system:time_start,Guamani,Centro,ElCamal,Cotocollao,Belisario,LosChillos,Carapungo,SanAntonio,Tumbaco
"Feb 2, 2018",,,,,,,,,
"Feb 3, 2018",0.586,0.595,0.514,0.539,0.599,0.503,0.405,0.387,0.531
"Feb 4, 2018",,,,,,,0.532,0.5,
"Feb 5, 2018",,0.545,,0.395,0.435,0.46,0.347,0.358,0.414
"Feb 6, 2018",,,,,,,,,
"Feb 7, 2018",0.495,0.403,0.491,0.302,0.403,0.303,0.323,0.247,0.282
"Feb 8, 2018",0.477,0.395,0.399,0.241,0.329,0.224,0.512,0.38,0.18
"Feb 9, 2018",0.369,0.392,0.364,0.422,0.329,0.265,0.397,0.411,0.301
"Feb 10, 2018",0.921,0.558,0.492,0.638,0.445,0.478,0.525,0.445,0.436
"Feb 11, 2018",,,,,,,,,
"Feb 12, 2018",0.404,0.49,0.5,0.531,0.501,0.4,0.508,0.571,0.38
"Feb 13, 2018",0.552,0.51,0.51,0.537,0.515,0.41,0.443,0.5,0.37
"Feb 14, 2018",0.514,0.452,0.37,0.55,0.405,0.431,0.506,0.372,0.377
"Feb 15, 2018",,,,,,,,,
"Feb 16, 2018",,,,,,,,,
"Feb 17, 2018",,,,,,,,,
"Feb 18, 2018",,,,,,,,,
"Feb 19, 2018",,,,,,0.454,0.442,0.236,
"Feb 20, 2018",,,,,,,,,
"Feb 21, 2018",0.555,0.366,0.233,0.139,0.409,0.258,0.29,0.215,0.346
"Feb 22, 2018",,,,,,,,,
"Feb 23, 2018",,,,0.54,0.593,,0.599,0.535,0.578
"Feb 24, 2018",,,,,,,,0.33,0.474
"Feb 25, 2018",0.314,0.381,0.299,,,0.299,0.252,0.352,0.303
"Feb 26, 2018",,0.306,0.559,,0.361,0.456,,0.494,0.459
"Feb 27, 2018",,,,,,,,,
"Feb 28, 2018",,,,,,,,0.395,
"Mar 1, 2018",0.373,0.312,0.305,0.443,0.313,0.278,0.377,0.286,0.27
"Mar 2, 2018",,,,,,,,,
"Mar 3, 2018",,,,,,,,,
"Mar 4, 2018",,,,,,,,,
"Mar 5, 2018",,,,,,,,,
"Mar 6, 2018",,,,,,,,,
"Mar 7, 2018",,,0.366,,,0.394,,,
"Mar 8, 2018",,,,,,,,,
"Mar 9, 2018",,0.403,0.403,,0.453,0.031,,,0.522
"Mar 10, 2018",0.294,0.191,0.191,0.207,0.167,0.191,0.207,0.185,0.021
"Mar 11, 2018",0.297,0.309,0.293,0.495,0.266,0.321,0.459,0.319,0.308
"Mar 12, 2018",0.231,0.221,0.221,0.315,0.21,0.135,0.219,0.234,0.169
"Mar 13, 2018",0.533,0.555,0.566,,,0.574,,,
"Mar 14, 2018",0.246,0.285,0.237,0.308,0.276,0.189,0.291,0.2,0.152
"Mar 15, 2018",,,,,,,,,
"Mar 16, 2018",,,,,,,,,
"Mar 17, 2018",,,,,,,,,
"Mar 18, 2018",0.516,0.588,0.572,0.521,0.536,0.54,0.521,0.416,0.47
"Mar 19, 2018",,,0.546,,,0.573,,,
"Mar 20, 2018",0.444,0.572,0.512,0.457,0.572,0.576,0.523,0.567,
"Mar 21, 2018",,0.459,0.459,0.229,0.376,,0.47,0.296,0.439
"Mar 22, 2018",,,,,,,,,
"Mar 23, 2018",,,,,,,,,
"Mar 24, 2018",,,,,,,,,
"Mar 25, 2018",0.302,0.273,0.247,0.302,0.273,0.159,0.183,0.065,0.236
"Mar 26, 2018",,0.524,0.589,0.599,0.524,0.585,0.589,0.554,0.508
"Mar 27, 2018",0.39,0.311,0.384,0.412,0.336,0.359,0.408,,0.505
"Mar 28, 2018",,0.445,0.371,0.498,0.401,0.367,0.421,0.38,0.348
"Mar 29, 2018",,,,,,,,,
"Mar 30, 2018",,,,,0.522,,0.446,0.545,0.571
"Mar 31, 2018",,,,,,,,,
"Apr 1, 2018",,,,,,,,0.47,
"Apr 2, 2018",,,,,,,,,
"Apr 3, 2018",,,,,,,,0.507,
"Apr 4, 2018",,,,,,,,,0.489
"Apr 5, 2018",,,,,,,,,
"Apr 6, 2018",,,,,,,,,0.443
"Apr 7, 2018",,,,,,,,,
"Apr 8, 2018",,0.533,0.533,0.2,0.533,0.562,0.202,0.104,
"Apr 9, 2018",,,,,,,,,
"Apr 10, 2018",,,,,,,,,
"Apr 11, 2018",,,,,,,,,
"Apr 12, 2018",0.197,0.054,0.067,0.091,0.044,0.032,0.169,0.072,0.037
"Apr 13, 2018",,,,,,,,,
"Apr 14, 2018",0.382,0.437,0.47,0.511,0.505,0.411,0.553,,
"Apr 15, 2018",,,0.54,0.253,0.34,0.48,0.362,0.224,0.299
"Apr 16, 2018",,,,,,,,,
"Apr 17, 2018",0.334,0.29,0.429,0.28,0.314,0.446,0.349,0.236,0.352
"Apr 18, 2018",,0.392,0.37,,0.369,0.37,0.38,0.36,0.33
"Apr 19, 2018",,0.324,0.499,0.421,0.294,,0.318,0.249,0.38
"Apr 20, 2018",0.349,0.291,0.323,0.262,0.256,0.301,0.262,0.565,0.193
"Apr 21, 2018",0.339,0.227,0.252,0.295,0.249,0.224,0.295,0.244,0.255
"Apr 22, 2018",0.41,0.157,0.208,0.256,0.262,0.204,0.189,0.219,0.19
"Apr 23, 2018",,,,,,,,,
"Apr 24, 2018",0.386,0.326,0.393,0.483,0.231,0.398,0.388,0.234,0.297
"Apr 25, 2018",,,,,,,,,
"Apr 26, 2018",,,,,,,,,
"Apr 27, 2018",,0.433,0.433,,0.352,0.388,0.436,0.435,0.372
"Apr 28, 2018",,,,,,,,,
"Apr 29, 2018",,,,,,,,,
"Apr 30, 2018",,,,,,,,,
"May 1, 2018",,0.506,0.506,,0.473,0.462,,,0.384
"May 2, 2018",,,,,,,,,
"May 3, 2018",0.445,0.448,0.423,0.357,0.352,0.424,0.331,0.314,0.34
"May 4, 2018",0.498,0.263,0.263,0.374,0.353,0.291,0.343,0.261,0.196
"May 5, 2018",0.442,0.302,0.318,0.405,0.326,0.355,0.405,0.417,0.331
"May 6, 2018",,,,0.441,0.487,,0.356,0.356,0.287
"May 7, 2018",,,,,,,,,
"May 8, 2018",,,,,,,,,
"May 9, 2018",,,,,,,,,
"May 10, 2018",,0.371,0.352,0.368,0.372,0.41,0.432,0.403,0.363
"May 11, 2018",,,,,,,,,
"May 12, 2018",,,,,,,0.4,,
"May 13, 2018",,,,,,,,,
"May 14, 2018",0.519,0.566,0.532,,0.566,0.49,,0.392,0.522
"May 15, 2018",0.349,0.472,0.499,0.302,0.368,0.354,0.289,0.334,0.409
"May 16, 2018",,,,,,,,,
"May 17, 2018",0.294,0.269,0.269,0.357,0.238,0.28,0.345,0.402,0.273
"May 18, 2018",,,,,,,,,
"May 19, 2018",0.379,0.479,0.528,0.413,0.598,0.545,,0.353,0.415
"May 20, 2018",,,,,,,,,
"May 21, 2018",0.383,,,0.533,,,,0.389,
"May 22, 2018",,,,0.375,0.208,0.303,0.271,0.253,0.209
"May 23, 2018",,0.52,0.352,,0.513,0.488,,,0.516
"May 24, 2018",,,,,0.366,0.318,,0.526,0.422
"May 25, 2018",,0.595,0.595,,0.531,,,,
"May 26, 2018",,,,,,,0.478,0.491,
"May 27, 2018",,,,,,,,,
"May 28, 2018",,,,,0.528,0.347,0.29,0.191,0.303
"May 29, 2018",,,,,,0.381,,,0.309
"May 30, 2018",0.346,0.319,0.319,0.401,0.322,0.275,0.382,0.365,0.313
"May 31, 2018",0.181,0.134,0.134,0.192,0.15,0.054,0.155,0.131,0.012
"Jun 1, 2018",0.186,0.265,0.186,,0.25,0.195,0.29,0.12,0.251
"Jun 2, 2018",0.32,0.282,0.241,0.455,0.317,0.235,0.356,0.472,0.251
"Jun 3, 2018",,,,,,,,,
"Jun 4, 2018",,0.256,0.245,0.388,0.396,,0.345,0.283,
"Jun 5, 2018",,0.439,0.439,0.479,0.471,0.413,,,0.432
"Jun 6, 2018",0.146,0.141,0.129,0.235,0.178,0.087,0.235,0.12,0.079
"Jun 7, 2018",0.06,0.064,0.048,0.105,0.084,0.012,0.07,0.066,0.004
"Jun 8, 2018",0.155,0.119,0.117,0.139,0.121,0.111,0.14,0.103,0.177
"Jun 9, 2018",0.265,0.255,0.243,0.194,0.298,0.2,0.245,0.248,0.16
"Jun 10, 2018",,,,,,,,,
"Jun 11, 2018",0.312,0.227,0.25,0.298,0.227,0.32,0.26,0.069,0.125
"Jun 12, 2018",,,,,,,,,
"Jun 13, 2018",0.102,0.086,0.126,0.056,0.142,0.023,0.288,0.104,0.087
"Jun 14, 2018",0.319,0.418,0.418,0.283,0.461,0.293,0.202,0.187,0.207
"Jun 15, 2018",,0.369,0.289,,,,,0.28,
"Jun 16, 2018",0.218,0.49,0.392,0.34,0.267,0.392,0.228,0.205,0.283
"Jun 17, 2018",,,,0.266,0.371,,0.396,0.321,
"Jun 18, 2018",0.443,0.349,0.282,0.34,0.325,0.314,0.34,0.22,0.211
"Jun 19, 2018",,0.408,0.289,0.35,0.408,0.314,0.35,,0.238
"Jun 20, 2018",0.254,0.224,0.316,0.394,0.216,0.395,0.416,0.408,0.407
"Jun 21, 2018",0.128,0.149,0.149,0.198,0.16,0.125,0.202,0.273,0.13
"Jun 22, 2018",0.094,0.122,0.054,0.095,0.137,0.048,0.103,0.065,0.063
"Jun 23, 2018",,,0.493,,,0.352,,,
"Jun 24, 2018",,,,0.329,,,0.338,0.252,
"Jun 25, 2018",,,,0.274,,,0.334,0.356,
"Jun 26, 2018",,,,,,,,,
"Jun 27, 2018",,,,,,,,,
"Jun 28, 2018",,,,,,,,,
"Jun 29, 2018",,,,,,,,,
"Jun 30, 2018",,,,0.568,,,0.402,0.547,
"Jul 1, 2018",0.313,0.347,0.295,0.298,0.337,0.429,0.237,0.295,
"Jul 2, 2018",0.142,0.041,0.041,0.097,0.037,0.071,0.087,0.105,0.026
"Jul 3, 2018",0.174,0.147,0.147,0.108,0.12,0.22,0.117,0.103,0.18
"Jul 4, 2018",0.264,0.321,0.174,0.216,0.19,0.334,0.232,0.166,0.184
"Jul 5, 2018",,,,,,,,,
"Jul 6, 2018",0.53,0.381,0.432,0.54,0.466,0.488,0.481,0.59,0.491
"Jul 7, 2018",,,,,,,,,
"Jul 8, 2018",0.15,0.132,0.24,0.081,0.135,0.058,0.081,0.164,0.092
"Jul 9, 2018",0.296,0.281,0.325,0.344,0.278,0.362,0.281,0.293,0.111
"Jul 10, 2018",0.148,0.179,0.159,0.161,0.179,0.092,0.126,0.033,0.115
"Jul 11, 2018",0.354,0.221,0.101,0.234,0.268,0.133,0.223,0.149,0.155
"Jul 12, 2018",0.179,0.176,0.176,0.158,0.184,0.152,0.158,0.1,0.209
"Jul 13, 2018",0.276,0.316,0.368,0.326,0.316,0.16,0.201,0.28,0.092
"Jul 14, 2018",0.395,0.384,0.263,,0.312,0.265,0.413,0.261,0.103
"Jul 15, 2018",0.106,0.136,0.136,0.118,0.14,0.025,0.05,0,0.007
"Jul 16, 2018",0.055,0.006,0.021,0,0,0.013,0,0.013,0
"Jul 17, 2018",0.26,0.269,0.253,0.22,0.234,0.145,0.264,0.285,
"Jul 18, 2018",0.169,0.105,0.105,0.407,,0.215,0.557,0.337,0.4
"Jul 19, 2018",0.175,0.172,0.172,0.219,0.267,0.247,0.237,0.235,
"Jul 20, 2018",,,,,,0.405,0.357,,0.452
"Jul 21, 2018",,,,,,,,0.405,
"Jul 22, 2018",,,,0.444,,,,0.406,
"Jul 23, 2018",0.197,0.223,0.209,0.307,0.267,0.149,0.203,0.287,0.132
"Jul 24, 2018",0.294,0.281,0.341,0.251,0.281,0.331,0.161,0.276,0.133
"Jul 25, 2018",0.257,0.278,0.302,,0.251,0.131,0.24,0.195,0.095
"Jul 26, 2018",0.21,0.182,0.182,0.203,0.211,0.185,0.225,0.216,0.244
"Jul 27, 2018",,0.426,0.418,,0.427,0.401,,,0.318
"Jul 28, 2018",0.136,0.125,0.125,0.127,0.103,0.125,0.119,0.06,0.187
"Jul 29, 2018",,,,,,,0.346,,
"Jul 30, 2018",,,,,,,,,
"Jul 31, 2018",,,,,,0.485,,,
"Aug 1, 2018",0.192,0.208,0.168,0.232,0.169,0.165,0.216,0.195,0.119
"Aug 2, 2018",0.192,0.154,0.193,0.191,0.103,0.196,0.118,0.078,0.18
"Aug 3, 2018",,,,,,,,,
"Aug 4, 2018",,,,,,,,,
"Aug 5, 2018",0.281,0.218,0.269,0.3,0.253,0.188,0.299,0.102,0.105
"Aug 6, 2018",,,,0.622,,0.294,0.561,0.534,0.221
"Aug 7, 2018",0.272,0.346,0.346,0.538,0.326,0.221,0.576,0.569,0.055
"Aug 8, 2018",0.351,0.189,0.223,0.301,0.189,0.173,0.277,0.309,0.155
"Aug 9, 2018",0.18,0.195,0.195,0.168,0.175,0.196,0.183,0.227,0.172
"Aug 10, 2018",0.22,0.187,0.248,0.171,0.172,0.211,0.209,0.202,0.117
"Aug 11, 2018",0.166,0.17,0.11,0.156,0.116,0.156,0.118,0.101,0.15
"Aug 12, 2018",0.319,0.218,0.238,0.395,0.283,0.167,0.274,0.333,0.13
"Aug 13, 2018",0.327,0.293,0.301,0.28,0.301,0.377,0.253,0.315,
"Aug 14, 2018",0.367,0.164,0.235,0.321,0.365,0.2,0.321,0.213,0.169
"Aug 15, 2018",,,,,,,,,0.219
"Aug 16, 2018",0.312,0.248,0.158,0.2,0.224,0.136,0.093,0.199,0.141
"Aug 17, 2018",,0.287,0.36,0.264,0.221,0.211,0.216,0.238,0.15
"Aug 18, 2018",0.111,0.116,0.118,0.135,0.089,0.071,0.079,0.095,0.1
"Aug 19, 2018",0.283,0.318,0.138,0.21,0.348,0.067,0.136,0.254,0.12
"Aug 20, 2018",0.258,0.204,0.232,0.197,0.204,0.232,0.18,0.158,0.251
"Aug 21, 2018",0.318,0.269,0.269,0.165,0.2,0.166,0.259,0.257,0.12
"Aug 22, 2018",0.396,0.371,0.371,,0.38,0.248,,0.5,0.284
"Aug 23, 2018",0.233,0.276,0.275,0.388,0.244,0.129,0.338,0.295,0.187
"Aug 24, 2018",0.169,0.119,0.137,0.082,0.081,0.067,0.071,0.12,0.063
"Aug 25, 2018",0.098,0.139,0.047,0.146,0.077,0.019,0.064,0.101,0.018
"Aug 26, 2018",0.229,0.27,0.258,0.259,0.207,0.162,0.219,0.303,0.166
"Aug 27, 2018",0.476,0.283,0.476,0.296,0.283,0.476,0.425,0.293,0.497
"Aug 28, 2018",0,0.326,0.18,0.134,0.186,0.08,0.171,0.133,0.024
"Aug 29, 2018",0.202,0.176,0.177,0.141,0.169,0.212,0.141,0.178,0.252
"Aug 30, 2018",0.17,0.159,0.129,0.126,0.129,0.093,0.168,0.09,0.083
"Aug 31, 2018",,,,,,,,,
"Sep 1, 2018",0.179,0.244,0.244,0.192,0.168,0.231,0.1,0.347,0.244
"Sep 2, 2018",,0.385,0.385,,0.385,0.36,0.377,0.27,0.236
"Sep 3, 2018",0.279,0.306,0.276,0.269,0.137,0.214,0.197,0.221,0.16
"Sep 4, 2018",,,,0.43,,,0.449,0.232,
"Sep 5, 2018",,0.507,0.565,0.496,0.43,0.507,0.598,0.539,0.543
"Sep 6, 2018",0.15,0.125,0.189,0.21,0.14,0.051,0.216,0.168,0
"Sep 7, 2018",,,,,,,,,
"Sep 8, 2018",,0.274,,0.255,0.297,0.344,0.553,0.272,0.11
"Sep 9, 2018",,,,0.379,0.474,,0.374,0.45,0.427
"Sep 10, 2018",0.353,0.341,0.341,0.202,0.234,0.393,0.239,0.207,0.232
"Sep 11, 2018",0.481,,,,,,,,0.396
"Sep 12, 2018",,,,,,,,,
"Sep 13, 2018",,0.407,0.368,0.392,0.411,0.201,0.392,0.357,0.349
"Sep 14, 2018",,,,,,,,,
"Sep 15, 2018",,,,,,,,,
"Sep 16, 2018",,,,,,,,,
"Sep 17, 2018",0.192,0.112,0.092,0.213,0.107,0.144,0.303,0.135,0.088
"Sep 18, 2018",0.281,0.192,0.116,0.206,0.208,0.176,0.154,0.2,0.123
"Sep 19, 2018",0.303,0.197,0.216,0.323,0.183,0.162,0.165,0.205,0.126
"Sep 20, 2018",0.216,0.088,0.085,0.062,0.074,0.033,0.112,0.138,0.019
"Sep 21, 2018",0.551,0.403,0.403,0.373,0.536,,0.287,0.353,
"Sep 22, 2018",0.322,0.247,0.264,0.241,0.294,0.123,0.14,0.32,0.289
"Sep 23, 2018",,,,,,,,,0.552
"Sep 24, 2018",0.261,0.362,0.212,0.459,0.362,0.262,0.459,0.262,0.232
"Sep 25, 2018",0.382,,,0.379,0.324,0.248,0.443,0.345,0.18
"Sep 26, 2018",0.353,0.541,0.566,0.499,0.408,0.422,0.499,0.53,
"Sep 27, 2018",0.365,0.338,0.341,0.563,0.554,0.341,0.41,0.539,0.242
"Sep 28, 2018",0.093,0.098,0.108,0.107,0.098,0.089,0.107,0.104,0.093
"Sep 29, 2018",0.226,0.143,0.144,0.03,0.149,0.04,0.133,0.176,0.059
"Sep 30, 2018",,,,,,,,,
"Oct 1, 2018",0.405,0.344,0.374,0.383,0.284,0.334,0.309,0.319,0.502
"Oct 2, 2018",,,,0.527,,,0.581,0.434,
"Oct 3, 2018",0.26,0.218,0.216,0.358,0.163,0.19,0.358,0.291,0.272
"Oct 4, 2018",0.487,0.515,0.432,0.441,0.458,0.354,0.537,0.33,0.361
"Oct 5, 2018",0.362,0.275,0.353,0.235,0.24,0.462,0.235,0.321,0.428
"Oct 6, 2018",,,,,,0.339,,0.534,0.473
"Oct 7, 2018",,,,,,,,,
"Oct 8, 2018",,,,,,,,,
"Oct 9, 2018",,,,,,,,,
"Oct 10, 2018",,,,,,,,,
"Oct 11, 2018",,,,,,,,,
"Oct 12, 2018",0.249,0.3,0.302,0.147,0.259,0.353,0.179,0.181,0.243
"Oct 13, 2018",,,0.588,0.004,,0.529,0.004,0.32,
"Oct 14, 2018",,0.294,0.368,0.368,0.333,0.411,0.372,0.317,0.333
"Oct 15, 2018",0.127,0.172,0.128,0.244,0.237,0.102,0.271,0.41,0.15
"Oct 16, 2018",0.492,0.373,0.373,0.229,0.388,0.482,0.366,0.404,0.492
"Oct 17, 2018",0.538,0.274,0.274,0.404,0.333,0.298,0.346,0.335,0.202
"Oct 18, 2018",,,,,,,,,
"Oct 19, 2018",0.3,0.194,0.195,0.194,0.197,0.202,0.457,0.192,0.168
"Oct 20, 2018",,,,,,,,,
"Oct 21, 2018",0.474,0.49,0.49,0.419,0.459,0.467,0.513,0.39,0.483
"Oct 22, 2018",0.553,0.618,0.56,0.328,0.392,0.513,0.303,0.221,0.383
"Oct 23, 2018",0.446,,,,,,,,
"Oct 24, 2018",0.1,0.096,0.019,0.172,0.067,0.017,0.117,0.109,0.026
"Oct 25, 2018",,,,,,,,,
"Oct 26, 2018",,,,0.564,0.447,,0.564,0.439,0.447
"Oct 27, 2018",,,,,,,,,
"Oct 28, 2018",0.281,0.367,0.367,0.268,0.257,0.305,0.374,0.349,0.255
"Oct 29, 2018",0.363,,0.572,,0.514,0.378,,,0.456
"Oct 30, 2018",0.239,0.22,0.2,0.209,0.169,0.234,0.224,0.121,0.222
"Oct 31, 2018",0.598,,0.682,0.495,,0.556,0.427,0.307,0.515
"Nov 1, 2018",,,,,,,,,
"Nov 2, 2018",0.293,0.122,0.279,0.381,0.214,0.293,0.309,0.278,0.224
"Nov 3, 2018",,,,,,,,,
"Nov 4, 2018",,,,,,,,,
"Nov 5, 2018",,,,,,,,,
"Nov 6, 2018",0.362,0.329,0.329,0.233,0.329,0.379,0.273,0.19,0.245
"Nov 7, 2018",0.27,0.26,0.251,0.333,0.26,0.288,0.372,0.4,0.235
"Nov 8, 2018",,,,,,,,,
"Nov 9, 2018",,0.468,,,0.348,,0.464,0.458,0.287
"Nov 10, 2018",,,,,,,,,
"Nov 11, 2018",0.526,0.541,0.579,0.457,0.534,0.582,0.576,0.55,0.488
"Nov 12, 2018",,,,,,0.55,,,
"Nov 13, 2018",0.508,,,0.531,,,0.548,0.58,
"Nov 14, 2018",,,,0.46,0.514,,0.498,0.596,
"Nov 15, 2018",,,,0.579,0.588,,0.579,0.576,
"Nov 16, 2018",,,,,,,,,0.598
"Nov 17, 2018",,,,,,,,,
"Nov 18, 2018",0.369,0.49,0.39,0.497,0.309,0.403,0.476,0.319,0.413
"Nov 19, 2018",,,,,,,,,
"Nov 20, 2018",,,,,,,,,
"Nov 21, 2018",,0.584,0.571,,,0.546,,0.552,0.548
"Nov 22, 2018",0.532,0.469,0.444,0.409,0.469,0.452,0.409,0.376,0.427
"Nov 23, 2018",0.442,0.478,0.46,0.296,0.478,0.404,0.371,0.276,0.357
"Nov 24, 2018",,,,,,,,,
"Nov 25, 2018",,,0.575,0.506,0.53,,0.43,0.486,0.559
"Nov 26, 2018",,,,,,,,,
"Nov 27, 2018",,,,,,,,,
"Nov 28, 2018",,0.367,0.367,0.411,0.445,0.37,0.328,0.285,0.262
"Nov 29, 2018",,,,,,,,,
"Nov 30, 2018",,,,,,,,,
"Dec 1, 2018",0.245,0.282,0.292,0.251,0.222,0.265,0.25,0.165,0.241
"Dec 2, 2018",0.313,0.374,0.368,0.418,0.38,0.322,0.267,0.155,0.397
"Dec 3, 2018",,,,,,,,,
"Dec 4, 2018",0.412,0.516,0.446,,0.504,0.386,0.371,0.387,0.531
"Dec 5, 2018",,,,,,,,,
"Dec 6, 2018",0.261,0.305,0.242,0.275,0.281,0.414,0.369,0.135,0.295
"Dec 7, 2018",0.52,,,,0.525,0.434,0.555,0.582,0.454
"Dec 8, 2018",,,,,,,,,
"Dec 9, 2018",,0.319,0.319,0.327,0.193,0.307,0.273,0.157,0.304
"Dec 10, 2018",,0.489,0.538,0.538,0.489,0.562,0.538,0.478,
"Dec 11, 2018",,,,,,,,,
"Dec 12, 2018",,,,,,,,,
"Dec 13, 2018",,,,,,,0.378,,
"Dec 14, 2018",,,0.527,,,0.527,,,0.418
"Dec 15, 2018",,0.325,,0.304,0.325,0.313,0.292,0.24,0.338
"Dec 16, 2018",0.264,0.216,0.216,0.235,0.246,0.158,0.205,0.18,0.085
"Dec 17, 2018",0.443,0.527,0.517,0.526,,0.465,0.526,0.544,
"Dec 18, 2018",,,,,,,,,
"Dec 19, 2018",,,,,,,,,
"Dec 20, 2018",,,,,,,,,
"Dec 21, 2018",,,,,,,,,
"Dec 22, 2018",0.285,0.259,0.438,,,0.456,,,
"Dec 23, 2018",0.239,0.181,0.181,0.191,0.233,0.133,0.166,0.111,0.151
"Dec 24, 2018",,,,0.407,0.383,,0.41,0.288,0.41
"Dec 25, 2018",,0.382,0.36,0.299,0.364,0.334,0.384,0.269,0.31
"Dec 26, 2018",0.309,0.336,0.285,0.242,0.215,0.304,0.246,0.176,
"Dec 27, 2018",,,,,,,0.277,0.322,
"Dec 28, 2018",,,,,,0.34,,,0.348
"Dec 29, 2018",0.243,0.235,0.37,0.268,0.451,0.355,0.323,0.272,0.26
"Dec 30, 2018",0.295,0.292,0.292,0.353,0.285,0.208,0.356,0.278,0.217
