system:time_start,Guamani,Centro,ElCamal,Cotocollao,Belisario,LosChillos,Carapungo,SanAntonio,Tumbaco
"Mar 19, 2021",,,,,,0.488,,0.493,0.463
"Mar 20, 2021",,,,,,,,,
"Mar 21, 2021",,,,,,,,,
"Mar 22, 2021",,,,,,,,,
"Mar 23, 2021",,,,,,,,,
"Mar 24, 2021",0.565,,,0.392,,,0.367,0.382,
"Mar 25, 2021",,0.522,0.522,,,0.473,,0.324,
"Mar 26, 2021",0.481,0.457,0.457,0.407,0.396,0.452,0.487,0.437,0.408
"Mar 27, 2021",,,,,,0.565,0.613,,0.602
"Mar 28, 2021",,,,,,0.576,,,
"Mar 29, 2021",,,,,,,,,
"Mar 30, 2021",,,,,,,,,
"Mar 31, 2021",,,0.196,,,0.284,,,0.446
"Apr 1, 2021",,,,,,0.535,,,0.569
"Apr 2, 2021",0.198,0.282,0.231,0.173,0.335,0.244,0.138,0.121,0.157
"Apr 3, 2021",,,,,,,,,
"Apr 4, 2021",,,,,,,,,
"Apr 5, 2021",,,,,,,,,
"Apr 6, 2021",,0.449,0.448,0.556,0.544,0.514,0.503,0.519,0.457
"Apr 7, 2021",0.44,0.564,0.474,0.558,,0.541,0.556,0.583,
"Apr 8, 2021",,,,,,,,,
"Apr 9, 2021",,,,,,,,,
"Apr 10, 2021",,,,,,,,,
"Apr 11, 2021",,0.299,0.299,,0.322,0.433,,,
"Apr 12, 2021",,,,,,,,,
"Apr 13, 2021",,,,0.354,,,0.413,0.412,
"Apr 14, 2021",,,,,,,,0.386,0.469
"Apr 15, 2021",,,,,,,,,
"Apr 16, 2021",0.521,0.444,0.376,,0.444,0.475,0.468,0.253,0.388
"Apr 17, 2021",,,,,,,,,
"Apr 18, 2021",,,,,,,,,
"Apr 19, 2021",,,,,,,,,
"Apr 20, 2021",0.329,0.234,0.242,0.256,0.243,0.284,0.335,0.206,0.286
"Apr 21, 2021",0.428,0.451,0.408,0.429,0.464,0.308,0.42,0.187,0.374
"Apr 22, 2021",0.339,0.291,0.291,0.298,0.301,0.344,0.305,0.16,0.327
"Apr 23, 2021",0.458,0.489,0.516,0.533,0.445,0.471,0.528,0.523,0.472
"Apr 24, 2021",,,,,,,,,
"Apr 25, 2021",0.445,0.411,0.573,0.446,0.412,0.517,0.509,0.45,0.558
"Apr 26, 2021",,,,,,,,,
"Apr 27, 2021",0.465,0.476,0.416,,0.493,0.431,0.436,0.366,0.418
"Apr 28, 2021",,,,,,,,,
"Apr 29, 2021",,,,,,,,,
"Apr 30, 2021",,,,,,,,,
"May 1, 2021",,,,,,,,,
"May 2, 2021",,,,,,,,,
"May 3, 2021",,,,,,,,,
"May 4, 2021",0.169,0.16,0.202,0.297,0.21,0.212,0.295,0.24,0.174
"May 5, 2021",,,,,,,,,
"May 6, 2021",0.319,0.226,0.226,0.274,0.204,0.227,0.353,0.484,0.286
"May 7, 2021",,0.572,0.572,0.593,0.572,0.541,0.478,0.5,0.455
"May 8, 2021",,,,,,,,,
"May 9, 2021",0.217,0.383,0.306,0.334,0.212,0.276,0.356,0.327,0.284
"May 10, 2021",,0.498,0.498,,,0.428,,,
"May 11, 2021",,0.358,0.358,0.395,0.36,0.451,0.482,0.598,0.379
"May 12, 2021",,,,,,,,,
"May 13, 2021",0.206,0.243,0.174,0.296,0.266,0.183,0.311,0.229,0.204
"May 14, 2021",,,0.554,,,0.454,0.487,0.398,
"May 15, 2021",,,,,,,,,
"May 16, 2021",,,,,,,,,
"May 17, 2021",,,,,,,,,
"May 18, 2021",,,,,,,,,
"May 19, 2021",,,,,,,,,
"May 20, 2021",0.264,0.265,0.193,0.199,0.176,0.193,0.248,0.066,0.168
"May 21, 2021",0.431,0.2,0.19,0.377,0.208,0.227,0.268,0.238,0.171
"May 22, 2021",,0.389,0.36,0.308,0.389,0.416,0.409,0.598,
"May 23, 2021",0.398,0.419,0.321,,0.419,0.404,0.381,0.346,0.302
"May 24, 2021",,0.505,0.505,,0.407,0.593,0.586,0.551,
"May 25, 2021",,,,,,,,,
"May 26, 2021",,,,,,,,,
"May 27, 2021",,0.349,,0.307,0.219,0.364,0.24,0.384,0.329
"May 28, 2021",0.365,0.373,0.364,0.521,0.363,0.282,0.522,0.429,0.239
"May 29, 2021",0.374,0.284,0.191,0.345,0.315,0.182,0.317,0.153,0.184
"May 30, 2021",,0.514,0.573,0.592,0.514,,0.598,0.599,0.573
"May 31, 2021",,0.531,0.491,0.385,0.558,0.472,0.513,0.443,0.408
"Jun 1, 2021",0.292,0.222,0.22,0.361,0.222,0.156,0.361,0.339,0.156
"Jun 2, 2021",,,,,,,,,
"Jun 3, 2021",0.216,0.19,0.289,0.309,0.262,0.193,0.292,0.223,0.236
"Jun 4, 2021",,,,,,,0.415,,0.482
"Jun 5, 2021",,0.384,0.314,0.251,0.377,0.267,0.301,,0.399
"Jun 6, 2021",,,,,,0.546,,,
"Jun 7, 2021",,,,,,,,,
"Jun 8, 2021",,,,,,,,,
"Jun 9, 2021",,,,,,,,,
"Jun 10, 2021",0.259,0.241,0.203,0.322,0.292,0.158,0.239,,0.233
"Jun 11, 2021",,,,,,,,,
"Jun 12, 2021",0.219,0.365,0.286,0.291,0.315,0.251,0.372,0.19,0.217
"Jun 13, 2021",,,,,,,,,
"Jun 14, 2021",,,,,,,,,
"Jun 15, 2021",,,,,,,,,
"Jun 16, 2021",0.419,,,,,0.531,,,0.59
"Jun 17, 2021",0.372,0.265,0.251,0.305,0.306,0.236,0.371,0.226,0.221
"Jun 18, 2021",,,,,,,,,
"Jun 19, 2021",0.473,,,,,,,,
"Jun 20, 2021",0.4,,0.343,,,0.338,,,0.293
"Jun 21, 2021",0.433,,0.414,,,0.414,,,0.435
"Jun 22, 2021",0.291,0.264,0.264,0.27,0.295,0.277,0.27,0.185,0.274
"Jun 23, 2021",,,,,,,,,
"Jun 24, 2021",0.226,0.166,0.166,0.288,0.166,0.136,0.257,0.169,0.137
"Jun 25, 2021",,,0.538,,,0.527,,0.425,
"Jun 26, 2021",,,,,,,0.535,0.582,
"Jun 27, 2021",,,,,,,,,
"Jun 28, 2021",,0.27,,0.381,0.375,,0.378,,0.415
"Jun 29, 2021",0.137,0.133,0.13,0.159,0.118,0.114,0.138,0.098,0.124
"Jun 30, 2021",0.317,0.256,0.313,0.202,0.256,0.315,0.303,0.347,0.285
"Jul 1, 2021",0.332,0.342,0.317,0.302,0.286,0.21,0.303,0.168,0.319
"Jul 2, 2021",,,,,,,,,
"Jul 3, 2021",0.286,0.186,0.213,0.259,0.162,0.203,0.247,0.198,0.143
"Jul 4, 2021",,,,,,,,,
"Jul 5, 2021",0.115,0.13,0.185,0.21,0.141,0.122,0.27,0.047,0.053
"Jul 6, 2021",0.44,0.252,0.302,,0.26,0.217,,,0.146
"Jul 7, 2021",0.119,0.128,0.109,0.19,0.128,0.095,0.243,0.015,0.061
"Jul 8, 2021",0.387,0.379,0.458,0.294,0.379,0.392,0.255,0.159,0.262
"Jul 9, 2021",,0.441,0.466,0.547,0.441,0.457,0.547,0.427,0.448
"Jul 10, 2021",,,,,,,,0.314,0.563
"Jul 11, 2021",,,,,,,,,
"Jul 12, 2021",,,0.593,,,0.593,,,0.556
"Jul 13, 2021",,,,,,,,,
"Jul 14, 2021",0.23,0.356,0.295,0.206,0.274,0.159,0.319,0.162,0.234
"Jul 15, 2021",0.153,0.144,0.131,0.194,0.15,0.131,0.181,0.122,0.123
"Jul 16, 2021",0.236,0.376,0.273,0.332,0.314,0.275,0.299,0.403,0.294
"Jul 17, 2021",,,,,,,,,
"Jul 18, 2021",0.383,0.418,0.365,0.514,0.408,0.405,,0.369,0.423
"Jul 19, 2021",,,0.481,0.351,,0.469,,0.551,0.406
"Jul 20, 2021",,,,,,,,,
"Jul 21, 2021",0.218,0.23,0.243,0.18,0.23,0.215,0.299,0.207,0.091
"Jul 22, 2021",,,,,,,,,
"Jul 23, 2021",,,,,,,,,
"Jul 24, 2021",,,,,,,,,
"Jul 25, 2021",0.418,,,,,,,,
"Jul 26, 2021",,,,,,,0.406,0.375,
"Jul 27, 2021",0.418,0.509,0.527,0.445,0.524,0.485,0.432,0.352,
"Jul 28, 2021",0.331,0.204,0.325,0.284,0.219,0.256,0.293,0.089,0.34
"Jul 29, 2021",,,,,,,,,
"Jul 30, 2021",,,,,,,,,
"Jul 31, 2021",0.157,0.15,0.15,0.204,0.15,0.126,0.19,0.138,0.139
"Aug 1, 2021",0.211,0.312,0.146,0.26,0.28,0.25,0.206,0.297,0.157
"Aug 2, 2021",,,,0.537,0.595,,0.588,0.511,0.522
"Aug 3, 2021",0.174,0.135,0.183,0.179,0.14,0.231,0.188,0.177,0.23
"Aug 4, 2021",0.173,0.36,0.361,0.421,0.369,0.324,0.324,0.331,0.391
"Aug 5, 2021",,,,,,,,,
"Aug 6, 2021",0.302,0.278,0.252,0.263,0.213,0.305,0.317,0.161,0.191
"Aug 7, 2021",,,,,,0.322,,,0.455
"Aug 8, 2021",0.299,0.363,0.367,0.301,0.378,0.284,0.445,0.362,0.269
"Aug 9, 2021",,,,,,,,,
"Aug 10, 2021",0.315,0.257,0.29,0.31,0.246,0.326,0.312,0.347,0.286
"Aug 11, 2021",,0.389,,0.407,0.389,,,0.286,0.428
"Aug 12, 2021",,,,,,,,,
"Aug 13, 2021",0.429,0.488,0.422,0.407,0.347,0.418,0.438,0.505,0.432
"Aug 14, 2021",,,,,,,,,
"Aug 15, 2021",0.366,0.578,0.578,0.353,0.356,0.414,0.401,0.392,0.44
"Aug 16, 2021",,,,,,,,,
"Aug 17, 2021",0.278,0.434,0.484,,0.434,0.436,,,0.576
"Aug 18, 2021",,,,,,,,,
"Aug 19, 2021",,0.409,0.416,0.427,0.345,,0.427,,0.405
"Aug 20, 2021",0.143,0.189,0.189,0.258,0.13,0.083,0.263,0.109,0.085
"Aug 21, 2021",,,,,,,,,
"Aug 22, 2021",,,,0.441,0.548,,0.582,,
"Aug 23, 2021",,,,,,,,,
"Aug 24, 2021",0.558,0.57,,0.508,0.472,,0.461,0.501,0.578
"Aug 25, 2021",,,,,,,,,
"Aug 26, 2021",,,,,,,,,
"Aug 27, 2021",,,,,,,,,
"Aug 28, 2021",,,,,,,,,
"Aug 29, 2021",,,,,,,,,
"Aug 30, 2021",,,,,,,,,
"Aug 31, 2021",0.296,0.189,0.266,0.397,0.189,0.244,0.359,0.243,0.331
"Sep 1, 2021",,0.475,0.347,0.527,0.475,0.31,0.592,0.547,0.411
"Sep 2, 2021",,0.444,0.508,,0.187,,0.354,0.448,0.301
"Sep 3, 2021",0.439,0.246,0.332,,0.083,0.342,0.455,0.422,0.157
"Sep 4, 2021",0.445,0.311,0.337,0.322,0.359,0.369,0.35,0.337,0.487
"Sep 5, 2021",,,,0.463,0.395,,0.447,0.329,0.443
"Sep 6, 2021",,,,,,,,,
"Sep 7, 2021",0.267,0.384,0.43,0.544,0.432,0.326,0.544,0.58,0.385
"Sep 8, 2021",,,,,,,,,
"Sep 9, 2021",0.223,0.205,0.118,0.225,0.221,0.146,0.224,0.197,0.193
"Sep 10, 2021",,0.436,0.459,,0.407,0.404,0.523,0.444,0.307
"Sep 11, 2021",,,,,,,,0.581,
"Sep 12, 2021",,,,,,,,,
"Sep 13, 2021",0.515,0.382,0.382,0.421,0.442,0.37,0.381,0.297,
"Sep 14, 2021",0.105,0.277,0.224,0.259,0.208,0.15,0.198,0.159,0.175
"Sep 15, 2021",,,,,,,,,0.44
"Sep 16, 2021",0.231,0.297,0.297,0.196,0.236,0.359,0.154,0.306,0.267
"Sep 17, 2021",0.267,0.292,0.292,0.146,0.145,0.27,0.201,0.157,0.105
"Sep 18, 2021",,,,,,,,,
"Sep 19, 2021",,0.286,0.297,0.326,0.296,0.271,0.326,0.27,0.205
"Sep 20, 2021",0.458,0.376,0.409,0.377,0.376,0.384,0.379,0.392,
"Sep 21, 2021",,,,,,,,,
"Sep 22, 2021",,,,,,,,,
"Sep 23, 2021",,,,,,,,,
"Sep 24, 2021",,,,,,0.427,,0.53,0.398
"Sep 25, 2021",0.313,0.295,0.245,0.269,0.27,0.305,0.332,0.323,0.316
"Sep 26, 2021",,,,,,,,,
"Sep 27, 2021",0.165,0.092,0.098,0.164,0.069,0.042,0.149,0.14,0.02
"Sep 28, 2021",,,,,0.565,,,,
"Sep 29, 2021",,,,,,,,0.598,
"Sep 30, 2021",,,,0.519,0.5,,0.508,0.338,
"Oct 1, 2021",,,,,,,,,
"Oct 2, 2021",0.316,0.318,0.427,0.297,0.319,0.33,0.323,0.304,0.284
"Oct 3, 2021",0.522,0.432,0.512,0.398,0.432,0.475,0.39,0.324,0.325
"Oct 4, 2021",0.447,,,0.462,0.439,,,,
"Oct 5, 2021",,,,,,,,,
"Oct 6, 2021",,,,,,,,,
"Oct 7, 2021",0.53,0.375,0.375,0.358,0.431,0.35,0.309,0.236,0.282
"Oct 8, 2021",,,,,,,,,
"Oct 9, 2021",0.296,0.428,0.418,0.459,0.278,0.385,0.501,0.316,0.304
"Oct 10, 2021",,,,,,,,,
"Oct 11, 2021",0.409,0.26,0.346,0.306,0.244,0.54,0.306,0.259,0.36
"Oct 12, 2021",0.242,0.39,0.39,0.351,0.304,0.229,0.467,0.397,0.31
"Oct 13, 2021",0.26,0.254,0.242,0.351,0.254,0.291,0.322,,0.271
"Oct 14, 2021",0.489,0.471,0.465,0.438,0.402,0.374,0.438,0.269,0.474
"Oct 15, 2021",,,,,,,,,
"Oct 16, 2021",,,,,,,,,
"Oct 17, 2021",,,,,,,,,
"Oct 18, 2021",0.37,0.509,0.493,0.402,0.332,0.471,0.53,0.359,0.443
"Oct 19, 2021",,,0.536,0.6,,0.583,0.581,,0.593
"Oct 20, 2021",0.487,0.575,0.512,0.414,0.461,0.515,0.468,0.358,0.415
"Oct 21, 2021",,,,,,,0.558,,0.59
"Oct 22, 2021",0.324,0.226,0.245,0.339,0.228,0.348,0.347,0.159,0.313
"Oct 23, 2021",0.538,0.52,0.541,0.588,0.52,0.39,0.583,0.457,0.401
"Oct 24, 2021",,,,,,,,,
"Oct 25, 2021",,,,,,,,0.442,
"Oct 26, 2021",,,,,,,,,
"Oct 27, 2021",0.37,0.289,0.045,0.335,0.392,,0.336,0.23,0.329
"Oct 28, 2021",0.346,0.263,0.216,0.258,0.267,0.172,0.252,0.245,0.216
"Oct 29, 2021",,,,,,,,,
"Oct 30, 2021",0.538,0.405,0.405,0.513,0.349,0.399,0.511,0.351,0.374
"Oct 31, 2021",,,,,,,,,
"Nov 1, 2021",0.361,0.474,0.537,0.453,0.535,0.423,0.533,0.463,0.468
"Nov 2, 2021",,,,,,,,,
"Nov 3, 2021",0.233,0.351,0.351,0.418,0.28,0.294,0.252,0.141,0.196
"Nov 4, 2021",0.49,0.448,0.419,0.506,0.498,0.317,0.517,0.461,0.316
"Nov 5, 2021",0.156,0.246,0.203,0.254,0.207,0.198,0.292,0.229,0.251
"Nov 6, 2021",0.363,,0.397,,0.418,0.389,,0.507,0.372
"Nov 7, 2021",,0.523,,0.516,0.459,,0.53,0.414,
"Nov 8, 2021",,,1.364,,,1.364,,,
"Nov 9, 2021",,,,,,,,,
"Nov 10, 2021",,,,,,,,,
"Nov 11, 2021",,,,,,,,0.485,
"Nov 12, 2021",,,0.491,,,0.491,,,
"Nov 13, 2021",,,,,,,,,
"Nov 14, 2021",0.377,0.403,0.446,0.395,0.403,0.384,0.432,0.324,0.348
"Nov 15, 2021",0.451,0.445,0.394,0.591,0.518,0.331,0.573,0.366,0.378
"Nov 16, 2021",,,,,,,,,
"Nov 17, 2021",,,,,,,,,
"Nov 18, 2021",,,,,,,,,
"Nov 19, 2021",,,,,,,,0.534,0.559
"Nov 20, 2021",,,,,,,,,
"Nov 21, 2021",,,,,,,,,
"Nov 22, 2021",,,,,,,,,
"Nov 23, 2021",,,,,,,,,
"Nov 24, 2021",,,,,,,,,
"Nov 25, 2021",,,,,,,,,
"Nov 26, 2021",,0.405,,0.468,0.405,0.599,0.126,0.461,0.533
"Nov 27, 2021",,,,0.546,0.529,0.559,0.562,0.459,0.421
"Nov 28, 2021",0.225,0.256,0.24,0.274,0.14,0.203,0.328,0.13,0.211
"Nov 29, 2021",,,,,,,,,
"Nov 30, 2021",,,,,,,,0.584,
"Dec 1, 2021",,0.377,0.433,0.375,0.374,0.416,0.384,0.291,0.287
"Dec 2, 2021",0.222,0.228,0.239,0.291,0.331,0.267,0.306,0.206,0.379
"Dec 3, 2021",0.405,0.5,0.517,0.583,0.431,0.444,0.583,0.476,0.378
"Dec 4, 2021",,,,,,,,,0.542
"Dec 5, 2021",0.282,0.424,0.433,0.536,0.399,0.337,0.417,0.366,0.312
"Dec 6, 2021",,,,0.577,,,0.599,,0.473
"Dec 7, 2021",,0.317,,0.39,0.372,,0.468,,
"Dec 8, 2021",,,,,,,,,
"Dec 9, 2021",0.412,0.431,0.393,0.413,0.437,0.413,0.451,0.39,0.395
"Dec 10, 2021",,0.584,0.542,0.529,0.584,0.414,0.552,0.409,0.46
"Dec 11, 2021",,,,,,,,,
"Dec 12, 2021",,,,,,,,,
"Dec 13, 2021",,,,,,,,,
"Dec 14, 2021",,,,,,,,,
"Dec 15, 2021",,,,,,,,,
"Dec 16, 2021",,,,,,,,,
"Dec 17, 2021",,,,,,,,,
"Dec 18, 2021",,,,,,,,,
"Dec 19, 2021",,,,,,0.557,,,0.566
"Dec 20, 2021",,,,,,,,,
"Dec 21, 2021",,0.45,,,0.387,,0.361,0.389,0.527
"Dec 22, 2021",,,,,,,0.478,0.573,
"Dec 23, 2021",0.278,0.279,0.293,0.283,0.248,0.259,0.263,0.26,0.244
"Dec 24, 2021",0.317,0.37,0.345,0.398,0.37,0.199,0.393,0.346,0.121
"Dec 25, 2021",,,,,,,,,
"Dec 26, 2021",0.379,0.287,0.267,0.383,0.287,0.219,0.334,0.277,0.232
"Dec 27, 2021",,,,,,,,,
"Dec 28, 2021",,,,,,,,,
"Dec 29, 2021",,,,,,,,,
"Dec 30, 2021",0.283,0.307,0.307,0.502,0.317,0.272,0.569,0.569,0.314
