system:time_start,Guamani,Centro,ElCamal,Cotocollao,Belisario,LosChillos,Carapungo,SanAntonio,Tumbaco
"Mar 23, 2022",0.293,0.244,0.309,0.256,0.244,0.393,0.332,0.333,0.205
"Mar 24, 2022",,,,,,,,,
"Mar 25, 2022",,,,,,,,,
"Mar 26, 2022",,,,,,,,,
"Mar 27, 2022",,,,,,,,,
"Mar 28, 2022",,,,,,,,,
"Mar 29, 2022",,,,,,,,,
"Mar 30, 2022",,,,,,,,,
"Mar 31, 2022",,,,,,,,,
"Apr 1, 2022",,,,,,,,,
"Apr 2, 2022",,,,,,,,,
"Apr 3, 2022",0,0,0,0,0,0,0,0,0
"Apr 4, 2022",,,,,,,,,
"Apr 5, 2022",0.042,0.024,0.072,0,0,0.085,0,0.048,0.006
"Apr 6, 2022",,0.431,0.431,0.547,0.431,,0.547,0.561,0.226
"Apr 7, 2022",0.454,0.48,0.48,,,0.467,,0.482,0.56
"Apr 8, 2022",,0.509,0.509,,,,,,
"Apr 9, 2022",,,,,,,,,
"Apr 10, 2022",0.546,0.316,0.403,,0.316,0.385,,0.234,0.356
"Apr 11, 2022",,,,,,,,,
"Apr 12, 2022",,,,,,0.324,0.141,,0
"Apr 13, 2022",,,,,,,,,
"Apr 14, 2022",0.445,,,0.428,0.422,,0.296,,0.439
"Apr 15, 2022",0.4,,,,,,,,
"Apr 16, 2022",,,,,,,,,
"Apr 17, 2022",,,,,,,,0.313,
"Apr 18, 2022",,,,,,,,,
"Apr 19, 2022",,,,,,,,,
"Apr 20, 2022",,,,,,,,,
"Apr 21, 2022",,,,0.3,,,,0.007,
"Apr 22, 2022",,,,,,,,,
"Apr 23, 2022",0.275,0.428,0.223,0.495,0.428,0.141,0.475,0.118,0.115
"Apr 24, 2022",0.421,,,,,,,0.373,
"Apr 25, 2022",,,,,,,,,
"Apr 26, 2022",0,0.047,0.005,0.024,0.021,0,0.168,0.113,0.12
"Apr 27, 2022",,,,,,,,,
"Apr 28, 2022",,,,,,,,,
"Apr 29, 2022",,,,,,,,,
"Apr 30, 2022",0.438,0.231,0.212,0.21,0.407,0.375,0.188,0.236,0.347
"May 1, 2022",0.481,0.172,0.118,0.206,0.15,0.104,0.103,0.001,0.188
"May 2, 2022",0.335,0.418,0.324,0.502,0.418,0.321,0.454,0.227,0.318
"May 3, 2022",0,0,0,0,0,0,0,0,0
"May 4, 2022",,,,,,,,,
"May 5, 2022",,,,,,,,,
"May 6, 2022",,,,,,,,,
"May 7, 2022",0.133,0.244,0.114,0,0.056,0.145,0,0,0.021
"May 8, 2022",0.126,0.133,0.133,,0.288,0.299,0.279,,0.095
"May 9, 2022",0.052,0.076,0.072,0.405,0.253,0.031,0.398,0.164,0.08
"May 10, 2022",,0.308,0.413,,0,0.412,,,0.227
"May 11, 2022",,,,,,,,,
"May 12, 2022",,,,,,,,0.087,
"May 13, 2022",,,,,,0.403,0.558,0.577,
"May 14, 2022",,,,0.549,,,0.491,0.424,
"May 15, 2022",,,,,,,,,
"May 16, 2022",,,,,,,,,
"May 17, 2022",,,,,,,,,
"May 18, 2022",,,,,,,,,
"May 19, 2022",,,,,,,,0.412,0.517
"May 20, 2022",,,,,,,,,
"May 21, 2022",0.077,0.098,0.057,0.15,0.104,0.093,0.399,0.057,0.013
"May 22, 2022",,,,0.454,,0.344,0.524,0.343,0.253
"May 23, 2022",0.444,0.47,0.47,0.307,0.528,0.388,,,
"May 24, 2022",0.188,0.302,0.302,,0.186,0.31,,,0.29
"May 25, 2022",,,,,,,,,
"May 26, 2022",0.512,,,,,,,,
"May 27, 2022",,,,,,,,,
"May 28, 2022",0.425,,,0.383,,,0.383,0.237,
"May 29, 2022",,,,,,,,,
"May 30, 2022",,,,,,,,,
"May 31, 2022",,,,0.557,,,0.554,,0.403
"Jun 1, 2022",,,,,,,,,
"Jun 2, 2022",,,,,,,,,
"Jun 3, 2022",,,,,,,,,
"Jun 4, 2022",0.274,0.115,0.115,0.1,0.046,0.085,0.081,0,0.082
"Jun 5, 2022",,,,,,,,,
"Jun 6, 2022",0,0.001,0,0.064,0.001,0.066,0.041,0.021,0.047
"Jun 7, 2022",,,,,,,,,
"Jun 8, 2022",,,,,,,0.545,0.468,
"Jun 9, 2022",,,,,,,,0.528,
"Jun 10, 2022",,,,,,,,,
"Jun 11, 2022",,,,,,,,,
"Jun 12, 2022",0.418,0.306,0.243,0.342,0.306,0.265,0.317,0.226,0.363
"Jun 13, 2022",0.128,,,0.306,,,0.329,0,
"Jun 14, 2022",,0.443,,,0.376,0.516,,,0.239
"Jun 15, 2022",0,0,0,0,0,0,0,0.044,0
"Jun 16, 2022",0.375,0.286,0.286,0.362,0.276,0.216,0.344,0.362,0.248
"Jun 17, 2022",0.185,,,0.191,0.337,0.176,0.133,0.184,0.128
"Jun 18, 2022",,,,,,,,,
"Jun 19, 2022",,0.402,0.419,,0.402,,,,
"Jun 20, 2022",0.535,0.556,0.556,,,0.433,,0.398,0.525
"Jun 21, 2022",,,,,,,,,
"Jun 22, 2022",,,,,,,0.318,0.429,
"Jun 23, 2022",0.312,0.246,0.092,,0.337,0,0.459,,0.016
"Jun 24, 2022",,,,0.401,,,0.332,0.402,
"Jun 25, 2022",,,,0.532,0.505,,0.528,,
"Jun 26, 2022",,,,,,,,,
"Jun 27, 2022",0.013,0.071,0.071,0.089,0.061,0.195,0.054,0,0.033
"Jun 28, 2022",0.008,0.011,0.03,0.227,0.011,0,0.226,0.054,0.022
"Jun 29, 2022",0,0.008,0.008,0.062,0,0.032,0.195,0.332,0.084
"Jun 30, 2022",,,,,0.47,,0.485,,0.486
"Jul 1, 2022",0.11,0.05,0.033,0.201,0.117,0.053,0.06,0.061,0.025
"Jul 2, 2022",,,,0.429,0.367,0.382,0.429,0.275,0.363
"Jul 3, 2022",,0.38,0.38,0.177,0.171,0.462,0.283,0.173,
"Jul 4, 2022",,0.414,0.138,0.27,0.241,0.343,0.27,,0.305
"Jul 5, 2022",,,,,,,,,
"Jul 6, 2022",,0.438,0.427,,,0.344,0.438,0.357,
"Jul 7, 2022",0.233,0.139,0.123,0.252,0.139,0.116,0.184,0.383,0.07
"Jul 8, 2022",,,,0.247,,,0.16,0.008,
"Jul 9, 2022",,0.255,,,,,,,
"Jul 10, 2022",0.438,0.476,0.476,0.298,0.228,0.407,,,
"Jul 11, 2022",,0.374,0.401,0.31,,0.24,0.31,0.287,
"Jul 12, 2022",,,,0.105,0.129,,0.037,0.099,0.091
"Jul 13, 2022",,,,,,,,,
"Jul 14, 2022",,,,,,,,,
"Jul 15, 2022",0,0,0,0,0,0,0,0.074,0.111
"Jul 16, 2022",,,0.474,,0.483,,0.548,0.585,0.457
"Jul 17, 2022",,,,,,,,,
"Jul 18, 2022",0.393,0.288,0.288,0.25,0.288,0.413,0.326,,0.316
"Jul 19, 2022",0.154,0.198,0.198,0.252,0.327,0.147,0.252,0.12,0.221
"Jul 20, 2022",0.529,,0.518,0.482,,0.574,0.45,0.514,0.356
"Jul 21, 2022",0.24,0.207,0.354,0.164,0.207,0.32,0.165,0.188,0.302
"Jul 22, 2022",0.469,,,0.544,,0.533,0.439,0.45,
"Jul 23, 2022",,,,,,,,,
"Jul 24, 2022",,,,,,,,,
"Jul 25, 2022",,,,,,,,,
"Jul 26, 2022",,0.402,0.408,,,0.46,,,
"Jul 27, 2022",,,,,,,,,
"Jul 28, 2022",0.492,0.241,,0.219,0.173,0.255,0.222,0.23,0.317
"Jul 29, 2022",0.01,0.016,0.016,0,0.03,0.055,0,0.009,0
"Jul 30, 2022",0.087,0.119,0.119,0.183,0.093,0.103,,,0.266
"Jul 31, 2022",0,0,0,0,0,0,0,0,0
"Aug 1, 2022",,0.404,0.404,0.588,0.387,0.404,0.586,,0.312
"Aug 2, 2022",0.313,0.193,0.244,0.247,0.228,0.22,0.357,0.368,0.235
"Aug 3, 2022",,,,,,,,,0.229
"Aug 4, 2022",,,,,,,0.51,0.388,
"Aug 5, 2022",,,,,,,,,
"Aug 6, 2022",,0.41,0.41,,0.426,0.48,,0.448,
"Aug 7, 2022",0.261,0.142,0.142,0.126,0.239,0.25,0.242,0.335,0.187
"Aug 8, 2022",,0.321,0,0.311,0.205,0.248,0.311,0.432,0.072
"Aug 9, 2022",,0.453,0.446,0.5,0.512,0.543,0.418,,0.525
"Aug 10, 2022",,,,,,,,,0.254
"Aug 11, 2022",,,,,,,,,
"Aug 12, 2022",0.104,0.138,0.138,0.182,0.156,0.085,0.195,0.18,0
"Aug 13, 2022",0,0,0,0,0,0,0.007,0.019,0
"Aug 14, 2022",0.133,0.264,0.22,0.17,0.26,0.131,0.057,0.13,0.127
"Aug 15, 2022",,,,,,,,,0.296
"Aug 16, 2022",0.143,0,0,0,0.056,0.046,0,0,0.082
"Aug 17, 2022",0.313,0.313,0.313,,0.313,0.28,0.353,0.186,
"Aug 18, 2022",0,0,0,0,0,0,0,0,0
"Aug 19, 2022",0.342,0.352,0.337,0.358,0.352,0.409,0.477,0.526,0.377
"Aug 20, 2022",,,,,,,,,
"Aug 21, 2022",,,,,,,,,
"Aug 22, 2022",,0.314,,0.557,0.528,,0.557,,0.458
"Aug 23, 2022",0,0,0,0,0,0,0,0,0
"Aug 24, 2022",,0.331,0.264,,,0.33,,,0.221
"Aug 25, 2022",0.445,0.143,0.213,0.054,0.204,0.101,0.129,0.047,0.156
"Aug 26, 2022",0.576,,,,,,,,
"Aug 27, 2022",0.145,0.036,0.065,0.005,0.004,0.103,0.034,0,0.024
"Aug 28, 2022",,,,,,,,,
"Aug 29, 2022",,0.321,0.321,,,0.336,,0.47,0.23
"Aug 30, 2022",0.442,0.54,0.392,0.453,0.283,0.384,0.442,0.421,0.288
"Aug 31, 2022",0.592,0.396,0.396,,0.396,0.447,,,0.449
"Sep 1, 2022",0,0,0,0,0.026,0.03,0,0,0.042
"Sep 2, 2022",,,,,,0.4,,,
"Sep 3, 2022",,,,,,,,0.414,
"Sep 4, 2022",,,,,,,,,
"Sep 5, 2022",,,,,,,0.552,,0.549
"Sep 6, 2022",,,,,,,,,
"Sep 7, 2022",,,,,,,,,
"Sep 8, 2022",0.051,0.116,0.03,0.092,0.136,0.014,0.092,0.074,0.057
"Sep 9, 2022",0.188,0.188,0.16,,0,0.12,,,0.068
"Sep 10, 2022",,,,0.264,0.276,,0.418,0.413,0.072
"Sep 11, 2022",,,,,,,0.448,,
"Sep 12, 2022",0,0.03,0,0,0,0,0,0.036,0
"Sep 13, 2022",0.163,0.188,0.196,0.203,0.184,0.121,0.198,0.222,0.15
"Sep 14, 2022",0.268,0.17,0.17,0.225,0.17,0.246,0.205,0.164,0.235
"Sep 15, 2022",0.275,0.423,0.284,0.423,0.281,0.245,0.367,0.292,0.231
"Sep 16, 2022",,,,,,,,,
"Sep 17, 2022",,,,,,,,,
"Sep 18, 2022",0.391,0.564,,,0.538,0.206,0.516,0.572,0.508
"Sep 19, 2022",0.151,0.1,0.092,0.171,0.193,0.043,0.127,0.395,0.132
"Sep 20, 2022",,,,,,,,,
"Sep 21, 2022",,0.542,0.542,0.569,0.542,0.505,0.556,0.523,0.566
"Sep 22, 2022",0.263,0.169,0.169,0.26,0.258,0.139,0.219,0.257,0.16
"Sep 23, 2022",0.175,0.171,0.177,0.144,0.17,0.22,0.124,0.091,0.188
"Sep 24, 2022",,,,,,,,,
"Sep 25, 2022",,,,,,0.644,,,0.849
"Sep 26, 2022",0.356,0.157,0.259,0.405,0.157,0.236,0.416,,0.059
"Sep 27, 2022",0,0.278,0.252,0.357,0.194,0.177,0.246,0.353,0.132
"Sep 28, 2022",,0.524,0.547,,0.539,0.508,0.463,0.368,
"Sep 29, 2022",,,,,,,,,
"Sep 30, 2022",0.353,0.322,0.373,0.352,0.322,0.274,0.282,0.228,0.346
"Oct 1, 2022",,0.409,,0.413,0.411,0.472,0.304,0.401,0.369
"Oct 2, 2022",,0.43,0.383,0.504,0.43,,0.427,0.296,
"Oct 3, 2022",0.261,0.098,0.264,0.187,0.087,0.269,0.187,0.108,0.182
"Oct 4, 2022",,,,,,,,,
"Oct 5, 2022",0.244,0.314,0.295,0.385,0.292,0.287,0.354,0.321,0.386
"Oct 6, 2022",,,,,,,,,
"Oct 7, 2022",,,,,,,,,
"Oct 8, 2022",,,,,,,,,
"Oct 9, 2022",0.409,0.423,0.413,0.356,0.325,0.463,0.334,0.388,
"Oct 10, 2022",,,,,,,0.373,,
"Oct 11, 2022",,0.416,0.416,,0.416,,,,
"Oct 12, 2022",,,,,,,,,
"Oct 13, 2022",,,,,,,,,
"Oct 14, 2022",,,,,,,,,
"Oct 15, 2022",,,,,,,,,
"Oct 16, 2022",,,,,,,,,
"Oct 17, 2022",,,,,,,,,
"Oct 18, 2022",,,,,,,,,
"Oct 19, 2022",,,,,,,,,
"Oct 20, 2022",,,,,,,,,
"Oct 21, 2022",,,,,,,,,
"Oct 22, 2022",,,,,,,,0.551,
"Oct 23, 2022",,,,,,,,,
"Oct 24, 2022",,,,0.375,,,0.415,0.36,0.553
"Oct 25, 2022",,,,,,,,,
"Oct 26, 2022",,,,,,,,,
"Oct 27, 2022",,0.543,0.543,,,0.421,,,
"Oct 28, 2022",,,,,,,,,
"Oct 29, 2022",0.34,0.252,0.233,0.357,0.327,0.207,0.387,0.28,0.2
"Oct 30, 2022",0.247,0.308,0.239,0.291,0.313,0.234,0.281,0.265,0.223
"Oct 31, 2022",0,0,0,0.111,0.071,0.019,0.1,0.073,0.036
"Nov 1, 2022",0.219,0.244,0.473,,0.355,0.343,0.451,0.394,0.288
"Nov 2, 2022",,,,,,,0.592,,
"Nov 3, 2022",0.486,0.546,0.574,0.589,0.494,0.426,0.558,0.543,0.43
"Nov 4, 2022",,0.524,0.597,,0.367,0.581,,,0.452
"Nov 5, 2022",,0.426,0.41,0.556,0.479,0.386,0.368,0.333,0.299
"Nov 6, 2022",,,,,,,0.572,0.596,
"Nov 7, 2022",0.152,0.127,0.151,0.068,0.104,0.139,0.058,0.156,0.19
"Nov 8, 2022",,0.591,0.528,,,0.499,0.542,0.455,0.562
"Nov 9, 2022",0.444,,,0.577,,,0.535,0.573,
"Nov 10, 2022",,,,,,,,,
"Nov 11, 2022",,,,,,,,,
"Nov 12, 2022",,,,,,,,0.55,
"Nov 13, 2022",,,,,,,,,
"Nov 14, 2022",0.178,0.296,0.296,0.042,0.237,0.336,0.452,0.167,0.228
"Nov 15, 2022",0.52,,0.556,,,0.536,,,
"Nov 16, 2022",,,,,,,,,
"Nov 17, 2022",,,,,,,,,
"Nov 18, 2022",0.558,0.396,0.371,0.362,0.385,0.466,0.401,0.463,0.448
"Nov 19, 2022",0.26,0.306,0.352,0.375,0.266,0.296,0.252,0.209,0.279
"Nov 20, 2022",,,,,,,,,
"Nov 21, 2022",,,,0.57,,,0.444,0.484,
"Nov 22, 2022",,,,0.427,,,0.386,0.493,
"Nov 23, 2022",,,,0.324,0.337,,0.343,0.316,
"Nov 24, 2022",0.177,0.158,0.137,0.357,0.217,0.115,0.113,0.111,0.12
"Nov 25, 2022",,,,,,,,,
"Nov 26, 2022",,0.477,0.477,0.538,0.494,0.416,,0.338,0.474
"Nov 27, 2022",0.383,,,,,0.333,,,
"Nov 28, 2022",,,,0.541,0.575,,0.555,0.49,0.536
"Nov 29, 2022",0.554,0.555,0.499,,0.563,0.491,0.567,0.54,0.511
"Nov 30, 2022",0.405,0.301,0.336,0.291,0.309,0.3,0.248,0.246,0.294
"Dec 1, 2022",0.342,0.319,0.319,0.317,0.205,0.324,0.17,0.231,0.297
"Dec 2, 2022",,,,,,,,,
"Dec 3, 2022",0.343,0.47,0.47,0.396,0.38,0.381,0.31,0.332,0.388
"Dec 4, 2022",,0.436,0.436,,,0.544,,0.516,0.448
"Dec 5, 2022",0.181,0.185,0.185,0.449,0.218,0.219,0.202,0.14,0.21
"Dec 6, 2022",0.382,0.292,0.289,0.358,0.294,0.281,0.287,0.235,0.262
"Dec 7, 2022",,,,,,,,,
"Dec 8, 2022",0.202,0.192,0.183,0.29,0.237,0.142,0.179,0.275,0.187
"Dec 9, 2022",,0.521,0.514,0.433,0.352,0.546,0.45,,
"Dec 10, 2022",,,,0.374,,,0,0.442,0.271
"Dec 11, 2022",,,,,,,,,
"Dec 12, 2022",0.433,0.365,0.4,0.398,0.396,0.473,0.456,0.289,0.372
"Dec 13, 2022",0.463,0.397,0.384,0.534,0.585,0.351,0.518,0.544,0.507
"Dec 14, 2022",,,,0.423,0.445,0.363,0.44,0.268,
"Dec 15, 2022",,0.414,0.418,,,0.379,,,
"Dec 16, 2022",0.459,0.531,0.465,,0.581,0.466,0.582,,0.487
"Dec 17, 2022",,,,,,,,,
"Dec 18, 2022",0.494,0.433,0.433,0.474,0.379,0.451,0.474,0.391,0.32
"Dec 19, 2022",0.288,0.301,0.277,0.527,0.301,0.271,0.256,0.201,0.267
"Dec 20, 2022",0.452,0.282,0.398,0.337,0.329,0.253,0.3,0.365,0.205
"Dec 21, 2022",,0.395,0.285,0.442,0.395,0.357,0.415,,0.295
"Dec 22, 2022",0.397,0.445,0.394,0.264,0.317,0.411,0.25,0.381,0.309
"Dec 23, 2022",0.264,0.263,0.229,0.237,0.263,0.209,0.222,0.159,0.162
"Dec 24, 2022",0.573,0.413,0.413,0.425,0.435,0.388,0.403,0.404,0.338
"Dec 25, 2022",0.586,0.568,0.568,0.525,,0.506,0.444,0.41,
"Dec 26, 2022",,,,,,,,,
"Dec 27, 2022",,,0.493,,,0.506,,,0.434
"Dec 28, 2022",0.42,0.337,0.366,0.362,0.347,0.257,0.329,0.357,0.26
"Dec 29, 2022",0.36,0.333,0.333,0.253,0.298,0.381,0.299,0.206,0.244
"Dec 30, 2022",0.448,0.526,0.553,0.449,0.556,,0.449,0.452,
