system:time_start,Guamani,Centro,ElCamal,Cotocollao,Belisario,LosChillos,Carapungo,SanAntonio,Tumbaco
"Mar 17, 2019",0.42,0.438,0.561,0.365,0.467,0.45,0.464,0.366,0.463
"Mar 18, 2019",,,,,,,,,
"Mar 19, 2019",,,,,,,,,
"Mar 20, 2019",,,,,,0.245,,0.354,
"Mar 21, 2019",,0.422,0.296,0.337,0.422,0.339,0.337,0.188,0.288
"Mar 22, 2019",,,,,,,,,
"Mar 23, 2019",0.378,0.342,0.314,0.316,0.345,0.323,0.316,0.378,
"Mar 24, 2019",0.56,0.554,0.582,0.57,0.586,,0.554,0.39,0.446
"Mar 25, 2019",,,,,,,,,
"Mar 26, 2019",0.592,0.503,0.568,0.532,0.552,0.405,0.467,0.568,0.4
"Mar 27, 2019",,,,,,,,,
"Mar 28, 2019",0.446,0.358,0.358,0.275,0.356,0.329,0.452,0.354,0.269
"Mar 29, 2019",,,,,,,,,
"Mar 30, 2019",,,,,,,,,
"Mar 31, 2019",,,,,,,,,
"Apr 1, 2019",,,,,,,,,
"Apr 2, 2019",0.581,,0.59,0.441,,0.59,0.441,0.299,0.592
"Apr 3, 2019",,,,,,,,,
"Apr 4, 2019",,,,,,,,0.508,
"Apr 5, 2019",,,,,,,,0.302,0.544
"Apr 6, 2019",,0.499,0.499,,0.455,,,,
"Apr 7, 2019",,,,,,,,,
"Apr 8, 2019",,,,0.447,,,0.447,0.343,
"Apr 9, 2019",0.377,0.28,0.246,0.288,0.231,0.27,0.352,0.212,0.24
"Apr 10, 2019",,,,,,,,,
"Apr 11, 2019",0.475,0.329,0.329,0.361,0.278,0.357,0.465,0.368,0.244
"Apr 12, 2019",,,,,,0.38,,,
"Apr 13, 2019",0.327,0.157,0.305,,0.157,0.318,,0.304,0.317
"Apr 14, 2019",0.516,0.456,0.456,0.434,0.328,0.369,0.444,0.556,0.299
"Apr 15, 2019",,,,,,,,,
"Apr 16, 2019",0.311,0.399,0.238,0.355,0.377,0.179,0.307,0.28,0.165
"Apr 17, 2019",,,,,,,,,
"Apr 18, 2019",,0.357,0.411,,0.396,0.361,0.422,,0.35
"Apr 19, 2019",,,,,,,,,
"Apr 20, 2019",,,,,,,,,
"Apr 21, 2019",,,,,,,,,
"Apr 22, 2019",0.374,0.535,0.535,0.432,0.535,0.397,0.432,0.416,0.409
"Apr 23, 2019",,,,,,0.57,,,
"Apr 24, 2019",,,,,,,,,
"Apr 25, 2019",,0.436,0.436,,,0.473,,0.153,0.384
"Apr 26, 2019",,,,,,,,,
"Apr 27, 2019",,0.401,,0.35,0.405,0.526,0.354,,0.427
"Apr 28, 2019",,,0.52,,,0.368,,,0.418
"Apr 29, 2019",,,,,,,,0.449,
"Apr 30, 2019",0.383,,,0.417,0.419,0.42,,,
"May 1, 2019",0.159,0.17,0.187,0.155,0.241,0.111,0.156,0.122,0.161
"May 2, 2019",0.392,0.276,0.248,,0.414,0.226,,0.355,0.165
"May 3, 2019",,,,,,,,,
"May 4, 2019",0.317,0.294,0.35,,0.264,0.171,,,0.249
"May 5, 2019",,0.512,0.498,,0.512,0.476,0.354,0.328,0.35
"May 6, 2019",0.4,0.427,0.427,0.233,0.427,0.458,,0.242,0.25
"May 7, 2019",,,,,,,,,0.428
"May 8, 2019",0.491,,,,,,,,
"May 9, 2019",,,,,,,,,
"May 10, 2019",,,,,,,,,
"May 11, 2019",0.318,0.256,0.256,0.163,0.244,0.215,0.163,0.134,0.084
"May 12, 2019",,,,,,,,,
"May 13, 2019",,,,,,,,,
"May 14, 2019",,,,,,,,,
"May 15, 2019",,,,,,,,,
"May 16, 2019",0.243,0.354,0.278,0.415,0.302,0.231,0.415,0.314,0.153
"May 17, 2019",,,,,,,,,
"May 18, 2019",0.415,0.389,0.414,,0.389,0.369,0.359,,0.275
"May 19, 2019",,,,,,,,,
"May 20, 2019",,,,,,,,0.534,
"May 21, 2019",,,,,,,,0.497,
"May 22, 2019",0.279,0.255,0.337,0.336,0.255,0.266,0.363,0.224,0.268
"May 23, 2019",,,,,,,,,
"May 24, 2019",0.213,0.178,0.174,0.225,0.168,0.176,0.206,0.142,0.154
"May 25, 2019",,0.472,0.542,,0.472,0.454,,,0.464
"May 26, 2019",1.266,,1.32,,,,,0.513,
"May 27, 2019",0.403,0.41,0.392,0.441,0.394,0.296,0.363,0.252,0.164
"May 28, 2019",,,,,,,,,
"May 29, 2019",,,,0.584,,0.56,0.584,0.473,0.511
"May 30, 2019",,,,,,,,,
"May 31, 2019",,,,,,,,,
"Jun 1, 2019",,0.517,0.404,0.49,0.506,0.383,0.419,0.404,0.361
"Jun 2, 2019",,,,,,,,,
"Jun 3, 2019",,,,0.435,,,,0.325,
"Jun 4, 2019",0.273,0.279,0.283,0.243,0.251,0.293,0.243,0.136,
"Jun 5, 2019",,,,,,,,0.271,0.12
"Jun 6, 2019",,,,,,,,,
"Jun 7, 2019",0.369,,,,,,,0.203,
"Jun 8, 2019",0.283,0.273,0.288,0.323,0.287,0.183,0.239,0.285,0.152
"Jun 9, 2019",,0.285,0.313,0.344,0.31,0.343,,0.44,0.346
"Jun 10, 2019",,,,,,,,,
"Jun 11, 2019",,0.586,0.449,0.436,0.586,0.541,0.399,0.484,0.508
"Jun 12, 2019",,,,,0.433,,,,0.394
"Jun 13, 2019",,,,,,,,,
"Jun 14, 2019",,,,,,,,,
"Jun 15, 2019",,,,,,,,,
"Jun 16, 2019",0.473,,,0.374,0.467,0.411,,0.279,0.412
"Jun 17, 2019",0.281,0.262,0.234,0.232,0.262,0.169,0.195,0.441,0.025
"Jun 18, 2019",0.32,0.363,0.519,0.218,0.288,0.519,,0.362,0.528
"Jun 19, 2019",0.31,0.197,0.197,0.248,0.199,0.106,0.267,0.22,0.033
"Jun 20, 2019",,,,0.445,,,0.445,0.395,
"Jun 21, 2019",,,,,,,,,0.299
"Jun 22, 2019",,,,,0.524,,,,
"Jun 23, 2019",,,,0.443,0.443,,,,
"Jun 24, 2019",,,,,,,,,
"Jun 25, 2019",0.145,0.292,0.294,0.253,0.289,0.148,0.275,0.198,0.221
"Jun 26, 2019",0.155,0.128,0.119,0.159,0.128,0.032,0.127,0.042,0.076
"Jun 27, 2019",0.154,0.17,0.143,0.148,0.148,0.135,0.15,0.096,0.147
"Jun 28, 2019",0.216,0.164,0.117,0.237,0.174,0.097,0.247,0.097,0.025
"Jun 29, 2019",,,,,,,,,
"Jun 30, 2019",0.394,0.33,0.178,0.335,0.333,0.342,0.335,0.292,0
"Jul 1, 2019",,,,,,,,,
"Jul 2, 2019",,,,0.342,,,0.342,0.253,
"Jul 3, 2019",0.213,0.137,0.137,0.217,0.19,0.108,0.132,0.151,0.093
"Jul 4, 2019",0.227,0.318,0.318,0.398,0.345,0.277,0.398,0.332,0.234
"Jul 5, 2019",0.427,0.154,0.163,0.237,0.189,0.164,0.245,0.303,0.081
"Jul 6, 2019",,0.442,0.578,0.394,0.442,,0.38,0.369,0.556
"Jul 7, 2019",,,,,,,,,
"Jul 8, 2019",,,,,,,,,
"Jul 9, 2019",0.373,0.403,0.239,0.413,0.253,0.191,0.401,0.264,0.101
"Jul 10, 2019",0.234,0.136,0.136,0.239,0.184,0.096,0.239,0.266,0.142
"Jul 11, 2019",0.1,0.072,0.039,0.076,0.072,0.004,0.076,0.021,0.04
"Jul 12, 2019",,0.394,0.345,0.46,0.394,0.421,,0.516,0.26
"Jul 13, 2019",,0.498,0.467,0.444,0.485,,0.468,,0.491
"Jul 14, 2019",,,,,,0.534,,,0.468
"Jul 15, 2019",,,,,,,,,
"Jul 16, 2019",0.58,0.118,0.593,0.339,0.217,0.191,0,0.296,0.097
"Jul 17, 2019",0.342,0.432,0.303,,0.427,0.258,,0.346,0.225
"Jul 18, 2019",0.162,0.267,0.337,0.283,0.307,0.213,0.283,0.192,0.14
"Jul 19, 2019",0.226,0.254,0.115,0.121,0.136,0.061,0.07,0.104,0.057
"Jul 20, 2019",0.258,0.308,0.228,0.212,0.308,0.256,0.206,0.107,0.208
"Jul 21, 2019",0.463,0.335,0.335,,0.286,0.325,0.433,0.335,0.335
"Jul 22, 2019",,,,,,,,,
"Jul 23, 2019",,,,,,,,,
"Jul 24, 2019",,,,,,,,,
"Jul 25, 2019",,,,,,,,,
"Jul 26, 2019",0.361,,,,,,0.299,0.436,0.233
"Jul 27, 2019",0.433,0.166,0.166,,0.165,0.196,,0.117,0.116
"Jul 28, 2019",,0.19,0.19,,0.19,,,,0.142
"Jul 29, 2019",0.058,0.063,0.031,0,0.046,0.009,0,0.003,0.018
"Jul 30, 2019",0.049,0,0,0.003,0.065,0,0.119,0.009,0
"Jul 31, 2019",,,,,,,,,
"Aug 1, 2019",0.287,0.224,0.204,0.179,0.224,0.096,0.294,0.098,0.103
"Aug 2, 2019",,,,,,,,,
"Aug 3, 2019",,0.279,0.279,0.288,0.292,0.266,,,0.373
"Aug 4, 2019",0.405,0.346,0.328,,,,,,0.444
"Aug 5, 2019",0.163,0.164,0.144,0.256,0.159,0.151,0.163,0.132,0.124
"Aug 6, 2019",0.033,0.088,0.019,0.012,0.088,0.008,0.043,0.05,0.012
"Aug 7, 2019",0.451,0.48,0.382,0.304,0.336,0.412,0.467,0.342,0.395
"Aug 8, 2019",0,0.195,0.195,0.281,0.161,0.085,0.194,0.13,0.085
"Aug 9, 2019",,0.396,0.366,,0.454,0.373,,0.521,0.35
"Aug 10, 2019",0.176,0.246,0.153,0.193,0.135,0.127,0.268,0.146,0.156
"Aug 11, 2019",0.215,0.353,0.353,0.179,0.231,0.191,0.18,0.168,0.149
"Aug 12, 2019",0.132,0.173,0.171,0.164,0.173,0.171,0.21,0.198,0.153
"Aug 13, 2019",,0.443,0.443,0.287,0.43,0.572,0.351,0.556,0.536
"Aug 14, 2019",,,,0.505,,,,,
"Aug 15, 2019",0.27,0.499,,0.241,0.499,,,0.593,0.414
"Aug 16, 2019",,,,,,,,,
"Aug 17, 2019",0.544,,,,,0.513,,,
"Aug 18, 2019",0.245,,0.332,0.443,0.333,0.246,,,0.336
"Aug 19, 2019",0.287,0.242,0.232,0.179,0.19,0.282,0.283,0.275,0.153
"Aug 20, 2019",,,,0.284,,0.452,0.284,0.403,0.417
"Aug 21, 2019",0.271,0.314,0.302,0.316,0.314,0.284,0.315,0.232,0.319
"Aug 22, 2019",0.309,0.251,0.251,0.18,0.241,0.319,0.217,0.123,0.22
"Aug 23, 2019",,,,,,,,0.477,
"Aug 24, 2019",0.216,0.241,0.227,0.278,0.146,0.187,0.278,0.217,0.166
"Aug 25, 2019",,,,,,,,,0.473
"Aug 26, 2019",0.112,0.17,0.192,0.131,0.11,0.212,0.082,0.181,0.095
"Aug 27, 2019",0.279,0.293,0.327,0.19,0.25,0.295,0.19,0.259,0.196
"Aug 28, 2019",0.278,0.223,0.23,0.177,0.256,0.339,0.276,0.212,0.338
"Aug 29, 2019",0.211,0.248,0.248,0.129,0.188,0.165,0.143,0.195,0.127
"Aug 30, 2019",0.041,0.05,0.056,0.068,0.055,0.034,0.068,0.186,0.04
"Aug 31, 2019",0.331,0.28,0.331,0.187,0.28,0.154,0.187,0.341,0.159
"Sep 1, 2019",,,,,,,,,
"Sep 2, 2019",0.202,0.197,0.185,0.133,0.167,0.201,0.285,0.154,0.106
"Sep 3, 2019",,,,,0.284,0.162,,,0.406
"Sep 4, 2019",0.579,0.577,,,0.577,0.577,,,
"Sep 5, 2019",0.391,0.375,0.375,0.297,,0.382,,0.323,0.287
"Sep 6, 2019",0.26,0.457,0.295,0.171,0.457,0.288,0.212,0.349,0.205
"Sep 7, 2019",0,0.157,0.134,0.052,0.162,0.115,0.052,0.171,0.075
"Sep 8, 2019",0.118,0.136,0.147,0.108,0.179,0.147,0.139,0.128,0.21
"Sep 9, 2019",0.201,0.253,0.366,0.276,0.21,0.165,0.311,0.173,0.193
"Sep 10, 2019",,,,,,,,,0.584
"Sep 11, 2019",0.182,0.26,0.287,0.316,0.255,0.188,0.41,0.394,0.403
"Sep 12, 2019",,,,,,,,,
"Sep 13, 2019",0.303,0.256,0.269,0.244,0.183,0.199,0.257,0.427,0.222
"Sep 14, 2019",,,,0.594,0.385,,0.571,,0.396
"Sep 15, 2019",,,,0.573,,,0.573,,
"Sep 16, 2019",0.147,0.19,0.216,0.199,0.202,0.288,0.206,0.164,0.287
"Sep 17, 2019",,,,,,,,,
"Sep 18, 2019",,,,,,,,,
"Sep 19, 2019",,,,,,,,,
"Sep 20, 2019",,,,,,,,,
"Sep 21, 2019",,,,,,,,,
"Sep 22, 2019",0.32,0.375,0.377,0.53,0.363,0.377,0.467,0.499,0.456
"Sep 23, 2019",,,,,,,,,
"Sep 24, 2019",,,,,,,,,
"Sep 25, 2019",,,,,,,,0.335,0.435
"Sep 26, 2019",,,,,,,,,
"Sep 27, 2019",0.274,0.313,0.313,0.425,0.259,0.318,0.391,0.454,0.261
"Sep 28, 2019",,,,,,,,,
"Sep 29, 2019",0.354,0.302,0.302,0.285,0.285,0.245,0.255,0.348,0.259
"Sep 30, 2019",,0.564,0.585,,0.569,0.59,,0.491,0.48
"Oct 1, 2019",0.453,0.469,0.422,0.552,0.496,0.438,0.416,0.393,0.423
"Oct 2, 2019",,,,0.493,0.533,,0.566,0.536,
"Oct 3, 2019",,,,,,,,,
"Oct 4, 2019",,0.569,0.411,,0.357,0.311,0.498,0.283,
"Oct 5, 2019",,,,,,,,,
"Oct 6, 2019",0.555,,,,,0.37,,,0.429
"Oct 7, 2019",,,,,,,,,
"Oct 8, 2019",,,,,,,,,
"Oct 9, 2019",,,,,,,0.393,0.271,0.478
"Oct 10, 2019",,,,,,,,,
"Oct 11, 2019",,,,,,,,,
"Oct 12, 2019",,,,,,,,0.491,
"Oct 13, 2019",,,,,,,,,
"Oct 14, 2019",0.264,0.224,0.244,0.342,0.232,0.187,0.263,0.272,0.193
"Oct 15, 2019",0.439,,,,,,,,
"Oct 16, 2019",,,0.54,,,0.551,,,0.588
"Oct 17, 2019",0.49,0.523,0.523,,0.524,0.599,,0.572,0.568
"Oct 18, 2019",,,,0.431,0.584,,0.431,0.546,0.54
"Oct 19, 2019",,,,,,,,,
"Oct 20, 2019",,,,,,,,,
"Oct 21, 2019",,,,,,,,,
"Oct 22, 2019",,,,0.578,0.5,,0.578,0.404,0.583
"Oct 23, 2019",,,,,,,,,
"Oct 24, 2019",0.506,,,,,,,,
"Oct 25, 2019",0.268,0.327,0.418,0.508,0.327,0.412,0.405,0.393,0.44
"Oct 26, 2019",,,,,,,,,
"Oct 27, 2019",,,,0.37,,0.395,0.37,0.419,
"Oct 28, 2019",,,,,,,,,
"Oct 29, 2019",0.382,0.273,0.273,0.326,0.274,0.349,0.325,0.364,0.22
"Oct 30, 2019",,,0.593,0.544,,0.418,0.483,0.468,0.473
"Oct 31, 2019",,,,,,,,,
"Nov 1, 2019",0.456,0.456,0.456,0.45,0.474,0.445,0.388,0.388,0.429
"Nov 2, 2019",,,,0.382,,,0.379,0.174,
"Nov 3, 2019",0.481,0.412,0.451,0.444,0.412,0.451,0.444,0.43,0.358
"Nov 4, 2019",,,,,,,,,
"Nov 5, 2019",0.309,0.233,0.377,0.262,0.184,0.338,0.437,0.253,0.24
"Nov 6, 2019",,,,,,,0.58,0.52,0.425
"Nov 7, 2019",0.328,0.494,0.494,0.315,0.209,0.394,0.384,0.328,0.356
"Nov 8, 2019",,0.351,0.391,0.363,0.345,0.389,0.363,0.391,0.323
"Nov 9, 2019",,0.533,0.51,,0.533,,,,0.417
"Nov 10, 2019",,,,,,,0.507,0.407,0.586
"Nov 11, 2019",,,,,,,,,
"Nov 12, 2019",,,,,,,,,0.569
"Nov 13, 2019",,,,,,,,,
"Nov 14, 2019",,,,0.544,0.375,0.586,0.545,0.528,0.559
"Nov 15, 2019",,,,,,,,,
"Nov 16, 2019",,,,,,,,,
"Nov 17, 2019",0.461,,0.399,0.394,0.39,0.284,0.434,0.378,0.291
"Nov 18, 2019",0.245,0.285,0.26,0.304,0.301,0.305,0.323,0.276,0.316
"Nov 19, 2019",,,,,,,,,
"Nov 20, 2019",,,,,,,,,
"Nov 21, 2019",,0.59,0.599,,0.584,,0.503,0.44,0.544
"Nov 22, 2019",,,,,,,,,
"Nov 23, 2019",0.589,0.476,,0.572,,,0.473,0.365,0.458
"Nov 24, 2019",0.346,0.388,0.384,0.418,0.373,0.319,0.269,0.267,0.285
"Nov 25, 2019",0.37,0.45,0.396,0.403,0.39,0.401,0.316,0.351,0.406
"Nov 26, 2019",0.354,0.289,0.289,0.31,0.281,0.241,0.333,0.321,0.236
"Nov 27, 2019",,,,,,,,,
"Nov 28, 2019",,,,,,,,,
"Nov 29, 2019",,,,,,,,,
"Nov 30, 2019",,0.518,0.54,0.552,0.518,0.541,0.552,0.578,0.554
"Dec 1, 2019",,,,,,,,,
"Dec 2, 2019",0.314,0.396,0.396,0.314,0.427,0.417,0.385,0.447,0.36
"Dec 3, 2019",0.326,0.358,0.303,0.283,0.339,0.273,0.4,0.398,0.288
"Dec 4, 2019",0.458,0.42,0.42,0.41,0.468,0.356,0.365,0.34,0.323
"Dec 5, 2019",0.51,0.58,0.58,0.445,0.351,0.544,0.409,0.415,0.557
"Dec 6, 2019",,,,,,,,,
"Dec 7, 2019",,,,,,,,,
"Dec 8, 2019",,,,,,,,,
"Dec 9, 2019",,0.509,0.509,,0.509,0.416,,0.499,0.4
"Dec 10, 2019",,,,,,,,,
"Dec 11, 2019",,,0.578,,,0.578,,,
"Dec 12, 2019",,,,,,,,,
"Dec 13, 2019",0.458,0.595,0.595,,0.595,0.508,,,0.478
"Dec 14, 2019",0.384,0.527,0.408,0.591,0.386,0.384,0.597,0.442,0.346
"Dec 15, 2019",,,,,,,,,
"Dec 16, 2019",0.349,0.39,0.39,0.368,0.333,0.399,0.304,0.47,0.346
"Dec 17, 2019",0.276,0.334,0.308,0.584,0.418,0.231,0.588,0.453,0.254
"Dec 18, 2019",0.243,0.292,0.28,0.348,0.304,0.266,0.359,0.279,0.328
"Dec 19, 2019",0.354,0.412,0.376,0.461,0.347,0.354,0.461,0.554,0.374
"Dec 20, 2019",,,,,,,,,
"Dec 21, 2019",0.493,,,0.552,,,0.431,0.378,
"Dec 22, 2019",,,,,,,,,
"Dec 23, 2019",,0.387,0.387,0.411,,,0.411,0.319,0.475
"Dec 24, 2019",,,,,,,,,0.487
"Dec 25, 2019",0.21,0.304,0.221,0.399,0.201,0.253,0.138,0.21,0.214
"Dec 26, 2019",0.222,0.173,0.173,0.254,0.242,0.155,0.245,0.289,0.177
"Dec 27, 2019",,0.426,0.451,0.592,0.543,0.444,0.409,,0.412
"Dec 28, 2019",,0.393,0.393,0.525,0.15,0.422,0.417,0.481,0.339
"Dec 29, 2019",0.442,0.33,0.383,0.366,0.369,0.383,0.357,0.326,0.368
"Dec 30, 2019",,,,,,,,0.588,
