Fecha,NO2,O3,PM25,PRE,RS,SO2,TMP,VEL,CO,DIR,HUM,LLU
2004-04-13 00:00,59.44,,,,,3.57,,,3.57,,,
2004-04-14 00:00,48.65,,,,,3.28,,,3.28,,,
2004-04-15 00:00,44.39,,,,,3.06,,,3.06,,,
2004-04-16 00:00,,,,,,,,,,,,
2004-04-17 00:00,37.51,,,,,3.34,,,3.34,,,
2004-04-18 00:00,26.02,,,,,2.77,,,2.77,,,
2004-04-19 00:00,43.79,,,,,3.26,,,3.26,,,
2004-04-20 00:00,52.41,,,,,3.63,,,3.63,,,
2004-04-21 00:00,,,,,,,,,,,,
2004-04-22 00:00,35.29,,,,,2.12,,,2.12,,,
2004-04-23 00:00,50.90,,,,,2.81,,,2.81,,,
2004-04-24 00:00,55.14,,,,,2.55,,,2.55,,,
2004-04-25 00:00,42.73,,,,,2.38,,,2.38,,,
2004-04-26 00:00,46.75,,,,,2.96,,,2.96,,,
2004-04-27 00:00,37.50,,,,,2.89,,,2.89,,,
2004-04-28 00:00,,,,,,,,,,,,
2004-04-29 00:00,,,,,,2.06,,,2.06,,,
2004-04-30 00:00,,,,,,2.36,,,2.36,,,
2004-05-01 00:00,43.40,,,,,2.75,,,2.75,,,
2004-05-02 00:00,30.99,,,,,2.25,,,2.25,,,
2004-05-03 00:00,40.02,,,,,2.49,,,2.49,,,
2004-05-04 00:00,,,,,,,,,,,,
2004-05-05 00:00,37.68,,,,,2.53,,,2.53,,,
2004-05-06 00:00,32.12,,,,,2.57,,,2.57,,,
2004-05-07 00:00,29.34,,,,,2.52,,,2.52,,,
2004-05-08 00:00,32.12,,,,,3.19,,,3.19,,,
2004-05-09 00:00,20.55,,,,,2.18,,,2.18,,,
2004-05-10 00:00,19.88,,,,,2.00,,,2.00,,,
2004-05-11 00:00,28.09,,,,,2.15,,,2.15,,,
2004-05-12 00:00,28.43,,,,,2.26,,,2.26,,,
2004-05-13 00:00,26.22,,,,,2.36,,,2.36,,,
2004-05-14 00:00,,,,,,,,,,,,
2004-05-15 00:00,,,,,,,,,,,,
2004-05-16 00:00,,,,,,2.32,,,2.32,,,
2004-05-17 00:00,,,,,,,,,,,,
2004-05-18 00:00,,,,,,2.71,,,2.71,,,
2004-05-19 00:00,,,,,,2.68,,,2.68,,,
2004-05-20 00:00,,,,,,2.87,,,2.87,,,
2004-05-21 00:00,36.63,,,,,2.75,,,2.75,,,
2004-05-22 00:00,36.43,,,,,2.43,,,2.43,,,
2004-05-23 00:00,36.75,,,,,3.02,,,3.02,,,
2004-05-24 00:00,39.78,,,,,2.74,,,2.74,,,
2004-05-25 00:00,37.96,,,,,3.19,,,3.19,,,
2004-05-26 00:00,40.42,,,,,2.92,,,2.92,,,
2004-05-27 00:00,,,,,,,,,,,,
2004-05-28 00:00,38.55,,,,,2.86,,,2.86,,,
2004-05-29 00:00,35.87,,,,,2.76,,,2.76,,,
2004-05-30 00:00,28.91,,,,,2.87,,,2.87,,,
2004-05-31 00:00,28.23,,,,,2.90,,,2.90,,,
2004-06-01 00:00,27.48,,,,,2.84,,,2.84,,,
2004-06-02 00:00,23.70,,,,,2.50,,,2.50,,,
2004-06-03 00:00,27.42,,,,,2.54,,,2.54,,,
2004-06-04 00:00,,,,,,,,,,,,
2004-06-05 00:00,27.85,,,,,2.78,,,2.78,,,
2004-06-06 00:00,27.48,,,,,2.99,,,2.99,,,
2004-06-07 00:00,,,,,,,,,,,,
2004-06-08 00:00,,,,,,,,,,,,
2004-06-09 00:00,32.67,,,,,3.35,,,3.35,,,
2004-06-10 00:00,35.61,,,,,3.44,,,3.44,,,
2004-06-11 00:00,29.63,,,,,2.84,,,2.84,,,
2004-06-12 00:00,23.93,,,,,2.55,,,2.55,,,
2004-06-13 00:00,21.41,,,,,2.53,,,2.53,,,
2004-06-14 00:00,,,,,,,,,,,,
2004-06-15 00:00,,,,,,,,,,,,
2004-06-16 00:00,21.33,,,,,,,,,,,
2004-06-17 00:00,21.26,,,,,2.00,,,2.00,,,
2004-06-18 00:00,,,,,,,,,,,,
2004-06-19 00:00,32.46,,,,,1.54,,,1.54,,,
2004-06-20 00:00,20.84,,,,,1.15,,,1.15,,,
2004-06-21 00:00,,,,,,,,,,,,
2004-06-22 00:00,26.00,,,,,1.21,,,1.21,,,
2004-06-23 00:00,,,,,,,,,,,,
2004-06-24 00:00,24.45,,,,,1.15,,,1.15,,,
2004-06-25 00:00,36.38,,,,,1.51,,,1.51,,,
2004-06-26 00:00,43.37,,,,,1.83,,,1.83,,,
2004-06-27 00:00,30.24,,,,,1.37,,,1.37,,,
2004-06-28 00:00,29.72,,,,,1.43,,,1.43,,,
2004-06-29 00:00,,,,,,,,,,,,
2004-06-30 00:00,37.66,,,,,1.71,,,1.71,,,
2004-07-01 00:00,35.33,,,,,1.65,,,1.65,,,
2004-07-02 00:00,47.34,,,,,1.94,,,1.94,,,
2004-07-03 00:00,45.54,,,,,2.06,,,2.06,,,
2004-07-04 00:00,35.12,,,,,1.63,,,1.63,,,
2004-07-05 00:00,33.88,,,,,1.76,,,1.76,,,
2004-07-06 00:00,34.33,,,,,1.60,,,1.60,,,
2004-07-07 00:00,50.87,,,,,2.00,,,2.00,,,
2004-07-08 00:00,,,,,,,,,,,,
2004-07-09 00:00,55.19,,,,,2.53,,,2.53,,,
2004-07-10 00:00,39.23,,,,,2.10,,,2.10,,,
2004-07-11 00:00,26.70,,,,,1.65,,,1.65,,,
2004-07-12 00:00,36.15,,,,,1.86,,,1.86,,,
2004-07-13 00:00,,,,,,,,,,,,
2004-07-14 00:00,48.24,,,,,2.27,,,2.27,,,
2004-07-15 00:00,,,,,,,,,,,,
2004-07-16 00:00,35.46,,,,,1.97,,,1.97,,,
2004-07-17 00:00,32.65,,,,,1.92,,,1.92,,,
2004-07-18 00:00,23.33,,,,,1.69,,,1.69,,,
2004-07-19 00:00,38.19,,,,,2.15,,,2.15,,,
2004-07-20 00:00,33.78,,,,,1.99,,,1.99,,,
2004-07-21 00:00,,,,,,,,,,,,
2004-07-22 00:00,,,,,,1.93,,,1.93,,,
2004-07-23 00:00,,,,,,2.43,,,2.43,,,
2004-07-24 00:00,,,,,,2.44,,,2.44,,,
2004-07-25 00:00,,,,,,2.04,,,2.04,,,
2004-07-26 00:00,,,,,,2.10,,,2.10,,,
2004-07-27 00:00,,,,,,,,,,,,
2004-07-28 00:00,,,,,,2.20,,,2.20,,,
2004-07-29 00:00,,,,,,2.53,,,2.53,,,
2004-07-30 00:00,,,,,,,,,,,,
2004-07-31 00:00,,,,,,2.38,,,2.38,,,
2004-08-01 00:00,,,,,,2.08,,,2.08,,,
2004-08-02 00:00,,,,,,2.18,,,2.18,,,
2004-08-03 00:00,,,,,,2.52,,,2.52,,,
2004-08-04 00:00,,,,,,2.45,,,2.45,,,
2004-08-05 00:00,,,,,,,,,,,,
2004-08-06 00:00,,,,,,2.42,,,2.42,,,
2004-08-07 00:00,,,,,,2.38,,,2.38,,,
2004-08-08 00:00,,,,,,2.23,,,2.23,,,
2004-08-09 00:00,,,,,,2.37,,,2.37,,,
2004-08-10 00:00,,,,,,,,,,,,
2004-08-11 00:00,,,,,,,,,,,,
2004-08-12 00:00,,,,,,2.37,,,2.37,,,
2004-08-13 00:00,,,,,,2.45,,,2.45,,,
2004-08-14 00:00,,,,,,2.49,,,2.49,,,
2004-08-15 00:00,,,,,,2.46,,,2.46,,,
2004-08-16 00:00,,,,,,2.48,,,2.48,,,
2004-08-17 00:00,,,,,,2.66,,,2.66,,,
2004-08-18 00:00,,,,,,2.72,,,2.72,,,
2004-08-19 00:00,,,,,,2.76,,,2.76,,,
2004-08-20 00:00,,,,,,,,,,,,
2004-08-21 00:00,,,,,,2.08,,,2.08,,,
2004-08-22 00:00,,,,,,1.91,,,1.91,,,
2004-08-23 00:00,,,,,,2.05,,,2.05,,,
2004-08-24 00:00,,,,,,2.23,,,2.23,,,
2004-08-25 00:00,,,,,,2.37,,,2.37,,,
2004-08-26 00:00,,,,,,,,,,,,
2004-08-27 00:00,,,,,,,,,,,,
2004-08-28 00:00,48.78,,28.25,,,3.89,,,3.89,,,
2004-08-29 00:00,35.14,,17.55,,,3.30,,,3.30,,,
2004-08-30 00:00,31.05,,11.95,,,3.07,,,3.07,,,
2004-08-31 00:00,34.79,,,,,3.30,,,3.30,,,
2004-09-01 00:00,33.52,,,,,3.30,,,3.30,,,
2004-09-02 00:00,,,,,,,,,,,,
2004-09-03 00:00,28.54,,,,,,,,,,,
2004-09-04 00:00,34.39,,12.40,,,,,,,,,
2004-09-05 00:00,27.50,,13.40,,,,,,,,,
2004-09-06 00:00,33.31,,,,,,,,,,,
2004-09-07 00:00,35.82,,,,,,,,,,,
2004-09-08 00:00,35.94,,12.02,,,,,,,,,
2004-09-09 00:00,,,,,,,,,,,,
2004-09-10 00:00,33.42,,12.49,,,,,,,,,
2004-09-11 00:00,32.10,,19.27,,,,,,,,,
2004-09-12 00:00,22.63,,16.60,,,,,,,,,
2004-09-13 00:00,29.29,,8.44,,,,,,,,,
2004-09-14 00:00,31.58,,21.75,,,,,,,,,
2004-09-15 00:00,,,,,,,,,,,,
2004-09-16 00:00,31.45,,12.99,,,,,,,,,
2004-09-17 00:00,36.48,,15.34,,,,,,,,,
2004-09-18 00:00,43.19,,16.38,,,,,,,,,
2004-09-19 00:00,42.66,,17.65,,,,,,,,,
2004-09-20 00:00,41.93,,15.94,,,,,,,,,
2004-09-21 00:00,44.93,,16.48,,,,,,,,,
2004-09-22 00:00,33.44,,12.30,,,,,,,,,
2004-09-23 00:00,34.00,,8.77,,,,,,,,,
2004-09-24 00:00,,,,,,,,,,,,
2004-09-25 00:00,40.47,,12.15,,,,,,,,,
2004-09-26 00:00,35.04,,11.20,,,,,,,,,
2004-09-27 00:00,31.90,,9.13,,,,,,,,,
2004-09-28 00:00,43.68,,19.89,,,,,,,,,
2004-09-29 00:00,46.17,,20.57,,,,,,,,,
2004-09-30 00:00,,,,,,,,,,,,
2004-10-01 00:00,36.12,,,,,,,,,,,
2004-10-02 00:00,31.11,,14.89,,,,,,,,,
2004-10-03 00:00,29.71,,12.83,,,,,,,,,
2004-10-04 00:00,33.98,,16.37,,,,,,,,,
2004-10-05 00:00,,,,,,,,,,,,
2004-10-06 00:00,,,,,,,,,,,,
2004-10-07 00:00,32.83,,14.38,,,,,,,,,
2004-10-08 00:00,31.31,,12.88,,,,,,,,,
2004-10-09 00:00,44.43,,20.50,,,,,,,,,
2004-10-10 00:00,27.30,,11.23,,,,,,,,,
2004-10-11 00:00,32.74,,13.66,,,,,,,,,
2004-10-12 00:00,,,,,,,,,,,,
2004-10-13 00:00,32.59,,11.28,,,,,,,,,
2004-10-14 00:00,37.12,,19.52,,,,,,,,,
2004-10-15 00:00,34.84,,18.08,,,,,,,,,
2004-10-16 00:00,38.70,,17.55,,,,,,,,,
2004-10-17 00:00,33.13,,15.20,,,,,,,,,
2004-10-18 00:00,43.73,,15.50,,,,,,,,,
2004-10-19 00:00,56.53,,17.67,,,,,,,,,
2004-10-20 00:00,52.55,,17.19,,,,,,,,,
2004-10-21 00:00,,,,,,,,,,,,
2004-10-22 00:00,42.99,,15.81,,,,,,,,,
2004-10-23 00:00,44.77,,15.14,,,,,,,,,
2004-10-24 00:00,30.12,,10.34,,,,,,,,,
2004-10-25 00:00,38.80,,14.03,,,,,,,,,
2004-10-26 00:00,59.52,,24.52,,,,,,,,,
2004-10-27 00:00,53.82,,19.80,,,,,,,,,
2004-10-28 00:00,,,,,,,,,,,,
2004-10-29 00:00,60.43,,16.84,,,,,,,,,
2004-10-30 00:00,63.32,,23.70,,,,,,,,,
2004-10-31 00:00,43.79,,16.30,,,,,,,,,
2004-11-01 00:00,34.85,,12.56,,,,,,,,,
2004-11-02 00:00,36.63,,10.58,,,,,,,,,
2004-11-03 00:00,26.75,,7.53,,,,,,,,,
2004-11-04 00:00,39.32,,13.53,,,,,,,,,
2004-11-05 00:00,50.08,,17.75,,,,,,,,,
2004-11-06 00:00,53.96,,24.57,,,,,,,,,
2004-11-07 00:00,50.83,,20.46,,,,,,,,,
2004-11-08 00:00,50.53,,16.59,,,,,,,,,
2004-11-09 00:00,49.13,,16.80,,,,,,,,,
2004-11-10 00:00,37.48,,13.88,,,,,,,,,
2004-11-11 00:00,35.86,,11.35,,,,,,,,,
2004-11-12 00:00,49.03,,21.00,,,,,,,,,
2004-11-13 00:00,41.63,,18.54,,,,,,,,,
2004-11-14 00:00,32.85,,13.09,,,,,,,,,
2004-11-15 00:00,39.01,,13.31,,,,,,,,,
2004-11-16 00:00,44.90,,15.34,,,,,,,,,
2004-11-17 00:00,47.57,,17.71,,,,,,,,,
2004-11-18 00:00,52.44,,17.23,,,,,,,,,
2004-11-19 00:00,50.74,,22.90,,,,,,,,,
2004-11-20 00:00,45.85,,17.18,,,,,,,,,
2004-11-21 00:00,31.78,,9.25,,,,,,,,,
2004-11-22 00:00,32.03,,7.57,,,,,,,,,
2004-11-23 00:00,37.09,,10.94,,,,,,,,,
2004-11-24 00:00,36.07,,16.00,,,,,,,,,
2004-11-25 00:00,,,,,,,,,,,,
2004-11-26 00:00,58.91,,,,,,,,,,,
2004-11-27 00:00,53.95,,,,,,,,,,,
2004-11-28 00:00,34.43,,15.21,,,,,,,,,
2004-11-29 00:00,37.02,,14.84,,,,,,,,,
2004-11-30 00:00,44.39,,16.32,,,,,,,,,
2004-12-01 00:00,44.50,,19.42,,,,,,,,,
2004-12-02 00:00,,,,,,,,,,,,
2004-12-03 00:00,38.08,,14.96,,,2.68,,,2.68,,,
2004-12-04 00:00,38.55,,16.28,,,2.82,,,2.82,,,
2004-12-05 00:00,30.29,,13.32,,,2.76,,,2.76,,,
2004-12-06 00:00,29.38,,11.82,,,2.59,,,2.59,,,
2004-12-07 00:00,42.05,,19.75,,,3.03,,,3.03,,,
2004-12-08 00:00,43.28,,19.86,,,2.99,,,2.99,,,
2004-12-09 00:00,35.20,,12.89,,,2.68,,,2.68,,,
2004-12-10 00:00,36.03,,13.65,,,2.73,,,2.73,,,
2004-12-11 00:00,35.10,,15.29,,,2.78,,,2.78,,,
2004-12-12 00:00,25.16,,10.52,,,2.54,,,2.54,,,
2004-12-13 00:00,39.93,,19.28,,,2.83,,,2.83,,,
2004-12-14 00:00,,,,,,,,,,,,
2004-12-15 00:00,42.13,,17.81,,,3.36,,,3.36,,,
2004-12-16 00:00,41.42,,15.48,,,3.29,,,3.29,,,
2004-12-17 00:00,41.36,,14.07,,,3.34,,,3.34,,,
2004-12-18 00:00,42.73,,23.26,,,3.79,,,3.79,,,
2004-12-19 00:00,31.04,,13.39,,,3.05,,,3.05,,,
2004-12-20 00:00,,,,,,,,,,,,
2004-12-21 00:00,43.77,,20.45,,,3.55,,,3.55,,,
2004-12-22 00:00,49.43,,25.92,,,3.88,,,3.88,,,
2004-12-23 00:00,47.56,,24.75,,,3.79,,,3.79,,,
2004-12-24 00:00,49.11,,23.28,,,3.78,,,3.78,,,
2004-12-25 00:00,40.91,,24.73,,,3.80,,,3.80,,,
2004-12-26 00:00,35.24,,15.99,,,3.43,,,3.43,,,
2004-12-27 00:00,,,,,,,,,,,,
2004-12-28 00:00,36.32,,16.11,,,1.84,,,1.84,,,
2004-12-29 00:00,37.41,,14.16,,,1.79,,,1.79,,,
2004-12-30 00:00,46.43,,20.61,,,2.13,,,2.13,,,
2004-12-31 00:00,35.31,,20.60,,,2.02,,,2.02,,,
2005-01-01 00:00,36.82,,70.20,,,2.43,,,2.43,,,
2005-01-02 00:00,26.21,,14.03,,,1.73,,,1.73,,,
2005-01-03 00:00,40.22,,23.23,,,2.56,,,2.56,,,
2005-01-04 00:00,,,,,,,,,,,,
2005-01-05 00:00,31.04,,15.34,,,2.14,,,2.14,,,
2005-01-06 00:00,33.77,,15.97,,,2.35,,,2.35,,,
2005-01-07 00:00,28.66,,13.51,,,2.23,,,2.23,,,
2005-01-08 00:00,36.50,,16.81,,,2.76,,,2.76,,,
2005-01-09 00:00,31.94,,14.13,,,2.31,,,2.31,,,
2005-01-10 00:00,,,,,,,,,,,,
2005-01-11 00:00,28.15,,12.10,,,2.35,,,2.35,,,
2005-01-12 00:00,,,,,,,,,,,,
2005-01-13 00:00,33.36,,16.63,,,2.57,,,2.57,,,
2005-01-14 00:00,43.93,,24.06,,,2.88,,,2.88,,,
2005-01-15 00:00,33.66,,12.09,,,2.60,,,2.60,,,
2005-01-16 00:00,28.16,,9.95,,,2.33,,,2.33,,,
2005-01-17 00:00,30.00,,11.15,,,2.47,,,2.47,,,
2005-01-18 00:00,26.43,,10.27,,,2.48,,,2.48,,,
2005-01-19 00:00,,,12.70,,,,,,,,,
2005-01-20 00:00,27.26,,9.84,,,2.49,,,2.49,,,
2005-01-21 00:00,34.74,,16.29,,,2.91,,,2.91,,,
2005-01-22 00:00,33.41,,14.55,,,2.55,,,2.55,,,
2005-01-23 00:00,30.84,,13.07,,,2.63,,,2.63,,,
2005-01-24 00:00,,,,,,,,,,,,
2005-01-25 00:00,43.19,,15.48,,,3.22,,,3.22,,,
2005-01-26 00:00,32.53,,17.56,,,3.12,,,3.12,,,
