Fecha,O3,PM25,PRE,RS,TMP,VEL,DIR,HUM,LLU
2017-03-24 00:00,,,764.78,194.37,14.67,1.74,99.20,88.05,0.00
2017-03-25 00:00,,,764.47,234.65,15.66,1.34,169.24,83.01,3.30
2017-03-26 00:00,,,764.82,158.27,14.30,1.27,123.35,86.11,18.10
2017-03-27 00:00,,,764.59,240.78,15.56,1.20,150.34,82.54,0.20
2017-03-28 00:00,,,764.18,220.91,15.87,1.38,143.70,81.73,0.00
2017-03-29 00:00,,,763.91,205.23,15.56,1.48,88.68,86.20,0.00
2017-03-30 00:00,,7.07,763.83,178.91,14.66,1.78,34.92,92.60,2.40
2017-03-31 00:00,,4.87,764.69,98.75,13.31,1.32,61.16,93.18,12.10
2017-04-01 00:00,,13.45,765.10,163.58,14.94,0.71,150.91,79.34,2.60
2017-04-02 00:00,,10.32,764.43,200.61,15.13,0.95,120.29,75.39,0.00
2017-04-03 00:00,,15.10,763.34,240.76,15.69,1.06,110.01,76.87,0.00
2017-04-04 00:00,,17.95,763.08,310.99,15.96,1.05,124.58,73.15,0.00
2017-04-05 00:00,,,763.34,278.41,16.45,1.35,149.15,72.89,0.00
2017-04-06 00:00,,,763.86,251.11,16.42,1.32,167.38,71.20,0.00
2017-04-07 00:00,,,763.75,249.01,16.44,1.49,210.25,77.32,0.00
2017-04-08 00:00,,,763.71,166.02,14.86,1.72,42.47,93.42,3.30
2017-04-09 00:00,,,763.70,167.54,14.41,1.61,77.61,92.82,4.70
2017-04-10 00:00,,,763.82,251.30,15.24,1.27,145.58,85.13,0.90
2017-04-11 00:00,,,763.42,192.68,15.31,1.25,75.56,88.38,9.80
2017-04-12 00:00,,,763.02,253.42,16.12,1.07,135.67,83.18,2.70
2017-04-13 00:00,,,762.85,304.89,16.79,0.92,130.60,77.63,0.10
2017-04-14 00:00,,,763.02,230.53,15.97,1.37,120.78,83.91,1.70
2017-04-15 00:00,,,762.93,221.54,17.19,0.93,178.37,77.43,0.50
2017-04-16 00:00,,,,,,,,,0.00
2017-04-17 00:00,,,,,,,,,0.00
2017-04-18 00:00,,,764.18,227.59,15.60,1.56,99.31,86.68,1.40
2017-04-19 00:00,,,764.64,146.45,14.90,1.57,102.44,89.80,1.70
2017-04-20 00:00,,,765.42,212.04,14.55,1.55,108.73,86.24,3.30
2017-04-21 00:00,,,764.96,265.96,16.26,1.11,189.17,78.52,1.30
2017-04-22 00:00,,,763.85,258.70,16.65,1.26,161.36,77.58,0.00
2017-04-23 00:00,,,763.71,297.03,16.91,1.15,156.39,74.83,0.00
2017-04-24 00:00,,,763.62,247.32,16.80,1.35,114.28,78.83,1.90
2017-04-25 00:00,,,764.00,259.82,16.03,1.61,150.98,83.22,0.00
2017-04-26 00:00,,,763.98,182.04,15.13,1.52,106.67,86.57,16.40
2017-04-27 00:00,,,763.86,304.42,16.64,1.27,151.52,78.86,0.00
2017-04-28 00:00,,,763.31,280.57,17.18,1.19,86.85,72.38,0.00
2017-04-29 00:00,,,763.84,255.14,16.45,1.47,139.47,76.71,0.00
2017-04-30 00:00,,,764.57,196.42,14.80,1.98,115.71,88.34,0.20
2017-05-01 00:00,,,764.94,204.16,14.87,1.69,35.19,90.18,6.20
2017-05-02 00:00,,,,,,,,,0.00
2017-05-03 00:00,,9.45,763.92,265.47,16.49,1.61,101.42,79.86,0.00
2017-05-04 00:00,,8.61,763.69,273.11,16.50,1.52,133.21,79.24,10.00
2017-05-05 00:00,,9.00,763.60,216.48,14.93,1.65,71.11,90.50,2.70
2017-05-06 00:00,,21.83,764.75,198.67,14.56,1.58,90.19,87.15,0.10
2017-05-07 00:00,,4.67,764.76,212.75,14.62,1.69,50.29,89.23,5.10
2017-05-08 00:00,,4.85,764.30,132.90,13.90,1.66,55.61,93.90,2.10
2017-05-09 00:00,,5.40,764.22,194.49,14.64,1.67,52.01,91.21,0.30
2017-05-10 00:00,,5.58,765.09,104.44,13.75,1.53,70.69,95.36,11.60
2017-05-11 00:00,,6.21,765.94,167.49,14.27,1.42,97.71,89.22,0.70
2017-05-12 00:00,,10.58,765.64,189.05,14.53,1.67,118.59,88.12,3.40
2017-05-13 00:00,,5.58,765.74,232.67,15.22,1.47,75.00,86.54,4.80
2017-05-14 00:00,,19.02,765.82,118.88,14.69,0.92,161.54,84.61,0.80
2017-05-15 00:00,,12.75,766.00,153.32,15.43,0.82,108.00,84.66,12.50
2017-05-16 00:00,,16.65,765.49,196.68,15.47,1.03,138.56,82.00,2.10
2017-05-17 00:00,,18.32,764.78,262.82,15.27,,,84.16,0.10
2017-05-18 00:00,,9.47,763.91,211.39,15.82,1.15,119.79,82.44,1.40
2017-05-19 00:00,,,,,,,,,0.00
2017-05-20 00:00,,,762.30,198.20,16.18,1.43,149.13,80.78,0.00
2017-05-21 00:00,,,764.12,216.47,15.22,1.67,93.96,85.52,0.00
2017-05-22 00:00,,,764.78,225.19,15.32,1.48,147.69,84.13,7.00
2017-05-23 00:00,,11.93,764.50,187.27,15.99,1.02,114.05,80.06,0.00
2017-05-24 00:00,,15.75,763.73,247.21,15.62,1.20,132.12,72.98,0.00
2017-05-25 00:00,,11.80,763.35,210.79,17.22,,,64.59,0.00
2017-05-26 00:00,,5.90,764.83,242.83,15.55,1.63,100.83,86.12,0.00
2017-05-27 00:00,,11.65,765.46,213.15,15.24,1.42,152.48,79.38,0.00
2017-05-28 00:00,,10.41,764.41,287.70,16.13,1.28,132.85,71.77,0.00
2017-05-29 00:00,,13.00,765.41,185.21,14.70,1.37,107.73,75.58,0.00
2017-05-30 00:00,,,765.08,256.58,15.41,1.22,147.52,74.38,0.00
2017-05-31 00:00,,,764.81,233.66,15.92,1.42,134.63,79.10,0.00
2017-06-01 00:00,,17.13,764.52,250.40,16.65,1.35,111.15,76.42,0.00
2017-06-02 00:00,,,763.59,301.21,16.45,1.32,142.76,74.26,0.00
2017-06-03 00:00,,14.50,763.56,172.51,16.51,1.21,87.08,78.22,0.00
2017-06-04 00:00,,8.30,762.90,216.38,16.80,1.08,101.18,70.83,0.00
2017-06-05 00:00,,13.12,762.81,253.06,16.67,1.24,85.21,71.13,0.00
2017-06-06 00:00,,,763.67,280.28,16.09,1.08,148.69,56.95,0.00
2017-06-07 00:00,,,764.57,260.67,15.51,1.80,180.83,75.73,0.00
2017-06-08 00:00,,,765.58,226.07,15.13,1.73,190.13,81.11,2.80
2017-06-09 00:00,,,765.48,202.66,15.06,1.51,78.96,87.39,5.80
2017-06-10 00:00,,,764.72,203.62,16.26,1.27,87.40,82.26,0.30
2017-06-11 00:00,,,765.07,186.87,15.37,1.29,128.72,84.17,0.00
2017-06-12 00:00,,,764.73,215.39,15.60,1.80,171.85,81.24,2.50
2017-06-13 00:00,,,765.00,89.70,13.97,0.89,107.92,86.09,15.10
2017-06-14 00:00,,,764.53,166.43,14.52,0.99,149.02,82.81,0.00
2017-06-15 00:00,,,764.98,177.02,15.20,0.92,93.55,77.94,0.00
2017-06-16 00:00,,,764.71,211.43,14.96,1.27,167.37,77.31,0.00
2017-06-17 00:00,,,764.45,272.62,14.87,1.65,175.30,82.50,2.90
2017-06-18 00:00,,,764.03,209.55,15.09,1.46,107.44,86.05,4.60
2017-06-19 00:00,,,763.38,274.63,16.08,1.51,116.01,81.16,0.00
2017-06-20 00:00,,,764.09,121.33,14.54,1.12,104.54,86.50,5.80
2017-06-21 00:00,,,763.86,150.26,15.27,0.77,122.01,85.05,0.30
2017-06-22 00:00,,,763.81,249.46,15.36,1.30,127.51,78.75,0.00
2017-06-23 00:00,,,763.44,252.71,15.33,1.38,158.80,78.46,0.00
2017-06-24 00:00,,,763.70,254.63,15.71,1.21,170.36,77.78,0.00
2017-06-25 00:00,,,764.27,170.33,14.92,1.43,162.47,82.03,0.00
2017-06-26 00:00,,,764.28,233.04,15.32,1.57,161.86,80.35,0.00
2017-06-27 00:00,,13.88,764.39,200.60,15.46,1.64,118.68,80.50,0.70
2017-06-28 00:00,,,764.19,166.95,14.96,1.23,142.30,82.68,0.10
2017-06-29 00:00,,15.63,764.27,265.06,15.83,1.42,166.03,79.15,0.00
2017-06-30 00:00,,17.35,764.18,242.65,16.83,1.43,76.29,70.93,0.00
2017-07-01 00:00,,14.33,763.85,164.37,16.37,0.99,144.57,57.45,0.00
2017-07-02 00:00,,16.00,764.11,197.83,16.34,0.94,174.33,63.66,0.00
2017-07-03 00:00,,16.77,764.39,209.04,15.42,1.25,108.99,77.86,0.00
2017-07-04 00:00,,15.50,764.13,228.23,15.46,1.02,92.26,71.55,0.00
2017-07-05 00:00,,16.00,764.20,272.39,15.36,1.40,115.67,75.28,0.00
2017-07-06 00:00,,16.60,764.37,273.30,16.31,1.29,138.16,67.89,0.00
2017-07-07 00:00,,18.16,763.94,236.63,16.83,1.34,84.07,69.01,0.00
2017-07-08 00:00,,15.64,763.89,286.14,16.20,1.23,145.66,66.59,0.00
2017-07-09 00:00,,25.83,763.75,293.28,16.47,1.51,105.26,65.02,0.00
2017-07-10 00:00,,15.07,763.88,195.86,15.04,1.14,158.17,66.42,0.00
2017-07-11 00:00,,15.14,764.10,270.69,15.80,1.43,73.70,67.83,0.00
2017-07-12 00:00,,12.68,763.98,283.89,17.61,1.85,132.54,47.17,0.00
2017-07-13 00:00,,18.80,764.65,285.10,16.30,1.46,177.42,49.26,0.00
2017-07-14 00:00,,23.83,765.45,262.45,14.31,1.51,180.44,71.67,0.00
2017-07-15 00:00,,21.65,765.61,268.64,14.95,1.64,190.31,72.99,0.00
2017-07-16 00:00,,18.96,764.57,273.09,,1.56,168.25,55.41,0.00
2017-07-17 00:00,,10.28,764.64,151.59,14.39,1.12,98.18,76.45,1.00
2017-07-18 00:00,,18.76,763.79,200.87,15.77,0.98,138.63,66.28,0.00
2017-07-19 00:00,,13.51,764.53,218.48,15.57,1.27,172.89,67.62,0.00
2017-07-20 00:00,,20.28,764.73,290.38,15.43,1.17,117.69,65.87,0.00
2017-07-21 00:00,,21.41,,,,,,,0.00
2017-07-22 00:00,,19.14,764.43,284.56,16.45,1.17,147.86,53.70,0.00
2017-07-23 00:00,,13.66,763.66,216.09,16.81,1.17,107.42,54.90,0.00
2017-07-24 00:00,,19.73,763.23,232.59,15.50,1.31,102.64,67.42,0.00
2017-07-25 00:00,,18.12,763.46,175.00,16.89,1.11,121.55,61.06,0.00
2017-07-26 00:00,,11.82,763.16,233.31,17.67,1.25,85.62,49.85,0.00
2017-07-27 00:00,,18.55,763.27,134.42,15.77,1.01,152.66,49.52,0.00
2017-07-28 00:00,,18.05,763.30,213.55,14.77,1.08,165.60,60.52,0.00
2017-07-29 00:00,,17.69,764.10,139.51,15.74,1.11,150.33,65.59,0.00
2017-07-30 00:00,,12.69,765.12,106.21,15.92,1.19,145.17,59.85,0.00
2017-07-31 00:00,,17.53,765.61,232.60,15.05,1.10,148.79,60.08,0.00
2017-08-01 00:00,,19.21,765.41,286.00,15.41,1.31,165.38,54.58,0.00
2017-08-02 00:00,,21.75,764.77,290.23,15.76,1.31,178.46,68.08,0.00
2017-08-03 00:00,,22.67,764.68,278.74,16.70,1.32,134.67,62.68,0.00
2017-08-04 00:00,,19.62,764.90,204.34,16.06,1.33,150.09,67.20,0.00
2017-08-05 00:00,,26.96,764.56,211.73,15.82,1.05,155.41,67.86,0.00
2017-08-06 00:00,,21.75,764.03,248.21,16.54,1.21,116.08,63.10,0.00
2017-08-07 00:00,,27.59,763.82,208.12,16.68,1.32,87.96,61.33,0.00
2017-08-08 00:00,,17.11,763.77,205.86,15.69,1.09,125.76,66.48,0.00
2017-08-09 00:00,,30.91,764.48,269.85,16.29,1.37,147.85,62.90,0.00
2017-08-10 00:00,,25.72,764.99,260.24,15.45,1.40,121.15,71.12,0.00
2017-08-11 00:00,,27.28,765.18,188.60,14.73,1.53,152.74,76.81,0.00
2017-08-12 00:00,,17.59,764.96,154.06,14.47,1.32,175.67,78.56,1.50
2017-08-13 00:00,,19.13,764.15,276.91,15.75,1.19,116.68,73.06,0.00
2017-08-14 00:00,,22.66,763.46,312.97,15.90,1.24,129.97,62.52,0.00
2017-08-15 00:00,,22.98,763.08,309.85,15.65,1.46,172.36,63.82,0.00
2017-08-16 00:00,,20.34,763.80,307.42,16.01,1.73,167.95,74.42,0.00
2017-08-17 00:00,,,763.63,305.22,16.71,1.53,170.53,71.93,0.00
2017-08-18 00:00,,18.61,763.97,163.17,14.91,1.48,122.27,80.12,0.00
2017-08-19 00:00,,11.88,764.11,244.37,15.08,1.37,186.62,80.87,20.40
2017-08-20 00:00,,14.72,764.00,287.02,15.07,1.30,154.33,80.65,8.10
2017-08-21 00:00,,11.54,764.28,227.83,16.11,1.29,121.90,70.81,0.40
2017-08-22 00:00,,13.13,764.72,219.75,16.98,1.03,129.93,54.59,0.00
2017-08-23 00:00,,15.42,763.65,311.32,15.74,1.46,182.53,63.88,0.00
2017-08-24 00:00,,18.17,763.54,301.68,15.60,1.44,189.81,70.69,0.00
2017-08-25 00:00,,9.77,764.10,201.67,15.10,1.21,91.49,74.01,1.90
2017-08-26 00:00,,15.43,763.73,248.87,16.15,1.27,189.78,62.56,0.00
2017-08-27 00:00,,11.08,763.75,160.28,14.95,1.71,133.18,81.31,0.00
2017-08-28 00:00,,13.91,764.20,173.17,14.82,1.39,142.39,77.65,0.00
2017-08-29 00:00,,11.53,764.71,193.57,14.63,1.33,120.39,79.47,3.70
2017-08-30 00:00,,,764.84,254.12,15.63,1.06,125.58,68.59,0.00
2017-08-31 00:00,,15.78,764.63,224.13,15.73,1.27,141.04,55.54,0.00
2017-09-01 00:00,,,764.26,289.56,17.08,1.11,154.13,48.92,0.00
2017-09-02 00:00,,18.51,764.52,276.35,16.94,1.11,157.38,57.24,0.00
2017-09-03 00:00,,13.06,764.84,260.44,17.36,1.44,100.03,58.36,0.10
2017-09-04 00:00,,13.90,764.69,312.52,17.10,1.40,144.88,50.81,0.00
2017-09-05 00:00,,17.10,764.23,326.39,15.72,1.46,143.91,64.06,0.00
2017-09-06 00:00,,18.21,764.12,224.65,15.43,1.43,137.36,74.01,0.00
2017-09-07 00:00,,19.47,764.40,287.90,15.09,1.72,176.64,73.57,0.00
2017-09-08 00:00,,20.00,764.01,194.15,15.06,1.88,123.07,80.25,0.90
2017-09-09 00:00,,15.21,763.77,149.46,14.55,1.47,112.49,85.92,1.70
2017-09-10 00:00,,13.46,764.22,218.00,15.26,1.40,137.81,80.88,2.80
2017-09-11 00:00,,14.53,764.11,199.21,16.21,1.09,80.85,74.64,0.00
2017-09-12 00:00,,18.36,764.69,221.30,15.46,1.12,154.69,68.26,0.00
2017-09-13 00:00,,13.64,764.63,228.37,16.04,1.49,116.11,77.13,0.00
2017-09-14 00:00,,14.05,764.76,251.60,16.66,1.41,112.76,70.16,0.00
2017-09-15 00:00,,,764.38,220.85,,1.23,116.85,,0.00
2017-09-16 00:00,,16.50,764.46,220.50,16.38,1.18,156.97,68.76,0.00
2017-09-17 00:00,,13.42,764.70,254.81,16.95,1.18,110.95,70.25,0.00
2017-09-18 00:00,,20.08,764.38,166.60,16.51,1.13,100.77,72.12,0.00
2017-09-19 00:00,,27.81,764.53,304.51,16.41,0.99,145.50,65.49,0.00
2017-09-20 00:00,,34.18,764.64,318.44,15.89,1.54,154.98,63.60,0.00
2017-09-21 00:00,,32.38,764.17,319.23,15.55,1.60,146.26,72.74,0.00
2017-09-22 00:00,,,763.79,274.74,16.55,1.27,157.51,68.87,0.00
2017-09-23 00:00,,25.34,763.42,265.61,15.76,1.58,172.33,73.35,0.00
2017-09-24 00:00,,18.55,763.93,267.10,16.61,1.20,149.26,70.76,0.30
2017-09-25 00:00,,18.97,764.31,181.09,15.87,1.40,88.26,75.37,0.00
2017-09-26 00:00,,21.95,763.82,300.95,15.60,1.31,154.29,68.60,0.00
2017-09-27 00:00,,22.51,763.48,317.14,15.45,1.54,192.99,72.49,0.00
2017-09-28 00:00,,26.14,763.68,274.47,16.19,1.56,173.63,76.44,0.00
2017-09-29 00:00,,,763.84,279.14,15.88,1.38,134.08,77.74,0.30
2017-09-30 00:00,,,764.34,107.79,14.37,1.20,71.66,80.27,0.30
2017-10-01 00:00,,16.09,763.24,247.20,14.87,1.48,183.84,79.30,0.00
2017-10-02 00:00,,15.88,763.05,307.90,15.70,1.52,173.61,76.73,12.90
2017-10-03 00:00,,10.29,763.35,233.68,15.26,1.64,106.42,85.20,0.10
2017-10-04 00:00,,5.96,764.13,214.57,14.45,1.77,69.73,88.96,9.70
2017-10-05 00:00,,6.79,764.66,241.97,14.01,1.64,126.88,89.41,9.20
2017-10-06 00:00,,6.79,764.88,258.13,14.78,1.47,98.77,85.11,5.80
2017-10-07 00:00,,11.63,765.70,168.91,15.42,1.01,73.27,78.67,0.20
2017-10-08 00:00,,17.75,765.05,259.68,15.26,1.02,161.10,77.70,0.00
2017-10-09 00:00,,15.01,763.84,267.62,15.38,1.25,147.64,77.51,8.30
2017-10-10 00:00,,12.23,763.09,321.00,16.01,1.19,162.11,70.65,0.90
2017-10-11 00:00,,15.71,762.37,322.89,16.21,1.20,175.22,72.96,0.40
2017-10-12 00:00,,19.71,762.69,257.16,16.66,1.08,147.59,68.73,0.40
2017-10-13 00:00,,,763.00,193.33,15.33,1.25,126.28,76.98,0.50
2017-10-14 00:00,,15.54,763.22,288.64,15.33,1.34,117.40,75.53,0.00
2017-10-15 00:00,,15.32,762.89,242.77,15.72,1.25,116.00,78.31,0.00
2017-10-16 00:00,,13.03,762.83,218.85,17.35,1.13,80.02,68.39,0.00
2017-10-17 00:00,,14.19,762.61,181.84,16.90,1.22,80.41,67.94,0.00
2017-10-18 00:00,,17.32,763.11,222.80,16.76,0.90,176.02,63.95,0.00
2017-10-19 00:00,,23.80,762.97,307.29,15.84,1.57,142.74,76.12,0.00
2017-10-20 00:00,,18.04,762.57,314.31,16.21,1.54,120.63,73.35,0.00
2017-10-21 00:00,,11.97,762.87,181.16,15.56,1.69,134.54,80.18,0.00
2017-10-22 00:00,,16.95,763.95,177.75,15.89,1.32,124.75,78.49,0.00
2017-10-23 00:00,,18.45,763.99,236.65,15.36,1.43,173.32,77.43,0.00
2017-10-24 00:00,,15.65,763.93,245.28,15.28,1.37,153.06,77.46,0.00
2017-10-25 00:00,,13.98,763.97,281.22,15.34,1.56,101.04,82.73,30.10
2017-10-26 00:00,,17.84,763.82,270.35,14.83,1.15,136.76,80.16,7.40
2017-10-27 00:00,,16.79,763.66,265.35,14.50,1.16,177.95,83.13,6.10
2017-10-28 00:00,,5.45,764.29,254.89,14.38,1.70,126.26,89.20,0.40
2017-10-29 00:00,,7.68,764.99,193.16,15.20,1.31,183.09,71.47,0.00
2017-10-30 00:00,,10.62,764.99,263.12,15.61,1.20,184.09,74.98,0.00
2017-10-31 00:00,,14.48,764.07,227.66,15.05,1.24,149.99,78.82,0.00
2017-11-01 00:00,,9.87,763.39,288.13,15.42,1.71,119.76,82.79,0.00
2017-11-02 00:00,,14.69,763.88,243.04,15.60,1.39,124.42,76.94,5.20
2017-11-03 00:00,,16.13,764.04,322.19,15.40,1.89,155.52,81.72,0.00
2017-11-04 00:00,,10.97,763.92,298.71,15.37,1.47,196.88,68.62,0.00
2017-11-05 00:00,,11.24,764.08,270.60,14.86,1.53,174.90,73.15,0.00
2017-11-06 00:00,,16.46,763.99,304.60,14.74,1.51,194.43,69.50,0.00
2017-11-07 00:00,,20.73,763.22,290.96,14.50,1.53,169.91,72.14,0.00
2017-11-08 00:00,,20.81,762.58,274.73,14.34,1.55,192.91,76.25,0.50
2017-11-09 00:00,,25.28,762.50,302.15,15.20,1.48,184.35,75.56,0.00
2017-11-10 00:00,,,762.40,314.90,16.46,1.47,161.88,66.19,0.00
2017-11-11 00:00,,18.62,761.90,249.37,16.30,1.49,110.82,71.46,0.00
2017-11-12 00:00,,15.65,761.97,240.61,15.41,1.56,135.08,79.27,0.00
2017-11-13 00:00,,,762.53,247.49,14.58,1.81,169.54,81.05,0.00
2017-11-14 00:00,,,763.43,263.20,15.34,1.66,149.55,70.86,0.00
2017-11-15 00:00,,15.06,764.03,107.36,14.38,0.99,113.79,81.10,3.20
2017-11-16 00:00,,13.45,764.25,213.61,15.44,1.20,165.41,73.47,0.00
2017-11-17 00:00,,,764.43,204.36,15.19,1.56,120.04,79.43,0.00
2017-11-18 00:00,,18.83,763.42,303.51,14.91,1.60,183.01,72.79,0.00
2017-11-19 00:00,,14.14,762.86,271.69,14.29,1.68,201.19,74.65,0.00
2017-11-20 00:00,,14.46,763.27,120.37,14.14,1.40,149.86,76.31,0.10
2017-11-21 00:00,,15.77,763.54,253.73,15.36,1.10,143.87,72.90,0.80
2017-11-22 00:00,,20.39,763.07,306.37,15.70,1.83,170.92,77.85,0.00
2017-11-23 00:00,,14.90,763.51,178.69,15.00,1.54,124.43,80.25,0.30
2017-11-24 00:00,,11.23,763.65,191.02,14.76,1.18,94.76,84.59,3.40
2017-11-25 00:00,,17.72,763.55,265.81,15.11,1.40,209.52,79.85,0.00
2017-11-26 00:00,,15.47,763.08,248.08,15.32,1.72,174.47,81.03,0.00
2017-11-27 00:00,,10.87,762.78,198.77,15.29,1.53,147.08,78.90,0.00
2017-11-28 00:00,,12.02,762.81,229.22,15.56,1.45,115.58,78.36,0.00
2017-11-29 00:00,,12.70,763.52,173.92,15.04,1.27,151.93,78.58,0.00
2017-11-30 00:00,,15.03,763.20,258.82,14.76,1.66,130.57,81.76,0.00
2017-12-01 00:00,,6.80,762.85,225.77,14.95,1.72,110.90,87.85,0.10
2017-12-02 00:00,,3.95,763.04,173.20,14.53,1.72,77.82,91.09,7.20
2017-12-03 00:00,,6.18,762.32,188.64,15.06,1.15,50.36,88.98,2.90
2017-12-04 00:00,,11.92,762.02,178.00,15.01,1.24,147.27,82.34,0.40
2017-12-05 00:00,,6.07,762.54,223.92,15.93,1.14,52.94,78.02,0.00
2017-12-06 00:00,,16.48,762.90,242.62,15.22,1.11,143.59,64.51,0.00
2017-12-07 00:00,,,763.16,302.17,15.18,1.38,159.36,72.54,0.00
2017-12-08 00:00,,,763.11,299.17,15.71,1.92,144.95,80.56,0.00
2017-12-09 00:00,,,763.81,281.60,15.44,1.94,160.06,82.90,0.00
2017-12-10 00:00,,,764.57,258.53,15.33,1.63,135.90,86.08,4.30
2017-12-11 00:00,,,765.03,204.21,,1.61,111.59,,16.60
2017-12-12 00:00,,6.75,764.94,220.20,14.95,1.57,114.34,81.46,0.00
2017-12-13 00:00,,15.17,764.59,316.00,14.92,1.03,179.95,64.27,0.00
2017-12-14 00:00,,20.83,763.30,314.89,15.48,1.15,151.82,68.47,0.00
2017-12-15 00:00,,21.48,763.08,310.64,16.33,1.40,168.43,72.06,0.00
2017-12-16 00:00,,20.52,762.85,310.00,16.17,1.44,164.21,74.12,0.00
2017-12-17 00:00,,16.11,762.60,306.66,16.57,1.53,153.70,76.27,0.00
2017-12-18 00:00,,17.20,762.70,288.84,16.24,1.34,178.92,73.14,0.00
2017-12-19 00:00,,16.80,,,,,,,0.00
2017-12-20 00:00,,13.17,762.83,188.43,15.10,1.36,137.07,81.76,0.00
2017-12-21 00:00,,9.67,762.52,217.04,15.33,1.56,163.63,81.74,0.00
2017-12-22 00:00,,14.30,762.72,275.80,15.50,1.68,117.99,82.80,0.00
2017-12-23 00:00,,13.40,762.95,282.80,15.53,1.60,177.74,78.82,0.00
2017-12-24 00:00,,11.05,763.10,212.38,14.99,1.77,145.95,82.67,0.00
2017-12-25 00:00,,4.22,763.45,300.06,14.75,1.83,133.81,85.78,0.00
2017-12-26 00:00,,,763.94,217.18,14.43,1.77,148.03,85.21,0.00
2017-12-27 00:00,,13.54,763.86,195.46,14.53,1.57,113.58,83.91,0.00
2017-12-28 00:00,,8.76,763.85,171.31,14.01,1.53,110.68,86.91,0.00
2017-12-29 00:00,,7.68,764.37,215.33,13.75,1.49,124.83,86.45,5.90
2017-12-30 00:00,,11.88,764.71,126.02,14.73,0.98,128.62,82.71,0.10
2017-12-31 00:00,,6.27,764.90,170.57,14.54,1.44,129.33,83.80,0.40
2018-01-01 00:00,,14.27,766.00,86.95,12.21,0.91,123.49,89.99,32.30
2018-01-02 00:00,,19.36,764.20,146.94,14.09,0.77,159.59,82.37,3.00
2018-01-03 00:00,,14.07,763.59,255.88,15.10,1.20,123.19,83.45,0.30
2018-01-04 00:00,,,764.14,312.11,15.28,1.47,209.16,76.80,0.00
2018-01-05 00:00,,,765.22,234.75,14.46,1.48,208.08,78.36,0.00
2018-01-06 00:00,,10.42,765.26,139.02,14.73,1.25,111.58,81.39,0.00
2018-01-07 00:00,,12.72,764.53,296.69,14.90,1.52,208.62,75.18,0.00
2018-01-08 00:00,,16.42,764.27,178.90,14.35,1.57,112.94,81.01,0.00
2018-01-09 00:00,,22.68,763.95,184.76,14.06,1.28,140.25,80.92,0.00
2018-01-10 00:00,,13.62,763.95,189.48,14.51,1.57,188.74,74.90,0.00
2018-01-11 00:00,,16.94,764.07,315.18,14.46,1.57,217.57,72.81,0.00
2018-01-12 00:00,,18.27,764.28,188.66,14.77,1.63,171.13,80.43,0.00
2018-01-13 00:00,,10.24,764.29,239.15,14.43,1.59,112.22,85.42,0.50
2018-01-14 00:00,,3.04,764.14,254.38,14.65,1.55,161.91,82.35,2.50
2018-01-15 00:00,,6.17,763.94,126.88,13.21,1.20,45.90,89.81,5.80
2018-01-16 00:00,,7.52,764.17,145.51,13.43,0.91,125.32,89.22,11.90
2018-01-17 00:00,,4.72,764.33,186.48,13.25,1.27,98.66,90.63,0.90
2018-01-18 00:00,,6.60,764.13,184.17,13.40,1.32,86.12,90.23,0.50
2018-01-19 00:00,,8.43,763.57,216.47,14.56,1.04,108.84,85.41,0.50
2018-01-20 00:00,,8.83,762.82,178.99,14.46,1.09,59.85,87.05,0.10
2018-01-21 00:00,,5.05,762.04,223.69,14.77,1.36,98.52,82.62,0.00
2018-01-22 00:00,,5.58,761.65,231.23,14.87,1.57,126.62,82.68,0.00
2018-01-23 00:00,,12.53,761.86,226.93,15.37,1.09,80.00,74.82,0.00
2018-01-24 00:00,,16.61,761.85,279.89,15.92,0.95,174.12,60.35,0.00
2018-01-25 00:00,,11.24,762.17,309.02,15.70,0.91,103.95,67.91,0.00
2018-01-26 00:00,,17.85,762.34,311.73,15.53,1.29,190.98,73.02,0.00
2018-01-27 00:00,,8.97,761.60,245.34,16.30,1.25,124.69,77.20,0.00
2018-01-28 00:00,,11.61,760.94,295.95,16.35,1.23,158.36,74.81,0.00
2018-01-29 00:00,,12.99,760.55,302.62,15.81,1.40,156.36,75.54,0.00
2018-01-30 00:00,,19.95,760.90,317.85,15.81,1.45,197.59,74.03,0.00
2018-01-31 00:00,,17.29,761.26,274.68,16.27,1.24,149.28,72.89,0.00
2018-02-01 00:00,,17.98,762.30,307.40,15.70,1.72,180.73,75.14,0.00
2018-02-02 00:00,,14.00,763.11,292.04,15.93,1.65,147.20,81.36,0.00
2018-02-03 00:00,,11.20,763.15,299.46,15.79,1.46,157.60,84.33,21.50
2018-02-04 00:00,,7.67,762.83,311.67,15.90,1.82,135.44,83.62,0.00
2018-02-05 00:00,,6.01,763.01,306.13,16.07,1.89,143.72,84.06,0.00
2018-02-06 00:00,,5.62,763.31,245.06,15.23,1.87,107.66,89.57,2.20
2018-02-07 00:00,,7.12,763.41,329.28,15.50,1.85,126.56,86.49,2.20
2018-02-08 00:00,,8.88,763.04,332.53,15.63,1.95,130.20,84.93,0.00
2018-02-09 00:00,,7.29,762.24,326.05,16.08,2.05,126.79,82.05,0.00
2018-02-10 00:00,,9.92,762.68,307.12,15.84,1.91,152.31,81.95,0.00
2018-02-11 00:00,,9.10,763.17,297.46,15.42,1.96,138.97,84.80,0.40
2018-02-12 00:00,,16.28,763.32,266.17,15.46,1.52,139.54,76.22,0.00
