Fecha,Guamani,Centro,ElCamal,Cotocollao,Belisario,LosChillos,Carapungo,SanAntonio,Tumbaco
"Jan 1, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Jan 2, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Jan 3, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Jan 4, 2023",2.733,1.004,2.779,2.160,0.000,4.924,2.123,3.035,3.602
"Jan 5, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Jan 6, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Jan 7, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Jan 8, 2023",0.000,0.000,0.000,0.000,0.000,4.906,0.000,0.000,0.000
"Jan 9, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Jan 10, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.118,0.000
"Jan 11, 2023",0.017,0.000,0.685,0.000,0.000,4.428,0.000,0.000,0.000
"Jan 12, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Jan 13, 2023",0.600,3.540,3.896,2.827,1.737,4.331,2.393,0.431,5.248
"Jan 14, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Jan 15, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Jan 16, 2023",3.519,0.256,0.000,0.000,0.447,0.105,0.168,6.137,0.978
"Jan 17, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Jan 18, 2023",0.000,0.732,0.813,0.221,1.793,0.848,1.850,3.359,2.564
"Jan 19, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Jan 20, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Jan 21, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Jan 22, 2023",0.000,0.000,0.008,0.000,0.000,3.711,0.536,3.262,2.067
"Jan 23, 2023",0.000,2.335,1.931,0.838,1.517,2.304,2.030,2.025,1.703
"Jan 24, 2023",0.000,0.647,0.486,0.095,0.040,0.000,0.000,0.067,0.000
"Jan 25, 2023",0.011,1.673,2.263,0.005,0.238,0.730,1.511,0.260,1.000
"Jan 26, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Jan 27, 2023",3.856,2.678,1.780,3.663,4.522,3.799,2.962,2.705,4.105
"Jan 28, 2023",2.041,2.205,2.101,2.773,3.758,2.174,3.199,5.238,3.493
"Jan 29, 2023",2.559,1.539,1.288,1.190,2.510,2.672,2.470,3.394,2.246
"Jan 30, 2023",3.752,2.913,2.496,3.586,0.190,3.583,3.622,1.655,5.377
"Jan 31, 2023",1.268,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Feb 1, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Feb 2, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Feb 3, 2023",3.354,2.024,2.361,2.924,2.099,3.119,3.110,5.189,3.981
"Feb 4, 2023",2.191,2.308,2.223,2.522,2.215,2.871,2.175,2.033,2.398
"Feb 5, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Feb 6, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.188,0.000
"Feb 7, 2023",0.000,0.024,0.729,0.000,0.058,4.240,0.672,0.430,0.000
"Feb 8, 2023",0.022,1.294,1.251,0.830,2.054,2.651,0.552,2.065,2.606
"Feb 9, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.554,0.000
"Feb 10, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Feb 11, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Feb 12, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Feb 13, 2023",0.000,0.000,0.000,1.988,0.000,0.000,2.173,0.000,0.045
"Feb 14, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Feb 15, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Feb 16, 2023",0.000,0.000,0.000,0.102,0.034,4.169,1.838,0.380,4.766
"Feb 17, 2023",0.000,0.439,0.449,1.843,0.288,0.122,2.060,0.931,0.000
"Feb 18, 2023",0.000,0.000,0.000,0.000,0.000,0.339,0.000,0.000,0.000
"Feb 19, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Feb 20, 2023",1.836,3.399,2.744,0.214,3.247,3.099,1.782,1.267,3.293
"Feb 21, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Feb 22, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Feb 23, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.253,0.000
"Feb 24, 2023",0.744,2.400,2.468,0.686,1.911,2.310,0.505,3.471,2.327
"Feb 25, 2023",2.519,1.797,1.439,2.278,1.903,1.313,1.779,2.128,3.554
"Feb 26, 2023",0.000,0.000,0.000,0.047,0.000,3.213,2.210,4.664,1.016
"Feb 27, 2023",0.279,4.102,5.789,0.000,0.000,7.701,0.010,2.648,4.719
"Feb 28, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.629,0.000,0.000
"Mar 1, 2023",0.000,1.132,0.661,0.000,0.363,0.274,0.000,2.765,0.263
"Mar 2, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.122,0.000
"Mar 3, 2023",0.000,0.000,0.006,0.209,0.000,0.356,0.000,0.000,0.000
"Mar 4, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Mar 5, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Mar 6, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Mar 7, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Mar 8, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Mar 9, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Mar 10, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Mar 11, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Mar 12, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Mar 13, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Mar 14, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Mar 15, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Mar 16, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Mar 17, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Mar 18, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Mar 19, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Mar 20, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Mar 21, 2023",0.000,0.000,0.000,0.000,0.000,0.710,0.160,3.130,3.979
"Mar 22, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Mar 23, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Mar 24, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Mar 25, 2023",0.000,0.000,0.000,0.000,0.000,0.414,0.000,0.183,0.955
"Mar 26, 2023",0.000,0.000,2.494,0.000,0.000,2.504,0.000,0.000,1.170
"Mar 27, 2023",0.035,0.782,3.217,0.000,0.901,5.663,0.000,4.588,4.758
"Mar 28, 2023",3.149,1.641,4.737,0.000,0.000,8.047,0.000,0.000,0.000
"Mar 29, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Mar 30, 2023",0.000,0.000,0.000,0.037,0.000,0.000,0.000,0.468,0.000
"Mar 31, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Apr 1, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Apr 2, 2023",0.000,0.026,1.131,0.533,0.335,1.214,1.291,0.907,1.229
"Apr 3, 2023",3.036,1.234,2.214,0.000,0.729,4.939,0.000,0.000,3.646
"Apr 4, 2023",0.000,1.136,0.000,0.000,2.571,0.000,0.000,0.000,0.000
"Apr 5, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Apr 6, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Apr 7, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Apr 8, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Apr 9, 2023",5.210,1.800,1.694,3.754,2.696,6.350,5.658,4.893,7.002
"Apr 10, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Apr 11, 2023",0.000,1.612,1.867,0.715,1.503,3.801,1.307,3.277,2.883
"Apr 12, 2023",0.000,0.000,0.000,0.000,0.000,0.000,3.180,3.480,6.564
"Apr 13, 2023",0.000,1.061,1.518,0.674,0.999,0.539,0.000,0.000,0.354
"Apr 14, 2023",0.000,1.413,2.669,0.000,0.000,4.796,0.000,4.339,0.853
"Apr 15, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Apr 16, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Apr 17, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Apr 18, 2023",0.066,0.000,0.000,0.000,0.000,0.115,0.000,0.000,0.000
"Apr 19, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Apr 20, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Apr 21, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Apr 22, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Apr 23, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Apr 24, 2023",0.000,0.241,0.000,0.000,0.292,3.380,0.154,1.143,4.230
"Apr 25, 2023",0.452,0.000,0.000,0.000,0.000,1.307,0.205,0.662,4.453
"Apr 26, 2023",0.000,0.000,0.000,0.000,0.000,0.503,3.890,2.752,0.375
"Apr 27, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Apr 28, 2023",0.249,2.687,4.775,3.820,2.660,5.271,4.273,3.694,4.929
"Apr 29, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Apr 30, 2023",0.000,1.376,0.250,0.813,1.606,0.000,0.428,1.966,0.000
"May 1, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"May 2, 2023",1.618,3.682,3.404,0.166,2.598,9.134,0.160,4.074,4.593
"May 3, 2023",0.000,0.000,0.000,0.377,0.717,0.516,2.837,3.241,5.437
"May 4, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"May 5, 2023",1.263,0.829,1.958,0.144,0.452,2.374,0.971,2.442,3.574
"May 6, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"May 7, 2023",2.348,1.411,1.796,1.540,0.906,1.375,4.007,1.864,2.553
"May 8, 2023",2.229,1.871,1.490,3.442,3.200,2.984,3.522,3.095,2.542
"May 9, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"May 10, 2023",0.440,0.942,1.261,2.729,1.317,1.454,1.743,2.262,2.076
"May 11, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"May 12, 2023",2.870,1.757,1.748,1.353,1.559,2.901,2.653,2.622,2.781
"May 13, 2023",3.648,3.075,2.942,4.019,3.403,2.271,4.505,4.318,3.025
"May 14, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"May 15, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"May 16, 2023",0.000,0.000,0.000,0.000,2.554,0.000,0.000,0.000,1.556
"May 17, 2023",1.591,0.877,1.495,0.823,1.236,1.193,1.013,5.272,2.626
"May 18, 2023",0.000,0.178,2.841,4.595,0.003,4.139,3.830,0.000,4.231
"May 19, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"May 20, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"May 21, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"May 22, 2023",0.000,0.000,0.443,1.544,0.000,4.989,0.245,3.250,2.515
"May 23, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"May 24, 2023",4.054,2.213,2.462,1.551,3.848,3.425,0.984,3.485,3.881
"May 25, 2023",0.000,0.000,0.000,0.227,0.000,0.000,3.309,1.899,0.000
"May 26, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"May 27, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"May 28, 2023",0.000,0.000,0.028,0.000,0.000,0.367,0.000,0.000,0.000
"May 29, 2023",0.570,1.023,1.753,1.199,1.180,2.162,0.642,2.950,2.063
"May 30, 2023",0.000,0.258,0.004,1.207,0.000,0.926,2.002,0.000,0.000
"May 31, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.289,0.000
"Jun 1, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Jun 2, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.202,0.000,0.000
"Jun 3, 2023",1.082,0.000,0.000,0.000,0.000,0.050,0.000,0.000,1.173
"Jun 4, 2023",0.000,0.000,0.000,0.000,1.088,0.000,0.000,0.000,0.000
"Jun 5, 2023",0.000,0.000,0.000,0.026,0.000,0.000,0.516,0.203,0.000
"Jun 6, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Jun 7, 2023",0.672,0.809,0.594,0.000,3.329,0.000,0.061,1.123,0.000
"Jun 8, 2023",0.000,0.000,0.000,0.000,1.893,0.000,0.000,0.000,0.000
"Jun 9, 2023",0.000,0.000,0.000,0.000,0.000,1.499,0.000,0.000,2.030
"Jun 10, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Jun 11, 2023",0.000,0.108,2.159,0.000,0.095,0.962,0.632,3.713,0.625
"Jun 12, 2023",5.737,1.108,2.347,0.802,1.700,4.874,0.439,1.183,2.278
"Jun 13, 2023",3.434,4.137,5.187,2.005,2.307,3.985,2.416,4.117,3.847
"Jun 14, 2023",3.581,0.000,0.046,0.312,0.000,0.559,0.000,0.000,0.000
"Jun 15, 2023",0.000,0.000,0.000,2.195,0.000,0.000,1.627,2.064,0.973
"Jun 16, 2023",0.000,0.254,0.263,0.000,0.000,2.065,0.000,0.000,0.000
"Jun 17, 2023",0.000,0.249,2.970,0.281,1.146,3.146,0.000,0.000,1.497
"Jun 18, 2023",1.276,1.218,0.988,7.028,1.602,0.696,5.886,3.216,0.769
"Jun 19, 2023",3.225,2.568,2.397,6.288,3.754,2.592,6.160,3.108,1.345
"Jun 20, 2023",3.167,2.842,2.455,3.268,3.593,1.821,2.946,2.532,2.059
"Jun 21, 2023",1.686,0.196,1.657,0.000,0.053,2.315,0.467,0.906,0.773
"Jun 22, 2023",0.014,1.348,0.571,2.068,3.023,1.880,2.183,2.511,2.456
"Jun 23, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.146
"Jun 24, 2023",0.000,0.000,0.000,2.906,0.237,0.000,3.673,3.026,0.000
"Jun 25, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Jun 26, 2023",0.000,0.000,0.844,0.171,0.000,0.291,0.006,0.000,0.000
"Jun 27, 2023",0.264,5.106,4.328,1.837,3.830,1.133,0.770,1.135,0.773
"Jun 28, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Jun 29, 2023",0.181,2.099,2.136,1.322,2.827,2.328,1.154,2.215,2.559
"Jun 30, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.105,0.000
"Jul 1, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Jul 2, 2023",1.664,3.080,2.535,2.518,2.593,2.405,3.501,2.523,1.933
"Jul 3, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Jul 4, 2023",1.253,1.212,0.897,0.782,1.981,1.285,0.523,1.198,1.492
"Jul 5, 2023",3.705,1.959,2.977,0.827,1.212,4.303,0.825,2.698,3.921
"Jul 6, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Jul 7, 2023",0.000,0.393,0.241,1.973,0.267,0.000,0.000,0.000,1.451
"Jul 8, 2023",0.000,2.489,1.322,2.477,1.534,0.003,0.443,2.976,0.000
"Jul 9, 2023",0.274,0.380,0.000,0.000,0.000,0.295,0.003,2.581,0.000
"Jul 10, 2023",0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,2.505
"Jul 11, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Jul 12, 2023",0.015,0.000,0.629,0.000,0.657,0.917,0.000,0.000,3.552
"Jul 13, 2023",0.020,0.000,1.351,0.000,0.000,5.202,0.174,0.000,3.289
"Jul 14, 2023",0.217,0.000,0.133,0.000,1.031,0.010,0.000,0.000,0.000
"Jul 15, 2023",0.000,0.000,0.412,0.000,0.034,0.000,0.000,0.000,0.094
"Jul 16, 2023",0.714,3.550,1.861,1.114,2.437,3.431,1.150,0.976,7.004
"Jul 17, 2023",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Jul 18, 2023",2.006,1.167,0.002,3.910,4.433,0.446,2.124,0.000,0.950
"Jul 19, 2023",4.143,1.976,2.361,4.867,3.022,2.273,4.782,2.597,1.985
"Jul 20, 2023",4.276,1.928,6.973,7.808,2.333,3.603,7.294,3.179,5.747
"Jul 21, 2023",5.429,3.165,1.922,0.462,3.977,0.130,0.000,1.129,0.000
"Jul 22, 2023",2.096,1.792,3.001,6.960,4.087,3.871,4.334,1.377,3.700
"Jul 23, 2023",0.000,3.752,1.956,3.593,3.812,0.000,0.945,3.977,0.000
