Fecha,Guamani,Centro,ElCamal,Cotocollao,Belisario,LosChillos,Carapungo,SanAntonio,Tumbaco
"Jan 1, 2019",0.151,2.022,2.685,3.405,1.229,2.563,3.271,1.263,1.379
"Jan 2, 2019",3.103,2.981,2.219,2.070,3.234,3.349,2.010,2.649,3.725
"Jan 3, 2019",0.090,0.000,0.045,0.136,0.000,1.427,0.586,0.043,4.354
"Jan 4, 2019",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Jan 5, 2019",0.723,1.635,2.888,0.309,1.192,4.466,0.291,1.836,2.746
"Jan 6, 2019",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Jan 7, 2019",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.186
"Jan 8, 2019",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Jan 9, 2019",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.443
"Jan 10, 2019",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Jan 11, 2019",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Jan 12, 2019",0.394,1.043,1.004,1.203,1.963,5.669,0.903,1.477,5.348
"Jan 13, 2019",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Jan 14, 2019",0.155,0.017,0.822,0.374,0.418,4.457,0.000,0.000,3.928
"Jan 15, 2019",0.000,1.845,2.098,0.000,0.000,0.000,0.000,0.000,0.070
"Jan 16, 2019",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Jan 17, 2019",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Jan 18, 2019",0.660,1.168,3.449,1.409,0.305,1.758,1.405,1.716,0.000
"Jan 19, 2019",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Jan 20, 2019",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Jan 21, 2019",0.012,0.649,0.640,0.308,0.572,2.344,0.290,1.242,3.301
"Jan 22, 2019",0.296,0.000,0.244,0.000,0.286,0.553,0.000,0.000,2.177
"Jan 23, 2019",2.645,3.253,3.329,3.157,4.091,3.974,1.722,2.077,3.265
"Jan 24, 2019",2.472,0.000,0.807,2.163,0.000,3.139,3.374,0.094,2.267
"Jan 25, 2019",0.450,1.583,1.538,1.792,1.153,1.952,2.656,1.786,2.054
"Jan 26, 2019",0.942,2.129,2.376,2.012,2.826,1.554,2.279,2.108,3.318
"Jan 27, 2019",0.042,2.847,3.141,2.234,1.980,3.768,2.418,1.193,4.056
"Jan 28, 2019",0.000,0.000,0.000,0.000,0.000,0.843,0.000,0.000,0.000
"Jan 29, 2019",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
