Fecha,Guamani,Centro,ElCamal,Cotocollao,Belisario,LosChillos,Carapungo,SanAntonio,Tumbaco
"Jan 1, 2022",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Jan 2, 2022",2.627,4.105,4.060,5.189,5.208,4.284,7.060,3.052,3.777
"Jan 3, 2022",1.389,2.700,1.464,0.012,0.393,1.107,0.028,0.704,1.161
"Jan 4, 2022",0.093,0.253,0.330,0.467,0.869,0.855,0.541,0.905,0.489
"Jan 5, 2022",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.397
"Jan 6, 2022",0.668,0.141,0.231,0.000,0.089,0.451,0.050,0.000,0.413
"Jan 7, 2022",3.508,2.395,2.979,0.993,0.762,1.973,2.842,3.060,3.079
"Jan 8, 2022",0.539,0.281,0.475,0.363,0.129,1.012,0.385,0.343,1.928
"Jan 9, 2022",3.118,1.544,1.301,0.954,1.682,3.486,4.098,0.515,2.771
"Jan 10, 2022",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.440,0.000
"Jan 11, 2022",0.112,0.000,0.027,0.000,0.000,1.637,0.000,0.690,1.685
"Jan 12, 2022",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Jan 13, 2022",0.000,0.000,0.000,0.079,0.405,0.000,0.000,0.859,0.439
"Jan 14, 2022",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Jan 15, 2022",0.504,0.243,0.716,0.017,0.097,2.084,0.001,1.436,0.501
"Jan 16, 2022",0.000,0.790,1.983,0.914,0.629,3.506,3.085,3.545,3.742
"Jan 17, 2022",3.089,0.399,0.473,0.384,0.105,0.988,0.003,0.499,1.585
"Jan 18, 2022",3.492,2.616,5.007,1.837,1.346,0.846,3.480,1.246,1.813
"Jan 19, 2022",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Jan 20, 2022",0.000,0.000,0.483,1.190,0.000,0.186,2.436,0.957,0.199
"Jan 21, 2022",0.000,0.000,0.000,0.000,0.000,0.127,0.000,0.000,0.282
"Jan 22, 2022",0.156,0.409,0.000,0.112,0.105,0.029,0.443,0.322,0.000
"Jan 23, 2022",3.425,2.346,2.395,1.456,2.236,2.069,2.285,3.297,2.265
"Jan 24, 2022",0.997,0.394,1.047,1.468,0.333,3.043,2.856,2.387,3.259
"Jan 25, 2022",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Jan 26, 2022",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Jan 27, 2022",0.000,0.359,0.311,0.012,0.000,2.126,0.060,0.000,1.042
"Jan 28, 2022",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Jan 29, 2022",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Jan 30, 2022",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Jan 31, 2022",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Feb 1, 2022",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Feb 2, 2022",1.770,2.987,5.082,1.384,1.634,0.077,4.746,3.739,1.248
"Feb 3, 2022",2.644,4.485,4.665,4.359,4.299,3.878,4.761,1.321,3.168
"Feb 4, 2022",0.057,0.860,1.865,1.612,0.130,3.717,0.070,1.468,1.478
"Feb 5, 2022",0.036,0.042,0.139,1.151,0.445,1.786,0.115,1.197,3.929
"Feb 6, 2022",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Feb 7, 2022",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Feb 8, 2022",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Feb 9, 2022",0.000,0.000,0.000,0.000,0.000,0.207,0.000,0.000,0.000
"Feb 10, 2022",0.000,0.506,0.601,0.525,0.000,3.962,0.000,0.000,4.000
"Feb 11, 2022",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Feb 12, 2022",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Feb 13, 2022",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Feb 14, 2022",0.196,0.065,0.123,0.139,0.000,0.373,0.032,0.000,1.093
"Feb 15, 2022",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Feb 16, 2022",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Feb 17, 2022",0.000,0.000,0.000,0.174,0.000,0.713,1.131,3.634,4.356
"Feb 18, 2022",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Feb 19, 2022",0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.102,0.000
"Feb 20, 2022",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Feb 21, 2022",0.340,0.274,0.623,1.430,0.664,2.032,1.178,1.438,1.506
"Feb 22, 2022",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Feb 23, 2022",0.985,0.168,0.255,0.000,0.019,1.113,0.000,0.000,0.594
"Feb 24, 2022",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Feb 25, 2022",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Feb 26, 2022",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Feb 27, 2022",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Feb 28, 2022",0.137,0.000,0.000,0.000,0.000,0.942,0.000,0.000,0.000
"Mar 1, 2022",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Mar 2, 2022",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Mar 3, 2022",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Mar 4, 2022",0.000,0.117,0.429,0.017,0.000,2.785,0.000,0.351,1.098
"Mar 5, 2022",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Mar 6, 2022",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
