system:time_start,Guamani,Centro,ElCamal,Cotocollao,Belisario,LosChillos,Carapungo,SanAntonio,Tumbaco
"Feb 20, 2022",,,,,,,,,
"Feb 21, 2022",0.165,0.257,0.253,0.236,0.291,0.285,0.23,0.224,0.285
"Feb 22, 2022",,,,,,,,,
"Feb 23, 2022",0.332,0.394,0.446,,0.35,0.535,0.298,0.142,0.471
"Feb 24, 2022",,,,,,,,,
"Feb 25, 2022",,,,,,,,,
"Feb 26, 2022",,,,,,,,,
"Feb 27, 2022",,,,,,,,,
"Feb 28, 2022",0.448,0.498,0.446,,,0.407,,0.378,0.373
"Mar 1, 2022",,,,,,,,,
"Mar 2, 2022",,,,,,,,,0.575
"Mar 3, 2022",,,,,,,,,
"Mar 4, 2022",0.261,0.283,0.275,0.209,0.118,0.273,0.207,0.141,0.188
"Mar 5, 2022",,,,,,,,,
"Mar 6, 2022",,,,,,,,,
"Mar 7, 2022",,,,,,,,0.157,
"Mar 8, 2022",,,,,,,,,
"Mar 9, 2022",0.199,0.154,0.164,0.167,0.114,0.207,0.144,0.099,0.167
"Mar 10, 2022",,,,,,,,,
"Mar 11, 2022",,,,,,0.142,,,
"Mar 12, 2022",,,,,,,,,
"Mar 13, 2022",0.184,0.272,0.214,0.184,0.252,0.153,0.274,0.206,0.178
"Mar 14, 2022",0.109,0.138,0.199,0.25,0.128,0.274,0.358,0.295,0.296
"Mar 15, 2022",,,,,,,,,
"Mar 16, 2022",,,,,,,,0.302,
"Mar 17, 2022",,,,,,,,,
"Mar 18, 2022",0.213,0.226,0.283,0.364,0.209,0.355,0.307,0.31,0.294
"Mar 19, 2022",,,,,,,,,
"Mar 20, 2022",,,,0.383,,,0.279,0.14,0.167
"Mar 21, 2022",,,,0.572,,,0.579,0.527,
"Mar 22, 2022",0.367,0.44,0.434,0.467,0.409,0.377,0.485,0.312,0.452
"Mar 23, 2022",0.315,0.384,0.35,0.299,0.401,0.354,0.331,0.36,0.336
"Mar 24, 2022",,,,,,,,,
"Mar 25, 2022",,,,,,,,,
"Mar 26, 2022",,,,,,,,,
"Mar 27, 2022",,,,,,,,,
"Mar 28, 2022",,,,,,,,,
"Mar 29, 2022",,,,,,,,,
"Mar 30, 2022",,,,,,,,,
"Mar 31, 2022",,,,,,,,,
"Apr 1, 2022",,,,,,,,,
"Apr 2, 2022",,,,,,,,,
"Apr 3, 2022",0.127,0.245,0.214,0.293,0.242,0.18,0.319,0.128,0.151
"Apr 4, 2022",,,,,,,,,
"Apr 5, 2022",0.189,0.243,0.244,0.189,0.229,0.266,0.242,0.104,0.173
"Apr 6, 2022",,0.433,0.431,0.513,0.458,,0.546,0.561,0.364
"Apr 7, 2022",0.453,0.464,0.45,,,0.472,,0.497,0.56
"Apr 8, 2022",,0.509,0.509,,,,,,
"Apr 9, 2022",,,,,,,,,
"Apr 10, 2022",0.547,0.378,0.393,,0.35,0.417,,0.39,0.403
"Apr 11, 2022",,,,,,,,,
"Apr 12, 2022",,,,,,0.372,0.141,,0
"Apr 13, 2022",,,,,,,,,
"Apr 14, 2022",0.445,,,0.489,0.429,,0.427,,0.468
"Apr 15, 2022",0.385,,,,,,,,
"Apr 16, 2022",,,,,,,,,
"Apr 17, 2022",,,,,,,,0.406,
"Apr 18, 2022",,,,,,,,,
"Apr 19, 2022",,,,,,,,,
"Apr 20, 2022",,,,,,,,,
"Apr 21, 2022",,,,0.3,,,,0.318,
"Apr 22, 2022",,,,,,,,,
"Apr 23, 2022",0.288,0.366,0.329,0.493,0.364,0.358,0.434,0.203,0.258
"Apr 24, 2022",0.51,,,,,,,0.452,
"Apr 25, 2022",,,,,,,,,
"Apr 26, 2022",0.203,0.247,0.257,0.224,0.215,0.24,0.249,0.248,0.27
"Apr 27, 2022",,,,,,,,,
"Apr 28, 2022",,,,,,,,,
"Apr 29, 2022",,,,,,,,,
"Apr 30, 2022",0.369,0.318,0.352,0.347,0.363,0.446,0.358,0.338,0.381
"May 1, 2022",0.357,0.265,0.256,0.235,0.264,0.218,0.242,0.182,0.234
"May 2, 2022",0.399,0.38,0.406,0.414,0.351,0.436,0.439,0.27,0.391
"May 3, 2022",0.164,0.098,0.109,0.152,0.085,0.093,0.164,0.165,0.081
"May 4, 2022",,,,,,,,,
"May 5, 2022",,,,,,,,,
"May 6, 2022",,,,,,,,,
"May 7, 2022",0.174,0.167,0.218,0.229,0.172,0.253,0.238,0.11,0.161
"May 8, 2022",0.171,0.324,0.336,,0.308,0.32,0.321,,0.23
"May 9, 2022",0.203,0.21,0.202,0.324,0.2,0.149,0.369,0.185,0.18
"May 10, 2022",,0.383,0.454,,0.267,0.421,,,0.317
"May 11, 2022",,,,,,,,,
"May 12, 2022",,,,,,,,0.257,
"May 13, 2022",,,,,,0.499,0.554,0.577,
"May 14, 2022",,,,0.548,,,0.469,0.425,
"May 15, 2022",,,,,,,,,
"May 16, 2022",,,,,,,,,
"May 17, 2022",,,,,,,,,
"May 18, 2022",,,,,,,,,
"May 19, 2022",,,,,,,,0.419,0.517
"May 20, 2022",,,,,,,,,
"May 21, 2022",0.338,0.267,0.25,0.368,0.315,0.267,0.344,0.217,0.225
"May 22, 2022",,,,0.484,,0.392,0.458,0.434,0.372
"May 23, 2022",0.437,0.492,0.487,0.491,0.547,0.428,,,
"May 24, 2022",0.324,0.339,0.374,,0.386,0.362,,,0.439
"May 25, 2022",,,,,,,,,
"May 26, 2022",0.501,,,,,,,,
"May 27, 2022",,,,,,,,,
"May 28, 2022",0.423,,,0.4,,,0.404,0.312,
"May 29, 2022",,,,,,,,,
"May 30, 2022",,,,,,,,,
"May 31, 2022",,,,0.556,,,0.551,,0.465
"Jun 1, 2022",,,,,,,,,
"Jun 2, 2022",,,,,,,,,
"Jun 3, 2022",,,,,,,,,
"Jun 4, 2022",0.283,0.228,0.217,0.216,0.188,0.157,0.183,0.049,0.129
"Jun 5, 2022",,,,,,,,,
"Jun 6, 2022",0.133,0.159,0.171,0.264,0.182,0.186,0.245,0.106,0.162
"Jun 7, 2022",,,,,,,,,
"Jun 8, 2022",,,,,,,0.545,0.502,
"Jun 9, 2022",,,,,,,,0.561,
"Jun 10, 2022",,,,,,,,,
"Jun 11, 2022",,,,,,,,,
"Jun 12, 2022",0.37,0.33,0.323,0.396,0.358,0.337,0.395,0.26,0.429
"Jun 13, 2022",0.286,,,0.348,,,0.338,0.309,
"Jun 14, 2022",,0.443,,,0.458,0.462,,,0.331
"Jun 15, 2022",0.137,0.138,0.138,0.306,0.181,0.15,0.313,0.107,0.151
"Jun 16, 2022",0.339,0.297,0.284,0.397,0.307,0.225,0.377,0.37,0.252
"Jun 17, 2022",0.185,,,0.335,0.308,0.22,0.332,0.257,0.22
"Jun 18, 2022",,,,,,,,,
"Jun 19, 2022",,0.456,0.456,,0.456,,,,
"Jun 20, 2022",0.487,0.553,0.51,,,0.442,,0.484,0.486
"Jun 21, 2022",,,,,,,,,
"Jun 22, 2022",,,,,,,0.318,0.447,
"Jun 23, 2022",0.3,0.337,0.277,,0.319,0.237,0.387,,0.201
"Jun 24, 2022",,,,0.428,,,0.396,0.429,
"Jun 25, 2022",,,,0.546,0.551,,0.542,,
"Jun 26, 2022",,,,,,,,,
"Jun 27, 2022",0.229,0.137,0.158,0.162,0.139,0.181,0.124,0.042,0.082
"Jun 28, 2022",0.126,0.131,0.101,0.285,0.225,0.122,0.286,0.191,0.092
"Jun 29, 2022",0.097,0.156,0.17,0.189,0.178,0.144,0.258,0.272,0.167
"Jun 30, 2022",,,,,0.499,,0.478,,0.486
"Jul 1, 2022",0.115,0.08,0.078,0.111,0.102,0.05,0.209,0.144,0.072
"Jul 2, 2022",,,,0.433,0.367,0.377,0.432,0.297,0.346
"Jul 3, 2022",,0.298,0.375,0.213,0.276,0.415,0.25,0.214,
"Jul 4, 2022",,0.405,0.27,0.344,0.37,0.354,0.376,,0.358
"Jul 5, 2022",,,,,,,,,
"Jul 6, 2022",,0.419,0.416,,,0.381,0.438,0.367,
"Jul 7, 2022",0.244,0.147,0.138,0.232,0.176,0.142,0.184,0.397,0.096
"Jul 8, 2022",,,,0.263,,,0.214,0.055,
"Jul 9, 2022",,0.255,,,,,,,
"Jul 10, 2022",0.438,0.429,0.459,0.296,0.274,0.464,,,
"Jul 11, 2022",,0.387,0.363,0.32,,0.308,0.326,0.325,
"Jul 12, 2022",,,,0.109,0.147,,0.1,0.074,0.176
"Jul 13, 2022",,,,,,,,,
"Jul 14, 2022",,,,,,,,,
"Jul 15, 2022",0.028,0.056,0.057,0.034,0.039,0.024,0.092,0.188,0.158
"Jul 16, 2022",,,0.474,,0.526,,0.551,0.544,0.489
"Jul 17, 2022",,,,,,,,,
"Jul 18, 2022",0.304,0.287,0.306,0.292,0.279,0.4,0.368,,0.275
"Jul 19, 2022",0.195,0.175,0.168,0.193,0.193,0.197,0.231,0.162,0.285
"Jul 20, 2022",0.442,,0.519,0.498,,0.536,0.453,0.5,0.398
"Jul 21, 2022",0.26,0.275,0.356,0.171,0.219,0.359,0.171,0.242,0.312
"Jul 22, 2022",0.532,,,0.544,,0.533,0.482,0.469,
"Jul 23, 2022",,,,,,,,,
"Jul 24, 2022",,,,,,,,,
"Jul 25, 2022",,,,,,,,,
"Jul 26, 2022",,0.409,0.414,,,0.455,,,
"Jul 27, 2022",,,,,,,,,
"Jul 28, 2022",0.489,0.241,,0.234,0.181,0.27,0.212,0.231,0.318
"Jul 29, 2022",0.126,0.027,0.031,0.03,0.029,0.051,0.051,0.042,0.008
"Jul 30, 2022",0.147,0.119,0.128,0.212,0.156,0.13,,,0.271
"Jul 31, 2022",0.047,0.028,0.048,0.051,0.03,0.047,0.102,0.161,0.037
"Aug 1, 2022",,0.404,0.376,0.588,0.432,0.354,0.586,,0.294
"Aug 2, 2022",0.291,0.196,0.208,0.425,0.217,0.247,0.406,0.384,0.306
"Aug 3, 2022",,,,,,,,,0.202
"Aug 4, 2022",,,,,,,0.51,0.393,
"Aug 5, 2022",,,,,,,,,
"Aug 6, 2022",,0.397,0.419,,0.432,0.493,,0.467,
"Aug 7, 2022",0.257,0.171,0.182,0.157,0.254,0.225,0.222,0.28,0.244
"Aug 8, 2022",,0.326,0.236,0.322,0.275,0.248,0.311,0.337,0.105
"Aug 9, 2022",,0.485,0.47,0.504,0.52,0.515,0.441,,0.526
"Aug 10, 2022",,,,,,,,,0.276
"Aug 11, 2022",,,,,,,,,
"Aug 12, 2022",0.15,0.126,0.118,0.183,0.153,0.103,0.223,0.201,0.089
"Aug 13, 2022",0.13,0.067,0.038,0.221,0.165,0.116,0.331,0.147,0.107
"Aug 14, 2022",0.096,0.183,0.188,0.165,0.256,0.163,0.143,0.158,0.146
"Aug 15, 2022",,,,,,,,,0.317
"Aug 16, 2022",0.175,0.063,0.071,0.061,0.11,0.079,0.02,0.012,0.156
"Aug 17, 2022",0.277,0.313,0.33,,0.313,0.301,0.35,0.262,
"Aug 18, 2022",0.033,0.01,0.014,0.018,0.008,0.003,0.025,0.037,0
"Aug 19, 2022",0.385,0.388,0.439,0.471,0.401,0.409,0.502,0.549,0.349
"Aug 20, 2022",,,,,,,,,
"Aug 21, 2022",,,,,,,,,
"Aug 22, 2022",,0.314,,0.557,0.528,,0.557,,0.454
"Aug 23, 2022",0.074,0.097,0.085,0.106,0.093,0.06,0.109,0.131,0.09
"Aug 24, 2022",,0.348,0.333,,,0.282,,,0.237
"Aug 25, 2022",0.383,0.184,0.197,0.107,0.207,0.131,0.193,0.175,0.297
"Aug 26, 2022",0.576,,,,,,,,
"Aug 27, 2022",0.104,0.069,0.081,0.042,0.043,0.09,0.062,0.051,0.06
"Aug 28, 2022",,,,,,,,,
"Aug 29, 2022",,0.376,0.398,,,0.383,,0.49,0.295
"Aug 30, 2022",0.36,0.382,0.38,0.485,0.339,0.397,0.439,0.423,0.334
"Aug 31, 2022",0.557,0.408,0.437,,0.426,0.48,,,0.468
"Sep 1, 2022",0.022,0.016,0.013,0.004,0.026,0.031,0.008,0.016,0.085
"Sep 2, 2022",,,,,,0.386,,,
"Sep 3, 2022",,,,,,,,0.382,
"Sep 4, 2022",,,,,,,,,
"Sep 5, 2022",,,,,,,0.552,,0.549
"Sep 6, 2022",,,,,,,,,
"Sep 7, 2022",,,,,,,,,
"Sep 8, 2022",0.156,0.097,0.087,0.159,0.114,0.08,0.135,0.119,0.061
"Sep 9, 2022",0.22,0.273,0.208,,0.215,0.123,,,0.154
"Sep 10, 2022",,,,0.318,0.323,,0.308,0.413,0.262
"Sep 11, 2022",,,,,,,0.448,,
"Sep 12, 2022",0.001,0.028,0.021,0.026,0.018,0.004,0.033,0.066,0.012
"Sep 13, 2022",0.174,0.212,0.207,0.243,0.199,0.144,0.259,0.333,0.179
"Sep 14, 2022",0.246,0.184,0.208,0.211,0.194,0.273,0.204,0.183,0.23
"Sep 15, 2022",0.288,0.365,0.31,0.375,0.354,0.288,0.348,0.296,0.269
"Sep 16, 2022",,,,,,,,,
"Sep 17, 2022",,,,,,,,,
"Sep 18, 2022",0.373,0.565,,,0.549,0.206,0.515,0.542,0.325
"Sep 19, 2022",0.158,0.148,0.123,0.201,0.154,0.048,0.18,0.36,0.163
"Sep 20, 2022",,,,,,,,,
"Sep 21, 2022",,0.523,0.531,0.569,0.536,0.549,0.54,0.498,0.581
"Sep 22, 2022",0.249,0.22,0.184,0.275,0.28,0.169,0.243,0.302,0.228
"Sep 23, 2022",0.21,0.178,0.186,0.187,0.174,0.213,0.188,0.164,0.197
"Sep 24, 2022",,,,,,,,,
"Sep 25, 2022",,,,,,0.608,,,0.858
"Sep 26, 2022",0.277,0.227,0.236,0.421,0.237,0.154,0.403,,0.095
"Sep 27, 2022",0.217,0.223,0.252,0.25,0.209,0.23,0.265,0.321,0.177
"Sep 28, 2022",,0.518,0.515,,0.516,0.522,0.428,0.428,
"Sep 29, 2022",,,,,,,,,
"Sep 30, 2022",0.295,0.335,0.319,0.341,0.353,0.282,0.297,0.277,0.382
"Oct 1, 2022",,0.409,,0.41,0.415,0.483,0.348,0.434,0.383
"Oct 2, 2022",,0.479,0.477,0.504,0.473,,0.427,0.329,
"Oct 3, 2022",0.289,0.21,0.282,0.153,0.102,0.24,0.196,0.163,0.202
"Oct 4, 2022",,,,,,,,,
"Oct 5, 2022",0.257,0.355,0.334,0.318,0.321,0.269,0.323,0.314,0.377
"Oct 6, 2022",,,,,,,,,
"Oct 7, 2022",,,,,,,,,
"Oct 8, 2022",,,,,,,,,
"Oct 9, 2022",0.458,0.397,0.43,0.372,0.385,0.453,0.375,0.372,
"Oct 10, 2022",,,,,,,0.373,,
"Oct 11, 2022",,0.416,0.416,,0.416,,,,
"Oct 12, 2022",,,,,,,,,
"Oct 13, 2022",,,,,,,,,
"Oct 14, 2022",,,,,,,,,
"Oct 15, 2022",,,,,,,,,
"Oct 16, 2022",,,,,,,,,
"Oct 17, 2022",,,,,,,,,
"Oct 18, 2022",,,,,,,,,
"Oct 19, 2022",,,,,,,,,
"Oct 20, 2022",,,,,,,,,
"Oct 21, 2022",,,,,,,,,
"Oct 22, 2022",,,,,,,,0.568,
"Oct 23, 2022",,,,,,,,,
"Oct 24, 2022",,,,0.416,,,0.432,0.38,0.49
"Oct 25, 2022",,,,,,,,,
"Oct 26, 2022",,,,,,,,,
"Oct 27, 2022",,0.544,0.516,,,0.438,,,
"Oct 28, 2022",,,,,,,,,
"Oct 29, 2022",0.312,0.293,0.278,0.366,0.335,0.197,0.386,0.288,0.238
"Oct 30, 2022",0.31,0.316,0.303,0.344,0.309,0.261,0.314,0.244,0.265
"Oct 31, 2022",0.079,0.041,0.076,0.142,0.084,0.166,0.143,0.141,0.151
"Nov 1, 2022",0.31,0.265,0.254,,0.333,0.412,0.364,0.333,0.338
"Nov 2, 2022",,,,,,,0.592,,
"Nov 3, 2022",0.475,0.493,0.539,0.589,0.477,0.491,0.568,0.547,0.464
"Nov 4, 2022",,0.523,0.574,,0.444,0.581,,,0.446
"Nov 5, 2022",,0.426,0.415,0.548,0.512,0.357,0.461,0.349,0.327
"Nov 6, 2022",,,,,,,0.584,0.594,
"Nov 7, 2022",0.217,0.149,0.182,0.147,0.131,0.226,0.148,0.206,0.15
"Nov 8, 2022",,0.61,0.598,,,0.544,0.598,0.451,0.55
"Nov 9, 2022",0.444,,,0.576,,,0.552,0.566,
"Nov 10, 2022",,,,,,,,,
"Nov 11, 2022",,,,,,,,,
"Nov 12, 2022",,,,,,,,0.499,
"Nov 13, 2022",,,,,,,,,
"Nov 14, 2022",0.251,0.295,0.293,0.135,0.29,0.355,0.234,0.19,0.305
"Nov 15, 2022",0.534,,0.556,,,0.55,,,
"Nov 16, 2022",,,,,,,,,
"Nov 17, 2022",,,,,,,,,
"Nov 18, 2022",0.502,0.371,0.389,0.396,0.372,0.454,0.411,0.427,0.441
"Nov 19, 2022",0.319,0.315,0.338,0.327,0.309,0.305,0.316,0.301,0.324
"Nov 20, 2022",,,,,,,,,
"Nov 21, 2022",,,,0.565,,,0.462,0.523,
"Nov 22, 2022",,,,0.407,,,0.439,0.416,
"Nov 23, 2022",,,,0.33,0.331,,0.384,0.319,
"Nov 24, 2022",0.249,0.284,0.248,0.29,0.245,0.13,0.195,0.254,0.164
"Nov 25, 2022",,,,,,,,,
"Nov 26, 2022",,0.466,0.444,0.538,0.505,0.504,,0.355,0.473
"Nov 27, 2022",0.377,,,,,0.354,,,
"Nov 28, 2022",,,,0.551,0.576,,0.521,0.494,0.547
"Nov 29, 2022",0.557,0.543,0.525,,0.555,0.498,0.567,0.536,0.493
"Nov 30, 2022",0.391,0.322,0.334,0.283,0.314,0.315,0.262,0.265,0.3
"Dec 1, 2022",0.338,0.319,0.402,0.322,0.268,0.324,0.337,0.224,0.289
"Dec 2, 2022",,,,,,,,,
"Dec 3, 2022",0.462,0.473,0.447,0.395,0.445,0.408,0.388,0.347,0.416
"Dec 4, 2022",,0.436,0.436,,,0.522,,0.493,0.455
"Dec 5, 2022",0.323,0.216,0.231,0.38,0.282,0.24,0.343,0.288,0.22
"Dec 6, 2022",0.345,0.313,0.301,0.333,0.35,0.281,0.298,0.285,0.285
"Dec 7, 2022",,,,,,,,,
"Dec 8, 2022",0.224,0.203,0.207,0.28,0.22,0.186,0.224,0.281,0.194
"Dec 9, 2022",,0.553,0.548,0.42,0.438,0.546,0.44,,
"Dec 10, 2022",,,,0.374,,,0.125,0.417,0.414
"Dec 11, 2022",,,,,,,,,
"Dec 12, 2022",0.413,0.45,0.492,0.41,0.416,0.465,0.456,0.305,0.408
"Dec 13, 2022",0.421,0.442,0.416,0.546,0.523,0.375,0.538,0.518,0.532
"Dec 14, 2022",,,,0.43,0.417,0.38,0.431,0.324,
"Dec 15, 2022",,0.416,0.421,,,0.458,,,
"Dec 16, 2022",0.458,0.565,0.488,,0.576,0.444,0.59,,0.504
"Dec 17, 2022",,,,,,,,,
"Dec 18, 2022",0.517,0.44,0.437,0.477,0.413,0.45,0.422,0.42,0.341
"Dec 19, 2022",0.328,0.323,0.337,0.444,0.328,0.301,0.406,0.319,0.298
"Dec 20, 2022",0.459,0.36,0.37,0.279,0.311,0.272,0.315,0.345,0.219
"Dec 21, 2022",,0.401,0.366,0.429,0.407,0.374,0.429,,0.374
"Dec 22, 2022",0.516,0.328,0.414,0.279,0.279,0.439,0.382,0.386,0.311
"Dec 23, 2022",0.299,0.28,0.257,0.266,0.289,0.245,0.273,0.231,0.237
"Dec 24, 2022",0.543,0.456,0.441,0.478,0.478,0.406,0.413,0.425,0.38
"Dec 25, 2022",0.586,0.576,0.556,0.53,,0.487,0.5,0.429,
"Dec 26, 2022",,,,,,,,,
"Dec 27, 2022",,,0.529,,,0.489,,,0.418
"Dec 28, 2022",0.446,0.385,0.378,0.388,0.363,0.311,0.373,0.396,0.279
"Dec 29, 2022",0.395,0.331,0.343,0.3,0.292,0.336,0.293,0.246,0.26
"Dec 30, 2022",0.448,0.564,0.577,0.449,0.568,,0.461,0.459,
