system:time_start,Guamani,Centro,ElCamal,Cotocollao,Belisario,LosChillos,Carapungo,SanAntonio,Tumbaco
"May 5, 2020",,,,,,,,,
"May 6, 2020",0.429,,,0.54,,,0.537,,
"May 7, 2020",,,,,,,,,
"May 8, 2020",0.426,0.341,0.34,0.477,0.332,0.355,0.367,0.348,0.366
"May 9, 2020",0.52,,,0.408,0.431,0.328,0.35,0.32,0.34
"May 10, 2020",0.392,0.384,0.371,,0.381,0.344,0.415,0.475,0.414
"May 11, 2020",0.48,0.403,0.423,0.337,0.396,,0.325,0.272,0.401
"May 12, 2020",,,,,,,,,
"May 13, 2020",,,,,,,,,
"May 14, 2020",,,,,,,,,
"May 15, 2020",0.298,0.287,0.279,0.33,0.285,0.227,0.369,0.247,0.205
"May 16, 2020",,,,,,,,,
"May 17, 2020",0.306,0.331,0.375,0.413,0.302,0.338,0.35,,0.328
"May 18, 2020",0.462,0.548,0.508,,0.521,0.435,,,0.468
"May 19, 2020",0.359,0.393,0.443,,0.332,0.368,0.331,,0.386
"May 20, 2020",0.394,0.315,0.309,,0.291,0.297,0.266,0.221,0.245
"May 21, 2020",,,,,,,,,
"May 22, 2020",,,,,,,,,
"May 23, 2020",,0.425,0.384,,0.445,0.361,,,0.315
"May 24, 2020",,0.395,0.476,,0.4,0.475,0.437,0.411,0.503
"May 25, 2020",0.287,0.327,0.324,0.348,0.286,0.269,0.444,,0.255
"May 26, 2020",0.478,0.34,0.355,0.312,0.295,0.307,0.278,0.282,0.242
"May 27, 2020",0.324,,0.39,,,0.346,0.373,0.284,0.278
"May 28, 2020",0.457,0.4,0.38,,0.37,0.361,,0.463,0.342
"May 29, 2020",,,,,,,,0.433,
"May 30, 2020",,,,,,,,,
"May 31, 2020",,0.341,0.344,0.415,0.302,0.352,0.408,0.392,0.326
"Jun 1, 2020",,,,,,,,,
"Jun 2, 2020",,0.486,0.441,0.594,0.471,0.473,0.468,,0.482
"Jun 3, 2020",,,,,,,,,
"Jun 4, 2020",0.208,0.272,0.261,0.252,0.23,0.205,0.245,0.164,0.205
"Jun 5, 2020",,,,,,,,,
"Jun 6, 2020",0.155,0.153,0.17,0.195,0.145,0.15,0.224,0.152,0.134
"Jun 7, 2020",0.26,0.34,0.243,0.249,0.23,0.215,0.247,0.23,0.159
"Jun 8, 2020",,,,,,0.451,,0.427,0.473
"Jun 9, 2020",,,,,,,,0.385,
"Jun 10, 2020",,,,0.465,,,0.465,0.468,0.574
"Jun 11, 2020",0.271,0.205,0.184,0.295,0.209,0.152,0.301,0.236,0.1
"Jun 12, 2020",,,,,,0.487,,0.446,0.3
"Jun 13, 2020",,,,0.375,0.375,,0.394,0.493,
"Jun 14, 2020",0.36,0.357,0.318,0.435,0.383,0.301,,,0.326
"Jun 15, 2020",,,,,,,,,
"Jun 16, 2020",0.481,0.487,0.469,,,0.45,0.401,0.316,0.427
"Jun 17, 2020",,,,,,,,,
"Jun 18, 2020",0.289,0.339,0.337,0.339,0.325,0.352,0.314,0.218,0.293
"Jun 19, 2020",,,0.362,,0.272,0.35,0.57,0.585,0.24
"Jun 20, 2020",,,,0.266,0.304,,0.329,0.293,
"Jun 21, 2020",0.397,0.366,0.374,0.331,0.302,,0.329,0.305,0.316
"Jun 22, 2020",0.306,0.356,0.376,0.349,0.362,0.459,0.386,0.245,
"Jun 23, 2020",,,,,,,,,
"Jun 24, 2020",,,,,,0.489,,,
"Jun 25, 2020",,,,,,,,,
"Jun 26, 2020",,,0.423,,,0.42,,0.524,
"Jun 27, 2020",0.296,0.296,0.303,0.303,0.276,0.334,0.292,0.291,0.223
"Jun 28, 2020",,0.468,0.459,0.403,0.309,0.413,0.358,0.374,0.314
"Jun 29, 2020",,0.426,0.419,0.392,0.356,,0.406,0.313,
"Jun 30, 2020",0.503,0.572,,,,,,0.447,
"Jul 1, 2020",,,,,,,,,
"Jul 2, 2020",,,,,,,,,
"Jul 3, 2020",,,,,,,,,
"Jul 4, 2020",,,,,,,,,
"Jul 5, 2020",,,,,,,,,
"Jul 6, 2020",0.388,,0.382,,,0.409,,,
"Jul 7, 2020",0.425,,,,,0.359,,,0.354
"Jul 8, 2020",0.265,0.401,0.401,,,,,0.379,
"Jul 9, 2020",0.431,0.361,0.401,0.421,0.371,0.429,,0.267,0.286
"Jul 10, 2020",,,,,,,,,
"Jul 11, 2020",,,,,,,,,
"Jul 12, 2020",0.453,0.367,0.367,0.378,0.366,0.35,0.38,0.4,0.325
"Jul 13, 2020",0.489,,,,,,,0.366,
"Jul 14, 2020",,,,,0.296,0.266,,0.192,0.144
"Jul 15, 2020",,,0.508,0.256,0.3,0.506,0.274,0.225,0.408
"Jul 16, 2020",0.241,0.23,0.207,0.169,0.218,0.136,0.155,0.067,0.099
"Jul 17, 2020",,,,,,,,,
"Jul 18, 2020",0.256,0.288,0.265,0.195,0.278,0.222,0.391,0.235,0.2
"Jul 19, 2020",,0.544,,,0.522,,0.586,,0.5
"Jul 20, 2020",,0.519,0.442,0.597,0.541,,,,0.549
"Jul 21, 2020",,,,,,,0.465,0.383,0.382
"Jul 22, 2020",,,,,,,,,
"Jul 23, 2020",,,,,,,,,
"Jul 24, 2020",0.401,0.358,0.372,0.392,0.366,0.437,0.429,0.455,0.472
"Jul 25, 2020",0.306,0.35,0.335,0.309,0.28,0.294,0.297,0.278,0.22
"Jul 26, 2020",,,0.476,,,0.402,,,0.323
"Jul 27, 2020",,,,0.372,0.402,0.315,,0.397,0.318
"Jul 28, 2020",,0.259,0.288,0.271,0.382,0.252,0.308,0.249,0.21
"Jul 29, 2020",,,,,,,,,
"Jul 30, 2020",,,,0.386,0.471,0.343,0.48,0.345,
"Jul 31, 2020",0.254,0.277,0.313,0.281,0.232,0.28,0.262,0.194,0.244
"Aug 1, 2020",0.427,0.356,0.351,0.322,0.304,0.263,0.323,0.274,0.175
"Aug 2, 2020",,,,,,,,,
"Aug 3, 2020",0.313,0.336,0.34,0.439,0.33,0.229,0.481,0.323,0.256
"Aug 4, 2020",0.353,0.335,0.35,0.304,0.286,0.353,0.276,0.352,0.179
"Aug 5, 2020",,0.36,0.372,0.328,0.375,0.397,0.255,0.352,
"Aug 6, 2020",0.481,0.379,0.373,0.307,0.31,0.338,0.294,,0.241
"Aug 7, 2020",0.304,0.26,0.264,0.357,0.233,0.266,0.294,0.239,0.214
"Aug 8, 2020",0.181,0.2,0.197,0.157,0.155,0.14,0.156,0.186,0.085
"Aug 9, 2020",0.234,0.195,0.19,0.166,0.172,0.213,0.149,0.131,0.169
"Aug 10, 2020",0.224,0.2,0.19,0.185,0.172,0.087,0.216,0.181,0.063
"Aug 11, 2020",,0.505,0.517,,0.513,,0.452,0.483,0.42
"Aug 12, 2020",,0.313,0.347,0.253,0.269,0.305,0.261,0.265,0.211
"Aug 13, 2020",0.233,0.225,0.204,0.229,0.21,0.187,0.204,0.227,0.135
"Aug 14, 2020",0.282,0.311,0.269,0.315,0.311,0.313,,,0.272
"Aug 15, 2020",,0.556,0.566,,0.525,,0.508,0.436,
"Aug 16, 2020",0.27,0.3,0.269,0.439,0.318,0.216,0.407,0.445,0.284
"Aug 17, 2020",0.322,0.279,0.278,0.269,0.268,0.119,0.214,0.18,0.127
"Aug 18, 2020",,,,,,,,,
"Aug 19, 2020",,0.514,0.553,,0.512,0.538,,,0.428
"Aug 20, 2020",,,,,,,,,
"Aug 21, 2020",,,,,,,,,
"Aug 22, 2020",,,,,,,,,
"Aug 23, 2020",0.229,0.198,0.191,0.258,0.213,0.178,0.243,0.234,0.176
"Aug 24, 2020",0.164,0.107,0.095,0.153,0.088,0.057,0.12,0.116,0.023
"Aug 25, 2020",0.204,0.247,0.316,,0.241,0.358,0.424,,0.276
"Aug 26, 2020",0.194,0.182,0.166,0.134,0.148,0.086,0.181,0.144,0.072
"Aug 27, 2020",,,,,,,,,
"Aug 28, 2020",0.451,0.497,0.501,,,0.534,,0.387,0.485
"Aug 29, 2020",,,,,,,,,
"Aug 30, 2020",0.207,0.151,0.136,0.183,0.144,0.083,0.24,0.167,0.045
"Aug 31, 2020",0.309,0.276,0.265,0.243,0.237,0.273,0.206,0.104,0.164
"Sep 1, 2020",,,,,,,,,
"Sep 2, 2020",0.355,0.36,0.312,0.307,0.346,0.249,0.266,0.192,0.336
"Sep 3, 2020",,,,,,,,,
"Sep 4, 2020",0.347,0.403,0.436,0.345,0.32,0.403,0.291,0.36,0.323
"Sep 5, 2020",,,,,,,,,
"Sep 6, 2020",0.427,,,,,0.411,,,0.364
"Sep 7, 2020",0.553,0.566,0.574,,0.502,0.489,0.472,0.472,0.367
"Sep 8, 2020",,,,0.388,,,0.396,0.393,
"Sep 9, 2020",,,,,,,,,
"Sep 10, 2020",,,,0.513,,,0.573,,
"Sep 11, 2020",0.329,0.269,0.256,0.264,0.322,0.33,0.297,0.327,0.236
"Sep 12, 2020",,,,,,,,,
"Sep 13, 2020",0.307,0.387,0.406,0.28,0.287,0.309,0.248,0.256,0.322
"Sep 14, 2020",0.451,0.347,0.356,0.315,0.315,0.407,0.351,0.361,0.357
"Sep 15, 2020",,,,,,,,,
"Sep 16, 2020",0.516,0.498,0.498,,0.505,0.408,0.48,,
"Sep 17, 2020",0.343,0.245,0.271,0.274,0.264,0.349,0.399,0.2,0.435
"Sep 18, 2020",,,,0.489,,,0.495,0.455,0.494
"Sep 19, 2020",,,,,,,,,
"Sep 20, 2020",0.381,,0.422,0.357,0.371,0.411,0.399,0.312,0.342
"Sep 21, 2020",,,,,,,,,
"Sep 22, 2020",0.244,0.246,0.244,0.31,0.203,0.204,0.273,0.217,0.166
"Sep 23, 2020",,,,,,,,,
"Sep 24, 2020",,,,0.481,0.538,,0.576,0.553,
"Sep 25, 2020",0.488,0.587,0.439,,0.47,0.414,,,0.38
"Sep 26, 2020",0.221,0.215,0.174,0.242,0.209,0.141,0.216,0.265,0.136
"Sep 27, 2020",0.218,0.282,0.285,0.207,0.24,0.199,0.234,0.179,0.226
"Sep 28, 2020",,,,,,,,,
"Sep 29, 2020",0.248,0.34,0.324,0.321,0.277,0.334,0.409,0.38,0.277
"Sep 30, 2020",,,,,,0.512,,,0.43
"Oct 1, 2020",0.422,0.405,0.39,0.44,0.419,0.373,0.356,0.41,0.445
"Oct 2, 2020",0.309,0.179,0.167,0.197,0.171,0.185,0.135,0.115,0.124
"Oct 3, 2020",,,,,,,,,
"Oct 4, 2020",,,,,,,,,
"Oct 5, 2020",,,,,,,,,
"Oct 6, 2020",0.339,0.382,0.399,0.57,0.347,0.261,0.625,0.377,0.232
"Oct 7, 2020",,,,,,,,,
"Oct 8, 2020",,0.5,0.504,,,,,,
"Oct 9, 2020",0.417,0.469,0.467,0.356,0.286,0.301,0.326,0.324,0.247
"Oct 10, 2020",0.204,0.159,0.149,0.187,0.146,0.123,0.172,0.145,0.111
"Oct 11, 2020",0.175,0.174,0.166,0.129,0.153,0.084,0.113,0.154,0.118
"Oct 12, 2020",0.37,0.31,0.312,0.276,0.286,0.379,0.27,0.237,0.333
"Oct 13, 2020",,0.328,0.304,0.561,0.34,0.314,0.493,0.555,0.364
"Oct 14, 2020",,,,,,,,,
"Oct 15, 2020",0.306,0.298,0.292,0.378,0.323,0.434,0.375,,
"Oct 16, 2020",0.455,0.491,0.492,,0.476,0.429,,,0.346
"Oct 17, 2020",,0.396,0.398,0.386,0.364,,0.312,0.369,0.405
"Oct 18, 2020",,,,,0.305,,,0.484,0.384
"Oct 19, 2020",0.435,0.339,0.343,0.285,0.313,0.371,0.274,0.284,0.328
"Oct 20, 2020",0.404,0.37,0.346,0.382,0.384,0.303,0.352,0.319,0.279
"Oct 21, 2020",,,,,,,,,
"Oct 22, 2020",0.49,0.382,,0.468,0.399,0.493,0.399,,0.372
"Oct 23, 2020",,,,,,,,,
"Oct 24, 2020",,0.499,0.563,0.454,0.41,0.54,0.463,0.474,0.432
"Oct 25, 2020",0.499,0.583,0.578,,0.57,0.486,,,0.537
"Oct 26, 2020",0.309,0.251,0.262,0.275,0.238,0.269,0.293,0.245,0.27
"Oct 27, 2020",,,,,,,,,
"Oct 28, 2020",,,,,,,,,
"Oct 29, 2020",0.555,0.673,0.565,0.462,0.515,0.539,0.454,0.345,0.494
"Oct 30, 2020",0.48,0.44,0.416,0.356,,0.357,0.347,0.286,
"Oct 31, 2020",0.872,0.963,0.929,,,0.873,,,
"Nov 1, 2020",0.311,0.278,0.274,,,0.216,0.311,0.2,0.309
"Nov 2, 2020",0.208,0.208,0.192,0.24,0.218,0.169,0.249,0.24,0.181
"Nov 3, 2020",0.113,0.089,0.075,0.079,0.095,0.032,0.108,0.122,0.063
"Nov 4, 2020",0.121,0.136,0.134,0.158,0.13,0.141,0.176,0.166,0.131
"Nov 5, 2020",0.453,0.412,0.461,0.425,0.368,0.489,0.506,0.503,0.449
"Nov 6, 2020",,,,,,,,,
"Nov 7, 2020",0.407,0.457,0.461,0.462,0.368,0.422,0.509,0.521,0.479
"Nov 8, 2020",,,,,,,,,
"Nov 9, 2020",0.214,0.297,0.281,0.298,0.287,0.234,0.376,0.31,0.259
"Nov 10, 2020",0.367,0.343,0.321,0.492,0.362,0.243,0.414,0.321,0.331
"Nov 11, 2020",0.531,0.38,0.432,0.336,0.378,0.5,0.406,0.379,0.525
"Nov 12, 2020",0.572,0.511,0.56,0.319,0.387,0.473,0.405,0.324,0.427
"Nov 13, 2020",0.45,0.312,0.313,0.292,0.319,0.347,0.262,0.28,0.321
"Nov 14, 2020",,,,0.541,,,,0.59,
"Nov 15, 2020",,,,,,,,,
"Nov 16, 2020",,,,,,,,,
"Nov 17, 2020",,,,,,0.578,0.525,0.424,0.434
"Nov 18, 2020",,,,0.526,,,0.514,0.454,0.55
"Nov 19, 2020",,0.475,0.486,0.498,0.378,0.518,0.47,,0.414
"Nov 20, 2020",,,,,,,,,
"Nov 21, 2020",0.462,,0.565,0.399,0.522,0.512,0.389,0.271,0.511
"Nov 22, 2020",,,,,,,,,
"Nov 23, 2020",,,,,,,,,
"Nov 24, 2020",,,,,,,,,
"Nov 25, 2020",0.554,0.512,0.548,0.483,0.489,0.561,0.504,0.474,0.492
"Nov 26, 2020",0.496,0.452,0.446,0.503,0.468,0.406,0.477,0.427,0.399
"Nov 27, 2020",,,,,,,,,
"Nov 28, 2020",0.571,0.561,0.55,,,0.515,0.55,0.444,0.464
"Nov 29, 2020",0.441,0.463,0.451,0.382,0.46,0.408,0.379,0.291,0.444
"Nov 30, 2020",0.332,0.383,0.391,0.447,0.361,0.34,0.437,0.382,0.313
"Dec 1, 2020",,,,,,,,,
"Dec 2, 2020",,,,,,,,0.399,
"Dec 3, 2020",,0.54,0.54,,,0.524,,0.479,0.515
"Dec 4, 2020",,0.483,0.51,0.451,0.503,0.483,0.444,0.343,0.477
"Dec 5, 2020",,,,,,,,,
"Dec 6, 2020",0.565,0.503,0.517,0.466,0.498,,0.374,,
"Dec 7, 2020",0.423,0.363,0.375,0.368,0.343,0.352,0.384,0.313,0.307
"Dec 8, 2020",,,,,,,,,
"Dec 9, 2020",0.581,,,,,,,0.588,
"Dec 10, 2020",,,,,,,,,
"Dec 11, 2020",0.488,0.509,0.466,0.445,0.506,0.447,0.425,0.356,0.471
"Dec 12, 2020",0.583,,,,,,,0.441,
"Dec 13, 2020",,,,,,,,,
"Dec 14, 2020",,,,,,,,,
"Dec 15, 2020",,0.528,0.592,0.503,0.507,0.599,0.534,0.517,0.53
"Dec 16, 2020",,,,0.42,,,0.388,0.455,0.388
"Dec 17, 2020",,,,,,,,,
"Dec 18, 2020",0.512,,0.55,,0.341,0.522,0.334,0.455,0.426
"Dec 19, 2020",0.458,0.519,0.494,,0.497,0.44,0.406,0.476,0.425
"Dec 20, 2020",0.235,0.277,0.264,0.323,0.261,0.246,0.298,0.285,0.274
"Dec 21, 2020",0.357,0.435,0.397,0.417,0.5,0.335,0.427,0.321,0.375
"Dec 22, 2020",,,,,,,,,
"Dec 23, 2020",0.573,0.462,0.539,,0.462,0.533,,,0.592
"Dec 24, 2020",,,,,,,,,
"Dec 25, 2020",,,,,,,0.573,,0.559
"Dec 26, 2020",,,,,,,,,
"Dec 27, 2020",,,,0.311,,,0.252,0.264,0.424
"Dec 28, 2020",,,,0.548,,,0.507,0.552,
"Dec 29, 2020",0.459,0.541,0.482,,0.552,0.513,0.476,,0.472
"Dec 30, 2020",,,,,,,,0.4,
