system:time_start,Guamani,Centro,ElCamal,Cotocollao,Belisario,LosChillos,Carapungo,SanAntonio,Tumbaco
"Feb 2, 2018",,,,,,,,,
"Feb 3, 2018",0.565,0.574,0.487,0.546,0.598,0.472,0.53,0.453,0.449
"Feb 4, 2018",,,,,,,0.541,0.535,
"Feb 5, 2018",,0.545,,0.406,0.433,0.488,0.353,0.4,0.449
"Feb 6, 2018",,,,,,,,,
"Feb 7, 2018",0.48,0.44,0.462,0.346,0.425,0.402,0.33,0.294,0.281
"Feb 8, 2018",0.458,0.388,0.351,0.365,0.371,0.251,0.394,0.324,0.232
"Feb 9, 2018",0.368,0.342,0.322,0.407,0.332,0.272,0.396,0.43,0.29
"Feb 10, 2018",0.85,0.617,0.496,0.65,0.594,0.445,0.593,0.521,0.454
"Feb 11, 2018",,,,,,,,,
"Feb 12, 2018",0.397,0.465,0.485,0.528,0.471,0.423,0.525,0.571,0.453
"Feb 13, 2018",0.533,0.5,0.503,0.531,0.461,0.425,0.459,0.499,0.362
"Feb 14, 2018",0.514,0.415,0.397,0.547,0.435,0.43,0.509,0.483,0.373
"Feb 15, 2018",,,,,,,,,
"Feb 16, 2018",,,,,,,,,
"Feb 17, 2018",,,,,,,,,
"Feb 18, 2018",,,,,,,,,
"Feb 19, 2018",,,,,,0.53,0.435,0.353,
"Feb 20, 2018",,,,,,,,,
"Feb 21, 2018",0.444,0.381,0.307,0.345,0.373,0.293,0.326,0.28,0.361
"Feb 22, 2018",,,,,,,,,
"Feb 23, 2018",,,,0.556,0.593,,0.569,0.539,0.547
"Feb 24, 2018",,,,,,,,0.421,0.464
"Feb 25, 2018",0.299,0.381,0.321,,,0.29,0.271,0.291,0.311
"Feb 26, 2018",,0.361,0.538,,0.401,0.48,,0.485,0.44
"Feb 27, 2018",,,,,,,,,
"Feb 28, 2018",,,,,,,,0.393,
"Mar 1, 2018",0.428,0.334,0.334,0.418,0.331,0.279,0.389,0.275,0.265
"Mar 2, 2018",,,,,,,,,
"Mar 3, 2018",,,,,,,,,
"Mar 4, 2018",,,,,,,,,
"Mar 5, 2018",,,,,,,,,
"Mar 6, 2018",,,,,,,,,
"Mar 7, 2018",,,0.366,,,0.388,,,
"Mar 8, 2018",,,,,,,,,
"Mar 9, 2018",,0.384,0.381,,0.323,0.295,,,0.422
"Mar 10, 2018",0.316,0.218,0.212,0.22,0.215,0.205,0.186,0.216,0.108
"Mar 11, 2018",0.328,0.362,0.347,0.481,0.368,0.335,0.425,0.392,0.354
"Mar 12, 2018",0.282,0.278,0.247,0.324,0.27,0.216,0.261,0.322,0.208
"Mar 13, 2018",0.518,0.555,0.574,,,0.573,,,
"Mar 14, 2018",0.259,0.255,0.257,0.293,0.252,0.223,0.299,0.255,0.182
"Mar 15, 2018",,,,,,,,,
"Mar 16, 2018",,,,,,,,,
"Mar 17, 2018",,,,,,,,,
"Mar 18, 2018",0.519,0.588,0.59,0.521,0.523,0.534,0.514,0.448,0.481
"Mar 19, 2018",,,0.555,,,0.567,,,
"Mar 20, 2018",0.485,0.565,0.539,0.508,0.578,0.568,0.519,0.493,
"Mar 21, 2018",,0.478,0.48,0.335,0.435,,0.396,0.371,0.421
"Mar 22, 2018",,,,,,,,,
"Mar 23, 2018",,,,,,,,,
"Mar 24, 2018",,,,,,,,,
"Mar 25, 2018",0.303,0.274,0.275,0.225,0.259,0.229,0.268,0.19,0.207
"Mar 26, 2018",,0.54,0.556,0.599,0.535,0.589,0.593,0.548,0.529
"Mar 27, 2018",0.391,0.388,0.393,0.495,0.411,0.412,0.425,,0.415
"Mar 28, 2018",,0.463,0.405,0.531,0.457,0.349,0.485,0.428,0.336
"Mar 29, 2018",,,,,,,,,
"Mar 30, 2018",,,,,0.517,,0.504,0.562,0.57
"Mar 31, 2018",,,,,,,,,
"Apr 1, 2018",,,,,,,,0.432,
"Apr 2, 2018",,,,,,,,,
"Apr 3, 2018",,,,,,,,0.525,
"Apr 4, 2018",,,,,,,,,0.5
"Apr 5, 2018",,,,,,,,,
"Apr 6, 2018",,,,,,,,,0.443
"Apr 7, 2018",,,,,,,,,
"Apr 8, 2018",,0.556,0.549,0.264,0.533,0.563,0.265,0.162,
"Apr 9, 2018",,,,,,,,,
"Apr 10, 2018",,,,,,,,,
"Apr 11, 2018",,,,,,,,,
"Apr 12, 2018",0.183,0.121,0.133,0.13,0.093,0.171,0.125,0.133,0.056
"Apr 13, 2018",,,,,,,,,
"Apr 14, 2018",0.422,0.476,0.459,0.533,0.503,0.399,0.555,,
"Apr 15, 2018",,,0.54,0.348,0.339,0.538,0.348,0.302,0.339
"Apr 16, 2018",,,,,,,,,
"Apr 17, 2018",0.355,0.357,0.39,0.371,0.305,0.399,0.386,0.26,0.351
"Apr 18, 2018",,0.408,0.392,,0.368,0.367,0.392,0.345,0.331
"Apr 19, 2018",,0.371,0.474,0.358,0.376,,0.367,0.315,0.377
"Apr 20, 2018",0.369,0.355,0.363,0.294,0.287,0.309,0.273,0.564,0.224
"Apr 21, 2018",0.303,0.252,0.265,0.277,0.24,0.246,0.271,0.226,0.251
"Apr 22, 2018",0.409,0.219,0.206,0.234,0.204,0.202,0.213,0.171,0.181
"Apr 23, 2018",,,,,,,,,
"Apr 24, 2018",0.373,0.392,0.392,0.438,0.302,0.386,0.397,0.295,0.304
"Apr 25, 2018",,,,,,,,,
"Apr 26, 2018",,,,,,,,,
"Apr 27, 2018",,0.393,0.409,,0.381,0.43,0.43,0.421,0.347
"Apr 28, 2018",,,,,,,,,
"Apr 29, 2018",,,,,,,,,
"Apr 30, 2018",,,,,,,,,
"May 1, 2018",,0.544,0.538,,0.478,0.489,,,0.478
"May 2, 2018",,,,,,,,,
"May 3, 2018",0.434,0.449,0.428,0.417,0.444,0.439,0.383,0.316,0.383
"May 4, 2018",0.502,0.301,0.309,0.354,0.315,0.294,0.337,0.286,0.208
"May 5, 2018",0.442,0.336,0.34,0.408,0.33,0.356,0.401,0.376,0.333
"May 6, 2018",,,,0.441,0.485,,0.423,0.447,0.305
"May 7, 2018",,,,,,,,,
"May 8, 2018",,,,,,,,,
"May 9, 2018",,,,,,,,,
"May 10, 2018",,0.377,0.396,0.441,0.379,0.429,0.387,0.403,0.408
"May 11, 2018",,,,,,,,,
"May 12, 2018",,,,,,,0.389,,
"May 13, 2018",,,,,,,,,
"May 14, 2018",0.52,0.562,0.516,,0.566,0.509,,0.399,0.523
"May 15, 2018",0.413,0.482,0.494,0.313,0.388,0.32,0.299,0.294,0.392
"May 16, 2018",,,,,,,,,
"May 17, 2018",0.308,0.33,0.315,0.401,0.302,0.288,0.381,0.462,0.259
"May 18, 2018",,,,,,,,,
"May 19, 2018",0.399,0.539,0.561,0.413,0.598,0.526,,0.383,0.418
"May 20, 2018",,,,,,,,,
"May 21, 2018",0.383,,,0.525,,,,0.409,
"May 22, 2018",,,,0.378,0.281,0.323,0.295,0.262,0.212
"May 23, 2018",,0.483,0.451,,0.523,0.489,,,0.478
"May 24, 2018",,,,,0.344,0.334,,0.498,0.329
"May 25, 2018",,0.561,0.563,,0.552,,,,
"May 26, 2018",,,,,,,0.478,0.505,
"May 27, 2018",,,,,,,,,
"May 28, 2018",,,,,0.548,0.42,0.296,0.222,0.417
"May 29, 2018",,,,,,0.455,,,0.426
"May 30, 2018",0.359,0.307,0.292,0.406,0.329,0.271,0.386,0.41,0.372
"May 31, 2018",0.227,0.172,0.14,0.194,0.139,0.066,0.137,0.107,0.055
"Jun 1, 2018",0.193,0.261,0.228,,0.279,0.178,0.281,0.153,0.297
"Jun 2, 2018",0.328,0.329,0.298,0.447,0.333,0.248,0.416,0.502,0.296
"Jun 3, 2018",,,,,,,,,
"Jun 4, 2018",,0.283,0.302,0.388,0.38,,0.359,0.299,
"Jun 5, 2018",,0.457,0.466,0.508,0.458,0.452,,,0.45
"Jun 6, 2018",0.22,0.179,0.158,0.224,0.188,0.106,0.194,0.157,0.141
"Jun 7, 2018",0.109,0.115,0.104,0.091,0.12,0.065,0.089,0.138,0.063
"Jun 8, 2018",0.157,0.123,0.115,0.156,0.129,0.099,0.15,0.131,0.17
"Jun 9, 2018",0.302,0.275,0.254,0.237,0.213,0.228,0.234,0.263,0.17
"Jun 10, 2018",,,,,,,,,
"Jun 11, 2018",0.292,0.211,0.235,0.225,0.218,0.287,0.25,0.133,0.204
"Jun 12, 2018",,,,,,,,,
"Jun 13, 2018",0.204,0.117,0.126,0.169,0.113,0.053,0.211,0.094,0.116
"Jun 14, 2018",0.347,0.435,0.404,0.301,0.459,0.308,0.225,0.224,0.241
"Jun 15, 2018",,0.372,0.362,,,,,0.332,
"Jun 16, 2018",0.218,0.413,0.41,0.325,0.336,0.422,0.256,0.252,0.313
"Jun 17, 2018",,,,0.348,0.358,,0.396,0.339,
"Jun 18, 2018",0.443,0.35,0.337,0.334,0.3,0.288,0.34,0.32,0.221
"Jun 19, 2018",,0.408,0.306,0.35,0.417,0.358,0.35,,0.291
"Jun 20, 2018",0.254,0.315,0.372,0.346,0.324,0.395,0.366,0.374,0.342
"Jun 21, 2018",0.192,0.208,0.194,0.245,0.211,0.162,0.241,0.35,0.15
"Jun 22, 2018",0.188,0.137,0.137,0.136,0.128,0.119,0.132,0.111,0.098
"Jun 23, 2018",,,0.493,,,0.381,,,
"Jun 24, 2018",,,,0.37,,,0.323,0.268,
"Jun 25, 2018",,,,0.345,,,0.334,0.331,
"Jun 26, 2018",,,,,,,,,
"Jun 27, 2018",,,,,,,,,
"Jun 28, 2018",,,,,,,,,
"Jun 29, 2018",,,,,,,,,
"Jun 30, 2018",,,,0.471,,,0.429,0.539,
"Jul 1, 2018",0.321,0.33,0.332,0.29,0.335,0.429,0.246,0.242,
"Jul 2, 2018",0.143,0.074,0.061,0.154,0.09,0.066,0.123,0.077,0.046
"Jul 3, 2018",0.179,0.143,0.172,0.126,0.129,0.222,0.111,0.076,0.206
"Jul 4, 2018",0.269,0.292,0.271,0.338,0.228,0.294,0.278,0.208,0.196
"Jul 5, 2018",,,,,,,,,
"Jul 6, 2018",0.552,0.419,0.488,0.517,0.428,0.505,0.519,0.559,0.53
"Jul 7, 2018",,,,,,,,,
"Jul 8, 2018",0.209,0.218,0.211,0.174,0.203,0.13,0.148,0.171,0.134
"Jul 9, 2018",0.311,0.328,0.336,0.289,0.298,0.401,0.283,0.323,0.17
"Jul 10, 2018",0.182,0.157,0.138,0.158,0.155,0.119,0.126,0.151,0.12
"Jul 11, 2018",0.282,0.236,0.17,0.292,0.25,0.132,0.231,0.251,0.197
"Jul 12, 2018",0.22,0.198,0.175,0.18,0.189,0.178,0.153,0.122,0.216
"Jul 13, 2018",0.287,0.28,0.249,0.352,0.248,0.17,0.262,0.245,0.135
"Jul 14, 2018",0.39,0.323,0.306,,0.289,0.227,0.413,0.297,0.141
"Jul 15, 2018",0.15,0.125,0.118,0.17,0.129,0.072,0.164,0.123,0.074
"Jul 16, 2018",0.055,0.083,0.089,0.04,0.086,0.051,0.044,0.121,0.042
"Jul 17, 2018",0.262,0.27,0.278,0.242,0.242,0.311,0.285,0.31,
"Jul 18, 2018",0.292,0.179,0.273,0.412,,0.23,0.496,0.427,0.396
"Jul 19, 2018",0.221,0.247,0.247,0.236,0.283,0.248,0.245,0.263,
"Jul 20, 2018",,,,,,0.432,0.388,,0.452
"Jul 21, 2018",,,,,,,,0.405,
"Jul 22, 2018",,,,0.444,,,,0.427,
"Jul 23, 2018",0.231,0.237,0.23,0.305,0.236,0.197,0.263,0.323,0.196
"Jul 24, 2018",0.274,0.269,0.312,0.211,0.237,0.322,0.182,0.229,0.173
"Jul 25, 2018",0.234,0.32,0.313,,0.277,0.213,0.25,0.228,0.139
"Jul 26, 2018",0.228,0.19,0.189,0.217,0.197,0.216,0.226,0.214,0.249
"Jul 27, 2018",,0.427,0.441,,0.426,0.428,,,0.416
"Jul 28, 2018",0.183,0.167,0.148,0.162,0.16,0.151,0.124,0.112,0.191
"Jul 29, 2018",,,,,,,0.346,,
"Jul 30, 2018",,,,,,,,,
"Jul 31, 2018",,,,,,0.509,,,
"Aug 1, 2018",0.221,0.219,0.211,0.242,0.21,0.169,0.191,0.218,0.129
"Aug 2, 2018",0.19,0.162,0.177,0.169,0.152,0.184,0.141,0.066,0.148
"Aug 3, 2018",,,,,,,,,
"Aug 4, 2018",,,,,,,,,
"Aug 5, 2018",0.26,0.241,0.234,0.274,0.26,0.185,0.304,0.151,0.169
"Aug 6, 2018",,,,0.621,,0.337,0.566,0.51,0.285
"Aug 7, 2018",0.356,0.413,0.327,0.555,0.397,0.199,0.569,0.569,0.167
"Aug 8, 2018",0.36,0.262,0.246,0.321,0.26,0.206,0.257,0.293,0.175
"Aug 9, 2018",0.201,0.211,0.201,0.209,0.189,0.196,0.223,0.211,0.195
"Aug 10, 2018",0.242,0.229,0.241,0.229,0.206,0.201,0.226,0.259,0.137
"Aug 11, 2018",0.204,0.171,0.158,0.164,0.167,0.172,0.155,0.155,0.198
"Aug 12, 2018",0.33,0.227,0.232,0.246,0.225,0.209,0.269,0.352,0.176
"Aug 13, 2018",0.443,0.347,0.363,0.281,0.315,0.388,0.273,0.276,
"Aug 14, 2018",0.308,0.335,0.316,0.403,0.393,0.273,0.379,0.253,0.326
"Aug 15, 2018",,,,,,,,,0.336
"Aug 16, 2018",0.269,0.238,0.213,0.186,0.192,0.184,0.28,0.241,0.183
"Aug 17, 2018",,0.27,0.325,0.268,0.235,0.276,0.239,0.26,0.192
"Aug 18, 2018",0.124,0.16,0.161,0.12,0.157,0.137,0.111,0.162,0.114
"Aug 19, 2018",0.314,0.3,0.312,0.22,0.25,0.261,0.207,0.228,0.128
"Aug 20, 2018",0.247,0.213,0.216,0.198,0.213,0.271,0.186,0.193,0.276
"Aug 21, 2018",0.309,0.256,0.271,0.226,0.236,0.276,0.267,0.267,0.142
"Aug 22, 2018",0.4,0.384,0.405,,0.396,0.304,,0.5,0.263
"Aug 23, 2018",0.286,0.352,0.331,0.391,0.342,0.313,0.414,0.31,0.243
"Aug 24, 2018",0.217,0.164,0.183,0.118,0.134,0.15,0.092,0.149,0.109
"Aug 25, 2018",0.12,0.129,0.103,0.114,0.118,0.074,0.1,0.167,0.071
"Aug 26, 2018",0.272,0.293,0.292,0.265,0.263,0.205,0.254,0.335,0.169
"Aug 27, 2018",0.476,0.283,0.387,0.34,0.287,0.476,0.374,0.278,0.49
"Aug 28, 2018",0.217,0.242,0.221,0.19,0.202,0.105,0.198,0.245,0.056
"Aug 29, 2018",0.184,0.2,0.176,0.197,0.192,0.212,0.164,0.171,0.26
"Aug 30, 2018",0.167,0.172,0.161,0.175,0.171,0.098,0.226,0.113,0.136
"Aug 31, 2018",,,,,,,,,
"Sep 1, 2018",0.233,0.207,0.219,0.214,0.218,0.235,0.312,0.355,0.31
"Sep 2, 2018",,0.385,0.385,,0.385,0.308,0.387,0.316,0.249
"Sep 3, 2018",0.31,0.261,0.287,0.215,0.23,0.273,0.249,0.209,0.23
"Sep 4, 2018",,,,0.435,,,0.431,0.213,
"Sep 5, 2018",,0.528,0.516,0.438,0.449,0.503,0.544,0.539,0.543
"Sep 6, 2018",0.209,0.181,0.188,0.193,0.171,0.078,0.216,0.197,0.058
"Sep 7, 2018",,,,,,,,,
"Sep 8, 2018",,0.282,,0.289,0.273,0.344,0.553,0.318,0.166
"Sep 9, 2018",,,,0.395,0.463,,0.387,0.45,0.427
"Sep 10, 2018",0.353,0.232,0.341,0.23,0.22,0.378,0.249,0.244,0.229
"Sep 11, 2018",0.474,,,,,,,,0.435
"Sep 12, 2018",,,,,,,,,
"Sep 13, 2018",,0.405,0.39,0.392,0.473,0.309,0.392,0.428,0.349
"Sep 14, 2018",,,,,,,,,
"Sep 15, 2018",,,,,,,,,
"Sep 16, 2018",,,,,,,,,
"Sep 17, 2018",0.203,0.093,0.097,0.243,0.117,0.112,0.287,0.119,0.146
"Sep 18, 2018",0.276,0.232,0.188,0.209,0.26,0.162,0.207,0.258,0.145
"Sep 19, 2018",0.287,0.232,0.197,0.283,0.26,0.159,0.26,0.229,0.196
"Sep 20, 2018",0.212,0.123,0.103,0.127,0.129,0.07,0.128,0.13,0.082
"Sep 21, 2018",0.551,0.477,0.489,0.376,0.532,,0.38,0.33,
"Sep 22, 2018",0.356,0.316,0.383,0.266,0.324,0.173,0.248,0.313,0.187
"Sep 23, 2018",,,,,,,,,0.552
"Sep 24, 2018",0.272,0.392,0.362,0.397,0.389,0.318,0.445,0.323,0.245
"Sep 25, 2018",0.398,,,0.381,0.321,0.293,0.387,0.334,0.232
"Sep 26, 2018",0.41,0.471,0.555,0.479,0.466,0.439,0.498,0.533,
"Sep 27, 2018",0.351,0.342,0.337,0.55,0.471,0.29,0.511,0.473,0.285
"Sep 28, 2018",0.127,0.13,0.121,0.127,0.126,0.094,0.131,0.15,0.127
"Sep 29, 2018",0.279,0.21,0.188,0.207,0.21,0.13,0.21,0.234,0.16
"Sep 30, 2018",,,,,,,,,
"Oct 1, 2018",0.466,0.329,0.4,0.361,0.321,0.323,0.419,0.321,0.458
"Oct 2, 2018",,,,0.52,,,0.539,0.413,
"Oct 3, 2018",0.248,0.254,0.237,0.326,0.258,0.209,0.388,0.313,0.258
"Oct 4, 2018",0.487,0.508,0.467,0.441,0.448,0.39,0.499,0.411,0.39
"Oct 5, 2018",0.363,0.298,0.328,0.252,0.277,0.422,0.304,0.276,0.411
"Oct 6, 2018",,,,,,0.369,,0.534,0.476
"Oct 7, 2018",,,,,,,,,
"Oct 8, 2018",,,,,,,,,
"Oct 9, 2018",,,,,,,,,
"Oct 10, 2018",,,,,,,,,
"Oct 11, 2018",,,,,,,,,
"Oct 12, 2018",0.231,0.318,0.319,0.197,0.271,0.35,0.222,0.206,0.355
"Oct 13, 2018",,,0.588,0.232,,0.559,0.245,0.321,
"Oct 14, 2018",,0.355,0.364,0.353,0.357,0.389,0.369,0.341,0.377
"Oct 15, 2018",0.142,0.224,0.193,0.357,0.244,0.148,0.336,0.408,0.182
"Oct 16, 2018",0.551,0.389,0.453,0.326,0.389,0.522,0.387,0.435,0.5
"Oct 17, 2018",0.527,0.329,0.304,0.401,0.333,0.286,0.399,0.396,0.239
"Oct 18, 2018",,,,,,,,,
"Oct 19, 2018",0.283,0.183,0.202,0.253,0.174,0.209,0.345,0.264,0.183
"Oct 20, 2018",,,,,,,,,
"Oct 21, 2018",0.481,0.493,0.511,0.472,0.44,0.498,0.521,0.409,0.477
"Oct 22, 2018",0.54,0.615,0.574,0.396,0.356,0.507,0.351,0.287,0.405
"Oct 23, 2018",0.448,,,,,,,,
"Oct 24, 2018",0.224,0.121,0.112,0.172,0.138,0.122,0.201,0.145,0.09
"Oct 25, 2018",,,,,,,,,
"Oct 26, 2018",,,,0.501,0.462,,0.485,0.45,0.494
"Oct 27, 2018",,,,,,,,,
"Oct 28, 2018",0.303,0.391,0.35,0.28,0.264,0.345,0.345,0.376,0.282
"Oct 29, 2018",0.383,,0.539,,0.514,0.419,,,0.465
"Oct 30, 2018",0.239,0.217,0.215,0.234,0.202,0.235,0.24,0.17,0.218
"Oct 31, 2018",0.601,,0.682,0.497,,0.575,0.506,0.331,0.549
"Nov 1, 2018",,,,,,,,,
"Nov 2, 2018",0.291,0.308,0.317,0.366,0.266,0.291,0.37,0.373,0.223
"Nov 3, 2018",,,,,,,,,
"Nov 4, 2018",,,,,,,,,
"Nov 5, 2018",,,,,,,,,
"Nov 6, 2018",0.335,0.331,0.315,0.281,0.322,0.372,0.286,0.236,0.303
"Nov 7, 2018",0.301,0.281,0.286,0.319,0.275,0.289,0.324,0.378,0.25
"Nov 8, 2018",,,,,,,,,
"Nov 9, 2018",,0.468,,,0.39,,0.533,0.428,0.43
"Nov 10, 2018",,,,,,,,,
"Nov 11, 2018",0.536,0.511,0.53,0.52,0.538,0.566,0.551,0.506,0.53
"Nov 12, 2018",,,,,,0.548,,,
"Nov 13, 2018",0.508,,,0.553,,,0.548,0.571,
"Nov 14, 2018",,,,0.543,0.555,,0.533,0.567,
"Nov 15, 2018",,,,0.579,0.588,,0.579,0.581,
"Nov 16, 2018",,,,,,,,,0.598
"Nov 17, 2018",,,,,,,,,
"Nov 18, 2018",0.462,0.503,0.457,0.479,0.454,0.395,0.454,0.357,0.356
"Nov 19, 2018",,,,,,,,,
"Nov 20, 2018",,,,,,,,,
"Nov 21, 2018",,0.584,0.569,,,0.565,,0.552,0.558
"Nov 22, 2018",0.522,0.463,0.443,0.426,0.431,0.441,0.401,0.352,0.405
"Nov 23, 2018",0.442,0.485,0.48,0.4,0.443,0.414,0.402,0.343,0.368
"Nov 24, 2018",,,,,,,,,
"Nov 25, 2018",,,0.573,0.524,0.53,,0.504,0.493,0.557
"Nov 26, 2018",,,,,,,,,
"Nov 27, 2018",,,,,,,,,
"Nov 28, 2018",,0.381,0.368,0.377,0.433,0.368,0.343,0.278,0.299
"Nov 29, 2018",,,,,,,,,
"Nov 30, 2018",,,,,,,,,
"Dec 1, 2018",0.274,0.299,0.299,0.24,0.256,0.261,0.231,0.213,0.263
"Dec 2, 2018",0.374,0.365,0.35,0.418,0.415,0.306,0.344,0.244,0.385
"Dec 3, 2018",,,,,,,,,
"Dec 4, 2018",0.413,0.489,0.481,,0.495,0.434,0.429,0.435,0.391
"Dec 5, 2018",,,,,,,,,
"Dec 6, 2018",0.327,0.324,0.307,0.297,0.316,0.372,0.31,0.193,0.305
"Dec 7, 2018",0.52,,,,0.525,0.459,0.54,0.487,0.475
"Dec 8, 2018",,,,,,,,,
"Dec 9, 2018",,0.334,0.312,0.283,0.255,0.304,0.294,0.179,0.224
"Dec 10, 2018",,0.492,0.527,0.504,0.492,0.564,0.547,0.53,
"Dec 11, 2018",,,,,,,,,
"Dec 12, 2018",,,,,,,,,
"Dec 13, 2018",,,,,,,0.382,,
"Dec 14, 2018",,,0.527,,,0.53,,,0.468
"Dec 15, 2018",,0.357,,0.313,0.336,0.335,0.305,0.288,0.338
"Dec 16, 2018",0.263,0.26,0.248,0.284,0.257,0.207,0.244,0.217,0.174
"Dec 17, 2018",0.421,0.53,0.514,0.526,,0.47,0.521,0.537,
"Dec 18, 2018",,,,,,,,,
"Dec 19, 2018",,,,,,,,,
"Dec 20, 2018",,,,,,,,,
"Dec 21, 2018",,,,,,,,,
"Dec 22, 2018",0.397,0.434,0.421,,,0.406,,,
"Dec 23, 2018",0.249,0.189,0.176,0.19,0.246,0.144,0.151,0.119,0.167
"Dec 24, 2018",,,,0.459,0.363,,0.479,0.279,0.441
"Dec 25, 2018",,0.402,0.393,0.369,0.323,0.356,0.388,0.312,0.326
"Dec 26, 2018",0.313,0.321,0.307,0.225,0.286,0.341,0.256,0.207,
"Dec 27, 2018",,,,,,,0.296,0.38,
"Dec 28, 2018",,,,,,0.34,,,0.306
"Dec 29, 2018",0.274,0.314,0.33,0.345,0.295,0.317,0.366,0.321,0.263
"Dec 30, 2018",0.3,0.291,0.278,0.361,0.269,0.246,0.378,0.337,0.209
