Fecha,AOD_media,PM25_1,PM25_7,PM25_14,PM25_18,PM25,TMP,IQCA,IQCA_1,IQCA_7,IQCA_14,IQCA_18
2018-03-25,2.172,14.69,13.14,20.46,9.32,14.46791667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-03-26,0.115,14.41,25.76,19.13,11.14,18.59291667,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-03-27,1.069,9.48,41.39,14.86,12.81,21.50583333,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-03-28,1.065,19.57,23.18,11.4,18.32,15.60291667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-03-29,0,31.95,34.11,14.3,9.5,16.14916667,,Deseable,Aceptable,Aceptable,Deseable,Deseable
2018-03-30,0,19.26,20.3,13.88,8.65,13.54625,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-03-31,0,17.39,2.49,6.43,9.64,8.1525,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-04-01,0,8.74,1.36,0.16,8.35,6.944166667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-04-02,0,5.32,17.17,12.75,12.47,9.9775,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-04-03,0,12.62,61.84,24.78,8.49,19.05958333,,Deseable,Deseable,Precaucion,Deseable,Deseable
2018-04-04,0,8.11,25.88,1.39,9.93,11.8075,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-04-05,0,17.27,36.02,15.65,7.02,16.2725,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-04-06,0,0,14.69,0.66,23.03,10.13375,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-04-07,0,26.92,30.95,1.66,16.35,19.19125,,Deseable,Aceptable,Aceptable,Deseable,Deseable
2018-04-08,0.451,22.28,18.42,13.46,3.29,13.11166667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-04-09,0,12.57,43.95,10.81,10.42,16.59416667,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-04-10,0,12.18,42.86,2.94,7.2,11.73333333,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-04-11,0,11.94,41.75,19,29.41,19.36416667,,Deseable,Deseable,Aceptable,Deseable,Aceptable
2018-04-12,2.02,17.66,22.19,8.58,6.5,18.72625,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-04-13,0,21,36.94,10.34,10.52,18.36625,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-04-14,1.065,25.42,7.52,24.57,12.78,18.49833333,,Deseable,Aceptable,Deseable,Deseable,Deseable
2018-04-15,0.361,11.84,8.72,21.06,10.64,14.62833333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-04-16,0,42.79,42.02,16.07,14.16,18.28,,Deseable,Aceptable,Aceptable,Deseable,Deseable
2018-04-17,0.88,10,21.04,8.28,6.78,12.64041667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-04-18,0,16.25,32.36,6.84,25.27,18.45041667,,Deseable,Deseable,Aceptable,Deseable,Aceptable
2018-04-19,4.113,5.6,50.19,,,17.125,,Deseable,Deseable,Precaucion,Incorrecto,Incorrecto
2018-04-20,1.792,4.01,28.5,15.77,10.77,11.94263158,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-04-21,4.13,18.65,19.79,10.21,7.43,13.81291667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-04-22,1.985,16.25,6.43,21.05,7.21,13.21416667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-04-23,0,11.85,29.73,9.73,14.14,13.26458333,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-04-24,0.147,15.94,36.67,16.98,19.8,19.18208333,,Deseable,Deseable,Aceptable,Deseable,Deseable
