Fecha,AOD_media,PM25_1,PM25_7,PM25_14,PM25_18,PM25,TMP,IQCA,IQCA_1,IQCA_7,IQCA_14,IQCA_18
2018-06-11,2.489,11.4,14.1,12.1,-6.3,8.566666667,,Deseable,Deseable,Deseable,Deseable,Incorrecto
2018-06-12,0,13.7,19.8,14.8,25.2,14.70416667,,Deseable,Deseable,Deseable,Deseable,Aceptable
2018-06-13,1.392,17.3,21.7,17.3,11,13.0375,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-06-14,1.395,11.5,36.6,16.7,19.3,14.40416667,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-06-15,0.446,16.9,35.7,15.1,,13.9826087,,Deseable,Deseable,Aceptable,Deseable,Incorrecto
2018-06-16,3.18,9.9,20,20.3,5.1,13.025,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-06-17,1.481,1,7.4,10,1.8,8.1625,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-06-18,1.558,14.6,20.4,20.7,12.1,11.48333333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-06-19,0,4.1,18.2,14,19.3,11.37916667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-06-20,0.077,11.6,46,17.4,6,16.35,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-06-21,0.222,9.4,34.2,12.9,14.7,14.4375,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-06-22,1.738,9.9,38.2,25.9,17.1,15.49583333,,Deseable,Deseable,Aceptable,Aceptable,Deseable
2018-06-23,0,5.6,27.4,17.4,9.5,13.975,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-06-24,0.255,24.7,20,8.5,17.8,14.55833333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-06-25,0.679,14.6,37.1,12.8,16,15.08333333,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-06-26,0,9,29,18.1,15.7,12.62916667,,Deseable,Deseable,Aceptable,Deseable,Deseable
