Fecha,AOD_media,PM25_1,PM25_7,PM25_14,PM25_18,PM25,TMP,IQCA,IQCA_1,IQCA_7,IQCA_14,IQCA_18
2018-04-07,0,16.16,26.11,11.91,16.45,15.59458333,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-04-08,0.265,7.05,9.89,17.03,14.42,13.765,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-04-09,0,13.13,11.57,6.38,10.62,12.03625,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-04-10,0,9.94,16.46,14.7,6.87,9.993333333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-04-11,0,9.08,27.82,16.45,24.6,17.83083333,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-04-12,4.498,11.13,19.66,15.67,17.49,18.46125,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-04-13,0,17.1,18.78,13.36,27,14.43458333,,Deseable,Deseable,Deseable,Deseable,Aceptable
2018-04-14,3.962,18.21,5.9,17.97,16.33,14.33625,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-04-15,0.611,12.86,3.4,12.25,10.49,12.89416667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-04-16,0,19.65,31.03,1.72,13.47,16.61625,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-04-17,4.341,9.67,10.56,5.41,15.59,10.46791667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-04-18,3.879,9.74,19.94,2.87,18.07,13.04875,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-04-19,0,11.75,25.59,4.08,6.74,12.40666667,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-04-20,0.561,11.32,17.72,2.83,14.15,10.96875,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-04-21,4.584,23.33,15.98,8.7,28.48,14.76375,,Deseable,Deseable,Deseable,Deseable,Aceptable
2018-04-22,3.203,7.5,6.79,7.29,17.73,10.51583333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-04-23,0,10.43,16.93,2.27,12.87,9.434166667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-04-24,1.88,11.28,17.76,7.5,47.32,17.76083333,,Deseable,Deseable,Deseable,Deseable,Aceptable
2018-04-25,0,13.64,20.19,8.9,22.44,16.39291667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-04-26,0,8.64,21.88,31.75,25.36,16.71375,,Deseable,Deseable,Deseable,Aceptable,Aceptable
2018-04-27,0.372,12.12,31,21.97,5.56,16.05608696,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-04-28,0,13.22,15.78,0,18.04,10.68375,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-04-29,0,17.31,0.64,18.46,20.86,14.17958333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-04-30,0,10.44,13.43,11.37,12.57,12.97083333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-05-01,1.36,,,,21.38,14.65666667,,Deseable,Incorrecto,Incorrecto,Incorrecto,Deseable
2018-05-02,0,11.32,32.16,8.23,9.65,12.98083333,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-05-03,5.098,15.61,21.29,21.5,16.66,15.92041667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-05-04,2.293,9.6,9.6,19.88,14.32,12.14208333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-05-05,0.027,17.56,13.07,19.7,14.84,15.67208333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-05-06,0,14.19,10.25,9.34,11.78,14.68083333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-05-07,0,13.61,10.25,1.18,6.61,6.975416667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-05-08,0,18.09,30.23,6.01,20.38,11.97833333,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-05-09,0,1.27,17.95,24.35,9.03,9.34375,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-05-10,1.631,13.81,22.89,14.06,14.29,14.43416667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-05-11,0,16.36,20.38,15.9,21.58,14.30958333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-05-12,0,16.01,21.22,17.15,20.39,13.64125,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-05-13,0,3.37,14.81,25.97,11.41,11.66958333,,Deseable,Deseable,Deseable,Aceptable,Deseable
2018-05-14,2.583,15.92,21.37,11.61,16.69,14.84833333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-05-15,0.972,4.48,11.43,7.86,11.07,11.08916667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-05-16,0,10.31,36.74,12.13,9.61,16.26333333,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-05-17,2.614,20.59,27.25,9.53,13.52,15.40727273,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-05-18,0,21.36,21.96,19.75,5.89,15.22583333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-05-19,3.17,4.76,7.35,19.33,16.34,10.44708333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-05-20,0,16.66,15.27,16.52,17.08,15.80458333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-05-21,0,1.09,2.31,2.85,16.08,10.39041667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-05-22,0.428,14.84,12.11,12.86,23.15,13.21083333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-05-23,0.202,10.51,22.51,12.26,13.81,13.79666667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-05-24,0.811,6.92,12.95,5.96,23.95,9.476666667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-05-25,0,7.94,17.26,11.84,21.73,11.46791667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-05-26,0,20.47,20.82,21.2,19.7,19.1475,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-05-27,0,4.44,16.73,33.55,22.82,12.40708333,,Deseable,Deseable,Deseable,Aceptable,Deseable
2018-05-28,0.846,7.97,16.96,23.82,11.65,10.52416667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-05-29,1.561,14.19,28.66,13.21,10.82,16.74958333,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-05-30,2.617,8.61,29.67,23.95,18.24,15.15333333,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-05-31,0.943,8.49,20.84,18.47,18.15,15.74458333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-06-01,2.512,22.48,15.04,7.96,26.33,18.63708333,,Deseable,Deseable,Deseable,Deseable,Aceptable
2018-06-02,3.596,8.09,16.95,6.33,9.68,12.92291667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-06-03,0,9.71,15.42,5.54,11.84,10.45416667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-06-04,0,10.2,18.81,5.34,17.18,10.66,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-06-05,2.707,9.14,38.84,7.21,21.56,12.99833333,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-06-06,2.492,14.74,18.67,2.05,10.64,13.10869565,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-06-07,1.841,23.32,11.53,6.05,4.24,13.45791667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-06-08,1.48,14.45,17.1,9.69,10.45,15.89208333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-06-09,3.209,20.13,26.54,9.48,19.89,15.19791667,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-06-10,0,12.49,8.96,14.98,9.66,12.36333333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-06-11,1.282,20.06,22.65,3.58,18.65,14.03083333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-06-12,0,20.21,35.14,7.79,15.22,18.20375,,Deseable,Deseable,Aceptable,Deseable,Deseable
