Estacion,Categoria,Valor Categoria,AOD,Min,Max
Guamani,IQCA_1,Deseable,AOD_media,0.001,12.147
Guamani,IQCA_1,Aceptable,AOD_media,0.02,7.988
Guamani,IQCA_1,Precaucion,AOD_media,0.005,2.015
Guamani,IQCA_1,Alarma,AOD_media,2.654,2.654
Guamani,IQCA_1,Incorrecto,AOD_media,0.001,71.628
Guamani,IQCA_7,Deseable,AOD_media,0.001,12.147
Guamani,IQCA_7,Aceptable,AOD_media,0.001,7.988
Guamani,IQCA_7,Precaucion,AOD_media,0.003,3.91
Guamani,IQCA_7,Incorrecto,AOD_media,0.001,71.628
Guamani,IQCA_14,Deseable,AOD_media,0.001,12.147
Guamani,IQCA_14,Aceptable,AOD_media,0.001,7.335
Guamani,IQCA_14,Precaucion,AOD_media,0.028,3.793
Guamani,IQCA_14,Incorrecto,AOD_media,0.001,71.628
Guamani,IQCA_18,Deseable,AOD_media,0.001,10.94
Guamani,IQCA_18,Aceptable,AOD_media,0.002,12.147
Guamani,IQCA_18,Precaucion,AOD_media,0.002,4.443
Guamani,IQCA_18,Incorrecto,AOD_media,0.001,71.628
Cotocollao,IQCA,Deseable,AOD_media,0.001,125.073
Cotocollao,IQCA,Aceptable,AOD_media,0.028,8.733
Cotocollao,IQCA,Precaucion,AOD_media,0.759,2.105
Cotocollao,IQCA,Incorrecto,AOD_media,0.133,3.732
Cotocollao,IQCA_1,Deseable,AOD_media,0.002,11.688
Cotocollao,IQCA_1,Aceptable,AOD_media,0.006,7.567
Cotocollao,IQCA_1,Precaucion,AOD_media,0.028,1.97
Cotocollao,IQCA_1,Alerta,AOD_media,0.759,0.759
Cotocollao,IQCA_1,Incorrecto,AOD_media,0.001,125.073
Cotocollao,IQCA_7,Deseable,AOD_media,0.002,11.688
Cotocollao,IQCA_7,Aceptable,AOD_media,0.002,6.449
Cotocollao,IQCA_7,Precaucion,AOD_media,0.035,8.733
Cotocollao,IQCA_7,Incorrecto,AOD_media,0.001,125.073
Cotocollao,IQCA_14,Deseable,AOD_media,0.002,11.688
Cotocollao,IQCA_14,Aceptable,AOD_media,0.044,5.447
Cotocollao,IQCA_14,Precaucion,AOD_media,0.041,4.732
Cotocollao,IQCA_14,Incorrecto,AOD_media,0.001,125.073
Cotocollao,IQCA_18,Deseable,AOD_media,0.002,11.688
Cotocollao,IQCA_18,Aceptable,AOD_media,0.041,8.733
Cotocollao,IQCA_18,Precaucion,AOD_media,0.067,2.832
Cotocollao,IQCA_18,Incorrecto,AOD_media,0.001,125.073
Belisario,IQCA,Deseable,AOD_media,0.001,109.11
Belisario,IQCA,Aceptable,AOD_media,0.001,5.889
Belisario,IQCA,Precaucion,AOD_media,0.525,4.225
Belisario,IQCA,Incorrecto,AOD_media,0.084,4.451
Belisario,IQCA_1,Deseable,AOD_media,0.001,15.024
Belisario,IQCA_1,Aceptable,AOD_media,0.004,13.395
Belisario,IQCA_1,Precaucion,AOD_media,0.001,3.42
Belisario,IQCA_1,Incorrecto,AOD_media,0.001,109.11
Belisario,IQCA_7,Deseable,AOD_media,0.001,15.024
Belisario,IQCA_7,Aceptable,AOD_media,0.004,9.304
Belisario,IQCA_7,Precaucion,AOD_media,0.128,4.972
Belisario,IQCA_7,Incorrecto,AOD_media,0.001,109.11
Belisario,IQCA_14,Deseable,AOD_media,0.001,15.024
Belisario,IQCA_14,Aceptable,AOD_media,0.008,6.517
Belisario,IQCA_14,Precaucion,AOD_media,0.001,2.808
Belisario,IQCA_14,Incorrecto,AOD_media,0.001,109.11
Belisario,IQCA_18,Deseable,AOD_media,0.001,15.024
Belisario,IQCA_18,Aceptable,AOD_media,0.002,13.395
Belisario,IQCA_18,Precaucion,AOD_media,0.495,1.098
Belisario,IQCA_18,Incorrecto,AOD_media,0.001,109.11
Centro,IQCA,Deseable,AOD_media,0.001,82.863
Centro,IQCA,Aceptable,AOD_media,0.005,7.908
Centro,IQCA,Precaucion,AOD_media,0.922,2.96
Centro,IQCA,Incorrecto,AOD_media,0.062,4.986
Centro,IQCA_1,Deseable,AOD_media,0.001,12.248
Centro,IQCA_1,Aceptable,AOD_media,0.002,16.021
Centro,IQCA_1,Precaucion,AOD_media,0.547,0.922
Centro,IQCA_1,Alerta,AOD_media,2.404,2.404
Centro,IQCA_1,Incorrecto,AOD_media,0.001,82.863
Centro,IQCA_7,Deseable,AOD_media,0.001,16.021
Centro,IQCA_7,Aceptable,AOD_media,0.001,12.248
Centro,IQCA_7,Precaucion,AOD_media,0.013,5.694
Centro,IQCA_7,Incorrecto,AOD_media,0.001,82.863
Centro,IQCA_14,Deseable,AOD_media,0.001,16.021
Centro,IQCA_14,Aceptable,AOD_media,0.001,8.467
Centro,IQCA_14,Precaucion,AOD_media,0.007,2.904
Centro,IQCA_14,Incorrecto,AOD_media,0.001,82.863
Centro,IQCA_18,Deseable,AOD_media,0.001,16.021
Centro,IQCA_18,Aceptable,AOD_media,0.001,6.524
Centro,IQCA_18,Precaucion,AOD_media,0.414,3.381
Centro,IQCA_18,Alerta,AOD_media,0.005,0.005
Centro,IQCA_18,Incorrecto,AOD_media,0.001,82.863
LosChillos,IQCA,Deseable,AOD_media,0.001,50.731
LosChillos,IQCA,Aceptable,AOD_media,0.039,4.441
LosChillos,IQCA,Precaucion,AOD_media,4.239,4.239
LosChillos,IQCA,Incorrecto,AOD_media,0.001,15.809
LosChillos,IQCA_1,Deseable,AOD_media,0.001,18.518
LosChillos,IQCA_1,Aceptable,AOD_media,0.061,6.7
