Fecha,AOD_media,PM25_1,PM25_7,PM25_14,PM25_18,PM25,TMP,IQCA,IQCA_1,IQCA_7,IQCA_14,IQCA_18
2018-06-07,2.795,8.39,37.69,11.28,10.48,14.71541667,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-06-08,1.923,6.38,3.09,8.07,19.92,10.9025,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-06-09,1.13,23.89,3.89,14.39,9.59,15.91875,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-06-10,0,21.95,4.16,8.97,14.79,14.52791667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-06-11,2.894,19.26,14.21,15.57,10.5,16.27708333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-06-12,0,14.45,44.67,17.28,6.51,19.99458333,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-06-13,1.712,8.98,15.76,16.83,16.22,13.56,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-06-14,0.08,9.28,12.55,12.26,23.82,14.08083333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-06-15,0,11.79,7.75,7.42,16.53,12.8675,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-06-16,1.823,10.53,10.02,9.9,10,9.839583333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-06-17,0.188,6.82,2.27,13.48,4.45,7.87375,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-06-18,3.84,2,4.01,13.17,11.08,7.27125,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-06-19,0.446,6.32,31.14,11.1,8.85,10.93916667,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-06-20,1.684,7.46,11.23,3.88,9.72,8.60125,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-06-21,2.951,7.77,19.97,9.78,10.35,8.335416667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-06-22,2.319,5.68,37.02,10.69,12.84,11.31208333,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-06-23,0,11.18,11.25,23.26,17.27,16.02333333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-06-24,0,18.24,16.86,12.87,10.91,14.70041667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-06-25,0,8.81,37.07,7.34,8.96,14.64625,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-06-26,0,22.39,20.82,14.38,19.79,20.37954545,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-06-27,0,9.02,22.66,21.73,13.79,15.23125,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-06-28,0,16.01,16.14,21.56,17.98,19.03541667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-06-29,0,,,30.06,16.92,21.365,,Deseable,Incorrecto,Incorrecto,Aceptable,Deseable
2018-06-30,0,23.92,29.15,7.32,19.15,20.64875,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-07-01,0.097,5.19,7.86,6.46,7.41,7.937916667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-02,1.332,,,13.67,18.22,14.74642857,,Deseable,Incorrecto,Incorrecto,Deseable,Deseable
2018-07-03,1.907,0.18,12.57,12.13,14.72,12.41291667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-04,1.329,5.82,28.35,7.92,8.81,10.34041667,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-07-05,0,11.89,3.46,10.73,14.46,7.772916667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-06,3.849,8,3.31,7.36,9.54,7.955416667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-07,0,11.22,11.87,8.03,12.67,10.86291667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-08,2.615,5.97,6.56,9.23,13.19,7.815833333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-09,1.295,1.18,4.28,8.75,13.56,7.742916667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-10,4.174,3.53,2.61,3.86,15.52,8.23875,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-11,1.463,6.12,5.05,7.74,13.46,9.950833333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-12,2.747,2.16,10.99,14.6,17.59,9.241666667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-13,1.675,3.79,2.69,11.34,15.18,7.710833333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-14,1.233,7.3,4.67,4.76,15.11,7.04875,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-15,3.673,7.11,0.48,12.02,12.63,7.336666667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-16,2.286,5.59,5.21,2.19,14.43,7.174583333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-17,0.642,7.01,2.15,7.28,12.44,7.29125,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-18,0,13.62,23.77,8.81,19.05,12.5875,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-19,0.663,4.42,20.57,8.77,13.41,13.17041667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-20,0,11.84,15.52,17.3,17.6,15.25,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-21,0,16.66,8.58,5.85,14.54,13.97791667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-22,0,17.01,16.72,12.1,8.54,11.98666667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-23,2.837,10.15,32.01,5.47,13.08,12.48083333,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-07-24,2.052,5.22,15.46,4.24,13.52,8.78625,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-25,0.46,5,3.96,8.54,18.5,11.65333333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-26,2.543,3.53,35.17,10.95,23.81,16.17208333,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-07-27,0.569,18.2,29.03,14.06,4.8,21.30625,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-07-28,2.386,10.55,11.61,17.01,9.72,10.95666667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-29,0,26.58,19.53,12.71,17.07,14.64458333,,Deseable,Aceptable,Deseable,Deseable,Deseable
2018-07-30,0,11.36,20.67,20.34,12.65,13.74916667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-31,0,11.62,18.44,35,16.75,15.80541667,,Deseable,Deseable,Deseable,Aceptable,Deseable
2018-08-01,1.898,10.89,35.02,21.59,12.76,13.34,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-08-02,1.648,6.18,3.22,11.26,8.69,8.67125,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-08-03,0,7.24,32.05,10.54,20.97,16.01291667,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-08-04,0,5.7,13.47,9.07,8.22,13.59291667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-08-05,3.746,15.37,11.76,28.09,11.77,14.73291667,,Deseable,Deseable,Deseable,Aceptable,Deseable
2018-08-06,0,3.73,4.16,17.19,16.94,8.61125,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-08-07,3.286,3.49,5.48,5.35,10.22,6.40375,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-08-08,3.972,4.9,1.49,10.83,8.52,6.717916667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-08-09,3.219,6.02,3.09,11.13,10.9,6.7875,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-08-10,3.302,4.02,0.61,10.14,12.47,6.017916667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-08-11,4.794,5.55,0.78,5.02,6.13,6.016666667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-08-12,1.329,13.62,3.02,5.57,6.42,5.500416667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-08-13,3.245,3.96,14.88,9.11,19.01,9.83125,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-08-14,0.565,21.95,17.92,11.09,9.96,17.13125,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-08-15,0,11.08,4.19,4.49,14,11.3725,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-08-16,2.373,5.13,8.18,11.22,14.54,9.53,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-08-17,2.038,6.55,2.54,6.4,13.99,7.442916667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-08-18,4.145,11.19,1.14,1.92,10.94,6.311666667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-08-19,3.438,8.05,0.86,2.09,7.63,6.807083333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-08-20,2.489,6.45,0.16,0.59,16.26,7.225,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-08-21,1.14,3.2,0.36,8.95,19.38,7.335416667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-08-22,0.38,6.42,3.84,4.45,9.6,7.5625,,Deseable,Deseable,Deseable,Deseable,Deseable
