Fecha,Belisario,Carapungo,Centro,Cotocollao,ElCamal,Guamani,LosChillos,SanAntonio,Tumbaco
2004-09-01,2.8033308397968426,2.3740843717017697,2.377761413843888,2.7423966822840784,1.9204573343990377,1.4109257064560448,0.7912570199373439,1.8709062554150069,2.56313634395055
2004-09-02,1.233668764170891,1.7709363246251544,0.9908296854217732,2.2113558199373298,1.5621877491955676,0.1980087283733278,0.7081555260590097,0.0865776652022791,1.7382645912414345
2004-09-03,0.519770786604009,0.4401646679098012,0.2157481241457962,0.4861896666515839,0.2083411174022907,0.3323214582378506,1.255867140972344,0.5685950338413633,4.935594655565827
2004-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-06,0.0,0.0,0.0,0.0,0.1723495512096143,0.0,0.5161319111685088,0.0,0.1246440148562279
2004-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.4695180169144317,0.0,1.4602987660226372
2004-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-11,0.0,0.3098235666745258,0.0,0.0,0.0,0.0,0.0,0.5460698063522815,2.73405703980859
2004-09-12,0.0,0.0,0.0,0.0,0.0,1.303593097013693,0.0102954595004885,0.0531030371025202,0.0
2004-09-13,0.1909130280719713,0.0,0.2982799492805557,0.0,0.2189480232617656,0.0,0.3492658841872754,0.0,0.1594905311232726
2004-09-14,4.48161419220932,2.729270948104217,5.536160933932022,1.8624994892831173,5.462045554650299,7.173290883431381,7.132639327556946,1.8001114878229796,7.198763656569453
2004-09-15,3.667384148982243,3.999753075723447,5.50401108897167,3.588042442615851,5.764532894451899,1.3541911732859806,3.5317553813504263,2.22276728469936,1.6261914248592466
2004-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-17,0.4001818969250757,0.0,0.4242397990123884,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1048299145635655
2004-09-19,0.2748754872239064,1.8734458932594007,2.1805748072424844,1.96959073191858,3.5550803412880585,0.0502057256702325,1.870061501147733,0.5252306792583608,0.0
2004-09-20,0.3122095677314386,0.3013202077489029,0.3122636627791267,0.0,0.0187289372615718,0.0,1.6331949342906946,0.2404953471926267,5.39699179473974
2004-09-21,0.0065789991731957,0.0,0.18643727406614,0.5818457419583447,0.1864130498978261,0.0,0.0,2.759391261427304,0.0
2004-09-22,1.5848653818391798,4.818757942008896,1.460762655577695,2.7631442182763104,3.729842493539492,2.441851819769876,7.423818340623962,2.9526584069774158,11.584259058755595
2004-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-24,3.4599768239439084,4.358245093126396,3.435979685828078,3.7096531785141575,3.083649286603072,0.571768702307054,1.0840425942855676,3.0944213144005217,1.40785878992895
2004-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-28,2.6988921611087044,1.6321339455900197,2.0281200727713764,0.5250757903854482,2.8712564424617777,1.6729819394516874,3.504097189137684,2.5796369779934154,3.753305326981379
2004-09-29,0.4182770698943112,0.0511556572943361,0.5410782869848971,0.0,2.271595116684256,1.010684817635496,5.984025962085693,0.005639206315911,4.506494799145982
2004-09-30,1.39889263899882,1.757033532705143,1.1290048902604053,1.1260054360000595,2.826959695690289,1.1166408545045337,4.052110200259566,0.4299036801128114,2.138310359761653
2004-10-01,3.2840017323516677,3.265598827470685,3.2363308209881896,2.1562061498484177,3.180892055379905,0.1840703365238858,1.9030079258521375,1.997304770981344,4.057164717771041
2004-10-02,0.0,0.0,0.0,0.0,0.0833148562699948,0.0,3.222037631152134,0.0,1.6266788620776589
2004-10-03,0.3956792713295798,1.4674138472535092,0.573408938317595,0.6822007633174534,1.4295646736541203,0.0063612542769284,3.50199635107627,0.0,0.1761788111736683
2004-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-10-07,0.0,0.093849187062309,0.0,0.0,0.1425924497886755,0.3665730381588108,0.1581209085944209,0.0,0.4625125437049088
2004-10-08,0.9095495885664786,2.0290043196276955,0.4658930582542295,1.5455428035224483,1.1590759565985858,0.8641473263912524,2.3703778752611533,1.2469438737199958,1.6468039142898392
2004-10-09,0.1992856538383038,0.3836423496794317,0.0041971996761733,0.0,0.0298883431081029,0.0,1.1963735530130035,0.2902896368485312,1.338634428995983
2004-10-10,0.6588657125303412,3.4455451878478187,0.8232987273067941,1.962453795562359,1.486479013967186,0.9501292773061172,3.1755023785614216,3.172861097790476,2.233452012851633
2004-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-10-12,0.085015673657943,1.8356251701859048,0.0038309138088224,0.6837571407948194,0.8250254192369483,0.0,1.394145119609627,0.4947180483699285,0.7819232196993134
2004-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
