system:time_start,Guamani,Centro,ElCamal,Cotocollao,Belisario,LosChillos,Carapungo,SanAntonio,Tumbaco
"Feb 4, 2023",0.294,0.231,0.227,0.251,0.237,0.214,0.225,0.204,0.171
"Feb 5, 2023",,,,,,,,,
"Feb 6, 2023",,,,,,,0.378,0.438,
"Feb 7, 2023",,0.342,0.342,0.557,0.428,0.468,0.52,0.488,0.434
"Feb 8, 2023",0.313,0.291,0.304,0.233,0.232,0.281,0.259,0.226,0.258
"Feb 9, 2023",0.557,,,,,,0.523,0.373,
"Feb 10, 2023",,,,,,,,,
"Feb 11, 2023",,,,,,,,,0.548
"Feb 12, 2023",,,,,,,,,
"Feb 13, 2023",,,,0.445,,,0.465,,0.489
"Feb 14, 2023",,,,,,,,,
"Feb 15, 2023",,,,,,,,,
"Feb 16, 2023",0.452,0.539,0.531,0.591,0.537,0.444,0.575,0.51,0.501
"Feb 17, 2023",,0.893,0.69,0.423,0.414,0.545,0.319,0.239,0.413
"Feb 18, 2023",,,,,,0.589,,,
"Feb 19, 2023",,,,,,,,,
"Feb 20, 2023",0.369,0.377,0.359,0.472,0.396,0.278,0.463,0.33,0.3
"Feb 21, 2023",,,,,,,,,
"Feb 22, 2023",,,,,,,,,
"Feb 23, 2023",,,,0.57,,,,0.511,
"Feb 24, 2023",0.433,0.201,0.228,0.204,0.19,0.27,0.229,0.205,0.193
"Feb 25, 2023",0.214,0.155,0.143,0.22,0.179,0.124,0.195,0.192,0.179
"Feb 26, 2023",,,0.582,0.497,,0.54,0.447,0.42,0.442
"Feb 27, 2023",0.759,0.836,0.838,0.7,0.843,0.876,0.734,0.583,0.724
"Feb 28, 2023",,,,,,,0.573,,
"Mar 1, 2023",,0.397,0.388,,0.389,0.39,0.219,0.335,0.406
"Mar 2, 2023",,,,,,,,0.351,
"Mar 3, 2023",,,0.411,0.483,0.476,0.391,0.582,0.515,0.364
"Mar 4, 2023",,,,,,,,,
"Mar 5, 2023",0.578,,,,,,,,
"Mar 6, 2023",,,,,,,,,
"Mar 7, 2023",,,,,,,,,
"Mar 8, 2023",,,,,,,,,
"Mar 9, 2023",,,,,,,,,
"Mar 10, 2023",,,,,,,,,
"Mar 11, 2023",,,,,,,,,
"Mar 12, 2023",,,,,,,,,
"Mar 13, 2023",,,,,,,,,
"Mar 14, 2023",,,,,,,,,
"Mar 15, 2023",,,,,,,,,
"Mar 16, 2023",,,,,,,,,
"Mar 17, 2023",,,,,,,,,
"Mar 18, 2023",,,,,,,,,
"Mar 19, 2023",,,,,,,,,
"Mar 20, 2023",,,,,,,,0.431,
"Mar 21, 2023",,,0.539,,0.491,0.478,0.495,0.55,0.506
"Mar 22, 2023",,,,,,,,,
"Mar 23, 2023",,,,,,,,,
"Mar 24, 2023",,,,,,,,,
"Mar 25, 2023",0.263,,0.228,,0.29,0.187,,0.267,0.253
"Mar 26, 2023",,0.503,0.501,,0.561,0.503,,0.417,0.544
"Mar 27, 2023",0.463,0.406,0.419,0.367,0.336,0.486,0.338,0.347,0.468
"Mar 28, 2023",0.472,0.486,0.479,,0.479,0.474,,0.429,0.514
"Mar 29, 2023",,,,,,,,,
"Mar 30, 2023",,,,0.462,,,,0.45,
"Mar 31, 2023",,,,,,,,,
"Apr 1, 2023",,,,,,,,,
"Apr 2, 2023",,0.345,0.348,0.313,0.304,0.339,0.299,0.288,0.261
"Apr 3, 2023",0.387,0.315,0.274,0.306,0.308,0.304,,0.59,0.298
"Apr 4, 2023",,0.523,0.583,0.548,0.507,,0.468,,0.416
"Apr 5, 2023",,,,,,,,,
"Apr 6, 2023",,,,,,,,,
"Apr 7, 2023",,,,,,,,0.461,
"Apr 8, 2023",,,,,,,,,
"Apr 9, 2023",0.241,0.201,0.211,0.279,0.234,0.266,0.289,0.202,0.247
"Apr 10, 2023",,,,,,,,0.587,
"Apr 11, 2023",0.308,0.236,0.223,0.199,0.224,0.259,0.249,0.172,0.216
"Apr 12, 2023",,,,0.593,,,0.572,0.538,0.53
"Apr 13, 2023",,0.349,0.366,0.476,0.361,0.389,0.523,0.475,0.462
"Apr 14, 2023",0.494,0.544,0.471,,0.545,0.464,0.453,0.364,0.483
"Apr 15, 2023",,,,,,,,,
"Apr 16, 2023",,,,,,,,,
"Apr 17, 2023",,,,,,,,,
"Apr 18, 2023",0.449,,0.543,,,0.53,,,
"Apr 19, 2023",,,,,,,,,
"Apr 20, 2023",,,,,,,,,
"Apr 21, 2023",,,,,,,,,
"Apr 22, 2023",,,,,,,,,
"Apr 23, 2023",,,,,,,,,
"Apr 24, 2023",,0.411,0.426,,0.419,0.286,0.299,0.232,0.258
"Apr 25, 2023",0.439,,0.459,,0.34,0.48,0.379,0.3,0.353
"Apr 26, 2023",,,0.556,0.393,,0.544,0.348,0.273,0.31
"Apr 27, 2023",,,,,,,,,
"Apr 28, 2023",0.374,0.32,0.367,0.394,0.29,0.373,0.381,0.269,0.321
"Apr 29, 2023",,,,,,,,,
"Apr 30, 2023",,0.397,0.397,0.443,0.39,0.355,0.496,0.403,0.396
"May 1, 2023",,,,,,,,0.405,
"May 2, 2023",0.336,0.306,0.305,0.401,0.306,0.348,0.388,0.331,0.301
"May 3, 2023",0.442,0.357,,0.44,0.412,0.277,0.454,0.333,0.272
"May 4, 2023",,,,,,,,,
"May 5, 2023",0.225,0.295,0.286,0.427,0.266,0.216,0.409,0.283,0.281
"May 6, 2023",,,,,,,,,
"May 7, 2023",0.138,0.124,0.139,0.152,0.13,0.136,0.258,0.098,0.142
"May 8, 2023",0.282,0.31,0.32,0.248,0.322,0.248,0.271,0.217,0.239
"May 9, 2023",,,,,,,,,
"May 10, 2023",0.192,0.178,0.158,0.273,0.222,0.107,0.224,0.155,0.126
"May 11, 2023",,,,,,,,,
"May 12, 2023",0.26,0.165,0.169,0.202,0.144,0.211,0.297,0.121,0.184
"May 13, 2023",0.237,0.23,0.211,0.275,0.247,0.168,0.306,0.305,0.204
"May 14, 2023",,,,,,,,,
"May 15, 2023",,,,,,,,,
"May 16, 2023",,0.542,,0.538,0.473,,,,0.485
"May 17, 2023",0.112,0.092,0.098,0.117,0.09,0.078,0.189,0.181,0.151
"May 18, 2023",,0.351,0.343,0.37,0.34,0.287,0.37,,0.283
"May 19, 2023",,,,,,,,,0.531
"May 20, 2023",,,,,,,,,
"May 21, 2023",,,,,,,,,
"May 22, 2023",0.349,0.456,0.418,0.396,,0.355,0.38,0.263,0.375
"May 23, 2023",,,,,,,,,
"May 24, 2023",0.276,0.27,0.236,0.308,0.274,0.209,0.284,0.231,0.247
"May 25, 2023",,,,0.413,,,0.332,0.251,
"May 26, 2023",,,,,,,,,
"May 27, 2023",,,,,,,,,
"May 28, 2023",,,0.412,,,0.36,,,
"May 29, 2023",0.182,0.141,0.161,0.187,0.116,0.157,0.318,0.131,0.146
"May 30, 2023",,0.535,0.535,0.529,0.521,0.567,0.508,,
"May 31, 2023",,,,,,,,0.468,
"Jun 1, 2023",,,,,,,,,
"Jun 2, 2023",,,,,,,0.349,0.329,
"Jun 3, 2023",0.188,,,,,0.369,,,0.409
"Jun 4, 2023",,0.421,,,0.412,,,,0.408
"Jun 5, 2023",,,,0.237,,,0.336,0.397,
"Jun 6, 2023",,,,,,,,,
"Jun 7, 2023",0.38,0.344,0.373,0.394,0.345,0.458,0.375,0.398,0.379
"Jun 8, 2023",,0.578,,0.592,0.559,,,,
"Jun 9, 2023",,,0.292,,,0.235,,,0.219
"Jun 10, 2023",,,,,,,,,
"Jun 11, 2023",,0.316,0.304,0.441,0.322,0.287,0.375,0.276,0.278
"Jun 12, 2023",0.149,0.08,0.118,0.122,0.092,0.153,0.112,0.07,0.083
"Jun 13, 2023",0.13,0.164,0.166,0.133,0.139,0.135,0.128,0.149,0.129
"Jun 14, 2023",0.539,0.005,0.264,0.554,,0.319,0.59,0.547,
"Jun 15, 2023",,0.132,0.132,0.27,0.337,0.341,0.27,0.17,0.249
"Jun 16, 2023",,0.505,0.469,,,0.444,,,
"Jun 17, 2023",,0.464,0.471,0.536,0.432,0.464,0.559,,0.343
"Jun 18, 2023",0.07,0.081,0.07,0.24,0.095,0.045,0.215,0.154,0.049
"Jun 19, 2023",0.092,0.09,0.084,0.176,0.1,0.068,0.169,0.097,0.033
"Jun 20, 2023",0.085,0.088,0.079,0.111,0.096,0.063,0.099,0.085,0.068
"Jun 21, 2023",0.245,0.243,0.2,,0.181,0.176,0.307,0.334,0.164
"Jun 22, 2023",0.245,0.271,0.269,0.153,0.185,0.232,0.155,0.167,0.167
"Jun 23, 2023",,0.574,0.574,,0.574,,0.448,,0.536
"Jun 24, 2023",,0.277,,0.248,0.347,,0.252,0.196,
"Jun 25, 2023",,,,,,,,,
"Jun 26, 2023",,0.516,0.525,0.526,,0.532,0.544,0.482,0.51
"Jun 27, 2023",0.167,0.229,0.191,0.15,0.14,0.083,0.132,0.089,0.096
"Jun 28, 2023",,,,,,,,,0.573
"Jun 29, 2023",0.273,0.187,0.147,0.104,0.18,0.174,0.103,0.188,0.167
"Jun 30, 2023",,,,,,,,0.559,
"Jul 1, 2023",,,,,,,,,0.418
"Jul 2, 2023",0.164,0.215,0.202,0.307,0.246,0.149,0.254,0.156,0.13
"Jul 3, 2023",,,,,,,,,
"Jul 4, 2023",0.079,0.085,0.063,0.056,0.099,0.093,0.056,0.073,0.106
"Jul 5, 2023",0.404,0.35,0.339,0.492,0.373,0.294,0.481,0.375,0.265
"Jul 6, 2023",,,,,,,,,
"Jul 7, 2023",,0.227,0.23,0.514,0.518,0.235,0.309,,0.222
"Jul 8, 2023",0.545,0.508,0.533,0.341,0.44,0.546,0.433,0.313,0.579
"Jul 9, 2023",0.296,0.305,0.31,0.31,0.194,0.328,0.335,0.21,
"Jul 10, 2023",,,,,,0.248,,0.315,0.227
"Jul 11, 2023",,,,,,,,,
"Jul 12, 2023",0.266,0.27,0.278,,0.279,0.244,,,0.26
"Jul 13, 2023",0.352,0.445,0.42,,0.297,0.347,0.315,,0.24
"Jul 14, 2023",0.362,0.326,0.337,0.467,0.431,0.431,,,0.378
"Jul 15, 2023",,0.421,0.425,,0.393,0.467,,0.439,0.357
"Jul 16, 2023",0.295,0.245,0.237,0.27,0.233,0.232,0.253,0.241,0.251
"Jul 17, 2023",,,,,,,,,
"Jul 18, 2023",0.33,0.307,0.292,0.281,0.268,0.313,0.304,,0.268
"Jul 19, 2023",0.112,0.087,0.095,0.152,0.086,0.082,0.151,0.091,0.053
"Jul 20, 2023",0.376,0.362,0.362,0.318,0.296,0.244,0.319,0.308,0.307
"Jul 21, 2023",0.318,0.48,0.441,0.347,0.468,0.437,0.335,0.262,0.277
"Jul 22, 2023",0.318,0.314,0.245,0.237,0.259,0.233,0.213,0.236,0.128
"Jul 23, 2023",,0.375,0.436,0.256,0.266,0.482,0.256,0.243,
"Jul 24, 2023",0.324,0.21,0.214,0.247,0.215,0.201,0.246,0.234,0.173
"Jul 25, 2023",0.31,,0.404,0.245,,0.397,0.25,0.216,
"Jul 26, 2023",0.089,0.098,0.086,0.205,0.124,0.058,0.196,0.15,0.112
"Jul 27, 2023",,,,,,,0.51,,
"Jul 28, 2023",0.221,0.136,0.148,0.109,0.117,0.183,0.118,0.067,0.095
"Jul 29, 2023",0.274,0.256,0.255,0.355,0.317,,0.311,0.345,0.264
"Jul 30, 2023",0.246,0.212,0.17,0.192,0.212,0.18,0.184,0.427,0.198
"Jul 31, 2023",0.165,0.171,0.191,0.133,0.139,0.156,0.116,0.052,0.1
"Aug 1, 2023",0.455,,,0.393,,,0.43,0.427,
"Aug 2, 2023",0.187,0.141,0.121,0.202,0.154,0.102,0.158,0.154,0.073
"Aug 3, 2023",0.403,0.305,0.306,,0.305,0.265,,,0.278
"Aug 4, 2023",0.156,0.119,0.119,0.105,0.101,0.118,0.101,0.061,0.06
"Aug 5, 2023",0.219,0.314,0.299,0.23,0.308,0.221,0.18,0.154,0.176
"Aug 6, 2023",,,,,,,,,
"Aug 7, 2023",,,,,,0.515,0.545,,0.484
"Aug 8, 2023",,,,,,,,,
"Aug 9, 2023",,,,,,,,,
"Aug 10, 2023",0.261,0.212,0.209,0.142,0.174,0.152,0.238,0.14,0.137
"Aug 11, 2023",0.245,0.213,0.207,0.171,0.223,0.24,0.195,0.33,0.23
"Aug 12, 2023",0.19,0.153,0.156,0.197,0.161,0.153,0.2,0.329,0.188
"Aug 13, 2023",,0.36,0.376,0.319,0.356,0.457,0.338,0.33,0.42
"Aug 14, 2023",,0.398,0.455,,0.375,0.399,0.383,0.457,0.37
"Aug 15, 2023",,,,,,,,,
"Aug 16, 2023",0.259,0.346,0.346,0.158,0.334,0.269,0.186,0.165,0.21
"Aug 17, 2023",0.195,0.176,0.175,0.132,0.158,0.128,0.114,0.104,0.13
"Aug 18, 2023",0.139,0.07,0.071,0.165,0.07,0.062,0.143,0.078,0.051
"Aug 19, 2023",0.218,0.116,0.119,0.097,0.103,0.193,0.11,0.091,0.08
"Aug 20, 2023",,,,,,,,,
"Aug 21, 2023",,,,0.273,0.36,,0.493,0.468,0.579
"Aug 22, 2023",,,,,,,,,
"Aug 23, 2023",0.423,0.474,0.456,0.555,0.508,0.388,0.578,0.581,0.486
"Aug 24, 2023",0.564,0.569,0.556,,0.579,0.558,,,0.568
"Aug 25, 2023",0.371,0.403,0.422,0.232,0.297,,0.335,0.232,
"Aug 26, 2023",0.03,0.029,0.019,0.023,0.024,0.006,0.011,0.139,0.009
"Aug 27, 2023",0.108,0.144,0.156,0.116,0.127,0.14,0.119,0.126,0.135
"Aug 28, 2023",,0.263,0.271,0.221,0.263,0.29,0.22,0.239,0.295
"Aug 29, 2023",0.317,0.266,0.246,,0.342,0.295,,0.295,0.321
"Aug 30, 2023",0.103,0.091,0.093,0.043,0.082,0.09,0.03,0.085,0.045
"Aug 31, 2023",0.104,0.118,0.125,0.107,0.121,0.099,0.096,0.155,0.096
"Sep 1, 2023",,0.26,0.217,0.2,0.202,0.205,,0.222,0.178
"Sep 2, 2023",0.077,0.129,0.123,0.033,0.072,0.046,0.171,0.185,0.072
"Sep 3, 2023",0.553,0.491,0.491,0.477,0.494,0.454,0.471,0.487,0.507
"Sep 4, 2023",0.269,0.284,0.307,0.304,0.294,0.351,0.322,0.346,0.43
"Sep 5, 2023",,,,,,,,,
"Sep 6, 2023",0.042,0.065,0.064,0.069,0.045,0.051,0.048,0.051,0.053
"Sep 7, 2023",0.064,0.08,0.091,0.085,0.09,0.13,0.148,0.196,0.147
"Sep 8, 2023",0.123,0.122,0.122,0.136,0.123,0.105,0.136,0.172,0.112
"Sep 9, 2023",0.369,,,,,0.277,,,0.331
"Sep 10, 2023",,,,,,,,0.526,
"Sep 11, 2023",0.232,0.243,0.308,0.336,0.185,0.268,0.357,0.281,0.145
"Sep 12, 2023",0.025,0.015,0.026,0.02,0.025,0.029,0.014,0.015,0.029
"Sep 13, 2023",0.329,0.34,0.326,,0.34,0.258,,0.312,0.167
"Sep 14, 2023",0.299,0.291,0.284,0.438,0.352,0.28,0.477,0.503,0.357
"Sep 15, 2023",,,,,,,,,
"Sep 16, 2023",0.267,0.274,0.293,0.285,0.245,0.259,0.299,0.233,0.252
"Sep 17, 2023",0.119,0.043,0.047,0.063,0.061,0.061,0.081,0.143,0.095
"Sep 18, 2023",0.418,,,0.227,0.272,0.261,,0.415,0.387
"Sep 19, 2023",,,,,,,,,
"Sep 20, 2023",,,,,,,,,
"Sep 21, 2023",,0.38,,0.401,0.364,,0.307,0.404,0.286
"Sep 22, 2023",0.279,0.286,0.273,0.227,0.29,0.219,0.172,0.198,0.252
"Sep 23, 2023",0.249,0.169,0.187,0.161,0.166,0.232,0.177,0.141,0.244
"Sep 24, 2023",0.535,,0.585,,,0.5,,,0.504
"Sep 25, 2023",,,,,,,,,
"Sep 26, 2023",0.16,0.085,0.114,0.091,0.044,0.15,0.148,0.176,0.149
"Sep 27, 2023",0.111,0.103,0.104,0.213,0.113,0.091,0.313,0.168,0.099
"Sep 28, 2023",0.218,0.184,0.199,0.173,0.163,0.202,0.164,0.246,0.182
"Sep 29, 2023",0.338,0.376,0.392,0.282,0.338,0.445,0.267,0.29,0.281
"Sep 30, 2023",,,,,,,,,
"Oct 1, 2023",0.421,0.454,0.471,0.384,0.405,0.463,0.467,0.528,0.447
"Oct 2, 2023",0.377,0.351,0.343,0.287,0.324,0.3,0.344,0.363,0.254
"Oct 3, 2023",0.122,0.1,0.103,0.17,0.109,0.109,0.166,0.12,0.095
"Oct 4, 2023",0.378,0.345,0.454,0.287,0.282,0.422,0.299,0.333,0.379
"Oct 5, 2023",,,,,,,,,
"Oct 6, 2023",0.196,0.216,0.252,0.277,0.298,0.247,0.29,0.306,0.271
"Oct 7, 2023",,,,,,,,,
"Oct 8, 2023",,,,,,,,,
"Oct 9, 2023",,,,,,,0.359,0.306,
"Oct 10, 2023",0.524,0.433,0.483,,0.577,0.565,,,
"Oct 11, 2023",0.279,0.348,0.361,0.179,0.348,0.305,0.207,0.28,0.366
"Oct 12, 2023",,,,,,,,0.509,
"Oct 13, 2023",0.312,0.448,0.429,0.44,0.469,0.431,0.5,,0.437
"Oct 14, 2023",,,,,,,,,
"Oct 15, 2023",0.41,0.461,0.455,0.324,0.294,0.441,0.246,0.228,0.304
"Oct 16, 2023",0.391,0.361,0.37,0.322,0.346,0.309,0.352,0.287,0.25
"Oct 17, 2023",0.511,,0.31,,,0.541,0.46,0.359,0.306
"Oct 18, 2023",,,0.55,0.473,,0.55,0.372,0.41,0.598
"Oct 19, 2023",,0.23,0.346,,0.307,0.219,0.326,0.397,0.239
"Oct 20, 2023",0.422,0.453,0.478,0.53,0.321,0.49,0.513,0.584,0.41
"Oct 21, 2023",0.307,0.313,0.306,0.235,0.296,0.28,0.237,0.246,0.274
"Oct 22, 2023",0.387,0.45,0.473,0.585,0.501,0.458,0.572,0.516,0.345
"Oct 23, 2023",,0.579,,0.53,0.545,,0.53,,0.515
"Oct 24, 2023",,,,,,,,0.545,
"Oct 25, 2023",,0.496,0.492,0.462,0.483,0.47,0.511,0.374,0.398
"Oct 26, 2023",,,,,,,,,
"Oct 27, 2023",,,,,,,,,
"Oct 28, 2023",,,,,,,,,
"Oct 29, 2023",,,,,,,,,
"Oct 30, 2023",0.599,0.579,0.531,,0.575,0.502,,0.595,0.593
"Oct 31, 2023",,,,,,,,,
"Nov 1, 2023",,,0.5,,0.552,0.555,,,0.529
"Nov 2, 2023",0.341,0.322,0.339,,0.401,0.343,0.432,0.397,0.267
"Nov 3, 2023",0.117,0.131,0.123,0.237,0.187,0.126,0.191,0.139,0.154
"Nov 4, 2023",,,,,,,,,
"Nov 5, 2023",,,,,,,,,
"Nov 6, 2023",0.433,0.432,0.424,0.425,0.424,0.471,0.456,0.384,0.46
"Nov 7, 2023",0.497,0.309,0.283,0.32,0.291,0.251,0.298,0.36,0.237
"Nov 8, 2023",0.28,0.383,0.376,0.454,0.384,0.351,0.495,0.412,0.266
"Nov 9, 2023",,0.53,0.57,0.334,0.368,0.47,0.412,0.629,0.394
"Nov 10, 2023",0.417,0.309,0.309,0.342,0.318,0.383,0.342,0.267,0.36
"Nov 11, 2023",0.295,0.283,0.25,0.262,0.243,0.25,0.293,0.282,0.247
"Nov 12, 2023",0.487,0.426,0.432,0.425,0.42,0.425,0.416,0.409,0.323
"Nov 13, 2023",0.24,0.19,0.214,0.238,0.183,0.213,0.226,0.152,0.199
"Nov 14, 2023",0.339,0.381,0.37,,0.415,0.314,0.435,,0.343
"Nov 15, 2023",,0.44,0.56,0.495,0.476,,0.421,0.335,0.47
"Nov 16, 2023",0.278,0.242,0.322,,0.3,0.292,0.28,0.267,0.258
"Nov 17, 2023",,,,,,,,,
"Nov 18, 2023",0.265,0.346,0.267,0.284,0.337,0.252,0.303,0.259,0.208
"Nov 19, 2023",0.257,0.306,0.273,0.315,0.313,0.179,0.322,0.291,0.211
"Nov 20, 2023",,,0.748,,,0.637,,,
"Nov 21, 2023",,,,,,,,,
"Nov 22, 2023",,,,,,,,,
"Nov 23, 2023",0.266,0.292,0.282,0.325,0.267,0.267,0.36,0.179,0.229
"Nov 24, 2023",,,,,,,,,
"Nov 25, 2023",0.384,0.345,0.345,0.264,0.448,,0.384,0.243,0.414
"Nov 26, 2023",0.212,0.22,0.222,0.272,0.214,0.215,0.309,0.299,0.224
"Nov 27, 2023",0.342,0.42,0.384,0.345,0.365,0.401,0.347,0.342,0.379
"Nov 28, 2023",0.351,0.495,0.47,0.526,0.531,0.498,0.469,0.463,0.51
"Nov 29, 2023",,,,,,,,,
"Nov 30, 2023",0.423,0.363,0.357,0.312,0.375,0.402,0.272,0.258,0.29
"Dec 1, 2023",0.375,0.375,0.397,0.397,0.35,0.329,0.399,0.328,0.309
"Dec 2, 2023",0.259,0.232,0.237,0.278,0.243,0.281,0.269,0.188,0.265
"Dec 3, 2023",0.16,0.135,0.148,0.222,0.154,0.152,0.231,0.111,0.169
"Dec 4, 2023",,,,,,,,,
"Dec 5, 2023",0.348,0.404,0.378,0.456,0.415,0.392,0.472,0.426,0.382
"Dec 6, 2023",,,,,,,,,
"Dec 7, 2023",,,,,,,,,
"Dec 8, 2023",,0.448,0.441,0.283,,0.424,0.312,0.174,0.279
"Dec 9, 2023",0.508,0.456,0.337,0.452,0.433,0.229,0.51,0.436,0.276
"Dec 10, 2023",0.361,0.161,0.308,0.405,,0.308,0.382,0.318,0.341
"Dec 11, 2023",,,,,,,,,
"Dec 12, 2023",,0.375,0.429,0.426,0.555,0.425,0.406,0.359,
"Dec 13, 2023",,,,0.522,,,0.522,,
"Dec 14, 2023",0.25,0.281,0.282,0.328,0.314,0.338,0.33,0.262,0.332
"Dec 15, 2023",,,,,,,,0.517,
"Dec 16, 2023",,,,,,,,,
"Dec 17, 2023",,,,,,,,,
"Dec 18, 2023",0.421,0.423,0.389,,0.423,0.298,,,0.337
"Dec 19, 2023",,,,,,0.465,0.315,0.222,0.314
"Dec 20, 2023",0.269,0.209,0.201,0.251,0.221,0.185,0.232,0.199,0.175
"Dec 21, 2023",0.357,0.361,0.389,0.329,0.321,0.314,0.362,0.333,0.317
"Dec 22, 2023",,,,0.507,0.485,,0.491,0.477,0.411
"Dec 23, 2023",,,,,,,,,
"Dec 24, 2023",0.215,0.219,0.226,0.287,0.227,0.265,0.275,0.162,0.259
"Dec 25, 2023",,,,,,,,,
"Dec 26, 2023",,,,,,,,,
"Dec 27, 2023",,,,,,,,,
"Dec 28, 2023",,,,,,,,,
"Dec 29, 2023",0.247,0.357,0.35,0.365,0.508,0.329,0.438,0.345,0.477
"Dec 30, 2023",0.415,0.317,0.311,0.311,0.309,0.259,0.3,0.267,0.221
