Fecha,Carapungo,SanAntonio,Tumbaco,Guamani,Cotocollao,Belisario,Centro,LosChillos,ElCamal
2018-06-17,0.396,0.336,0,0,0.362,0.368,0,0,0
2018-06-18,0.34,0.326,0.216,0.443,0.34,0.311,0.357,0.285,0.362
2018-06-19,0.35,0,0.302,0,0.35,0.408,0.408,0.352,0.306
2018-06-20,0.386,0.408,0.354,0.254,0.372,0.361,0.35,0.406,0.398
2018-06-21,0.237,0.368,0.14,0.189,0.232,0.206,0.202,0.158,0.191
2018-06-22,0.134,0.101,0.094,0.171,0.139,0.137,0.138,0.122,0.133
2018-06-23,0,0,0,0,0,0,0,0.359,0.493
2018-06-24,0.33,0.27,0,0,0.346,0,0,0,0
2018-06-25,0.334,0.347,0,0,0.325,0,0,0,0
2018-06-26,0,0,0,0,0,0,0,0,0
2018-06-27,0,0,0,0,0,0,0,0,0
2018-06-28,0,0,0,0,0,0,0,0,0
2018-06-29,0,0,0,0,0,0,0,0,0
2018-06-30,0.412,0.531,0,0,0.463,0,0,0,0
2018-07-01,0.251,0.222,0,0.313,0.298,0.337,0.332,0.429,0.325
2018-07-02,0.106,0.071,0.04,0.144,0.157,0.083,0.066,0.062,0.053
2018-07-03,0.114,0.08,0.198,0.178,0.122,0.128,0.137,0.22,0.155
2018-07-04,0.269,0.195,0.191,0.264,0.298,0.203,0.264,0.311,0.264
2018-07-05,0,0,0,0,0,0,0,0,0
2018-07-06,0.53,0.59,0.519,0.54,0.54,0.432,0.422,0.503,0.476
2018-07-07,0,0,0,0,0,0,0,0,0
2018-07-08,0.152,0.163,0.12,0.21,0.163,0.204,0.226,0.133,0.213
2018-07-09,0.277,0.322,0.152,0.296,0.281,0.288,0.322,0.405,0.326
2018-07-10,0.128,0.152,0.122,0.178,0.161,0.15,0.159,0.12,0.137
2018-07-11,0.236,0.218,0.174,0.24,0.278,0.241,0.227,0.132,0.158
2018-07-12,0.155,0.121,0.206,0.204,0.167,0.183,0.177,0.176,0.171
2018-07-13,0.247,0.258,0.116,0.276,0.347,0.261,0.284,0.175,0.236
2018-07-14,0.413,0.303,0.139,0.395,0,0.293,0.312,0.225,0.304
2018-07-15,0.176,0.091,0.075,0.146,0.177,0.129,0.124,0.071,0.108
2018-07-16,0.013,0.111,0.044,0.045,0.018,0.078,0.082,0.063,0.084
2018-07-17,0.29,0.304,0,0.26,0.23,0.239,0.269,0.301,0.269
2018-07-18,0.531,0.45,0.4,0.294,0.407,0,0.105,0.224,0.283
2018-07-19,0.244,0.253,0,0.213,0.237,0.279,0.264,0.247,0.258
2018-07-20,0.357,0,0.452,0,0,0,0,0.417,0
2018-07-21,0,0.405,0,0,0,0,0,0,0
2018-07-22,0,0.442,0,0,0.444,0,0,0,0
2018-07-23,0.256,0.319,0.177,0.216,0.306,0.233,0.223,0.161,0.216
2018-07-24,0.168,0.229,0.167,0.282,0.209,0.241,0.241,0.331,0.341
2018-07-25,0.24,0.204,0.129,0.235,0,0.264,0.292,0.243,0.302
2018-07-26,0.232,0.208,0.244,0.217,0.216,0.199,0.186,0.217,0.185
2018-07-27,0,0,0.44,0,0,0.426,0.426,0.418,0.418
2018-07-28,0.125,0.108,0.187,0.158,0.14,0.153,0.141,0.136,0.14
2018-07-29,0.346,0,0,0,0,0,0,0,0
2018-07-30,0,0,0,0,0,0,0,0,0
2018-07-31,0,0,0,0,0,0,0,0.49,0
2018-08-01,0.191,0.215,0.125,0.217,0.237,0.204,0.217,0.165,0.208
2018-08-02,0.131,0.064,0.15,0.184,0.171,0.156,0.156,0.18,0.183
2018-08-03,0,0,0,0,0,0,0,0,0
2018-08-04,0,0,0,0,0,0,0,0,0
2018-08-05,0.302,0.131,0.172,0.242,0.295,0.265,0.252,0.177,0.238
2018-08-06,0.564,0.517,0.264,0,0.622,0,0,0.333,0
2018-08-07,0.576,0.569,0.162,0.291,0.555,0.389,0.403,0.208,0.328
2018-08-08,0.267,0.297,0.173,0.358,0.311,0.255,0.255,0.2,0.24
2018-08-09,0.207,0.214,0.184,0.186,0.215,0.191,0.208,0.197,0.194
2018-08-10,0.206,0.252,0.137,0.235,0.22,0.203,0.216,0.202,0.241
2018-08-11,0.16,0.155,0.196,0.193,0.167,0.164,0.17,0.173,0.158
2018-08-12,0.271,0.333,0.13,0.323,0.216,0.217,0.218,0.208,0.218
2018-08-13,0.273,0.305,0,0.463,0.278,0.304,0.33,0.387,0.369
2018-08-14,0.392,0.247,0.348,0.302,0.401,0.368,0.328,0.268,0.325
2018-08-15,0,0,0.336,0,0,0,0,0,0
2018-08-16,0.281,0.241,0.181,0.281,0.199,0.198,0.232,0.163,0.208
2018-08-17,0.235,0.252,0.187,0,0.274,0.233,0.265,0.274,0.33
2018-08-18,0.112,0.169,0.115,0.115,0.123,0.161,0.164,0.142,0.161
2018-08-19,0.218,0.232,0.126,0.283,0.214,0.234,0.318,0.274,0.346
2018-08-20,0.182,0.189,0.273,0.249,0.198,0.208,0.208,0.272,0.211
2018-08-21,0.263,0.26,0.14,0.318,0.223,0.234,0.269,0.278,0.272
2018-08-22,0,0.5,0.264,0.401,0,0.397,0.371,0.295,0.406
2018-08-23,0.412,0.306,0.241,0.283,0.4,0.346,0.36,0.318,0.332
2018-08-24,0.088,0.142,0.109,0.196,0.117,0.137,0.151,0.136,0.182
2018-08-25,0.097,0.163,0.076,0.123,0.117,0.113,0.126,0.073,0.092
2018-08-26,0.257,0.336,0.163,0.245,0.26,0.27,0.293,0.186,0.305
2018-08-27,0.355,0.281,0.497,0.476,0.319,0.283,0.283,0.476,0.476
2018-08-28,0.203,0.254,0.051,0.201,0.187,0.196,0.232,0.082,0.213
2018-08-29,0.162,0.178,0.252,0.189,0.189,0.186,0.176,0.206,0.177
2018-08-30,0.211,0.101,0.138,0.17,0.158,0.172,0.173,0.093,0.159
2018-08-31,0,0,0,0,0,0,0,0,0
2018-09-01,0.287,0.355,0.305,0.229,0.192,0.212,0.21,0.23,0.219
2018-09-02,0.377,0.3,0.251,0,0,0.385,0.385,0.312,0.385
2018-09-03,0.239,0.208,0.229,0.279,0.212,0.223,0.255,0.27,0.279
2018-09-04,0.43,0.232,0,0,0.43,0,0,0,0
2018-09-05,0.53,0.539,0.543,0,0.433,0.441,0.507,0.507,0.525
2018-09-06,0.216,0.199,0.052,0.202,0.2,0.169,0.177,0.082,0.188
2018-09-07,0,0,0,0,0,0,0,0,0
2018-09-08,0.553,0.276,0.161,0,0.286,0.274,0.274,0.344,0
2018-09-09,0.381,0.45,0.427,0,0.386,0.455,0,0,0
2018-09-10,0.239,0.247,0.232,0.353,0.211,0.219,0.163,0.393,0.341
2018-09-11,0,0,0.436,0.481,0,0,0,0,0
2018-09-12,0,0,0,0,0,0,0,0,0
2018-09-13,0.392,0.403,0.349,0,0.392,0.488,0.407,0.311,0.386
2018-09-14,0,0,0,0,0,0,0,0,0
2018-09-15,0,0,0,0,0,0,0,0,0
2018-09-16,0,0,0,0,0,0,0,0,0
2018-09-17,0.296,0.121,0.142,0.196,0.245,0.112,0.082,0.112,0.092
2018-09-18,0.175,0.222,0.138,0.28,0.213,0.235,0.232,0.155,0.2
2018-09-19,0.249,0.227,0.185,0.303,0.298,0.258,0.227,0.161,0.197
2018-09-20,0.125,0.126,0.081,0.216,0.122,0.136,0.119,0.073,0.086
2018-09-21,0.373,0.338,0,0.551,0.373,0.536,0.522,0,0.534
2018-09-22,0.275,0.31,0.167,0.355,0.253,0.294,0.323,0.187,0.378
2018-09-23,0,0,0.552,0,0,0,0,0,0
2018-09-24,0.451,0.329,0.24,0.279,0.374,0.371,0.365,0.279,0.327
2018-09-25,0.415,0.35,0.223,0.405,0.379,0.324,0,0.282,0
2018-09-26,0.499,0.53,0,0.426,0.485,0.475,0.46,0.433,0.57
2018-09-27,0.545,0.448,0.267,0.357,0.563,0.487,0.338,0.292,0.341
2018-09-28,0.126,0.158,0.135,0.122,0.112,0.124,0.118,0.087,0.104
2018-09-29,0.203,0.255,0.174,0.274,0.207,0.198,0.191,0.122,0.177
2018-09-30,0,0,0,0,0,0,0,0,0
2018-10-01,0.42,0.319,0.502,0.485,0.356,0.311,0.32,0.373,0.418
2018-10-02,0.559,0.433,0,0,0.527,0,0,0,0
2018-10-03,0.383,0.292,0.266,0.26,0.358,0.231,0.222,0.196,0.205
2018-10-04,0.537,0.422,0.383,0.487,0.441,0.449,0.515,0.383,0.462
2018-10-05,0.311,0.283,0.418,0.362,0.248,0.275,0.299,0.417,0.32
2018-10-06,0,0.534,0.478,0,0,0,0,0.362,0
2018-10-07,0,0,0,0,0,0,0,0,0
2018-10-08,0,0,0,0,0,0,0,0,0
2018-10-09,0,0,0,0,0,0,0,0,0
2018-10-10,0,0,0,0,0,0,0,0,0
2018-10-11,0,0,0,0,0,0,0,0,0
2018-10-12,0.227,0.208,0.355,0.23,0.196,0.282,0.302,0.352,0.311
2018-10-13,0.265,0.332,0,0,0.238,0,0,0.559,0.588
2018-10-14,0.368,0.345,0.373,0,0.356,0.359,0.368,0.384,0.371
2018-10-15,0.331,0.4,0.185,0.142,0.345,0.238,0.224,0.121,0.2
2018-10-16,0.388,0.418,0.501,0.563,0.347,0.388,0.379,0.518,0.411
2018-10-17,0.41,0.379,0.248,0.538,0.404,0.328,0.327,0.294,0.294
2018-10-18,0,0,0,0,0,0,0,0,0
2018-10-19,0.355,0.249,0.184,0.278,0.231,0.179,0.185,0.208,0.196
2018-10-20,0,0,0,0,0,0,0,0,0
2018-10-21,0.515,0.393,0.483,0.479,0.472,0.435,0.49,0.505,0.515
2018-10-22,0.343,0.287,0.392,0.537,0.366,0.349,0.618,0.527,0.587
2018-10-23,0,0,0,0.446,0,0,0,0,0
2018-10-24,0.196,0.131,0.089,0.183,0.178,0.142,0.106,0.118,0.112
2018-10-25,0,0,0,0,0,0,0,0,0
2018-10-26,0.564,0.448,0.488,0,0.564,0.447,0,0,0
2018-10-27,0,0,0,0,0,0,0,0,0
2018-10-28,0.367,0.37,0.27,0.314,0.26,0.256,0.367,0.312,0.314
2018-10-29,0,0,0.462,0.363,0,0.514,0,0.413,0.541
2018-10-30,0.243,0.169,0.217,0.228,0.234,0.183,0.219,0.233,0.212
2018-10-31,0.495,0.307,0.547,0.598,0.495,0,0,0.565,0.682
2018-11-01,0,0,0,0,0,0,0,0,0
2018-11-02,0.355,0.396,0.224,0.294,0.381,0.225,0.317,0.28,0.309
2018-11-03,0,0,0,0,0,0,0,0,0
2018-11-04,0,0,0,0,0,0,0,0,0
2018-11-05,0,0,0,0,0,0,0,0,0
2018-11-06,0.286,0.226,0.299,0.355,0.291,0.314,0.329,0.379,0.312
2018-11-07,0.324,0.377,0.245,0.293,0.317,0.26,0.28,0.288,0.285
2018-11-08,0,0,0,0,0,0,0,0,0
2018-11-09,0.553,0.432,0.447,0,0,0.348,0.468,0,0
2018-11-10,0,0,0,0,0,0,0,0,0
2018-11-11,0.552,0.53,0.53,0.532,0.544,0.541,0.534,0.58,0.555
2018-11-12,0,0,0,0,0,0,0,0.55,0
2018-11-13,0.548,0.58,0,0.508,0.546,0,0,0,0
2018-11-14,0.546,0.572,0,0,0.561,0.542,0,0,0
2018-11-15,0.579,0.576,0,0,0.579,0.588,0,0,0
2018-11-16,0,0,0.598,0,0,0,0,0,0
2018-11-17,0,0,0,0,0,0,0,0,0
2018-11-18,0.461,0.371,0.361,0.459,0.495,0.461,0.495,0.413,0.441
2018-11-19,0,0,0,0,0,0,0,0,0
2018-11-20,0,0,0,0,0,0,0,0,0
2018-11-21,0,0.552,0.552,0,0,0,0.584,0.567,0.571
2018-11-22,0.401,0.369,0.406,0.532,0.425,0.464,0.47,0.439,0.444
2018-11-23,0.379,0.351,0.369,0.442,0.393,0.429,0.478,0.405,0.488
2018-11-24,0,0,0,0,0,0,0,0,0
2018-11-25,0.527,0.494,0.559,0,0.527,0.53,0,0,0.575
2018-11-26,0,0,0,0,0,0,0,0,0
2018-11-27,0,0,0,0,0,0,0,0,0
2018-11-28,0.344,0.285,0.295,0,0.373,0.445,0.361,0.37,0.37
2018-11-29,0,0,0,0,0,0,0,0,0
2018-11-30,0,0,0,0,0,0,0,0,0
2018-12-01,0.235,0.208,0.255,0.267,0.246,0.26,0.287,0.261,0.289
2018-12-02,0.337,0.232,0.382,0.372,0.418,0.403,0.358,0.31,0.339
2018-12-03,0,0,0,0,0,0,0,0,0
2018-12-04,0.392,0.434,0.368,0.412,0,0.504,0.481,0.443,0.48
2018-12-05,0,0,0,0,0,0,0,0,0
2018-12-06,0.327,0.198,0.316,0.327,0.303,0.285,0.321,0.376,0.316
2018-12-07,0.54,0.479,0.471,0.52,0,0.525,0,0.451,0
2018-12-08,0,0,0,0,0,0,0,0,0
2018-12-09,0.295,0.174,0.215,0,0.288,0.239,0.316,0.296,0.305
2018-12-10,0.561,0.527,0,0,0.495,0.491,0.494,0.562,0.533
2018-12-11,0,0,0,0,0,0,0,0,0
2018-12-12,0,0,0,0,0,0,0,0,0
2018-12-13,0.384,0,0,0,0,0,0,0,0
2018-12-14,0,0,0.468,0,0,0,0,0.529,0.527
2018-12-15,0.307,0.273,0.338,0,0.31,0.325,0.357,0.313,0
2018-12-16,0.235,0.204,0.172,0.26,0.283,0.262,0.257,0.206,0.243
2018-12-17,0.521,0.538,0,0.443,0.526,0,0.527,0.47,0.517
2018-12-18,0,0,0,0,0,0,0,0,0
2018-12-19,0,0,0,0,0,0,0,0,0
2018-12-20,0,0,0,0,0,0,0,0,0
2018-12-21,0,0,0,0,0,0,0,0,0
2018-12-22,0,0,0,0.398,0,0,0.483,0.39,0.431
2018-12-23,0.152,0.121,0.16,0.241,0.187,0.239,0.183,0.135,0.178
2018-12-24,0.48,0.281,0.44,0,0.452,0.348,0,0,0
2018-12-25,0.384,0.324,0.33,0,0.365,0.364,0.384,0.349,0.382
2018-12-26,0.25,0.192,0,0.319,0.227,0.294,0.316,0.316,0.312
2018-12-27,0.277,0.381,0,0,0,0,0,0,0
2018-12-28,0,0,0.323,0,0,0,0,0.34,0
2018-12-29,0.364,0.32,0.259,0.268,0.317,0.269,0.311,0.332,0.341
2018-12-30,0.38,0.337,0.206,0.295,0.368,0.268,0.287,0.224,0.281
2019-01-01,0.173,0.184,0.097,0.215,0.173,0.186,0.205,0.122,0.192
2019-01-02,0.196,0.163,0.182,0.205,0.197,0.178,0.189,0.207,0.197
2019-01-03,0.312,0.26,0.258,0.344,0.397,0.217,0.405,0.352,0.405
2019-01-04,0,0,0,0,0,0,0,0,0
2019-01-05,0.365,0.275,0.265,0.35,0.288,0.291,0.416,0.325,0.389
2019-01-06,0,0,0,0,0,0,0,0,0
2019-01-07,0,0.428,0.436,0,0,0.512,0,0,0.515
2019-01-08,0,0,0,0,0,0,0,0,0
2019-01-09,0,0.318,0.437,0,0,0,0,0.421,0.43
2019-01-10,0,0.333,0,0,0,0,0,0,0
2019-01-11,0,0,0,0,0,0,0,0,0
2019-01-12,0.334,0.328,0.275,0.377,0.375,0.367,0.439,0.306,0.364
2019-01-13,0,0,0,0,0,0,0,0,0
2019-01-14,0.409,0.522,0.381,0.369,0.429,0.368,0.352,0.436,0.449
2019-01-15,0,0,0.468,0,0,0.489,0.489,0.497,0.49
2019-01-16,0,0,0,0,0,0,0,0,0
2019-01-17,0,0,0,0,0,0,0,0,0
2019-01-18,0.447,0.462,0.471,0.326,0.413,0.436,0.462,0.412,0.443
2019-01-19,0,0,0.547,0,0,0,0,0,0
2019-01-20,0,0,0,0,0,0,0,0,0
2019-01-21,0.334,0.261,0.229,0.293,0.374,0.34,0.351,0.33,0.338
2019-01-22,0,0.574,0.263,0.336,0,0.38,0.254,0.289,0.254
2019-01-23,0.26,0.191,0.161,0.202,0.241,0.216,0.239,0.199,0.25
2019-01-24,0.207,0.236,0.196,0.267,0.212,0.228,0.38,0.243,0.334
2019-01-25,0.228,0.22,0.198,0.28,0.219,0.216,0.25,0.249,0.251
2019-01-26,0.202,0.205,0.164,0.275,0.222,0.234,0.225,0.158,0.215
2019-01-27,0.308,0.25,0.383,0.323,0.305,0.305,0.338,0.39,0.345
2019-01-28,0,0.587,0.552,0,0,0,0,0.563,0
2019-01-29,0,0,0,0,0,0,0,0,0
2019-01-30,0.569,0.47,0.371,0.549,0,0.438,0.452,0.47,0.478
2019-01-31,0,0,0,0,0,0,0,0,0
2019-02-01,0,0,0,0,0,0,0,0,0
