system:time_start,Guamani,Centro,ElCamal,Cotocollao,Belisario,LosChillos,Carapungo,SanAntonio,Tumbaco
"Mar 19, 2021",,,,,,0.488,,0.311,0.485
"Mar 20, 2021",,,,,,,,,
"Mar 21, 2021",,,,,,,,,
"Mar 22, 2021",,,,,,,,,
"Mar 23, 2021",,,,,,,,,
"Mar 24, 2021",0.565,,,0.392,,,0.367,0.428,
"Mar 25, 2021",,0.522,0.522,,,0.473,,0.324,
"Mar 26, 2021",0.478,0.441,0.45,0.466,0.416,0.446,0.487,0.483,0.447
"Mar 27, 2021",,,,,,0.565,0.619,,0.599
"Mar 28, 2021",,,,,,0.576,,,
"Mar 29, 2021",,,,,,,,,
"Mar 30, 2021",,,,,,,,,
"Mar 31, 2021",,,0.196,,,0.34,,,0.446
"Apr 1, 2021",,,,,,0.533,,,0.546
"Apr 2, 2021",0.297,0.283,0.269,0.213,0.268,0.236,0.248,0.174,0.237
"Apr 3, 2021",,,,,,,,,
"Apr 4, 2021",,,,,,,,,
"Apr 5, 2021",,,,,,,,,
"Apr 6, 2021",,0.544,0.458,0.556,0.55,0.539,0.552,0.498,0.457
"Apr 7, 2021",0.446,0.484,0.484,0.549,,0.541,0.556,0.56,
"Apr 8, 2021",,,,,,,,,
"Apr 9, 2021",,,,,,,,,
"Apr 10, 2021",,,,,,,,,
"Apr 11, 2021",,0.322,0.322,,0.322,0.433,,,
"Apr 12, 2021",,,,,,,,,
"Apr 13, 2021",,,,0.409,,,0.41,0.415,
"Apr 14, 2021",,,,,,,,0.416,0.47
"Apr 15, 2021",,,,,,,,,
"Apr 16, 2021",0.521,0.588,0.464,,0.459,0.506,0.465,0.506,0.443
"Apr 17, 2021",,,,,,,,,
"Apr 18, 2021",,,,,,,,,
"Apr 19, 2021",,,,,,,,,
"Apr 20, 2021",0.313,0.25,0.264,0.271,0.242,0.284,0.309,0.199,0.237
"Apr 21, 2021",0.429,0.451,0.446,0.429,0.464,0.338,0.42,0.187,0.327
"Apr 22, 2021",0.34,0.288,0.288,0.298,0.291,0.326,0.298,0.195,0.323
"Apr 23, 2021",0.5,0.489,0.511,0.544,0.482,0.523,0.561,0.524,0.515
"Apr 24, 2021",,,,,,,,,
"Apr 25, 2021",0.398,0.478,0.545,0.464,0.421,0.523,0.509,0.431,0.554
"Apr 26, 2021",,,,,,,,,
"Apr 27, 2021",0.465,0.476,0.45,,0.493,0.439,0.446,0.366,0.449
"Apr 28, 2021",,,,,,,,,
"Apr 29, 2021",,,,,,,,,
"Apr 30, 2021",,,,,,,,,
"May 1, 2021",,,,,,,,,
"May 2, 2021",,,,,,,,,
"May 3, 2021",,,,,,,,,
"May 4, 2021",0.293,0.244,0.211,0.28,0.232,0.208,0.326,0.255,0.227
"May 5, 2021",,,,,,,,,
"May 6, 2021",0.283,0.239,0.257,0.315,0.236,0.24,0.328,0.479,0.248
"May 7, 2021",,0.53,0.519,0.565,0.526,0.566,0.519,0.485,0.457
"May 8, 2021",,,,,,,,,
"May 9, 2021",0.27,0.338,0.318,0.388,0.269,0.282,0.375,0.327,0.301
"May 10, 2021",,0.498,0.492,,,0.379,,,
"May 11, 2021",,0.395,0.383,0.395,0.388,0.451,0.482,0.598,0.394
"May 12, 2021",,,,,,,,,
"May 13, 2021",0.208,0.215,0.203,0.279,0.231,0.188,0.303,0.259,0.21
"May 14, 2021",,,0.554,,,0.46,0.535,0.526,
"May 15, 2021",,,,,,,,,
"May 16, 2021",,,,,,,,,
"May 17, 2021",,,,,,,,,
"May 18, 2021",,,,,,,,,
"May 19, 2021",,,,,,,,,
"May 20, 2021",0.27,0.242,0.225,0.236,0.211,0.193,0.271,0.124,0.226
"May 21, 2021",0.431,0.219,0.221,0.336,0.219,0.272,0.292,0.276,0.194
"May 22, 2021",,0.389,0.418,0.37,0.368,0.438,0.432,0.598,
"May 23, 2021",0.385,0.419,0.342,,0.419,0.388,0.381,0.357,0.389
"May 24, 2021",,0.475,0.505,,0.407,0.593,0.586,0.528,
"May 25, 2021",,,,,,,,,
"May 26, 2021",,,,,,,,,
"May 27, 2021",,0.349,,0.37,0.318,0.364,0.407,0.395,0.351
"May 28, 2021",0.365,0.373,0.364,0.528,0.391,0.336,0.518,0.451,0.362
"May 29, 2021",0.321,0.315,0.234,0.353,0.34,0.194,0.338,0.334,0.178
"May 30, 2021",,0.544,0.573,0.592,0.514,,0.598,0.599,0.573
"May 31, 2021",,0.531,0.494,0.385,0.558,0.464,0.513,0.416,0.408
"Jun 1, 2021",0.241,0.229,0.222,0.345,0.237,0.179,0.356,0.358,0.182
"Jun 2, 2021",,,,,,,,,
"Jun 3, 2021",0.292,0.261,0.306,0.253,0.221,0.239,0.313,0.239,0.236
"Jun 4, 2021",,,,,,,0.415,,0.482
"Jun 5, 2021",,0.328,0.337,0.273,0.373,0.317,0.391,,0.323
"Jun 6, 2021",,,,,,0.548,,,
"Jun 7, 2021",,,,,,,,,
"Jun 8, 2021",,,,,,,,,
"Jun 9, 2021",,,,,,,,,
"Jun 10, 2021",0.229,0.259,0.238,0.335,0.286,0.159,0.289,,0.255
"Jun 11, 2021",,,,,,,,,
"Jun 12, 2021",0.249,0.324,0.308,0.297,0.278,0.264,0.358,0.221,0.274
"Jun 13, 2021",,,,,,,,,
"Jun 14, 2021",,,,,,,,,
"Jun 15, 2021",,,,,,,,,
"Jun 16, 2021",0.419,,,,,0.55,,,0.59
"Jun 17, 2021",0.372,0.288,0.261,0.371,0.297,0.242,0.36,0.235,0.242
"Jun 18, 2021",,,,,,,,,
"Jun 19, 2021",0.473,,,,,,,,
"Jun 20, 2021",0.4,,0.343,,,0.319,,,0.311
"Jun 21, 2021",0.433,,0.414,,,0.414,,,0.44
"Jun 22, 2021",0.403,0.276,0.273,0.297,0.315,0.29,0.259,0.2,0.303
"Jun 23, 2021",,,,,,,,,
"Jun 24, 2021",0.232,0.195,0.171,0.278,0.215,0.136,0.265,0.207,0.214
"Jun 25, 2021",,,0.538,,,0.526,,0.453,
"Jun 26, 2021",,,,,,,0.535,0.582,
"Jun 27, 2021",,,,,,,,,
"Jun 28, 2021",,0.27,,0.381,0.338,,0.378,,0.415
"Jun 29, 2021",0.132,0.131,0.13,0.15,0.125,0.114,0.147,0.105,0.184
"Jun 30, 2021",0.326,0.346,0.335,0.349,0.378,0.331,0.35,0.253,0.312
"Jul 1, 2021",0.332,0.353,0.35,0.303,0.316,0.315,0.303,0.216,0.362
"Jul 2, 2021",,,,,,,,,
"Jul 3, 2021",0.229,0.203,0.207,0.245,0.199,0.22,0.284,0.206,0.157
"Jul 4, 2021",,,,,,,,,
"Jul 5, 2021",0.147,0.143,0.169,0.202,0.14,0.116,0.25,0.132,0.119
"Jul 6, 2021",0.44,0.26,0.272,,0.26,0.236,,,0.201
"Jul 7, 2021",0.156,0.124,0.117,0.19,0.132,0.111,0.243,0.106,0.108
"Jul 8, 2021",0.387,0.379,0.402,0.294,0.326,0.392,0.247,0.198,0.26
"Jul 9, 2021",,0.441,0.446,0.547,0.432,0.457,0.547,0.5,0.457
"Jul 10, 2021",,,,,,,,0.328,0.518
"Jul 11, 2021",,,,,,,,,
"Jul 12, 2021",,,0.593,,,0.593,,,0.558
"Jul 13, 2021",,,,,,,,,
"Jul 14, 2021",0.23,0.337,0.275,0.302,0.263,0.291,0.319,0.228,0.247
"Jul 15, 2021",0.15,0.144,0.133,0.184,0.157,0.118,0.181,0.237,0.124
"Jul 16, 2021",0.272,0.364,0.355,0.358,0.392,0.291,0.35,0.375,0.279
"Jul 17, 2021",,,,,,,,,
"Jul 18, 2021",0.383,0.416,0.386,0.514,0.43,0.401,,0.369,0.464
"Jul 19, 2021",,,0.481,0.351,,0.469,,0.551,0.406
"Jul 20, 2021",,,,,,,,,
"Jul 21, 2021",0.232,0.236,0.237,0.298,0.236,0.214,0.309,0.245,0.202
"Jul 22, 2021",,,,,,,,,
"Jul 23, 2021",,,,,,,,,
"Jul 24, 2021",,,,,,,,,
"Jul 25, 2021",0.422,,,,,,,,
"Jul 26, 2021",,,,,,,0.406,0.448,
"Jul 27, 2021",0.446,0.531,0.527,0.438,0.48,0.492,0.445,0.352,
"Jul 28, 2021",0.324,0.291,0.371,0.289,0.28,0.346,0.293,0.25,0.324
"Jul 29, 2021",,,,,,,,,
"Jul 30, 2021",,,,,,,,,
"Jul 31, 2021",0.16,0.224,0.224,0.199,0.177,0.178,0.322,0.251,0.174
"Aug 1, 2021",0.218,0.292,0.306,0.242,0.256,0.25,0.291,0.294,0.235
"Aug 2, 2021",,,,0.52,0.595,,0.588,0.511,0.522
"Aug 3, 2021",0.234,0.166,0.166,0.22,0.212,0.231,0.254,0.29,0.222
"Aug 4, 2021",0.278,0.376,0.369,0.485,0.464,0.356,0.508,0.375,0.362
"Aug 5, 2021",,,,,,,,,
"Aug 6, 2021",0.302,0.272,0.318,0.267,0.245,0.305,0.304,0.212,0.252
"Aug 7, 2021",,,,,,0.376,,,0.455
"Aug 8, 2021",0.416,0.411,0.387,0.369,0.386,0.326,0.364,0.403,0.349
"Aug 9, 2021",,,,,,,,,
"Aug 10, 2021",0.315,0.296,0.3,0.321,0.307,0.362,0.342,0.312,0.311
"Aug 11, 2021",,0.389,,0.407,0.389,,,0.288,0.471
"Aug 12, 2021",,,,,,,,,
"Aug 13, 2021",0.429,0.488,0.413,0.467,0.366,0.4,0.507,0.537,0.391
"Aug 14, 2021",,,,,,,,,
"Aug 15, 2021",0.38,0.503,0.47,0.448,0.431,0.459,0.41,0.402,0.433
"Aug 16, 2021",,,,,,,,,
"Aug 17, 2021",0.278,0.499,0.503,,0.484,0.446,,,0.576
"Aug 18, 2021",,,,,,,,,
"Aug 19, 2021",,0.394,0.444,0.51,0.367,,0.482,,0.401
"Aug 20, 2021",0.214,0.207,0.179,0.243,0.174,0.095,0.261,0.17,0.081
"Aug 21, 2021",,,,,,,,,
"Aug 22, 2021",,,,0.447,0.548,,0.582,,
"Aug 23, 2021",,,,,,,,,
"Aug 24, 2021",0.558,0.516,,0.554,0.503,,0.549,0.527,0.578
"Aug 25, 2021",,,,,,,,,
"Aug 26, 2021",,,,,,,,,
"Aug 27, 2021",,,,,,,,,
"Aug 28, 2021",,,,,,,,,
"Aug 29, 2021",,,,,,,,,
"Aug 30, 2021",,,,,,,,,
"Aug 31, 2021",0.281,0.303,0.292,0.36,0.242,0.27,0.36,0.408,0.262
"Sep 1, 2021",,0.476,0.397,0.527,0.475,0.342,0.564,0.547,0.411
"Sep 2, 2021",,0.434,0.475,,0.383,,0.33,0.448,0.301
"Sep 3, 2021",0.365,0.361,0.33,,0.295,0.326,0.455,0.441,0.237
"Sep 4, 2021",0.417,0.362,0.352,0.344,0.358,0.392,0.367,0.342,0.47
"Sep 5, 2021",,,,0.478,0.409,,0.483,0.446,0.44
"Sep 6, 2021",,,,,,,,,
"Sep 7, 2021",0.327,0.398,0.422,0.488,0.387,0.369,0.536,0.539,0.361
"Sep 8, 2021",,,,,,,,,
"Sep 9, 2021",0.251,0.233,0.221,0.225,0.205,0.213,0.238,0.22,0.186
"Sep 10, 2021",,0.416,0.449,,0.416,0.393,0.523,0.455,0.307
"Sep 11, 2021",,,,,,,,0.581,
"Sep 12, 2021",,,,,,,,,
"Sep 13, 2021",0.515,0.366,0.366,0.43,0.43,0.385,0.432,0.307,
"Sep 14, 2021",0.163,0.234,0.24,0.267,0.223,0.186,0.273,0.158,0.194
"Sep 15, 2021",,,,,,,,,0.44
"Sep 16, 2021",0.266,0.297,0.297,0.261,0.304,0.362,0.16,0.306,0.279
"Sep 17, 2021",0.275,0.293,0.306,0.19,0.195,0.279,0.225,0.173,0.143
"Sep 18, 2021",,,,,,,,,
"Sep 19, 2021",,0.315,0.297,0.323,0.284,0.269,0.318,0.255,0.242
"Sep 20, 2021",0.458,0.416,0.415,0.35,0.364,0.44,0.373,0.377,
"Sep 21, 2021",,,,,,,,,
"Sep 22, 2021",,,,,,,,,
"Sep 23, 2021",,,,,,,,,
"Sep 24, 2021",,,,,,0.427,,0.53,0.398
"Sep 25, 2021",0.341,0.381,0.325,0.291,0.295,0.319,0.37,0.323,0.292
"Sep 26, 2021",,,,,,,,,
"Sep 27, 2021",0.184,0.11,0.098,0.164,0.143,0.062,0.171,0.181,0.038
"Sep 28, 2021",,,,,0.579,,,,
"Sep 29, 2021",,,,,,,,0.598,
"Sep 30, 2021",,,,0.539,0.521,,0.508,0.379,
"Oct 1, 2021",,,,,,,,,
"Oct 2, 2021",0.406,0.381,0.427,0.287,0.285,0.395,0.338,0.304,0.373
"Oct 3, 2021",0.522,0.436,0.504,0.429,0.436,0.485,0.39,0.346,0.346
"Oct 4, 2021",0.475,,,0.475,0.453,,,,
"Oct 5, 2021",,,,,,,,,
"Oct 6, 2021",,,,,,,,,
"Oct 7, 2021",0.514,0.345,0.332,0.358,0.279,0.349,0.309,0.282,0.296
"Oct 8, 2021",,,,,,,,,
"Oct 9, 2021",0.305,0.354,0.389,0.431,0.306,0.379,0.43,0.359,0.31
"Oct 10, 2021",,,,,,,,,
"Oct 11, 2021",0.379,0.346,0.403,0.356,0.316,0.54,0.424,0.304,0.353
"Oct 12, 2021",0.242,0.356,0.39,0.373,0.326,0.288,0.487,0.397,0.37
"Oct 13, 2021",0.249,0.266,0.26,0.351,0.273,0.316,0.341,,0.294
"Oct 14, 2021",0.528,0.488,0.484,0.438,0.402,0.395,0.38,0.289,0.379
"Oct 15, 2021",,,,,,,,,
"Oct 16, 2021",,,,,,,,,
"Oct 17, 2021",,,,,,,,,
"Oct 18, 2021",0.411,0.505,0.493,0.477,0.478,0.47,0.492,0.415,0.424
"Oct 19, 2021",,,0.536,0.642,,0.583,0.616,,0.593
"Oct 20, 2021",0.485,0.512,0.529,0.442,0.466,0.533,0.436,0.291,0.435
"Oct 21, 2021",,,,,,,0.545,,0.59
"Oct 22, 2021",0.342,0.249,0.262,0.356,0.264,0.316,0.364,0.193,0.315
"Oct 23, 2021",0.538,0.508,0.52,0.583,0.495,0.486,0.559,0.432,0.447
"Oct 24, 2021",,,,,,,,,
"Oct 25, 2021",,,,,,,,0.467,
"Oct 26, 2021",,,,,,,,,
"Oct 27, 2021",0.377,0.292,0.314,0.335,0.392,,0.336,0.23,0.384
"Oct 28, 2021",0.346,0.267,0.241,0.281,0.281,0.199,0.256,0.265,0.209
"Oct 29, 2021",,,,,,,,,
"Oct 30, 2021",0.487,0.439,0.439,0.524,0.415,0.438,0.524,0.362,0.399
"Oct 31, 2021",,,,,,,,,
"Nov 1, 2021",0.362,0.535,0.5,0.524,0.535,0.451,0.534,0.432,0.403
"Nov 2, 2021",,,,,,,,,
"Nov 3, 2021",0.276,0.351,0.344,0.388,0.307,0.284,0.303,0.236,0.224
"Nov 4, 2021",0.502,0.463,0.452,0.524,0.498,0.339,0.506,0.39,0.349
"Nov 5, 2021",0.219,0.271,0.241,0.329,0.249,0.209,0.378,0.321,0.264
"Nov 6, 2021",0.413,,0.403,,0.418,0.389,,0.507,0.405
"Nov 7, 2021",,0.485,,0.51,0.472,,0.508,0.427,
"Nov 8, 2021",,,1.364,,,0.937,,,
"Nov 9, 2021",,,,,,,,,
"Nov 10, 2021",,,,,,,,,
"Nov 11, 2021",,,,,,,,0.493,
"Nov 12, 2021",,,0.491,,,0.491,,,
"Nov 13, 2021",,,,,,,,,
"Nov 14, 2021",0.406,0.403,0.409,0.416,0.41,0.493,0.426,0.376,0.374
"Nov 15, 2021",0.442,0.43,0.409,0.591,0.51,0.325,0.564,0.386,0.381
"Nov 16, 2021",,,,,,,,,
"Nov 17, 2021",,,,,,,,,
"Nov 18, 2021",,,,,,,,,
"Nov 19, 2021",,,,,,,,0.534,0.552
"Nov 20, 2021",,,,,,,,,
"Nov 21, 2021",,,,,,,,,
"Nov 22, 2021",,,,,,,,,
"Nov 23, 2021",,,,,,,,,
"Nov 24, 2021",,,,,,,,,
"Nov 25, 2021",,,,,,,,,
"Nov 26, 2021",,0.405,,0.523,0.394,0.594,0.403,0.477,0.55
"Nov 27, 2021",,,,0.546,0.529,0.559,0.504,0.533,0.433
"Nov 28, 2021",0.261,0.246,0.25,0.291,0.22,0.225,0.322,0.218,0.188
"Nov 29, 2021",,,,,,,,,
"Nov 30, 2021",,,,,,,,0.584,
"Dec 1, 2021",,0.413,0.421,0.404,0.4,0.414,0.4,0.291,0.287
"Dec 2, 2021",0.249,0.251,0.245,0.315,0.275,0.258,0.341,0.208,0.359
"Dec 3, 2021",0.417,0.502,0.504,0.556,0.508,0.444,0.512,0.476,0.414
"Dec 4, 2021",,,,,,,,,0.498
"Dec 5, 2021",0.419,0.435,0.439,0.476,0.42,0.361,0.422,0.352,0.313
"Dec 6, 2021",,,,0.577,,,0.577,,0.502
"Dec 7, 2021",,0.318,,0.413,0.372,,0.468,,
"Dec 8, 2021",,,,,,,,,
"Dec 9, 2021",0.423,0.443,0.431,0.445,0.444,0.402,0.48,0.426,0.416
"Dec 10, 2021",,0.591,0.542,0.541,0.584,0.453,0.56,0.456,0.46
"Dec 11, 2021",,,,,,,,,
"Dec 12, 2021",,,,,,,,,
"Dec 13, 2021",,,,,,,,,
"Dec 14, 2021",,,,,,,,,
"Dec 15, 2021",,,,,,,,,
"Dec 16, 2021",,,,,,,,,
"Dec 17, 2021",,,,,,,,,
"Dec 18, 2021",,,,,,,,,
"Dec 19, 2021",,,,,,0.562,,,0.566
"Dec 20, 2021",,,,,,,,,
"Dec 21, 2021",,0.45,,,0.419,,0.392,0.39,0.542
"Dec 22, 2021",,,,,,,0.485,0.573,
"Dec 23, 2021",0.337,0.279,0.265,0.328,0.274,0.301,0.284,0.26,0.254
"Dec 24, 2021",0.317,0.359,0.336,0.397,0.359,0.222,0.393,0.354,0.207
"Dec 25, 2021",,,,,,,,,
"Dec 26, 2021",0.332,0.294,0.272,0.375,0.316,0.223,0.399,0.323,0.277
"Dec 27, 2021",,,,,,,,,
"Dec 28, 2021",,,,,,,,,
"Dec 29, 2021",,,,,,,,,
"Dec 30, 2021",0.283,0.341,0.338,0.525,0.355,0.324,0.57,0.569,0.398
