system:time_start,Guamani,Centro,ElCamal,Cotocollao,Belisario,LosChillos,Carapungo,SanAntonio,Tumbaco
"Mar 11, 2020",,,,0.419,0.557,,0.486,0.417,
"Mar 12, 2020",0.476,,,,,0.587,,,
"Mar 13, 2020",,,,,,,,,
"Mar 14, 2020",,,,,,,,,
"Mar 15, 2020",,,,,,0.437,0.501,0.355,0.488
"Mar 16, 2020",,,,,,,,,
"Mar 17, 2020",,,,,,,,,
"Mar 18, 2020",0.273,0.322,0.321,0.274,0.271,0.266,0.275,0.216,0.264
"Mar 19, 2020",0.327,0.335,0.349,0.384,0.321,0.291,0.354,0.296,0.241
"Mar 20, 2020",,,,,,,,,
"Mar 21, 2020",0.334,0.362,0.349,0.289,0.34,0.454,0.316,0.28,0.413
"Mar 22, 2020",0.138,0.133,0.13,0.341,0.158,0.106,0.289,0.24,0.087
"Mar 23, 2020",0.395,0.465,0.429,0.453,0.375,0.412,0.472,0.416,0.324
"Mar 24, 2020",0.501,0.468,0.461,0.553,0.487,0.377,0.567,0.575,0.399
"Mar 25, 2020",,0.59,,,0.585,,,,
"Mar 26, 2020",,,,0.624,,,0.624,0.537,
"Mar 27, 2020",,,,,,,,,
"Mar 28, 2020",0.472,,,,,0.547,,0.43,0.479
"Mar 29, 2020",,,,,,,,,
"Mar 30, 2020",,,,,,,,,
"Mar 31, 2020",,,,,,,,,
"Apr 1, 2020",,,,,,,,,
"Apr 2, 2020",,,,,,,,,
"Apr 3, 2020",0.375,0.283,0.294,0.309,0.281,0.362,0.341,0.359,0.352
"Apr 4, 2020",,0.492,0.481,0.529,0.493,0.489,0.503,0.483,0.463
"Apr 5, 2020",,,,,,,,,
"Apr 6, 2020",0.341,0.435,0.445,,0.419,0.409,0.503,,0.55
"Apr 7, 2020",,,,,,,,,
"Apr 8, 2020",0.44,0.45,0.45,,0.391,0.526,0.414,0.541,0.472
"Apr 9, 2020",,,,,,,,,
"Apr 10, 2020",,,,,,,,,
"Apr 11, 2020",,,,,,,,,
"Apr 12, 2020",,,,,,,,,
"Apr 13, 2020",,,,,,,0.575,,
"Apr 14, 2020",,,,,,,,0.503,
"Apr 15, 2020",,,,,,,,,
"Apr 16, 2020",,,,,,,,,
"Apr 17, 2020",0.565,,,,,,0.456,0.373,0.515
"Apr 18, 2020",,,,,,,0.453,,0.535
"Apr 19, 2020",0.407,0.382,0.396,0.394,0.4,0.392,0.392,0.233,0.455
"Apr 20, 2020",0.224,0.33,0.303,0.289,0.242,0.261,0.295,0.195,0.225
"Apr 21, 2020",,,,,,,,,
"Apr 22, 2020",0.374,0.45,0.459,0.376,0.398,0.425,0.362,0.322,0.438
"Apr 23, 2020",,,0.503,,,0.495,,,0.599
"Apr 24, 2020",0.562,,,0.575,0.582,0.579,,0.445,0.558
"Apr 25, 2020",,,,,,,,,0.594
"Apr 26, 2020",0.354,0.397,0.414,0.453,0.397,0.371,0.413,0.361,0.402
"Apr 27, 2020",,,,,,,,,
"Apr 28, 2020",,,,,,,,,
"Apr 29, 2020",0.446,0.463,0.463,0.46,0.44,0.4,0.572,0.488,0.456
"Apr 30, 2020",,,,,,,,0.573,
"May 1, 2020",,,,,,,,,
"May 2, 2020",0.495,,,,,0.482,,,0.465
"May 3, 2020",,0.404,,,0.422,,0.527,,
"May 4, 2020",,,,,,,,,
"May 5, 2020",,,,,,,,,
"May 6, 2020",0.425,,,0.536,,,0.535,,
"May 7, 2020",,,,,,,,,
"May 8, 2020",0.422,0.33,0.365,0.495,0.327,0.367,0.342,0.343,0.374
"May 9, 2020",0.536,,,0.42,0.433,0.332,0.338,0.315,0.343
"May 10, 2020",0.392,0.39,0.376,,0.39,0.347,0.408,0.47,0.413
"May 11, 2020",0.497,0.401,0.41,0.319,0.394,,0.315,0.262,0.404
"May 12, 2020",,,,,,,,,
"May 13, 2020",,,,,,,,,
"May 14, 2020",,,,,,,,,
"May 15, 2020",0.279,0.294,0.287,0.362,0.301,0.229,0.378,0.246,0.208
"May 16, 2020",,,,,,,,,
"May 17, 2020",0.284,0.293,0.293,0.384,0.288,0.336,0.355,,0.32
"May 18, 2020",0.462,0.55,0.508,,0.517,0.43,,,0.469
"May 19, 2020",0.363,0.387,0.42,,0.378,0.376,0.328,,0.349
"May 20, 2020",0.405,0.308,0.308,,0.28,0.297,0.275,0.204,0.245
"May 21, 2020",,,,,,,,,
"May 22, 2020",,,,,,,,,
"May 23, 2020",,0.432,0.4,,0.438,0.359,,,0.288
"May 24, 2020",,0.394,0.494,,0.394,0.494,0.441,0.397,0.529
"May 25, 2020",0.287,0.316,0.321,0.328,0.294,0.27,0.444,,0.24
"May 26, 2020",0.483,0.344,0.356,0.315,0.288,0.285,0.282,0.284,0.237
"May 27, 2020",0.324,,0.386,,,0.326,0.341,0.28,0.273
"May 28, 2020",0.46,0.385,0.382,,0.368,0.346,,0.457,0.335
"May 29, 2020",,,,,,,,0.433,
"May 30, 2020",,,,,,,,,
"May 31, 2020",,0.337,0.339,0.416,0.309,0.361,0.408,0.371,0.313
"Jun 1, 2020",,,,,,,,,
"Jun 2, 2020",,0.497,0.426,0.594,0.462,0.47,0.446,,0.475
"Jun 3, 2020",,,,,,,,,
"Jun 4, 2020",0.195,0.257,0.255,0.258,0.226,0.202,0.252,0.163,0.208
"Jun 5, 2020",,,,,,,,,
"Jun 6, 2020",0.153,0.149,0.165,0.186,0.148,0.145,0.237,0.149,0.131
"Jun 7, 2020",0.279,0.329,0.241,0.26,0.205,0.219,0.253,0.217,0.171
"Jun 8, 2020",,,,,,0.451,,0.415,0.473
"Jun 9, 2020",,,,,,,,0.404,
"Jun 10, 2020",,,,0.465,,,0.465,0.446,0.575
"Jun 11, 2020",0.262,0.212,0.195,0.274,0.217,0.149,0.303,0.264,0.109
"Jun 12, 2020",,,,,,0.468,,0.446,0.3
"Jun 13, 2020",,,,0.378,0.38,,0.388,0.493,
"Jun 14, 2020",0.343,0.349,0.309,0.425,0.357,0.308,,,0.326
"Jun 15, 2020",,,,,,,,,
"Jun 16, 2020",0.558,0.493,0.468,,,0.438,0.403,0.298,0.437
"Jun 17, 2020",,,,,,,,,
"Jun 18, 2020",0.283,0.334,0.333,0.339,0.324,0.343,0.326,0.211,0.304
"Jun 19, 2020",,,0.362,,0.272,0.345,0.568,0.585,0.21
"Jun 20, 2020",,,,0.243,0.304,,0.336,0.302,
"Jun 21, 2020",0.398,0.36,0.36,0.319,0.301,,0.319,0.307,0.306
"Jun 22, 2020",0.309,0.364,0.373,0.349,0.369,0.443,0.394,0.243,
"Jun 23, 2020",,,,,,,,,
"Jun 24, 2020",,,,,,0.503,,,
"Jun 25, 2020",,,,,,,,,
"Jun 26, 2020",,,0.423,,,0.423,,0.517,
"Jun 27, 2020",0.291,0.299,0.304,0.325,0.249,0.332,0.321,0.27,0.25
"Jun 28, 2020",,0.467,0.466,0.432,0.309,0.428,0.362,0.379,0.316
"Jun 29, 2020",,0.424,0.419,0.427,0.374,,0.408,0.31,
"Jun 30, 2020",0.503,0.572,,,,,,0.451,
"Jul 1, 2020",,,,,,,,,
"Jul 2, 2020",,,,,,,,,
"Jul 3, 2020",,,,,,,,,
"Jul 4, 2020",,,,,,,,,
"Jul 5, 2020",,,,,,,,,
"Jul 6, 2020",0.378,,0.38,,,0.405,,,
"Jul 7, 2020",0.446,,,,,0.339,,,0.319
"Jul 8, 2020",0.269,0.401,0.401,,,,,0.397,
"Jul 9, 2020",0.439,0.371,0.389,0.447,0.37,0.416,,0.283,0.284
"Jul 10, 2020",,,,,,,,,
"Jul 11, 2020",,,,,,,,,
"Jul 12, 2020",0.449,0.37,0.373,0.379,0.366,0.354,0.381,0.415,0.327
"Jul 13, 2020",0.489,,,,,,,0.36,
"Jul 14, 2020",,,,,0.288,0.258,,0.201,0.144
"Jul 15, 2020",,,0.51,0.268,0.308,0.506,0.284,0.219,0.485
"Jul 16, 2020",0.263,0.213,0.201,0.174,0.188,0.125,0.151,0.053,0.096
"Jul 17, 2020",,,,,,,,,
"Jul 18, 2020",0.241,0.291,0.266,0.192,0.268,0.224,0.399,0.226,0.202
"Jul 19, 2020",,0.544,,,0.529,,0.586,,0.499
"Jul 20, 2020",,0.538,0.442,0.597,0.543,,,,0.549
"Jul 21, 2020",,,,,,,0.473,0.369,0.342
"Jul 22, 2020",,,,,,,,,
"Jul 23, 2020",,,,,,,,,
"Jul 24, 2020",0.395,0.35,0.36,0.403,0.361,0.431,0.437,0.45,0.463
"Jul 25, 2020",0.306,0.364,0.323,0.313,0.254,0.296,0.295,0.279,0.216
"Jul 26, 2020",,,0.47,,,0.392,,,0.321
"Jul 27, 2020",,,,0.365,0.407,0.319,,0.386,0.325
"Jul 28, 2020",,0.246,0.257,0.246,0.401,0.227,0.286,0.235,0.2
"Jul 29, 2020",,,,,,,,,
"Jul 30, 2020",,,,0.366,0.463,0.35,0.491,0.334,
"Jul 31, 2020",0.241,0.286,0.319,0.29,0.212,0.271,0.259,0.196,0.247
"Aug 1, 2020",0.427,0.362,0.344,0.322,0.316,0.266,0.339,0.281,0.175
"Aug 2, 2020",,,,,,,,,
"Aug 3, 2020",0.291,0.348,0.348,0.446,0.345,0.225,0.519,0.314,0.263
"Aug 4, 2020",0.346,0.312,0.341,0.29,0.278,0.344,0.269,0.324,0.176
"Aug 5, 2020",,0.37,0.376,0.33,0.379,0.451,0.236,0.379,
"Aug 6, 2020",0.51,0.373,0.341,0.283,0.307,0.334,0.282,,0.233
"Aug 7, 2020",0.274,0.251,0.253,0.361,0.229,0.273,0.311,0.252,0.236
"Aug 8, 2020",0.177,0.191,0.183,0.148,0.157,0.143,0.156,0.184,0.078
"Aug 9, 2020",0.213,0.193,0.189,0.165,0.171,0.213,0.146,0.134,0.173
"Aug 10, 2020",0.18,0.208,0.2,0.182,0.177,0.079,0.211,0.159,0.058
"Aug 11, 2020",,0.503,0.521,,0.521,,0.451,0.482,0.423
"Aug 12, 2020",,0.311,0.347,0.251,0.255,0.331,0.259,0.262,0.188
"Aug 13, 2020",0.211,0.222,0.202,0.212,0.201,0.171,0.206,0.21,0.129
"Aug 14, 2020",0.278,0.29,0.265,0.285,0.322,0.289,,,0.277
"Aug 15, 2020",,0.576,0.576,,0.461,,0.508,0.434,
"Aug 16, 2020",0.271,0.3,0.272,0.408,0.318,0.219,0.406,0.442,0.288
"Aug 17, 2020",0.318,0.273,0.285,0.275,0.267,0.113,0.2,0.175,0.126
"Aug 18, 2020",,,,,,,,,
"Aug 19, 2020",,0.514,0.558,,0.514,0.535,,,0.459
"Aug 20, 2020",,,,,,,,,
"Aug 21, 2020",,,,,,,,,
"Aug 22, 2020",,,,,,,,,
"Aug 23, 2020",0.234,0.203,0.2,0.266,0.223,0.155,0.252,0.223,0.173
"Aug 24, 2020",0.17,0.098,0.082,0.145,0.08,0.054,0.118,0.114,0.017
"Aug 25, 2020",0.197,0.215,0.356,,0.215,0.352,0.446,,0.265
"Aug 26, 2020",0.157,0.196,0.183,0.124,0.152,0.079,0.176,0.145,0.066
"Aug 27, 2020",,,,,,,,,
"Aug 28, 2020",0.449,0.498,0.491,,,0.54,,0.388,0.485
"Aug 29, 2020",,,,,,,,,
"Aug 30, 2020",0.176,0.15,0.124,0.178,0.15,0.079,0.232,0.193,0.04
"Aug 31, 2020",0.298,0.266,0.256,0.252,0.216,0.271,0.197,0.109,0.161
"Sep 1, 2020",,,,,,,,,
"Sep 2, 2020",0.336,0.351,0.305,0.317,0.345,0.26,0.29,0.186,0.337
"Sep 3, 2020",,,,,,,,,
"Sep 4, 2020",0.342,0.427,0.463,0.345,0.29,0.407,0.289,0.342,0.311
"Sep 5, 2020",,,,,,,,,
"Sep 6, 2020",0.436,,,,,0.411,,,0.364
"Sep 7, 2020",0.584,0.568,0.579,,0.523,0.48,0.467,0.484,0.362
"Sep 8, 2020",,,,0.384,,,0.385,0.393,
"Sep 9, 2020",,,,,,,,,
"Sep 10, 2020",,,,0.517,,,0.573,,
"Sep 11, 2020",0.318,0.269,0.256,0.257,0.333,0.294,0.307,0.335,0.233
"Sep 12, 2020",,,,,,,,,
"Sep 13, 2020",0.312,0.379,0.406,0.281,0.271,0.317,0.229,0.26,0.339
"Sep 14, 2020",0.451,0.336,0.341,0.302,0.311,0.434,0.359,0.335,0.357
"Sep 15, 2020",,,,,,,,,
"Sep 16, 2020",0.516,0.5,0.486,,0.5,0.396,0.457,,
"Sep 17, 2020",0.346,0.24,0.249,0.245,0.238,0.367,0.452,0.187,0.427
"Sep 18, 2020",,,,0.503,,,0.504,0.406,0.5
"Sep 19, 2020",,,,,,,,,
"Sep 20, 2020",0.389,,0.45,0.351,0.371,0.428,0.425,0.343,0.337
"Sep 21, 2020",,,,,,,,,
"Sep 22, 2020",0.234,0.227,0.243,0.311,0.205,0.199,0.268,0.227,0.16
"Sep 23, 2020",,,,,,,,,
"Sep 24, 2020",,,,0.47,0.537,,0.569,0.553,
"Sep 25, 2020",0.485,0.587,0.451,,0.44,0.418,,,0.38
"Sep 26, 2020",0.217,0.213,0.16,0.241,0.207,0.14,0.219,0.252,0.134
"Sep 27, 2020",0.203,0.294,0.285,0.208,0.228,0.201,0.228,0.166,0.229
"Sep 28, 2020",,,,,,,,,
"Sep 29, 2020",0.245,0.318,0.325,0.289,0.244,0.339,0.379,0.37,0.283
"Sep 30, 2020",,,,,,0.476,,,0.439
"Oct 1, 2020",0.434,0.396,0.392,0.401,0.39,0.373,0.339,0.4,0.45
"Oct 2, 2020",0.286,0.179,0.157,0.199,0.179,0.18,0.129,0.123,0.117
"Oct 3, 2020",,,,,,,,,
"Oct 4, 2020",,,,,,,,,
"Oct 5, 2020",,,,,,,,,
"Oct 6, 2020",0.301,0.397,0.401,0.577,0.365,0.274,0.681,0.338,0.213
"Oct 7, 2020",,,,,,,,,
"Oct 8, 2020",,0.5,0.5,,,,,,
"Oct 9, 2020",0.43,0.526,0.417,0.358,0.288,0.301,0.317,0.322,0.247
"Oct 10, 2020",0.201,0.162,0.145,0.185,0.147,0.126,0.16,0.139,0.111
"Oct 11, 2020",0.172,0.177,0.174,0.124,0.151,0.082,0.109,0.144,0.119
"Oct 12, 2020",0.347,0.309,0.307,0.269,0.287,0.381,0.266,0.235,0.328
"Oct 13, 2020",,0.337,0.304,0.571,0.337,0.312,0.558,0.579,0.325
"Oct 14, 2020",,,,,,,,,
"Oct 15, 2020",0.309,0.275,0.275,0.37,0.305,0.454,0.391,,
"Oct 16, 2020",0.456,0.488,0.49,,0.47,0.423,,,0.344
"Oct 17, 2020",,0.4,0.4,0.386,0.36,,0.299,0.357,0.361
"Oct 18, 2020",,,,,0.299,,,0.484,0.374
"Oct 19, 2020",0.405,0.332,0.341,0.291,0.299,0.354,0.271,0.278,0.333
"Oct 20, 2020",0.422,0.369,0.358,0.361,0.374,0.298,0.346,0.317,0.277
"Oct 21, 2020",,,,,,,,,
"Oct 22, 2020",0.491,0.382,,0.44,0.392,0.516,0.389,,0.382
"Oct 23, 2020",,,,,,,,,
"Oct 24, 2020",,0.471,0.584,0.454,0.459,0.541,0.438,0.473,0.402
"Oct 25, 2020",0.503,0.582,0.582,,0.576,0.491,,,0.544
"Oct 26, 2020",0.305,0.248,0.264,0.28,0.23,0.266,0.302,0.247,0.277
"Oct 27, 2020",,,,,,,,,
"Oct 28, 2020",,,,,,,,,
"Oct 29, 2020",0.599,0.672,0.548,0.451,0.515,0.573,0.451,0.338,0.461
"Oct 30, 2020",0.475,0.439,0.41,0.352,,0.353,0.366,0.303,
"Oct 31, 2020",0.872,0.977,0.926,,,0.91,,,
"Nov 1, 2020",0.312,0.284,0.278,,,0.221,0.299,0.205,0.302
"Nov 2, 2020",0.196,0.208,0.185,0.258,0.216,0.169,0.253,0.238,0.19
"Nov 3, 2020",0.109,0.086,0.073,0.08,0.097,0.032,0.11,0.116,0.059
"Nov 4, 2020",0.123,0.137,0.136,0.161,0.133,0.143,0.173,0.165,0.13
"Nov 5, 2020",0.455,0.415,0.461,0.419,0.377,0.501,0.508,0.497,0.451
"Nov 6, 2020",,,,,,,,,
"Nov 7, 2020",0.44,0.442,0.469,0.452,0.366,0.391,0.505,0.565,0.486
"Nov 8, 2020",,,,,,,,,
"Nov 9, 2020",0.209,0.288,0.274,0.309,0.274,0.225,0.401,0.31,0.262
"Nov 10, 2020",0.37,0.33,0.313,0.527,0.353,0.235,0.398,0.318,0.326
"Nov 11, 2020",0.531,0.37,0.432,0.32,0.371,0.498,0.401,0.374,0.517
"Nov 12, 2020",0.584,0.526,0.571,0.297,0.404,0.521,0.4,0.321,0.413
"Nov 13, 2020",0.419,0.305,0.314,0.289,0.32,0.349,0.253,0.279,0.32
"Nov 14, 2020",,,,0.531,,,,0.588,
"Nov 15, 2020",,,,,,,,,
"Nov 16, 2020",,,,,,,,,
"Nov 17, 2020",,,,,,0.586,0.538,0.422,0.435
"Nov 18, 2020",,,,0.525,,,0.511,0.457,0.556
"Nov 19, 2020",,0.514,0.514,0.514,0.374,0.537,0.502,,0.401
"Nov 20, 2020",,,,,,,,,
"Nov 21, 2020",0.465,,0.565,0.41,0.522,0.523,0.417,0.263,0.511
"Nov 22, 2020",,,,,,,,,
"Nov 23, 2020",,,,,,,,,
"Nov 24, 2020",,,,,,,,,
"Nov 25, 2020",0.528,0.509,0.547,0.487,0.509,0.561,0.508,0.479,0.489
"Nov 26, 2020",0.491,0.454,0.444,0.512,0.469,0.404,0.482,0.427,0.391
"Nov 27, 2020",,,,,,,,,
"Nov 28, 2020",0.571,0.567,0.554,,,0.516,0.541,0.434,0.456
"Nov 29, 2020",0.422,0.471,0.459,0.387,0.459,0.405,0.384,0.289,0.436
"Nov 30, 2020",0.319,0.411,0.401,0.442,0.357,0.348,0.444,0.385,0.308
"Dec 1, 2020",,,,,,,,,
"Dec 2, 2020",,,,,,,,0.389,
"Dec 3, 2020",,0.541,0.54,,,0.515,,0.479,0.507
"Dec 4, 2020",,0.479,0.488,0.485,0.518,0.483,0.454,0.334,0.497
"Dec 5, 2020",,,,,,,,,
"Dec 6, 2020",0.565,0.503,0.517,0.476,0.495,,0.401,,
"Dec 7, 2020",0.423,0.36,0.373,0.38,0.354,0.366,0.388,0.316,0.31
"Dec 8, 2020",,,,,,,,,
"Dec 9, 2020",0.581,,,,,,,0.588,
"Dec 10, 2020",,,,,,,,,
"Dec 11, 2020",0.504,0.522,0.444,0.446,0.477,0.429,0.434,0.351,0.444
"Dec 12, 2020",0.583,,,,,,,0.437,
"Dec 13, 2020",,,,,,,,,
"Dec 14, 2020",,,,,,,,,
"Dec 15, 2020",,0.536,0.569,0.52,0.507,0.579,0.546,0.509,0.524
"Dec 16, 2020",,,,0.462,,,0.405,0.431,0.374
"Dec 17, 2020",,,,,,,,,
"Dec 18, 2020",0.508,,0.55,,0.341,0.522,0.317,0.455,0.42
"Dec 19, 2020",0.458,0.515,0.495,,0.515,0.454,0.388,0.476,0.419
"Dec 20, 2020",0.232,0.278,0.251,0.329,0.291,0.246,0.284,0.296,0.271
"Dec 21, 2020",0.359,0.43,0.379,0.411,0.494,0.331,0.418,0.324,0.371
"Dec 22, 2020",,,,,,,,,
"Dec 23, 2020",0.559,0.462,0.572,,0.462,0.531,,,0.592
"Dec 24, 2020",,,,,,,,,
"Dec 25, 2020",,,,,,,0.573,,0.562
"Dec 26, 2020",,,,,,,,,
"Dec 27, 2020",,,,0.307,,,0.243,0.258,0.452
"Dec 28, 2020",,,,0.548,,,0.535,0.552,
"Dec 29, 2020",0.461,0.557,0.467,,0.572,0.517,0.524,,0.467
"Dec 30, 2020",,,,,,,,0.393,
