system:time_start,Guamani,Centro,ElCamal,Cotocollao,Belisario,LosChillos,Carapungo,SanAntonio,Tumbaco
"Feb 2, 2018",,,,,,,,,
"Feb 3, 2018",0.586,0.595,0.487,0.577,0.599,0.475,0.522,0.459,0.461
"Feb 4, 2018",,,,,,,0.541,0.55,
"Feb 5, 2018",,0.545,,0.4,0.425,0.47,0.358,0.371,0.44
"Feb 6, 2018",,,,,,,,,
"Feb 7, 2018",0.495,0.437,0.49,0.351,0.404,0.401,0.327,0.282,0.264
"Feb 8, 2018",0.477,0.395,0.369,0.392,0.386,0.238,0.402,0.332,0.228
"Feb 9, 2018",0.369,0.344,0.309,0.415,0.329,0.272,0.397,0.411,0.291
"Feb 10, 2018",0.926,0.639,0.492,0.651,0.603,0.449,0.58,0.512,0.471
"Feb 11, 2018",,,,,,,,,
"Feb 12, 2018",0.395,0.49,0.49,0.531,0.477,0.427,0.516,0.571,0.444
"Feb 13, 2018",0.539,0.504,0.504,0.533,0.465,0.417,0.46,0.5,0.369
"Feb 14, 2018",0.502,0.413,0.386,0.55,0.408,0.437,0.508,0.481,0.371
"Feb 15, 2018",,,,,,,,,
"Feb 16, 2018",,,,,,,,,
"Feb 17, 2018",,,,,,,,,
"Feb 18, 2018",,,,,,,,,
"Feb 19, 2018",,,,,,0.54,0.442,0.354,
"Feb 20, 2018",,,,,,,,,
"Feb 21, 2018",0.447,0.382,0.312,0.384,0.389,0.292,0.326,0.283,0.373
"Feb 22, 2018",,,,,,,,,
"Feb 23, 2018",,,,0.56,0.593,,0.57,0.553,0.578
"Feb 24, 2018",,,,,,,,0.373,0.474
"Feb 25, 2018",0.295,0.381,0.314,,,0.286,0.274,0.289,0.303
"Feb 26, 2018",,0.361,0.54,,0.407,0.476,,0.494,0.448
"Feb 27, 2018",,,,,,,,,
"Feb 28, 2018",,,,,,,,0.395,
"Mar 1, 2018",0.427,0.328,0.32,0.406,0.329,0.282,0.386,0.271,0.268
"Mar 2, 2018",,,,,,,,,
"Mar 3, 2018",,,,,,,,,
"Mar 4, 2018",,,,,,,,,
"Mar 5, 2018",,,,,,,,,
"Mar 6, 2018",,,,,,,,,
"Mar 7, 2018",,,0.366,,,0.394,,,
"Mar 8, 2018",,,,,,,,,
"Mar 9, 2018",,0.403,0.358,,0.291,0.341,,,0.438
"Mar 10, 2018",0.304,0.214,0.207,0.216,0.223,0.201,0.177,0.205,0.111
"Mar 11, 2018",0.322,0.362,0.33,0.499,0.361,0.338,0.419,0.378,0.356
"Mar 12, 2018",0.283,0.267,0.248,0.316,0.259,0.214,0.247,0.308,0.191
"Mar 13, 2018",0.512,0.555,0.566,,,0.574,,,
"Mar 14, 2018",0.245,0.262,0.252,0.3,0.259,0.225,0.298,0.256,0.177
"Mar 15, 2018",,,,,,,,,
"Mar 16, 2018",,,,,,,,,
"Mar 17, 2018",,,,,,,,,
"Mar 18, 2018",0.516,0.588,0.592,0.521,0.536,0.529,0.521,0.442,0.491
"Mar 19, 2018",,,0.55,,,0.573,,,
"Mar 20, 2018",0.474,0.572,0.538,0.496,0.575,0.576,0.524,0.489,
"Mar 21, 2018",,0.459,0.459,0.36,0.438,,0.432,0.382,0.413
"Mar 22, 2018",,,,,,,,,
"Mar 23, 2018",,,,,,,,,
"Mar 24, 2018",,,,,,,,,
"Mar 25, 2018",0.305,0.269,0.269,0.258,0.255,0.242,0.282,0.184,0.21
"Mar 26, 2018",,0.544,0.553,0.599,0.524,0.589,0.594,0.554,0.534
"Mar 27, 2018",0.387,0.382,0.384,0.494,0.4,0.402,0.408,,0.4
"Mar 28, 2018",,0.45,0.39,0.527,0.445,0.352,0.505,0.409,0.336
"Mar 29, 2018",,,,,,,,,
"Mar 30, 2018",,,,,0.522,,0.446,0.558,0.571
"Mar 31, 2018",,,,,,,,,
"Apr 1, 2018",,,,,,,,0.47,
"Apr 2, 2018",,,,,,,,,
"Apr 3, 2018",,,,,,,,0.532,
"Apr 4, 2018",,,,,,,,,0.489
"Apr 5, 2018",,,,,,,,,
"Apr 6, 2018",,,,,,,,,0.443
"Apr 7, 2018",,,,,,,,,
"Apr 8, 2018",,0.536,0.54,0.244,0.533,0.562,0.255,0.156,
"Apr 9, 2018",,,,,,,,,
"Apr 10, 2018",,,,,,,,,
"Apr 11, 2018",,,,,,,,,
"Apr 12, 2018",0.177,0.084,0.099,0.125,0.069,0.227,0.12,0.131,0.037
"Apr 13, 2018",,,,,,,,,
"Apr 14, 2018",0.414,0.47,0.465,0.526,0.505,0.401,0.553,,
"Apr 15, 2018",,,0.54,0.373,0.34,0.544,0.327,0.316,0.339
"Apr 16, 2018",,,,,,,,,
"Apr 17, 2018",0.334,0.322,0.413,0.352,0.301,0.415,0.366,0.255,0.352
"Apr 18, 2018",,0.405,0.39,,0.369,0.37,0.392,0.336,0.33
"Apr 19, 2018",,0.369,0.499,0.366,0.372,,0.369,0.297,0.38
"Apr 20, 2018",0.35,0.368,0.354,0.286,0.287,0.301,0.27,0.565,0.223
"Apr 21, 2018",0.303,0.244,0.25,0.286,0.242,0.24,0.272,0.23,0.253
"Apr 22, 2018",0.41,0.208,0.199,0.231,0.202,0.197,0.213,0.175,0.177
"Apr 23, 2018",,,,,,,,,
"Apr 24, 2018",0.386,0.406,0.396,0.483,0.288,0.387,0.401,0.291,0.297
"Apr 25, 2018",,,,,,,,,
"Apr 26, 2018",,,,,,,,,
"Apr 27, 2018",,0.399,0.418,,0.382,0.427,0.436,0.431,0.346
"Apr 28, 2018",,,,,,,,,
"Apr 29, 2018",,,,,,,,,
"Apr 30, 2018",,,,,,,,,
"May 1, 2018",,0.563,0.563,,0.474,0.473,,,0.501
"May 2, 2018",,,,,,,,,
"May 3, 2018",0.443,0.458,0.43,0.391,0.458,0.431,0.371,0.316,0.387
"May 4, 2018",0.502,0.299,0.305,0.348,0.302,0.289,0.33,0.279,0.201
"May 5, 2018",0.442,0.332,0.332,0.405,0.319,0.355,0.405,0.368,0.331
"May 6, 2018",,,,0.441,0.487,,0.421,0.452,0.296
"May 7, 2018",,,,,,,,,
"May 8, 2018",,,,,,,,,
"May 9, 2018",,,,,,,,,
"May 10, 2018",,0.373,0.396,0.453,0.372,0.426,0.377,0.403,0.391
"May 11, 2018",,,,,,,,,
"May 12, 2018",,,,,,,0.4,,
"May 13, 2018",,,,,,,,,
"May 14, 2018",0.519,0.566,0.518,,0.566,0.506,,0.393,0.522
"May 15, 2018",0.4,0.472,0.499,0.314,0.383,0.35,0.289,0.29,0.395
"May 16, 2018",,,,,,,,,
"May 17, 2018",0.305,0.321,0.312,0.375,0.269,0.284,0.375,0.402,0.252
"May 18, 2018",,,,,,,,,
"May 19, 2018",0.394,0.539,0.573,0.413,0.598,0.545,,0.376,0.418
"May 20, 2018",,,,,,,,,
"May 21, 2018",0.383,,,0.526,,,,0.408,
"May 22, 2018",,,,0.378,0.261,0.318,0.288,0.258,0.205
"May 23, 2018",,0.513,0.472,,0.52,0.488,,,0.516
"May 24, 2018",,,,,0.366,0.318,,0.526,0.345
"May 25, 2018",,0.566,0.566,,0.549,,,,
"May 26, 2018",,,,,,,0.478,0.491,
"May 27, 2018",,,,,,,,,
"May 28, 2018",,,,,0.545,0.413,0.29,0.217,0.434
"May 29, 2018",,,,,,0.457,,,0.434
"May 30, 2018",0.348,0.305,0.285,0.412,0.324,0.275,0.383,0.389,0.373
"May 31, 2018",0.205,0.144,0.127,0.192,0.137,0.054,0.138,0.103,0.041
"Jun 1, 2018",0.189,0.266,0.225,,0.279,0.171,0.282,0.147,0.284
"Jun 2, 2018",0.32,0.326,0.294,0.464,0.317,0.243,0.455,0.491,0.292
"Jun 3, 2018",,,,,,,,,
"Jun 4, 2018",,0.256,0.256,0.388,0.396,,0.353,0.3,
"Jun 5, 2018",,0.445,0.461,0.502,0.468,0.445,,,0.442
"Jun 6, 2018",0.217,0.175,0.152,0.224,0.182,0.107,0.2,0.151,0.134
"Jun 7, 2018",0.103,0.109,0.102,0.085,0.109,0.068,0.07,0.137,0.063
"Jun 8, 2018",0.149,0.123,0.116,0.148,0.128,0.103,0.142,0.121,0.176
"Jun 9, 2018",0.265,0.261,0.249,0.221,0.222,0.231,0.236,0.245,0.168
"Jun 10, 2018",,,,,,,,,
"Jun 11, 2018",0.312,0.222,0.246,0.23,0.222,0.276,0.26,0.116,0.182
"Jun 12, 2018",,,,,,,,,
"Jun 13, 2018",0.194,0.117,0.121,0.173,0.111,0.048,0.213,0.09,0.102
"Jun 14, 2018",0.344,0.426,0.418,0.279,0.461,0.303,0.217,0.223,0.212
"Jun 15, 2018",,0.369,0.364,,,,,0.294,
"Jun 16, 2018",0.218,0.425,0.392,0.338,0.325,0.398,0.251,0.246,0.31
"Jun 17, 2018",,,,0.362,0.368,,0.396,0.336,
"Jun 18, 2018",0.443,0.357,0.362,0.34,0.311,0.285,0.34,0.326,0.216
"Jun 19, 2018",,0.408,0.306,0.35,0.408,0.352,0.35,,0.302
"Jun 20, 2018",0.254,0.35,0.398,0.372,0.361,0.406,0.386,0.408,0.354
"Jun 21, 2018",0.189,0.202,0.191,0.232,0.206,0.158,0.237,0.368,0.14
"Jun 22, 2018",0.171,0.138,0.133,0.139,0.137,0.122,0.134,0.101,0.094
"Jun 23, 2018",,,0.493,,,0.359,,,
"Jun 24, 2018",,,,0.346,,,0.33,0.27,
"Jun 25, 2018",,,,0.325,,,0.334,0.347,
"Jun 26, 2018",,,,,,,,,
"Jun 27, 2018",,,,,,,,,
"Jun 28, 2018",,,,,,,,,
"Jun 29, 2018",,,,,,,,,
"Jun 30, 2018",,,,0.463,,,0.412,0.531,
"Jul 1, 2018",0.313,0.332,0.325,0.298,0.337,0.429,0.251,0.222,
"Jul 2, 2018",0.144,0.066,0.053,0.157,0.083,0.062,0.106,0.071,0.04
"Jul 3, 2018",0.178,0.137,0.155,0.122,0.128,0.22,0.114,0.08,0.198
"Jul 4, 2018",0.264,0.264,0.264,0.298,0.203,0.311,0.269,0.195,0.191
"Jul 5, 2018",,,,,,,,,
"Jul 6, 2018",0.54,0.422,0.476,0.54,0.432,0.503,0.53,0.59,0.519
"Jul 7, 2018",,,,,,,,,
"Jul 8, 2018",0.21,0.226,0.213,0.163,0.204,0.133,0.152,0.163,0.12
"Jul 9, 2018",0.296,0.322,0.326,0.281,0.288,0.405,0.277,0.322,0.152
"Jul 10, 2018",0.178,0.159,0.137,0.161,0.15,0.12,0.128,0.152,0.122
"Jul 11, 2018",0.24,0.227,0.158,0.278,0.241,0.132,0.236,0.218,0.174
"Jul 12, 2018",0.204,0.177,0.171,0.167,0.183,0.176,0.155,0.121,0.206
"Jul 13, 2018",0.276,0.284,0.236,0.347,0.261,0.175,0.247,0.258,0.116
"Jul 14, 2018",0.395,0.312,0.304,,0.293,0.225,0.413,0.303,0.139
"Jul 15, 2018",0.146,0.124,0.108,0.177,0.129,0.071,0.176,0.091,0.075
"Jul 16, 2018",0.045,0.082,0.084,0.018,0.078,0.063,0.013,0.111,0.044
"Jul 17, 2018",0.26,0.269,0.269,0.23,0.239,0.301,0.29,0.304,
"Jul 18, 2018",0.294,0.105,0.283,0.407,,0.224,0.531,0.45,0.4
"Jul 19, 2018",0.213,0.264,0.258,0.237,0.279,0.247,0.244,0.253,
"Jul 20, 2018",,,,,,0.417,0.357,,0.452
"Jul 21, 2018",,,,,,,,0.405,
"Jul 22, 2018",,,,0.444,,,,0.442,
"Jul 23, 2018",0.216,0.223,0.216,0.306,0.233,0.161,0.256,0.319,0.177
"Jul 24, 2018",0.282,0.241,0.341,0.209,0.241,0.331,0.168,0.229,0.167
"Jul 25, 2018",0.235,0.292,0.302,,0.264,0.243,0.24,0.204,0.129
"Jul 26, 2018",0.217,0.186,0.185,0.216,0.199,0.217,0.232,0.208,0.244
"Jul 27, 2018",,0.426,0.418,,0.426,0.418,,,0.44
"Jul 28, 2018",0.158,0.141,0.14,0.14,0.153,0.136,0.125,0.108,0.187
"Jul 29, 2018",,,,,,,0.346,,
"Jul 30, 2018",,,,,,,,,
"Jul 31, 2018",,,,,,0.49,,,
"Aug 1, 2018",0.217,0.217,0.208,0.237,0.204,0.165,0.191,0.215,0.125
"Aug 2, 2018",0.184,0.156,0.183,0.171,0.156,0.18,0.131,0.064,0.15
"Aug 3, 2018",,,,,,,,,
"Aug 4, 2018",,,,,,,,,
"Aug 5, 2018",0.242,0.252,0.238,0.295,0.265,0.177,0.302,0.131,0.172
"Aug 6, 2018",,,,0.622,,0.333,0.564,0.517,0.264
"Aug 7, 2018",0.291,0.403,0.328,0.555,0.389,0.208,0.576,0.569,0.162
"Aug 8, 2018",0.358,0.255,0.24,0.311,0.255,0.2,0.267,0.297,0.173
"Aug 9, 2018",0.186,0.208,0.194,0.215,0.191,0.197,0.207,0.214,0.184
"Aug 10, 2018",0.235,0.216,0.241,0.22,0.203,0.202,0.206,0.252,0.137
"Aug 11, 2018",0.193,0.17,0.158,0.167,0.164,0.173,0.16,0.155,0.196
"Aug 12, 2018",0.323,0.218,0.218,0.216,0.217,0.208,0.271,0.333,0.13
"Aug 13, 2018",0.463,0.33,0.369,0.278,0.304,0.387,0.273,0.305,
"Aug 14, 2018",0.302,0.328,0.325,0.401,0.368,0.268,0.392,0.247,0.348
"Aug 15, 2018",,,,,,,,,0.336
"Aug 16, 2018",0.281,0.232,0.208,0.199,0.198,0.163,0.281,0.241,0.181
"Aug 17, 2018",,0.265,0.33,0.274,0.233,0.274,0.235,0.252,0.187
"Aug 18, 2018",0.115,0.164,0.161,0.123,0.161,0.142,0.112,0.169,0.115
"Aug 19, 2018",0.283,0.318,0.346,0.214,0.234,0.274,0.218,0.232,0.126
"Aug 20, 2018",0.249,0.208,0.211,0.198,0.208,0.272,0.182,0.189,0.273
"Aug 21, 2018",0.318,0.269,0.272,0.223,0.234,0.278,0.263,0.26,0.14
"Aug 22, 2018",0.401,0.371,0.406,,0.397,0.295,,0.5,0.264
"Aug 23, 2018",0.283,0.36,0.332,0.4,0.346,0.318,0.412,0.306,0.241
"Aug 24, 2018",0.196,0.151,0.182,0.117,0.137,0.136,0.088,0.142,0.109
"Aug 25, 2018",0.123,0.126,0.092,0.117,0.113,0.073,0.097,0.163,0.076
"Aug 26, 2018",0.245,0.293,0.305,0.26,0.27,0.186,0.257,0.336,0.163
"Aug 27, 2018",0.476,0.283,0.476,0.319,0.283,0.476,0.355,0.281,0.497
"Aug 28, 2018",0.201,0.232,0.213,0.187,0.196,0.082,0.203,0.254,0.051
"Aug 29, 2018",0.189,0.176,0.177,0.189,0.186,0.206,0.162,0.178,0.252
"Aug 30, 2018",0.17,0.173,0.159,0.158,0.172,0.093,0.211,0.101,0.138
"Aug 31, 2018",,,,,,,,,
"Sep 1, 2018",0.229,0.21,0.219,0.192,0.212,0.23,0.287,0.355,0.305
"Sep 2, 2018",,0.385,0.385,,0.385,0.312,0.377,0.3,0.251
"Sep 3, 2018",0.279,0.255,0.279,0.212,0.223,0.27,0.239,0.208,0.229
"Sep 4, 2018",,,,0.43,,,0.43,0.232,
"Sep 5, 2018",,0.507,0.525,0.433,0.441,0.507,0.53,0.539,0.543
"Sep 6, 2018",0.202,0.177,0.188,0.2,0.169,0.082,0.216,0.199,0.052
"Sep 7, 2018",,,,,,,,,
"Sep 8, 2018",,0.274,,0.286,0.274,0.344,0.553,0.276,0.161
"Sep 9, 2018",,,,0.386,0.455,,0.381,0.45,0.427
"Sep 10, 2018",0.353,0.163,0.341,0.211,0.219,0.393,0.239,0.247,0.232
"Sep 11, 2018",0.481,,,,,,,,0.436
"Sep 12, 2018",,,,,,,,,
"Sep 13, 2018",,0.407,0.386,0.392,0.488,0.311,0.392,0.403,0.349
"Sep 14, 2018",,,,,,,,,
"Sep 15, 2018",,,,,,,,,
"Sep 16, 2018",,,,,,,,,
"Sep 17, 2018",0.196,0.082,0.092,0.245,0.112,0.112,0.296,0.121,0.142
"Sep 18, 2018",0.28,0.232,0.2,0.213,0.235,0.155,0.175,0.222,0.138
"Sep 19, 2018",0.303,0.227,0.197,0.298,0.258,0.161,0.249,0.227,0.185
"Sep 20, 2018",0.216,0.119,0.086,0.122,0.136,0.073,0.125,0.126,0.081
"Sep 21, 2018",0.551,0.522,0.534,0.373,0.536,,0.373,0.338,
"Sep 22, 2018",0.355,0.323,0.378,0.253,0.294,0.187,0.275,0.31,0.167
"Sep 23, 2018",,,,,,,,,0.552
"Sep 24, 2018",0.279,0.365,0.327,0.374,0.371,0.279,0.451,0.329,0.24
"Sep 25, 2018",0.405,,,0.379,0.324,0.282,0.415,0.35,0.223
"Sep 26, 2018",0.426,0.46,0.57,0.485,0.475,0.433,0.499,0.53,
"Sep 27, 2018",0.357,0.338,0.341,0.563,0.487,0.292,0.545,0.448,0.267
"Sep 28, 2018",0.122,0.118,0.104,0.112,0.124,0.087,0.126,0.158,0.135
"Sep 29, 2018",0.274,0.191,0.177,0.207,0.198,0.122,0.203,0.255,0.174
"Sep 30, 2018",,,,,,,,,
"Oct 1, 2018",0.485,0.32,0.418,0.356,0.311,0.373,0.42,0.319,0.502
"Oct 2, 2018",,,,0.527,,,0.559,0.433,
"Oct 3, 2018",0.26,0.222,0.205,0.358,0.231,0.196,0.383,0.292,0.266
"Oct 4, 2018",0.487,0.515,0.462,0.441,0.449,0.383,0.537,0.422,0.383
"Oct 5, 2018",0.362,0.299,0.32,0.248,0.275,0.417,0.311,0.283,0.418
"Oct 6, 2018",,,,,,0.362,,0.534,0.478
"Oct 7, 2018",,,,,,,,,
"Oct 8, 2018",,,,,,,,,
"Oct 9, 2018",,,,,,,,,
"Oct 10, 2018",,,,,,,,,
"Oct 11, 2018",,,,,,,,,
"Oct 12, 2018",0.23,0.302,0.311,0.196,0.282,0.352,0.227,0.208,0.355
"Oct 13, 2018",,,0.588,0.238,,0.559,0.265,0.332,
"Oct 14, 2018",,0.368,0.371,0.356,0.359,0.384,0.368,0.345,0.373
"Oct 15, 2018",0.142,0.224,0.2,0.345,0.238,0.121,0.331,0.4,0.185
"Oct 16, 2018",0.563,0.379,0.411,0.347,0.388,0.518,0.388,0.418,0.501
"Oct 17, 2018",0.538,0.327,0.294,0.404,0.328,0.294,0.41,0.379,0.248
"Oct 18, 2018",,,,,,,,,
"Oct 19, 2018",0.278,0.185,0.196,0.231,0.179,0.208,0.355,0.249,0.184
"Oct 20, 2018",,,,,,,,,
"Oct 21, 2018",0.479,0.49,0.515,0.472,0.435,0.505,0.515,0.393,0.483
"Oct 22, 2018",0.537,0.618,0.587,0.366,0.349,0.527,0.343,0.287,0.392
"Oct 23, 2018",0.446,,,,,,,,
"Oct 24, 2018",0.183,0.106,0.112,0.178,0.142,0.118,0.196,0.131,0.089
"Oct 25, 2018",,,,,,,,,
"Oct 26, 2018",,,,0.564,0.447,,0.564,0.448,0.488
"Oct 27, 2018",,,,,,,,,
"Oct 28, 2018",0.314,0.367,0.314,0.26,0.256,0.312,0.367,0.37,0.27
"Oct 29, 2018",0.363,,0.541,,0.514,0.413,,,0.462
"Oct 30, 2018",0.228,0.219,0.212,0.234,0.183,0.233,0.243,0.169,0.217
"Oct 31, 2018",0.598,,0.682,0.495,,0.565,0.495,0.307,0.547
"Nov 1, 2018",,,,,,,,,
"Nov 2, 2018",0.294,0.317,0.309,0.381,0.225,0.28,0.355,0.396,0.224
"Nov 3, 2018",,,,,,,,,
"Nov 4, 2018",,,,,,,,,
"Nov 5, 2018",,,,,,,,,
"Nov 6, 2018",0.355,0.329,0.312,0.291,0.314,0.379,0.286,0.226,0.299
"Nov 7, 2018",0.293,0.28,0.285,0.317,0.26,0.288,0.324,0.377,0.245
"Nov 8, 2018",,,,,,,,,
"Nov 9, 2018",,0.468,,,0.348,,0.553,0.432,0.447
"Nov 10, 2018",,,,,,,,,
"Nov 11, 2018",0.532,0.534,0.555,0.544,0.541,0.58,0.552,0.53,0.53
"Nov 12, 2018",,,,,,0.55,,,
"Nov 13, 2018",0.508,,,0.546,,,0.548,0.58,
"Nov 14, 2018",,,,0.561,0.542,,0.546,0.572,
"Nov 15, 2018",,,,0.579,0.588,,0.579,0.576,
"Nov 16, 2018",,,,,,,,,0.598
"Nov 17, 2018",,,,,,,,,
"Nov 18, 2018",0.459,0.495,0.441,0.495,0.461,0.413,0.461,0.371,0.361
"Nov 19, 2018",,,,,,,,,
"Nov 20, 2018",,,,,,,,,
"Nov 21, 2018",,0.584,0.571,,,0.567,,0.552,0.552
"Nov 22, 2018",0.532,0.47,0.444,0.425,0.464,0.439,0.401,0.369,0.406
"Nov 23, 2018",0.442,0.478,0.488,0.393,0.429,0.405,0.379,0.351,0.369
"Nov 24, 2018",,,,,,,,,
"Nov 25, 2018",,,0.575,0.527,0.53,,0.527,0.494,0.559
"Nov 26, 2018",,,,,,,,,
"Nov 27, 2018",,,,,,,,,
"Nov 28, 2018",,0.361,0.37,0.373,0.445,0.37,0.344,0.285,0.295
"Nov 29, 2018",,,,,,,,,
"Nov 30, 2018",,,,,,,,,
"Dec 1, 2018",0.267,0.287,0.289,0.246,0.26,0.261,0.235,0.208,0.255
"Dec 2, 2018",0.372,0.358,0.339,0.418,0.403,0.31,0.337,0.232,0.382
"Dec 3, 2018",,,,,,,,,
"Dec 4, 2018",0.412,0.481,0.48,,0.504,0.443,0.392,0.434,0.368
"Dec 5, 2018",,,,,,,,,
"Dec 6, 2018",0.327,0.321,0.316,0.303,0.285,0.376,0.327,0.198,0.316
"Dec 7, 2018",0.52,,,,0.525,0.451,0.54,0.479,0.471
"Dec 8, 2018",,,,,,,,,
"Dec 9, 2018",,0.316,0.305,0.288,0.239,0.296,0.295,0.174,0.215
"Dec 10, 2018",,0.494,0.533,0.495,0.491,0.562,0.561,0.527,
"Dec 11, 2018",,,,,,,,,
"Dec 12, 2018",,,,,,,,,
"Dec 13, 2018",,,,,,,0.384,,
"Dec 14, 2018",,,0.527,,,0.529,,,0.468
"Dec 15, 2018",,0.357,,0.31,0.325,0.313,0.307,0.273,0.338
"Dec 16, 2018",0.26,0.257,0.243,0.283,0.262,0.206,0.235,0.204,0.172
"Dec 17, 2018",0.443,0.527,0.517,0.526,,0.47,0.521,0.538,
"Dec 18, 2018",,,,,,,,,
"Dec 19, 2018",,,,,,,,,
"Dec 20, 2018",,,,,,,,,
"Dec 21, 2018",,,,,,,,,
"Dec 22, 2018",0.398,0.483,0.431,,,0.39,,,
"Dec 23, 2018",0.241,0.183,0.178,0.187,0.239,0.135,0.152,0.121,0.16
"Dec 24, 2018",,,,0.452,0.348,,0.48,0.281,0.44
"Dec 25, 2018",,0.384,0.382,0.365,0.364,0.349,0.384,0.324,0.33
"Dec 26, 2018",0.319,0.316,0.312,0.227,0.294,0.316,0.25,0.192,
"Dec 27, 2018",,,,,,,0.277,0.381,
"Dec 28, 2018",,,,,,0.34,,,0.323
"Dec 29, 2018",0.268,0.311,0.341,0.317,0.269,0.332,0.364,0.32,0.259
"Dec 30, 2018",0.295,0.287,0.281,0.368,0.268,0.224,0.38,0.337,0.206
