Fecha,TMP,PM25,AOD_mean,IQCA
2018-01-01,10.635833333333332,26.26375,,Aceptable
2018-01-02,13.14,25.383333333333336,,Aceptable
2018-01-03,13.409166666666666,27.054166666666664,,Aceptable
2018-01-04,13.731666666666667,21.21125,229.897,Deseable
2018-01-05,12.7325,24.161666666666665,360.058,Deseable
2018-01-06,12.822083333333332,18.0775,,Deseable
2018-01-07,13.556666666666668,14.279166666666669,211.313,Deseable
2018-01-08,13.165,17.6725,476.082,Deseable
2018-01-09,12.836666666666666,26.04375,,Aceptable
2018-01-10,13.174166666666666,22.77,,Deseable
2018-01-11,13.774166666666666,22.366666666666664,274.499,Deseable
2018-01-12,13.277916666666668,22.817500000000003,540.395,Deseable
2018-01-13,13.040416666666667,17.447083333333335,,Deseable
2018-01-14,12.375833333333333,8.27875,478.913,Deseable
2018-01-15,11.392916666666666,11.39125,,Deseable
2018-01-16,12.155416666666667,17.6775,,Deseable
2018-01-17,12.465416666666668,11.35875,,Deseable
2018-01-18,12.81,13.3775,594.0,Deseable
2018-01-19,13.497916666666669,14.614583333333334,,Deseable
2018-01-20,13.600833333333334,10.96375,,Deseable
2018-01-21,13.655,8.708333333333334,,Deseable
2018-01-22,13.90375,10.786666666666669,384.333,Deseable
2018-01-23,13.599583333333332,14.746666666666668,,Deseable
2018-01-24,14.439166666666669,16.71125,202.228,Deseable
2018-01-25,14.105,12.282916666666669,341.288,Deseable
2018-01-26,14.06875,21.38791666666667,,Deseable
2018-01-27,14.54125,12.7275,533.95,Deseable
2018-01-28,15.008333333333333,13.695416666666668,325.268,Deseable
2018-01-29,14.091304347826089,18.38636363636364,192.211,Deseable
2018-01-30,14.52375,22.14208333333333,222.329,Deseable
2018-01-31,14.757083333333334,22.484583333333333,285.472,Deseable
2018-02-01,14.540416666666667,22.06375,301.214,Deseable
2018-02-02,15.030555555555557,18.916363636363634,,Deseable
2018-02-03,,,542.353,Incorrecto
2018-02-04,,,576.0,Incorrecto
2018-02-05,15.903076923076924,2.76375,406.958,Deseable
2018-02-06,13.72625,11.467083333333331,,Deseable
2018-02-07,14.577916666666669,10.58125,345.95,Deseable
2018-02-08,14.685,9.96375,365.632,Deseable
2018-02-09,14.792916666666663,14.055,406.698,Deseable
2018-02-10,14.657916666666669,13.414166666666668,647.094,Deseable
2018-02-11,14.464583333333332,15.42375,,Deseable
2018-02-12,14.012083333333337,22.812083333333334,528.468,Deseable
2018-02-13,14.012916666666667,19.4225,527.886,Deseable
2018-02-14,14.06,18.0175,546.239,Deseable
2018-02-15,13.809583333333334,11.2825,,Deseable
2018-02-16,14.140833333333331,14.808750000000002,,Deseable
2018-02-17,14.316666666666668,17.698333333333334,,Deseable
2018-02-18,14.226666666666668,12.525,,Deseable
2018-02-19,13.22625,8.856250000000001,,Deseable
2018-02-20,14.063333333333333,11.082083333333337,,Deseable
2018-02-21,13.953333333333331,11.82,344.735,Deseable
2018-02-22,12.938333333333333,10.05,,Deseable
2018-02-23,12.729166666666666,8.648333333333333,556.02,Deseable
2018-02-24,11.835416666666667,7.562916666666666,,Deseable
2018-02-25,12.84125,9.907083333333334,,Deseable
2018-02-26,12.492083333333332,12.048333333333334,,Deseable
2018-02-27,12.874583333333334,12.33375,,Deseable
2018-02-28,13.157083333333333,11.226666666666668,,Deseable
2018-03-01,14.11875,18.5925,417.598,Deseable
2018-03-02,13.46875,15.269166666666663,,Deseable
2018-03-03,13.62,13.61125,,Deseable
2018-03-04,14.178333333333333,13.19625,,Deseable
2018-03-05,14.33625,14.155,,Deseable
2018-03-06,13.482,17.46625,,Deseable
2018-03-07,14.279583333333331,16.799,,Deseable
2018-03-08,14.685,15.530833333333334,,Deseable
2018-03-09,14.422916666666666,12.452916666666669,,Deseable
2018-03-10,15.179166666666667,13.89,220.083,Deseable
2018-03-11,15.712916666666668,9.30875,478.635,Deseable
2018-03-12,15.22,14.47875,323.096,Deseable
2018-03-13,14.503749999999998,18.532083333333333,,Deseable
2018-03-14,14.45375,25.75625,292.528,Aceptable
2018-03-15,14.357083333333334,28.592916666666667,,Aceptable
2018-03-16,14.850833333333334,21.287916666666668,,Deseable
2018-03-17,13.549583333333333,17.769166666666667,,Deseable
2018-03-18,14.3225,17.100416666666668,520.813,Deseable
2018-03-19,13.248333333333331,12.805833333333334,,Deseable
2018-03-20,14.28375,24.072916666666668,506.543,Deseable
2018-03-21,15.14625,20.19875,337.561,Deseable
2018-03-22,14.565,17.292083333333334,,Deseable
2018-03-23,13.165652173913044,21.9604761904762,,Deseable
2018-03-24,13.089166666666666,20.75375,,Deseable
2018-03-25,14.647083333333333,14.467916666666667,226.945,Deseable
2018-03-26,15.360416666666666,18.592916666666667,598.867,Deseable
2018-03-27,14.983333333333334,21.50583333333333,494.633,Deseable
2018-03-28,14.562916666666666,15.602916666666667,529.79,Deseable
2018-03-29,13.369166666666668,16.149166666666666,,Deseable
2018-03-30,13.617916666666666,13.54625,,Deseable
2018-03-31,12.609166666666669,8.1525,,Deseable
2018-04-01,12.777916666666668,6.944166666666667,,Deseable
2018-04-02,12.128333333333332,9.9775,,Deseable
2018-04-03,13.315,19.05958333333333,,Deseable
2018-04-04,12.354166666666666,11.8075,,Deseable
2018-04-05,12.901666666666666,16.2725,,Deseable
2018-04-06,12.115416666666668,10.13375,,Deseable
2018-04-07,12.862916666666663,19.19125,,Deseable
2018-04-08,13.829583333333334,13.111666666666666,261.228,Deseable
2018-04-09,14.222916666666668,16.594166666666666,,Deseable
2018-04-10,13.310833333333331,11.733333333333334,,Deseable
