Fecha,AOD_media,AOD_mediana,AOD_moda,PM25_1,PM25_7,PM25_14,PM25_18,PM25,TMP,IQCA,IQCA_1,IQCA_7,IQCA_14,IQCA_18
2018-04-27,0,0,0,22.09,2.32,5.33,21.33,16.95208333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-04-28,0,0,0,22.71,16.56,2.46,22.02,16.93458333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-04-29,0,0,0,17.3,2.74,13.11,30.63,13.04625,,Deseable,Deseable,Deseable,Deseable,Aceptable
2018-04-30,0,0,0,9.84,18.95,23.23,14.42,16.75583333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-05-01,0,0,0,30.15,34.28,21.95,31.25,24.11333333,,Deseable,Aceptable,Aceptable,Deseable,Aceptable
2018-05-02,0,0,0,15.18,7.92,11.88,9.01,11.09041667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-05-03,0.434,0.443,0.445,5.47,5.2,28.27,28.6,12.34958333,,Deseable,Deseable,Deseable,Aceptable,Aceptable
2018-05-04,0.502,0.502,0.498,20.33,2.58,22.41,30.02,19.62416667,,Deseable,Deseable,Deseable,Deseable,Aceptable
2018-05-05,0.442,0.442,0.442,12.92,30.46,22.53,22.62,19.37208333,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-05-06,0,0,0,26.42,32.02,17.11,18.51,19.12791667,,Deseable,Aceptable,Aceptable,Deseable,Deseable
2018-05-07,0,0,0,8.12,7.87,5.66,20.97,12.94958333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-05-08,0,0,0,17.83,35.11,12.73,34.14,20.2375,,Deseable,Deseable,Aceptable,Deseable,Aceptable
2018-05-09,0,0,0,13.63,46.74,13.53,23.61,17.61,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-05-10,0,0,0,27,23.53,51.45,34.92,22.98041667,,Deseable,Aceptable,Deseable,Precaucion,Aceptable
2018-05-11,0,0,0,20.65,53.33,6.76,19.17,28.76583333,,Aceptable,Deseable,Precaucion,Deseable,Deseable
2018-05-12,0,0,0,27.83,47.8,9.96,25.93,21.22458333,,Deseable,Aceptable,Aceptable,Deseable,Aceptable
2018-05-13,0,0,0,17.49,27.01,21.58,33.22,18.95375,,Deseable,Deseable,Aceptable,Deseable,Aceptable
2018-05-14,0.52,0.519,0.519,11.16,44.2,22.46,22.23,73.1675,,Precaucion,Deseable,Aceptable,Deseable,Deseable
2018-05-15,0.413,0.4,0.349,15.37,48.28,21.64,11.12,22.13166667,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-05-16,0,0,0,22.62,38.95,9.04,33.83,21.01958333,,Deseable,Deseable,Aceptable,Deseable,Aceptable
2018-05-17,0.308,0.305,0.294,30.7,10.11,14.81,14.27,17.03375,,Deseable,Aceptable,Deseable,Deseable,Deseable
2018-05-18,0,0,0,13.55,29.39,,24.01,16.6285,,Deseable,Deseable,Aceptable,Incorrecto,Deseable
2018-05-19,0.399,0.394,0.379,10.15,15.79,15.09,25.56,15.8775,,Deseable,Deseable,Deseable,Deseable,Aceptable
2018-05-20,0,0,0,21.32,17.53,24.13,11.61,27.14875,,Aceptable,Deseable,Deseable,Deseable,Deseable
2018-05-21,0.383,0.383,0.383,12.87,18.59,17.82,11.24,14.84125,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-05-22,0,0,0,16.02,11.68,27.04,22.39,21.8175,,Deseable,Deseable,Deseable,Aceptable,Deseable
2018-05-23,0,0,0,47.06,45.12,18.9,26.93,25.41708333,,Aceptable,Aceptable,Aceptable,Deseable,Aceptable
2018-05-24,0,0,0,25.14,25.74,6.13,16.48,18.99916667,,Deseable,Aceptable,Aceptable,Deseable,Deseable
2018-05-25,0,0,0,10.5,27.1,17.79,26.41,16.89041667,,Deseable,Deseable,Aceptable,Deseable,Aceptable
2018-05-26,0,0,0,2.77,42.19,15.68,23.29,16.72166667,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-05-27,0,0,0,27.39,25.85,86.73,97.13,33.21,,Aceptable,Aceptable,Aceptable,Precaucion,Precaucion
2018-05-28,0,0,0,29.65,21.16,24.93,27.65,19.605,,Deseable,Aceptable,Deseable,Deseable,Aceptable
