Fecha,TMP,PM25,AOD_mean,IQCA
2018-02-13,14.127083333333331,25.790000000000003,501.528,Aceptable
2018-02-14,13.783333333333331,20.949166666666667,397.573,Deseable
2018-02-15,13.896666666666668,18.629583333333333,,Deseable
2018-02-16,14.492083333333332,21.16625,,Deseable
2018-02-17,14.079583333333334,24.219583333333333,,Deseable
2018-02-18,13.81125,19.0075,,Deseable
2018-02-19,12.876666666666669,10.27,,Deseable
2018-02-20,13.5225,18.23333333333333,,Deseable
2018-02-21,14.029166666666669,15.77,305.119,Deseable
2018-02-22,12.89625,15.95,,Deseable
2018-02-23,13.021666666666668,14.084583333333336,,Deseable
2018-02-24,12.522916666666667,12.445,,Deseable
2018-02-25,13.073333333333332,15.968333333333334,319.222,Deseable
2018-02-26,12.811666666666667,16.20958333333333,535.002,Deseable
2018-02-27,12.649166666666666,18.12666666666667,,Deseable
2018-02-28,12.754583333333334,17.91375,,Deseable
2018-03-01,14.094583333333333,22.8725,333.596,Deseable
2018-03-02,13.381666666666666,17.544583333333332,,Deseable
2018-03-03,14.19875,21.88416666666667,,Deseable
2018-03-04,14.128333333333332,19.659166666666668,,Deseable
2018-03-05,14.564166666666669,22.85291666666667,,Deseable
2018-03-06,14.635416666666666,22.9425,,Deseable
2018-03-07,15.253749999999998,22.014166666666668,366.935,Deseable
2018-03-08,15.737916666666663,20.97434782608696,,Deseable
2018-03-09,15.634166666666664,18.547083333333333,380.861,Deseable
2018-03-10,16.212083333333332,13.645833333333334,212.446,Deseable
2018-03-11,16.7075,12.276666666666666,346.972,Deseable
2018-03-12,16.291666666666668,14.086666666666666,247.823,Deseable
2018-03-13,15.2675,19.1025,573.057,Deseable
2018-03-14,15.37625,21.54875,255.929,Deseable
2018-03-15,14.887083333333337,26.864166666666662,,Aceptable
2018-03-16,15.516666666666666,35.18541666666667,,Aceptable
2018-03-17,14.162916666666668,25.31958333333333,,Aceptable
2018-03-18,14.202083333333334,23.1425,587.358,Deseable
2018-03-19,13.427916666666668,16.245833333333334,555.593,Deseable
2018-03-20,13.894347826086957,30.0005,539.798,Aceptable
2018-03-21,15.757083333333334,23.75791666666667,479.815,Deseable
2018-03-22,15.285833333333334,19.149166666666662,,Deseable
2018-03-23,13.215416666666668,23.625416666666663,,Deseable
2018-03-24,12.621250000000002,29.5425,,Aceptable
2018-03-25,14.777916666666668,24.21666666666667,274.08,Deseable
2018-03-26,15.321666666666664,23.781666666666663,554.533,Deseable
2018-03-27,15.169583333333334,27.039166666666663,392.633,Aceptable
2018-03-28,14.5775,26.269583333333333,403.945,Aceptable
2018-03-29,13.621249999999998,28.439166666666665,,Aceptable
2018-03-30,13.549583333333333,20.24416666666667,,Deseable
2018-03-31,12.872083333333334,18.445,,Deseable
2018-04-01,12.594583333333333,14.18625,,Deseable
2018-04-02,12.420416666666666,21.04083333333333,,Deseable
2018-04-03,13.068333333333332,20.285416666666663,,Deseable
2018-04-04,12.450833333333334,21.365416666666665,,Deseable
2018-04-05,11.866666666666667,27.300416666666667,,Aceptable
2018-04-06,12.70875,21.47791666666667,,Deseable
2018-04-07,12.935833333333331,30.375,,Aceptable
2018-04-08,13.769166666666663,21.98333333333333,548.615,Deseable
2018-04-09,14.36,22.76875,,Deseable
2018-04-10,13.370833333333332,19.11458333333333,,Deseable
2018-04-11,12.717083333333331,30.922083333333333,,Aceptable
2018-04-12,13.134166666666667,34.77041666666667,131.673,Aceptable
2018-04-13,13.894166666666663,22.06083333333333,,Deseable
2018-04-14,13.987083333333333,24.839166666666667,458.424,Deseable
2018-04-15,14.9475,21.902083333333334,540.0,Deseable
2018-04-16,14.467083333333331,25.12833333333333,,Aceptable
2018-04-17,14.2325,16.90458333333333,390.067,Deseable
2018-04-18,15.597916666666668,22.661666666666665,391.186,Deseable
2018-04-19,15.572916666666666,16.284583333333334,415.066,Deseable
2018-04-20,15.983333333333334,15.872916666666669,361.748,Deseable
2018-04-21,15.114583333333334,22.047916666666666,264.491,Deseable
2018-04-22,15.075,17.3475,206.545,Deseable
2018-04-23,15.257916666666668,17.040000000000003,,Deseable
2018-04-24,15.207916666666668,29.9225,390.855,Aceptable
2018-04-25,14.494166666666668,22.855416666666667,,Deseable
2018-04-26,14.032916666666669,24.625,,Deseable
2018-04-27,14.602083333333333,26.95625,408.114,Aceptable
2018-04-28,12.811666666666667,22.989166666666662,,Deseable
2018-04-29,13.25,21.562916666666663,,Deseable
2018-04-30,13.482916666666666,21.41416666666667,,Deseable
2018-05-01,14.413333333333334,26.286666666666665,532.694,Aceptable
2018-05-02,14.575416666666667,19.172083333333333,,Deseable
2018-05-03,15.07,28.46333333333333,426.344,Aceptable
2018-05-04,14.402500000000002,25.855416666666667,309.913,Aceptable
2018-05-05,14.023333333333332,20.15833333333333,339.67,Deseable
2018-05-06,13.847916666666668,19.14708333333333,,Deseable
2018-05-07,12.183333333333332,19.60833333333333,,Deseable
2018-05-08,13.034583333333332,24.44333333333333,,Deseable
2018-05-09,12.085416666666667,22.063333333333333,,Deseable
2018-05-10,13.252916666666666,28.527083333333334,395.969,Aceptable
2018-05-11,14.83375,30.66375,,Aceptable
2018-05-12,14.432083333333331,26.0475,,Aceptable
2018-05-13,12.5525,18.71875,,Deseable
2018-05-14,13.620833333333332,24.532916666666665,514.639,Deseable
2018-05-15,14.193333333333332,18.799166666666668,491.39,Deseable
2018-05-16,13.7725,21.71333333333333,,Deseable
2018-05-17,15.256666666666668,26.24125,311.209,Aceptable
2018-05-18,13.075833333333334,21.671666666666667,,Deseable
2018-05-19,13.745416666666666,21.069166666666668,561.403,Deseable
2018-05-20,13.745,30.09625,,Aceptable
2018-05-21,13.3175,19.466666666666665,,Deseable
2018-05-22,13.985833333333334,27.525,,Aceptable
2018-05-23,13.777916666666668,25.265833333333333,451.373,Aceptable
2018-05-24,14.16375,27.30260869565217,,Aceptable
2018-05-25,14.814583333333331,24.46291666666667,562.687,Deseable
2018-05-26,13.7175,23.605416666666667,,Deseable
2018-05-27,13.26875,26.394583333333333,,Aceptable
2018-05-28,13.901666666666666,27.247333333333334,,Aceptable
2018-05-29,13.63125,,,Incorrecto
2018-05-30,14.741666666666667,,292.165,Incorrecto
2018-05-31,14.8375,,138.332,Incorrecto
2018-06-01,15.1,,226.962,Incorrecto
2018-06-02,15.761666666666663,17.789565217391303,296.696,Deseable
2018-06-03,15.063333333333333,16.799166666666668,,Deseable
2018-06-04,15.55,15.87,301.75,Deseable
2018-06-05,15.2025,12.569166666666668,467.067,Deseable
2018-06-06,15.850833333333334,13.140416666666669,158.541,Deseable
2018-06-07,16.292916666666667,15.81,103.776,Deseable
2018-06-08,15.717916666666667,15.575416666666667,114.642,Deseable
2018-06-09,15.832916666666668,15.679583333333332,253.04,Deseable
2018-06-10,14.541666666666666,13.582916666666668,,Deseable
2018-06-11,15.35304347826087,21.154705882352943,234.112,Deseable
2018-06-12,15.590000000000002,19.53458333333333,,Deseable
2018-06-13,14.957916666666668,18.988333333333333,125.57,Deseable
2018-06-14,14.7925,16.081666666666667,400.36,Deseable
2018-06-15,14.980833333333337,20.267916666666668,363.005,Deseable
2018-06-16,15.200416666666667,20.317272727272726,408.972,Deseable
2018-06-17,15.326666666666666,9.439166666666669,,Deseable
2018-06-18,14.89,14.153333333333334,334.855,Deseable
2018-06-19,14.63625,14.265416666666669,307.302,Deseable
2018-06-20,13.822083333333332,11.714583333333332,371.284,Deseable
2018-06-21,14.509583333333332,13.149166666666666,193.553,Deseable
2018-06-22,14.804166666666667,19.055416666666662,137.156,Deseable
2018-06-23,14.255833333333332,21.65875,493.0,Deseable
2018-06-24,14.31875,20.97625,,Deseable
2018-06-25,14.305833333333332,20.12208333333333,,Deseable
2018-06-26,13.589166666666666,22.06,,Deseable
2018-06-27,12.921666666666669,17.198333333333334,,Deseable
2018-06-28,12.811666666666667,25.0825,,Aceptable
2018-06-29,12.25625,21.692083333333333,,Deseable
2018-06-30,12.394583333333332,23.70375,,Deseable
2018-07-01,13.990833333333336,15.139583333333334,331.737,Deseable
2018-07-02,13.45625,22.67458333333333,62.052,Deseable
2018-07-03,13.698333333333332,17.570416666666667,171.541,Deseable
2018-07-04,14.91875,19.99875,269.826,Deseable
2018-07-05,14.675416666666663,14.265,,Deseable
2018-07-06,14.905833333333334,14.65125,484.705,Deseable
2018-07-07,15.210833333333332,15.927083333333334,,Deseable
2018-07-08,14.772916666666667,16.17875,209.987,Deseable
2018-07-09,15.56375,11.250833333333333,337.645,Deseable
2018-07-10,15.335416666666667,16.695,138.747,Deseable
2018-07-11,15.160833333333334,15.237916666666663,169.663,Deseable
2018-07-12,14.749583333333334,14.340833333333334,175.751,Deseable
2018-07-13,15.267916666666666,14.939583333333331,247.396,Deseable
2018-07-14,15.57875,19.6575,305.621,Deseable
2018-07-15,14.52625,16.79375,118.0,Deseable
2018-07-16,14.332916666666668,10.697916666666666,88.805,Deseable
2018-07-17,15.417916666666663,14.878749999999998,275.482,Deseable
2018-07-18,15.36375,32.305,273.15,Aceptable
2018-07-19,15.704166666666666,19.725,245.368,Deseable
2018-07-20,14.905833333333334,31.29958333333333,,Aceptable
2018-07-21,15.5125,28.615416666666665,,Aceptable
2018-07-22,14.357083333333334,20.42083333333333,,Deseable
2018-07-23,15.279166666666669,19.848333333333333,229.76,Deseable
2018-07-24,15.218333333333334,14.400833333333331,306.288,Deseable
2018-07-25,15.137916666666667,15.122083333333334,311.392,Deseable
2018-07-26,14.780416666666667,17.534166666666668,189.608,Deseable
2018-07-27,13.829166666666666,25.523333333333337,443.566,Aceptable
2018-07-28,15.225416666666668,18.7325,148.67,Deseable
2018-07-29,13.502916666666666,19.85,,Deseable
2018-07-30,12.27875,13.55125,,Deseable
2018-07-31,12.490416666666668,20.719166666666663,,Deseable
2018-08-01,13.780833333333334,17.889583333333334,211.188,Deseable
2018-08-02,14.902083333333332,14.827916666666669,176.86,Deseable
2018-08-03,13.574166666666663,23.86708333333333,,Deseable
2018-08-04,13.108333333333334,13.193333333333332,,Deseable
2018-08-05,14.805416666666666,22.00708333333333,233.891,Deseable
2018-08-06,15.495,14.372083333333334,,Deseable
2018-08-07,15.785833333333334,9.612916666666669,326.27,Deseable
2018-08-08,16.297083333333333,9.102083333333333,246.537,Deseable
2018-08-09,14.77,11.098333333333334,200.599,Deseable
2018-08-10,14.225416666666668,9.16125,241.281,Deseable
2018-08-11,15.018333333333333,8.82625,159.101,Deseable
2018-08-12,14.436666666666667,8.068260869565217,230.137,Deseable
2018-08-13,13.99375,10.318333333333332,362.475,Deseable
2018-08-14,13.747916666666669,12.800833333333337,313.645,Deseable
2018-08-15,14.971666666666666,18.839166666666667,,Deseable
2018-08-16,15.172083333333331,15.5925,212.494,Deseable
2018-08-17,15.292083333333332,11.422083333333331,322.846,Deseable
2018-08-18,15.358333333333334,11.996250000000002,161.464,Deseable
2018-08-19,14.822083333333332,9.452916666666669,307.357,Deseable
2018-08-20,15.357142857142858,18.4275,215.925,Deseable
2018-08-21,16.974666666666668,31.81083333333333,271.262,Aceptable
2018-08-22,15.260416666666666,25.442083333333333,403.307,Aceptable
2018-08-23,14.876086956521736,12.36761904761905,329.569,Deseable
2018-08-24,15.412916666666668,10.8425,181.829,Deseable
2018-08-25,15.055,9.652083333333334,103.054,Deseable
2018-08-26,15.09125,8.73625,291.593,Deseable
2018-08-27,14.751666666666669,11.128333333333332,377.109,Deseable
2018-08-28,14.541666666666666,8.784166666666666,220.239,Deseable
2018-08-29,15.230416666666663,9.904166666666669,176.833,Deseable
2018-08-30,15.26,13.2475,159.858,Deseable
2018-08-31,15.2275,21.092916666666667,,Deseable
2018-09-01,15.243333333333332,19.45958333333333,218.729,Deseable
2018-09-02,15.695833333333333,16.65625,401.513,Deseable
2018-09-03,15.78,12.762083333333337,286.012,Deseable
2018-09-04,14.430416666666666,8.477916666666667,,Deseable
2018-09-05,15.005833333333332,13.153333333333334,514.513,Deseable
2018-09-06,14.518333333333333,18.070416666666667,186.856,Deseable
2018-09-07,14.05625,26.81590909090909,,Aceptable
2018-09-08,15.180416666666666,,,Incorrecto
2018-09-09,15.247083333333334,,,Incorrecto
2018-09-10,15.069166666666666,33.435,341.0,Aceptable
2018-09-11,14.299166666666666,22.52,,Deseable
2018-09-12,13.975833333333334,32.54291666666666,,Aceptable
2018-09-13,13.676666666666668,27.607916666666668,388.638,Aceptable
2018-09-14,12.253749999999998,20.98375,,Deseable
2018-09-15,12.867083333333332,23.180833333333336,,Deseable
2018-09-16,13.019583333333337,12.428333333333336,,Deseable
2018-09-17,14.1875,27.57208333333333,97.168,Aceptable
2018-09-18,14.928333333333333,21.683333333333334,187.964,Deseable
2018-09-19,15.282083333333333,17.336666666666666,197.806,Deseable
2018-09-20,15.53625,12.126666666666669,103.72,Deseable
2018-09-21,14.587083333333332,14.436666666666667,487.919,Deseable
2018-09-22,15.452916666666669,16.63625,378.597,Deseable
2018-09-23,15.2125,12.11375,,Deseable
2018-09-24,15.913333333333334,12.195416666666668,357.905,Deseable
2018-09-25,15.35125,11.6,,Deseable
2018-09-26,15.308750000000002,17.695,555.25,Deseable
2018-09-27,15.090833333333334,19.3325,334.984,Deseable
2018-09-28,15.757916666666668,19.755416666666665,120.876,Deseable
2018-09-29,15.553478260869566,21.07875,186.919,Deseable
2018-09-30,15.9575,36.770833333333336,,Aceptable
2018-10-01,15.790416666666667,40.16458333333333,398.734,Aceptable
2018-10-02,15.111666666666666,53.509166666666665,,Precaucion
2018-10-03,15.012083333333337,31.91958333333333,235.213,Aceptable
2018-10-04,14.905416666666667,37.96125,465.517,Aceptable
2018-10-05,14.627916666666666,35.670833333333334,328.691,Aceptable
2018-10-06,13.84875,36.33958333333333,,Aceptable
2018-10-07,13.659583333333332,30.089166666666667,,Aceptable
2018-10-08,13.174166666666666,18.98875,,Deseable
2018-10-09,12.31,24.300416666666667,,Deseable
2018-10-10,13.061666666666667,21.999166666666667,,Deseable
2018-10-11,13.606666666666667,26.20625,,Aceptable
2018-10-12,13.422916666666666,24.24125,317.641,Deseable
2018-10-13,13.049583333333333,27.105,588.0,Aceptable
2018-10-14,14.477083333333333,18.524166666666662,363.258,Deseable
2018-10-15,15.10304347826087,25.71083333333333,193.042,Aceptable
2018-10-16,14.732916666666666,30.66,455.367,Aceptable
2018-10-17,14.479583333333332,32.2275,302.941,Aceptable
2018-10-18,13.847083333333332,34.19541666666667,,Aceptable
2018-10-19,14.767083333333332,37.17125,202.429,Aceptable
2018-10-20,14.430833333333334,33.689166666666665,,Aceptable
2018-10-21,14.579583333333334,25.062083333333334,510.931,Aceptable
2018-10-22,13.947083333333332,30.76458333333333,569.334,Aceptable
2018-10-23,14.155,24.35125,,Deseable
2018-10-24,13.837826086956522,29.913157894736845,112.733,Aceptable
2018-10-25,14.373333333333331,27.07375,,Aceptable
2018-10-26,14.8775,32.85583333333333,,Aceptable
2018-10-27,14.210833333333332,23.49125,,Deseable
2018-10-28,14.343333333333334,27.945000000000004,344.337,Aceptable
2018-10-29,14.08125,27.07875,526.476,Aceptable
2018-10-30,14.648333333333332,24.52958333333333,215.385,Deseable
2018-10-31,14.216666666666669,33.40083333333333,682.0,Aceptable
2018-11-01,14.41625,26.58375,,Aceptable
2018-11-02,13.489583333333334,21.58333333333333,317.636,Deseable
2018-11-03,13.314166666666669,16.4125,,Deseable
2018-11-04,12.63625,16.089583333333334,,Deseable
2018-11-05,12.4375,18.52541666666667,,Deseable
2018-11-06,13.946190476190475,27.937142857142856,314.946,Aceptable
2018-11-07,15.0775,32.37208333333333,284.595,Aceptable
2018-11-08,14.725833333333334,17.868750000000002,,Deseable
2018-11-09,13.68875,19.07333333333333,468.0,Deseable
2018-11-10,13.378333333333332,19.500833333333333,,Deseable
2018-11-11,14.499166666666667,25.026666666666667,529.371,Aceptable
2018-11-12,14.6125,23.0375,,Deseable
2018-11-13,14.922083333333331,22.521666666666665,,Deseable
2018-11-14,13.904166666666669,22.13416666666667,,Deseable
2018-11-15,14.078333333333331,22.29458333333333,,Deseable
2018-11-16,14.15625,18.442916666666665,,Deseable
2018-11-17,14.132916666666668,33.432916666666664,,Aceptable
2018-11-18,13.349583333333332,26.47666666666667,456.281,Aceptable
2018-11-19,14.325416666666667,31.48625,,Aceptable
2018-11-20,14.558333333333332,24.36083333333333,,Deseable
2018-11-21,13.655833333333334,30.24791666666667,568.994,Aceptable
2018-11-22,13.659130434782607,26.239565217391306,442.741,Aceptable
2018-11-23,14.363333333333337,22.339166666666667,477.688,Deseable
2018-11-24,14.560833333333331,26.342916666666667,,Aceptable
2018-11-25,14.428333333333333,19.985416666666666,569.444,Deseable
2018-11-26,12.875416666666666,18.786666666666665,,Deseable
2018-11-27,12.745833333333332,22.047916666666666,,Deseable
2018-11-28,13.82625,29.701666666666668,367.198,Aceptable
2018-11-29,13.386521739130432,24.774782608695656,,Deseable
2018-11-30,12.128749999999998,13.610714285714286,,Deseable
2018-12-01,13.105,28.08111111111111,297.148,Aceptable
2018-12-02,13.46125,18.78291666666667,348.911,Deseable
2018-12-03,13.097916666666668,24.015416666666667,,Deseable
2018-12-04,12.829583333333334,31.37833333333333,479.438,Aceptable
2018-12-05,13.039583333333333,25.78125,,Aceptable
2018-12-06,13.1425,24.85625,308.066,Deseable
2018-12-07,13.436666666666667,25.677916666666665,,Aceptable
2018-12-08,13.918333333333337,19.437083333333334,,Deseable
2018-12-09,14.92625,18.086666666666662,312.245,Deseable
2018-12-10,15.178333333333336,16.874166666666667,526.226,Deseable
2018-12-11,14.347916666666668,23.985416666666666,,Deseable
2018-12-12,15.0775,27.926315789473687,,Aceptable
2018-12-13,14.834583333333333,20.78708333333333,,Deseable
2018-12-14,14.1,20.940454545454543,527.462,Deseable
2018-12-15,14.777916666666668,23.618333333333336,,Deseable
2018-12-16,15.185833333333331,18.49625,247.227,Deseable
2018-12-17,14.776666666666666,22.07708333333333,512.178,Deseable
2018-12-18,14.465416666666668,19.52083333333333,,Deseable
2018-12-19,14.562916666666666,28.094166666666663,,Aceptable
2018-12-20,14.080416666666666,18.932916666666667,,Deseable
2018-12-21,13.776666666666666,29.18125,,Aceptable
2018-12-22,14.144166666666663,19.432,420.018,Deseable
2018-12-23,14.941666666666668,15.157368421052633,176.032,Deseable
2018-12-24,15.063333333333333,16.3225,,Deseable
2018-12-25,15.3425,12.379166666666668,391.102,Deseable
2018-12-26,16.510833333333334,14.927916666666668,305.71,Deseable
2018-12-27,15.928333333333333,16.763749999999998,,Deseable
2018-12-28,16.16625,15.502916666666666,,Deseable
2018-12-29,15.865416666666668,19.069166666666668,328.89,Deseable
2018-12-30,15.52875,12.888333333333334,277.715,Deseable
2018-12-31,15.287916666666668,15.5575,,Deseable
2019-01-01,15.0725,27.955416666666665,191.102,Aceptable
2019-01-02,15.895,11.5025,203.097,Deseable
2019-01-03,16.151666666666667,16.1225,386.573,Deseable
2019-01-04,16.485,15.551666666666668,,Deseable
2019-01-05,16.15125,14.537916666666666,381.327,Deseable
2019-01-06,14.202916666666669,16.821666666666665,,Deseable
2019-01-07,12.824166666666663,24.906666666666663,515.0,Deseable
2019-01-08,11.791666666666666,17.7625,,Deseable
2019-01-09,12.691249999999998,25.122916666666665,430.0,Aceptable
2019-01-10,12.069166666666668,14.277894736842107,,Deseable
2019-01-11,12.714583333333332,18.46333333333333,,Deseable
2019-01-12,14.0675,18.914583333333333,338.095,Deseable
2019-01-13,13.3125,13.657083333333333,,Deseable
2019-01-14,13.667916666666663,20.78708333333333,434.612,Deseable
2019-01-15,14.054583333333332,22.22875,497.086,Deseable
2019-01-16,14.35,29.1,,Aceptable
2019-01-17,14.435833333333331,23.57875,,Deseable
2019-01-18,15.183333333333332,25.01136363636364,446.398,Aceptable
2019-01-19,15.15125,21.129166666666663,,Deseable
2019-01-20,15.441666666666668,12.007916666666668,,Deseable
2019-01-21,15.955,17.352083333333333,332.664,Deseable
2019-01-22,16.673333333333336,18.954583333333336,263.203,Deseable
2019-01-23,16.77625,18.692916666666665,259.228,Deseable
2019-01-24,16.922083333333333,13.193333333333332,339.414,Deseable
2019-01-25,16.160416666666666,19.80875,261.506,Deseable
2019-01-26,16.72375,18.91583333333333,216.258,Deseable
2019-01-27,15.76,18.052916666666665,351.857,Deseable
2019-01-28,14.0025,16.857499999999998,545.0,Deseable
2019-01-29,14.246666666666668,18.374583333333334,,Deseable
2019-01-30,14.014166666666668,20.116666666666667,497.143,Deseable
2019-01-31,14.229166666666666,23.854166666666668,,Deseable
2019-02-01,14.45,18.76333333333333,,Deseable
2019-02-02,15.243333333333332,19.22041666666667,489.162,Deseable
2019-02-03,15.1725,11.550416666666663,,Deseable
2019-02-04,15.060416666666669,22.632500000000004,,Deseable
2019-02-05,15.313333333333333,21.6825,,Deseable
2019-02-06,14.9775,23.91333333333333,528.28,Deseable
2019-02-07,14.37625,23.69666666666667,,Deseable
2019-02-08,13.979583333333332,25.40416666666667,436.449,Aceptable
2019-02-09,14.207083333333337,20.70208333333333,,Deseable
2019-02-10,14.485833333333332,18.170416666666664,570.539,Deseable
2019-02-11,15.012083333333337,19.1575,,Deseable
2019-02-12,15.659565217391306,18.0915,467.053,Deseable
2019-02-13,16.153333333333332,19.31083333333333,,Deseable
2019-02-14,15.405,23.66958333333333,,Deseable
2019-02-15,15.335833333333332,25.954166666666666,414.482,Aceptable
2019-02-16,15.75125,26.555000000000003,391.544,Aceptable
2019-02-17,15.800833333333337,20.819166666666668,291.204,Deseable
2019-02-18,14.811666666666667,22.030833333333334,,Deseable
2019-02-19,13.96375,16.739583333333332,,Deseable
2019-02-20,14.135,20.429583333333333,,Deseable
2019-02-21,14.846666666666666,22.077916666666667,,Deseable
2019-02-22,15.75,20.821250000000003,822.286,Deseable
2019-02-23,14.232083333333334,25.52875,,Aceptable
2019-02-24,12.476666666666668,12.56375,,Deseable
2019-02-25,13.702916666666669,15.868333333333334,,Deseable
2019-02-26,14.191250000000002,25.88458333333333,534.587,Aceptable
2019-02-27,14.54875,18.95,,Deseable
2019-02-28,14.136666666666663,19.844583333333333,,Deseable
2019-03-01,13.485833333333334,18.0275,555.095,Deseable
2019-03-02,13.96,20.1425,,Deseable
2019-03-03,13.912083333333332,25.66125,,Aceptable
2019-03-04,14.628750000000002,14.207083333333332,,Deseable
2019-03-05,15.095,21.17625,,Deseable
2019-03-06,15.43125,25.01083333333333,,Aceptable
2019-03-07,14.347916666666668,33.37625,,Aceptable
2019-03-08,15.699583333333337,26.7625,310.314,Aceptable
2019-03-09,16.387916666666666,16.59375,,Deseable
2019-03-10,15.888333333333334,13.150416666666668,453.779,Deseable
2019-03-11,15.062083333333334,17.05875,,Deseable
2019-03-12,15.0025,20.71208333333333,324.906,Deseable
2019-03-13,14.982083333333334,30.635416666666668,,Aceptable
2019-03-14,15.460833333333332,22.0225,438.525,Deseable
2019-03-15,15.569166666666666,19.3925,,Deseable
2019-03-16,15.882083333333334,20.71375,206.155,Deseable
2019-03-17,16.320416666666667,19.18166666666667,529.29,Deseable
2019-03-18,15.327083333333334,25.593333333333334,,Aceptable
2019-03-19,13.307083333333331,19.85333333333333,,Deseable
2019-03-20,13.85125,25.544166666666666,,Aceptable
2019-03-21,14.387916666666667,23.5525,365.171,Deseable
2019-03-22,12.490416666666668,21.027916666666663,,Deseable
2019-03-23,13.692916666666669,38.115,364.155,Aceptable
2019-03-24,13.999583333333334,34.78541666666667,582.026,Aceptable
2019-03-25,14.674583333333333,27.655833333333334,,Aceptable
2019-03-26,15.414583333333333,22.7575,516.963,Deseable
2019-03-27,15.72,27.93208333333333,,Aceptable
2019-03-28,14.875,23.98208333333333,374.051,Deseable
2019-03-29,13.765416666666669,25.9225,,Aceptable
2019-03-30,14.40125,28.120416666666667,,Aceptable
2019-03-31,15.155416666666667,23.562083333333334,,Deseable
2019-04-01,13.8125,21.53875,,Deseable
2019-04-02,13.29952380952381,14.045,585.4,Deseable
2019-04-03,13.17,28.27272727272728,,Aceptable
2019-04-04,12.792083333333332,23.93375,,Deseable
2019-04-05,13.67375,22.42,,Deseable
2019-04-06,13.550833333333337,19.780416666666667,491.823,Deseable
2019-04-07,14.56875,21.5825,,Deseable
2019-04-08,14.580416666666666,23.82333333333333,,Deseable
2019-04-09,14.14,27.76375,259.703,Aceptable
2019-04-10,14.27625,20.95208333333333,,Deseable
2019-04-11,14.871250000000002,24.054166666666664,348.448,Deseable
2019-04-12,15.962083333333332,26.977083333333336,,Aceptable
2019-04-13,15.37375,15.664583333333333,310.648,Deseable
2019-04-14,15.56875,16.92875,435.684,Deseable
2019-04-15,14.67875,17.083333333333332,,Deseable
2019-04-16,15.332083333333332,18.91,292.046,Deseable
2019-04-17,14.367083333333332,20.66958333333333,,Deseable
2019-04-18,14.905416666666667,21.23208333333333,388.839,Deseable
2019-04-19,13.447083333333332,15.317083333333334,,Deseable
2019-04-20,13.98375,20.5925,,Deseable
2019-04-21,13.121250000000002,14.309583333333334,,Deseable
2019-04-22,13.494166666666668,18.615416666666665,478.039,Deseable
2019-04-23,13.966666666666669,21.84,,Deseable
2019-04-24,13.201666666666666,18.006666666666668,,Deseable
2019-04-25,15.33,30.52375,436.0,Aceptable
2019-04-26,15.674545454545454,22.448636363636364,,Deseable
2019-04-27,14.481666666666667,21.56833333333333,,Deseable
2019-04-28,16.195416666666667,19.3425,520.0,Deseable
