Estacion,Categoria,Valor Categoria,AOD,Min,Max
Cotocollao,IQCA_14,Incorrecto,AOD_media,0.049,0.581
Cotocollao,IQCA_14,Incorrecto,AOD_mediana,0.046,0.583
Cotocollao,IQCA_14,Incorrecto,AOD_moda,0.033,0.583
Cotocollao,IQCA_18,Incorrecto,AOD_media,0.049,0.581
Cotocollao,IQCA_18,Incorrecto,AOD_mediana,0.046,0.583
Cotocollao,IQCA_18,Incorrecto,AOD_moda,0.033,0.583
Belisario,IQCA,Deseable,AOD_media,0.054,0.593
Belisario,IQCA,Deseable,AOD_mediana,0.053,0.593
Belisario,IQCA,Deseable,AOD_moda,0.008,0.593
Belisario,IQCA_1,Incorrecto,AOD_media,0.054,0.593
Belisario,IQCA_1,Incorrecto,AOD_mediana,0.053,0.593
Belisario,IQCA_1,Incorrecto,AOD_moda,0.008,0.593
Belisario,IQCA_7,Incorrecto,AOD_media,0.054,0.593
Belisario,IQCA_7,Incorrecto,AOD_mediana,0.053,0.593
Belisario,IQCA_7,Incorrecto,AOD_moda,0.008,0.593
Belisario,IQCA_14,Incorrecto,AOD_media,0.054,0.593
Belisario,IQCA_14,Incorrecto,AOD_mediana,0.053,0.593
Belisario,IQCA_14,Incorrecto,AOD_moda,0.008,0.593
Belisario,IQCA_18,Incorrecto,AOD_media,0.054,0.593
Belisario,IQCA_18,Incorrecto,AOD_mediana,0.053,0.593
Belisario,IQCA_18,Incorrecto,AOD_moda,0.008,0.593
Centro,IQCA,Deseable,AOD_media,0.053,0.581
Centro,IQCA,Deseable,AOD_mediana,0.053,0.581
Centro,IQCA,Deseable,AOD_moda,0.036,0.581
Centro,IQCA,Incorrecto,AOD_media,0.275,0.319
Centro,IQCA,Incorrecto,AOD_mediana,0.245,0.325
Centro,IQCA,Incorrecto,AOD_moda,0.273,0.325
Centro,IQCA_1,Incorrecto,AOD_media,0.053,0.581
Centro,IQCA_1,Incorrecto,AOD_mediana,0.053,0.581
Centro,IQCA_1,Incorrecto,AOD_moda,0.036,0.581
Centro,IQCA_7,Incorrecto,AOD_media,0.053,0.581
Centro,IQCA_7,Incorrecto,AOD_mediana,0.053,0.581
Centro,IQCA_7,Incorrecto,AOD_moda,0.036,0.581
Centro,IQCA_14,Incorrecto,AOD_media,0.053,0.581
Centro,IQCA_14,Incorrecto,AOD_mediana,0.053,0.581
Centro,IQCA_14,Incorrecto,AOD_moda,0.036,0.581
Centro,IQCA_18,Incorrecto,AOD_media,0.053,0.581
Centro,IQCA_18,Incorrecto,AOD_mediana,0.053,0.581
Centro,IQCA_18,Incorrecto,AOD_moda,0.036,0.581
LosChillos,IQCA,Deseable,AOD_media,0.045,0.509
LosChillos,IQCA,Deseable,AOD_mediana,0.043,0.538
LosChillos,IQCA,Deseable,AOD_moda,0.028,0.538
LosChillos,IQCA_1,Incorrecto,AOD_media,0.045,0.509
LosChillos,IQCA_1,Incorrecto,AOD_mediana,0.043,0.538
LosChillos,IQCA_1,Incorrecto,AOD_moda,0.028,0.538
LosChillos,IQCA_7,Incorrecto,AOD_media,0.045,0.509
LosChillos,IQCA_7,Incorrecto,AOD_mediana,0.043,0.538
LosChillos,IQCA_7,Incorrecto,AOD_moda,0.028,0.538
LosChillos,IQCA_14,Incorrecto,AOD_media,0.045,0.509
LosChillos,IQCA_14,Incorrecto,AOD_mediana,0.043,0.538
LosChillos,IQCA_14,Incorrecto,AOD_moda,0.028,0.538
LosChillos,IQCA_18,Incorrecto,AOD_media,0.045,0.509
