Estacion,Categoria,Valor Categoria,AOD,Min,Max
SanAntonio,IQCA_14,Aceptable,AOD_mediana,0.23,0.355
SanAntonio,IQCA_14,Aceptable,AOD_moda,0.224,0.355
SanAntonio,IQCA_18,Deseable,AOD_media,0.17,0.593
SanAntonio,IQCA_18,Deseable,AOD_mediana,0.148,0.593
SanAntonio,IQCA_18,Deseable,AOD_moda,0.122,0.593
SanAntonio,IQCA_18,Incorrecto,AOD_media,0.519,0.519
SanAntonio,IQCA_18,Incorrecto,AOD_mediana,0.518,0.518
SanAntonio,IQCA_18,Incorrecto,AOD_moda,0.556,0.556
Tumbaco,IQCA,Deseable,AOD_media,0.174,0.561
Tumbaco,IQCA,Deseable,AOD_mediana,0.17,0.592
Tumbaco,IQCA,Deseable,AOD_moda,0.084,0.592
Tumbaco,IQCA_1,Deseable,AOD_media,0.174,0.561
Tumbaco,IQCA_1,Deseable,AOD_mediana,0.17,0.592
Tumbaco,IQCA_1,Deseable,AOD_moda,0.084,0.592
Tumbaco,IQCA_1,Aceptable,AOD_media,0.25,0.344
Tumbaco,IQCA_1,Aceptable,AOD_mediana,0.238,0.332
Tumbaco,IQCA_1,Aceptable,AOD_moda,0.24,0.275
Tumbaco,IQCA_1,Incorrecto,AOD_media,0.343,0.343
Tumbaco,IQCA_1,Incorrecto,AOD_mediana,0.347,0.347
Tumbaco,IQCA_1,Incorrecto,AOD_moda,0.361,0.361
Tumbaco,IQCA_7,Deseable,AOD_media,0.174,0.561
Tumbaco,IQCA_7,Deseable,AOD_mediana,0.17,0.592
Tumbaco,IQCA_7,Deseable,AOD_moda,0.084,0.592
Tumbaco,IQCA_7,Aceptable,AOD_media,0.192,0.506
Tumbaco,IQCA_7,Aceptable,AOD_mediana,0.189,0.534
Tumbaco,IQCA_7,Aceptable,AOD_moda,0.153,0.446
Tumbaco,IQCA_7,Incorrecto,AOD_media,0.343,0.343
Tumbaco,IQCA_7,Incorrecto,AOD_mediana,0.347,0.347
Tumbaco,IQCA_7,Incorrecto,AOD_moda,0.361,0.361
Tumbaco,IQCA_14,Deseable,AOD_media,0.181,0.561
Tumbaco,IQCA_14,Deseable,AOD_mediana,0.174,0.592
Tumbaco,IQCA_14,Deseable,AOD_moda,0.084,0.592
Tumbaco,IQCA_14,Aceptable,AOD_media,0.256,0.43
Tumbaco,IQCA_14,Aceptable,AOD_mediana,0.238,0.409
Tumbaco,IQCA_14,Aceptable,AOD_moda,0.24,0.418
Tumbaco,IQCA_14,Incorrecto,AOD_media,0.174,0.343
Tumbaco,IQCA_14,Incorrecto,AOD_mediana,0.17,0.347
Tumbaco,IQCA_14,Incorrecto,AOD_moda,0.154,0.361
Tumbaco,IQCA_18,Deseable,AOD_media,0.174,0.561
Tumbaco,IQCA_18,Deseable,AOD_mediana,0.17,0.592
Tumbaco,IQCA_18,Deseable,AOD_moda,0.084,0.592
Tumbaco,IQCA_18,Aceptable,AOD_media,0.188,0.476
Tumbaco,IQCA_18,Aceptable,AOD_mediana,0.174,0.473
Tumbaco,IQCA_18,Aceptable,AOD_moda,0.165,0.446
Tumbaco,IQCA_18,Incorrecto,AOD_media,0.202,0.381
Tumbaco,IQCA_18,Incorrecto,AOD_mediana,0.194,0.392
Tumbaco,IQCA_18,Incorrecto,AOD_moda,0.164,0.418
Guamani,IQCA,Deseable,AOD_media,0.175,1.229
Guamani,IQCA,Deseable,AOD_mediana,0.171,1.231
Guamani,IQCA,Deseable,AOD_moda,0.159,1.266
Guamani,IQCA,Aceptable,AOD_media,0.323,0.578
Guamani,IQCA,Aceptable,AOD_mediana,0.328,0.576
Guamani,IQCA,Aceptable,AOD_moda,0.357,0.56
Guamani,IQCA_1,Deseable,AOD_media,0.175,1.229
Guamani,IQCA_1,Deseable,AOD_mediana,0.171,1.231
Guamani,IQCA_1,Deseable,AOD_moda,0.159,1.266
Guamani,IQCA_1,Aceptable,AOD_media,0.302,0.36
Guamani,IQCA_1,Aceptable,AOD_mediana,0.288,0.332
Guamani,IQCA_1,Aceptable,AOD_moda,0.279,0.317
Guamani,IQCA_7,Deseable,AOD_media,0.175,0.578
Guamani,IQCA_7,Deseable,AOD_mediana,0.171,0.576
Guamani,IQCA_7,Deseable,AOD_moda,0.159,0.56
Guamani,IQCA_7,Aceptable,AOD_media,0.216,1.229
Guamani,IQCA_7,Aceptable,AOD_mediana,0.213,1.231
Guamani,IQCA_7,Aceptable,AOD_moda,0.213,1.266
Guamani,IQCA_14,Deseable,AOD_media,0.175,1.229
Guamani,IQCA_14,Deseable,AOD_mediana,0.171,1.231
Guamani,IQCA_14,Deseable,AOD_moda,0.159,1.266
Guamani,IQCA_14,Aceptable,AOD_media,0.216,0.511
Guamani,IQCA_14,Aceptable,AOD_mediana,0.213,0.526
Guamani,IQCA_14,Aceptable,AOD_moda,0.213,0.592
Guamani,IQCA_18,Deseable,AOD_media,0.175,1.229
Guamani,IQCA_18,Deseable,AOD_mediana,0.171,1.231
Guamani,IQCA_18,Deseable,AOD_moda,0.159,1.266
Guamani,IQCA_18,Aceptable,AOD_media,0.242,0.581
Guamani,IQCA_18,Aceptable,AOD_mediana,0.243,0.581
Guamani,IQCA_18,Aceptable,AOD_moda,0.245,0.581
Cotocollao,IQCA,Deseable,AOD_media,0.153,0.561
Cotocollao,IQCA,Deseable,AOD_mediana,0.154,0.584
Cotocollao,IQCA,Deseable,AOD_moda,0.155,0.584
Cotocollao,IQCA,Aceptable,AOD_media,0.28,0.546
Cotocollao,IQCA,Aceptable,AOD_mediana,0.276,0.543
Cotocollao,IQCA,Aceptable,AOD_moda,0.246,0.57
Cotocollao,IQCA_1,Deseable,AOD_media,0.153,0.534
Cotocollao,IQCA_1,Deseable,AOD_mediana,0.154,0.532
Cotocollao,IQCA_1,Deseable,AOD_moda,0.155,0.532
Cotocollao,IQCA_1,Aceptable,AOD_media,0.352,0.561
Cotocollao,IQCA_1,Aceptable,AOD_mediana,0.35,0.584
Cotocollao,IQCA_1,Aceptable,AOD_moda,0.275,0.584
Cotocollao,IQCA_7,Deseable,AOD_media,0.153,0.556
Cotocollao,IQCA_7,Deseable,AOD_mediana,0.154,0.55
Cotocollao,IQCA_7,Deseable,AOD_moda,0.155,0.563
Cotocollao,IQCA_7,Aceptable,AOD_media,0.224,0.561
Cotocollao,IQCA_7,Aceptable,AOD_mediana,0.225,0.584
Cotocollao,IQCA_7,Aceptable,AOD_moda,0.225,0.584
Cotocollao,IQCA_7,Precaucion,AOD_media,0.269,0.546
Cotocollao,IQCA_7,Precaucion,AOD_mediana,0.268,0.543
Cotocollao,IQCA_7,Precaucion,AOD_moda,0.246,0.57
Cotocollao,IQCA_7,Incorrecto,AOD_media,0.334,0.334
Cotocollao,IQCA_7,Incorrecto,AOD_mediana,0.336,0.336
Cotocollao,IQCA_7,Incorrecto,AOD_moda,0.336,0.336
Cotocollao,IQCA_14,Deseable,AOD_media,0.153,0.561
Cotocollao,IQCA_14,Deseable,AOD_mediana,0.154,0.584
Cotocollao,IQCA_14,Deseable,AOD_moda,0.155,0.584
Cotocollao,IQCA_14,Aceptable,AOD_media,0.253,0.546
Cotocollao,IQCA_14,Aceptable,AOD_mediana,0.242,0.543
Cotocollao,IQCA_14,Aceptable,AOD_moda,0.233,0.57
Cotocollao,IQCA_14,Precaucion,AOD_media,0.352,0.352
Cotocollao,IQCA_14,Precaucion,AOD_mediana,0.35,0.35
Cotocollao,IQCA_14,Precaucion,AOD_moda,0.316,0.316
Cotocollao,IQCA_18,Deseable,AOD_media,0.153,0.561
Cotocollao,IQCA_18,Deseable,AOD_mediana,0.154,0.584
Cotocollao,IQCA_18,Deseable,AOD_moda,0.155,0.584
Cotocollao,IQCA_18,Aceptable,AOD_media,0.253,0.545
Cotocollao,IQCA_18,Aceptable,AOD_mediana,0.242,0.55
Cotocollao,IQCA_18,Aceptable,AOD_moda,0.233,0.563
Cotocollao,IQCA_18,Precaucion,AOD_media,0.371,0.371
Cotocollao,IQCA_18,Precaucion,AOD_mediana,0.365,0.365
Cotocollao,IQCA_18,Precaucion,AOD_moda,0.365,0.365
Belisario,IQCA,Deseable,AOD_media,0.169,0.573
Belisario,IQCA,Deseable,AOD_mediana,0.157,0.586
Belisario,IQCA,Deseable,AOD_moda,0.157,0.586
Belisario,IQCA,Aceptable,AOD_media,0.252,0.539
Belisario,IQCA,Aceptable,AOD_mediana,0.241,0.554
Belisario,IQCA,Aceptable,AOD_moda,0.229,0.552
Belisario,IQCA_1,Deseable,AOD_media,0.169,0.563
Belisario,IQCA_1,Deseable,AOD_mediana,0.157,0.557
Belisario,IQCA_1,Deseable,AOD_moda,0.157,0.557
Belisario,IQCA_1,Aceptable,AOD_media,0.573,0.573
Belisario,IQCA_1,Aceptable,AOD_mediana,0.586,0.586
Belisario,IQCA_1,Aceptable,AOD_moda,0.586,0.586
Belisario,IQCA_7,Deseable,AOD_media,0.169,0.563
Belisario,IQCA_7,Deseable,AOD_mediana,0.157,0.557
Belisario,IQCA_7,Deseable,AOD_moda,0.157,0.557
Belisario,IQCA_7,Aceptable,AOD_media,0.204,0.573
Belisario,IQCA_7,Aceptable,AOD_mediana,0.205,0.586
Belisario,IQCA_7,Aceptable,AOD_moda,0.188,0.586
Belisario,IQCA_7,Incorrecto,AOD_media,0.336,0.336
Belisario,IQCA_7,Incorrecto,AOD_mediana,0.333,0.333
Belisario,IQCA_7,Incorrecto,AOD_moda,0.322,0.322
Belisario,IQCA_14,Deseable,AOD_media,0.169,0.573
Belisario,IQCA_14,Deseable,AOD_mediana,0.157,0.586
Belisario,IQCA_14,Deseable,AOD_moda,0.157,0.586
Belisario,IQCA_14,Aceptable,AOD_media,0.326,0.563
Belisario,IQCA_14,Aceptable,AOD_mediana,0.355,0.557
Belisario,IQCA_14,Aceptable,AOD_moda,0.278,0.557
Belisario,IQCA_18,Deseable,AOD_media,0.169,0.573
Belisario,IQCA_18,Deseable,AOD_mediana,0.157,0.586
Belisario,IQCA_18,Deseable,AOD_moda,0.157,0.586
Belisario,IQCA_18,Aceptable,AOD_media,0.204,0.525
Belisario,IQCA_18,Aceptable,AOD_mediana,0.205,0.537
Belisario,IQCA_18,Aceptable,AOD_moda,0.188,0.552
Centro,IQCA,Deseable,AOD_media,0.195,0.577
Centro,IQCA,Deseable,AOD_mediana,0.198,0.582
Centro,IQCA,Deseable,AOD_moda,0.157,0.564
Centro,IQCA,Aceptable,AOD_media,0.306,0.528
Centro,IQCA,Aceptable,AOD_mediana,0.312,0.542
Centro,IQCA,Aceptable,AOD_moda,0.302,0.597
Centro,IQCA,Incorrecto,AOD_media,0.358,0.425
Centro,IQCA,Incorrecto,AOD_mediana,0.357,0.448
Centro,IQCA,Incorrecto,AOD_moda,0.357,0.427
Centro,IQCA_1,Deseable,AOD_media,0.195,0.528
Centro,IQCA_1,Deseable,AOD_mediana,0.198,0.542
Centro,IQCA_1,Deseable,AOD_moda,0.157,0.597
Centro,IQCA_1,Aceptable,AOD_media,0.306,0.577
Centro,IQCA_1,Aceptable,AOD_mediana,0.312,0.582
Centro,IQCA_1,Aceptable,AOD_moda,0.255,0.554
Centro,IQCA_1,Incorrecto,AOD_media,0.266,0.425
Centro,IQCA_1,Incorrecto,AOD_mediana,0.256,0.448
Centro,IQCA_1,Incorrecto,AOD_moda,0.256,0.427
Centro,IQCA_7,Deseable,AOD_media,0.195,0.577
Centro,IQCA_7,Deseable,AOD_mediana,0.199,0.582
Centro,IQCA_7,Deseable,AOD_moda,0.157,0.564
Centro,IQCA_7,Aceptable,AOD_media,0.198,0.502
Centro,IQCA_7,Aceptable,AOD_mediana,0.198,0.542
Centro,IQCA_7,Aceptable,AOD_moda,0.178,0.597
Centro,IQCA_7,Precaucion,AOD_media,0.306,0.528
Centro,IQCA_7,Precaucion,AOD_mediana,0.312,0.542
Centro,IQCA_7,Precaucion,AOD_moda,0.302,0.503
Centro,IQCA_7,Incorrecto,AOD_media,0.266,0.425
Centro,IQCA_7,Incorrecto,AOD_mediana,0.256,0.448
Centro,IQCA_7,Incorrecto,AOD_moda,0.256,0.427
Centro,IQCA_14,Deseable,AOD_media,0.195,0.577
Centro,IQCA_14,Deseable,AOD_mediana,0.198,0.582
Centro,IQCA_14,Deseable,AOD_moda,0.157,0.564
Centro,IQCA_14,Aceptable,AOD_media,0.351,0.528
Centro,IQCA_14,Aceptable,AOD_mediana,0.36,0.542
Centro,IQCA_14,Aceptable,AOD_moda,0.329,0.597
Centro,IQCA_14,Incorrecto,AOD_media,0.266,0.523
Centro,IQCA_14,Incorrecto,AOD_mediana,0.256,0.535
Centro,IQCA_14,Incorrecto,AOD_moda,0.28,0.535
Centro,IQCA_18,Deseable,AOD_media,0.195,0.502
Centro,IQCA_18,Deseable,AOD_mediana,0.198,0.542
Centro,IQCA_18,Deseable,AOD_moda,0.157,0.597
Centro,IQCA_18,Aceptable,AOD_media,0.398,0.577
Centro,IQCA_18,Aceptable,AOD_mediana,0.378,0.582
Centro,IQCA_18,Aceptable,AOD_moda,0.358,0.554
Centro,IQCA_18,Incorrecto,AOD_media,0.358,0.523
Centro,IQCA_18,Incorrecto,AOD_mediana,0.357,0.535
Centro,IQCA_18,Incorrecto,AOD_moda,0.357,0.535
LosChillos,IQCA,Deseable,AOD_media,0.136,0.579
LosChillos,IQCA,Deseable,AOD_mediana,0.124,0.579
LosChillos,IQCA,Deseable,AOD_moda,0.111,0.59
LosChillos,IQCA_1,Deseable,AOD_media,0.136,0.579
LosChillos,IQCA_1,Deseable,AOD_mediana,0.124,0.579
LosChillos,IQCA_1,Deseable,AOD_moda,0.111,0.59
LosChillos,IQCA_1,Aceptable,AOD_media,0.473,0.473
LosChillos,IQCA_1,Aceptable,AOD_mediana,0.458,0.458
LosChillos,IQCA_1,Aceptable,AOD_moda,0.433,0.433
LosChillos,IQCA_7,Deseable,AOD_media,0.196,0.579
LosChillos,IQCA_7,Deseable,AOD_mediana,0.189,0.579
LosChillos,IQCA_7,Deseable,AOD_moda,0.171,0.59
LosChillos,IQCA_7,Aceptable,AOD_media,0.136,0.57
LosChillos,IQCA_7,Aceptable,AOD_mediana,0.124,0.57
LosChillos,IQCA_7,Aceptable,AOD_moda,0.111,0.57
LosChillos,IQCA_14,Deseable,AOD_media,0.136,0.579
LosChillos,IQCA_14,Deseable,AOD_mediana,0.124,0.579
LosChillos,IQCA_14,Deseable,AOD_moda,0.111,0.59
LosChillos,IQCA_14,Aceptable,AOD_media,0.369,0.477
LosChillos,IQCA_14,Aceptable,AOD_mediana,0.37,0.476
LosChillos,IQCA_14,Aceptable,AOD_moda,0.339,0.405
LosChillos,IQCA_14,Incorrecto,AOD_media,0.198,0.198
LosChillos,IQCA_14,Incorrecto,AOD_mediana,0.185,0.185
LosChillos,IQCA_14,Incorrecto,AOD_moda,0.176,0.176
LosChillos,IQCA_18,Deseable,AOD_media,0.136,0.579
LosChillos,IQCA_18,Deseable,AOD_mediana,0.124,0.579
LosChillos,IQCA_18,Deseable,AOD_moda,0.111,0.59
LosChillos,IQCA_18,Aceptable,AOD_media,0.229,0.477
LosChillos,IQCA_18,Aceptable,AOD_mediana,0.227,0.476
LosChillos,IQCA_18,Aceptable,AOD_moda,0.219,0.526
ElCamal,IQCA,Deseable,AOD_media,0.182,1.319
ElCamal,IQCA,Deseable,AOD_mediana,0.183,1.32
ElCamal,IQCA,Deseable,AOD_moda,0.174,1.32
ElCamal,IQCA,Aceptable,AOD_media,0.31,0.582
ElCamal,IQCA,Aceptable,AOD_mediana,0.305,0.582
ElCamal,IQCA,Aceptable,AOD_moda,0.296,0.582
ElCamal,IQCA_1,Deseable,AOD_media,0.182,1.319
ElCamal,IQCA_1,Deseable,AOD_mediana,0.183,1.32
ElCamal,IQCA_1,Deseable,AOD_moda,0.174,1.32
ElCamal,IQCA_1,Aceptable,AOD_media,0.305,0.582
ElCamal,IQCA_1,Aceptable,AOD_mediana,0.295,0.582
ElCamal,IQCA_1,Aceptable,AOD_moda,0.278,0.582
ElCamal,IQCA_7,Deseable,AOD_media,0.266,0.532
ElCamal,IQCA_7,Deseable,AOD_mediana,0.272,0.537
ElCamal,IQCA_7,Deseable,AOD_moda,0.233,0.561
ElCamal,IQCA_7,Aceptable,AOD_media,0.182,1.319
ElCamal,IQCA_7,Aceptable,AOD_mediana,0.187,1.32
ElCamal,IQCA_7,Aceptable,AOD_moda,0.187,1.32
ElCamal,IQCA_7,Precaucion,AOD_media,0.194,0.59
ElCamal,IQCA_7,Precaucion,AOD_mediana,0.183,0.59
ElCamal,IQCA_7,Precaucion,AOD_moda,0.174,0.59
ElCamal,IQCA_7,Incorrecto,AOD_media,0.463,0.463
ElCamal,IQCA_7,Incorrecto,AOD_mediana,0.469,0.469
ElCamal,IQCA_7,Incorrecto,AOD_moda,0.414,0.414
ElCamal,IQCA_14,Deseable,AOD_media,0.182,1.319
ElCamal,IQCA_14,Deseable,AOD_mediana,0.187,1.32
ElCamal,IQCA_14,Deseable,AOD_moda,0.187,1.32
ElCamal,IQCA_14,Aceptable,AOD_media,0.194,0.59
ElCamal,IQCA_14,Aceptable,AOD_mediana,0.183,0.59
ElCamal,IQCA_14,Aceptable,AOD_moda,0.174,0.59
ElCamal,IQCA_14,Precaucion,AOD_media,0.387,0.519
ElCamal,IQCA_14,Precaucion,AOD_mediana,0.395,0.546
ElCamal,IQCA_14,Precaucion,AOD_moda,0.379,0.568
ElCamal,IQCA_18,Deseable,AOD_media,0.182,0.59
ElCamal,IQCA_18,Deseable,AOD_mediana,0.183,0.59
ElCamal,IQCA_18,Deseable,AOD_moda,0.174,0.59
ElCamal,IQCA_18,Aceptable,AOD_media,0.259,1.319
ElCamal,IQCA_18,Aceptable,AOD_mediana,0.254,1.32
ElCamal,IQCA_18,Aceptable,AOD_moda,0.246,1.32
ElCamal,IQCA_18,Precaucion,AOD_media,0.31,0.31
ElCamal,IQCA_18,Precaucion,AOD_mediana,0.306,0.306
ElCamal,IQCA_18,Precaucion,AOD_moda,0.302,0.302
