Fecha,Tumbaco
2004-01-01 00:00:00+00:00,16.3675
2004-01-02 00:00:00+00:00,15.72875
2004-01-03 00:00:00+00:00,14.60375
2004-01-04 00:00:00+00:00,15.75875
2004-01-05 00:00:00+00:00,15.375
2004-01-06 00:00:00+00:00,15.146666666666667
2004-01-07 00:00:00+00:00,14.314166666666667
2004-01-08 00:00:00+00:00,15.21875
2004-01-09 00:00:00+00:00,14.838571428571429
2004-01-10 00:00:00+00:00,16.167083333333334
2004-01-11 00:00:00+00:00,16.432083333333335
2004-01-12 00:00:00+00:00,16.377083333333335
2004-01-13 00:00:00+00:00,16.198333333333334
2004-01-14 00:00:00+00:00,15.834583333333335
2004-01-15 00:00:00+00:00,14.97625
2004-01-16 00:00:00+00:00,13.807727272727272
2004-01-17 00:00:00+00:00,12.8775
2004-01-18 00:00:00+00:00,13.079583333333334
2004-01-19 00:00:00+00:00,13.873333333333333
2004-01-20 00:00:00+00:00,14.537083333333333
2004-01-21 00:00:00+00:00,13.186666666666667
2004-01-22 00:00:00+00:00,13.606250000000001
2004-01-23 00:00:00+00:00,14.929583333333333
2004-01-24 00:00:00+00:00,15.169166666666667
2004-01-25 00:00:00+00:00,15.189583333333333
2004-01-26 00:00:00+00:00,14.092083333333333
2004-01-27 00:00:00+00:00,14.189166666666667
2004-01-28 00:00:00+00:00,13.945833333333333
2004-01-29 00:00:00+00:00,15.004583333333334
2004-01-30 00:00:00+00:00,14.8825
2004-01-31 00:00:00+00:00,15.015833333333333
2004-02-01 00:00:00+00:00,15.574583333333335
2004-02-02 00:00:00+00:00,15.024166666666666
2004-02-03 00:00:00+00:00,14.8525
2004-02-04 00:00:00+00:00,14.3275
2004-02-05 00:00:00+00:00,14.893333333333333
2004-02-06 00:00:00+00:00,14.713333333333333
2004-02-07 00:00:00+00:00,14.8375
2004-02-08 00:00:00+00:00,14.67
2004-02-09 00:00:00+00:00,15.374583333333334
2004-02-10 00:00:00+00:00,16.023333333333333
2004-02-11 00:00:00+00:00,15.750833333333333
2004-02-12 00:00:00+00:00,15.54
2004-02-13 00:00:00+00:00,15.429583333333333
2004-02-14 00:00:00+00:00,15.531666666666666
2004-02-15 00:00:00+00:00,15.645000000000001
2004-02-16 00:00:00+00:00,15.777916666666668
2004-02-17 00:00:00+00:00,15.997083333333334
2004-02-18 00:00:00+00:00,15.725
2004-02-19 00:00:00+00:00,14.860833333333334
2004-02-20 00:00:00+00:00,14.754583333333334
2004-02-21 00:00:00+00:00,15.30375
2004-02-22 00:00:00+00:00,14.549166666666666
2004-02-23 00:00:00+00:00,13.980833333333335
2004-02-24 00:00:00+00:00,14.084166666666667
2004-02-25 00:00:00+00:00,13.064583333333333
2004-02-26 00:00:00+00:00,15.427083333333334
2004-02-27 00:00:00+00:00,14.634090909090908
2004-02-28 00:00:00+00:00,14.421666666666667
2004-02-29 00:00:00+00:00,16.508333333333333
2004-03-01 00:00:00+00:00,15.982916666666666
2004-03-02 00:00:00+00:00,16.087500000000002
2004-03-03 00:00:00+00:00,15.857916666666668
2004-03-04 00:00:00+00:00,15.414583333333333
2004-03-05 00:00:00+00:00,15.386249999999999
2004-03-06 00:00:00+00:00,15.261249999999999
2004-03-07 00:00:00+00:00,14.365416666666667
2004-03-08 00:00:00+00:00,15.505833333333333
2004-03-09 00:00:00+00:00,15.78875
2004-03-10 00:00:00+00:00,15.955833333333333
2004-03-11 00:00:00+00:00,15.90375
2004-03-12 00:00:00+00:00,16.357499999999998
2004-03-13 00:00:00+00:00,16.969583333333333
2004-03-14 00:00:00+00:00,16.548333333333336
2004-03-15 00:00:00+00:00,16.094583333333333
2004-03-16 00:00:00+00:00,15.946666666666667
2004-03-17 00:00:00+00:00,15.894166666666665
2004-03-18 00:00:00+00:00,15.960416666666667
2004-03-19 00:00:00+00:00,16.0675
2004-03-20 00:00:00+00:00,15.141666666666666
2004-03-21 00:00:00+00:00,16.057083333333335
2004-03-22 00:00:00+00:00,16.438333333333333
2004-03-23 00:00:00+00:00,17.330416666666668
2004-03-24 00:00:00+00:00,16.060416666666665
2004-03-25 00:00:00+00:00,15.82521739130435
2004-03-26 00:00:00+00:00,14.64875
2004-03-27 00:00:00+00:00,14.363333333333335
2004-03-28 00:00:00+00:00,14.13875
2004-03-29 00:00:00+00:00,14.734166666666667
2004-03-30 00:00:00+00:00,16.271666666666665
2004-03-31 00:00:00+00:00,16.509583333333335
2004-04-01 00:00:00+00:00,16.080416666666668
2004-04-02 00:00:00+00:00,15.40375
2004-04-03 00:00:00+00:00,15.164166666666667
2004-04-04 00:00:00+00:00,15.629583333333334
2004-04-05 00:00:00+00:00,16.320416666666667
2004-04-06 00:00:00+00:00,14.320833333333333
2004-04-07 00:00:00+00:00,16.60875
2004-04-08 00:00:00+00:00,15.653599999999999
2004-04-09 00:00:00+00:00,14.470416666666667
2004-04-10 00:00:00+00:00,15.488333333333332
2004-04-11 00:00:00+00:00,15.25
2004-04-12 00:00:00+00:00,16.011666666666667
2004-04-13 00:00:00+00:00,14.498333333333333
2004-04-14 00:00:00+00:00,12.981250000000001
2004-04-15 00:00:00+00:00,13.77125
2004-04-16 00:00:00+00:00,14.530416666666667
2004-04-17 00:00:00+00:00,15.465000000000002
2004-04-18 00:00:00+00:00,15.667499999999999
2004-04-19 00:00:00+00:00,16.275833333333335
2004-04-20 00:00:00+00:00,15.2275
2004-04-21 00:00:00+00:00,15.525416666666667
2004-04-22 00:00:00+00:00,13.370833333333332
2004-04-23 00:00:00+00:00,12.073749999999999
2004-04-24 00:00:00+00:00,14.190833333333332
2004-04-25 00:00:00+00:00,13.409583333333332
2004-04-26 00:00:00+00:00,12.621250000000002
2004-04-27 00:00:00+00:00,14.622916666666667
2004-04-28 00:00:00+00:00,16.3725
2004-04-29 00:00:00+00:00,16.695833333333333
2004-04-30 00:00:00+00:00,16.054583333333333
2004-05-01 00:00:00+00:00,16.099999999999998
2004-05-02 00:00:00+00:00,15.862083333333333
2004-05-03 00:00:00+00:00,15.329166666666666
2004-05-04 00:00:00+00:00,15.563333333333333
2004-05-05 00:00:00+00:00,15.437916666666666
2004-05-06 00:00:00+00:00,16.927916666666665
2004-05-07 00:00:00+00:00,16.389583333333334
2004-05-08 00:00:00+00:00,17.265416666666667
2004-05-09 00:00:00+00:00,17.18375
2004-05-10 00:00:00+00:00,16.392500000000002
2004-05-11 00:00:00+00:00,15.542916666666665
2004-05-12 00:00:00+00:00,16.497083333333332
2004-05-13 00:00:00+00:00,17.07375
2004-05-14 00:00:00+00:00,17.299166666666668
2004-05-15 00:00:00+00:00,14.764583333333334
2004-05-16 00:00:00+00:00,15.22
2004-05-17 00:00:00+00:00,15.292916666666665
2004-05-18 00:00:00+00:00,14.168333333333331
2004-05-19 00:00:00+00:00,13.365
2004-05-20 00:00:00+00:00,15.369130434782608
2004-05-21 00:00:00+00:00,15.0625
2004-05-22 00:00:00+00:00,13.845833333333333
2004-05-23 00:00:00+00:00,13.662083333333333
2004-05-24 00:00:00+00:00,15.195416666666667
2004-05-25 00:00:00+00:00,15.175833333333335
2004-05-26 00:00:00+00:00,13.015416666666667
2004-05-27 00:00:00+00:00,12.86125
2004-05-28 00:00:00+00:00,13.125
2004-05-29 00:00:00+00:00,14.649166666666666
2004-05-30 00:00:00+00:00,14.511249999999999
2004-05-31 00:00:00+00:00,14.838333333333333
2004-06-01 00:00:00+00:00,14.5025
2004-06-02 00:00:00+00:00,13.847499999999998
2004-06-03 00:00:00+00:00,15.019583333333332
2004-06-04 00:00:00+00:00,13.9275
2004-06-05 00:00:00+00:00,13.384166666666667
2004-06-06 00:00:00+00:00,15.264166666666668
2004-06-07 00:00:00+00:00,14.7525
2004-06-08 00:00:00+00:00,15.261249999999999
2004-06-09 00:00:00+00:00,14.62
2004-06-10 00:00:00+00:00,14.739166666666668
2004-06-11 00:00:00+00:00,15.657916666666667
2004-06-12 00:00:00+00:00,17.529166666666665
2004-06-13 00:00:00+00:00,16.479166666666668
2004-06-14 00:00:00+00:00,14.19375
2004-06-15 00:00:00+00:00,15.682083333333333
2004-06-16 00:00:00+00:00,15.768333333333333
2004-06-17 00:00:00+00:00,15.940833333333332
2004-06-18 00:00:00+00:00,16.471818181818183
2004-06-19 00:00:00+00:00,14.933749999999998
2004-06-20 00:00:00+00:00,15.485833333333334
2004-06-21 00:00:00+00:00,15.975
2004-06-22 00:00:00+00:00,16.210416666666667
2004-06-23 00:00:00+00:00,15.480833333333335
2004-06-24 00:00:00+00:00,15.394166666666665
2004-06-25 00:00:00+00:00,14.436666666666667
2004-06-26 00:00:00+00:00,14.759166666666665
2004-06-27 00:00:00+00:00,15.412083333333333
2004-06-28 00:00:00+00:00,15.854166666666666
2004-06-29 00:00:00+00:00,15.176250000000001
2004-06-30 00:00:00+00:00,14.309583333333334
2004-07-01 00:00:00+00:00,15.025
2004-07-02 00:00:00+00:00,14.386666666666668
2004-07-03 00:00:00+00:00,13.481666666666667
2004-07-04 00:00:00+00:00,14.475
2004-07-05 00:00:00+00:00,14.580833333333333
2004-07-06 00:00:00+00:00,14.9125
2004-07-07 00:00:00+00:00,13.537916666666666
2004-07-08 00:00:00+00:00,15.396666666666667
2004-07-09 00:00:00+00:00,14.28608695652174
2004-07-10 00:00:00+00:00,14.789166666666667
2004-07-11 00:00:00+00:00,14.705416666666666
2004-07-12 00:00:00+00:00,14.228333333333333
2004-07-13 00:00:00+00:00,14.240833333333335
2004-07-14 00:00:00+00:00,13.475833333333334
2004-07-15 00:00:00+00:00,14.3775
2004-07-16 00:00:00+00:00,14.6975
2004-07-17 00:00:00+00:00,13.568333333333333
2004-07-18 00:00:00+00:00,14.352916666666667
2004-07-19 00:00:00+00:00,15.15125
2004-07-20 00:00:00+00:00,15.236666666666666
2004-07-21 00:00:00+00:00,14.568333333333333
2004-07-22 00:00:00+00:00,14.326666666666666
2004-07-23 00:00:00+00:00,14.56
2004-07-24 00:00:00+00:00,14.44375
2004-07-25 00:00:00+00:00,14.65
2004-07-26 00:00:00+00:00,15.177083333333334
2004-07-27 00:00:00+00:00,14.766666666666667
2004-07-28 00:00:00+00:00,14.299999999999999
2004-07-29 00:00:00+00:00,15.89
2004-07-30 00:00:00+00:00,15.540416666666667
2004-07-31 00:00:00+00:00,15.693333333333333
2004-08-01 00:00:00+00:00,15.916666666666666
2004-08-02 00:00:00+00:00,14.487916666666665
2004-08-03 00:00:00+00:00,14.475833333333334
2004-08-04 00:00:00+00:00,14.616666666666667
2004-08-05 00:00:00+00:00,14.189166666666667
2004-08-06 00:00:00+00:00,15.020000000000001
2004-08-07 00:00:00+00:00,15.722083333333332
2004-08-08 00:00:00+00:00,16.223333333333333
2004-08-09 00:00:00+00:00,15.523333333333333
2004-08-10 00:00:00+00:00,15.194166666666666
2004-08-11 00:00:00+00:00,16.394583333333333
2004-08-12 00:00:00+00:00,15.66125
2004-08-13 00:00:00+00:00,16.167916666666667
2004-08-14 00:00:00+00:00,15.271666666666667
2004-08-15 00:00:00+00:00,14.962916666666667
2004-08-16 00:00:00+00:00,15.785000000000002
2004-08-17 00:00:00+00:00,15.018749999999999
2004-08-18 00:00:00+00:00,16.169166666666666
2004-08-19 00:00:00+00:00,14.825000000000001
2004-08-20 00:00:00+00:00,15.86125
2004-08-21 00:00:00+00:00,15.324166666666665
2004-08-22 00:00:00+00:00,15.0925
2004-08-23 00:00:00+00:00,14.955416666666666
2004-08-24 00:00:00+00:00,15.511666666666668
2004-08-25 00:00:00+00:00,14.363750000000001
2004-08-26 00:00:00+00:00,14.235
2004-08-27 00:00:00+00:00,14.226666666666667
2004-08-28 00:00:00+00:00,14.19
2004-08-29 00:00:00+00:00,14.604583333333332
2004-08-30 00:00:00+00:00,15.470833333333333
2004-08-31 00:00:00+00:00,15.736666666666666
2004-09-01 00:00:00+00:00,16.141666666666666
2004-09-02 00:00:00+00:00,16.169583333333332
2004-09-03 00:00:00+00:00,15.794583333333334
2004-09-04 00:00:00+00:00,14.572916666666666
2004-09-05 00:00:00+00:00,15.469166666666666
2004-09-06 00:00:00+00:00,14.29625
2004-09-07 00:00:00+00:00,13.7575
2004-09-08 00:00:00+00:00,12.907916666666667
2004-09-09 00:00:00+00:00,13.422173913043478
2004-09-10 00:00:00+00:00,14.731666666666667
2004-09-11 00:00:00+00:00,15.40625
2004-09-12 00:00:00+00:00,14.797916666666666
2004-09-13 00:00:00+00:00,14.889583333333334
2004-09-14 00:00:00+00:00,14.015416666666667
2004-09-15 00:00:00+00:00,14.643749999999999
2004-09-16 00:00:00+00:00,14.895833333333334
2004-09-17 00:00:00+00:00,14.202916666666667
2004-09-18 00:00:00+00:00,15.428333333333335
2004-09-19 00:00:00+00:00,14.292499999999999
2004-09-20 00:00:00+00:00,14.820416666666667
2004-09-21 00:00:00+00:00,15.198333333333332
2004-09-22 00:00:00+00:00,16.229583333333334
2004-09-23 00:00:00+00:00,14.110416666666666
2004-09-24 00:00:00+00:00,15.222083333333332
2004-09-25 00:00:00+00:00,14.755416666666667
2004-09-26 00:00:00+00:00,14.641666666666666
2004-09-27 00:00:00+00:00,15.4475
2004-09-28 00:00:00+00:00,14.097083333333332
2004-09-29 00:00:00+00:00,13.375
2004-09-30 00:00:00+00:00,15.021666666666667
2004-10-01 00:00:00+00:00,15.891666666666666
2004-10-02 00:00:00+00:00,15.897083333333333
2004-10-03 00:00:00+00:00,14.990416666666667
2004-10-04 00:00:00+00:00,14.940416666666666
2004-10-05 00:00:00+00:00,15.545
2004-10-06 00:00:00+00:00,14.852083333333333
2004-10-07 00:00:00+00:00,14.7275
2004-10-08 00:00:00+00:00,15.498333333333333
2004-10-09 00:00:00+00:00,15.34125
2004-10-10 00:00:00+00:00,15.566249999999998
2004-10-11 00:00:00+00:00,15.330416666666666
2004-10-12 00:00:00+00:00,15.247916666666667
2004-10-13 00:00:00+00:00,14.758333333333333
2004-10-14 00:00:00+00:00,15.808750000000002
2004-10-15 00:00:00+00:00,16.472083333333334
2004-10-16 00:00:00+00:00,16.1925
2004-10-17 00:00:00+00:00,15.107916666666666
2004-10-18 00:00:00+00:00,14.834166666666667
2004-10-19 00:00:00+00:00,15.377083333333333
2004-10-20 00:00:00+00:00,14.386666666666665
2004-10-21 00:00:00+00:00,14.643749999999999
2004-10-22 00:00:00+00:00,14.001666666666667
2004-10-23 00:00:00+00:00,13.8675
2004-10-24 00:00:00+00:00,14.729999999999999
2004-10-25 00:00:00+00:00,13.8525
2004-10-26 00:00:00+00:00,13.475833333333334
2004-10-27 00:00:00+00:00,12.882083333333334
2004-10-28 00:00:00+00:00,13.376666666666667
2004-10-29 00:00:00+00:00,13.112083333333333
2004-10-30 00:00:00+00:00,14.094583333333333
2004-10-31 00:00:00+00:00,15.591666666666667
2004-11-01 00:00:00+00:00,16.618333333333332
2004-11-02 00:00:00+00:00,14.811666666666667
2004-11-03 00:00:00+00:00,15.085416666666667
2004-11-04 00:00:00+00:00,15.350416666666668
2004-11-05 00:00:00+00:00,15.840833333333334
2004-11-06 00:00:00+00:00,14.122083333333334
2004-11-07 00:00:00+00:00,14.685833333333333
2004-11-08 00:00:00+00:00,15.078333333333333
2004-11-09 00:00:00+00:00,14.285833333333334
2004-11-10 00:00:00+00:00,14.578333333333333
2004-11-11 00:00:00+00:00,14.463181818181818
2004-11-12 00:00:00+00:00,13.349166666666667
2004-11-13 00:00:00+00:00,14.712083333333332
2004-11-14 00:00:00+00:00,15.367916666666666
2004-11-15 00:00:00+00:00,15.295833333333334
2004-11-16 00:00:00+00:00,14.317083333333334
2004-11-17 00:00:00+00:00,14.789583333333333
2004-11-18 00:00:00+00:00,13.67875
2004-11-19 00:00:00+00:00,13.486666666666666
2004-11-20 00:00:00+00:00,15.075000000000001
2004-11-21 00:00:00+00:00,15.764583333333334
2004-11-22 00:00:00+00:00,15.566666666666668
2004-11-23 00:00:00+00:00,15.875
2004-11-24 00:00:00+00:00,15.628749999999998
2004-11-25 00:00:00+00:00,13.550416666666665
2004-11-26 00:00:00+00:00,14.018333333333333
2004-11-27 00:00:00+00:00,15.217083333333333
