Fecha,SanAntonio
2017-07-03 00:00:00+00:00,15.376249999999999
2017-07-04 00:00:00+00:00,15.404166666666667
2017-07-05 00:00:00+00:00,15.481666666666667
2017-07-06 00:00:00+00:00,16.380416666666665
2017-07-07 00:00:00+00:00,16.713333333333335
2017-07-08 00:00:00+00:00,16.235416666666666
2017-07-09 00:00:00+00:00,16.559583333333332
2017-07-10 00:00:00+00:00,14.812083333333334
2017-07-11 00:00:00+00:00,16.138333333333332
2017-07-12 00:00:00+00:00,17.632083333333334
2017-07-13 00:00:00+00:00,15.865833333333333
2017-07-14 00:00:00+00:00,14.246666666666668
2017-07-15 00:00:00+00:00,15.15125
2017-07-16 00:00:00+00:00,16.174705882352942
2017-07-17 00:00:00+00:00,14.647083333333333
2017-07-18 00:00:00+00:00,16.1475
2017-07-19 00:00:00+00:00,15.207916666666668
2017-07-20 00:00:00+00:00,15.784166666666666
2017-07-21 00:00:00+00:00,16.668695652173913
2017-07-22 00:00:00+00:00,16.465416666666666
2017-07-23 00:00:00+00:00,16.703333333333333
2017-07-24 00:00:00+00:00,15.201666666666666
2017-07-25 00:00:00+00:00,17.5925
2017-07-26 00:00:00+00:00,17.31125
2017-07-27 00:00:00+00:00,15.502916666666666
2017-07-28 00:00:00+00:00,14.905416666666667
2017-07-29 00:00:00+00:00,15.675416666666665
2017-07-30 00:00:00+00:00,15.755
2017-07-31 00:00:00+00:00,15.220416666666667
2017-08-01 00:00:00+00:00,15.3175
2017-08-02 00:00:00+00:00,15.895833333333334
2017-08-03 00:00:00+00:00,16.734583333333333
2017-08-04 00:00:00+00:00,15.798333333333334
2017-08-05 00:00:00+00:00,15.883333333333333
2017-08-06 00:00:00+00:00,16.955833333333334
2017-08-07 00:00:00+00:00,16.106666666666666
2017-08-08 00:00:00+00:00,16.030833333333334
2017-08-09 00:00:00+00:00,16.086666666666666
2017-08-10 00:00:00+00:00,15.371666666666668
2017-08-11 00:00:00+00:00,14.589166666666666
2017-08-12 00:00:00+00:00,14.558749999999998
2017-08-13 00:00:00+00:00,15.818333333333333
2017-08-14 00:00:00+00:00,16.008333333333333
2017-08-15 00:00:00+00:00,15.706666666666669
2017-08-16 00:00:00+00:00,15.990833333333333
2017-08-17 00:00:00+00:00,16.719583333333333
2017-08-18 00:00:00+00:00,14.799583333333333
2017-08-19 00:00:00+00:00,14.862083333333333
2017-08-20 00:00:00+00:00,15.429583333333333
2017-08-21 00:00:00+00:00,16.519166666666667
2017-08-22 00:00:00+00:00,16.754166666666666
2017-08-23 00:00:00+00:00,15.41625
2017-08-24 00:00:00+00:00,15.612499999999999
2017-08-25 00:00:00+00:00,15.572083333333333
2017-08-26 00:00:00+00:00,15.765833333333333
2017-08-27 00:00:00+00:00,14.683333333333332
2017-08-28 00:00:00+00:00,15.037083333333333
2017-08-29 00:00:00+00:00,14.556666666666667
2017-08-30 00:00:00+00:00,15.959583333333333
2017-08-31 00:00:00+00:00,16.00375
2017-09-01 00:00:00+00:00,16.982916666666664
2017-09-02 00:00:00+00:00,16.62875
2017-09-03 00:00:00+00:00,17.63
2017-09-04 00:00:00+00:00,16.573333333333334
2017-09-05 00:00:00+00:00,15.820833333333333
2017-09-06 00:00:00+00:00,15.35125
2017-09-07 00:00:00+00:00,15.199166666666665
2017-09-08 00:00:00+00:00,14.997083333333334
2017-09-09 00:00:00+00:00,14.335833333333333
2017-09-10 00:00:00+00:00,15.53375
2017-09-11 00:00:00+00:00,16.189583333333335
2017-09-12 00:00:00+00:00,15.472916666666668
2017-09-13 00:00:00+00:00,16.153333333333332
2017-09-14 00:00:00+00:00,16.649583333333336
2017-09-15 00:00:00+00:00,14.855263157894736
2017-09-16 00:00:00+00:00,16.434166666666666
2017-09-17 00:00:00+00:00,17.051666666666666
2017-09-18 00:00:00+00:00,16.41125
2017-09-19 00:00:00+00:00,16.502916666666668
2017-09-20 00:00:00+00:00,15.582916666666668
2017-09-21 00:00:00+00:00,15.717916666666667
2017-09-22 00:00:00+00:00,16.5025
2017-09-23 00:00:00+00:00,15.685
2017-09-24 00:00:00+00:00,16.717916666666667
2017-09-25 00:00:00+00:00,15.715833333333334
2017-09-26 00:00:00+00:00,15.69375
2017-09-27 00:00:00+00:00,15.471666666666666
2017-09-28 00:00:00+00:00,16.160416666666666
2017-09-29 00:00:00+00:00,15.647916666666667
2017-09-30 00:00:00+00:00,14.506666666666666
2017-10-01 00:00:00+00:00,14.825416666666667
2017-10-02 00:00:00+00:00,15.770416666666668
2017-10-03 00:00:00+00:00,15.272083333333333
2017-10-04 00:00:00+00:00,14.214166666666666
2017-10-05 00:00:00+00:00,13.992083333333333
2017-10-06 00:00:00+00:00,15.110833333333332
2017-10-07 00:00:00+00:00,15.2975
2017-10-08 00:00:00+00:00,15.467916666666667
2017-10-09 00:00:00+00:00,15.112083333333333
2017-10-10 00:00:00+00:00,16.241666666666667
2017-10-11 00:00:00+00:00,16.22375
2017-10-12 00:00:00+00:00,16.503333333333334
2017-10-13 00:00:00+00:00,15.172916666666666
2017-10-14 00:00:00+00:00,15.564583333333333
2017-10-15 00:00:00+00:00,16.01875
2017-10-16 00:00:00+00:00,17.482916666666664
2017-10-17 00:00:00+00:00,16.710416666666667
2017-10-18 00:00:00+00:00,16.448333333333334
2017-10-19 00:00:00+00:00,15.825000000000001
2017-10-20 00:00:00+00:00,16.204166666666666
2017-10-21 00:00:00+00:00,15.63
2017-10-22 00:00:00+00:00,15.810833333333333
2017-10-23 00:00:00+00:00,15.205416666666666
2017-10-24 00:00:00+00:00,15.461666666666666
2017-10-25 00:00:00+00:00,14.972499999999998
2017-10-26 00:00:00+00:00,15.080416666666666
2017-10-27 00:00:00+00:00,14.557916666666666
2017-10-28 00:00:00+00:00,14.360416666666666
2017-10-29 00:00:00+00:00,15.347083333333332
2017-10-30 00:00:00+00:00,15.730833333333335
2017-10-31 00:00:00+00:00,14.85375
2017-11-01 00:00:00+00:00,15.330416666666666
2017-11-02 00:00:00+00:00,15.676666666666668
2017-11-03 00:00:00+00:00,15.349583333333333
2017-11-04 00:00:00+00:00,15.24
2017-11-05 00:00:00+00:00,14.875833333333333
2017-11-06 00:00:00+00:00,14.784999999999998
2017-11-07 00:00:00+00:00,14.495
2017-11-08 00:00:00+00:00,14.343333333333334
2017-11-09 00:00:00+00:00,15.547916666666666
2017-11-10 00:00:00+00:00,16.389583333333334
2017-11-11 00:00:00+00:00,16.097916666666666
2017-11-12 00:00:00+00:00,15.385833333333332
2017-11-13 00:00:00+00:00,14.59875
2017-11-14 00:00:00+00:00,15.339583333333332
2017-11-15 00:00:00+00:00,14.464166666666666
2017-11-16 00:00:00+00:00,15.422916666666666
2017-11-17 00:00:00+00:00,15.059583333333334
2017-11-18 00:00:00+00:00,14.830833333333333
2017-11-19 00:00:00+00:00,14.306666666666667
2017-11-20 00:00:00+00:00,14.20875
2017-11-21 00:00:00+00:00,15.588333333333333
2017-11-22 00:00:00+00:00,15.651666666666666
2017-11-23 00:00:00+00:00,14.872083333333334
2017-11-24 00:00:00+00:00,14.75625
2017-11-25 00:00:00+00:00,15.16125
2017-11-26 00:00:00+00:00,15.27375
2017-11-27 00:00:00+00:00,15.323333333333332
2017-11-28 00:00:00+00:00,15.598333333333334
2017-11-29 00:00:00+00:00,14.97125
2017-11-30 00:00:00+00:00,14.731250000000001
2017-12-01 00:00:00+00:00,15.045
2017-12-02 00:00:00+00:00,14.474166666666667
2017-12-03 00:00:00+00:00,15.0175
2017-12-04 00:00:00+00:00,15.029166666666667
2017-12-05 00:00:00+00:00,16.008333333333333
2017-12-06 00:00:00+00:00,15.169583333333334
2017-12-07 00:00:00+00:00,15.280416666666667
2017-12-08 00:00:00+00:00,15.630833333333333
2017-12-09 00:00:00+00:00,15.677083333333334
2017-12-10 00:00:00+00:00,15.13
2017-12-11 00:00:00+00:00,14.368695652173914
2017-12-12 00:00:00+00:00,14.794166666666667
2017-12-13 00:00:00+00:00,15.003749999999998
2017-12-14 00:00:00+00:00,15.636249999999999
2017-12-15 00:00:00+00:00,16.455416666666668
2017-12-16 00:00:00+00:00,16.139583333333334
2017-12-17 00:00:00+00:00,16.631666666666668
2017-12-18 00:00:00+00:00,16.169583333333332
2017-12-19 00:00:00+00:00,15.229130434782608
2017-12-20 00:00:00+00:00,15.191666666666668
2017-12-21 00:00:00+00:00,15.222499999999998
2017-12-22 00:00:00+00:00,15.512916666666667
2017-12-23 00:00:00+00:00,15.585
2017-12-24 00:00:00+00:00,14.8925
2017-12-25 00:00:00+00:00,14.747916666666667
2017-12-26 00:00:00+00:00,14.505
2017-12-27 00:00:00+00:00,14.342500000000001
2017-12-28 00:00:00+00:00,13.850416666666668
2017-12-29 00:00:00+00:00,13.978333333333333
2017-12-30 00:00:00+00:00,14.840000000000002
2017-12-31 00:00:00+00:00,14.332083333333332
2018-01-01 00:00:00+00:00,12.29125
2018-01-02 00:00:00+00:00,14.077083333333334
2018-01-03 00:00:00+00:00,15.214166666666666
2018-01-04 00:00:00+00:00,15.254583333333334
2018-01-05 00:00:00+00:00,14.585416666666667
2018-01-06 00:00:00+00:00,14.564166666666667
2018-01-07 00:00:00+00:00,15.033333333333333
2018-01-08 00:00:00+00:00,14.129583333333334
2018-01-09 00:00:00+00:00,14.147916666666667
2018-01-10 00:00:00+00:00,14.5
2018-01-11 00:00:00+00:00,14.545833333333334
2018-01-12 00:00:00+00:00,14.620833333333332
2018-01-13 00:00:00+00:00,14.530833333333334
2018-01-14 00:00:00+00:00,14.560416666666667
2018-01-15 00:00:00+00:00,13.086666666666666
2018-01-16 00:00:00+00:00,13.379583333333334
2018-01-17 00:00:00+00:00,13.329583333333334
2018-01-18 00:00:00+00:00,13.445416666666667
2018-01-19 00:00:00+00:00,14.735416666666666
2018-01-20 00:00:00+00:00,14.347083333333332
2018-01-21 00:00:00+00:00,14.834583333333333
2018-01-22 00:00:00+00:00,14.952916666666667
2018-01-23 00:00:00+00:00,15.631666666666668
2018-01-24 00:00:00+00:00,16.138749999999998
2018-01-25 00:00:00+00:00,15.29125
2018-01-26 00:00:00+00:00,15.652500000000002
2018-01-27 00:00:00+00:00,16.263333333333332
2018-01-28 00:00:00+00:00,16.280833333333334
2018-01-29 00:00:00+00:00,15.856250000000001
2018-01-30 00:00:00+00:00,15.84625
2018-01-31 00:00:00+00:00,16.271666666666665
2018-02-01 00:00:00+00:00,15.64875
2018-02-02 00:00:00+00:00,15.876249999999999
2018-02-03 00:00:00+00:00,15.7975
2018-02-04 00:00:00+00:00,16.055
2018-02-05 00:00:00+00:00,15.939583333333333
2018-02-06 00:00:00+00:00,15.09625
2018-02-07 00:00:00+00:00,15.5
2018-02-08 00:00:00+00:00,15.799166666666666
2018-02-09 00:00:00+00:00,16.136666666666667
2018-02-10 00:00:00+00:00,15.674166666666666
2018-02-11 00:00:00+00:00,15.347916666666668
2018-02-12 00:00:00+00:00,15.47875
2018-02-13 00:00:00+00:00,14.845416666666667
2018-02-14 00:00:00+00:00,15.475416666666668
2018-02-15 00:00:00+00:00,14.849583333333333
2018-02-16 00:00:00+00:00,15.149565217391304
2018-02-17 00:00:00+00:00,15.416666666666666
2018-02-18 00:00:00+00:00,15.361666666666666
2018-02-19 00:00:00+00:00,14.907083333333333
2018-02-20 00:00:00+00:00,15.594583333333333
2018-02-21 00:00:00+00:00,15.394166666666665
2018-02-22 00:00:00+00:00,14.1225
2018-02-23 00:00:00+00:00,14.132916666666667
2018-02-24 00:00:00+00:00,13.137916666666667
2018-02-25 00:00:00+00:00,14.555416666666666
2018-02-26 00:00:00+00:00,14.400416666666667
2018-02-27 00:00:00+00:00,14.832916666666668
2018-02-28 00:00:00+00:00,15.007083333333334
2018-03-01 00:00:00+00:00,15.808333333333332
2018-03-02 00:00:00+00:00,14.446666666666667
2018-03-03 00:00:00+00:00,14.765833333333333
2018-03-04 00:00:00+00:00,15.275
2018-03-05 00:00:00+00:00,15.127083333333333
2018-03-06 00:00:00+00:00,14.930833333333332
2018-03-07 00:00:00+00:00,15.1325
2018-03-08 00:00:00+00:00,15.96625
2018-03-09 00:00:00+00:00,16.39875
2018-03-10 00:00:00+00:00,16.54
2018-03-11 00:00:00+00:00,17.68625
2018-03-12 00:00:00+00:00,16.965
2018-03-13 00:00:00+00:00,15.785454545454543
2018-03-14 00:00:00+00:00,16.254166666666666
2018-03-15 00:00:00+00:00,15.975833333333334
2018-03-16 00:00:00+00:00,16.631666666666668
2018-03-17 00:00:00+00:00,15.174999999999999
2018-03-18 00:00:00+00:00,15.937916666666666
2018-03-19 00:00:00+00:00,14.89875
2018-03-20 00:00:00+00:00,15.32625
2018-03-21 00:00:00+00:00,16.838333333333335
2018-03-22 00:00:00+00:00,15.537083333333333
2018-03-23 00:00:00+00:00,15.26375
2018-03-24 00:00:00+00:00,15.11875
2018-03-25 00:00:00+00:00,15.715000000000002
2018-03-26 00:00:00+00:00,16.684583333333332
2018-03-27 00:00:00+00:00,16.20625
2018-03-28 00:00:00+00:00,16.24
2018-03-29 00:00:00+00:00,13.953333333333333
2018-03-30 00:00:00+00:00,15.252916666666666
2018-03-31 00:00:00+00:00,14.074583333333335
2018-04-01 00:00:00+00:00,14.580416666666666
2018-04-02 00:00:00+00:00,13.702916666666667
2018-04-03 00:00:00+00:00,15.331666666666665
2018-04-04 00:00:00+00:00,14.345416666666667
2018-04-05 00:00:00+00:00,14.485833333333334
2018-04-06 00:00:00+00:00,13.966363636363637
2018-04-07 00:00:00+00:00,15.299583333333333
2018-04-08 00:00:00+00:00,15.589166666666666
2018-04-09 00:00:00+00:00,15.803333333333333
2018-04-10 00:00:00+00:00,14.107916666666668
2018-04-11 00:00:00+00:00,14.747916666666667
2018-04-12 00:00:00+00:00,14.643636363636364
2018-04-13 00:00:00+00:00,15.155416666666667
2018-04-14 00:00:00+00:00,15.903333333333334
2018-04-15 00:00:00+00:00,15.930833333333332
2018-04-16 00:00:00+00:00,15.225
2018-04-17 00:00:00+00:00,15.858333333333333
2018-04-18 00:00:00+00:00,16.897916666666667
2018-04-19 00:00:00+00:00,16.25583333333333
2018-04-20 00:00:00+00:00,15.105263157894736
2018-04-21 00:00:00+00:00,16.265
2018-04-22 00:00:00+00:00,16.34625
2018-04-23 00:00:00+00:00,16.22625
2018-04-24 00:00:00+00:00,16.374166666666667
2018-04-25 00:00:00+00:00,15.581249999999999
2018-04-26 00:00:00+00:00,15.261666666666665
2018-04-27 00:00:00+00:00,16.0475
2018-04-28 00:00:00+00:00,13.652500000000002
2018-04-29 00:00:00+00:00,14.751666666666667
2018-04-30 00:00:00+00:00,15.384583333333333
2018-05-01 00:00:00+00:00,15.583333333333334
2018-05-02 00:00:00+00:00,15.96375
2018-05-03 00:00:00+00:00,15.522083333333333
2018-05-04 00:00:00+00:00,15.857083333333334
2018-05-05 00:00:00+00:00,15.719166666666666
2018-05-06 00:00:00+00:00,15.052083333333334
2018-05-07 00:00:00+00:00,13.55625
2018-05-08 00:00:00+00:00,15.229999999999999
2018-05-09 00:00:00+00:00,13.987916666666665
2018-05-10 00:00:00+00:00,14.810833333333333
2018-05-11 00:00:00+00:00,15.390833333333333
2018-05-12 00:00:00+00:00,15.292916666666665
2018-05-13 00:00:00+00:00,13.593333333333334
2018-05-14 00:00:00+00:00,14.92875
2018-05-15 00:00:00+00:00,15.6975
2018-05-16 00:00:00+00:00,15.015833333333333
2018-05-17 00:00:00+00:00,15.8775
2018-05-18 00:00:00+00:00,14.501249999999999
2018-05-19 00:00:00+00:00,15.491666666666667
2018-05-20 00:00:00+00:00,15.175833333333335
2018-05-21 00:00:00+00:00,14.70375
2018-05-22 00:00:00+00:00,15.657916666666667
2018-05-23 00:00:00+00:00,14.456666666666665
2018-05-24 00:00:00+00:00,14.79
2018-05-25 00:00:00+00:00,15.037083333333333
2018-05-26 00:00:00+00:00,14.481666666666667
2018-05-27 00:00:00+00:00,14.207083333333335
2018-05-28 00:00:00+00:00,15.067916666666667
2018-05-29 00:00:00+00:00,14.926250000000001
2018-05-30 00:00:00+00:00,15.159999999999998
2018-05-31 00:00:00+00:00,16.305833333333336
2018-06-01 00:00:00+00:00,16.640416666666667
2018-06-02 00:00:00+00:00,17.204166666666666
2018-06-03 00:00:00+00:00,15.147083333333333
2018-06-04 00:00:00+00:00,14.815416666666666
2018-06-05 00:00:00+00:00,14.669166666666667
2018-06-06 00:00:00+00:00,16.339166666666667
2018-06-07 00:00:00+00:00,16.1675
2018-06-08 00:00:00+00:00,16.085
2018-06-09 00:00:00+00:00,16.0725
2018-06-10 00:00:00+00:00,15.599166666666667
2018-06-11 00:00:00+00:00,15.89625
2018-06-12 00:00:00+00:00,15.933750000000002
2018-06-13 00:00:00+00:00,15.886666666666665
2018-06-14 00:00:00+00:00,15.561250000000001
2018-06-15 00:00:00+00:00,15.404166666666667
2018-06-16 00:00:00+00:00,14.901666666666666
2018-06-17 00:00:00+00:00,15.4975
2018-06-18 00:00:00+00:00,15.709166666666667
2018-06-19 00:00:00+00:00,15.170833333333334
2018-06-20 00:00:00+00:00,14.182916666666666
2018-06-21 00:00:00+00:00,14.71
2018-06-22 00:00:00+00:00,15.461666666666666
2018-06-23 00:00:00+00:00,14.309166666666668
2018-06-24 00:00:00+00:00,14.194583333333334
2018-06-25 00:00:00+00:00,13.407083333333333
2018-06-26 00:00:00+00:00,14.262083333333335
2018-06-27 00:00:00+00:00,13.97375
2018-06-28 00:00:00+00:00,13.772916666666667
2018-06-29 00:00:00+00:00,12.90125
2018-06-30 00:00:00+00:00,13.196666666666667
2018-07-01 00:00:00+00:00,14.952916666666667
2018-07-02 00:00:00+00:00,14.079166666666666
2018-07-03 00:00:00+00:00,14.982083333333334
2018-07-04 00:00:00+00:00,15.93
2018-07-05 00:00:00+00:00,15.652500000000002
2018-07-06 00:00:00+00:00,15.308333333333332
2018-07-07 00:00:00+00:00,15.969166666666666
2018-07-08 00:00:00+00:00,15.802916666666667
2018-07-09 00:00:00+00:00,16.434583333333332
2018-07-10 00:00:00+00:00,15.962083333333334
2018-07-11 00:00:00+00:00,15.931666666666667
2018-07-12 00:00:00+00:00,16.14625
2018-07-13 00:00:00+00:00,15.794583333333334
2018-07-14 00:00:00+00:00,16.59375
2018-07-15 00:00:00+00:00,16.919583333333332
2018-07-16 00:00:00+00:00,15.765
2018-07-17 00:00:00+00:00,16.450833333333332
2018-07-18 00:00:00+00:00,14.67
2018-07-19 00:00:00+00:00,14.7575
2018-07-20 00:00:00+00:00,13.372083333333334
2018-07-21 00:00:00+00:00,14.431666666666667
2018-07-22 00:00:00+00:00,15.166666666666666
2018-07-23 00:00:00+00:00,14.897083333333335
2018-07-24 00:00:00+00:00,14.738750000000001
2018-07-25 00:00:00+00:00,15.658333333333333
2018-07-26 00:00:00+00:00,14.79625
2018-07-27 00:00:00+00:00,15.5375
2018-07-28 00:00:00+00:00,15.719166666666666
2018-07-29 00:00:00+00:00,14.245833333333332
2018-07-30 00:00:00+00:00,13.625
2018-07-31 00:00:00+00:00,14.745416666666666
2018-08-01 00:00:00+00:00,15.323749999999999
2018-08-02 00:00:00+00:00,15.84125
2018-08-03 00:00:00+00:00,14.665416666666665
2018-08-04 00:00:00+00:00,14.9525
2018-08-05 00:00:00+00:00,16.322916666666668
2018-08-06 00:00:00+00:00,16.974166666666665
2018-08-07 00:00:00+00:00,17.474999999999998
2018-08-08 00:00:00+00:00,18.044166666666666
2018-08-09 00:00:00+00:00,17.565
2018-08-10 00:00:00+00:00,16.919999999999998
2018-08-11 00:00:00+00:00,17.287916666666664
2018-08-12 00:00:00+00:00,15.500833333333333
2018-08-13 00:00:00+00:00,13.644583333333332
2018-08-14 00:00:00+00:00,14.34375
2018-08-15 00:00:00+00:00,15.422916666666667
2018-08-16 00:00:00+00:00,16.662499999999998
2018-08-17 00:00:00+00:00,16.795416666666664
2018-08-18 00:00:00+00:00,15.936250000000001
2018-08-19 00:00:00+00:00,16.159166666666668
2018-08-20 00:00:00+00:00,16.43916666666667
2018-08-21 00:00:00+00:00,16.970833333333335
2018-08-22 00:00:00+00:00,16.202916666666667
2018-08-23 00:00:00+00:00,15.205833333333333
2018-08-24 00:00:00+00:00,16.398333333333333
2018-08-25 00:00:00+00:00,16.076666666666664
2018-08-26 00:00:00+00:00,16.820833333333333
2018-08-27 00:00:00+00:00,15.031666666666666
2018-08-28 00:00:00+00:00,16.346666666666668
2018-08-29 00:00:00+00:00,15.387500000000001
2018-08-30 00:00:00+00:00,15.37086956521739
2018-08-31 00:00:00+00:00,15.859583333333333
2018-09-01 00:00:00+00:00,15.356666666666667
2018-09-02 00:00:00+00:00,16.274583333333332
2018-09-03 00:00:00+00:00,16.805
2018-09-04 00:00:00+00:00,16.9225
2018-09-05 00:00:00+00:00,16.12125
2018-09-06 00:00:00+00:00,15.168750000000001
2018-09-07 00:00:00+00:00,15.012500000000001
2018-09-08 00:00:00+00:00,17.265
2018-09-09 00:00:00+00:00,17.59208333333333
2018-09-10 00:00:00+00:00,16.72041666666667
2018-09-11 00:00:00+00:00,15.87
2018-09-12 00:00:00+00:00,14.652083333333332
2018-09-13 00:00:00+00:00,14.698749999999999
2018-09-14 00:00:00+00:00,12.9925
2018-09-15 00:00:00+00:00,14.652500000000002
2018-09-16 00:00:00+00:00,14.605833333333335
2018-09-17 00:00:00+00:00,15.536666666666667
2018-09-18 00:00:00+00:00,16.26
2018-09-19 00:00:00+00:00,16.72375
2018-09-20 00:00:00+00:00,17.513749999999998
2018-09-21 00:00:00+00:00,16.281666666666666
2018-09-22 00:00:00+00:00,16.526666666666667
2018-09-23 00:00:00+00:00,15.764583333333334
2018-09-24 00:00:00+00:00,17.192083333333333
2018-09-25 00:00:00+00:00,16.074166666666667
2018-09-26 00:00:00+00:00,15.729999999999999
2018-09-27 00:00:00+00:00,15.652916666666668
2018-09-28 00:00:00+00:00,16.282083333333333
2018-09-29 00:00:00+00:00,16.2775
2018-09-30 00:00:00+00:00,16.04125
2018-10-01 00:00:00+00:00,16.03625
2018-10-02 00:00:00+00:00,16.008333333333333
2018-10-03 00:00:00+00:00,16.6025
2018-10-04 00:00:00+00:00,16.056250000000002
2018-10-05 00:00:00+00:00,15.474166666666667
2018-10-06 00:00:00+00:00,15.040833333333333
2018-10-07 00:00:00+00:00,15.554583333333333
2018-10-08 00:00:00+00:00,15.023333333333333
2018-10-09 00:00:00+00:00,15.20875
2018-10-10 00:00:00+00:00,15.425416666666665
2018-10-11 00:00:00+00:00,15.114166666666668
2018-10-12 00:00:00+00:00,14.736666666666666
2018-10-13 00:00:00+00:00,14.0775
2018-10-14 00:00:00+00:00,15.945416666666667
2018-10-15 00:00:00+00:00,15.334166666666667
2018-10-16 00:00:00+00:00,14.801250000000001
2018-10-17 00:00:00+00:00,15.095416666666667
2018-10-18 00:00:00+00:00,15.764583333333334
2018-10-19 00:00:00+00:00,15.83875
