Fecha,ElCamal
2004-02-24 00:00:00+00:00,12.826666666666666
2004-02-25 00:00:00+00:00,11.737916666666665
2004-02-26 00:00:00+00:00,13.720833333333333
2004-02-27 00:00:00+00:00,13.787916666666668
2004-02-28 00:00:00+00:00,13.232083333333334
2004-02-29 00:00:00+00:00,15.204166666666666
2004-03-01 00:00:00+00:00,15.159583333333332
2004-03-02 00:00:00+00:00,15.290416666666665
2004-03-03 00:00:00+00:00,15.470416666666667
2004-03-04 00:00:00+00:00,14.128750000000002
2004-03-05 00:00:00+00:00,13.984166666666667
2004-03-06 00:00:00+00:00,12.93125
2004-03-07 00:00:00+00:00,12.262083333333335
2004-03-08 00:00:00+00:00,13.678333333333333
2004-03-09 00:00:00+00:00,14.343478260869563
2004-03-10 00:00:00+00:00,14.517916666666666
2004-03-11 00:00:00+00:00,14.81590909090909
2004-03-12 00:00:00+00:00,15.597499999999998
2004-03-13 00:00:00+00:00,15.523333333333333
2004-03-14 00:00:00+00:00,16.144583333333333
2004-03-15 00:00:00+00:00,15.522083333333333
2004-03-16 00:00:00+00:00,15.504166666666668
2004-03-17 00:00:00+00:00,15.643749999999999
2004-03-18 00:00:00+00:00,15.11125
2004-03-19 00:00:00+00:00,14.969583333333333
2004-03-20 00:00:00+00:00,14.56
2004-03-21 00:00:00+00:00,14.379166666666668
2004-03-22 00:00:00+00:00,14.677916666666667
2004-03-23 00:00:00+00:00,15.735
2004-03-24 00:00:00+00:00,15.389545454545454
2004-03-25 00:00:00+00:00,14.01375
2004-03-26 00:00:00+00:00,13.393749999999999
2004-03-27 00:00:00+00:00,12.954166666666666
2004-03-28 00:00:00+00:00,11.875833333333333
2004-03-29 00:00:00+00:00,13.116666666666667
2004-03-30 00:00:00+00:00,14.565833333333332
2004-03-31 00:00:00+00:00,15.500833333333333
2004-04-01 00:00:00+00:00,14.760416666666666
2004-04-02 00:00:00+00:00,14.051250000000001
2004-04-03 00:00:00+00:00,12.971666666666666
2004-04-04 00:00:00+00:00,14.563749999999999
2004-04-05 00:00:00+00:00,15.10375
2004-04-06 00:00:00+00:00,14.221666666666666
2004-04-07 00:00:00+00:00,16.370416666666667
2004-04-08 00:00:00+00:00,13.9376
2004-04-09 00:00:00+00:00,14.188333333333333
2004-04-10 00:00:00+00:00,13.835833333333333
2004-04-11 00:00:00+00:00,13.182916666666666
2004-04-12 00:00:00+00:00,13.834166666666667
2004-04-13 00:00:00+00:00,13.134583333333333
2004-04-14 00:00:00+00:00,11.479583333333332
2004-04-15 00:00:00+00:00,12.102916666666667
2004-04-16 00:00:00+00:00,12.589130434782609
2004-04-17 00:00:00+00:00,13.804583333333333
2004-04-18 00:00:00+00:00,13.889166666666668
2004-04-19 00:00:00+00:00,15.212352941176471
2004-04-20 00:00:00+00:00,15.150666666666666
2004-04-21 00:00:00+00:00,13.973333333333334
2004-04-22 00:00:00+00:00,11.494166666666667
2004-04-23 00:00:00+00:00,10.479583333333332
2004-04-24 00:00:00+00:00,12.264583333333334
2004-04-25 00:00:00+00:00,12.413333333333334
2004-04-26 00:00:00+00:00,11.691666666666668
2004-04-27 00:00:00+00:00,13.811666666666667
2004-04-28 00:00:00+00:00,14.920833333333334
2004-04-29 00:00:00+00:00,15.115833333333333
2004-04-30 00:00:00+00:00,14.260833333333332
2004-05-01 00:00:00+00:00,13.660416666666668
2004-05-02 00:00:00+00:00,13.725416666666668
2004-05-03 00:00:00+00:00,13.929583333333333
2004-05-04 00:00:00+00:00,14.6
2004-05-05 00:00:00+00:00,13.996666666666668
2004-05-06 00:00:00+00:00,15.275416666666667
2004-05-07 00:00:00+00:00,15.087391304347825
2004-05-08 00:00:00+00:00,15.259166666666665
2004-05-09 00:00:00+00:00,16.02541666666667
2004-05-10 00:00:00+00:00,15.5675
2004-05-11 00:00:00+00:00,15.670833333333334
2004-05-12 00:00:00+00:00,15.330833333333333
2004-05-13 00:00:00+00:00,16.19
2004-05-14 00:00:00+00:00,16.09047619047619
2004-05-15 00:00:00+00:00,13.792499999999999
2004-05-16 00:00:00+00:00,13.983333333333334
2004-05-17 00:00:00+00:00,13.609166666666667
2004-05-18 00:00:00+00:00,12.965416666666668
2004-05-19 00:00:00+00:00,11.969166666666666
2004-05-20 00:00:00+00:00,13.922083333333333
2004-05-21 00:00:00+00:00,13.201666666666666
2004-05-22 00:00:00+00:00,12.221666666666666
2004-05-23 00:00:00+00:00,12.33625
2004-05-24 00:00:00+00:00,13.911666666666667
2004-05-25 00:00:00+00:00,13.712916666666667
2004-05-26 00:00:00+00:00,12.019583333333335
2004-05-27 00:00:00+00:00,12.505833333333333
2004-05-28 00:00:00+00:00,12.213333333333333
2004-05-29 00:00:00+00:00,13.38875
2004-05-30 00:00:00+00:00,13.846666666666666
2004-05-31 00:00:00+00:00,14.485416666666666
2004-06-01 00:00:00+00:00,13.885833333333332
2004-06-02 00:00:00+00:00,14.367916666666666
2004-06-03 00:00:00+00:00,14.717083333333333
2004-06-04 00:00:00+00:00,12.775833333333333
2004-06-05 00:00:00+00:00,11.230416666666668
2004-06-06 00:00:00+00:00,13.784583333333332
2004-06-07 00:00:00+00:00,14.605833333333335
2004-06-08 00:00:00+00:00,14.92
2004-06-09 00:00:00+00:00,13.878749999999998
2004-06-10 00:00:00+00:00,13.840416666666668
2004-06-11 00:00:00+00:00,14.6175
2004-06-12 00:00:00+00:00,14.244583333333333
2004-06-13 00:00:00+00:00,14.227916666666667
2004-06-14 00:00:00+00:00,14.13875
2004-06-15 00:00:00+00:00,14.405833333333334
2004-06-16 00:00:00+00:00,14.125714285714285
2004-06-17 00:00:00+00:00,14.441666666666668
2004-06-18 00:00:00+00:00,15.674999999999999
2004-06-19 00:00:00+00:00,14.742083333333333
2004-06-20 00:00:00+00:00,15.062083333333334
2004-06-21 00:00:00+00:00,15.1775
2004-06-22 00:00:00+00:00,15.609166666666667
2004-06-23 00:00:00+00:00,14.8375
2004-06-24 00:00:00+00:00,14.732916666666668
2004-06-25 00:00:00+00:00,13.814166666666667
2004-06-26 00:00:00+00:00,13.829999999999998
2004-06-27 00:00:00+00:00,14.522083333333335
2004-06-28 00:00:00+00:00,14.79875
2004-06-29 00:00:00+00:00,14.04875
2004-06-30 00:00:00+00:00,13.49125
2004-07-01 00:00:00+00:00,14.520833333333334
2004-07-02 00:00:00+00:00,13.213181818181818
2004-07-03 00:00:00+00:00,12.177916666666667
2004-07-04 00:00:00+00:00,13.51375
2004-07-05 00:00:00+00:00,13.925416666666665
2004-07-06 00:00:00+00:00,13.63375
2004-07-07 00:00:00+00:00,12.1225
2004-07-08 00:00:00+00:00,13.860833333333332
2004-07-09 00:00:00+00:00,13.570833333333333
2004-07-10 00:00:00+00:00,13.762083333333335
2004-07-11 00:00:00+00:00,14.236666666666666
2004-07-12 00:00:00+00:00,13.653333333333334
2004-07-13 00:00:00+00:00,12.6325
2004-07-14 00:00:00+00:00,11.667499999999999
2004-07-15 00:00:00+00:00,12.7675
2004-07-16 00:00:00+00:00,13.386666666666665
2004-07-17 00:00:00+00:00,13.17125
2004-07-18 00:00:00+00:00,13.719166666666666
2004-07-19 00:00:00+00:00,13.852083333333333
2004-07-20 00:00:00+00:00,13.446666666666667
2004-07-21 00:00:00+00:00,13.642083333333332
2004-07-22 00:00:00+00:00,13.082083333333335
2004-07-23 00:00:00+00:00,13.021666666666667
2004-07-24 00:00:00+00:00,12.745416666666666
2004-07-25 00:00:00+00:00,13.945416666666667
2004-07-26 00:00:00+00:00,13.706666666666665
2004-07-27 00:00:00+00:00,13.647083333333333
2004-07-28 00:00:00+00:00,13.822916666666666
2004-07-29 00:00:00+00:00,14.134545454545453
2004-07-30 00:00:00+00:00,13.612916666666665
2004-07-31 00:00:00+00:00,13.812916666666666
2004-08-01 00:00:00+00:00,14.109583333333333
2004-08-02 00:00:00+00:00,14.319166666666668
2004-08-03 00:00:00+00:00,14.230833333333335
2004-08-04 00:00:00+00:00,14.433750000000002
2004-08-05 00:00:00+00:00,13.037916666666668
2004-08-06 00:00:00+00:00,13.94375
2004-08-07 00:00:00+00:00,14.048333333333334
2004-08-08 00:00:00+00:00,14.1475
2004-08-09 00:00:00+00:00,13.976666666666667
2004-08-10 00:00:00+00:00,13.709583333333335
2004-08-11 00:00:00+00:00,13.844583333333333
2004-08-12 00:00:00+00:00,14.027500000000002
2004-08-13 00:00:00+00:00,13.851666666666667
2004-08-14 00:00:00+00:00,14.48625
2004-08-15 00:00:00+00:00,15.325000000000001
2004-08-16 00:00:00+00:00,15.450833333333334
2004-08-17 00:00:00+00:00,15.3175
2004-08-18 00:00:00+00:00,15.788333333333334
2004-08-19 00:00:00+00:00,14.414583333333333
2004-08-20 00:00:00+00:00,14.433333333333332
2004-08-21 00:00:00+00:00,15.315416666666666
2004-08-22 00:00:00+00:00,14.629583333333334
2004-08-23 00:00:00+00:00,14.665
2004-08-24 00:00:00+00:00,14.496250000000002
2004-08-25 00:00:00+00:00,13.4825
2004-08-26 00:00:00+00:00,13.329166666666666
2004-08-27 00:00:00+00:00,14.169166666666667
2004-08-28 00:00:00+00:00,13.181666666666667
2004-08-29 00:00:00+00:00,13.34625
2004-08-30 00:00:00+00:00,14.774583333333332
2004-08-31 00:00:00+00:00,13.90875
2004-09-01 00:00:00+00:00,16.85857142857143
2004-09-02 00:00:00+00:00,15.1025
2004-09-03 00:00:00+00:00,15.302142857142856
2004-09-04 00:00:00+00:00,14.915625
2004-09-05 00:00:00+00:00,13.296666666666667
2004-09-06 00:00:00+00:00,13.503333333333332
2004-09-07 00:00:00+00:00,12.350416666666668
2004-09-08 00:00:00+00:00,11.145833333333334
2004-09-09 00:00:00+00:00,11.580416666666666
2004-09-10 00:00:00+00:00,12.908333333333333
2004-09-11 00:00:00+00:00,13.645000000000001
2004-09-12 00:00:00+00:00,13.71625
2004-09-13 00:00:00+00:00,13.729583333333332
2004-09-14 00:00:00+00:00,12.65227272727273
2004-09-15 00:00:00+00:00,13.331249999999999
2004-09-16 00:00:00+00:00,14.003333333333332
2004-09-17 00:00:00+00:00,13.024583333333334
2004-09-18 00:00:00+00:00,13.104999999999999
2004-09-19 00:00:00+00:00,12.304583333333333
2004-09-20 00:00:00+00:00,13.429583333333333
2004-09-21 00:00:00+00:00,13.595833333333333
2004-09-22 00:00:00+00:00,15.159999999999998
2004-09-23 00:00:00+00:00,14.044583333333334
2004-09-24 00:00:00+00:00,13.839583333333332
2004-09-25 00:00:00+00:00,13.102083333333333
2004-09-26 00:00:00+00:00,12.9525
2004-09-27 00:00:00+00:00,13.89125
2004-09-28 00:00:00+00:00,12.29125
2004-09-29 00:00:00+00:00,12.2525
2004-09-30 00:00:00+00:00,13.045833333333334
2004-10-01 00:00:00+00:00,14.725000000000001
2004-10-02 00:00:00+00:00,14.865416666666667
2004-10-03 00:00:00+00:00,13.22625
2004-10-04 00:00:00+00:00,13.430416666666666
2004-10-05 00:00:00+00:00,13.757916666666667
2004-10-06 00:00:00+00:00,13.01086956521739
2004-10-07 00:00:00+00:00,12.732916666666666
2004-10-08 00:00:00+00:00,14.1925
2004-10-09 00:00:00+00:00,14.834166666666667
2004-10-10 00:00:00+00:00,14.4825
2004-10-11 00:00:00+00:00,13.720416666666667
2004-10-12 00:00:00+00:00,13.027500000000002
2004-10-13 00:00:00+00:00,13.266666666666666
2004-10-14 00:00:00+00:00,14.018749999999999
2004-10-15 00:00:00+00:00,15.1625
2004-10-16 00:00:00+00:00,14.157916666666667
2004-10-17 00:00:00+00:00,13.090000000000002
2004-10-18 00:00:00+00:00,12.798333333333334
2004-10-19 00:00:00+00:00,13.025833333333333
2004-10-20 00:00:00+00:00,12.837916666666667
2004-10-21 00:00:00+00:00,12.411739130434784
2004-10-22 00:00:00+00:00,11.862083333333333
2004-10-23 00:00:00+00:00,11.128333333333332
2004-10-24 00:00:00+00:00,12.634166666666667
2004-10-25 00:00:00+00:00,12.621250000000002
2004-10-26 00:00:00+00:00,12.473333333333334
2004-10-27 00:00:00+00:00,11.73625
2004-10-28 00:00:00+00:00,11.867916666666666
2004-10-29 00:00:00+00:00,11.88875
2004-10-30 00:00:00+00:00,12.67875
2004-10-31 00:00:00+00:00,14.224166666666667
2004-11-01 00:00:00+00:00,15.047916666666666
2004-11-02 00:00:00+00:00,14.12
2004-11-03 00:00:00+00:00,13.218333333333334
2004-11-04 00:00:00+00:00,13.593333333333334
2004-11-05 00:00:00+00:00,13.63875
2004-11-06 00:00:00+00:00,12.80375
2004-11-07 00:00:00+00:00,13.699583333333335
2004-11-08 00:00:00+00:00,13.1225
2004-11-09 00:00:00+00:00,12.763333333333334
2004-11-10 00:00:00+00:00,12.515833333333333
2004-11-11 00:00:00+00:00,12.909999999999998
2004-11-12 00:00:00+00:00,12.285833333333334
2004-11-13 00:00:00+00:00,12.582916666666668
2004-11-14 00:00:00+00:00,12.967083333333333
2004-11-15 00:00:00+00:00,13.47125
2004-11-16 00:00:00+00:00,12.769166666666665
2004-11-17 00:00:00+00:00,12.790833333333333
2004-11-18 00:00:00+00:00,12.428333333333335
2004-11-19 00:00:00+00:00,12.440833333333332
2004-11-20 00:00:00+00:00,13.143749999999999
2004-11-21 00:00:00+00:00,14.956666666666665
2004-11-22 00:00:00+00:00,15.156666666666666
2004-11-23 00:00:00+00:00,14.287500000000001
2004-11-24 00:00:00+00:00,13.869583333333333
2004-11-25 00:00:00+00:00,11.93695652173913
2004-11-26 00:00:00+00:00,12.341666666666667
2004-11-27 00:00:00+00:00,13.404166666666667
2004-11-28 00:00:00+00:00,12.926666666666668
2004-11-29 00:00:00+00:00,13.336666666666666
2004-11-30 00:00:00+00:00,13.014166666666666
2004-12-01 00:00:00+00:00,12.449166666666665
2004-12-02 00:00:00+00:00,13.395000000000001
2004-12-03 00:00:00+00:00,14.150416666666667
2004-12-04 00:00:00+00:00,14.463333333333333
2004-12-05 00:00:00+00:00,13.975416666666666
2004-12-06 00:00:00+00:00,14.0575
2004-12-07 00:00:00+00:00,12.992083333333333
2004-12-08 00:00:00+00:00,14.596666666666668
2004-12-09 00:00:00+00:00,12.51
2004-12-10 00:00:00+00:00,14.03375
2004-12-11 00:00:00+00:00,13.61625
2004-12-12 00:00:00+00:00,13.120416666666666
2004-12-13 00:00:00+00:00,13.625
2004-12-14 00:00:00+00:00,12.812916666666666
2004-12-15 00:00:00+00:00,11.987916666666665
2004-12-16 00:00:00+00:00,12.35
2004-12-17 00:00:00+00:00,11.701666666666666
2004-12-18 00:00:00+00:00,13.338333333333333
2004-12-19 00:00:00+00:00,14.235
2004-12-20 00:00:00+00:00,14.345416666666667
2004-12-21 00:00:00+00:00,13.595416666666667
2004-12-22 00:00:00+00:00,14.394583333333335
2004-12-23 00:00:00+00:00,13.90625
2004-12-24 00:00:00+00:00,12.594166666666666
2004-12-25 00:00:00+00:00,12.15875
2004-12-26 00:00:00+00:00,12.6925
2004-12-27 00:00:00+00:00,12.95125
2004-12-28 00:00:00+00:00,11.990416666666667
2004-12-29 00:00:00+00:00,12.301250000000001
2004-12-30 00:00:00+00:00,12.42375
2004-12-31 00:00:00+00:00,13.96875
2005-01-01 00:00:00+00:00,13.7475
2005-01-02 00:00:00+00:00,13.7875
2005-01-03 00:00:00+00:00,13.777916666666668
2005-01-04 00:00:00+00:00,13.621250000000002
2005-01-05 00:00:00+00:00,14.211666666666666
2005-01-06 00:00:00+00:00,14.309583333333334
2005-01-07 00:00:00+00:00,14.455833333333333
2005-01-08 00:00:00+00:00,13.6325
2005-01-09 00:00:00+00:00,13.909166666666666
2005-01-10 00:00:00+00:00,14.136249999999999
2005-01-11 00:00:00+00:00,14.476666666666667
2005-01-12 00:00:00+00:00,14.785416666666668
2005-01-13 00:00:00+00:00,14.56304347826087
2005-01-14 00:00:00+00:00,14.205416666666666
2005-01-15 00:00:00+00:00,12.070833333333333
2005-01-16 00:00:00+00:00,13.02125
2005-01-17 00:00:00+00:00,12.500833333333333
2005-01-18 00:00:00+00:00,13.395000000000001
2005-01-19 00:00:00+00:00,13.343333333333334
2005-01-20 00:00:00+00:00,12.477916666666667
2005-01-21 00:00:00+00:00,12.75
2005-01-22 00:00:00+00:00,13.302916666666667
2005-01-23 00:00:00+00:00,12.9825
2005-01-24 00:00:00+00:00,12.236666666666666
2005-01-25 00:00:00+00:00,12.705833333333333
2005-01-26 00:00:00+00:00,14.339583333333332
2005-01-27 00:00:00+00:00,14.717083333333333
2005-01-28 00:00:00+00:00,14.315416666666666
2005-01-29 00:00:00+00:00,13.434166666666668
2005-01-30 00:00:00+00:00,12.696666666666667
2005-01-31 00:00:00+00:00,14.104545454545455
2005-02-01 00:00:00+00:00,14.107916666666666
2005-02-02 00:00:00+00:00,13.559166666666668
2005-02-03 00:00:00+00:00,14.46625
2005-02-04 00:00:00+00:00,15.266666666666666
2005-02-05 00:00:00+00:00,16.10875
2005-02-06 00:00:00+00:00,15.64625
2005-02-07 00:00:00+00:00,14.298333333333334
2005-02-08 00:00:00+00:00,13.4275
2005-02-09 00:00:00+00:00,14.389166666666666
2005-02-10 00:00:00+00:00,14.058750000000002
2005-02-11 00:00:00+00:00,12.762083333333335
2005-02-12 00:00:00+00:00,11.38
2005-02-13 00:00:00+00:00,13.991666666666667
2005-02-14 00:00:00+00:00,13.621249999999998
2005-02-15 00:00:00+00:00,12.14
2005-02-16 00:00:00+00:00,11.811666666666667
2005-02-17 00:00:00+00:00,13.162916666666666
2005-02-18 00:00:00+00:00,15.180833333333332
2005-02-19 00:00:00+00:00,14.732083333333334
2005-02-20 00:00:00+00:00,14.614583333333334
2005-02-21 00:00:00+00:00,13.930833333333332
2005-02-22 00:00:00+00:00,14.531304347826088
2005-02-23 00:00:00+00:00,14.835
2005-02-24 00:00:00+00:00,15.667916666666665
2005-02-25 00:00:00+00:00,15.762916666666667
2005-02-26 00:00:00+00:00,15.092916666666667
2005-02-27 00:00:00+00:00,14.47875
2005-02-28 00:00:00+00:00,13.277826086956521
2005-03-01 00:00:00+00:00,14.162083333333333
2005-03-02 00:00:00+00:00,14.717083333333333
2005-03-03 00:00:00+00:00,14.505833333333333
2005-03-04 00:00:00+00:00,12.21875
2005-03-05 00:00:00+00:00,13.760909090909092
2005-03-06 00:00:00+00:00,13.734583333333333
2005-03-07 00:00:00+00:00,12.600909090909092
2005-03-08 00:00:00+00:00,13.0095
2005-03-09 00:00:00+00:00,12.523333333333333
2005-03-10 00:00:00+00:00,12.688749999999999
2005-03-11 00:00:00+00:00,14.356250000000001
2005-03-12 00:00:00+00:00,13.589166666666666
2005-03-13 00:00:00+00:00,13.797916666666666
2005-03-14 00:00:00+00:00,13.267916666666666
2005-03-15 00:00:00+00:00,13.11
2005-03-16 00:00:00+00:00,12.580833333333333
2005-03-17 00:00:00+00:00,13.860416666666666
2005-03-18 00:00:00+00:00,13.586666666666666
2005-03-19 00:00:00+00:00,13.407083333333333
2005-03-20 00:00:00+00:00,12.110833333333334
2005-03-21 00:00:00+00:00,13.96125
2005-03-22 00:00:00+00:00,15.235
2005-03-23 00:00:00+00:00,14.445
2005-03-24 00:00:00+00:00,14.669583333333334
2005-03-25 00:00:00+00:00,13.78375
2005-03-26 00:00:00+00:00,13.482173913043477
2005-03-27 00:00:00+00:00,13.279583333333333
2005-03-28 00:00:00+00:00,13.476666666666667
2005-03-29 00:00:00+00:00,12.814166666666667
2005-03-30 00:00:00+00:00,13.5575
2005-03-31 00:00:00+00:00,12.812083333333334
2005-04-01 00:00:00+00:00,13.771666666666667
2005-04-02 00:00:00+00:00,14.075416666666667
2005-04-03 00:00:00+00:00,13.914166666666667
2005-04-04 00:00:00+00:00,15.593333333333334
2005-04-05 00:00:00+00:00,14.787391304347826
2005-04-06 00:00:00+00:00,14.56875
2005-04-07 00:00:00+00:00,14.192083333333334
2005-04-08 00:00:00+00:00,15.329583333333332
2005-04-09 00:00:00+00:00,14.940833333333332
2005-04-10 00:00:00+00:00,15.365416666666667
2005-04-11 00:00:00+00:00,14.573333333333332
2005-04-12 00:00:00+00:00,15.275833333333333
2005-04-13 00:00:00+00:00,15.456249999999999
2005-04-14 00:00:00+00:00,15.863333333333332
2005-04-15 00:00:00+00:00,16.138749999999998
2005-04-16 00:00:00+00:00,16.348333333333333
2005-04-17 00:00:00+00:00,14.577083333333334
2005-04-18 00:00:00+00:00,15.152083333333332
2005-04-19 00:00:00+00:00,14.729583333333332
2005-04-20 00:00:00+00:00,13.476666666666667
2005-04-21 00:00:00+00:00,12.087916666666667
2005-04-22 00:00:00+00:00,13.877083333333333
2005-04-23 00:00:00+00:00,13.17
2005-04-24 00:00:00+00:00,13.066666666666668
2005-04-25 00:00:00+00:00,12.550416666666665
2005-04-26 00:00:00+00:00,13.3225
2005-04-27 00:00:00+00:00,13.594166666666666
2005-04-28 00:00:00+00:00,13.127916666666666
2005-04-29 00:00:00+00:00,12.672083333333333
2005-04-30 00:00:00+00:00,12.51375
2005-05-01 00:00:00+00:00,13.56
2005-05-02 00:00:00+00:00,12.393333333333333
2005-05-03 00:00:00+00:00,12.426521739130434
2005-05-04 00:00:00+00:00,12.635
2005-05-05 00:00:00+00:00,12.921666666666667
2005-05-06 00:00:00+00:00,14.074166666666665
2005-05-07 00:00:00+00:00,15.170833333333334
2005-05-08 00:00:00+00:00,14.217083333333333
2005-05-09 00:00:00+00:00,14.529166666666667
2005-05-10 00:00:00+00:00,16.12666666666667
2005-05-11 00:00:00+00:00,16.606666666666666
2005-05-12 00:00:00+00:00,16.188333333333333
2005-05-13 00:00:00+00:00,14.90875
2005-05-14 00:00:00+00:00,13.168333333333335
2005-05-15 00:00:00+00:00,13.902083333333335
2005-05-16 00:00:00+00:00,13.896666666666667
2005-05-17 00:00:00+00:00,12.971666666666666
2005-05-18 00:00:00+00:00,13.51
2005-05-19 00:00:00+00:00,13.373333333333333
2005-05-20 00:00:00+00:00,13.817083333333334
2005-05-21 00:00:00+00:00,13.045833333333334
2005-05-22 00:00:00+00:00,12.492083333333333
2005-05-23 00:00:00+00:00,12.178333333333333
2005-05-24 00:00:00+00:00,13.01375
2005-05-25 00:00:00+00:00,13.475833333333334
2005-05-26 00:00:00+00:00,13.085416666666667
2005-05-27 00:00:00+00:00,13.998333333333333
2005-05-28 00:00:00+00:00,14.9925
2005-05-29 00:00:00+00:00,15.325000000000001
2005-05-30 00:00:00+00:00,14.626363636363635
2005-05-31 00:00:00+00:00,14.652083333333332
2005-06-01 00:00:00+00:00,13.01
2005-06-02 00:00:00+00:00,12.91375
2005-06-03 00:00:00+00:00,14.040416666666667
2005-06-04 00:00:00+00:00,13.903333333333334
2005-06-05 00:00:00+00:00,13.081249999999999
2005-06-06 00:00:00+00:00,12.696666666666667
2005-06-07 00:00:00+00:00,13.216666666666667
2005-06-08 00:00:00+00:00,14.217500000000001
2005-06-09 00:00:00+00:00,14.208333333333334
2005-06-10 00:00:00+00:00,12.967083333333333
2005-06-11 00:00:00+00:00,12.918750000000001
2005-06-12 00:00:00+00:00,14.474166666666667
2005-06-13 00:00:00+00:00,13.5775
2005-06-14 00:00:00+00:00,12.951666666666668
2005-06-15 00:00:00+00:00,14.640416666666667
2005-06-16 00:00:00+00:00,14.474166666666667
2005-06-17 00:00:00+00:00,15.275833333333333
2005-06-18 00:00:00+00:00,14.935833333333333
2005-06-19 00:00:00+00:00,14.017916666666666
2005-06-20 00:00:00+00:00,14.62
2005-06-21 00:00:00+00:00,13.756250000000001
2005-06-22 00:00:00+00:00,13.525833333333333
2005-06-23 00:00:00+00:00,13.793333333333335
2005-06-24 00:00:00+00:00,14.095416666666667
2005-06-25 00:00:00+00:00,13.72625
2005-06-26 00:00:00+00:00,13.816249999999998
2005-06-27 00:00:00+00:00,12.852083333333333
2005-06-28 00:00:00+00:00,12.560833333333333
2005-06-29 00:00:00+00:00,11.226666666666667
2005-06-30 00:00:00+00:00,12.091666666666667
2005-07-01 00:00:00+00:00,13.222499999999998
2005-07-02 00:00:00+00:00,13.050416666666665
2005-07-03 00:00:00+00:00,13.70375
2005-07-04 00:00:00+00:00,13.09125
2005-07-05 00:00:00+00:00,12.855416666666665
2005-07-06 00:00:00+00:00,13.902500000000002
2005-07-07 00:00:00+00:00,13.47125
2005-07-08 00:00:00+00:00,13.485
2005-07-09 00:00:00+00:00,14.13
2005-07-10 00:00:00+00:00,13.654583333333333
2005-07-11 00:00:00+00:00,13.262500000000001
2005-07-12 00:00:00+00:00,12.346666666666666
2005-07-13 00:00:00+00:00,11.867826086956521
2005-07-14 00:00:00+00:00,12.086666666666666
2005-07-15 00:00:00+00:00,12.067916666666667
2005-07-16 00:00:00+00:00,13.325000000000001
2005-07-17 00:00:00+00:00,14.780416666666667
2005-07-18 00:00:00+00:00,14.267916666666666
2005-07-19 00:00:00+00:00,12.885416666666666
2005-07-20 00:00:00+00:00,13.384583333333333
2005-07-21 00:00:00+00:00,14.191666666666668
2005-07-22 00:00:00+00:00,13.450833333333334
2005-07-23 00:00:00+00:00,13.80625
2005-07-24 00:00:00+00:00,14.430833333333334
2005-07-25 00:00:00+00:00,14.779583333333333
2005-07-26 00:00:00+00:00,15.17375
2005-07-27 00:00:00+00:00,15.153333333333334
2005-07-28 00:00:00+00:00,14.2325
