Fecha,TMP,PM25,AOD_mean
2018-04-30,11.61625,16.75583333333333,
2018-05-01,12.0725,24.113333333333333,
2018-05-02,12.44875,11.090416666666668,
2018-05-03,12.868333333333332,12.349583333333332,434.405
2018-05-04,12.36875,19.624166666666667,502.0
2018-05-05,12.240833333333333,19.37208333333333,442.0
2018-05-06,11.92625,19.127916666666668,
2018-05-07,10.255,12.949583333333337,
2018-05-08,11.188333333333333,20.2375,
2018-05-09,10.163333333333332,17.61,
2018-05-10,11.429166666666667,22.980416666666667,
2018-05-11,12.592916666666667,28.765833333333333,
2018-05-12,12.487083333333333,21.22458333333333,
2018-05-13,10.60125,18.95375,
2018-05-14,11.532916666666669,73.1675,521.869
2018-05-15,12.287916666666668,22.131666666666664,412.071
2018-05-16,11.79,21.019583333333333,
2018-05-17,13.005833333333332,17.03375,309.15
