Fecha,TMP,PM25,AOD_mean,AOD_median,AOD_moda,IQCA,AOD_mean_0,AOD_sum
2018-07-28,14.59041667,10.95666667,0.16,0.153,0.103,Deseable,1.966,3.92
2018-08-01,13.63625,13.34,0.21,0.204,0.169,Deseable,1.927,3.84
2018-08-02,14.45875,8.67125,0.152,0.156,0.103,Deseable,1.449,2.84
2018-08-05,14.27333333,14.73291667,0.26,0.265,0.253,Deseable,4.317,8.47
2018-08-07,15.63958333,6.40375,0.397,0.389,0.326,Deseable,3.935,7.84
2018-08-08,16.09291667,6.717916667,0.26,0.255,0.189,Deseable,4.479,6.72
2018-08-09,14.73125,6.7875,0.189,0.191,0.175,Deseable,2.847,4.89
2018-08-10,14.12833333,6.017916667,0.206,0.203,0.172,Deseable,3.587,5.34
2018-08-11,14.68875,6.016666667,0.167,0.164,0.116,Deseable,4.853,4.83
2018-08-12,14.38375,5.500416667,0.225,0.217,0.283,Deseable,1.8,3.53
2018-08-13,14.08708333,9.83125,0.315,0.304,0.301,Deseable,3.505,6.98
2018-08-14,13.89333333,17.13125,0.393,0.368,0.365,Deseable,0.557,1.09
2018-08-16,14.70166667,9.53,0.192,0.198,0.224,Deseable,2.525,4.95
2018-08-17,15.32333333,7.442916667,0.235,0.233,0.221,Deseable,2.519,4.83
2018-08-18,15.33916667,6.311666667,0.157,0.161,0.089,Deseable,5.002,5.1
2018-08-19,14.73041667,6.807083333,0.25,0.234,0.348,Deseable,4.891,6.81
2018-08-20,15.15541667,7.225,0.213,0.208,0.204,Deseable,2.936,5.85
2018-08-21,15.12125,7.335416667,0.236,0.234,0.2,Deseable,0.989,1.94
2018-08-22,14.96958333,7.5625,0.396,0.397,0.38,Deseable,0.009,0.02
2018-08-23,14.74083333,9.123333333,0.342,0.346,0.244,Deseable,5.203,9.43
2018-08-24,15.25208333,8.033333333,0.134,0.137,0.081,Deseable,2.489,3.96
2018-08-25,14.90333333,7.553333333,0.118,0.113,0.077,Deseable,3.648,3.58
2018-08-26,14.88625,6.07625,0.263,0.27,0.207,Deseable,4.071,5.48
2018-08-27,14.75833333,7.799166667,0.287,0.283,0.283,Deseable,0.0,0.0
2018-08-28,14.47,8.391818182,0.202,0.196,0.186,Deseable,1.38,2.71
2018-08-29,14.97166667,6.97,0.192,0.186,0.169,Deseable,2.244,4.47
2018-08-30,16.135,12.15545455,0.171,0.172,0.129,Deseable,2.311,4.53
2018-09-01,14.3675,15.38916667,0.218,0.212,0.168,Deseable,3.419,6.71
2018-09-02,15.21708333,12.5975,0.385,0.385,0.385,Deseable,0.0,0.0
2018-09-03,15.96166667,10.52333333,0.23,0.223,0.137,Deseable,4.682,6.34
2018-09-05,14.75708333,13.28833333,0.449,0.441,0.43,Deseable,0.981,1.95
2018-09-06,14.5525,16.02541667,0.171,0.169,0.14,Deseable,4.028,5.46
