Fecha,TMP,PM25,AOD_mean,AOD_median,AOD_moda,IQCA,AOD_mean_0,AOD_sum
2018-05-10,13.252916666666666,28.527083333333334,0.396,0.396,0.352,Aceptable,2.667,5.23
2018-05-14,13.620833333333332,24.532916666666665,0.516,0.518,0.532,Deseable,0.332,0.65
2018-05-15,14.193333333333332,18.799166666666668,0.494,0.499,0.499,Deseable,1.749,3.48
2018-05-17,15.256666666666668,26.24125,0.315,0.312,0.269,Aceptable,0.681,1.34
2018-05-19,13.745416666666666,21.069166666666668,0.561,0.573,0.528,Deseable,0.212,0.42
2018-05-23,13.777916666666668,25.265833333333333,0.451,0.472,0.352,Aceptable,1.764,3.51
2018-05-25,14.814583333333331,24.46291666666667,0.563,0.566,0.595,Deseable,1.451,2.89
2018-05-30,14.741666666666667,,0.292,0.285,0.319,Incorrecto,3.807,7.47
2018-05-31,14.8375,,0.14,0.127,0.134,Incorrecto,1.942,3.87
2018-06-01,15.1,,0.228,0.225,0.186,Incorrecto,3.343,6.66
2018-06-02,15.761666666666663,17.789565217391303,0.298,0.294,0.241,Deseable,4.272,8.38
2018-06-04,15.55,15.87,0.302,0.256,0.245,Deseable,0.056,0.11
2018-06-05,15.2025,12.569166666666668,0.466,0.461,0.439,Deseable,2.399,4.85
2018-06-06,15.850833333333334,13.140416666666669,0.158,0.152,0.129,Deseable,3.164,4.39
2018-06-07,16.292916666666667,15.81,0.104,0.102,0.048,Deseable,2.895,3.27
2018-06-08,15.717916666666667,15.575416666666667,0.115,0.116,0.117,Deseable,1.567,3.12
2018-06-09,15.832916666666668,15.679583333333332,0.254,0.249,0.243,Deseable,3.473,6.81
2018-06-11,15.35304347826087,21.154705882352943,0.235,0.246,0.25,Deseable,3.194,6.27
2018-06-13,14.957916666666668,18.988333333333333,0.126,0.121,0.126,Deseable,1.797,3.53
2018-06-14,14.7925,16.081666666666667,0.404,0.418,0.418,Deseable,0.214,0.43
2018-06-15,14.980833333333337,20.267916666666668,0.362,0.364,0.289,Deseable,0.66,1.29
2018-06-16,15.200416666666667,20.317272727272726,0.41,0.392,0.392,Deseable,2.638,5.25
2018-06-18,14.89,14.153333333333334,0.337,0.362,0.282,Deseable,1.512,2.97
2018-06-19,14.63625,14.265416666666669,0.306,0.306,0.289,Deseable,0.0,0.0
2018-06-20,13.822083333333332,11.714583333333332,0.372,0.398,0.316,Deseable,0.425,0.83
2018-06-21,14.509583333333332,13.149166666666666,0.194,0.191,0.149,Deseable,4.423,5.4
2018-06-22,14.804166666666667,19.055416666666662,0.137,0.133,0.054,Deseable,3.068,3.91
2018-06-23,14.255833333333332,21.65875,0.493,0.493,0.493,Deseable,0.0,0.0
2018-07-01,13.990833333333336,15.139583333333334,0.332,0.325,0.295,Deseable,1.686,3.31
2018-07-02,13.45625,22.67458333333333,0.061,0.053,0.041,Deseable,0.506,1.01
