Fecha,TMP,PM25,AOD_mean,AOD_median,AOD_moda,IQCA,AOD_mean_0,AOD_sum
2018-06-16,13.270416666666668,13.014166666666668,0.218,0.218,0.218,Deseable,0.0,0.0
2018-06-18,12.085,14.360833333333334,0.443,0.443,0.443,Deseable,0.0,0.0
2018-06-20,11.330416666666666,11.635833333333332,0.254,0.254,0.254,Deseable,0.0,0.0
2018-06-21,12.056666666666668,8.775,0.192,0.189,0.128,Deseable,2.878,5.78
2018-06-22,12.92,12.1075,0.188,0.171,0.094,Deseable,2.555,5.0
2018-07-01,11.79125,10.78,0.321,0.313,0.313,Deseable,0.0,0.0
2018-07-02,11.54375,17.239545454545453,0.143,0.144,0.142,Deseable,2.175,4.33
2018-07-03,11.57952380952381,12.621428571428572,0.179,0.178,0.174,Deseable,2.601,5.18
2018-07-04,12.17,13.395,0.269,0.264,0.264,Deseable,0.0,0.0
2018-07-06,12.692916666666669,9.727083333333333,0.552,0.54,0.53,Deseable,0.317,0.62
2018-07-08,12.607916666666666,13.37375,0.209,0.21,0.15,Deseable,3.663,7.19
2018-07-09,13.155833333333334,10.865833333333333,0.311,0.296,0.296,Deseable,0.0,0.0
2018-07-10,12.769166666666663,12.0825,0.182,0.178,0.148,Deseable,5.41,5.78
2018-07-11,12.471666666666666,10.720833333333331,0.282,0.24,0.354,Deseable,0.833,1.63
2018-07-12,11.593,12.189444444444444,0.22,0.204,0.179,Deseable,3.388,6.75
2018-07-13,13.110833333333334,10.892083333333334,0.287,0.276,0.276,Deseable,1.19,2.31
2018-07-14,13.350416666666668,8.224583333333333,0.39,0.395,0.395,Deseable,0.0,0.0
2018-07-15,12.155833333333334,13.895833333333334,0.15,0.146,0.106,Deseable,5.049,5.77
2018-07-16,11.667083333333332,11.01875,0.055,0.045,0.055,Deseable,0.88,1.26
2018-07-17,13.082083333333332,14.423333333333332,0.262,0.26,0.26,Deseable,0.085,0.17
2018-07-18,13.715833333333334,18.630416666666665,0.292,0.294,0.169,Deseable,0.997,1.99
2018-07-19,13.730833333333337,15.767916666666666,0.221,0.213,0.175,Deseable,3.145,6.27
2018-07-23,13.16375,14.5375,0.231,0.216,0.197,Deseable,3.149,6.37
2018-07-24,12.792916666666663,12.506666666666666,0.274,0.282,0.294,Deseable,0.0,0.0
2018-07-25,12.580833333333333,16.633333333333333,0.234,0.235,0.257,Deseable,2.81,5.53
2018-07-26,12.703333333333331,17.648333333333333,0.228,0.217,0.21,Deseable,3.132,6.24
2018-07-28,12.882916666666668,15.415,0.183,0.158,0.136,Deseable,2.408,4.8
2018-08-01,11.677083333333334,19.13125,0.221,0.217,0.192,Deseable,3.245,6.47
2018-08-02,12.541666666666666,15.501666666666663,0.19,0.184,0.192,Deseable,3.047,5.98
2018-08-05,12.557083333333331,27.584166666666665,0.26,0.242,0.281,Aceptable,2.053,4.03
2018-08-07,13.449583333333337,12.94,0.356,0.291,0.272,Deseable,2.378,4.74
