Fecha,AOD,PM25
2013-03-03,0.0,28.93933333333333
2016-07-12,0.0,22.51833333333333
2016-07-13,0.0,25.811666666666667
2016-07-14,0.0,19.57625
2016-07-16,223.0,15.621666666666668
2016-07-17,0.0,19.140416666666667
2016-07-18,0.0,13.205
2016-07-19,0.0,16.43916666666667
2016-07-20,0.0,27.832083333333333
2016-07-21,0.0,23.734583333333333
2016-07-22,0.0,28.701666666666668
2016-07-23,0.0,19.80333333333333
2016-07-24,0.0,18.769166666666667
2016-07-25,0.0,36.80083333333334
2016-07-26,0.0,24.7675
2016-07-27,0.0,34.142916666666665
2016-07-28,0.0,19.250833333333333
2016-07-29,0.0,19.53333333333333
2016-07-30,0.0,12.91375
2016-07-31,0.0,16.154166666666665
2016-08-01,0.0,36.72
2016-08-02,0.0,28.08791666666667
2016-08-03,0.0,24.297916666666666
2016-08-04,0.0,16.335
2016-08-05,0.0,20.22875
2016-08-06,0.0,21.85166666666667
2016-08-07,0.0,24.85375
2016-08-08,0.0,18.39333333333333
2016-08-09,0.0,26.82166666666667
2016-08-10,0.0,23.585416666666664
2016-08-11,0.0,24.03833333333333
2016-08-12,0.0,24.595
2016-08-13,0.0,18.21125
2016-08-14,0.0,23.052
2016-08-25,0.0,11.580454545454543
2016-08-26,0.0,25.228947368421053
2016-08-27,140.0,21.10708333333333
2016-08-28,0.0,17.370416666666667
2016-08-29,0.0,23.31625
2016-08-30,0.0,18.133333333333333
2016-08-31,0.0,22.04125
2016-09-01,0.0,14.8725
2016-09-02,0.0,12.92125
2016-09-03,0.0,12.614583333333334
2016-09-04,0.0,11.677083333333334
2016-09-05,0.0,9.919473684210526
2016-09-06,0.0,21.60083333333333
2016-09-07,0.0,15.9425
2016-09-08,0.0,21.867083333333337
2016-09-09,0.0,16.889583333333334
2016-09-13,0.0,15.650434782608697
2016-09-15,0.0,17.741363636363637
2016-09-16,0.0,18.536666666666665
2016-09-17,0.0,24.850416666666664
2016-09-18,0.0,23.44333333333333
2016-09-20,0.0,20.49125
2016-09-21,0.0,27.309583333333336
2016-09-22,0.0,26.712083333333336
2016-09-23,0.0,22.76875
2016-09-24,0.0,15.6975
2016-09-25,0.0,16.76125
2016-09-26,210.0,23.51125
2016-09-27,0.0,16.227083333333333
2016-09-28,0.0,11.450833333333334
2016-09-29,0.0,21.31583333333333
2016-09-30,0.0,19.55666666666667
2016-10-02,0.0,10.497083333333334
2016-10-03,0.0,17.967083333333335
2016-10-04,0.0,20.3625
2016-10-05,0.0,13.78625
2016-10-06,0.0,11.042083333333332
2016-10-07,0.0,12.659583333333332
2016-10-08,0.0,8.56875
2016-10-09,0.0,11.095833333333331
2016-10-10,0.0,11.179166666666667
2016-10-11,0.0,18.293333333333333
2016-10-12,0.0,22.329166666666666
2016-10-13,0.0,18.390833333333333
2016-10-14,0.0,20.966666666666665
2016-10-15,0.0,12.451666666666666
2016-10-16,0.0,26.27833333333333
2016-10-17,0.0,16.7375
2016-10-18,0.0,13.480416666666668
2016-10-19,0.0,10.039583333333336
2016-10-20,0.0,12.645
2016-10-21,191.0,16.597083333333334
2016-10-22,0.0,25.46
2016-10-23,0.0,15.524166666666666
2016-10-24,0.0,15.779583333333337
2016-10-25,0.0,15.795416666666666
2016-10-26,0.0,26.827916666666667
2016-10-27,0.0,23.37333333333333
2016-10-29,0.0,13.83625
2016-10-30,0.0,15.525
2016-10-31,0.0,21.870833333333334
2016-11-01,0.0,21.60833333333333
2016-11-02,0.0,26.300833333333333
2016-11-03,0.0,12.475416666666668
2016-11-04,0.0,11.63625
2016-11-05,0.0,8.615833333333333
2016-11-06,0.0,8.470416666666667
2016-11-08,0.0,12.325416666666667
2016-11-09,0.0,12.566250000000002
2016-11-10,0.0,9.87375
2016-11-11,0.0,9.505833333333332
2016-11-12,0.0,8.4475
2016-11-13,0.0,11.210833333333332
2016-11-14,0.0,10.234166666666669
2016-11-15,0.0,13.492916666666666
2016-11-16,0.0,12.445833333333333
2016-11-17,0.0,14.370434782608696
2016-11-18,0.0,24.565416666666668
2016-11-19,0.0,27.117500000000003
2016-11-20,0.0,18.78875
2016-11-21,0.0,11.323333333333332
2016-11-22,0.0,11.908333333333331
2016-11-23,0.0,13.293333333333337
2016-11-24,0.0,15.72625
2016-11-25,0.0,13.747916666666669
2016-11-26,0.0,9.022083333333333
2016-11-27,0.0,8.16625
2016-11-28,0.0,24.1775
2016-11-29,0.0,7.396666666666667
2016-11-30,0.0,12.563333333333333
2016-12-01,0.0,13.134583333333332
2016-12-02,0.0,13.18125
2016-12-03,0.0,8.8275
2016-12-04,0.0,13.318333333333332
2016-12-05,0.0,14.823333333333332
2016-12-06,0.0,17.654166666666665
2016-12-07,0.0,16.21375
2016-12-08,0.0,13.758333333333333
2016-12-09,0.0,17.623749999999998
2016-12-10,0.0,11.295
2016-12-11,0.0,12.18
2016-12-12,0.0,17.44818181818182
2016-12-13,0.0,13.23
2016-12-14,0.0,14.51875
2016-12-15,0.0,16.90913043478261
2016-12-16,0.0,24.11625
2016-12-17,0.0,17.915833333333335
2016-12-18,0.0,11.454583333333334
2016-12-19,0.0,12.162916666666668
2016-12-20,0.0,19.34541666666667
2016-12-21,0.0,20.56125
2016-12-22,0.0,24.109583333333333
2016-12-23,0.0,18.37208333333333
2016-12-24,0.0,22.2025
2016-12-25,0.0,12.259583333333332
2016-12-26,0.0,11.883333333333333
2016-12-27,0.0,11.882380952380952
2016-12-28,0.0,17.142500000000002
2016-12-29,0.0,26.49083333333333
2016-12-30,0.0,12.04875
2016-12-31,0.0,15.003181818181815
2017-01-01,0.0,17.690833333333334
2017-01-02,0.0,15.614166666666668
2017-01-03,0.0,8.571666666666667
2017-01-04,0.0,12.744583333333331
2017-01-05,0.0,11.462916666666668
2017-01-06,0.0,24.86125
2017-01-07,0.0,9.142083333333334
2017-01-08,0.0,11.755416666666669
2017-01-09,0.0,12.916666666666666
2017-01-10,0.0,17.082083333333333
2017-01-11,0.0,21.3875
2017-01-12,0.0,30.15458333333333
2017-01-13,0.0,26.49375
2017-01-14,0.0,18.695
2017-01-15,0.0,18.0925
2017-01-16,0.0,18.635
2017-01-17,0.0,21.820000000000004
2017-01-18,0.0,19.45375
2017-01-19,0.0,25.27625
2017-01-20,0.0,14.580416666666666
2017-01-21,0.0,13.72875
2017-01-22,0.0,12.462083333333334
2017-01-23,0.0,28.199583333333333
