Fecha,AOD,PM25
2004-01-01,0.0,17.11
2004-01-03,0.0,18.841666666666665
2004-01-04,0.0,12.103333333333332
2004-01-05,0.0,16.878888888888888
2004-01-06,0.0,9.460666666666668
2004-01-07,0.0,15.754444444444443
2004-01-08,0.0,11.07
2004-01-09,0.0,12.973333333333334
2004-01-10,334.0,13.657916666666669
2004-01-11,0.0,14.707083333333337
2004-01-12,0.0,18.71318181818182
2004-01-13,0.0,12.05125
2004-01-14,262.0,13.936521739130436
2004-01-15,0.0,12.790416666666667
2004-01-16,0.0,18.43875
2004-01-17,0.0,18.989166666666662
2004-01-19,69.0,20.155
2004-01-20,0.0,28.790869565217395
2004-01-21,0.0,13.39826086956522
2004-01-22,0.0,13.73875
2004-01-23,133.0,18.598333333333333
2004-01-24,0.0,16.945
2004-01-25,0.0,16.445416666666667
2004-01-26,120.0,15.070833333333333
2004-01-27,0.0,14.097083333333332
2004-01-28,86.0,8.83875
2004-01-29,0.0,10.882608695652172
2004-01-30,110.0,11.05391304347826
2004-01-31,0.0,11.876666666666669
2004-02-01,0.0,8.668750000000001
2004-02-02,0.0,19.52458333333333
2004-02-03,0.0,19.915416666666665
2004-02-04,0.0,14.931304347826089
2004-02-05,0.0,16.064999999999998
2004-02-06,0.0,15.684347826086958
2004-02-07,0.0,12.908333333333331
2004-02-08,0.0,15.41625
2004-02-09,0.0,15.060952380952385
2004-02-10,0.0,19.89272727272727
2004-02-11,0.0,15.185833333333331
2004-02-12,0.0,12.884583333333332
2004-02-13,0.0,20.802916666666665
2004-02-14,0.0,11.517916666666666
2004-02-15,0.0,12.3725
2004-02-16,0.0,14.336190476190476
2004-02-17,0.0,11.1325
2004-02-18,0.0,19.864166666666662
2004-02-19,0.0,18.86833333333333
2004-02-20,0.0,17.13416666666667
2004-02-21,0.0,15.468333333333334
2004-02-22,0.0,15.277916666666668
2004-02-23,0.0,17.214166666666667
2004-02-24,0.0,18.20583333333333
2004-02-25,0.0,10.688571428571429
2004-02-26,0.0,15.812083333333334
2004-02-27,0.0,14.87625
2004-02-28,0.0,10.893333333333333
2004-02-29,0.0,12.145833333333334
2004-03-01,0.0,25.32166666666667
2004-03-02,0.0,18.86916666666667
2004-03-03,0.0,26.766
2004-03-04,0.0,17.22625
2004-03-05,0.0,23.3125
2004-03-06,0.0,16.9525
2004-03-07,0.0,12.907916666666669
2004-03-08,0.0,9.859583333333331
2004-03-09,0.0,8.124166666666667
2004-03-10,0.0,12.323333333333332
2004-03-11,0.0,16.500416666666666
2004-03-12,0.0,25.47375
2004-03-13,0.0,21.152916666666663
2004-03-14,0.0,16.799166666666668
2004-03-15,0.0,16.167916666666667
2004-03-16,0.0,14.010416666666666
2004-03-17,0.0,12.399166666666666
2004-03-18,0.0,20.637916666666666
2004-03-19,0.0,19.14
2004-03-20,0.0,13.245
2004-03-21,0.0,12.832083333333337
2004-03-22,0.0,14.38375
2004-03-23,0.0,18.511666666666667
2004-03-24,0.0,16.839166666666667
2004-03-25,0.0,22.570833333333336
2004-03-26,0.0,17.707916666666666
2004-03-27,0.0,10.696666666666667
2004-03-28,0.0,7.066666666666666
2004-03-29,0.0,9.545833333333333
2004-03-30,0.0,15.689583333333331
2004-03-31,0.0,16.46227272727273
2004-04-01,0.0,22.626956521739128
2004-04-02,0.0,20.54090909090909
2004-04-03,0.0,16.910416666666666
2004-04-04,0.0,14.646666666666668
2004-04-05,0.0,15.760833333333332
2004-04-06,125.0,18.302916666666665
2004-04-07,0.0,18.284761904761904
2004-04-08,0.0,15.533333333333331
2004-04-09,0.0,17.473333333333333
2004-04-10,0.0,13.160833333333334
2004-04-11,0.0,11.642083333333334
2004-04-12,0.0,18.78375
2004-04-13,0.0,19.36208333333333
2004-04-14,0.0,14.111666666666666
2004-04-15,0.0,13.433750000000002
2004-04-16,332.0,14.414166666666668
2004-04-17,0.0,11.784999999999998
2004-04-18,0.0,16.725833333333334
2004-04-19,0.0,26.37086956521739
2004-04-20,0.0,16.976666666666667
2004-04-21,0.0,16.943749999999998
2004-04-22,0.0,13.523333333333332
