Fecha,Guamani,Centro,ElCamal,Cotocollao,Belisario,LosChillos,Carapungo,SanAntonio,Tumbaco
1/1/2023,,,,,,,,,
1/2/2023,,,,,,,,,
1/3/2023,,,,,,,,,
1/4/2023,349.458,381.809,404.381,363.108,386.072,499.369,392.897,356.22,401.581
1/5/2023,,,,,,,,,
1/6/2023,,,,,,,,,
1/7/2023,,,,,,,,,
1/8/2023,,,,,,697.88,,,
1/9/2023,,,,,,,,,
1/10/2023,,,,,,543,,322.969,
1/11/2023,589.266,540.876,535.825,,,541.008,,,532
1/12/2023,,,,,,,,,
1/13/2023,563.194,366.431,410.325,431.991,437.578,557.471,395.825,360.001,548.331
1/14/2023,,,,,,,,,
1/15/2023,,,,,,,,,
1/16/2023,581.34,448.164,399.905,323.755,395.6,557.676,321.495,572.182,468.875
1/17/2023,,,,,,,,,
1/18/2023,468,385.611,370.57,383.423,382.79,395.16,329.873,333.519,324.976
1/19/2023,,,,,,,,,
1/20/2023,,,,,,,,,
1/21/2023,,,,,,,,580,
1/22/2023,,,588.458,491.633,477.5,536.75,464.628,353.831,466.672
1/23/2023,,253.312,245.163,293.183,259.668,222,232.175,207.805,231.235
1/24/2023,537.065,508.45,504.25,303.874,509.376,509,324.206,308.288,572
1/25/2023,316.607,343.149,387.329,318.815,374.706,324.384,326.252,339.517,288.926
1/26/2023,,,,,,,,,
1/27/2023,249.089,254.69,251.291,361.242,382.619,371.352,367.138,291.062,391.305
1/28/2023,206.254,238.566,222.283,309.642,331.947,237.042,429.931,463.4,345.091
1/29/2023,218.776,146.538,193.418,218.373,215.389,280.546,292.664,313.807,217.374
1/30/2023,442.726,484.055,463.723,427.778,487.858,373.371,391.06,406.411,489.965
1/31/2023,551.679,,,,,,,,
2/1/2023,,,,,,,,,
2/2/2023,,,,,,,,,
2/3/2023,289.056,197.521,236.782,390.922,232.664,280.214,430.612,437.597,396.955
2/4/2023,304.864,227.906,225.244,253.16,238.796,302.106,221.714,207.522,219.679
2/5/2023,,,,,,,,,
2/6/2023,,,,,,,369.428,403.355,
2/7/2023,,351.18,362.031,561.548,421.183,451.837,520.869,453.056,409.882
2/8/2023,316.425,289.077,306.367,226.509,229.697,285.347,238.243,227.36,255.013
2/9/2023,557,,,,,,523,384.22,
2/10/2023,,,,,,,,,
2/11/2023,,,,,,,,,556.355
2/12/2023,,,,,,,,,
2/13/2023,,,,441.748,,,469.75,,495.561
2/14/2023,,,,,,,,,
2/15/2023,,,,,,,,,
2/16/2023,449.56,537.012,517.224,593.881,530.414,455.855,568.961,497.566,501.031
2/17/2023,,893,745.959,426.221,407.336,569.38,318.75,260.761,374.69
2/18/2023,,,,,,554.649,,,
2/19/2023,,,,,,,,,
2/20/2023,356.47,382.502,362.503,466.302,389.352,287.521,465.113,336.077,303.177
2/21/2023,,,,,,,,,
2/22/2023,,,,,,,,,
2/23/2023,,,,563.969,,,,498.516,
2/24/2023,428.457,214.827,243.899,204.634,193.777,311.542,250.963,271.398,234.8
2/25/2023,219.334,155.054,148.124,221.897,199.102,154.527,226.981,214.132,349.809
2/26/2023,,,582,515.165,,541.92,448.835,432.529,446.644
2/27/2023,747.165,836.703,840.565,692.105,844.019,864.947,728.316,609.755,722.602
2/28/2023,,,,,,,570.273,,
3/1/2023,,384.598,381.634,,371.169,395.156,327.92,330.947,403.29
3/2/2023,,,,,,,,356.429,
3/3/2023,,,415.048,485.68,476,397.775,581.078,515,409.89
3/4/2023,,,,,,,,,
3/5/2023,578,,,,,,,,
3/6/2023,,,,,,,,,
3/7/2023,,,,,,,,,
3/8/2023,,,,,,,,,
3/9/2023,,,,,,,,,
3/10/2023,,,,,,,,,
3/11/2023,,,,,,,,,
3/12/2023,,,,,,,,,
3/13/2023,,,,,,,,,
3/14/2023,,,,,,,,,
3/15/2023,,,,,,,,,
3/16/2023,,,,,,,,,
3/17/2023,,,,,,,,,
3/18/2023,,,,,,,,,
3/19/2023,,,,,,,,,
3/20/2023,,,,,,,,426.057,
3/21/2023,,,544.12,,491,499.081,495,540.813,507.918
3/22/2023,,,,,,,,,
3/23/2023,,,,,,,,,
3/24/2023,,,,,,,,,
3/25/2023,339.739,,228,,290,184.277,,275.949,249.304
3/26/2023,,514.807,505.54,,561,504.29,,449.733,536.141
3/27/2023,454.311,408.93,423.427,336.846,368.704,479.07,325.917,342.143,473.101
3/28/2023,468.983,485.427,483.657,,479,463.396,,428.5,497.363
3/29/2023,,,,,,,,,
3/30/2023,,,,462,,,,435.77,
3/31/2023,,,,,,,,,
4/1/2023,,,,,,,,,
4/2/2023,,346.074,360.19,310.796,299.723,346.15,295.885,335.246,263.327
4/3/2023,397.172,327.957,290.15,306,283.872,301.879,,583.295,318.156
4/4/2023,,515.864,571.264,537.519,485.108,,456.608,,421.753
4/5/2023,,,,,,,,,
4/6/2023,,,,,,,,,
4/7/2023,,,,,,,,443.108,
4/8/2023,,,,,,,,,
4/9/2023,343.738,209.803,250.089,277.8,240.042,394.779,451.67,348.611,395.46
4/10/2023,,,,,,,,576.153,
4/11/2023,305.792,234.711,223.119,199.701,233.387,255.667,329.946,214.715,221.532
4/12/2023,,,,590.953,,,574.572,515.722,532.606
4/13/2023,,353.36,367.298,479.045,377.953,420.743,510.148,474.15,466.653
4/14/2023,494,522.926,478.497,,547.945,463.698,470.318,375.938,487.386
4/15/2023,,,,,,,,,
4/16/2023,,,,,,,,,
4/17/2023,,,,,,,,,
4/18/2023,457.958,,544.143,,,521.016,,,
4/19/2023,,,,,,,,,
4/20/2023,,,,,,,,,
4/21/2023,,,,,,,,,
4/22/2023,,,,,,,,,
4/23/2023,,,,,,,,,
4/24/2023,,380.528,461.306,,442.694,284.474,301.389,237.288,310.957
4/25/2023,439.618,,459,,340,476.185,450.632,302.187,357.488
4/26/2023,,,566.976,378.637,,533,356.361,272.049,306.776
4/27/2023,,,,,,,,,
4/28/2023,356.627,321.595,359.028,380.8,297.87,371.878,376.264,255.624,316.393
4/29/2023,,,,,,,,,
4/30/2023,,422.548,406.423,448.912,422.091,355,493.501,407.626,396.676
5/1/2023,,,,,,,,418,
5/2/2023,394.377,339.246,343.506,399.499,323.849,552.959,370.813,337.726,354.371
5/3/2023,342.988,350.935,,438.611,428.861,289.357,455.749,333.736,354.93
5/4/2023,,,,,,,,,
5/5/2023,223.345,329.876,361.289,427,280.301,247.34,422.356,304.275,307.679
5/6/2023,,,,,,,,,
5/7/2023,145.204,160.004,160.751,211.031,153.488,146.886,301.404,136.148,159.119
5/8/2023,290.657,309.458,343.584,246.606,331.571,344.703,260.197,216.056,360.718
5/9/2023,,,,,,,,,
5/10/2023,203.897,192.168,175.184,262.708,199.027,114.632,222.759,144.286,141.985
5/11/2023,,,,,,,,,
5/12/2023,257.905,173.26,180.667,209.018,148.31,214.88,417.942,138.526,193.202
5/13/2023,232.766,229.896,210.907,274.628,242.561,170.184,302.222,301.923,200.027
5/14/2023,,,,,,,,,
5/15/2023,,,,,,,,,
5/16/2023,,517.764,,533.814,475.393,,,,487.007
5/17/2023,115.32,103.103,128.895,117.153,102.93,94.201,215.679,318.438,154.077
5/18/2023,,348.969,338.023,370.505,352.518,300.018,368.816,,287.132
5/19/2023,,,,,,,,,531
5/20/2023,,,,,,,,,
5/21/2023,,,,,,,,,
5/22/2023,352.886,456,401.571,411.352,,354.203,392.438,237.883,369.528
5/23/2023,,,,,,,,,
5/24/2023,278.056,265.329,250.201,296.968,272.595,219.046,278.128,282.739,271.585
5/25/2023,,,,413.504,,,348.856,249.118,
5/26/2023,,,,,,,,,
5/27/2023,,,,,,,,,
5/28/2023,,,416.99,,,373.55,,,
5/29/2023,197.535,145.528,166.942,201.356,148.979,157.211,445.7,201.023,143.186
5/30/2023,,536.396,535.1,519.525,539.518,566.429,517.464,,
5/31/2023,,,,,,,,473.323,
6/1/2023,,,,,,,,,
6/2/2023,,,,,,,361.648,329,
6/3/2023,198.828,,,,,383.268,,,371.321
6/4/2023,,422.489,,,413.698,,,,388.505
6/5/2023,,,,231.64,,,315.387,379.442,
6/6/2023,,,,,,,,,
6/7/2023,388.92,345.562,371.008,394,346.678,450.884,376.441,406.796,375.111
6/8/2023,,578.893,,567.278,558.796,,,,
6/9/2023,,,235.979,,,240.113,,,256.889
6/10/2023,,,,,,,,,
6/11/2023,,319.347,305.443,431.178,325.394,292.573,379.102,271.755,290.314
6/12/2023,269.162,119.993,181.855,125.24,110.12,283.729,124.829,72.686,142.748
6/13/2023,188.34,246.098,313.564,136.092,159.7,264.166,180.904,277.503,248.022
6/14/2023,539.804,5,246.368,553.37,,326.332,572.826,543.662,
6/15/2023,,132,172.839,258.194,335.095,329.667,266.632,171.768,257.111
6/16/2023,,505,484.082,,,449.071,,,
6/17/2023,,453.399,481.89,504.778,440.453,469.245,545.502,,379.848
6/18/2023,72.846,79.553,67.938,433.943,111.891,46.682,380.72,269.125,47.372
6/19/2023,206.974,188.258,179.289,362.26,212.731,134.381,342.586,200.539,77.463
6/20/2023,172.943,179.425,164.878,223.085,197.532,124.689,198.228,196.48,132.842
6/21/2023,243.871,229.877,218.048,,151.947,181.149,304.156,341.007,181.967
6/22/2023,247.172,279.821,280.652,155.582,192.396,240.248,153.482,172.876,166.115
6/23/2023,,574,574,,572.889,,454.854,,515.568
