Fecha,Centro_x,Centro_y
2018-06-05,457.083,9.51375
2018-06-06,242.73,9.349583333333333
2018-06-07,181.155,8.620476190476191
2018-06-08,122.563,16.49708333333333
2018-06-09,274.653,16.01
2018-06-10,0,
2018-06-11,217.751,15.77714285714286
2018-06-12,0,15.14833333333333
2018-06-13,116.542,14.92125
2018-06-14,435.444,14.24625
2018-06-15,371.792,10.71833333333333
2018-06-16,412.732,13.09041666666667
2018-06-17,0,5.069166666666667
2018-06-18,381.5,6.677916666666667
2018-06-19,408,11.62541666666667
2018-06-20,314.559,8.982083333333334
2018-06-21,306.762,8.132380952380952
2018-06-22,182.217,14.6025
2018-06-23,0,15.65708333333333
2018-06-24,0,15.72458333333333
2018-06-25,0,15.71863636363636
2018-06-26,0,19.69260869565218
2018-06-27,0,16.50083333333333
2018-06-28,0,20.72916666666667
2018-06-29,0,19.55333333333333
2018-06-30,0,20.20333333333333
2018-07-01,329.554,7.084583333333334
2018-07-02,73.578,16.6725
2018-07-03,142.846,12.01041666666667
2018-07-04,312.338,9.942083333333333
2018-07-05,0,10.03333333333333
2018-07-06,419.203,9.636956521739132
2018-07-07,0,11.28458333333333
2018-07-08,294.636,9.938333333333334
2018-07-09,327.765,8.603333333333333
2018-07-10,239.416,12.18208333333333
2018-07-11,236.143,9.949166666666667
2018-07-12,198.373,10.8725
2018-07-13,309.735,7.909166666666667
2018-07-14,323.345,11.43458333333333
2018-07-15,247.189,6.78375
2018-07-16,156.55,9.651666666666667
2018-07-17,270.495,10.4675
2018-07-18,178.894,14.10541666666666
2018-07-19,246.718,15.4875
2018-07-20,0,21.6
2018-07-21,0,19.58541666666667
2018-07-22,0,14.06875
2018-07-23,268.382,12.52583333333333
2018-07-24,269.162,12.69166666666667
2018-07-25,320.095,16.00791666666667
2018-07-26,189.608,17.33
2018-07-27,427.174,18.57666666666666
2018-07-28,166.544,13.6575
2018-07-29,0,14.995
2018-07-30,0,12.62708333333333
2018-07-31,0,18.2
2018-08-01,219.47,13.70208333333333
2018-08-02,162.292,12.83541666666667
2018-08-03,0,16.86958333333333
2018-08-04,0,13.83583333333333
2018-08-05,242.726,17.05
2018-08-06,0,10.82666666666667
2018-08-07,433.534,9.116666666666667
2018-08-08,380.06,9.152083333333334
2018-08-09,244.046,8.317083333333333
2018-08-10,237.355,9.727916666666667
2018-08-11,289.598,10.19833333333333
2018-08-12,226.987,10.3775
2018-08-13,347.346,12.515
2018-08-14,335.07,16.65208333333333
2018-08-15,0,12.57708333333333
2018-08-16,248.889,10.595
2018-08-17,276.538,10.965
2018-08-18,294.93,8.917083333333332
2018-08-19,346.56,12.91083333333333
2018-08-20,212.509,9.65875
2018-08-21,256.302,29.48692307692308
2018-08-22,383.583,12.38923076923077
2018-08-23,560.823,9.700000000000001
2018-08-24,201.979,9.119166666666667
2018-08-25,248.93,7.753333333333334
2018-08-26,389.621,8.09625
2018-08-27,283.462,8.992083333333333
2018-08-28,241.597,7.765833333333333
2018-08-29,199.839,11.23375
2018-08-30,175.035,15.45125
2018-08-31,0,17.01933333333333
2018-09-01,230.275,11.22411764705882
2018-09-02,385.036,9.247916666666667
2018-09-03,321.653,12.04458333333333
2018-09-04,0,6.496666666666667
2018-09-05,527.551,14.57083333333333
2018-09-06,288.726,15.21458333333333
2018-09-07,0,26.14434782608695
2018-09-08,281.729,
2018-09-09,0,
2018-09-10,232.393,16.70833333333333
2018-09-11,0,18.30857142857143
2018-09-12,0,22.39166666666667
2018-09-13,404.669,23.34166666666667
2018-09-14,0,18.67875
2018-09-15,0,16.77916666666667
2018-09-16,0,10.32916666666667
2018-09-17,93.284,20.98791666666667
2018-09-18,238.434,18.58583333333333
2018-09-19,292.474,12.02833333333333
2018-09-20,147.546,11.95458333333333
2018-09-21,477.118,17.43333333333333
2018-09-22,316.19,11.52708333333333
2018-09-23,0,11.12416666666667
2018-09-24,391.522,10.71708333333333
2018-09-25,0,12.78125
2018-09-26,471.492,15.8455
2018-09-27,342.5,19.78916666666667
2018-09-28,213.504,18.71666666666667
2018-09-29,299.686,17.66375
2018-09-30,0,19.0625
2018-10-01,483.294,25.40173913043478
2018-10-02,0,29.13055555555556
2018-10-03,253.599,18.3875
2018-10-04,508.049,29.23416666666667
2018-10-05,298.21,30.72857142857143
2018-10-06,0,29.95434782608696
2018-10-07,0,27.28208333333333
2018-10-08,0,18.55791666666667
2018-10-09,0,23.24086956521739
2018-10-10,0,21.67904761904762
2018-10-11,0,25.02478260869566
2018-10-12,318.046,24.22833333333334
2018-10-13,0,22.44916666666667
2018-10-14,354.87,20.06666666666667
2018-10-15,342.936,24.76625
2018-10-16,389.117,27.84541666666667
2018-10-17,372.104,31.8252380952381
2018-10-18,0,34.6275
2018-10-19,183.461,37.925
2018-10-20,0,25.82333333333333
2018-10-21,492.819,19.89625
2018-10-22,614.718,24.22818181818182
2018-10-23,0,26.45958333333333
2018-10-24,168.291,25.71
2018-10-25,0,32.77913043478261
2018-10-26,0,31.01458333333333
2018-10-27,0,23.85666666666667
2018-10-28,391.255,22.83791666666667
2018-10-29,0,21.13041666666667
2018-10-30,216.514,22.19952380952381
2018-10-31,0,28.36291666666667
2018-11-01,0,16.77583333333333
2018-11-02,307.831,16.85166666666667
2018-11-03,0,15.99375
2018-11-04,0,12.15916666666667
2018-11-05,0,16.4375
2018-11-06,330.957,19.90714285714286
2018-11-07,288.534,20.70291666666667
2018-11-08,0,17.94625
2018-11-09,468,18.69458333333333
2018-11-10,0,18.58208333333333
2018-11-11,532.664,19.29375
2018-11-12,0,20.51833333333333
2018-11-13,0,17.43291666666667
2018-11-14,0,19.71708333333333
2018-11-15,0,18.28625
2018-11-16,0,18.4495652173913
2018-11-17,0,26.31333333333333
2018-11-18,503.056,17.39708333333333
2018-11-19,0,19.86444444444444
2018-11-20,0,22.4475
2018-11-21,584,22.06347826086957
2018-11-22,462.903,22.87291666666667
2018-11-23,484.819,17.44875
2018-11-24,0,21.01416666666666
2018-11-25,0,16.09375
2018-11-26,0,15.46291666666667
2018-11-27,0,17.09958333333333
2018-11-28,381.311,16.82090909090909
2018-11-29,0,22.74565217391304
2018-11-30,0,13.15555555555556
2018-12-01,299.318,17.48714285714286
2018-12-02,364.944,14.03875
2018-12-03,0,19.50125
2018-12-04,488.687,22.38826086956522
2018-12-05,0,21.67375
2018-12-06,323.875,22.59875
2018-12-07,0,19.50416666666667
2018-12-08,0,18.59541666666667
2018-12-09,333.803,12.71916666666667
2018-12-10,491.907,16.66409090909091
2018-12-11,0,20.675
2018-12-12,0,15.15291666666667
2018-12-13,0,16.37208333333333
2018-12-14,0,19.06590909090909
2018-12-15,357,16.29458333333333
2018-12-16,434.278,12.87416666666667
2018-12-17,530.007,17.53333333333333
2018-12-18,0,19.68583333333333
2018-12-19,0,21.84666666666667
2018-12-20,0,17.81791666666667
2018-12-21,0,21.32916666666667
2018-12-22,434.257,
2018-12-23,189.255,10.32565217391304
2018-12-24,0,12.81166666666667
2018-12-25,402.084,8.415833333333333
2018-12-26,320.644,10.22375
2018-12-27,0,11.71875
2018-12-28,0,11.81291666666667
2018-12-29,322.108,10.40458333333333
2018-12-30,313.554,10.135
2018-12-31,0,8.420833333333333
2019-01-01,263.838,5.845714285714286
2019-01-02,277.752,8.380416666666667
2019-01-03,391.827,9.290416666666667
2019-01-04,0,11.79291666666666
2019-01-05,414.709,16.00666666666666
2019-01-06,0,16.96666666666667
2019-01-07,0,19.79125
2019-01-08,0,12.72958333333333
2019-01-09,0,17.14818181818182
2019-01-10,0,10.74857142857143
2019-01-11,0,13.76625
2019-01-12,428.962,13.38291666666667
2019-01-13,0,12.74708333333333
2019-01-14,388.282,15.55208333333333
2019-01-15,495.717,20.73875
2019-01-16,0,23.1095652173913
2019-01-17,0,20.05625
2019-01-18,458.624,14.20583333333333
2019-01-19,0,14.91875
2019-01-20,0,9.062916666666666
2019-01-21,345.953,13.75416666666667
2019-01-22,300.29,10.89708333333333
2019-01-23,333.29,10.53416666666667
2019-01-24,370.102,11.87875
2019-01-25,276.238,15.71833333333333
2019-01-26,268.874,12.78666666666667
2019-01-27,333.239,11.99583333333333
2019-01-28,0,10.51666666666667
2019-01-29,0,15.45166666666667
2019-01-30,484.289,13.57208333333333
2019-01-31,0,18.06583333333333
2019-02-01,0,11.9175
2019-02-02,0,12.19125
2019-02-03,0,9.193333333333333
2019-02-04,0,14.56916666666667
2019-02-05,0,14.24083333333333
2019-02-06,498.98,17.90304347826087
2019-02-07,0,20.2725
2019-02-08,468.48,19.79291666666667
2019-02-09,0,13.84416666666667
2019-02-10,589.294,11.71458333333333
2019-02-11,0,14.23208333333333
2019-02-12,477.511,15.11833333333333
2019-02-13,0,13.99041666666667
2019-02-14,0,18.34916666666667
2019-02-15,478.189,21.0855
2019-02-16,389.037,24.03166666666667
2019-02-17,317.157,17.41208333333333
2019-02-18,0,16.93875
2019-02-19,0,15.44208333333333
2019-02-20,0,18.41125
2019-02-21,0,16.82875
2019-02-22,853.194,16.65875
2019-02-23,0,20.795
2019-02-24,0,6.799166666666667
2019-02-25,0,13.97791666666667
2019-02-26,493.981,18.84583333333333
2019-02-27,0,15.19333333333333
2019-02-28,0,14.785
2019-03-01,557.013,14.55083333333334
2019-03-02,0,18.09208333333333
2019-03-03,0,19.01583333333333
2019-03-04,0,12.57875
2019-03-05,0,19.59208333333333
2019-03-06,0,21.59666666666667
2019-03-07,0,24.72478260869565
2019-03-08,326.813,17.35166666666667
2019-03-09,0,11.98791666666667
2019-03-10,475.037,8.037083333333333
2019-03-11,0,12.29666666666667
2019-03-12,384.937,19.52083333333333
2019-03-13,0,25.45
2019-03-14,557.84,18.41708333333333
2019-03-15,0,16.7975
2019-03-16,198.313,14.605
2019-03-17,487.687,16.03083333333333
2019-03-18,0,17.80791666666667
2019-03-19,0,15.30958333333333
2019-03-20,0,23.10041666666666
2019-03-21,431.075,16.19565217391304
2019-03-22,0,17.75416666666667
2019-03-23,375.254,26.69375
2019-03-24,576.6,25.3125
2019-03-25,0,28.825
2019-03-26,527.625,23.25708333333333
2019-03-27,0,23.04666666666667
2019-03-28,489.281,16.63791666666667
2019-03-29,0,23.95291666666667
2019-03-30,0,24.71625
2019-03-31,0,14.74333333333333
2019-04-01,0,18.48708333333333
2019-04-02,0,14.57416666666666
2019-04-03,0,20.46166666666667
2019-04-04,0,15.18625
2019-04-05,0,16.38333333333333
2019-04-06,482.992,11.31583333333333
2019-04-07,0,
2019-04-08,0,15.675
2019-04-09,299.226,15.66777777777778
2019-04-10,0,19.33583333333333
2019-04-11,359.296,17.52291666666667
2019-04-12,0,15.275
2019-04-13,287.241,14.08791666666667
2019-04-14,441.037,12.08583333333333
2019-04-15,0,15.35
2019-04-16,364.879,12.815
2019-04-17,0,
2019-04-18,357.762,17.056875
2019-04-19,0,15.46826086956522
2019-04-20,0,18.68818181818182
2019-04-21,0,17.97333333333333
2019-04-22,523.363,9.712222222222222
2019-04-23,0,18.09125
2019-04-24,0,16.09083333333333
2019-04-25,436,17.98130434782609
2019-04-26,0,14.73333333333333
2019-04-27,401,15.99
2019-04-28,0,6.730416666666667
2019-04-29,0,12.34791666666667
2019-04-30,0,12.05217391304348
2019-05-01,338.038,11.47291666666667
2019-05-02,350.675,10.9425
2019-05-03,0,11.93958333333333
2019-05-04,355.463,9.48375
2019-05-05,512,
2019-05-06,424.913,9.113846153846154
2019-05-07,0,14.68894736842105
2019-05-08,0,16.17708333333333
2019-05-09,0,13.56375
2019-05-10,0,18.15666666666667
2019-05-11,267.972,18.73166666666667
2019-05-12,0,15.40291666666667
2019-05-13,0,24.59125
2019-05-14,0,17.44565217391304
2019-05-15,0,12.2875
2019-05-16,350.53,15.30166666666667
2019-05-17,0,16.43291666666667
2019-05-18,388.25,10.86375
2019-05-19,0,9.67125
2019-05-20,0,19.61625
2019-05-21,0,18.87478260869565
2019-05-22,314.594,17.08782608695652
2019-05-23,0,19.4925
2019-05-24,201.156,13.39333333333333
2019-05-25,492.414,12.49791666666667
2019-05-26,0,10.97083333333333
2019-05-27,396.999,18.97791666666667
2019-05-28,0,15.9375
2019-05-29,0,16.89833333333333
2019-05-30,0,16.59958333333333
2019-05-31,0,12.07416666666666
2019-06-01,472.295,13.97958333333333
2019-06-02,0,11.52958333333333
2019-06-03,0,9.612083333333333
2019-06-04,300.078,10.44125
2019-06-05,0,9.494583333333333
2019-06-06,0,11.24125
2019-06-07,0,17.68708333333333
2019-06-08,270.802,15.02458333333333
2019-06-09,356.449,9.849583333333333
2019-06-10,0,13.8825
2019-06-11,519.751,20.91625
2019-06-12,0,19.17739130434783
2019-06-13,0,23.22909090909091
2019-06-14,0,27.495
2019-06-15,0,18.1975
2019-06-16,0,10.96375
2019-06-17,257.337,7.583333333333333
2019-06-18,402.504,6.450833333333333
2019-06-19,373.841,7.8075
2019-06-20,0,8.539583333333333
2019-06-21,0,5.019583333333333
2019-06-22,0,7.159583333333334
2019-06-23,0,5.940833333333333
2019-06-24,0,15.844
2019-06-25,486.867,
2019-06-26,153.848,
2019-06-27,334.073,
2019-06-28,158.38,6.606315789473684
2019-06-29,0,9.13
2019-06-30,375.744,5.15625
2019-07-01,0,9.317083333333334
2019-07-02,0,19.78
2019-07-03,236.058,23.5025
2019-07-04,345.679,15.68583333333333
2019-07-05,218.12,14.4775
2019-07-06,455.352,5.960833333333333
2019-07-07,0,5.306249999999999
2019-07-08,0,10.81041666666667
2019-07-09,368.371,10.18416666666667
2019-07-10,217.001,6.670999999999999
2019-07-11,71.046,16.80416666666667
2019-07-12,382.952,23.20529411764706
2019-07-13,493.448,16.77166666666666
2019-07-14,0,11.75666666666667
2019-07-15,0,12.97666666666667
2019-07-16,187.698,9.430833333333334
2019-07-17,400.1,12.00875
2019-07-18,309.192,9.462083333333334
2019-07-19,253.437,6.719166666666666
2019-07-20,309.858,6.662083333333332
2019-07-21,258.15,7.092916666666667
2019-07-22,0,16.45
2019-07-23,0,20.73375
2019-07-24,0,15.35666666666667
2019-07-25,0,21.56391304347826
2019-07-26,0,10.33833333333333
2019-07-27,195.394,9.3325
2019-07-28,194.655,6.469166666666666
2019-07-29,104.554,9.70375
2019-07-30,199.742,11.45583333333333
2019-07-31,0,8.289583333333333
2019-08-01,195.06,14.22166666666667
2019-08-02,0,20.02739130434783
2019-08-03,336.141,12.36458333333333
2019-08-04,353.889,6.56125
2019-08-05,222.994,10.34583333333333
2019-08-06,160.673,11.10708333333333
2019-08-07,454.019,10.3525
2019-08-08,290.826,9.133750000000001
2019-08-09,390.706,12.27208333333333
2019-08-10,366.184,8.932916666666666
2019-08-11,349.157,9.55125
2019-08-12,318.77,9.07625
2019-08-13,493.641,7.830833333333334
2019-08-14,0,23.99611111111111
2019-08-15,527.548,28.3575
2019-08-16,0,13.55208333333333
2019-08-17,0,15.61875
2019-08-18,0,8.606666666666667
2019-08-19,263.664,11.45833333333333
2019-08-20,0,9.204583333333334
2019-08-21,341.049,7.737916666666667
2019-08-22,283.869,9.61875
2019-08-23,0,10.23333333333333
2019-08-24,291.237,8.747083333333334
2019-08-25,0,9.093333333333334
2019-08-26,272.473,10.07666666666667
2019-08-27,347.845,8.283333333333333
2019-08-28,246.489,7.786666666666666
2019-08-29,286.288,8.032083333333334
2019-08-30,175.087,9.945416666666667
2019-08-31,322.204,13.67291666666667
2019-09-01,0,9.757916666666667
2019-09-02,166.226,15.75
2019-09-03,0,16.7185
2019-09-04,579.5,23.51625
2019-09-05,377.298,20.40875
2019-09-06,348.668,10.8125
2019-09-07,230.049,8.295
2019-09-08,131.803,9.722916666666666
2019-09-09,283.338,10.75666666666667
2019-09-10,0,17.42083333333333
2019-09-11,279.736,19.71375
2019-09-12,0,33.59545454545454
2019-09-13,246.784,29.01315789473684
2019-09-14,0,19.595
2019-09-15,0,13.96958333333333
2019-09-16,204.573,17.58916666666667
2019-09-17,0,23.3204347826087
2019-09-18,0,23.88863636363636
2019-09-19,0,24.88375
2019-09-20,0,26.56583333333333
2019-09-21,0,29.51157894736842
2019-09-22,391.965,
2019-09-23,0,14.82
2019-09-24,0,17.65041666666667
2019-09-25,0,17.14916666666667
2019-09-26,0,19.63333333333333
2019-09-27,395.195,17.02208333333333
2019-09-28,0,21.46833333333333
2019-09-29,397.737,14.17083333333333
2019-09-30,579.776,17.24
2019-10-01,456.441,24.48166666666667
2019-10-02,0,19.5715
2019-10-03,0,18.38541666666667
2019-10-04,490.782,14.00583333333333
2019-10-05,0,14.39916666666667
2019-10-06,0,11.2425
2019-10-07,0,11.38208333333333
2019-10-08,0,19.34083333333333
2019-10-09,0,16.58086956521739
2019-10-10,0,10.30739130434783
2019-10-11,0,14.51958333333334
2019-10-12,0,21.30590909090909
2019-10-13,0,14.65083333333333
2019-10-14,258.923,13.25958333333333
2019-10-15,0,21.10875
2019-10-16,0,18.7575
2019-10-17,523,20.80958333333333
2019-10-18,0,28.06958333333333
2019-10-19,0,18.89666666666666
2019-10-20,0,14.54375
2019-10-21,0,17.37791666666667
2019-10-22,0,11.68105263157895
2019-10-23,0,15.94875
2019-10-24,0,21.7325
2019-10-25,399.545,22.73954545454545
2019-10-26,0,22.54708333333333
2019-10-27,0,17.06666666666667
2019-10-28,0,14.47208333333333
2019-10-29,281.548,16.1825
2019-10-30,0,20.37
2019-10-31,0,20.38625
2019-11-01,470.661,14.10416666666667
2019-11-02,0,11.1275
2019-11-03,481.24,12.91625
2019-11-04,0,10.63625
2019-11-05,439.426,11.95708333333333
2019-11-06,0,14.76
2019-11-07,385.722,17.19958333333333
2019-11-08,430.701,15.96166666666667
2019-11-09,531.75,13.88458333333333
2019-11-10,0,12.63833333333333
2019-11-11,0,13.34166666666667
2019-11-12,0,18.47458333333333
2019-11-13,0,15.46458333333333
2019-11-14,0,12.20375
2019-11-15,0,16.12541666666667
2019-11-16,0,14.835
2019-11-17,0,10.00833333333333
2019-11-18,359.152,16.90916666666667
2019-11-19,0,22.28
2019-11-20,0,17.69833333333333
2019-11-21,587.697,14.93375
2019-11-22,0,15.62833333333333
2019-11-23,482.705,19.36625
2019-11-24,367.234,14.43291666666667
2019-11-25,467.561,15.37916666666667
2019-11-26,423.383,15.95666666666667
2019-11-27,0,14.41375
2019-11-28,0,18.4125
2019-11-29,0,23.045
2019-11-30,518,
2019-12-01,0,
2019-12-02,421.16,15.07666666666667
2019-12-03,399.272,16.63416666666667
2019-12-04,630.042,17.79882352941176
2019-12-05,504.125,19.455
2019-12-06,0,18.20458333333333
2019-12-07,0,11.92291666666667
2019-12-08,0,10.31875
2019-12-09,509.909,20.64904761904762
2019-12-10,0,13.91428571428571
2019-12-11,0,16.63125
2019-12-12,0,16.44833333333333
2019-12-13,526.612,26.24478260869565
2019-12-14,465.166,22.73458333333333
2019-12-15,0,21.27791666666667
2019-12-16,446.081,17.83
2019-12-17,345.815,15.175
2019-12-18,272.009,23.40375
2019-12-19,391.779,20.07909090909091
2019-12-20,0,21.73
2019-12-21,0,20.37958333333333
2019-12-22,0,14.74083333333333
2019-12-23,387,14.2225
2019-12-24,0,12.72583333333333
2019-12-25,284.366,11.27833333333333
2019-12-26,261.276,10.79958333333333
2019-12-27,447.822,14.16875
2019-12-28,391.891,14.47083333333333
2019-12-29,372.805,12.48458333333333
2019-12-30,0,12.18416666666667
2019-12-31,0,8.28375
2020-01-01,0,9.143181818181818
2020-01-02,0,11.1875
2020-01-03,435.68,15.56833333333333
2020-01-04,228.448,15.59125
2020-01-05,428.298,9.244583333333333
2020-01-06,385.459,12.14
2020-01-07,0,16.3675
2020-01-08,459.911,18.14916666666667
2020-01-09,397.791,13.81875
2020-01-10,416.56,9.405
2020-01-11,321.188,11.90208333333333
2020-01-12,423.116,6.6125
2020-01-13,303.191,9.056666666666667
2020-01-14,264.734,15.15125
2020-01-15,313.377,19.8325
2020-01-16,397.726,10.19041666666667
2020-01-17,395.767,8.72391304347826
2020-01-18,447.263,6.706250000000001
2020-01-19,434.515,6.142083333333333
2020-01-20,0,16.4425
2020-01-21,0,12.99166666666667
2020-01-22,0,12.5725
2020-01-23,0,11.675
2020-01-24,539.667,11.50416666666667
2020-01-25,0,15.74791666666667
2020-01-26,536.697,13.38666666666667
2020-01-27,0,12.05958333333333
2020-01-28,273.25,16.19666666666667
2020-01-29,0,16.94333333333333
2020-01-30,0,23.71
2020-01-31,0,19.09333333333333
2020-02-01,0,24.31833333333333
2020-02-02,514.492,14.04791666666667
2020-02-03,403.128,14.00608695652174
2020-02-04,466.132,17.765
2020-02-05,358.747,21.125
2020-02-06,251.811,19.96083333333333
2020-02-07,291.393,19.66916666666667
2020-02-08,0,17.79125
2020-02-09,552.462,15.17304347826087
2020-02-10,0,18.78166666666667
2020-02-11,327.602,20.96791666666667
2020-02-12,568,22.93727272727273
2020-02-13,298.645,20.92125
2020-02-14,197.978,23.32166666666667
2020-02-15,494.968,6.572105263157895
2020-02-16,378.756,11.92375
2020-02-17,0,10.23904761904762
2020-02-18,476.173,9.8725
2020-02-19,0,11.78833333333333
2020-02-20,0,16.32375
2020-02-21,0,18.2275
2020-02-22,0,17.83541666666667
2020-02-23,0,13.44083333333333
2020-02-24,0,13.18375
2020-02-25,0,12.81833333333333
2020-02-26,0,13.0675
2020-02-27,0,14.29666666666667
2020-02-28,0,15.53666666666667
2020-02-29,462.211,18.09333333333333
2020-03-01,356.331,15.86333333333333
2020-03-02,0,18.55
2020-03-03,447.776,16.335
2020-03-04,0,15.40708333333333
2020-03-05,0,14.26
2020-03-06,0,21.59375
2020-03-07,0,15.62791666666667
2020-03-08,0,12.32583333333333
2020-03-09,438.995,19.84391304347826
2020-03-10,529,21.97375
2020-03-11,0,21.72958333333333
2020-03-12,0,20.23583333333334
2020-03-13,0,14.14833333333333
2020-03-14,0,9.670833333333333
2020-03-15,0,7.747916666666666
2020-03-16,0,9.008333333333333
2020-03-17,0,7.467916666666667
2020-03-18,316.598,11.45666666666667
2020-03-19,390.607,8.542916666666667
2020-03-20,0,4.9075
2020-03-21,347.914,5.7425
2020-03-22,154.998,7.428333333333334
2020-03-23,550.456,15.29291666666667
2020-03-24,468.192,20.005
2020-03-25,588.194,21.98791666666667
2020-03-26,0,13.41375
2020-03-27,0,10.1825
2020-03-28,0,6.235416666666667
2020-03-29,0,10.5225
2020-03-30,0,16.4475
2020-03-31,0,11.73
2020-04-01,0,6.6025
2020-04-02,0,8.241249999999999
2020-04-03,283.325,5.66375
2020-04-04,561.715,8.39625
2020-04-05,0,8.657083333333334
2020-04-06,436.314,6.429583333333333
2020-04-07,0,6.375833333333333
2020-04-08,450.036,7.62
2020-04-09,0,9.58875
2020-04-10,0,9.85125
