Fecha,Belisario,Carapungo,Centro,Cotocollao,ElCamal,Guamani,LosChillos,SanAntonio,Tumbaco
2017-03-29 00:00:00+00:00,20.00052631578947,15.04894736842105,21.268947368421053,16.133684210526315,27.390526315789472,30.434736842105256,15.898421052631582,12.821052631578947,10.209473684210526
2017-03-30 00:00:00+00:00,19.359473684210524,10.876842105263156,19.241578947368424,12.438421052631579,5.367368421052633,22.73842105263158,9.786315789473685,9.005263157894737,10.81842105263158
2017-03-31 00:00:00+00:00,14.463684210526315,9.096315789473682,13.746842105263157,10.590526315789475,19.783157894736842,13.76,7.735789473684211,6.7894736842105265,8.373157894736842
2017-04-01 00:00:00+00:00,15.731739130434782,27.201304347826092,22.62347826086956,17.473478260869566,28.819999999999997,20.20608695652174,15.56304347826087,13.14782608695652,14.826521739130435
2017-04-02 00:00:00+00:00,10.866363636363637,18.288636363636368,15.409545454545459,12.666818181818183,21.655,24.00227272727273,12.527727272727276,11.290909090909091,16.421363636363637
2017-04-03 00:00:00+00:00,18.340714285714288,15.696428571428571,16.67214285714286,20.062857142857148,19.98428571428571,30.80285714285714,16.201428571428572,13.285714285714286,14.729285714285714
2017-04-04 00:00:00+00:00,18.45,29.30272727272726,22.546818181818182,21.944999999999997,24.06363636363636,20.111363636363635,17.84272727272727,18.240909090909092,19.833181818181817
2017-04-05 00:00:00+00:00,18.874166666666664,23.353333333333335,25.195000000000004,19.796666666666667,28.02916666666667,33.95249999999999,20.704166666666662,14.391666666666666,17.296666666666667
2017-04-06 00:00:00+00:00,,,,,,,,,
2017-04-07 00:00:00+00:00,,,,,,,,,
2017-04-08 00:00:00+00:00,,,,,,,,,
2017-04-09 00:00:00+00:00,,,,,,,,,
2017-04-10 00:00:00+00:00,,,,,,,,,
2017-04-11 00:00:00+00:00,,,,,,,,,
2017-04-12 00:00:00+00:00,,,,,,,,,
2017-04-13 00:00:00+00:00,,,,,,,,,
2017-04-14 00:00:00+00:00,,,,,,,,,
2017-04-15 00:00:00+00:00,,,,,,,,,
2017-04-16 00:00:00+00:00,,,,,,,,,
2017-04-17 00:00:00+00:00,,,,,,,,,
2017-04-18 00:00:00+00:00,,,,,,,,,
2017-04-19 00:00:00+00:00,,,,,,,,,
2017-04-20 00:00:00+00:00,,,,,,,,,
2017-04-21 00:00:00+00:00,,,,,,,,,
2017-04-22 00:00:00+00:00,,,,,,,,,
2017-04-23 00:00:00+00:00,,,,,,,,,
2017-04-24 00:00:00+00:00,,,,,,,,,
2017-04-25 00:00:00+00:00,,,,,,,,,
2017-04-26 00:00:00+00:00,,,,,,,,,
2017-04-27 00:00:00+00:00,,,,,,,,,
2017-04-28 00:00:00+00:00,,,,,,,,,
2017-04-29 00:00:00+00:00,,,,,,,,,
2017-04-30 00:00:00+00:00,,,,,,,,,
2017-05-01 00:00:00+00:00,,,,,,,,,
2017-05-02 00:00:00+00:00,17.186666666666667,15.703333333333335,14.368333333333332,12.558333333333332,17.666666666666668,11.748333333333335,12.75,14.083333333333334,11.831666666666669
2017-05-03 00:00:00+00:00,19.47863636363637,16.375,21.747272727272726,15.865909090909087,23.001818181818184,22.882272727272724,15.766363636363634,9.659090909090908,15.261818181818182
2017-05-04 00:00:00+00:00,16.648695652173917,13.820434782608697,16.82304347826087,12.082173913043478,19.743478260869566,16.378695652173914,11.28434782608696,9.017391304347827,10.284782608695652
2017-05-05 00:00:00+00:00,19.347727272727273,16.259999999999998,19.347272727272728,14.331363636363632,26.22318181818182,23.276363636363634,16.16181818181818,10.25,14.473636363636365
2017-05-06 00:00:00+00:00,12.403333333333332,13.318095238095239,15.093809523809526,12.884285714285713,19.026666666666664,15.926666666666668,7.594285714285713,11.72857142857143,12.042857142857143
2017-05-07 00:00:00+00:00,9.648823529411764,9.49,9.571176470588236,8.916470588235294,13.350588235294119,25.279411764705884,7.851176470588236,7.617647058823529,11.284117647058823
2017-05-08 00:00:00+00:00,20.380000000000003,8.945,17.435,7.66,1.8050000000000002,0.51,11.86,14.45,18.585
2017-05-09 00:00:00+00:00,16.575,10.815999999999999,14.636500000000002,11.9755,18.696499999999997,15.375500000000002,7.822500000000001,7.135,9.662
2017-05-10 00:00:00+00:00,15.008333333333331,9.5225,16.739166666666666,10.536666666666667,19.67583333333333,11.663333333333332,5.590833333333333,8.4,8.310833333333333
2017-05-11 00:00:00+00:00,15.415,18.775,16.33,10.46,20.259999999999998,27.740000000000002,11.379999999999999,6.75,19.185000000000002
2017-05-12 00:00:00+00:00,15.59,11.268095238095237,16.740000000000002,10.307619047619047,20.89190476190476,17.242857142857144,9.777142857142858,12.628571428571428,11.63952380952381
2017-05-13 00:00:00+00:00,13.782105263157895,13.683684210526316,12.671578947368422,11.620526315789473,24.968421052631577,20.80473684210526,8.112105263157893,7.915789473684211,10.376315789473685
2017-05-14 00:00:00+00:00,16.980000000000004,36.19045454545455,22.935454545454547,20.141363636363636,35.28,23.689999999999998,17.595454545454544,19.70909090909091,18.14409090909091
2017-05-15 00:00:00+00:00,19.20166666666667,26.397083333333324,20.827916666666667,20.524583333333336,26.52541666666667,23.05083333333333,14.587916666666667,12.745833333333332,17.57125
2017-05-16 00:00:00+00:00,18.483478260869568,33.857826086956514,22.23217391304348,20.73869565217391,34.998260869565215,26.669565217391302,15.373478260869565,16.51304347826087,15.567391304347826
2017-05-17 00:00:00+00:00,20.73611111111111,34.263888888888886,31.370555555555555,20.125,33.50444444444446,21.855555555555558,12.998888888888887,18.811111111111114,10.317777777777778
2017-05-18 00:00:00+00:00,22.912272727272732,18.81045454545454,26.000909090909094,16.537272727272736,27.62681818181818,28.625454545454545,15.06,10.75909090909091,12.210909090909091
2017-05-19 00:00:00+00:00,21.84714285714286,39.77428571428571,29.014285714285712,21.56714285714286,47.444285714285705,23.677142857142854,15.078571428571427,21.157142857142855,19.122142857142855
2017-05-20 00:00:00+00:00,,,,,,,,,
2017-05-21 00:00:00+00:00,,,,,,,,,
2017-05-22 00:00:00+00:00,16.631666666666664,13.344999999999999,17.105,10.663333333333332,24.513333333333332,20.74,10.166666666666666,5.483333333333333,12.375
2017-05-23 00:00:00+00:00,18.844347826086953,19.66913043478261,19.251739130434782,20.060434782608695,23.23695652173913,22.22217391304348,10.448695652173912,12.5,14.418260869565218
2017-05-24 00:00:00+00:00,14.307272727272727,20.78636363636364,16.60272727272728,15.206818181818177,20.900909090909096,16.92045454545454,13.635000000000002,14.772727272727273,15.565
2017-05-25 00:00:00+00:00,9.09,11.154782608695653,13.221304347826091,10.802173913043475,18.661304347826082,10.788695652173914,11.124782608695652,12.42608695652174,14.985652173913044
2017-05-26 00:00:00+00:00,10.960952380952381,13.406190476190474,14.025714285714283,13.118095238095236,18.660952380952377,22.506666666666668,11.33095238095238,6.957142857142857,12.766190476190475
2017-05-27 00:00:00+00:00,14.669130434782605,17.018260869565218,16.47565217391304,16.159565217391304,22.27956521739131,20.306956521739135,11.488695652173917,12.169565217391304,12.721304347826086
2017-05-28 00:00:00+00:00,6.780434782608695,12.548695652173913,8.041739130434783,10.832608695652175,13.909130434782606,8.245217391304347,12.734782608695651,11.134782608695653,12.743913043478262
