Fecha,Guamani,Centro,ElCamal,Cotocollao,Belisario,LosChillos,Carapungo,SanAntonio,Tumbaco
1/1/2019,282.197,263.838,292.218,297.518,227.358,234.571,299.648,251.696,153.357
1/2/2019,303.597,277.752,246.669,194.992,303.742,324.912,199.122,253.186,357.22
1/3/2019,369.483,391.827,387.257,387.049,431.304,421.736,343.542,297.723,421.597
1/4/2019,,,,,,,,,
1/5/2019,368.758,414.709,397.363,307.092,342.027,415.712,380.056,291.872,288.93
1/6/2019,,,,,,,,,
1/7/2019,,,515,,512,,,448.448,439.813
1/8/2019,,,,,,,,,
1/9/2019,,,430,,,424.539,,308.271,443.604
1/10/2019,,,,,,,,333,
1/11/2019,,,,,,,,,
1/12/2019,388.976,428.962,563.09,390.768,428.943,544.438,383.431,313.243,472.016
1/13/2019,,,,,,,,,
1/14/2019,389.294,388.282,435.521,451.687,380.372,429.365,408.563,492.852,387.541
1/15/2019,,495.717,496.805,,484.619,497,,,473.92
1/16/2019,,,,,,,,,
1/17/2019,,,,,,,,,
1/18/2019,323.967,458.624,493.649,412.052,417.406,415.083,454.61,457.043,461.159
1/19/2019,,,,,,,,,547
1/20/2019,,,,,,,,,
1/21/2019,327.657,345.953,333.546,385.274,339.798,321.367,341.122,269.025,308.335
1/22/2019,364.284,300.29,261.521,,371.793,284.131,,574,265.523
1/23/2019,317.454,333.29,345.423,327.283,364.684,360.323,299.043,292.358,310.788
1/24/2019,303.642,370.102,340.53,229.719,220.469,294.084,292.028,291.58,335.941
1/25/2019,273.446,276.238,261.668,252.538,238.477,265.203,287.828,272.173,204.14
1/26/2019,292.247,268.874,234.566,217.141,354.966,167.867,213.752,278.661,309.551
1/27/2019,324.992,333.239,351.426,305.631,309.123,392.854,314.303,261.037,383.703
1/28/2019,,,,,,566.253,,584.896,552
1/29/2019,,,,,,,,,
1/30/2019,533.768,484.289,542.045,,492.099,518.116,569,474.019,370.513
1/31/2019,,,,,,,,,
2/1/2019,,,,,,,,,
2/2/2019,,,494.972,,543.589,433.204,491.217,428.422,451.183
2/3/2019,,,,,,,,538.188,
2/4/2019,,,,,,,,,
2/5/2019,,,,,,,,,
2/6/2019,,498.98,531.487,,468.437,481.098,,,529
2/7/2019,,,,,,,,,
2/8/2019,431.48,468.48,467.87,369.908,402.045,484.392,395.298,497.591,341.128
2/9/2019,,,,,,,,,
2/10/2019,523.348,589.294,570.245,582.677,582.086,540.998,546.846,566.013,
2/11/2019,,,,,,,,549.927,
2/12/2019,455.806,477.511,467.489,468.124,502.565,521.313,458.74,473.509,
2/13/2019,,,,,,,,,
2/14/2019,,,,,,,,,
2/15/2019,447.053,478.189,572.254,468.683,427.055,458.563,564.854,476.289,363.906
2/16/2019,481.136,389.037,390.605,403.739,388.493,430.787,412.736,404.486,451.37
2/17/2019,284.028,317.157,303.318,279.761,297.833,224.593,322.747,269.725,213.909
2/18/2019,,,,,,,,,
2/19/2019,,,,,,,,,
2/20/2019,,,,,,,,,
2/21/2019,,,,,,,,,
2/22/2019,,853.194,822.54,,840,565.469,,470.871,540.954
2/23/2019,,,,,,,,,
2/24/2019,,,,,,,,,
2/25/2019,517.448,,,,,423.612,,,396.148
2/26/2019,525.209,493.981,535.317,392.403,417.84,439.585,363.996,499.936,425.429
2/27/2019,,,,378,,456.368,437.344,516.618,399.788
2/28/2019,,,,,,,,512.013,532
3/1/2019,,557.013,554.581,644.667,580.493,565.574,608.008,567.033,
3/2/2019,,,,,,,,,
3/3/2019,,,,545.088,563.08,,494.175,451.648,466.93
3/4/2019,,,,,,,,,
3/5/2019,,,,,,,,,
3/6/2019,,,,,,,,,
3/7/2019,,,,,,,,,
3/8/2019,322.676,326.813,339.156,284.082,264.076,280.333,316.673,331.627,285.587
3/9/2019,,,,,,,,,
3/10/2019,,475.037,444.359,556.114,523.945,473.488,,593,442.767
3/11/2019,,,,,,,,,
3/12/2019,,384.937,330.353,,340.835,333.501,332.148,264.684,329.788
3/13/2019,,,,,,,,,
3/14/2019,425.086,557.84,630.516,,539.258,697.236,499.301,506.966,506.221
3/15/2019,,,,,,,394,344.457,
3/16/2019,241.576,198.313,206.156,234.968,203.948,229.224,263.865,200.483,270.437
3/17/2019,415.214,487.687,531.611,370.954,473.004,515.756,606.893,514.077,442.516
3/18/2019,,,,,,,,,
3/19/2019,,,,,,,,,
3/20/2019,,,,,,281.892,,354.13,
3/21/2019,,431.075,366.846,344.799,385.148,369.23,243.61,197.904,292.191
3/22/2019,,,,,,,,,
3/23/2019,361.614,375.254,364.513,351.986,379.915,320.387,349.752,306.425,
3/24/2019,577.636,576.6,582.107,546.103,572.823,,581.475,451.352,491.927
3/25/2019,,,,,,,,,
3/26/2019,511.082,527.625,519.251,534,524.714,546.657,486.843,747.411,707.787
3/27/2019,,,,,,,,,
3/28/2019,402.742,489.281,455.712,566.496,451.065,329.024,607.957,599.317,376.396
3/29/2019,,,,,,,,,
3/30/2019,,,,,,,,,
3/31/2019,,,,,,,,,
4/1/2019,,,,,,,,,
4/2/2019,581,,590,466.833,,579.105,461.712,325.681,560.689
4/3/2019,,,,,,,,,
4/4/2019,,,,,,,,507.647,
4/5/2019,,,,,,,,302.145,534.548
4/6/2019,,482.992,492.335,,468.942,,,,
4/7/2019,,,,,,,,,
4/8/2019,,,,420.386,,,454.069,399.903,
4/9/2019,346.707,299.226,268.661,268.76,291.478,262.702,310.6,311.769,276.085
4/10/2019,,,,,,,,,
4/11/2019,367.645,359.296,349.101,422.547,326.185,346.092,422.218,378.788,256.189
4/12/2019,,,,,,385.641,,,
4/13/2019,336,287.241,310.555,,168.774,313.111,,344.674,316.443
4/14/2019,507.67,441.037,437.051,441.312,374.27,411.472,455.944,518.905,307.804
4/15/2019,,,,,,,,,
4/16/2019,324.87,364.879,292.139,348.412,364.565,196.25,334.464,274.902,248.584
4/17/2019,,,,,,,,,
4/18/2019,,357.762,409.364,,382.777,326.17,387.727,,394.621
4/19/2019,,,,,,,,,
4/20/2019,,,,,,,,,
4/21/2019,,,,,,,,,
4/22/2019,413.633,523.363,478.987,504.271,500.263,416.52,520.15,479.191,429.823
4/23/2019,,,,,,570,,,
4/24/2019,,,,,,,,,
4/25/2019,,436,436,,,447.287,,176.324,377.092
4/26/2019,,,,,,,,,
4/27/2019,,401,,345.506,395.77,463.452,353.28,,444.317
4/28/2019,,,520,,,415.368,,,380.888
4/29/2019,,,,,,,,449,
4/30/2019,426.454,,,430,439.697,420,,,
5/1/2019,175.065,338.038,293.904,152.953,253.09,180.396,153.49,264.681,319.554
5/2/2019,398.46,350.675,337.772,,414,285.39,,342.323,187.713
5/3/2019,,,,,,,,,
5/4/2019,359.634,355.463,360.844,,332.952,291.181,,,283.926
5/5/2019,,512,498,,488.375,460.331,354,401.548,340.399
5/6/2019,391.661,424.913,434.265,253.322,355.69,384.44,,390.563,337.654
5/7/2019,,,,,,,,,451.751
5/8/2019,524.5,,,,,,,,
5/9/2019,,,,,,,,,
5/10/2019,,,,,,,,,
5/11/2019,316.698,267.972,266.043,163,259.737,262.067,144.477,192.149,210.912
5/12/2019,,,,,,,,,
5/13/2019,,,,,,,,,
5/14/2019,,,,,,,,,
5/15/2019,,,,,,,,,
5/16/2019,340.284,350.53,328.068,413.346,344.553,270.175,360.648,282.661,219.462
5/17/2019,,,,,,,,,
5/18/2019,463.806,388.25,605.905,,393.101,403.798,403.151,,353.456
5/19/2019,,,,,,,,,
5/20/2019,,,,,,,,532.874,
5/21/2019,,,,,,,,517.714,
5/22/2019,301.593,314.594,331.046,334.303,304.492,277.246,360.572,254.41,273.265
5/23/2019,,,,,,,,,
5/24/2019,215.516,201.156,193.591,224.202,183.233,197.579,214.279,173.326,173.924
5/25/2019,,492.414,495.147,,471.608,474.827,,,480.774
5/26/2019,"1,228.85",,"1,319.42",,,,,514.487,
5/27/2019,450.917,396.999,395.771,411.295,386.1,379.444,412.392,348.205,266.618
5/28/2019,,,,,,,,,
5/29/2019,,,,561.433,,565.419,582.834,509.226,508.544
5/30/2019,,,,,,,,,
5/31/2019,,,,,,,,,
6/1/2019,,472.295,445.803,482.623,466.953,430.004,440.304,420.316,342.583
6/2/2019,,,,,,,,,
6/3/2019,,,,431.62,,,,336.855,
6/4/2019,275.337,300.078,286.666,239.831,286.183,300.292,229.165,159.504,
6/5/2019,,,,,,,,312.113,120
6/6/2019,,,,,,,,,
6/7/2019,424.399,,,,,,,240.299,
6/8/2019,342.903,270.802,321.175,330,283.048,403.728,258.534,285.561,251.613
6/9/2019,,356.449,343.341,344.258,358.983,348.22,,455.661,342.575
6/10/2019,,,,,,,,,
6/11/2019,,519.751,531.462,480.5,581.303,555.966,446.869,452.53,517.026
6/12/2019,,,,,424.072,,,,359.347
6/13/2019,,,,,,,,,
6/14/2019,,,,,,,,,
6/15/2019,,,,,,,,,
6/16/2019,454.664,,,374,467,493.16,,324.435,406.922
6/17/2019,305.753,257.337,253.19,266.734,256.519,244.946,207.169,331.817,166.085
