datetime,Fecha,Belisario,Carapungo,Centro,Cotocollao,ElCamal,Guamani,LosChillos,SanAntonio,Tumbaco
2018-02-03 00:00:00+00:00,,18.710416666666667,21.120833333333334,20.196666666666665,,22.4675,27.000833333333333,18.31833333333333,11.200000000000001,16.506666666666668
2018-02-04 00:00:00+00:00,,12.236666666666666,12.051250000000001,13.48625,,15.537083333333333,19.265,8.694166666666666,7.670833333333333,8.50625
2018-02-05 00:00:00+00:00,,12.706249999999999,8.809583333333334,10.743333333333332,2.76375,15.707083333333332,14.968333333333334,7.707083333333333,6.0125,9.106666666666666
2018-02-06 00:00:00+00:00,,13.752083333333333,10.620416666666666,11.863750000000001,11.467083333333333,14.862499999999999,15.0675,7.620833333333334,5.616666666666667,10.467333333333334
2018-02-07 00:00:00+00:00,,16.525833333333335,10.813333333333333,14.312083333333334,10.58125,16.9725,17.7375,7.661666666666666,7.120833333333334,9.060416666666667
2018-02-08 00:00:00+00:00,,12.765833333333333,11.067916666666667,12.57,9.96375,16.270833333333332,20.792916666666667,7.177499999999999,8.883333333333333,7.60625
2018-02-09 00:00:00+00:00,,16.486250000000002,12.61125,16.076249999999998,14.055,21.557916666666667,18.865,10.550416666666667,7.2875000000000005,9.63625
2018-02-10 00:00:00+00:00,,18.030416666666667,14.079583333333334,18.814583333333335,13.414166666666667,21.460416666666664,25.25916666666667,13.625,9.924999999999999,11.05375
2018-02-11 00:00:00+00:00,,17.677916666666665,16.23,17.679166666666667,15.42375,18.12666666666667,20.645833333333332,12.75875,9.1,11.210416666666667
2018-02-12 00:00:00+00:00,,24.312083333333334,23.34166666666667,25.84375,22.812083333333334,22.588333333333335,26.587083333333336,19.767916666666668,16.279166666666665,17.855833333333333
2018-02-13 00:00:00+00:00,,21.63291666666667,21.377916666666668,24.453333333333333,19.4225,25.790000000000003,22.201666666666668,17.91208333333333,14.200000000000001,18.11375
2018-02-14 00:00:00+00:00,,21.898749999999996,21.445000000000004,22.264583333333334,18.017500000000002,20.949166666666667,31.740416666666665,16.95625,13.7875,15.18625
2018-02-15 00:00:00+00:00,,15.4775,12.596666666666666,15.34625,11.2825,18.629583333333333,18.535833333333333,10.856666666666667,9.204166666666667,8.22625
2018-02-16 00:00:00+00:00,,18.551666666666666,15.35125,18.420833333333334,14.808750000000002,21.16625,22.359166666666667,11.592500000000001,11.071428571428571,10.5
2018-02-17 00:00:00+00:00,,20.56625,17.109166666666667,21.8075,17.698333333333334,24.219583333333333,24.566666666666666,14.179166666666667,11.295833333333334,10.379583333333333
2018-02-18 00:00:00+00:00,,17.965833333333332,14.089166666666666,17.401666666666667,12.525,19.0075,28.957272727272724,11.99125,8.799999999999999,11.18125
2018-02-19 00:00:00+00:00,,10.467916666666666,7.697916666666667,9.632083333333332,8.856250000000001,10.27,14.861666666666666,9.599166666666667,3.5333333333333337,7.8950000000000005
2018-02-20 00:00:00+00:00,,14.162083333333333,14.490416666666667,14.780416666666667,11.082083333333335,18.233333333333334,16.595833333333335,11.015833333333333,8.145833333333334,8.969583333333334
2018-02-21 00:00:00+00:00,,14.044583333333334,11.14125,12.520833333333334,11.82,15.770000000000001,12.05625,7.23375,7.333333333333333,10.428333333333333
2018-02-22 00:00:00+00:00,,12.069583333333334,8.83875,12.863333333333335,10.049999999999999,15.950000000000001,15.641666666666666,7.204999999999999,6.845833333333334,8.564166666666667
2018-02-23 00:00:00+00:00,,12.359166666666667,7.68375,9.294583333333334,8.648333333333333,14.084583333333335,11.070416666666667,5.692083333333334,5.741666666666667,7.234999999999999
2018-02-24 00:00:00+00:00,,10.226666666666667,7.080416666666667,10.447916666666666,7.562916666666666,12.445,10.859583333333333,5.201666666666667,5.879166666666666,7.8379166666666675
2018-02-25 00:00:00+00:00,,11.08625,10.88125,10.427916666666667,9.907083333333334,15.968333333333334,12.597083333333332,8.453333333333333,6.316666666666666,9.544166666666667
2018-02-26 00:00:00+00:00,,13.001666666666667,12.734583333333333,13.111666666666666,12.048333333333334,16.20958333333333,15.255833333333333,11.04,7.713636363636363,10.912083333333333
2018-02-27 00:00:00+00:00,,16.075416666666666,14.127083333333333,16.79125,12.33375,18.12666666666667,17.79125,11.918750000000001,10.508333333333333,12.802916666666667
2018-02-28 00:00:00+00:00,,14.198333333333332,12.914166666666667,12.482916666666668,11.226666666666667,17.91375,18.15125,9.775833333333333,7.125,12.802916666666667
2018-03-01 00:00:00+00:00,,20.390833333333333,19.591666666666665,22.729583333333334,18.592499999999998,22.8725,22.96291666666667,14.390416666666667,11.258333333333333,12.891666666666666
2018-03-02 00:00:00+00:00,,18.338333333333335,13.083333333333334,15.030416666666667,15.269166666666665,17.544583333333332,17.074166666666667,13.470416666666667,8.058333333333334,11.372083333333334
2018-03-03 00:00:00+00:00,,19.945833333333333,13.055,20.662916666666664,13.61125,21.88416666666667,16.039583333333333,12.991666666666667,8.520833333333334,9.86125
2018-03-04 00:00:00+00:00,,16.94,15.580416666666666,17.285416666666666,13.19625,19.659166666666668,20.295833333333334,14.87375,11.791666666666666,12.2675
2018-03-05 00:00:00+00:00,,15.191249999999998,13.300416666666665,16.078333333333333,14.155,22.85291666666667,22.57217391304348,11.813333333333333,10.658333333333333,9.05875
2018-03-06 00:00:00+00:00,,18.68166666666667,15.238750000000001,16.28391304347826,17.46625,22.9425,20.89761904761905,11.359166666666667,13.066666666666668,11.215833333333334
2018-03-07 00:00:00+00:00,,18.8625,19.789166666666667,19.473333333333333,16.799,22.014166666666668,12.096363636363636,16.05666666666667,12.233333333333333,11.471666666666666
2018-03-08 00:00:00+00:00,,14.159583333333332,15.301250000000001,17.686666666666667,15.530833333333334,20.97434782608696,16.771666666666665,16.317083333333333,10.870833333333332,13.668750000000001
2018-03-09 00:00:00+00:00,,15.13,12.367916666666666,16.90041666666667,12.452916666666667,18.547083333333333,18.975833333333334,12.832500000000001,8.9,11.686250000000001
2018-03-10 00:00:00+00:00,,9.605833333333333,21.447083333333335,11.009583333333333,13.89,13.645833333333334,10.20125,14.909583333333332,20.666666666666668,14.394166666666665
2018-03-11 00:00:00+00:00,,7.7195833333333335,12.217500000000001,8.595416666666667,9.30875,12.276666666666666,9.796666666666667,10.839583333333332,16.204166666666666,13.135
2018-03-12 00:00:00+00:00,,11.418750000000001,19.140416666666667,12.334583333333333,14.47875,14.086666666666666,72.20333333333333,13.2425,14.591666666666667,15.299166666666666
2018-03-13 00:00:00+00:00,,22.395833333333332,20.301666666666666,23.060833333333335,18.532083333333333,19.1025,21.60083333333333,18.316666666666666,13.4375,15.168750000000001
2018-03-14 00:00:00+00:00,,20.900833333333335,27.50125,19.448333333333334,25.756249999999998,21.54875,19.39708333333333,19.39875,21.849999999999998,21.140833333333333
2018-03-15 00:00:00+00:00,,29.592916666666667,33.575833333333335,26.831666666666667,28.592916666666667,26.864166666666666,27.302083333333332,30.623333333333335,21.662499999999998,23.690416666666668
2018-03-16 00:00:00+00:00,,24.819166666666664,27.945000000000004,23.286521739130436,21.287916666666668,35.18541666666667,21.552916666666665,18.96,17.599999999999998,21.084166666666665
2018-03-17 00:00:00+00:00,,21.174166666666668,21.204166666666666,23.62,17.769166666666667,25.31958333333333,26.823333333333334,21.717916666666667,14.141666666666666,16.544583333333332
2018-03-18 00:00:00+00:00,,19.39125,18.472916666666666,20.31375,17.100416666666668,23.1425,25.565416666666668,16.576249999999998,11.75,14.937083333333334
2018-03-19 00:00:00+00:00,,15.4525,15.20375,13.590416666666668,12.805833333333334,16.245833333333334,13.61125,9.808095238095238,6.070833333333333,10.48625
2018-03-20 00:00:00+00:00,,27.797916666666666,30.12,27.13625,24.072916666666668,30.0005,23.48,23.297083333333333,11.8375,19.992916666666666
2018-03-21 00:00:00+00:00,,22.020909090909093,22.305833333333336,18.78125,20.19875,23.75791666666667,18.838333333333335,14.224166666666667,13.583333333333334,15.21375
2018-03-22 00:00:00+00:00,,15.165416666666667,22.093333333333334,16.368000000000002,17.292083333333334,19.149166666666666,31.504166666666666,17.56083333333333,17.05,17.015416666666667
2018-03-23 00:00:00+00:00,,25.475416666666664,21.790833333333335,25.352500000000003,21.960476190476193,23.625416666666666,21.816666666666666,20.2275,13.358333333333334,16.202083333333334
2018-03-24 00:00:00+00:00,,18.357499999999998,27.754583333333333,24.043333333333333,20.75375,29.5425,26.57875,15.825416666666667,16.841666666666665,19.327916666666667
2018-03-25 00:00:00+00:00,,14.70875,25.72666666666667,18.167916666666667,14.467916666666667,24.21666666666667,19.854166666666668,16.380416666666665,12.491666666666667,16.783333333333335
2018-03-26 00:00:00+00:00,,21.819999999999997,21.20958333333333,21.71875,18.592916666666667,23.781666666666666,22.626666666666665,17.85875,15.075000000000001,16.986250000000002
2018-03-27 00:00:00+00:00,,25.402083333333334,23.5725,26.840833333333336,21.50583333333333,27.039166666666663,24.412499999999998,22.356190476190477,12.483333333333334,17.66625
2018-03-28 00:00:00+00:00,,23.295416666666668,18.968333333333334,23.859166666666667,15.602916666666667,26.269583333333333,21.57842105263158,21.305416666666666,8.508333333333333,12.285000000000002
2018-03-29 00:00:00+00:00,,22.65625,16.6225,25.30541666666667,16.149166666666666,28.439166666666665,27.51782608695652,22.36208333333333,7.3625,16.019166666666667
2018-03-30 00:00:00+00:00,,16.216666666666665,16.957916666666666,14.065,13.54625,20.24416666666667,25.7,12.157083333333333,8.845833333333333,10.51375
2018-03-31 00:00:00+00:00,,12.013333333333334,7.265000000000001,,8.1525,18.445,18.097083333333334,11.32875,3.4958333333333336,9.90375
2018-04-01 00:00:00+00:00,,9.18625,9.998333333333333,,6.944166666666667,14.18625,12.418333333333335,6.875,4.729166666666667,6.680416666666667
2018-04-02 00:00:00+00:00,,13.509166666666665,9.9575,18.420909090909092,9.977500000000001,21.040833333333335,15.625416666666666,8.4975,6.791666666666667,7.838823529411764
2018-04-03 00:00:00+00:00,,19.465416666666666,16.973333333333333,19.605833333333333,19.059583333333332,20.285416666666666,22.955416666666665,11.967500000000001,10.362499999999999,9.68125
2018-04-04 00:00:00+00:00,,14.422916666666666,12.515416666666667,15.111666666666666,11.8075,21.365416666666665,15.676666666666668,11.270833333333334,6.704166666666667,8.483809523809523
2018-04-05 00:00:00+00:00,,16.864583333333332,21.101666666666667,17.36583333333333,16.2725,27.300416666666667,24.144583333333333,12.3675,9.9125,12.468333333333334
2018-04-06 00:00:00+00:00,,13.459166666666667,15.13,12.412173913043478,10.133750000000001,21.47791666666667,16.330833333333334,9.23375,5.918181818181818,9.485000000000001
2018-04-07 00:00:00+00:00,,18.832083333333333,19.417916666666667,20.5025,19.19125,30.375,27.333333333333332,15.594583333333333,13.950000000000001,13.856250000000001
2018-04-08 00:00:00+00:00,,14.705833333333333,18.348333333333333,14.4475,13.111666666666666,21.983333333333334,20.51125,13.765,11.7125,13.010833333333332
2018-04-09 00:00:00+00:00,,14.294583333333334,16.3025,15.89875,16.594166666666666,22.76875,23.67833333333333,12.03625,16.341666666666665,10.748750000000001
2018-04-10 00:00:00+00:00,,13.238333333333335,11.76375,12.64,11.733333333333334,19.114583333333332,18.133333333333333,9.993333333333334,4.495833333333333,8.766363636363636
2018-04-11 00:00:00+00:00,,22.739166666666666,22.540833333333335,24.90875,19.364166666666666,30.922083333333333,21.449444444444445,17.830833333333334,13.512500000000001,15.147083333333333
2018-04-12 00:00:00+00:00,,18.302916666666665,26.486666666666665,21.09958333333333,18.72625,34.77041666666667,32.305416666666666,18.46125,16.791666666666668,19.228333333333335
2018-04-13 00:00:00+00:00,,17.537916666666668,21.219166666666666,17.209166666666665,18.36625,22.060833333333335,19.45375,14.434583333333334,17.412499999999998,12.822083333333333
2018-04-14 00:00:00+00:00,,13.825416666666667,19.279166666666665,15.082500000000001,18.49833333333333,24.839166666666667,20.237083333333334,14.33625,15.629166666666668,14.715000000000002
2018-04-15 00:00:00+00:00,,11.581249999999999,23.392916666666665,11.363750000000001,14.628333333333332,21.902083333333334,10.007916666666667,12.894166666666665,15.970833333333333,14.338333333333333
2018-04-16 00:00:00+00:00,,17.30666666666667,20.57708333333333,18.386666666666667,18.28,25.12833333333333,12.014166666666668,16.61625,12.270833333333334,14.15875
2018-04-17 00:00:00+00:00,,15.648333333333333,14.087916666666667,13.326666666666668,12.640416666666667,16.90458333333333,14.134444444444446,10.467916666666667,10.141666666666667,10.840416666666668
2018-04-18 00:00:00+00:00,,14.610416666666666,18.986250000000002,13.425416666666665,18.450416666666666,22.661666666666665,15.509583333333333,13.04875,13.179166666666667,10.485000000000001
2018-04-19 00:00:00+00:00,,10.176250000000001,23.142500000000002,11.020833333333334,17.125,16.284583333333334,12.906,12.406666666666666,12.625,12.599166666666667
2018-04-20 00:00:00+00:00,,7.9925,17.24421052631579,9.595416666666667,11.942631578947369,15.872916666666667,9.113684210526316,10.96875,9.973684210526315,11.405000000000001
2018-04-21 00:00:00+00:00,,18.807083333333335,15.555416666666666,19.605,13.812916666666666,22.047916666666666,104.17166666666667,14.76375,11.566666666666668,13.17875
2018-04-22 00:00:00+00:00,,11.794583333333334,14.699166666666665,12.657499999999999,13.214166666666666,17.3475,,10.515833333333333,10.645833333333334,9.125
2018-04-23 00:00:00+00:00,,13.630833333333333,16.007916666666667,12.031666666666666,13.264583333333334,17.040000000000003,12.416153846153845,9.434166666666666,13.9625,12.246666666666668
2018-04-24 00:00:00+00:00,,21.59375,26.248333333333335,18.992916666666666,19.182083333333335,29.9225,15.206666666666665,17.760833333333334,16.349999999999998,16.106666666666666
2018-04-25 00:00:00+00:00,,19.510416666666668,22.53125,16.8675,19.07875,22.855416666666667,17.868333333333336,16.392916666666668,13.804166666666667,15.88
2018-04-26 00:00:00+00:00,,25.629166666666666,21.300416666666667,24.025833333333335,20.150833333333335,24.625,15.779583333333333,16.71375,13.454166666666666,19.155416666666667
2018-04-27 00:00:00+00:00,,23.883750000000003,25.846249999999998,24.49208333333333,25.526666666666667,26.95625,16.952083333333334,16.05608695652174,18.2625,15.635
2018-04-28 00:00:00+00:00,,16.512916666666666,13.229999999999999,15.627083333333333,11.910000000000002,22.989166666666666,16.934583333333332,10.683749999999998,8.9,10.48875
2018-04-29 00:00:00+00:00,,16.647499999999997,28.284166666666668,15.820833333333333,18.64708333333333,21.562916666666666,13.04625,14.179583333333333,15.445833333333333,16.4925
2018-04-30 00:00:00+00:00,,14.306666666666667,20.373333333333335,16.052083333333332,14.919166666666667,21.41416666666667,16.75583333333333,12.970833333333333,14.379166666666668,13.545833333333334
2018-05-01 00:00:00+00:00,,18.111250000000002,22.2475,19.845416666666665,16.897916666666667,26.286666666666665,24.113333333333333,14.656666666666666,13.579166666666666,14.399166666666666
2018-05-02 00:00:00+00:00,,15.842500000000001,19.39125,15.055,15.422083333333333,19.172083333333333,11.090416666666668,12.980833333333335,13.516666666666667,16.400000000000002
2018-05-03 00:00:00+00:00,,20.382083333333334,23.433333333333334,20.847083333333334,16.118333333333336,28.463333333333335,12.349583333333333,15.920416666666666,19.32857142857143,17.3975
2018-05-04 00:00:00+00:00,,21.57875,17.315416666666668,23.85181818181818,15.897499999999999,25.855416666666667,19.624166666666667,12.142083333333334,11.691666666666668,14.274761904761904
2018-05-05 00:00:00+00:00,,14.96625,14.636666666666665,16.315,11.734583333333333,20.158333333333335,19.372083333333332,15.672083333333333,9.5,13.329583333333332
2018-05-06 00:00:00+00:00,,17.357083333333332,18.220833333333335,18.582083333333333,16.655,19.14708333333333,19.127916666666668,14.680833333333332,10.120833333333334,12.891666666666666
2018-05-07 00:00:00+00:00,,12.709583333333333,11.862499999999999,11.277083333333332,10.197142857142856,19.608333333333334,12.949583333333335,6.975416666666667,5.683333333333334,6.989999999999999
2018-05-08 00:00:00+00:00,,18.559545454545454,25.9375,17.830000000000002,17.733333333333334,24.44333333333333,20.2375,11.978333333333333,16.0625,11.507083333333334
2018-05-09 00:00:00+00:00,,15.902916666666668,13.939583333333333,15.868333333333334,13.070833333333333,22.063333333333333,17.61,9.34375,3.552380952380952,8.285416666666666
2018-05-10 00:00:00+00:00,,22.520833333333332,27.404583333333335,25.058695652173913,21.676666666666666,28.527083333333334,22.980416666666667,14.434166666666668,11.283333333333333,14.638333333333334
2018-05-11 00:00:00+00:00,,22.78916666666667,24.07166666666667,20.862105263157893,22.09958333333333,30.663749999999997,28.765833333333333,14.309583333333334,14.120833333333332,13.570833333333333
2018-05-12 00:00:00+00:00,,18.572916666666668,24.940833333333334,21.2775,21.93625,26.0475,21.22458333333333,13.64125,18.55,15.72375
2018-05-13 00:00:00+00:00,,14.378333333333332,12.184583333333334,,11.00625,18.71875,18.95375,11.669583333333334,3.841666666666667,7.873333333333334
2018-05-14 00:00:00+00:00,,19.451666666666668,18.68625,18.723333333333333,14.376666666666667,24.532916666666665,73.1675,14.848333333333334,9.020833333333334,14.44
2018-05-15 00:00:00+00:00,,16.017916666666668,16.731666666666666,16.035999999999998,16.352083333333333,18.799166666666668,22.131666666666664,11.089166666666666,8.066666666666666,10.034166666666666
2018-05-16 00:00:00+00:00,,17.767916666666668,16.228125000000002,19.2875,16.219583333333333,21.713333333333335,21.019583333333333,16.263333333333332,7.091666666666668,12.99375
2018-05-17 00:00:00+00:00,,17.815416666666668,22.846666666666664,20.242608695652173,17.195833333333333,26.241249999999997,17.03375,15.407272727272726,11.862499999999999,16.069166666666668
2018-05-18 00:00:00+00:00,,18.505416666666665,15.429583333333333,18.088333333333335,15.05625,21.671666666666667,16.6285,15.225833333333334,8.579166666666667,14.542916666666665
2018-05-19 00:00:00+00:00,,16.78291666666667,17.2825,17.027083333333334,15.737499999999999,21.069166666666668,15.8775,10.447083333333333,11.541666666666666,11.9225
2018-05-20 00:00:00+00:00,,21.765,20.09375,22.638333333333335,18.615,30.096249999999998,27.148750000000003,15.804583333333333,12.304166666666667,16.402083333333334
2018-05-21 00:00:00+00:00,,13.874166666666667,12.7575,16.486250000000002,9.993333333333334,19.466666666666665,14.84125,10.390416666666667,6.8,9.31625
2018-05-22 00:00:00+00:00,,19.307916666666667,21.53761904761905,19.760416666666668,17.586666666666666,27.525000000000002,21.8175,13.210833333333333,14.929166666666667,13.062916666666666
2018-05-23 00:00:00+00:00,,18.830000000000002,15.293750000000001,19.37875,15.216666666666667,25.265833333333333,25.417083333333334,13.796666666666667,10.6875,11.262500000000001
2018-05-24 00:00:00+00:00,,16.628333333333334,18.006249999999998,18.719166666666666,16.120416666666667,27.302608695652175,18.999166666666667,9.476666666666667,10.645833333333334,8.18625
2018-05-25 00:00:00+00:00,,20.41625,16.983333333333334,20.61875,16.822083333333335,24.46291666666667,16.890416666666667,11.467916666666667,10.266666666666667,10.188333333333333
2018-05-26 00:00:00+00:00,,16.510416666666668,18.52541666666667,18.79625,14.847916666666668,23.605416666666667,16.721666666666668,19.1475,9.529166666666667,14.15375
2018-05-27 00:00:00+00:00,,16.583333333333332,17.87375,20.02875,15.257083333333334,26.394583333333333,33.21,12.407083333333333,11.866666666666667,12.375833333333333
2018-05-28 00:00:00+00:00,,18.6675,18.55375,18.382083333333334,16.69375,27.247333333333334,19.605,10.524166666666668,11.15,9.04625
2018-05-29 00:00:00+00:00,,20.7975,23.789583333333336,23.34277777777778,19.201249999999998,,28.885,16.749583333333334,13.729166666666666,15.003333333333332
2018-05-30 00:00:00+00:00,,19.825833333333332,25.796666666666667,13.275416666666667,21.46875,,21.0575,15.153333333333334,16.270833333333332,16.46
2018-05-31 00:00:00+00:00,,14.975,24.303749999999997,14.96875,18.63,,14.430416666666666,15.744583333333333,12.829166666666666,16.1875
2018-06-01 00:00:00+00:00,,16.2425,29.75208333333333,15.259583333333333,21.238333333333333,,17.31083333333333,18.637083333333333,18.974999999999998,22.171666666666667
2018-06-02 00:00:00+00:00,,14.571666666666667,20.149166666666666,14.403333333333334,15.2325,17.789565217391303,14.669583333333334,12.922916666666666,11.354166666666666,15.243333333333334
2018-06-03 00:00:00+00:00,,10.493333333333334,18.309166666666666,11.742916666666666,11.72875,16.799166666666668,13.081666666666665,10.454166666666667,12.9125,12.851666666666667
2018-06-04 00:00:00+00:00,,15.0535,17.22375,11.085416666666667,14.79875,15.87,9.051666666666668,10.66,11.829166666666666,12.237499999999999
2018-06-05 00:00:00+00:00,,11.167499999999999,18.589166666666667,9.459166666666667,16.103,12.569166666666668,8.6625,12.998333333333333,13.420833333333333,9.5275
2018-06-06 00:00:00+00:00,,9.395,21.99190476190476,8.953333333333333,14.84,13.140416666666667,9.118333333333334,13.108695652173912,13.654166666666667,12.865
2018-06-07 00:00:00+00:00,,14.715416666666668,24.564166666666665,9.980952380952381,17.607916666666664,15.81,9.990833333333333,13.457916666666668,15.033333333333333,16.774166666666666
2018-06-08 00:00:00+00:00,,10.902500000000002,19.79,13.518333333333333,12.70875,15.575416666666667,10.525,15.892083333333334,12.694444444444445,16.323333333333334
2018-06-09 00:00:00+00:00,,15.918750000000001,21.47666666666667,17.811,17.034166666666668,15.679583333333333,13.205416666666666,15.197916666666666,15.254166666666668,18.724999999999998
2018-06-10 00:00:00+00:00,,14.527916666666668,16.68,,14.192083333333334,13.582916666666668,13.565833333333332,12.363333333333335,11.783333333333333,13.199166666666665
2018-06-11 00:00:00+00:00,,16.277083333333334,15.968333333333334,15.30777777777778,15.071666666666665,21.154705882352943,20.343333333333334,14.030833333333334,8.566666666666666,15.02875
2018-06-12 00:00:00+00:00,,19.994583333333335,26.703333333333333,16.436666666666667,20.167916666666667,19.534583333333334,12.994210526315788,18.20375,14.704166666666666,13.814166666666667
2018-06-13 00:00:00+00:00,,13.56,21.12125,13.059166666666668,16.7275,18.988333333333333,13.640833333333333,13.729999999999999,13.037500000000001,15.485
2018-06-14 00:00:00+00:00,,14.080833333333333,22.017916666666665,14.354583333333332,15.500416666666666,16.081666666666667,12.505,17.230416666666667,14.404166666666667,19.843333333333334
2018-06-15 00:00:00+00:00,,12.8675,22.56041666666667,11.8175,19.402083333333334,20.267916666666668,12.971666666666666,14.5575,13.982608695652175,14.674999999999999
2018-06-16 00:00:00+00:00,,9.839583333333334,18.917083333333334,14.1475,13.057083333333333,20.317272727272726,13.014166666666668,16.764583333333334,13.025,17.459166666666665
2018-06-17 00:00:00+00:00,,7.87375,14.391666666666666,5.87,8.4325,9.439166666666667,6.87125,8.975,8.1625,11.654166666666667
