Fecha,Cotocollao_x,Cotocollao_y
2018-03-19,0.0,16.25583333333333
2018-03-20,508.199,21.42565217391304
2018-03-21,334.926,18.9375
2018-03-22,0.0,17.91125
2018-03-23,0.0,24.3525
2018-03-24,0.0,17.34291666666667
2018-03-25,249.072,13.30291666666667
2018-03-26,598.99,19.45333333333333
2018-03-27,494.79,21.28375
2018-03-28,531.449,16.91625
2018-03-29,0.0,15.86125
2018-03-30,0.0,12.4
2018-03-31,0.0,6.894166666666667
2018-04-01,0.0,8.27
2018-04-02,0.0,9.719166666666666
2018-04-03,0.0,17.03
2018-04-04,0.0,13.3
2018-04-05,0.0,13.61583333333333
2018-04-06,0.0,13.36291666666667
2018-04-07,0.0,17.3975
2018-04-08,264.082,12.73791666666667
2018-04-09,0.0,16.25041666666667
2018-04-10,0.0,13.0125
2018-04-11,0.0,20.39333333333333
2018-04-12,133.29,17.64625
2018-04-13,0.0,18.77083333333333
2018-04-14,533.064,19.93416666666667
2018-04-15,347.908,12.84166666666667
2018-04-16,0.0,16.81
2018-04-17,371.412,14.75583333333333
2018-04-18,0.0,17.08291666666667
2018-04-19,358.229,14.28555555555555
2018-04-20,294.078,11.76208333333333
2018-04-21,276.858,13.53458333333333
2018-04-22,234.211,13.23208333333333
2018-04-23,0.0,13.87458333333333
2018-04-24,437.54,21.14125
2018-04-25,0.0,17.09916666666667
2018-04-26,0.0,21.73541666666667
2018-04-27,0.0,22.70695652173913
2018-04-28,0.0,13.72958333333333
2018-04-29,0.0,17.425
2018-04-30,0.0,14.80541666666667
2018-05-01,0.0,15.51291666666667
2018-05-02,0.0,16.21875
2018-05-03,474.702,16.28791666666667
2018-05-04,353.734,14.41208333333333
2018-05-05,410.578,13.895
2018-05-06,441.0,14.83375
2018-05-07,0.0,12.50714285714286
2018-05-08,0.0,14.61583333333333
2018-05-09,0.0,13.98434782608696
2018-05-10,440.5,19.95045454545455
2018-05-11,0.0,22.65583333333333
2018-05-12,0.0,19.24166666666667
2018-05-13,0.0,11.205
2018-05-14,0.0,13.61625
2018-05-15,313.278,16.07739130434783
2018-05-16,0.0,16.30583333333333
2018-05-17,414.505,16.46125
2018-05-18,0.0,14.79333333333333
2018-05-19,413.0,17.42166666666667
2018-05-20,0.0,15.7925
2018-05-21,525.25,11.06958333333333
2018-05-22,378.0,18.85666666666667
2018-05-23,0.0,13.73083333333333
2018-05-24,0.0,17.1075
2018-05-25,0.0,15.79291666666666
2018-05-26,0.0,14.93416666666667
2018-05-27,0.0,15.56458333333333
2018-05-28,0.0,18.23291666666667
2018-05-29,0.0,16.18347826086957
2018-05-30,405.804,20.23478260869565
2018-05-31,193.777,21.09708333333333
2018-06-01,0.0,17.71260869565217
2018-06-02,447.48,14.14583333333333
2018-06-03,0.0,11.28541666666667
2018-06-04,388.0,14.83391304347826
2018-06-05,508.132,16.002
2018-06-06,266.135,15.02434782608696
2018-06-07,93.408,16.32375
2018-06-08,156.354,13.01458333333333
2018-06-09,237.328,17.855
2018-06-10,0.0,13.83541666666667
2018-06-11,225.114,15.78875
2018-06-12,0.0,16.93695652173913
2018-06-13,169.444,17.1404347826087
2018-06-14,300.501,16.53791666666667
2018-06-15,0.0,17.68375
2018-06-16,325.384,12.14333333333333
2018-06-17,347.834,7.397916666666666
2018-06-18,339.247,7.65125
2018-06-19,350.0,10.8325
2018-06-20,360.065,13.50291666666667
2018-06-21,244.794,10.57125
2018-06-22,136.347,15.06416666666667
2018-06-23,0.0,18.16416666666667
2018-06-24,369.871,14.22416666666667
2018-06-25,344.681,15.97086956521739
2018-06-26,0.0,23.63
2018-06-27,0.0,15.97466666666667
2018-06-28,0.0,17.77083333333333
2018-06-29,0.0,17.68958333333333
2018-06-30,471.09,16.59083333333333
2018-07-01,337.448,10.88916666666667
2018-07-02,153.828,17.14956521739131
2018-07-03,125.857,18.07125
2018-07-04,337.926,12.53083333333333
2018-07-05,0.0,11.63041666666667
2018-07-06,563.323,13.46166666666667
2018-07-07,0.0,13.18208333333333
2018-07-08,175.554,10.72291666666667
2018-07-09,289.426,9.767083333333334
2018-07-10,202.318,11.78916666666667
2018-07-11,291.728,14.13791666666667
2018-07-12,180.212,10.10125
2018-07-13,351.973,9.35
2018-07-14,0.0,9.237916666666667
2018-07-15,191.466,7.505833333333334
2018-07-16,64.308,10.61
2018-07-17,241.917,11.39625
2018-07-18,411.5,14.51583333333333
2018-07-19,236.444,13.66208333333333
2018-07-20,0.0,17.80375
2018-07-21,0.0,16.52541666666667
2018-07-22,444.0,15.18333333333333
2018-07-23,304.916,16.92916666666667
2018-07-24,210.836,13.52791666666667
2018-07-25,0.0,15.40958333333333
2018-07-26,217.126,18.76791666666667
2018-07-27,0.0,16.92333333333333
2018-07-28,161.972,14.51833333333333
2018-07-29,0.0,18.96583333333333
2018-07-30,0.0,11.03583333333333
2018-07-31,0.0,14.04130434782609
2018-08-01,241.643,15.13
2018-08-02,168.685,17.32583333333333
2018-08-03,0.0,17.36833333333334
2018-08-04,0.0,12.455
2018-08-05,274.097,15.29208333333333
2018-08-06,620.738,10.39208333333333
2018-08-07,555.052,7.206666666666667
2018-08-08,320.807,7.515833333333333
2018-08-09,350.716,8.224166666666667
2018-08-10,364.67,6.32875
2018-08-11,285.633,7.217083333333334
2018-08-12,246.219,7.515833333333333
2018-08-13,280.529,15.93590909090909
2018-08-14,402.943,18.93125
2018-08-15,0.0,18.71958333333333
2018-08-16,186.189,11.79041666666667
2018-08-17,268.197,13.83916666666667
2018-08-18,120.332,15.545
2018-08-19,220.51,10.03041666666667
2018-08-20,197.991,9.426666666666668
2018-08-21,225.557,7.553333333333334
2018-08-22,0.0,11.07458333333333
2018-08-23,391.351,15.15416666666667
2018-08-24,118.28,13.83458333333333
2018-08-25,154.644,14.49333333333333
2018-08-26,284.32,7.78875
2018-08-27,339.73,13.77833333333333
2018-08-28,190.419,14.24291666666667
2018-08-29,196.586,11.72958333333333
2018-08-30,174.983,18.44458333333333
2018-08-31,0.0,23.9775
2018-09-01,213.782,17.01833333333333
2018-09-02,0.0,20.18545454545454
2018-09-03,214.662,13.99291666666667
2018-09-04,434.708,7.5035
2018-09-05,438.413,17.63583333333333
2018-09-06,196.433,23.44454545454545
2018-09-07,0.0,29.24416666666667
2018-09-08,289.461,18.75916666666667
2018-09-09,394.95,8.303333333333333
2018-09-10,230.002,13.67583333333334
2018-09-11,0.0,25.36291666666667
2018-09-12,0.0,25.30090909090909
2018-09-13,392.0,22.97416666666667
2018-09-14,0.0,18.34083333333333
2018-09-15,0.0,18.42
2018-09-16,0.0,13.33625
2018-09-17,254.85,18.30208333333333
2018-09-18,210.544,20.59666666666667
2018-09-19,283.436,19.833
2018-09-20,142.026,10.17
2018-09-21,376.181,11.77230769230769
2018-09-22,285.586,
2018-09-23,0.0,14.53958333333333
2018-09-24,480.338,13.19166666666667
2018-09-25,381.071,14.73208333333333
2018-09-26,479.133,17.63833333333333
2018-09-27,550.373,19.78833333333333
2018-09-28,171.234,23.43208333333333
2018-09-29,292.078,19.90125
2018-09-30,0.0,21.055
2018-10-01,538.261,24.15095238095238
2018-10-02,519.519,22.761
2018-10-03,384.411,29.20208333333333
2018-10-04,441.0,27.03708333333333
2018-10-05,252.126,26.01833333333333
2018-10-06,0.0,28.31086956521739
2018-10-07,0.0,32.61333333333334
2018-10-08,0.0,16.44458333333333
2018-10-09,0.0,18.9325
2018-10-10,0.0,16.77583333333333
2018-10-11,0.0,19.71791666666667
2018-10-12,365.024,21.28625
2018-10-13,232.114,22.18958333333333
2018-10-14,402.109,16.02583333333333
2018-10-15,461.747,28.49227272727273
2018-10-16,325.699,23.8304347826087
2018-10-17,409.465,28.89761904761905
2018-10-18,0.0,30.24625
2018-10-19,274.192,30.20125
2018-10-20,0.0,19.94833333333333
2018-10-21,472.118,17.24208333333333
2018-10-22,396.167,21.14478260869565
2018-10-23,0.0,19.33058823529412
2018-10-24,279.38,23.08625
2018-10-25,0.0,25.94181818181818
2018-10-26,501.354,22.17636363636364
2018-10-27,0.0,21.2925
2018-10-28,280.125,21.90833333333333
2018-10-29,0.0,21.16090909090909
2018-10-30,233.639,21.44916666666667
2018-10-31,497.004,22.21818181818182
2018-11-01,0.0,18.87791666666667
2018-11-02,411.776,14.63
2018-11-03,0.0,13.74125
2018-11-04,0.0,8.935416666666667
2018-11-05,0.0,17.80833333333333
2018-11-06,281.218,20.97619047619047
2018-11-07,326.09,18.66590909090909
2018-11-08,0.0,16.6075
2018-11-09,0.0,13.72041666666667
2018-11-10,0.0,15.58125
2018-11-11,520.372,14.4475
2018-11-12,0.0,15.63708333333333
2018-11-13,553.334,18.27708333333333
2018-11-14,543.227,17.99166666666667
2018-11-15,579.0,17.3525
2018-11-16,0.0,16.25375
2018-11-17,0.0,24.85291666666667
2018-11-18,478.604,16.2775
2018-11-19,0.0,17.34875
2018-11-20,0.0,22.11
2018-11-21,0.0,24.49333333333334
2018-11-22,425.716,17.22826086956522
2018-11-23,400.309,17.90363636363636
2018-11-24,0.0,28.955
2018-11-25,524.399,
2018-11-26,0.0,6.0475
2018-11-27,0.0,16.97476190476191
2018-11-28,377.424,14.46619047619048
2018-11-29,0.0,17.36666666666667
2018-11-30,0.0,15.70333333333333
2018-12-01,240.041,13.89428571428572
2018-12-02,418.0,14.19291666666667
2018-12-03,0.0,19.10958333333333
2018-12-04,0.0,21.03304347826087
2018-12-05,0.0,19.66541666666667
2018-12-06,307.819,21.79666666666667
2018-12-07,0.0,18.96166666666667
2018-12-08,0.0,17.34458333333333
2018-12-09,309.16,14.33333333333333
2018-12-10,504.288,15.14826086956522
2018-12-11,0.0,15.92791666666667
2018-12-12,0.0,14.50869565217391
2018-12-13,0.0,11.67727272727273
2018-12-14,0.0,16.04045454545454
2018-12-15,313.34,17.0625
2018-12-16,328.207,14.45958333333333
2018-12-17,525.656,18.09583333333333
2018-12-18,0.0,20.24958333333333
2018-12-19,0.0,17.04478260869565
2018-12-20,0.0,18.21166666666667
2018-12-21,0.0,18.37416666666667
2018-12-22,0.0,16.78208333333333
2018-12-23,189.594,13.4775
2018-12-24,459.153,17.35291666666667
2018-12-25,369.224,10.99416666666667
2018-12-26,225.46,12.54583333333333
2018-12-27,0.0,11.33583333333333
2018-12-28,0.0,12.92791666666667
2018-12-29,344.626,11.48375
2018-12-30,360.865,10.74583333333333
2018-12-31,0.0,11.74791666666667
2019-01-01,297.518,6.953181818181818
2019-01-02,194.992,10.84916666666667
2019-01-03,387.049,10.47
2019-01-04,0.0,11.69666666666667
2019-01-05,307.092,17.2575
2019-01-06,0.0,18.09217391304348
2019-01-07,0.0,18.74739130434783
2019-01-08,0.0,20.67625
2019-01-09,0.0,17.20181818181818
2019-01-10,0.0,15.75416666666667
2019-01-11,0.0,17.86291666666667
2019-01-12,390.768,16.10173913043478
2019-01-13,0.0,16.16791666666667
2019-01-14,451.687,16.97545454545454
2019-01-15,0.0,21.155
2019-01-16,0.0,18.65809523809524
2019-01-17,0.0,23.70333333333333
2019-01-18,412.052,17.61590909090909
2019-01-19,0.0,19.9545
2019-01-20,0.0,15.42409090909091
2019-01-21,385.274,15.55
2019-01-22,0.0,16.465
2019-01-23,327.283,15.26434782608696
2019-01-24,229.719,14.40291666666667
2019-01-25,252.538,18.88285714285714
2019-01-26,217.141,16.2625
2019-01-27,305.631,15.31583333333333
2019-01-28,0.0,9.87875
2019-01-29,0.0,15.63791666666667
2019-01-30,0.0,18.38041666666667
2019-01-31,0.0,15.04739130434782
2019-02-01,0.0,18.13416666666667
2019-02-02,0.0,15.62541666666667
2019-02-03,0.0,18.16739130434783
2019-02-04,0.0,19.15916666666667
2019-02-05,0.0,20.16782608695652
2019-02-06,0.0,26.42863636363636
2019-02-07,0.0,18.67545454545455
2019-02-08,369.908,17.11136363636363
2019-02-09,0.0,16.333
2019-02-10,582.677,15.72086956521739
2019-02-11,0.0,15.75260869565217
2019-02-12,468.124,20.09391304347826
2019-02-13,0.0,15.50913043478261
2019-02-14,0.0,23.97666666666667
2019-02-15,468.683,26.84153846153846
2019-02-16,403.739,26.65545454545454
2019-02-17,279.761,22.4485
2019-02-18,0.0,17.717
2019-02-19,0.0,19.69347826086956
2019-02-20,0.0,21.05545454545455
2019-02-21,0.0,23.06285714285714
2019-02-22,0.0,21.398
2019-02-23,0.0,20.28714285714286
2019-02-24,0.0,13.57958333333333
2019-02-25,0.0,15.43952380952381
2019-02-26,392.403,14.47565217391304
2019-02-27,378.0,14.87791666666667
2019-02-28,0.0,16.10173913043478
2019-03-01,644.667,19.18541666666667
2019-03-02,0.0,24.21347826086956
2019-03-03,545.088,20.425
2019-03-04,0.0,16.18363636363636
2019-03-05,0.0,24.6095652173913
2019-03-06,0.0,22.89391304347826
2019-03-07,0.0,22.1335
2019-03-08,284.082,16.85904761904762
2019-03-09,0.0,15.9625
2019-03-10,556.114,12.05916666666667
2019-03-11,0.0,19.95208333333333
2019-03-12,0.0,18.15695652173913
2019-03-13,0.0,24.35565217391304
2019-03-14,0.0,18.80714285714286
2019-03-15,0.0,14.93041666666667
2019-03-16,234.968,20.53782608695652
2019-03-17,370.954,20.91375
2019-03-18,0.0,24.53913043478261
2019-03-19,0.0,16.51291666666667
2019-03-20,0.0,16.13045454545454
2019-03-21,344.799,12.5325
2019-03-22,0.0,21.05727272727273
2019-03-23,351.986,19.70545454545454
2019-03-24,546.103,21.69083333333333
2019-03-25,0.0,22.66083333333333
2019-03-26,534.0,21.24652173913044
2019-03-27,0.0,23.52260869565217
2019-03-28,566.496,17.73227272727273
2019-03-29,0.0,19.91
2019-03-30,0.0,22.02904761904762
2019-03-31,0.0,20.18869565217392
2019-04-01,0.0,15.27458333333333
2019-04-02,466.833,16.84375
2019-04-03,0.0,12.46875
2019-04-04,0.0,10.26666666666667
2019-04-05,0.0,17.91869565217391
2019-04-06,0.0,17.48956521739131
2019-04-07,0.0,21.66125
2019-04-08,420.386,20.576
2019-04-09,268.76,22.80217391304348
2019-04-10,0.0,14.69666666666667
2019-04-11,422.547,20.01333333333333
2019-04-12,0.0,19.19681818181818
2019-04-13,0.0,12.90833333333333
2019-04-14,441.312,16.27625
2019-04-15,0.0,17.39416666666667
2019-04-16,348.412,20.08434782608696
2019-04-17,0.0,15.87565217391304
2019-04-18,0.0,17.51173913043478
2019-04-19,0.0,9.837083333333334
2019-04-20,0.0,11.29083333333333
2019-04-21,0.0,7.42875
2019-04-22,504.271,16.32173913043478
2019-04-23,0.0,19.26083333333333
2019-04-24,0.0,14.95333333333333
2019-04-25,0.0,17.13772727272728
2019-04-26,0.0,16.17458333333333
2019-04-27,345.506,18.25166666666667
2019-04-28,0.0,12.3625
2019-04-29,0.0,18.65333333333333
2019-04-30,430.0,12.77590909090909
2019-05-01,152.953,16.22916666666667
2019-05-02,0.0,19.24458333333333
2019-05-03,0.0,15.96333333333333
2019-05-04,0.0,14.08916666666667
2019-05-05,0.0,10.60666666666667
2019-05-06,253.322,14.03958333333333
2019-05-07,0.0,16.91904761904762
2019-05-08,0.0,14.11222222222222
2019-05-09,0.0,16.8925
2019-05-10,0.0,14.13208333333333
2019-05-11,163.0,19.79391304347826
2019-05-12,0.0,16.10916666666667
2019-05-13,0.0,22.46565217391305
2019-05-14,0.0,20.81863636363636
2019-05-15,0.0,17.48833333333333
2019-05-16,413.346,19.98625
2019-05-17,0.0,16.90136363636364
2019-05-18,0.0,11.48375
2019-05-19,0.0,10.83666666666667
2019-05-20,0.0,20.70333333333333
2019-05-21,0.0,13.56
2019-05-22,334.303,12.042
2019-05-23,0.0,14.72782608695652
2019-05-24,224.202,14.28791666666667
2019-05-25,0.0,12.40625
2019-05-26,0.0,10.94541666666667
2019-05-27,411.295,17.4075
2019-05-28,0.0,17.35333333333333
2019-05-29,561.433,14.84541666666667
2019-05-30,0.0,16.86166666666667
2019-05-31,0.0,12.0795652173913
2019-06-01,482.623,12.65625
2019-06-02,0.0,11.73833333333333
2019-06-03,431.62,15.57708333333333
2019-06-04,239.831,11.92583333333334
2019-06-05,0.0,12.83958333333334
2019-06-06,0.0,14.79541666666667
2019-06-07,0.0,19.18041666666667
2019-06-08,330.0,19.37416666666667
2019-06-09,344.258,14.925
2019-06-10,0.0,14.16333333333333
2019-06-11,480.5,18.49958333333333
2019-06-12,0.0,18.16791666666667
2019-06-13,0.0,16.97809523809524
2019-06-14,0.0,19.70304347826087
2019-06-15,0.0,20.00041666666667
2019-06-16,374.0,13.32666666666667
2019-06-17,266.734,9.761666666666667
2019-06-18,250.423,7.8975
2019-06-19,324.052,9.729166666666666
2019-06-20,419.912,9.844583333333334
2019-06-21,0.0,8.23625
2019-06-22,0.0,8.4975
2019-06-23,443.0,7.739999999999999
2019-06-24,0.0,16.24458333333333
2019-06-25,257.922,15.79083333333333
2019-06-26,184.804,16.57391304347826
2019-06-27,204.083,16.37782608695652
2019-06-28,239.056,11.47041666666667
2019-06-29,0.0,13.19791666666667
2019-06-30,335.0,10.02833333333333
2019-07-01,0.0,13.92708333333333
2019-07-02,287.878,19.74086956521739
2019-07-03,324.393,18.92
2019-07-04,399.782,20.3375
2019-07-05,231.122,15.49333333333333
2019-07-06,395.778,10.12
2019-07-07,0.0,7.509583333333333
2019-07-08,0.0,12.995
2019-07-09,366.061,10.81434782608696
2019-07-10,272.667,9.805
2019-07-11,82.353,14.9875
2019-07-12,453.348,19.75
2019-07-13,452.215,18.19666666666667
2019-07-14,0.0,11.81625
2019-07-15,0.0,13.36083333333333
2019-07-16,474.842,13.23454545454546
2019-07-17,0.0,10.75
2019-07-18,297.524,9.6225
2019-07-19,189.993,9.561666666666666
2019-07-20,326.119,7.737083333333334
2019-07-21,0.0,8.748333333333333
2019-07-22,0.0,12.97125
2019-07-23,0.0,12.972
2019-07-24,0.0,12.21583333333333
2019-07-25,0.0,18.94708333333334
2019-07-26,0.0,11.82
2019-07-27,0.0,10.74208333333333
2019-07-28,0.0,8.31875
2019-07-29,159.338,12.19041666666667
2019-07-30,133.992,12.12791666666667
2019-07-31,0.0,7.492916666666667
2019-08-01,206.531,13.18333333333333
2019-08-02,0.0,21.18458333333333
2019-08-03,326.773,11.50958333333333
2019-08-04,0.0,7.840833333333333
2019-08-05,281.925,12.63875
2019-08-06,52.604,12.49125
2019-08-07,345.888,11.20208333333333
2019-08-08,307.043,8.995
2019-08-09,0.0,8.989583333333334
2019-08-10,346.866,11.05916666666667
2019-08-11,201.218,9.044583333333334
2019-08-12,263.909,9.09375
2019-08-13,459.446,9.793333333333333
2019-08-14,520.13,20.61904761904762
2019-08-15,326.944,28.60333333333334
2019-08-16,0.0,19.61739130434783
2019-08-17,0.0,20.45791666666667
2019-08-18,437.04,11.48416666666667
2019-08-19,240.343,9.699166666666667
2019-08-20,308.576,7.62
2019-08-21,326.994,9.30125
2019-08-22,306.161,10.66166666666667
2019-08-23,0.0,7.682083333333334
2019-08-24,296.44,8.110833333333334
2019-08-25,0.0,9.674347826086956
2019-08-26,299.908,9.214166666666667
2019-08-27,340.387,10.26863636363636
2019-08-28,234.147,15.25727272727273
2019-08-29,192.344,10.2725
2019-08-30,259.836,16.585
2019-08-31,258.109,20.39083333333333
2019-09-01,0.0,14.72
2019-09-02,200.608,21.5404347826087
2019-09-03,0.0,21.73416666666667
2019-09-04,0.0,20.8175
2019-09-05,313.0,20.37875
2019-09-06,217.667,19.35958333333333
2019-09-07,199.177,8.715833333333334
2019-09-08,167.107,9.331249999999999
2019-09-09,312.258,11.49125
2019-09-10,0.0,17.96
2019-09-11,371.194,15.44608695652174
2019-09-12,0.0,26.18238095238095
2019-09-13,298.198,12.40666666666667
2019-09-14,586.14,9.875833333333334
2019-09-15,573.0,12.19166666666667
2019-09-16,238.008,19.45833333333333
2019-09-17,0.0,19.08130434782609
2019-09-18,0.0,20.70666666666667
2019-09-19,0.0,17.69625
2019-09-20,0.0,18.69
2019-09-21,0.0,21.92625
2019-09-22,494.971,13.78208333333333
2019-09-23,0.0,13.18739130434783
2019-09-24,0.0,13.62375
2019-09-25,0.0,18.68875
2019-09-26,0.0,18.86958333333333
2019-09-27,442.788,17.99458333333333
2019-09-28,0.0,12.23791666666667
2019-09-29,295.536,11.30739130434783
2019-09-30,0.0,16.81380952380952
2019-10-01,552.0,23.87833333333333
2019-10-02,471.245,18.595
2019-10-03,0.0,16.82583333333333
2019-10-04,0.0,19.05875
2019-10-05,0.0,16.9425
2019-10-06,0.0,9.89625
2019-10-07,0.0,8.6625
2019-10-08,0.0,18.46625
2019-10-09,0.0,15.49458333333333
2019-10-10,0.0,16.51333333333333
2019-10-11,0.0,15.36375
2019-10-12,0.0,20.09958333333333
2019-10-13,0.0,15.55958333333333
2019-10-14,349.584,14.77125
2019-10-15,0.0,18.86208333333333
2019-10-16,0.0,18.00041666666667
2019-10-17,0.0,19.22291666666667
2019-10-18,496.069,17.64210526315789
2019-10-19,0.0,15.96
2019-10-20,0.0,12.82333333333333
2019-10-21,0.0,14.4475
2019-10-22,578.0,10.2475
2019-10-23,0.0,14.71894736842105
2019-10-24,0.0,21.16875
2019-10-25,505.248,21.28409090909091
2019-10-26,0.0,16.25833333333333
2019-10-27,413.896,12.04541666666667
2019-10-28,0.0,11.78333333333333
2019-10-29,340.963,14.76166666666667
2019-10-30,517.873,15.41541666666667
2019-10-31,0.0,17.32958333333334
2019-11-01,458.836,11.57541666666667
2019-11-02,402.605,8.330416666666666
2019-11-03,488.418,9.679583333333333
2019-11-04,0.0,8.254583333333334
2019-11-05,345.512,12.1275
2019-11-06,0.0,13.65833333333333
2019-11-07,422.681,16.18761904761905
2019-11-08,365.128,12.44875
2019-11-09,0.0,10.4125
2019-11-10,0.0,8.22
2019-11-11,0.0,9.420833333333333
2019-11-12,0.0,12.94083333333333
2019-11-13,0.0,9.110833333333334
2019-11-14,564.692,9.867916666666668
2019-11-15,0.0,11.097
2019-11-16,0.0,11.12166666666667
2019-11-17,453.946,7.387916666666666
2019-11-18,315.881,13.74208333333333
2019-11-19,0.0,15.54125
2019-11-20,0.0,12.44125
2019-11-21,0.0,11.4325
2019-11-22,0.0,15.36583333333333
2019-11-23,488.649,17.62541666666667
2019-11-24,384.932,17.78090909090909
2019-11-25,446.125,11.45076923076923
2019-11-26,402.709,13.01208333333333
2019-11-27,0.0,11.0275
2019-11-28,0.0,13.24041666666667
2019-11-29,0.0,17.66083333333333
2019-11-30,560.398,11.895
2019-12-01,0.0,10.81625
2019-12-02,395.816,14.825
2019-12-03,454.007,17.28375
2019-12-04,405.082,15.235
2019-12-05,523.649,16.21875
2019-12-06,0.0,12.72291666666667
2019-12-07,0.0,7.918333333333333
2019-12-08,0.0,6.685416666666666
2019-12-09,0.0,14.1875
2019-12-10,0.0,17.18625
2019-12-11,0.0,14.72857142857143
2019-12-12,0.0,12.2475
2019-12-13,0.0,19.90583333333333
2019-12-14,586.21,20.825
2019-12-15,0.0,18.47541666666667
2019-12-16,440.308,17.60208333333333
2019-12-17,586.0,15.71875
2019-12-18,334.814,15.82958333333333
2019-12-19,479.837,17.3025
2019-12-20,0.0,18.51681818181818
2019-12-21,527.081,13.58208333333334
2019-12-22,0.0,10.81764705882353
2019-12-23,357.005,
2019-12-24,0.0,13.78071428571429
2019-12-25,272.267,11.24791666666667
2019-12-26,235.958,11.125
2019-12-27,576.832,12.05541666666667
2019-12-28,529.291,14.35
2019-12-29,370.775,10.86541666666667
2019-12-30,0.0,8.729583333333332
2019-12-31,0.0,8.622083333333334
2020-01-01,0.0,5.813333333333333
2020-01-02,0.0,8.810833333333333
2020-01-03,0.0,11.18041666666667
2020-01-04,310.139,12.07375
2020-01-05,324.03,6.608333333333333
2020-01-06,308.011,8.380833333333333
2020-01-07,0.0,13.54291666666667
2020-01-08,420.78,20.38444444444444
2020-01-09,490.0,15.35875
2020-01-10,379.81,14.76458333333333
2020-01-11,333.0,10.86375
2020-01-12,274.623,7.940416666666667
2020-01-13,269.598,10.58083333333333
2020-01-14,277.464,21.54
2020-01-15,270.047,12.92428571428571
2020-01-16,477.389,11.71333333333333
2020-01-17,277.541,7.655
2020-01-18,0.0,6.689166666666666
2020-01-19,361.761,7.034583333333333
2020-01-20,0.0,9.383750000000001
2020-01-21,0.0,7.351666666666667
2020-01-22,0.0,6.661666666666666
2020-01-23,0.0,9.04375
2020-01-24,514.147,9.03875
2020-01-25,0.0,11.48708333333333
2020-01-26,527.788,10.22958333333333
2020-01-27,0.0,9.275
2020-01-28,307.382,14.16833333333333
2020-01-29,0.0,10.44083333333333
2020-01-30,0.0,16.28375
2020-01-31,0.0,19.34173913043478
2020-02-01,0.0,17.39875
2020-02-02,0.0,8.886666666666667
2020-02-03,437.37,11.67590909090909
2020-02-04,467.607,14.22875
2020-02-05,95.538,20.63
2020-02-06,294.8,18.585
2020-02-07,357.198,18.815
2020-02-08,0.0,13.89125
2020-02-09,534.406,8.38
2020-02-10,0.0,16.46333333333333
2020-02-11,346.74,17.44181818181818
2020-02-12,350.832,18.37181818181818
2020-02-13,329.303,18.84708333333333
2020-02-14,283.367,19.635
