Fecha,SanAntonio_x,SanAntonio_y
2018-03-16,0.0,17.15
2018-03-17,0.0,13.76666666666667
2018-03-18,448.324,10.55416666666667
2018-03-19,0.0,9.510526315789473
2018-03-20,493.068,12.82727272727273
2018-03-21,371.427,12.52173913043478
2018-03-22,0.0,17.74583333333333
2018-03-23,0.0,16.04090909090909
2018-03-24,0.0,17.66818181818182
2018-03-25,294.655,11.96086956521739
2018-03-26,548.446,15.1875
2018-03-27,0.0,13.15217391304348
2018-03-28,546.86,8.395652173913044
2018-03-29,0.0,9.254545454545454
2018-03-30,562.279,8.278260869565218
2018-03-31,0.0,6.0625
2018-04-01,432.051,5.528571428571428
2018-04-02,0.0,9.921052631578947
2018-04-03,525.25,11.84285714285714
2018-04-04,0.0,7.45
2018-04-05,0.0,9.652173913043478
2018-04-06,0.0,9.483333333333333
2018-04-07,0.0,13.30416666666667
2018-04-08,161.892,11.05833333333333
2018-04-09,0.0,12.07142857142857
2018-04-10,0.0,10.37058823529412
2018-04-11,0.0,17.00952380952381
2018-04-12,201.745,15.5125
2018-04-13,0.0,18.05416666666667
2018-04-14,0.0,16.7375
2018-04-15,302.166,13.8
2018-04-16,0.0,13.60434782608696
2018-04-17,259.784,11.08260869565217
2018-04-18,344.779,13.76521739130435
2018-04-19,327.713,13.67826086956522
2018-04-20,564.125,11.69411764705882
2018-04-21,226.23,13.69130434782609
2018-04-22,170.87,12.34761904761905
2018-04-23,0.0,13.44090909090909
2018-04-24,308.935,17.48333333333333
2018-04-25,0.0,13.2875
2018-04-26,0.0,15.9695652173913
2018-04-27,420.918,17.74166666666667
2018-04-28,0.0,9.654166666666667
2018-04-29,0.0,16.02083333333333
2018-04-30,0.0,13.35416666666667
2018-05-01,0.0,13.4
2018-05-02,0.0,16.49166666666667
2018-05-03,347.198,14.75833333333333
2018-05-04,285.945,11.60909090909091
2018-05-05,416.802,12.06521739130435
2018-05-06,447.335,10.97
2018-05-07,0.0,11.64210526315789
2018-05-08,0.0,15.21
2018-05-09,0.0,8.11578947368421
2018-05-10,403.0,11.9304347826087
2018-05-11,0.0,15.07916666666667
2018-05-12,0.0,17.90454545454545
2018-05-13,0.0,7.078947368421052
2018-05-14,399.362,9.847619047619046
2018-05-15,349.056,10.805
2018-05-16,0.0,7.995454545454546
2018-05-17,462.135,12.29130434782609
2018-05-18,0.0,9.9
2018-05-19,383.457,12.81304347826087
2018-05-20,0.0,11.65714285714286
2018-05-21,408.855,8.847826086956522
2018-05-22,261.538,16.65909090909091
2018-05-23,0.0,9.995833333333334
2018-05-24,497.934,11.36818181818182
2018-05-25,0.0,12.97916666666667
2018-05-26,505.051,8.743478260869566
2018-05-27,0.0,10.86666666666667
2018-05-28,221.732,12.54347826086956
2018-05-29,0.0,13.93333333333333
2018-05-30,410.337,16.15
2018-05-31,107.389,17.10952380952381
2018-06-01,152.651,17.01666666666667
2018-06-02,502.106,12.38260869565218
2018-06-03,0.0,14.25
2018-06-04,299.489,14.35238095238095
2018-06-05,0.0,14.56086956521739
2018-06-06,270.875,13.57916666666667
2018-06-07,259.319,17.52380952380953
2018-06-08,144.555,14.61578947368421
2018-06-09,262.861,14.125
2018-06-10,0.0,12.06956521739131
2018-06-11,174.008,10.69545454545455
2018-06-12,0.0,14.84583333333333
2018-06-13,93.502,14.85652173913043
2018-06-14,223.708,13.95416666666667
2018-06-15,331.967,15.24545454545454
2018-06-16,252.12,11.97083333333333
2018-06-17,339.046,8.052173913043477
2018-06-18,353.235,13.06956521739131
2018-06-19,0.0,12.325
2018-06-20,373.674,15.67727272727273
2018-06-21,349.5,14.0625
2018-06-22,126.215,15.81363636363636
2018-06-23,0.0,14.02083333333333
2018-06-24,268.297,14.94166666666667
2018-06-25,330.958,15.6625
2018-06-26,0.0,12.60869565217391
2018-06-27,0.0,10.03181818181818
2018-06-28,0.0,9.569565217391304
2018-06-29,0.0,10.29545454545454
2018-06-30,538.911,9.209090909090909
2018-07-01,242.046,7.818181818181818
2018-07-02,77.372,14.75652173913043
2018-07-03,75.685,16.025
2018-07-04,280.992,12.82083333333333
2018-07-05,0.0,15.49583333333333
2018-07-06,559.217,16.50434782608696
2018-07-07,0.0,13.47083333333333
2018-07-08,308.659,14.235
2018-07-09,322.981,12.75
2018-07-10,280.544,13.91666666666667
2018-07-11,285.56,14.21304347826087
2018-07-12,122.278,13.59130434782609
2018-07-13,294.345,13.08333333333333
2018-07-14,297.281,11.56818181818182
2018-07-15,207.627,10.75909090909091
2018-07-16,229.69,14.15
2018-07-17,318.99,11.15238095238095
2018-07-18,427.126,14.17894736842105
2018-07-19,263.444,14.6
2018-07-20,0.0,15.87916666666667
2018-07-21,405.0,18.825
2018-07-22,426.655,9.755555555555555
2018-07-23,498.262,10.23478260869565
2018-07-24,356.618,12.32083333333333
2018-07-25,227.665,14.60416666666667
2018-07-26,219.385,12.35909090909091
2018-07-27,0.0,14.97083333333333
2018-07-28,111.543,14.02916666666667
2018-07-29,0.0,13.67
2018-07-30,0.0,9.557142857142857
2018-07-31,0.0,8.582608695652175
2018-08-01,218.356,14.00869565217391
2018-08-02,66.417,10.4375
2018-08-03,0.0,13.53478260869565
2018-08-04,0.0,8.475
2018-08-05,191.87,8.904347826086957
2018-08-06,509.62,10.85909090909091
2018-08-07,569.0,11.02272727272727
2018-08-08,428.877,12.17894736842105
2018-08-09,318.262,9.850000000000001
2018-08-10,322.888,13.12272727272727
2018-08-11,305.569,10.91739130434783
2018-08-12,352.431,8.904166666666667
2018-08-13,276.06,13.325
2018-08-14,300.037,14.1375
2018-08-15,0.0,15.10434782608696
2018-08-16,241.215,14.45238095238095
2018-08-17,346.525,14.82173913043478
2018-08-18,256.656,15.46666666666667
2018-08-19,263.337,12.59583333333333
2018-08-20,192.579,13.04782608695652
2018-08-21,267.296,12.78181818181818
2018-08-22,500.0,14.29166666666667
2018-08-23,437.412,14.64166666666667
2018-08-24,171.582,14.68260869565217
2018-08-25,309.913,16.16666666666667
2018-08-26,335.248,11.19565217391304
2018-08-27,278.024,14.16521739130435
2018-08-28,245.37,14.56956521739131
2018-08-29,171.346,15.725
2018-08-30,120.515,19.98421052631579
2018-08-31,0.0,20.02916666666667
2018-09-01,497.066,21.675
2018-09-02,378.0,14.1125
2018-09-03,220.564,16.35909090909091
2018-09-04,213.009,12.3695652173913
2018-09-05,539.0,17.99583333333333
2018-09-06,292.987,21.49545454545455
2018-09-07,0.0,22.5625
2018-09-08,318.466,18.90416666666667
2018-09-09,450.0,11.20454545454546
2018-09-10,258.738,16.38636363636364
2018-09-11,0.0,20.43333333333333
2018-09-12,0.0,21.125
2018-09-13,428.493,18.69583333333333
2018-09-14,0.0,14.70416666666667
2018-09-15,0.0,13.28695652173913
2018-09-16,0.0,10.20833333333333
2018-09-17,123.173,15.675
2018-09-18,282.178,17.85833333333333
2018-09-19,267.609,16.75909090909091
2018-09-20,165.124,17.60869565217391
2018-09-21,329.502,16.41111111111111
2018-09-22,317.314,16.42272727272727
2018-09-23,0.0,16.1695652173913
2018-09-24,342.732,16.475
2018-09-25,333.974,14.84347826086956
2018-09-26,532.53,15.59565217391304
2018-09-27,504.532,13.77916666666667
2018-09-28,261.292,18.34583333333333
2018-09-29,398.739,15.5125
2018-09-30,0.0,19.75416666666667
2018-10-01,477.739,22.25416666666667
2018-10-02,413.45,25.85652173913044
2018-10-03,312.755,26.98333333333333
2018-10-04,411.182,20.6
2018-10-05,275.654,22.06666666666667
2018-10-06,534.0,27.57916666666667
2018-10-07,0.0,19.84166666666667
2018-10-08,0.0,12.24347826086957
2018-10-09,0.0,12.56666666666667
2018-10-10,0.0,13.23913043478261
2018-10-11,0.0,19.4125
2018-10-12,396.63,23.85652173913044
2018-10-13,320.829,21.16666666666667
2018-10-14,419.782,16.05833333333333
2018-10-15,416.426,23.47826086956522
2018-10-16,435.412,22.59166666666667
2018-10-17,603.965,28.49583333333333
2018-10-18,0.0,23.89166666666667
2018-10-19,300.642,22.07916666666667
2018-10-20,0.0,10.19545454545455
2018-10-21,554.867,11.7875
2018-10-22,286.974,18.14583333333333
2018-10-23,0.0,19.3
2018-10-24,251.155,23.09166666666667
2018-10-25,0.0,24.31739130434783
2018-10-26,449.929,20.67916666666667
2018-10-27,0.0,18.73478260869565
2018-10-28,415.616,17.27916666666667
2018-10-29,0.0,20.37916666666667
2018-10-30,170.389,19.8875
2018-10-31,330.58,21.235
2018-11-01,0.0,24.34583333333333
2018-11-02,601.285,19.10454545454546
2018-11-03,0.0,12.24583333333333
2018-11-04,0.0,9.468181818181819
2018-11-05,0.0,13.05652173913044
2018-11-06,235.949,16.97391304347826
2018-11-07,470.955,18.02
2018-11-08,0.0,14.46363636363636
2018-11-09,427.91,15.2
2018-11-10,0.0,8.708695652173914
2018-11-11,505.694,8.40952380952381
2018-11-12,0.0,10.07916666666667
2018-11-13,570.837,12.87727272727273
2018-11-14,575.13,15.28260869565217
2018-11-15,581.306,14.02857142857143
2018-11-16,0.0,12.61
2018-11-17,0.0,15.5375
2018-11-18,357.09,13.45
2018-11-19,0.0,15.61739130434782
2018-11-20,0.0,15.61739130434782
2018-11-21,552.0,15.81304347826087
2018-11-22,352.059,13.025
2018-11-23,506.109,10.33913043478261
2018-11-24,0.0,12.97916666666667
2018-11-25,493.021,9.745454545454546
2018-11-26,0.0,7.614285714285715
2018-11-27,0.0,12.23913043478261
2018-11-28,299.319,13.725
2018-11-29,0.0,11.76666666666667
2018-11-30,0.0,14.73333333333333
2018-12-01,357.992,12.6
2018-12-02,253.96,15.19166666666667
2018-12-03,0.0,15.38260869565218
2018-12-04,434.819,18.39166666666667
2018-12-05,0.0,14.97916666666667
2018-12-06,278.331,21.6125
2018-12-07,486.794,16.69565217391304
2018-12-08,0.0,14.92916666666667
2018-12-09,178.64,13.52916666666667
2018-12-10,530.332,16.98333333333333
2018-12-11,0.0,16.13333333333333
2018-12-12,0.0,17.66521739130435
2018-12-13,0.0,14.15416666666667
2018-12-14,0.0,14.16666666666667
2018-12-15,296.254,15.9125
2018-12-16,283.195,17.04583333333333
2018-12-17,537.141,18.04583333333333
2018-12-18,0.0,18.48636363636363
2018-12-19,0.0,15.00833333333333
2018-12-20,0.0,14.23636363636364
2018-12-21,0.0,13.31666666666667
2018-12-22,0.0,18.13333333333333
2018-12-23,118.969,16.63913043478261
2018-12-24,287.577,16.08260869565217
2018-12-25,377.834,12.97916666666667
2018-12-26,206.696,15.45714285714286
2018-12-27,379.583,12.54090909090909
2018-12-28,0.0,16.52608695652174
2018-12-29,339.47,16.69583333333333
2018-12-30,336.637,13.87916666666667
2018-12-31,185.199,18.35
2019-01-01,251.696,16.08461538461538
2019-01-02,253.186,18.47368421052632
2019-01-03,297.723,14.81739130434783
2019-01-04,0.0,18.8625
2019-01-05,291.872,16.32083333333333
2019-01-06,0.0,15.6304347826087
2019-01-07,448.448,11.75
2019-01-08,0.0,7.665000000000001
2019-01-09,308.271,10.7
2019-01-10,333.0,5.854545454545455
2019-01-11,0.0,9.64
2019-01-12,313.243,12.96
2019-01-13,0.0,7.168421052631579
2019-01-14,492.852,10.79
2019-01-15,0.0,13.92727272727273
2019-01-16,0.0,15.10869565217391
2019-01-17,0.0,13.75833333333333
2019-01-18,457.043,13.09583333333333
2019-01-19,0.0,13.995
2019-01-20,0.0,8.209999999999999
2019-01-21,269.025,16.19130434782609
2019-01-22,574.0,18.79130434782609
2019-01-23,292.358,17.20476190476191
2019-01-24,291.58,23.7
2019-01-25,272.173,19.82941176470588
2019-01-26,278.661,23.67727272727273
2019-01-27,261.037,15.14285714285714
2019-01-28,584.896,16.29130434782609
2019-01-29,0.0,12.5
2019-01-30,474.019,8.670833333333333
2019-01-31,0.0,11.05
2019-02-01,0.0,8.487499999999999
2019-02-02,428.422,12.11363636363636
2019-02-03,538.188,7.895833333333333
2019-02-04,0.0,8.339130434782609
2019-02-05,0.0,9.033333333333333
2019-02-06,0.0,16.65238095238095
2019-02-07,0.0,10.27142857142857
2019-02-08,497.591,10.57826086956522
2019-02-09,0.0,6.070833333333333
2019-02-10,566.013,6.029166666666666
2019-02-11,549.927,7.795833333333333
2019-02-12,473.509,10.58333333333333
2019-02-13,0.0,10.44166666666667
2019-02-14,0.0,14.3
2019-02-15,476.289,16.01666666666667
2019-02-16,404.486,17.00416666666667
2019-02-17,269.725,16.19565217391304
2019-02-18,0.0,8.9625
2019-02-19,0.0,7.933333333333334
2019-02-20,0.0,8.104166666666666
2019-02-21,0.0,13.73529411764706
2019-02-22,470.871,16.46666666666667
2019-02-23,0.0,12.9375
2019-02-24,0.0,4.978260869565218
2019-02-25,0.0,6.704166666666667
2019-02-26,499.936,7.713636363636363
2019-02-27,516.618,8.579166666666667
2019-02-28,512.013,7.558333333333334
2019-03-01,567.033,7.204166666666667
2019-03-02,0.0,10.02916666666667
2019-03-03,451.648,8.220833333333333
2019-03-04,0.0,7.758333333333333
2019-03-05,0.0,13.49583333333333
2019-03-06,0.0,14.21666666666667
2019-03-07,0.0,14.44583333333333
2019-03-08,331.627,15.55833333333333
2019-03-09,0.0,14.98333333333333
2019-03-10,593.0,8.1875
2019-03-11,0.0,9.283333333333333
2019-03-12,264.684,11.55
2019-03-13,0.0,13.1375
2019-03-14,506.966,11.50434782608696
2019-03-15,344.457,10.05833333333333
2019-03-16,200.483,15.44166666666667
2019-03-17,514.077,9.5375
2019-03-18,0.0,12.24583333333333
2019-03-19,0.0,7.100000000000001
2019-03-20,354.13,10.69166666666667
2019-03-21,197.904,7.541666666666667
2019-03-22,0.0,9.416666666666666
2019-03-23,306.425,16.06666666666667
2019-03-24,451.352,13.1
2019-03-25,0.0,11.54583333333333
2019-03-26,747.411,12.49583333333333
2019-03-27,0.0,13.65833333333333
2019-03-28,599.317,11.80833333333333
2019-03-29,0.0,10.05416666666667
2019-03-30,0.0,17.27916666666667
2019-03-31,0.0,11.11666666666667
2019-04-01,0.0,10.21666666666667
2019-04-02,325.681,5.850000000000001
2019-04-03,0.0,6.434782608695652
2019-04-04,507.647,4.652173913043478
2019-04-05,302.145,10.3125
2019-04-06,0.0,7.895833333333333
2019-04-07,0.0,10.1125
2019-04-08,399.903,16.88333333333333
2019-04-09,311.769,14.29583333333333
2019-04-10,0.0,8.3125
2019-04-11,378.788,13.57083333333333
2019-04-12,0.0,13.32083333333333
2019-04-13,344.674,11.28181818181818
2019-04-14,518.905,11.5125
2019-04-15,0.0,9.108333333333333
2019-04-16,274.902,14.92083333333333
2019-04-17,0.0,10.4
2019-04-18,0.0,11.37083333333333
2019-04-19,0.0,6.177777777777778
2019-04-20,0.0,9.266666666666667
2019-04-21,0.0,4.3125
2019-04-22,479.191,9.887500000000001
2019-04-23,0.0,8.75
2019-04-24,0.0,10.02916666666667
2019-04-25,176.324,13.3875
2019-04-26,0.0,11.27083333333333
2019-04-27,0.0,13.0875
2019-04-28,0.0,10.32083333333333
2019-04-29,449.0,10.65
2019-04-30,0.0,11.62608695652174
2019-05-01,264.681,15.99583333333333
2019-05-02,342.323,14.1375
2019-05-03,0.0,15.0375
2019-05-04,0.0,14.09166666666667
2019-05-05,401.548,7.904166666666666
2019-05-06,390.563,8.404347826086957
2019-05-07,0.0,11.23333333333333
2019-05-08,0.0,9.491666666666667
2019-05-09,0.0,7.125
2019-05-10,0.0,7.9375
2019-05-11,192.149,13.8625
2019-05-12,0.0,7.882608695652173
2019-05-13,0.0,11.075
2019-05-14,0.0,11.29166666666667
2019-05-15,0.0,14.8125
2019-05-16,282.661,12.50416666666667
2019-05-17,0.0,10.2
2019-05-18,0.0,7.962499999999999
2019-05-19,0.0,5.058333333333334
2019-05-20,532.874,12.85416666666667
2019-05-21,517.714,12.76666666666667
2019-05-22,254.41,11.18636363636364
2019-05-23,0.0,10.58333333333333
2019-05-24,173.326,9.291666666666666
2019-05-25,0.0,8.991666666666667
2019-05-26,514.487,6.966666666666666
2019-05-27,348.205,8.904166666666667
2019-05-28,0.0,8.63913043478261
2019-05-29,509.226,7.308333333333334
2019-05-30,0.0,8.095833333333333
2019-05-31,0.0,7.870833333333334
2019-06-01,420.316,5.2
2019-06-02,0.0,7.866666666666667
2019-06-03,336.855,10.74166666666667
2019-06-04,159.504,12.14166666666667
2019-06-05,312.113,9.429166666666667
2019-06-06,0.0,8.929166666666665
2019-06-07,240.299,12.38695652173913
2019-06-08,285.561,16.3125
2019-06-09,455.661,10.10833333333333
2019-06-10,0.0,7.833333333333333
2019-06-11,452.53,8.3
2019-06-12,0.0,12.22083333333333
2019-06-13,0.0,14.69130434782609
2019-06-14,0.0,10.50416666666667
2019-06-15,0.0,10.34583333333333
2019-06-16,324.435,10.1375
2019-06-17,331.817,14.2
2019-06-18,380.813,13.45454545454546
2019-06-19,230.682,16.4
2019-06-20,409.5,12.01304347826087
2019-06-21,0.0,14.25833333333333
2019-06-22,0.0,15.99565217391304
2019-06-23,0.0,10.05416666666667
2019-06-24,0.0,13.64761904761905
2019-06-25,260.617,12.69583333333333
2019-06-26,196.066,15.40833333333333
2019-06-27,251.818,17.3125
2019-06-28,90.963,16.53478260869565
2019-06-29,0.0,11.60833333333333
2019-06-30,381.0,12.77916666666667
2019-07-01,0.0,12.42608695652174
2019-07-02,232.246,15.86086956521739
2019-07-03,268.109,18.50869565217391
2019-07-04,343.925,17.13478260869565
2019-07-05,257.163,18.73478260869565
2019-07-06,345.257,14.21304347826087
2019-07-07,0.0,8.475
2019-07-08,0.0,11.78695652173913
2019-07-09,331.9,15.64583333333333
2019-07-10,325.417,17.3304347826087
2019-07-11,98.412,15.44347826086956
2019-07-12,516.0,18.6125
2019-07-13,0.0,13.66666666666667
2019-07-14,0.0,8.145833333333334
2019-07-15,0.0,9.420833333333333
2019-07-16,342.481,17.14166666666667
2019-07-17,307.684,17.28695652173913
2019-07-18,280.063,13.65416666666667
2019-07-19,246.91,14.75
2019-07-20,281.472,12.4
2019-07-21,354.653,
2019-07-22,0.0,11.6
2019-07-23,0.0,11.51666666666667
2019-07-24,0.0,7.9375
2019-07-25,0.0,15.17083333333333
2019-07-26,351.556,13.83333333333333
2019-07-27,266.024,17.67916666666667
2019-07-28,0.0,8.5875
2019-07-29,115.319,15.1125
2019-07-30,207.824,18.12916666666667
2019-07-31,0.0,14.275
2019-08-01,135.205,14.975
2019-08-02,0.0,19.02916666666667
2019-08-03,0.0,15.04782608695652
2019-08-04,0.0,14.86666666666667
2019-08-05,313.584,19.75909090909091
2019-08-06,85.618,23.32857142857143
2019-08-07,399.869,22.27391304347826
2019-08-08,304.242,23.125
2019-08-09,533.425,18.12916666666667
2019-08-10,390.154,17.21052631578947
2019-08-11,198.511,14.55416666666667
2019-08-12,380.615,18.27916666666667
2019-08-13,505.589,19.00416666666667
2019-08-14,0.0,22.94666666666667
2019-08-15,587.857,25.03571428571428
2019-08-16,0.0,15.60952380952381
2019-08-17,0.0,17.85217391304348
2019-08-18,0.0,13.43913043478261
2019-08-19,404.309,16.51666666666667
2019-08-20,429.445,11.78333333333333
2019-08-21,314.675,16.98260869565217
2019-08-22,138.313,14.52608695652174
2019-08-23,468.814,18.2875
2019-08-24,296.446,18.64285714285714
2019-08-25,0.0,16.14166666666667
2019-08-26,284.14,20.30434782608696
2019-08-27,269.012,20.77647058823529
2019-08-28,343.063,16.11818181818182
2019-08-29,211.618,22.50833333333334
2019-08-30,347.364,24.66315789473684
2019-08-31,246.342,22.42083333333333
2019-09-01,0.0,19.2
2019-09-02,349.158,18.94166666666667
2019-09-03,0.0,21.83333333333333
2019-09-04,0.0,20.09583333333333
2019-09-05,333.443,20.76666666666667
2019-09-06,337.984,23.075
2019-09-07,243.447,18.17272727272727
2019-09-08,193.866,14.41428571428571
2019-09-09,249.411,19.26666666666667
2019-09-10,0.0,21.42916666666666
2019-09-11,404.508,20.13333333333333
2019-09-12,0.0,19.07272727272727
2019-09-13,366.071,24.95909090909091
2019-09-14,0.0,20.45217391304348
2019-09-15,0.0,16.30434782608696
2019-09-16,214.261,22.81666666666667
2019-09-17,0.0,23.76666666666667
2019-09-18,0.0,17.67272727272727
2019-09-19,0.0,15.3304347826087
2019-09-20,0.0,15.27619047619048
2019-09-21,0.0,17.05416666666667
2019-09-22,494.267,11.95833333333333
2019-09-23,0.0,14.24583333333334
2019-09-24,0.0,12.475
2019-09-25,413.407,18.65652173913044
2019-09-26,0.0,17.47391304347826
2019-09-27,353.811,12.4
2019-09-28,0.0,10.65416666666667
2019-09-29,287.157,7.916666666666667
2019-09-30,483.945,11.675
2019-10-01,402.44,15.85833333333333
2019-10-02,548.077,10.5375
2019-10-03,0.0,9.029166666666667
2019-10-04,269.927,16.61666666666667
2019-10-05,0.0,10.50833333333333
2019-10-06,0.0,7.354166666666667
2019-10-07,0.0,7.149999999999999
2019-10-08,0.0,12.57916666666667
2019-10-09,271.0,14.57083333333333
2019-10-10,0.0,12.14583333333333
2019-10-11,0.0,11.02916666666667
2019-10-12,474.603,15.22083333333333
2019-10-13,0.0,11.77391304347826
2019-10-14,296.21,16.82916666666667
2019-10-15,0.0,14.4375
2019-10-16,0.0,13.72083333333333
2019-10-17,583.667,13.40833333333333
2019-10-18,556.214,20.83333333333333
2019-10-19,0.0,11.64347826086957
2019-10-20,0.0,8.674999999999999
2019-10-21,0.0,10.02083333333333
2019-10-22,404.161,5.837499999999999
2019-10-23,0.0,7.920833333333333
2019-10-24,0.0,13.09583333333333
2019-10-25,416.334,19.9
2019-10-26,0.0,15.32083333333333
2019-10-27,421.904,7.708333333333333
2019-10-28,0.0,7.933333333333334
2019-10-29,352.203,11.56666666666667
2019-10-30,463.177,12.825
2019-10-31,0.0,11.36363636363636
2019-11-01,390.227,10.86666666666667
2019-11-02,296.555,5.962499999999999
2019-11-03,619.528,6.279166666666666
2019-11-04,0.0,6.7375
2019-11-05,400.421,8.325000000000001
2019-11-06,465.09,7.545833333333333
2019-11-07,274.204,9.495833333333334
2019-11-08,371.232,13.42083333333333
2019-11-09,0.0,7.139130434782608
2019-11-10,458.133,6.333333333333333
2019-11-11,0.0,6.029166666666666
2019-11-12,0.0,8.549999999999999
2019-11-13,0.0,6.664705882352941
2019-11-14,563.128,8.736363636363636
2019-11-15,0.0,7.970833333333334
2019-11-16,0.0,7.931818181818182
2019-11-17,380.245,5.727272727272728
2019-11-18,291.808,5.718181818181818
2019-11-19,0.0,6.071428571428571
2019-11-20,0.0,8.695833333333333
2019-11-21,468.132,6.978260869565218
2019-11-22,0.0,8.954166666666667
2019-11-23,397.512,9.754166666666666
2019-11-24,313.577,8.625
2019-11-25,400.856,7.733333333333333
2019-11-26,487.818,10.82916666666667
2019-11-27,0.0,8.516666666666667
2019-11-28,0.0,9.804166666666667
2019-11-29,0.0,11.625
2019-11-30,538.37,7.787500000000001
2019-12-01,0.0,6.395833333333333
2019-12-02,418.932,8.5625
2019-12-03,540.341,10.56666666666667
2019-12-04,400.158,11.225
2019-12-05,399.205,6.691666666666666
2019-12-06,0.0,7.941666666666666
2019-12-07,0.0,3.991666666666667
2019-12-08,0.0,7.144444444444444
2019-12-09,507.022,7.658333333333332
2019-12-10,0.0,7.033333333333334
2019-12-11,0.0,8.420833333333333
2019-12-12,0.0,8.8375
2019-12-13,0.0,11.71538461538461
2019-12-14,545.952,14.57916666666667
2019-12-15,0.0,13.76666666666667
2019-12-16,512.264,12.525
2019-12-17,521.294,9.783333333333333
2019-12-18,502.471,8.75
2019-12-19,560.04,9.354166666666666
2019-12-20,0.0,12.7875
2019-12-21,415.962,10.75
2019-12-22,0.0,9.279166666666667
2019-12-23,334.677,11.75833333333333
2019-12-24,0.0,10.78181818181818
2019-12-25,266.997,8.67142857142857
2019-12-26,255.063,9.725
2019-12-27,0.0,7.7625
2019-12-28,492.912,9.408333333333333
2019-12-29,381.474,5.858333333333333
2019-12-30,588.0,8.341666666666667
2019-12-31,0.0,5.6875
2020-01-01,0.0,2.540909090909091
2020-01-02,0.0,5.008333333333334
2020-01-03,312.688,7.816666666666666
2020-01-04,343.883,8.170833333333333
2020-01-05,392.188,3.091666666666667
2020-01-06,386.244,4.587499999999999
2020-01-07,0.0,8.766666666666667
2020-01-08,435.937,11.21666666666667
2020-01-09,407.432,12.84583333333333
2020-01-10,385.016,13.71333333333333
2020-01-11,292.15,
2020-01-12,409.486,
2020-01-13,281.837,9.544444444444444
2020-01-14,275.324,11.48636363636364
2020-01-15,283.618,12.52727272727273
2020-01-16,385.381,18.28260869565218
2020-01-17,364.324,16.10416666666667
2020-01-18,452.757,10.09545454545455
2020-01-19,382.837,7.566666666666666
2020-01-20,501.5,7.783333333333334
2020-01-21,0.0,5.108333333333333
2020-01-22,0.0,6.420833333333333
2020-01-23,0.0,7.380952380952381
2020-01-24,571.634,7.3625
2020-01-25,0.0,8.308333333333334
2020-01-26,456.765,7.104347826086957
2020-01-27,0.0,6.616666666666667
2020-01-28,353.432,12.02916666666667
2020-01-29,0.0,8.558333333333334
2020-01-30,0.0,12.3875
2020-01-31,0.0,13.64166666666667
2020-02-01,0.0,16.15833333333333
2020-02-02,0.0,7.145833333333333
