Fecha,Carapungo
2004-02-16 00:00:00+00:00,14.897916666666667
2004-02-17 00:00:00+00:00,14.716363636363637
2004-02-18 00:00:00+00:00,14.83
2004-02-19 00:00:00+00:00,13.741666666666667
2004-02-20 00:00:00+00:00,14.355833333333335
2004-02-21 00:00:00+00:00,14.315833333333332
2004-02-22 00:00:00+00:00,13.769166666666665
2004-02-23 00:00:00+00:00,13.459583333333333
2004-02-24 00:00:00+00:00,13.80375
2004-02-25 00:00:00+00:00,12.464583333333332
2004-02-26 00:00:00+00:00,14.53625
2004-02-27 00:00:00+00:00,14.285000000000002
2004-02-28 00:00:00+00:00,13.679166666666667
2004-02-29 00:00:00+00:00,15.869166666666667
2004-03-01 00:00:00+00:00,16.26625
2004-03-02 00:00:00+00:00,16.282083333333333
2004-03-03 00:00:00+00:00,16.2925
2004-03-04 00:00:00+00:00,15.042173913043477
2004-03-05 00:00:00+00:00,15.114166666666668
2004-03-06 00:00:00+00:00,14.145000000000001
2004-03-07 00:00:00+00:00,13.117916666666666
2004-03-08 00:00:00+00:00,14.653333333333334
2004-03-09 00:00:00+00:00,15.268333333333333
2004-03-10 00:00:00+00:00,15.406666666666666
2004-03-11 00:00:00+00:00,15.703913043478261
2004-03-12 00:00:00+00:00,16.464583333333334
2004-03-13 00:00:00+00:00,16.311249999999998
2004-03-14 00:00:00+00:00,17.035416666666666
2004-03-15 00:00:00+00:00,16.62125
2004-03-16 00:00:00+00:00,16.798333333333332
2004-03-17 00:00:00+00:00,16.348333333333333
2004-03-18 00:00:00+00:00,15.565833333333332
2004-03-19 00:00:00+00:00,15.488333333333335
2004-03-20 00:00:00+00:00,15.081666666666665
2004-03-21 00:00:00+00:00,15.599166666666667
2004-03-22 00:00:00+00:00,15.025833333333333
2004-03-23 00:00:00+00:00,16.654166666666665
2004-03-24 00:00:00+00:00,16.28625
2004-03-25 00:00:00+00:00,15.039166666666667
2004-03-26 00:00:00+00:00,14.729166666666666
2004-03-27 00:00:00+00:00,13.9425
2004-03-28 00:00:00+00:00,12.94625
2004-03-29 00:00:00+00:00,14.409166666666666
2004-03-30 00:00:00+00:00,15.784999999999998
2004-03-31 00:00:00+00:00,16.09
2004-04-01 00:00:00+00:00,15.607083333333334
2004-04-02 00:00:00+00:00,14.996250000000002
2004-04-03 00:00:00+00:00,13.943333333333333
2004-04-04 00:00:00+00:00,15.316249999999998
2004-04-05 00:00:00+00:00,15.830833333333333
2004-04-06 00:00:00+00:00,14.38
2004-04-07 00:00:00+00:00,16.437272727272727
2004-04-08 00:00:00+00:00,14.595999999999998
2004-04-09 00:00:00+00:00,15.02125
2004-04-10 00:00:00+00:00,14.690833333333332
2004-04-11 00:00:00+00:00,14.21625
2004-04-12 00:00:00+00:00,14.587916666666667
2004-04-13 00:00:00+00:00,13.875416666666666
2004-04-14 00:00:00+00:00,12.674166666666666
2004-04-15 00:00:00+00:00,13.356250000000001
2004-04-16 00:00:00+00:00,13.68125
2004-04-17 00:00:00+00:00,14.95125
2004-04-18 00:00:00+00:00,14.78875
2004-04-19 00:00:00+00:00,15.367083333333333
2004-04-20 00:00:00+00:00,14.571666666666665
2004-04-21 00:00:00+00:00,14.785833333333334
2004-04-22 00:00:00+00:00,12.008333333333333
2004-04-23 00:00:00+00:00,11.359583333333333
2004-04-24 00:00:00+00:00,13.422916666666666
2004-04-25 00:00:00+00:00,13.424583333333333
2004-04-26 00:00:00+00:00,12.274583333333334
2004-04-27 00:00:00+00:00,14.336666666666666
2004-04-28 00:00:00+00:00,15.60375
2004-04-29 00:00:00+00:00,15.7175
2004-04-30 00:00:00+00:00,15.165416666666665
2004-05-01 00:00:00+00:00,14.487083333333333
2004-05-02 00:00:00+00:00,14.42
2004-05-03 00:00:00+00:00,14.78625
2004-05-04 00:00:00+00:00,15.58375
2004-05-05 00:00:00+00:00,14.838333333333333
2004-05-06 00:00:00+00:00,16.117916666666666
2004-05-07 00:00:00+00:00,15.738260869565218
2004-05-08 00:00:00+00:00,16.060833333333335
2004-05-09 00:00:00+00:00,16.50166666666667
2004-05-10 00:00:00+00:00,16.059166666666666
2004-05-11 00:00:00+00:00,16.195416666666667
2004-05-12 00:00:00+00:00,15.8675
2004-05-13 00:00:00+00:00,16.929166666666667
2004-05-14 00:00:00+00:00,17.36521739130435
2004-05-15 00:00:00+00:00,14.709583333333335
2004-05-16 00:00:00+00:00,14.856666666666667
2004-05-17 00:00:00+00:00,14.514166666666666
2004-05-18 00:00:00+00:00,13.801666666666668
2004-05-19 00:00:00+00:00,12.625
2004-05-20 00:00:00+00:00,14.689583333333333
2004-05-21 00:00:00+00:00,14.229583333333332
2004-05-22 00:00:00+00:00,12.944166666666668
2004-05-23 00:00:00+00:00,13.244583333333333
2004-05-24 00:00:00+00:00,14.29875
2004-05-25 00:00:00+00:00,14.113333333333335
2004-05-26 00:00:00+00:00,12.59125
2004-05-27 00:00:00+00:00,13.471666666666666
2004-05-28 00:00:00+00:00,12.844999999999999
2004-05-29 00:00:00+00:00,13.811666666666667
2004-05-30 00:00:00+00:00,14.749166666666667
2004-05-31 00:00:00+00:00,14.8575
2004-06-01 00:00:00+00:00,14.535416666666668
2004-06-02 00:00:00+00:00,15.105416666666665
2004-06-03 00:00:00+00:00,15.335
2004-06-04 00:00:00+00:00,13.974166666666667
2004-06-05 00:00:00+00:00,12.590833333333334
2004-06-06 00:00:00+00:00,14.642083333333332
2004-06-07 00:00:00+00:00,15.3125
2004-06-08 00:00:00+00:00,15.720416666666667
2004-06-09 00:00:00+00:00,14.4775
2004-06-10 00:00:00+00:00,14.331249999999999
2004-06-11 00:00:00+00:00,15.185833333333333
2004-06-12 00:00:00+00:00,14.708333333333334
2004-06-13 00:00:00+00:00,14.84125
2004-06-14 00:00:00+00:00,14.761666666666665
2004-06-15 00:00:00+00:00,15.210833333333333
2004-06-16 00:00:00+00:00,14.80318181818182
2004-06-17 00:00:00+00:00,15.363750000000001
2004-06-18 00:00:00+00:00,16.406666666666666
2004-06-19 00:00:00+00:00,15.255833333333333
2004-06-20 00:00:00+00:00,15.795
2004-06-21 00:00:00+00:00,15.917499999999999
2004-06-22 00:00:00+00:00,16.307083333333335
2004-06-23 00:00:00+00:00,15.6175
2004-06-24 00:00:00+00:00,15.505
2004-06-25 00:00:00+00:00,14.770833333333334
2004-06-26 00:00:00+00:00,14.67375
2004-06-27 00:00:00+00:00,14.782307692307693
2004-06-28 00:00:00+00:00,15.874166666666667
2004-06-29 00:00:00+00:00,14.847499999999998
2004-06-30 00:00:00+00:00,14.46
2004-07-01 00:00:00+00:00,15.368333333333334
2004-07-02 00:00:00+00:00,14.360000000000001
2004-07-03 00:00:00+00:00,12.806666666666667
2004-07-04 00:00:00+00:00,14.510416666666666
2004-07-05 00:00:00+00:00,14.78125
2004-07-06 00:00:00+00:00,14.525833333333333
2004-07-07 00:00:00+00:00,12.787083333333333
2004-07-08 00:00:00+00:00,14.858333333333334
2004-07-09 00:00:00+00:00,14.395416666666668
2004-07-10 00:00:00+00:00,10.870000000000001
2004-07-11 00:00:00+00:00,12.27
2004-07-12 00:00:00+00:00,10.870000000000001
2004-07-13 00:00:00+00:00,10.66
2004-07-14 00:00:00+00:00,12.780416666666667
2004-07-15 00:00:00+00:00,10.870000000000001
2004-07-16 00:00:00+00:00,
2004-07-17 00:00:00+00:00,
2004-07-18 00:00:00+00:00,
2004-07-19 00:00:00+00:00,
2004-07-20 00:00:00+00:00,
2004-07-21 00:00:00+00:00,12.91
2004-07-22 00:00:00+00:00,13.694166666666668
2004-07-23 00:00:00+00:00,14.077916666666667
2004-07-24 00:00:00+00:00,13.64875
2004-07-25 00:00:00+00:00,14.789166666666667
2004-07-26 00:00:00+00:00,14.472499999999998
2004-07-27 00:00:00+00:00,14.3525
2004-07-28 00:00:00+00:00,14.488750000000001
2004-07-29 00:00:00+00:00,15.364166666666668
2004-07-30 00:00:00+00:00,14.315416666666666
2004-07-31 00:00:00+00:00,14.417083333333332
2004-08-01 00:00:00+00:00,14.728333333333333
2004-08-02 00:00:00+00:00,15.33625
2004-08-03 00:00:00+00:00,15.056666666666667
2004-08-04 00:00:00+00:00,15.531666666666666
2004-08-05 00:00:00+00:00,14.070416666666667
2004-08-06 00:00:00+00:00,14.770416666666668
2004-08-07 00:00:00+00:00,14.950416666666667
2004-08-08 00:00:00+00:00,14.861666666666666
2004-08-09 00:00:00+00:00,14.865833333333333
2004-08-10 00:00:00+00:00,14.745
2004-08-11 00:00:00+00:00,14.411304347826086
2004-08-12 00:00:00+00:00,14.932916666666666
2004-08-13 00:00:00+00:00,14.623333333333333
2004-08-14 00:00:00+00:00,15.176666666666668
2004-08-15 00:00:00+00:00,16.11583333333333
2004-08-16 00:00:00+00:00,16.464166666666667
2004-08-17 00:00:00+00:00,16.223333333333333
2004-08-18 00:00:00+00:00,16.690833333333334
2004-08-19 00:00:00+00:00,15.157083333333333
2004-08-20 00:00:00+00:00,15.390416666666667
2004-08-21 00:00:00+00:00,16.24083333333333
2004-08-22 00:00:00+00:00,15.536666666666667
2004-08-23 00:00:00+00:00,15.290833333333333
2004-08-24 00:00:00+00:00,15.292083333333332
2004-08-25 00:00:00+00:00,13.999166666666667
2004-08-26 00:00:00+00:00,14.08375
2004-08-27 00:00:00+00:00,13.891818181818183
2004-08-28 00:00:00+00:00,13.686666666666667
2004-08-29 00:00:00+00:00,13.868333333333332
2004-08-30 00:00:00+00:00,15.655416666666667
2004-08-31 00:00:00+00:00,14.639583333333334
2004-09-01 00:00:00+00:00,15.540416666666667
2004-09-02 00:00:00+00:00,16.050833333333333
2004-09-03 00:00:00+00:00,16.362083333333334
2004-09-04 00:00:00+00:00,14.502083333333333
2004-09-05 00:00:00+00:00,14.28625
2004-09-06 00:00:00+00:00,13.378333333333332
2004-09-07 00:00:00+00:00,12.691249999999998
2004-09-08 00:00:00+00:00,12.02625
2004-09-09 00:00:00+00:00,12.518333333333333
2004-09-10 00:00:00+00:00,13.824583333333335
2004-09-11 00:00:00+00:00,14.318333333333333
2004-09-12 00:00:00+00:00,14.626666666666667
2004-09-13 00:00:00+00:00,14.511666666666665
2004-09-14 00:00:00+00:00,12.841363636363637
2004-09-15 00:00:00+00:00,14.072083333333333
2004-09-16 00:00:00+00:00,15.046666666666667
2004-09-17 00:00:00+00:00,13.990416666666667
2004-09-18 00:00:00+00:00,13.788333333333334
2004-09-19 00:00:00+00:00,12.799999999999999
2004-09-20 00:00:00+00:00,13.956666666666665
2004-09-21 00:00:00+00:00,14.288333333333334
2004-09-22 00:00:00+00:00,15.964583333333332
2004-09-23 00:00:00+00:00,14.573749999999999
2004-09-24 00:00:00+00:00,14.636666666666665
2004-09-25 00:00:00+00:00,13.81
2004-09-26 00:00:00+00:00,13.409166666666666
2004-09-27 00:00:00+00:00,14.799166666666666
2004-09-28 00:00:00+00:00,13.09875
2004-09-29 00:00:00+00:00,12.9425
2004-09-30 00:00:00+00:00,14.038333333333334
2004-10-01 00:00:00+00:00,15.72875
2004-10-02 00:00:00+00:00,15.577083333333334
2004-10-03 00:00:00+00:00,14.0475
2004-10-04 00:00:00+00:00,14.005
2004-10-05 00:00:00+00:00,14.685416666666667
2004-10-06 00:00:00+00:00,14.097083333333332
2004-10-07 00:00:00+00:00,13.884166666666667
2004-10-08 00:00:00+00:00,15.300833333333332
2004-10-09 00:00:00+00:00,15.898333333333333
2004-10-10 00:00:00+00:00,15.569166666666668
2004-10-11 00:00:00+00:00,14.762916666666667
2004-10-12 00:00:00+00:00,14.279166666666667
2004-10-13 00:00:00+00:00,14.137916666666667
2004-10-14 00:00:00+00:00,14.79875
2004-10-15 00:00:00+00:00,16.153333333333332
2004-10-16 00:00:00+00:00,15.027083333333332
2004-10-17 00:00:00+00:00,14.092500000000001
2004-10-18 00:00:00+00:00,13.632916666666667
2004-10-19 00:00:00+00:00,13.801250000000001
2004-10-20 00:00:00+00:00,14.019166666666665
2004-10-21 00:00:00+00:00,13.99608695652174
2004-10-22 00:00:00+00:00,12.855833333333335
2004-10-23 00:00:00+00:00,12.219166666666666
2004-10-24 00:00:00+00:00,13.657499999999999
2004-10-25 00:00:00+00:00,13.549583333333333
2004-10-26 00:00:00+00:00,13.402500000000002
2004-10-27 00:00:00+00:00,12.822916666666666
2004-10-28 00:00:00+00:00,12.942083333333334
2004-10-29 00:00:00+00:00,12.86
2004-10-30 00:00:00+00:00,13.676250000000001
2004-10-31 00:00:00+00:00,14.905000000000001
2004-11-01 00:00:00+00:00,15.67875
2004-11-02 00:00:00+00:00,14.877083333333333
2004-11-03 00:00:00+00:00,14.257083333333334
2004-11-04 00:00:00+00:00,14.6225
2004-11-05 00:00:00+00:00,14.535416666666668
2004-11-06 00:00:00+00:00,13.497916666666667
2004-11-07 00:00:00+00:00,14.423478260869565
2004-11-08 00:00:00+00:00,14.342083333333333
2004-11-09 00:00:00+00:00,13.993333333333332
2004-11-10 00:00:00+00:00,13.524583333333334
2004-11-11 00:00:00+00:00,13.493333333333332
2004-11-12 00:00:00+00:00,12.887500000000001
2004-11-13 00:00:00+00:00,13.830833333333333
2004-11-14 00:00:00+00:00,13.842500000000001
2004-11-15 00:00:00+00:00,14.627083333333333
2004-11-16 00:00:00+00:00,13.843333333333334
2004-11-17 00:00:00+00:00,13.83875
2004-11-18 00:00:00+00:00,13.252083333333333
2004-11-19 00:00:00+00:00,13.1225
2004-11-20 00:00:00+00:00,13.956666666666665
2004-11-21 00:00:00+00:00,15.637916666666667
2004-11-22 00:00:00+00:00,15.680833333333332
2004-11-23 00:00:00+00:00,15.024166666666666
2004-11-24 00:00:00+00:00,15.006666666666668
2004-11-25 00:00:00+00:00,12.978695652173913
2004-11-26 00:00:00+00:00,13.417499999999999
2004-11-27 00:00:00+00:00,14.577916666666667
2004-11-28 00:00:00+00:00,14.089166666666666
2004-11-29 00:00:00+00:00,14.643749999999999
2004-11-30 00:00:00+00:00,14.467500000000001
2004-12-01 00:00:00+00:00,13.744166666666667
2004-12-02 00:00:00+00:00,14.289166666666667
2004-12-03 00:00:00+00:00,15.24375
2004-12-04 00:00:00+00:00,15.967916666666667
2004-12-05 00:00:00+00:00,15.387083333333335
2004-12-06 00:00:00+00:00,14.960416666666667
2004-12-07 00:00:00+00:00,13.900833333333333
2004-12-08 00:00:00+00:00,14.904166666666667
2004-12-09 00:00:00+00:00,14.624583333333334
2004-12-10 00:00:00+00:00,15.277916666666668
2004-12-11 00:00:00+00:00,14.768749999999999
2004-12-12 00:00:00+00:00,13.899166666666666
2004-12-13 00:00:00+00:00,14.5725
2004-12-14 00:00:00+00:00,13.939583333333333
2004-12-15 00:00:00+00:00,12.892083333333334
2004-12-16 00:00:00+00:00,13.251249999999999
2004-12-17 00:00:00+00:00,12.840454545454547
2004-12-18 00:00:00+00:00,14.415416666666667
2004-12-19 00:00:00+00:00,15.34125
2004-12-20 00:00:00+00:00,15.387916666666667
2004-12-21 00:00:00+00:00,14.436250000000001
2004-12-22 00:00:00+00:00,14.96375
2004-12-23 00:00:00+00:00,14.949583333333335
2004-12-24 00:00:00+00:00,13.357916666666666
2004-12-25 00:00:00+00:00,12.86875
2004-12-26 00:00:00+00:00,13.585
2004-12-27 00:00:00+00:00,13.60375
2004-12-28 00:00:00+00:00,12.739166666666668
2004-12-29 00:00:00+00:00,13.11
2004-12-30 00:00:00+00:00,13.215416666666668
2004-12-31 00:00:00+00:00,14.454166666666666
2005-01-01 00:00:00+00:00,14.255416666666667
2005-01-02 00:00:00+00:00,14.501666666666667
2005-01-03 00:00:00+00:00,14.56125
2005-01-04 00:00:00+00:00,14.694166666666668
2005-01-05 00:00:00+00:00,15.1475
2005-01-06 00:00:00+00:00,15.630833333333333
2005-01-07 00:00:00+00:00,15.419166666666667
2005-01-08 00:00:00+00:00,14.532499999999999
2005-01-09 00:00:00+00:00,14.760416666666666
2005-01-10 00:00:00+00:00,15.067083333333334
2005-01-11 00:00:00+00:00,15.404583333333333
2005-01-12 00:00:00+00:00,15.775416666666667
2005-01-13 00:00:00+00:00,15.3125
2005-01-14 00:00:00+00:00,14.763333333333334
2005-01-15 00:00:00+00:00,12.836666666666666
2005-01-16 00:00:00+00:00,14.405000000000001
2005-01-17 00:00:00+00:00,13.939166666666667
2005-01-18 00:00:00+00:00,14.435833333333333
2005-01-19 00:00:00+00:00,14.249583333333334
2005-01-20 00:00:00+00:00,13.428333333333333
2005-01-21 00:00:00+00:00,13.520869565217392
2005-01-22 00:00:00+00:00,14.565416666666666
2005-01-23 00:00:00+00:00,13.929166666666667
2005-01-24 00:00:00+00:00,13.490833333333333
2005-01-25 00:00:00+00:00,13.81875
2005-01-26 00:00:00+00:00,14.785416666666668
2005-01-27 00:00:00+00:00,15.364166666666668
2005-01-28 00:00:00+00:00,14.945416666666667
2005-01-29 00:00:00+00:00,14.36875
2005-01-30 00:00:00+00:00,13.769583333333335
2005-01-31 00:00:00+00:00,15.54875
2005-02-01 00:00:00+00:00,14.893333333333333
2005-02-02 00:00:00+00:00,14.194583333333334
2005-02-03 00:00:00+00:00,15.094583333333333
2005-02-04 00:00:00+00:00,16.015416666666667
2005-02-05 00:00:00+00:00,17.069166666666664
2005-02-06 00:00:00+00:00,16.43375
2005-02-07 00:00:00+00:00,15.060416666666667
2005-02-08 00:00:00+00:00,14.27375
2005-02-09 00:00:00+00:00,15.184545454545455
2005-02-10 00:00:00+00:00,15.027083333333332
2005-02-11 00:00:00+00:00,13.695833333333333
2005-02-12 00:00:00+00:00,12.181666666666667
2005-02-13 00:00:00+00:00,15.077916666666667
2005-02-14 00:00:00+00:00,14.789166666666667
2005-02-15 00:00:00+00:00,13.167499999999999
2005-02-16 00:00:00+00:00,13.170416666666666
2005-02-17 00:00:00+00:00,14.179583333333333
2005-02-18 00:00:00+00:00,16.136666666666667
2005-02-19 00:00:00+00:00,15.74125
2005-02-20 00:00:00+00:00,15.76375
2005-02-21 00:00:00+00:00,14.772083333333333
2005-02-22 00:00:00+00:00,15.61
2005-02-23 00:00:00+00:00,15.434347826086958
2005-02-24 00:00:00+00:00,16.124166666666667
2005-02-25 00:00:00+00:00,16.651666666666667
2005-02-26 00:00:00+00:00,15.745
2005-02-27 00:00:00+00:00,15.487083333333333
2005-02-28 00:00:00+00:00,14.386666666666665
2005-03-01 00:00:00+00:00,15.012916666666667
2005-03-02 00:00:00+00:00,15.693076923076923
2005-03-03 00:00:00+00:00,
2005-03-04 00:00:00+00:00,12.87857142857143
2005-03-05 00:00:00+00:00,14.660833333333334
2005-03-06 00:00:00+00:00,14.357916666666666
2005-03-07 00:00:00+00:00,13.070454545454545
2005-03-08 00:00:00+00:00,12.154444444444444
2005-03-09 00:00:00+00:00,
2005-03-10 00:00:00+00:00,
2005-03-11 00:00:00+00:00,
2005-03-12 00:00:00+00:00,
2005-03-13 00:00:00+00:00,
2005-03-14 00:00:00+00:00,
2005-03-15 00:00:00+00:00,
2005-03-16 00:00:00+00:00,
2005-03-17 00:00:00+00:00,
2005-03-18 00:00:00+00:00,
2005-03-19 00:00:00+00:00,
2005-03-20 00:00:00+00:00,
2005-03-21 00:00:00+00:00,
2005-03-22 00:00:00+00:00,
2005-03-23 00:00:00+00:00,
2005-03-24 00:00:00+00:00,
2005-03-25 00:00:00+00:00,
2005-03-26 00:00:00+00:00,
2005-03-27 00:00:00+00:00,
2005-03-28 00:00:00+00:00,
2005-03-29 00:00:00+00:00,
2005-03-30 00:00:00+00:00,
2005-03-31 00:00:00+00:00,
2005-04-01 00:00:00+00:00,
2005-04-02 00:00:00+00:00,
2005-04-03 00:00:00+00:00,
2005-04-04 00:00:00+00:00,
2005-04-05 00:00:00+00:00,
2005-04-06 00:00:00+00:00,
2005-04-07 00:00:00+00:00,
2005-04-08 00:00:00+00:00,
2005-04-09 00:00:00+00:00,
2005-04-10 00:00:00+00:00,
2005-04-11 00:00:00+00:00,
2005-04-12 00:00:00+00:00,
2005-04-13 00:00:00+00:00,
2005-04-14 00:00:00+00:00,
2005-04-15 00:00:00+00:00,
2005-04-16 00:00:00+00:00,
2005-04-17 00:00:00+00:00,
2005-04-18 00:00:00+00:00,
2005-04-19 00:00:00+00:00,
2005-04-20 00:00:00+00:00,
2005-04-21 00:00:00+00:00,
2005-04-22 00:00:00+00:00,
2005-04-23 00:00:00+00:00,
2005-04-24 00:00:00+00:00,
2005-04-25 00:00:00+00:00,
2005-04-26 00:00:00+00:00,
2005-04-27 00:00:00+00:00,
2005-04-28 00:00:00+00:00,
2005-04-29 00:00:00+00:00,
2005-04-30 00:00:00+00:00,
2005-05-01 00:00:00+00:00,
2005-05-02 00:00:00+00:00,
2005-05-03 00:00:00+00:00,
2005-05-04 00:00:00+00:00,
2005-05-05 00:00:00+00:00,
2005-05-06 00:00:00+00:00,
2005-05-07 00:00:00+00:00,
2005-05-08 00:00:00+00:00,
2005-05-09 00:00:00+00:00,
2005-05-10 00:00:00+00:00,
2005-05-11 00:00:00+00:00,
2005-05-12 00:00:00+00:00,
2005-05-13 00:00:00+00:00,
2005-05-14 00:00:00+00:00,
2005-05-15 00:00:00+00:00,
2005-05-16 00:00:00+00:00,
2005-05-17 00:00:00+00:00,
2005-05-18 00:00:00+00:00,
2005-05-19 00:00:00+00:00,
2005-05-20 00:00:00+00:00,
2005-05-21 00:00:00+00:00,
2005-05-22 00:00:00+00:00,
2005-05-23 00:00:00+00:00,
2005-05-24 00:00:00+00:00,
2005-05-25 00:00:00+00:00,
2005-05-26 00:00:00+00:00,
2005-05-27 00:00:00+00:00,
2005-05-28 00:00:00+00:00,
2005-05-29 00:00:00+00:00,
2005-05-30 00:00:00+00:00,
2005-05-31 00:00:00+00:00,
2005-06-01 00:00:00+00:00,
2005-06-02 00:00:00+00:00,
2005-06-03 00:00:00+00:00,
2005-06-04 00:00:00+00:00,
2005-06-05 00:00:00+00:00,
2005-06-06 00:00:00+00:00,
2005-06-07 00:00:00+00:00,
2005-06-08 00:00:00+00:00,
2005-06-09 00:00:00+00:00,
2005-06-10 00:00:00+00:00,
2005-06-11 00:00:00+00:00,
2005-06-12 00:00:00+00:00,
2005-06-13 00:00:00+00:00,
2005-06-14 00:00:00+00:00,12.86125
2005-06-15 00:00:00+00:00,16.143181818181816
2005-06-16 00:00:00+00:00,17.474999999999998
2005-06-17 00:00:00+00:00,16.987916666666667
2005-06-18 00:00:00+00:00,17.100416666666668
2005-06-19 00:00:00+00:00,16.65041666666667
2005-06-20 00:00:00+00:00,16.533333333333335
2005-06-21 00:00:00+00:00,15.887083333333335
2005-06-22 00:00:00+00:00,15.350833333333334
2005-06-23 00:00:00+00:00,15.5075
2005-06-24 00:00:00+00:00,16.430416666666666
2005-06-25 00:00:00+00:00,15.899166666666666
2005-06-26 00:00:00+00:00,15.76375
2005-06-27 00:00:00+00:00,14.15875
2005-06-28 00:00:00+00:00,14.560833333333333
2005-06-29 00:00:00+00:00,12.907083333333333
2005-06-30 00:00:00+00:00,14.874166666666667
2005-07-01 00:00:00+00:00,16.00875
2005-07-02 00:00:00+00:00,15.249583333333334
2005-07-03 00:00:00+00:00,15.612083333333333
2005-07-04 00:00:00+00:00,15.899166666666666
2005-07-05 00:00:00+00:00,15.067916666666667
2005-07-06 00:00:00+00:00,15.725
2005-07-07 00:00:00+00:00,16.81125
2005-07-08 00:00:00+00:00,17.147916666666667
2005-07-09 00:00:00+00:00,16.940833333333334
2005-07-10 00:00:00+00:00,16.337500000000002
2005-07-11 00:00:00+00:00,15.509583333333333
2005-07-12 00:00:00+00:00,14.54625
2005-07-13 00:00:00+00:00,14.36
2005-07-14 00:00:00+00:00,15.009166666666667
2005-07-15 00:00:00+00:00,15.202083333333334
2005-07-16 00:00:00+00:00,16.186666666666667
2005-07-17 00:00:00+00:00,16.745
2005-07-18 00:00:00+00:00,16.5
2005-07-19 00:00:00+00:00,14.257916666666667
2005-07-20 00:00:00+00:00,15.047083333333333
2005-07-21 00:00:00+00:00,16.254166666666666
2005-07-22 00:00:00+00:00,16.72041666666667
2005-07-23 00:00:00+00:00,17.0925
2005-07-24 00:00:00+00:00,16.809583333333332
2005-07-25 00:00:00+00:00,16.529545454545453
2005-07-26 00:00:00+00:00,18.52208333333333
2005-07-27 00:00:00+00:00,18.06416666666667
2005-07-28 00:00:00+00:00,17.343913043478263
2005-07-29 00:00:00+00:00,16.280416666666667
2005-07-30 00:00:00+00:00,16.259583333333335
2005-07-31 00:00:00+00:00,16.789583333333333
2005-08-01 00:00:00+00:00,16.755416666666665
2005-08-02 00:00:00+00:00,17.562083333333334
2005-08-03 00:00:00+00:00,16.828333333333333
2005-08-04 00:00:00+00:00,16.534583333333334
2005-08-05 00:00:00+00:00,16.085
2005-08-06 00:00:00+00:00,16.10809523809524
2005-08-07 00:00:00+00:00,16.963043478260868
2005-08-08 00:00:00+00:00,16.78375
2005-08-09 00:00:00+00:00,16.852083333333333
2005-08-10 00:00:00+00:00,16.969583333333333
2005-08-11 00:00:00+00:00,17.165
2005-08-12 00:00:00+00:00,16.122916666666665
2005-08-13 00:00:00+00:00,15.242916666666666
2005-08-14 00:00:00+00:00,15.63875
2005-08-15 00:00:00+00:00,16.069166666666664
2005-08-16 00:00:00+00:00,15.06125
2005-08-17 00:00:00+00:00,13.8125
2005-08-18 00:00:00+00:00,15.715000000000002
2005-08-19 00:00:00+00:00,17.764583333333334
2005-08-20 00:00:00+00:00,16.875
2005-08-21 00:00:00+00:00,15.696666666666667
2005-08-22 00:00:00+00:00,15.007083333333334
2005-08-23 00:00:00+00:00,15.150833333333333
