Fecha,Belisario
2004-04-12 00:00:00+00:00,12.685416666666667
2004-04-13 00:00:00+00:00,11.545
2004-04-14 00:00:00+00:00,10.575416666666667
2004-04-15 00:00:00+00:00,10.34875
2004-04-16 00:00:00+00:00,11.005416666666667
2004-04-17 00:00:00+00:00,12.602916666666665
2004-04-18 00:00:00+00:00,12.725416666666668
2004-04-19 00:00:00+00:00,13.503333333333332
2004-04-20 00:00:00+00:00,12.417083333333332
2004-04-21 00:00:00+00:00,12.407916666666667
2004-04-22 00:00:00+00:00,10.125416666666666
2004-04-23 00:00:00+00:00,9.2325
2004-04-24 00:00:00+00:00,10.752916666666666
2004-04-25 00:00:00+00:00,10.957083333333335
2004-04-26 00:00:00+00:00,10.44875
2004-04-27 00:00:00+00:00,12.342083333333333
2004-04-28 00:00:00+00:00,13.751249999999999
2004-04-29 00:00:00+00:00,13.724166666666667
2004-04-30 00:00:00+00:00,13.005
2004-05-01 00:00:00+00:00,12.619583333333333
2004-05-02 00:00:00+00:00,12.599166666666667
2004-05-03 00:00:00+00:00,12.666666666666666
2004-05-04 00:00:00+00:00,13.279583333333333
2004-05-05 00:00:00+00:00,12.92
2004-05-06 00:00:00+00:00,13.804166666666667
2004-05-07 00:00:00+00:00,13.54625
2004-05-08 00:00:00+00:00,14.4425
2004-05-09 00:00:00+00:00,14.545833333333334
2004-05-10 00:00:00+00:00,14.3825
2004-05-11 00:00:00+00:00,14.190833333333332
2004-05-12 00:00:00+00:00,14.692916666666667
2004-05-13 00:00:00+00:00,14.984583333333333
2004-05-14 00:00:00+00:00,15.822916666666666
2004-05-15 00:00:00+00:00,12.179166666666667
2004-05-16 00:00:00+00:00,12.634583333333333
2004-05-17 00:00:00+00:00,12.137916666666667
2004-05-18 00:00:00+00:00,11.460833333333333
2004-05-19 00:00:00+00:00,10.258750000000001
2004-05-20 00:00:00+00:00,12.844999999999999
2004-05-21 00:00:00+00:00,11.818333333333333
2004-05-22 00:00:00+00:00,11.21625
2004-05-23 00:00:00+00:00,11.112916666666665
2004-05-24 00:00:00+00:00,12.29875
2004-05-25 00:00:00+00:00,13.07125
2004-05-26 00:00:00+00:00,10.517916666666666
2004-05-27 00:00:00+00:00,11.202083333333334
2004-05-28 00:00:00+00:00,10.835
2004-05-29 00:00:00+00:00,12.162083333333333
2004-05-30 00:00:00+00:00,12.378333333333332
2004-05-31 00:00:00+00:00,12.57875
2004-06-01 00:00:00+00:00,12.460416666666667
2004-06-02 00:00:00+00:00,13.17125
2004-06-03 00:00:00+00:00,13.6875
2004-06-04 00:00:00+00:00,11.481250000000001
2004-06-05 00:00:00+00:00,9.99625
2004-06-06 00:00:00+00:00,12.139166666666666
2004-06-07 00:00:00+00:00,13.469583333333333
2004-06-08 00:00:00+00:00,13.600833333333334
2004-06-09 00:00:00+00:00,12.260833333333332
2004-06-10 00:00:00+00:00,12.317916666666667
2004-06-11 00:00:00+00:00,12.388
2004-06-12 00:00:00+00:00,13.290833333333333
2004-06-13 00:00:00+00:00,13.139166666666668
2004-06-14 00:00:00+00:00,13.17875
2004-06-15 00:00:00+00:00,13.427083333333334
2004-06-16 00:00:00+00:00,13.496250000000002
2004-06-17 00:00:00+00:00,13.573333333333332
2004-06-18 00:00:00+00:00,14.900833333333333
2004-06-19 00:00:00+00:00,13.472916666666665
2004-06-20 00:00:00+00:00,13.398333333333333
2004-06-21 00:00:00+00:00,13.850416666666668
2004-06-22 00:00:00+00:00,14.302083333333334
2004-06-23 00:00:00+00:00,13.275384615384613
2004-06-24 00:00:00+00:00,
2004-06-25 00:00:00+00:00,
2004-06-26 00:00:00+00:00,
2004-06-27 00:00:00+00:00,
2004-06-28 00:00:00+00:00,
2004-06-29 00:00:00+00:00,
2004-06-30 00:00:00+00:00,
2004-07-01 00:00:00+00:00,
2004-07-02 00:00:00+00:00,
2004-07-03 00:00:00+00:00,
2004-07-04 00:00:00+00:00,
2004-07-05 00:00:00+00:00,13.524000000000001
2004-07-06 00:00:00+00:00,12.200416666666667
2004-07-07 00:00:00+00:00,10.57
2004-07-08 00:00:00+00:00,12.217500000000001
2004-07-09 00:00:00+00:00,12.231250000000001
2004-07-10 00:00:00+00:00,12.71625
2004-07-11 00:00:00+00:00,13.090416666666668
2004-07-12 00:00:00+00:00,12.586666666666666
2004-07-13 00:00:00+00:00,11.434166666666668
2004-07-14 00:00:00+00:00,10.81
2004-07-15 00:00:00+00:00,11.619583333333333
2004-07-16 00:00:00+00:00,12.203333333333333
2004-07-17 00:00:00+00:00,12.049583333333333
2004-07-18 00:00:00+00:00,12.564583333333333
2004-07-19 00:00:00+00:00,12.590833333333334
2004-07-20 00:00:00+00:00,12.599166666666667
2004-07-21 00:00:00+00:00,12.857916666666668
2004-07-22 00:00:00+00:00,12.511249999999999
2004-07-23 00:00:00+00:00,11.727083333333333
2004-07-24 00:00:00+00:00,11.189166666666667
2004-07-25 00:00:00+00:00,12.35125
2004-07-26 00:00:00+00:00,12.706249999999999
2004-07-27 00:00:00+00:00,12.496250000000002
2004-07-28 00:00:00+00:00,12.384583333333333
2004-07-29 00:00:00+00:00,13.338333333333333
2004-07-30 00:00:00+00:00,12.485
2004-07-31 00:00:00+00:00,12.55375
2004-08-01 00:00:00+00:00,13.026666666666666
2004-08-02 00:00:00+00:00,12.938749999999999
2004-08-03 00:00:00+00:00,13.106250000000001
2004-08-04 00:00:00+00:00,12.935416666666667
2004-08-05 00:00:00+00:00,11.519166666666665
2004-08-06 00:00:00+00:00,12.915416666666665
2004-08-07 00:00:00+00:00,12.918750000000001
2004-08-08 00:00:00+00:00,12.904583333333333
2004-08-09 00:00:00+00:00,12.948333333333332
2004-08-10 00:00:00+00:00,12.579166666666666
2004-08-11 00:00:00+00:00,12.487499999999999
2004-08-12 00:00:00+00:00,13.03625
2004-08-13 00:00:00+00:00,13.007916666666667
2004-08-14 00:00:00+00:00,13.35375
2004-08-15 00:00:00+00:00,13.929166666666667
2004-08-16 00:00:00+00:00,14.645833333333334
2004-08-17 00:00:00+00:00,14.08875
2004-08-18 00:00:00+00:00,14.299166666666666
2004-08-19 00:00:00+00:00,13.43625
2004-08-20 00:00:00+00:00,13.479999999999999
2004-08-21 00:00:00+00:00,14.082500000000001
2004-08-22 00:00:00+00:00,13.414583333333333
2004-08-23 00:00:00+00:00,13.6575
2004-08-24 00:00:00+00:00,13.605416666666668
2004-08-25 00:00:00+00:00,11.78
2004-08-26 00:00:00+00:00,11.7975
2004-08-27 00:00:00+00:00,12.559166666666668
2004-08-28 00:00:00+00:00,11.542499999999999
2004-08-29 00:00:00+00:00,12.624166666666667
2004-08-30 00:00:00+00:00,13.704166666666667
2004-08-31 00:00:00+00:00,13.327083333333334
2004-09-01 00:00:00+00:00,13.879583333333334
2004-09-02 00:00:00+00:00,13.992083333333333
2004-09-03 00:00:00+00:00,14.065416666666666
2004-09-04 00:00:00+00:00,12.607916666666666
2004-09-05 00:00:00+00:00,12.269166666666665
2004-09-06 00:00:00+00:00,11.340909090909092
2004-09-07 00:00:00+00:00,11.070416666666667
2004-09-08 00:00:00+00:00,9.869583333333333
2004-09-09 00:00:00+00:00,10.198333333333332
2004-09-10 00:00:00+00:00,11.730416666666665
2004-09-11 00:00:00+00:00,12.77125
2004-09-12 00:00:00+00:00,12.957083333333335
2004-09-13 00:00:00+00:00,12.92875
2004-09-14 00:00:00+00:00,11.912500000000001
2004-09-15 00:00:00+00:00,11.82
2004-09-16 00:00:00+00:00,13.104166666666666
2004-09-17 00:00:00+00:00,12.284166666666666
2004-09-18 00:00:00+00:00,12.0575
2004-09-19 00:00:00+00:00,11.305
2004-09-20 00:00:00+00:00,12.523333333333333
2004-09-21 00:00:00+00:00,12.378333333333332
2004-09-22 00:00:00+00:00,14.090833333333334
2004-09-23 00:00:00+00:00,12.889166666666666
2004-09-24 00:00:00+00:00,13.252916666666666
2004-09-25 00:00:00+00:00,11.711666666666666
2004-09-26 00:00:00+00:00,12.183333333333332
2004-09-27 00:00:00+00:00,13.017083333333334
2004-09-28 00:00:00+00:00,11.684583333333334
2004-09-29 00:00:00+00:00,10.905000000000001
2004-09-30 00:00:00+00:00,12.08875
2004-10-01 00:00:00+00:00,13.3275
2004-10-02 00:00:00+00:00,13.735833333333334
2004-10-03 00:00:00+00:00,12.225416666666666
2004-10-04 00:00:00+00:00,12.500833333333333
2004-10-05 00:00:00+00:00,12.080416666666666
2004-10-06 00:00:00+00:00,11.181818181818182
2004-10-07 00:00:00+00:00,11.247083333333334
2004-10-08 00:00:00+00:00,12.687083333333334
2004-10-09 00:00:00+00:00,13.22625
2004-10-10 00:00:00+00:00,12.796666666666667
2004-10-11 00:00:00+00:00,12.22375
2004-10-12 00:00:00+00:00,11.936250000000001
2004-10-13 00:00:00+00:00,11.755416666666667
2004-10-14 00:00:00+00:00,13.17
2004-10-15 00:00:00+00:00,14.270833333333334
2004-10-16 00:00:00+00:00,13.092916666666667
2004-10-17 00:00:00+00:00,12.155416666666667
2004-10-18 00:00:00+00:00,11.97625
2004-10-19 00:00:00+00:00,12.3975
2004-10-20 00:00:00+00:00,11.402083333333332
2004-10-21 00:00:00+00:00,11.204583333333334
2004-10-22 00:00:00+00:00,10.535833333333334
2004-10-23 00:00:00+00:00,10.046249999999999
2004-10-24 00:00:00+00:00,11.652499999999998
2004-10-25 00:00:00+00:00,11.21125
2004-10-26 00:00:00+00:00,11.220833333333333
2004-10-27 00:00:00+00:00,10.210416666666667
2004-10-28 00:00:00+00:00,10.607083333333334
2004-10-29 00:00:00+00:00,10.993333333333332
2004-10-30 00:00:00+00:00,12.026666666666666
2004-10-31 00:00:00+00:00,13.112083333333333
2004-11-01 00:00:00+00:00,14.039583333333333
2004-11-02 00:00:00+00:00,12.722499999999998
2004-11-03 00:00:00+00:00,11.53125
2004-11-04 00:00:00+00:00,12.145000000000001
2004-11-05 00:00:00+00:00,12.47875
2004-11-06 00:00:00+00:00,11.744583333333333
2004-11-07 00:00:00+00:00,12.463333333333333
2004-11-08 00:00:00+00:00,11.191363636363636
2004-11-09 00:00:00+00:00,11.192916666666667
2004-11-10 00:00:00+00:00,10.87
2004-11-11 00:00:00+00:00,11.721304347826088
2004-11-12 00:00:00+00:00,10.961666666666666
2004-11-13 00:00:00+00:00,11.41375
2004-11-14 00:00:00+00:00,11.520833333333334
2004-11-15 00:00:00+00:00,12.102916666666665
2004-11-16 00:00:00+00:00,11.846666666666666
2004-11-17 00:00:00+00:00,11.548333333333334
2004-11-18 00:00:00+00:00,10.941666666666668
2004-11-19 00:00:00+00:00,11.245
2004-11-20 00:00:00+00:00,12.71125
2004-11-21 00:00:00+00:00,13.85375
2004-11-22 00:00:00+00:00,13.487499999999999
2004-11-23 00:00:00+00:00,13.421666666666667
2004-11-24 00:00:00+00:00,12.409583333333332
2004-11-25 00:00:00+00:00,10.342083333333333
2004-11-26 00:00:00+00:00,10.925833333333335
2004-11-27 00:00:00+00:00,12.223333333333334
2004-11-28 00:00:00+00:00,11.515
2004-11-29 00:00:00+00:00,11.965416666666668
2004-11-30 00:00:00+00:00,12.006666666666668
2004-12-01 00:00:00+00:00,11.579166666666666
2004-12-02 00:00:00+00:00,12.15
2004-12-03 00:00:00+00:00,12.994583333333333
2004-12-04 00:00:00+00:00,12.925833333333335
2004-12-05 00:00:00+00:00,12.465000000000002
2004-12-06 00:00:00+00:00,12.32625
2004-12-07 00:00:00+00:00,12.103333333333333
2004-12-08 00:00:00+00:00,12.315833333333332
2004-12-09 00:00:00+00:00,12.15
2004-12-10 00:00:00+00:00,12.51
2004-12-11 00:00:00+00:00,11.885
2004-12-12 00:00:00+00:00,11.729583333333332
2004-12-13 00:00:00+00:00,12.209583333333333
2004-12-14 00:00:00+00:00,11.644166666666665
2004-12-15 00:00:00+00:00,10.588333333333333
2004-12-16 00:00:00+00:00,11.14125
2004-12-17 00:00:00+00:00,10.278333333333334
2004-12-18 00:00:00+00:00,12.470416666666667
2004-12-19 00:00:00+00:00,12.666666666666666
2004-12-20 00:00:00+00:00,13.026666666666666
2004-12-21 00:00:00+00:00,12.222083333333332
2004-12-22 00:00:00+00:00,13.032916666666667
2004-12-23 00:00:00+00:00,12.938333333333333
2004-12-24 00:00:00+00:00,11.719166666666666
2004-12-25 00:00:00+00:00,11.371250000000002
2004-12-26 00:00:00+00:00,11.42875
2004-12-27 00:00:00+00:00,11.353333333333333
2004-12-28 00:00:00+00:00,10.913333333333334
2004-12-29 00:00:00+00:00,11.1225
2004-12-30 00:00:00+00:00,10.773478260869565
2004-12-31 00:00:00+00:00,12.980416666666665
2005-01-01 00:00:00+00:00,12.444583333333334
2005-01-02 00:00:00+00:00,12.370833333333332
2005-01-03 00:00:00+00:00,12.505
2005-01-04 00:00:00+00:00,12.123333333333333
2005-01-05 00:00:00+00:00,12.971666666666666
2005-01-06 00:00:00+00:00,12.501666666666667
2005-01-07 00:00:00+00:00,12.794583333333334
2005-01-08 00:00:00+00:00,12.306666666666667
2005-01-09 00:00:00+00:00,12.903333333333334
2005-01-10 00:00:00+00:00,13.172916666666666
2005-01-11 00:00:00+00:00,13.351666666666667
2005-01-12 00:00:00+00:00,13.6
2005-01-13 00:00:00+00:00,13.632916666666667
2005-01-14 00:00:00+00:00,13.045833333333334
2005-01-15 00:00:00+00:00,11.119583333333333
2005-01-16 00:00:00+00:00,11.464166666666666
2005-01-17 00:00:00+00:00,10.647083333333333
2005-01-18 00:00:00+00:00,11.741666666666667
2005-01-19 00:00:00+00:00,11.788333333333334
2005-01-20 00:00:00+00:00,10.9275
2005-01-21 00:00:00+00:00,11.5475
2005-01-22 00:00:00+00:00,11.84875
2005-01-23 00:00:00+00:00,11.809166666666668
2005-01-24 00:00:00+00:00,11.439166666666667
2005-01-25 00:00:00+00:00,10.974583333333333
2005-01-26 00:00:00+00:00,12.74
2005-01-27 00:00:00+00:00,13.22125
2005-01-28 00:00:00+00:00,13.344166666666666
2005-01-29 00:00:00+00:00,12.575416666666667
2005-01-30 00:00:00+00:00,10.886666666666665
2005-01-31 00:00:00+00:00,12.999583333333334
2005-02-01 00:00:00+00:00,12.890833333333333
2005-02-02 00:00:00+00:00,12.897368421052631
2005-02-03 00:00:00+00:00,12.75590909090909
2005-02-04 00:00:00+00:00,13.870833333333332
2005-02-05 00:00:00+00:00,14.99
2005-02-06 00:00:00+00:00,13.892083333333334
2005-02-07 00:00:00+00:00,12.740833333333333
2005-02-08 00:00:00+00:00,11.6425
2005-02-09 00:00:00+00:00,12.889583333333334
2005-02-10 00:00:00+00:00,12.955833333333333
2005-02-11 00:00:00+00:00,11.177916666666667
2005-02-12 00:00:00+00:00,9.997916666666667
2005-02-13 00:00:00+00:00,12.695833333333333
2005-02-14 00:00:00+00:00,12.499166666666667
2005-02-15 00:00:00+00:00,10.36875
2005-02-16 00:00:00+00:00,9.764166666666666
2005-02-17 00:00:00+00:00,11.558333333333332
2005-02-18 00:00:00+00:00,13.519583333333335
2005-02-19 00:00:00+00:00,13.030000000000001
2005-02-20 00:00:00+00:00,12.891666666666666
2005-02-21 00:00:00+00:00,12.512083333333335
2005-02-22 00:00:00+00:00,13.86
2005-02-23 00:00:00+00:00,13.712916666666667
2005-02-24 00:00:00+00:00,14.099166666666667
2005-02-25 00:00:00+00:00,14.604166666666666
2005-02-26 00:00:00+00:00,13.704583333333334
2005-02-27 00:00:00+00:00,13.375
2005-02-28 00:00:00+00:00,11.692916666666667
2005-03-01 00:00:00+00:00,12.972916666666668
2005-03-02 00:00:00+00:00,13.6925
2005-03-03 00:00:00+00:00,13.004166666666668
2005-03-04 00:00:00+00:00,10.484166666666667
2005-03-05 00:00:00+00:00,12.561666666666667
2005-03-06 00:00:00+00:00,12.259166666666665
2005-03-07 00:00:00+00:00,11.82875
2005-03-08 00:00:00+00:00,13.09125
2005-03-09 00:00:00+00:00,12.607083333333334
2005-03-10 00:00:00+00:00,12.4125
2005-03-11 00:00:00+00:00,14.774166666666666
2005-03-12 00:00:00+00:00,13.643333333333333
2005-03-13 00:00:00+00:00,13.933750000000002
2005-03-14 00:00:00+00:00,13.238333333333332
2005-03-15 00:00:00+00:00,13.60375
2005-03-16 00:00:00+00:00,12.577083333333334
2005-03-17 00:00:00+00:00,13.583636363636362
2005-03-18 00:00:00+00:00,13.855416666666665
2005-03-19 00:00:00+00:00,13.854583333333332
2005-03-20 00:00:00+00:00,12.565416666666666
2005-03-21 00:00:00+00:00,14.08875
2005-03-22 00:00:00+00:00,14.843913043478262
2005-03-23 00:00:00+00:00,14.443478260869565
2005-03-24 00:00:00+00:00,14.932083333333333
2005-03-25 00:00:00+00:00,14.004166666666668
2005-03-26 00:00:00+00:00,13.52125
2005-03-27 00:00:00+00:00,13.060833333333333
2005-03-28 00:00:00+00:00,14.140416666666667
2005-03-29 00:00:00+00:00,12.970833333333333
2005-03-30 00:00:00+00:00,13.559166666666668
2005-03-31 00:00:00+00:00,13.29695652173913
2005-04-01 00:00:00+00:00,14.362916666666665
2005-04-02 00:00:00+00:00,14.386249999999999
2005-04-03 00:00:00+00:00,13.93125
2005-04-04 00:00:00+00:00,15.792499999999999
2005-04-05 00:00:00+00:00,14.907083333333333
2005-04-06 00:00:00+00:00,14.22625
2005-04-07 00:00:00+00:00,14.350434782608696
2005-04-08 00:00:00+00:00,14.536666666666667
2005-04-09 00:00:00+00:00,14.816249999999998
2005-04-10 00:00:00+00:00,15.069583333333334
2005-04-11 00:00:00+00:00,14.812916666666666
2005-04-12 00:00:00+00:00,15.655416666666667
2005-04-13 00:00:00+00:00,15.395000000000001
2005-04-14 00:00:00+00:00,16.1525
2005-04-15 00:00:00+00:00,16.339545454545455
2005-04-16 00:00:00+00:00,16.739166666666666
2005-04-17 00:00:00+00:00,15.198749999999999
2005-04-18 00:00:00+00:00,15.327083333333334
2005-04-19 00:00:00+00:00,15.332916666666668
2005-04-20 00:00:00+00:00,13.627083333333333
2005-04-21 00:00:00+00:00,11.944583333333334
2005-04-22 00:00:00+00:00,14.495416666666666
2005-04-23 00:00:00+00:00,13.855416666666665
2005-04-24 00:00:00+00:00,13.992916666666666
2005-04-25 00:00:00+00:00,12.977916666666667
2005-04-26 00:00:00+00:00,13.638333333333334
2005-04-27 00:00:00+00:00,13.814583333333333
2005-04-28 00:00:00+00:00,13.367083333333333
2005-04-29 00:00:00+00:00,12.764166666666666
2005-04-30 00:00:00+00:00,13.02875
2005-05-01 00:00:00+00:00,14.5525
2005-05-02 00:00:00+00:00,13.039583333333333
2005-05-03 00:00:00+00:00,13.1275
2005-05-04 00:00:00+00:00,13.267916666666666
2005-05-05 00:00:00+00:00,12.772916666666667
2005-05-06 00:00:00+00:00,14.212083333333332
2005-05-07 00:00:00+00:00,14.964166666666666
2005-05-08 00:00:00+00:00,14.737499999999999
2005-05-09 00:00:00+00:00,14.510952380952382
2005-05-10 00:00:00+00:00,16.2975
2005-05-11 00:00:00+00:00,17.297083333333333
2005-05-12 00:00:00+00:00,16.854166666666668
2005-05-13 00:00:00+00:00,15.3375
2005-05-14 00:00:00+00:00,13.421666666666667
2005-05-15 00:00:00+00:00,14.110833333333334
2005-05-16 00:00:00+00:00,14.081249999999999
2005-05-17 00:00:00+00:00,13.387916666666667
2005-05-18 00:00:00+00:00,14.03875
2005-05-19 00:00:00+00:00,13.661666666666667
2005-05-20 00:00:00+00:00,14.294583333333334
2005-05-21 00:00:00+00:00,14.503749999999998
2005-05-22 00:00:00+00:00,13.957083333333335
2005-05-23 00:00:00+00:00,12.459583333333333
2005-05-24 00:00:00+00:00,13.615833333333333
2005-05-25 00:00:00+00:00,13.877916666666666
2005-05-26 00:00:00+00:00,13.347083333333332
2005-05-27 00:00:00+00:00,14.28625
2005-05-28 00:00:00+00:00,15.323333333333332
2005-05-29 00:00:00+00:00,15.594583333333333
2005-05-30 00:00:00+00:00,15.669166666666667
2005-05-31 00:00:00+00:00,14.77625
2005-06-01 00:00:00+00:00,13.596666666666666
2005-06-02 00:00:00+00:00,13.354583333333332
2005-06-03 00:00:00+00:00,14.642083333333334
2005-06-04 00:00:00+00:00,14.355416666666668
2005-06-05 00:00:00+00:00,13.504166666666668
2005-06-06 00:00:00+00:00,13.079545454545455
2005-06-07 00:00:00+00:00,14.314166666666667
2005-06-08 00:00:00+00:00,14.855833333333335
2005-06-09 00:00:00+00:00,14.464166666666666
2005-06-10 00:00:00+00:00,13.61
2005-06-11 00:00:00+00:00,13.662083333333333
2005-06-12 00:00:00+00:00,14.832916666666668
2005-06-13 00:00:00+00:00,14.2425
2005-06-14 00:00:00+00:00,14.081249999999999
2005-06-15 00:00:00+00:00,15.447916666666666
2005-06-16 00:00:00+00:00,15.484166666666667
2005-06-17 00:00:00+00:00,15.849166666666667
2005-06-18 00:00:00+00:00,15.058749999999998
2005-06-19 00:00:00+00:00,14.801250000000001
2005-06-20 00:00:00+00:00,15.2275
2005-06-21 00:00:00+00:00,14.335833333333333
2005-06-22 00:00:00+00:00,13.885416666666666
2005-06-23 00:00:00+00:00,14.43875
2005-06-24 00:00:00+00:00,14.555833333333332
2005-06-25 00:00:00+00:00,14.582916666666668
2005-06-26 00:00:00+00:00,14.450000000000001
2005-06-27 00:00:00+00:00,12.870833333333332
2005-06-28 00:00:00+00:00,12.842500000000001
2005-06-29 00:00:00+00:00,11.709166666666667
2005-06-30 00:00:00+00:00,12.78625
2005-07-01 00:00:00+00:00,14.277083333333332
2005-07-02 00:00:00+00:00,13.9975
2005-07-03 00:00:00+00:00,14.100000000000001
2005-07-04 00:00:00+00:00,13.180909090909092
2005-07-05 00:00:00+00:00,13.600833333333334
2005-07-06 00:00:00+00:00,14.7675
2005-07-07 00:00:00+00:00,14.529166666666667
2005-07-08 00:00:00+00:00,14.763333333333334
2005-07-09 00:00:00+00:00,15.110833333333334
2005-07-10 00:00:00+00:00,14.69
2005-07-11 00:00:00+00:00,14.5375
2005-07-12 00:00:00+00:00,13.46875
2005-07-13 00:00:00+00:00,12.885
2005-07-14 00:00:00+00:00,12.952083333333334
2005-07-15 00:00:00+00:00,13.326666666666668
2005-07-16 00:00:00+00:00,14.265416666666667
2005-07-17 00:00:00+00:00,15.373750000000001
2005-07-18 00:00:00+00:00,15.063749999999999
2005-07-19 00:00:00+00:00,13.309583333333334
2005-07-20 00:00:00+00:00,14.157499999999999
2005-07-21 00:00:00+00:00,14.66375
2005-07-22 00:00:00+00:00,14.56375
2005-07-23 00:00:00+00:00,14.657916666666667
2005-07-24 00:00:00+00:00,15.404166666666667
2005-07-25 00:00:00+00:00,15.612499999999999
2005-07-26 00:00:00+00:00,15.942083333333334
2005-07-27 00:00:00+00:00,16.00166666666667
2005-07-28 00:00:00+00:00,14.850833333333334
2005-07-29 00:00:00+00:00,14.169166666666667
2005-07-30 00:00:00+00:00,14.565416666666666
2005-07-31 00:00:00+00:00,15.005416666666667
2005-08-01 00:00:00+00:00,14.902499999999998
