Fecha,Tumbaco_x,Tumbaco_y
2018-04-23,0.0,12.64333333333333
2018-04-24,306.013,17.58041666666667
2018-04-25,0.0,15.04166666666667
2018-04-26,0.0,18.61416666666667
2018-04-27,435.644,16.25583333333333
2018-04-28,0.0,11.29416666666667
2018-04-29,0.0,15.68208333333333
2018-04-30,0.0,13.20958333333333
2018-05-01,477.807,14.81
2018-05-02,0.0,13.58304347826087
2018-05-03,384.543,16.42708333333333
2018-05-04,207.627,16.82333333333333
2018-05-05,333.459,13.41083333333333
2018-05-06,305.35,10.10416666666667
2018-05-07,0.0,8.052083333333334
2018-05-08,0.0,10.75625
2018-05-09,0.0,9.86375
2018-05-10,408.387,14.17458333333333
2018-05-11,0.0,14.18833333333333
2018-05-12,0.0,13.9575
2018-05-13,0.0,9.734583333333333
2018-05-14,523.313,12.83958333333333
2018-05-15,391.71,11.77833333333333
2018-05-16,0.0,11.88125
2018-05-17,389.318,15.85083333333333
2018-05-18,0.0,14.23333333333333
2018-05-19,417.5,12.91208333333333
2018-05-20,0.0,15.16416666666667
2018-05-21,0.0,9.26875
2018-05-22,211.866,14.46916666666667
2018-05-23,478.09,9.702916666666667
2018-05-24,328.893,8.519166666666667
2018-05-25,0.0,11.45708333333333
2018-05-26,0.0,13.16666666666667
2018-05-27,0.0,11.83083333333333
2018-05-28,593.182,10.36291666666667
2018-05-29,426.342,14.42791666666667
2018-05-30,372.229,15.5195652173913
2018-05-31,54.795,17.43545454545454
2018-06-01,296.954,18.83391304347826
2018-06-02,295.509,14.0275
2018-06-03,0.0,12.95166666666667
2018-06-04,0.0,11.06
2018-06-05,450.327,11.70958333333333
2018-06-06,183.518,13.52
2018-06-07,125.861,16.40833333333333
2018-06-08,244.498,15.47
2018-06-09,169.743,18.94708333333334
2018-06-10,0.0,13.33875
2018-06-11,243.565,13.12708333333333
2018-06-12,0.0,16.21958333333333
2018-06-13,133.098,16.56708333333333
2018-06-14,240.678,17.87190476190476
2018-06-15,0.0,15.0475
2018-06-16,312.659,17.25125
2018-06-17,0.0,9.560416666666667
2018-06-18,255.782,11.0325
2018-06-19,290.758,7.900833333333334
2018-06-20,355.416,11.94272727272727
2018-06-21,153.854,12.46958333333333
2018-06-22,137.748,13.48739130434783
2018-06-23,0.0,16.36791666666667
2018-06-24,0.0,14.22875
2018-06-25,0.0,17.10666666666667
2018-06-26,0.0,14.75173913043478
2018-06-27,0.0,10.67166666666667
2018-06-28,0.0,10.05083333333333
2018-06-29,0.0,9.63
2018-06-30,0.0,9.479166666666666
2018-07-01,0.0,8.3475
2018-07-02,45.787,10.43875
2018-07-03,205.641,13.44086956521739
2018-07-04,220.117,14.27181818181818
2018-07-05,0.0,12.64086956521739
2018-07-06,529.845,15.51217391304348
2018-07-07,0.0,17.205
2018-07-08,134.311,11.78782608695652
2018-07-09,256.128,10.25375
2018-07-10,213.196,13.67125
2018-07-11,266.06,14.50583333333333
2018-07-12,215.698,12.95375
2018-07-13,176.215,11.67434782608696
2018-07-14,140.516,12.11608695652174
2018-07-15,142.433,10.79473684210526
2018-07-16,80.862,17.92
2018-07-17,0.0,9.341
2018-07-18,395.816,12.90541666666667
2018-07-19,0.0,17.11
2018-07-20,452.0,17.10416666666667
2018-07-21,0.0,16.05375
2018-07-22,0.0,11.6475
2018-07-23,195.679,11.38125
2018-07-24,216.342,12.83318181818182
2018-07-25,214.316,13.91291666666667
2018-07-26,249.357,15.8865
2018-07-27,415.863,14.27
2018-07-28,191.405,11.81333333333333
2018-07-29,0.0,15.17166666666667
2018-07-30,0.0,7.629166666666666
2018-07-31,0.0,12.80583333333333
2018-08-01,129.162,13.51083333333333
2018-08-02,148.364,10.82363636363636
2018-08-03,0.0,16.70421052631579
2018-08-04,0.0,10.65333333333333
2018-08-05,200.926,13.27791666666667
2018-08-06,285.216,8.408333333333333
2018-08-07,209.525,8.0625
2018-08-08,292.943,5.841875
2018-08-09,214.497,8.450416666666667
2018-08-10,230.511,7.378333333333333
2018-08-11,363.649,7.846666666666667
2018-08-12,176.465,7.072916666666667
2018-08-13,0.0,17.07714285714286
2018-08-14,350.665,15.83285714285714
2018-08-15,336.258,15.70304347826087
2018-08-16,182.767,14.50909090909091
2018-08-17,362.535,13.04347826086956
2018-08-18,179.779,15.22571428571429
2018-08-19,172.859,13.81086956521739
2018-08-20,276.446,12.197
2018-08-21,177.251,10.31333333333333
2018-08-22,263.213,14.03666666666667
2018-08-23,344.179,18.79875
2018-08-24,214.747,13.41708333333333
2018-08-25,138.189,12.32375
2018-08-26,278.494,13.6175
2018-08-27,490.3,14.23958333333333
2018-08-28,57.565,18.46136363636364
2018-08-29,260.231,17.65875
2018-08-30,235.855,20.52380952380953
2018-08-31,0.0,20.87347826086956
2018-09-01,326.959,19.44913043478261
2018-09-02,308.034,15.13583333333333
2018-09-03,358.863,16.94291666666667
2018-09-04,0.0,10.66291666666667
2018-09-05,543.491,16.81571428571429
2018-09-06,103.185,21.22541666666667
2018-09-07,0.0,24.15875
2018-09-08,166.077,18.12
2018-09-09,427.0,18.10782608695652
2018-09-10,229.303,15.88916666666667
2018-09-11,435.16,23.05285714285714
2018-09-12,0.0,23.01708333333333
2018-09-13,348.628,19.80541666666667
2018-09-14,0.0,14.66458333333333
2018-09-15,0.0,17.66652173913043
2018-09-16,0.0,10.52208333333333
2018-09-17,173.277,13.60166666666667
2018-09-18,150.684,17.66
2018-09-19,340.294,14.62521739130435
2018-09-20,155.105,14.43833333333333
2018-09-21,0.0,16.18916666666667
2018-09-22,186.569,16.74739130434783
2018-09-23,552.076,17.40083333333333
2018-09-24,317.25,15.40791666666667
2018-09-25,334.818,16.45782608695652
2018-09-26,0.0,20.935625
2018-09-27,291.116,16.75090909090909
2018-09-28,228.648,22.28238095238095
2018-09-29,314.696,22.97363636363636
2018-09-30,0.0,20.08875
2018-10-01,575.597,21.74727272727273
2018-10-02,0.0,25.19727272727273
2018-10-03,324.657,26.8805
2018-10-04,389.766,24.23
2018-10-05,411.189,22.66095238095238
2018-10-06,476.028,
2018-10-07,0.0,
2018-10-08,0.0,
2018-10-09,0.0,20.85461538461539
2018-10-10,0.0,16.4275
2018-10-11,0.0,19.31
2018-10-12,452.535,19.10166666666667
2018-10-13,0.0,21.86916666666667
2018-10-14,411.147,16.09611111111111
2018-10-15,322.378,21.95285714285714
2018-10-16,500.406,22.30904761904762
2018-10-17,394.468,22.018125
2018-10-18,0.0,25.99666666666667
2018-10-19,182.62,24.798
2018-10-20,0.0,17.94631578947369
2018-10-21,565.076,19.07958333333333
2018-10-22,410.496,24.08157894736842
2018-10-23,0.0,21.59714285714286
2018-10-24,172.409,23.91238095238095
2018-10-25,0.0,25.63190476190476
2018-10-26,494.432,25.86055555555556
2018-10-27,0.0,17.53782608695652
2018-10-28,281.977,21.74714285714286
2018-10-29,464.578,21.12
2018-10-30,217.937,19.70541666666667
2018-10-31,549.316,21.94416666666666
2018-11-01,0.0,24.473
2018-11-02,222.611,16.37105263157895
2018-11-03,0.0,13.21045454545455
2018-11-04,0.0,8.957083333333333
2018-11-05,0.0,14.19217391304348
2018-11-06,302.989,13.48428571428571
2018-11-07,369.402,15.79652173913044
2018-11-08,0.0,11.89636363636364
2018-11-09,429.691,9.553749999999999
2018-11-10,0.0,8.819166666666666
2018-11-11,530.18,10.07083333333333
2018-11-12,0.0,13.69041666666667
2018-11-13,0.0,12.86916666666667
2018-11-14,0.0,15.4625
2018-11-15,0.0,10.6925
2018-11-16,598.0,11.82916666666667
2018-11-17,0.0,21.324
2018-11-18,355.557,13.85076923076923
2018-11-19,0.0,16.11826086956522
2018-11-20,0.0,12.60291666666667
2018-11-21,558.358,19.625
2018-11-22,404.502,13.94416666666667
2018-11-23,448.292,8.523333333333333
2018-11-24,0.0,12.99208333333333
2018-11-25,557.452,11.67375
2018-11-26,0.0,9.190416666666666
2018-11-27,0.0,9.437083333333334
2018-11-28,346.495,14.29583333333333
2018-11-29,0.0,14.42166666666667
2018-11-30,0.0,13.75777777777778
2018-12-01,262.575,13.155
2018-12-02,384.967,12.36083333333333
2018-12-03,0.0,15.315
2018-12-04,391.454,16.87125
2018-12-05,0.0,15.66157894736842
2018-12-06,383.457,16.37083333333333
2018-12-07,474.908,16.92125
2018-12-08,0.0,16.30875
2018-12-09,224.028,14.72041666666667
2018-12-10,0.0,14.89416666666667
2018-12-11,0.0,15.88
2018-12-12,0.0,10.88583333333333
2018-12-13,0.0,12.22375
2018-12-14,468.02,10.06818181818182
2018-12-15,338.0,11.24333333333333
2018-12-16,345.319,15.04291666666666
2018-12-17,0.0,14.6925
2018-12-18,0.0,14.08958333333333
2018-12-19,0.0,10.01125
2018-12-20,0.0,9.754166666666666
2018-12-21,0.0,10.32869565217391
2018-12-22,0.0,15.63208333333333
2018-12-23,274.563,12.91458333333333
2018-12-24,440.757,15.15583333333333
2018-12-25,351.726,12.23916666666667
2018-12-26,0.0,9.288333333333332
2018-12-27,0.0,8.228333333333333
2018-12-28,306.293,12.92541666666667
2018-12-29,262.832,16.71375
2018-12-30,256.427,12.41166666666667
2018-12-31,0.0,13.88190476190476
2019-01-01,153.357,8.122
2019-01-02,357.22,6.2985
2019-01-03,421.597,9.911
2019-01-04,0.0,11.48181818181818
2019-01-05,288.93,13.62833333333333
2019-01-06,0.0,13.71791666666667
2019-01-07,439.813,14.89625
2019-01-08,0.0,11.63458333333333
2019-01-09,443.604,9.399565217391304
2019-01-10,0.0,7.280416666666667
2019-01-11,0.0,6.804166666666667
2019-01-12,472.016,11.76791666666667
2019-01-13,0.0,9.8225
2019-01-14,387.541,9.0725
2019-01-15,473.92,10.17458333333333
2019-01-16,0.0,14.35333333333333
2019-01-17,0.0,13.11391304347826
2019-01-18,461.159,13.60041666666667
2019-01-19,547.0,10.15833333333333
2019-01-20,0.0,7.395416666666667
2019-01-21,308.335,7.641666666666667
2019-01-22,265.523,11.88583333333333
2019-01-23,310.788,12.1975
2019-01-24,335.941,12.98541666666667
2019-01-25,204.14,13.78619047619047
2019-01-26,309.551,13.7675
2019-01-27,383.703,11.26416666666667
2019-01-28,552.0,10.60083333333333
2019-01-29,0.0,9.194166666666666
2019-01-30,370.513,8.65
2019-01-31,0.0,6.456521739130435
2019-02-01,0.0,7.171666666666667
2019-02-02,451.183,8.423333333333334
2019-02-03,0.0,6.486666666666667
2019-02-04,0.0,6.758333333333333
2019-02-05,0.0,7.0975
2019-02-06,529.0,13.14125
2019-02-07,0.0,11.43565217391304
2019-02-08,341.128,10.78375
2019-02-09,0.0,7.533478260869566
2019-02-10,0.0,7.599565217391304
2019-02-11,0.0,8.013333333333334
2019-02-12,0.0,11.80458333333333
2019-02-13,0.0,10.99875
2019-02-14,0.0,15.34791666666667
2019-02-15,363.906,15.98125
2019-02-16,451.37,19.42347826086957
2019-02-17,213.909,17.47833333333334
2019-02-18,0.0,11.05541666666667
2019-02-19,0.0,9.520416666666668
2019-02-20,0.0,9.212083333333334
2019-02-21,0.0,3.29
2019-02-22,540.954,15.264
2019-02-23,0.0,16.49708333333333
2019-02-24,0.0,6.802499999999999
2019-02-25,396.148,8.746666666666668
2019-02-26,425.429,9.820416666666667
2019-02-27,399.788,9.66375
2019-02-28,532.0,12.70583333333333
2019-03-01,0.0,15.57708333333333
2019-03-02,0.0,14.29291666666666
2019-03-03,466.93,16.01
2019-03-04,0.0,10.09416666666667
2019-03-05,0.0,16.636
2019-03-06,0.0,16.96615384615385
2019-03-07,0.0,19.34583333333333
2019-03-08,285.587,18.09375
2019-03-09,0.0,16.47375
2019-03-10,442.767,11.40458333333333
2019-03-11,0.0,11.52583333333333
2019-03-12,329.788,14.10875
2019-03-13,0.0,16.8075
2019-03-14,506.221,12.07041666666667
2019-03-15,0.0,11.10708333333333
2019-03-16,270.437,15.28041666666667
2019-03-17,442.516,13.65956521739131
2019-03-18,0.0,15.06708333333333
2019-03-19,0.0,12.65875
2019-03-20,0.0,16.05347826086956
2019-03-21,292.191,10.815
2019-03-22,0.0,13.80666666666667
2019-03-23,0.0,16.96428571428572
2019-03-24,491.927,17.88272727272727
2019-03-25,0.0,15.78090909090909
2019-03-26,707.787,18.39285714285714
2019-03-27,0.0,18.19541666666667
2019-03-28,376.396,12.59833333333333
2019-03-29,0.0,15.09083333333333
2019-03-30,0.0,20.50818181818182
2019-03-31,0.0,15.73347826086957
2019-04-01,0.0,13.20772727272727
2019-04-02,560.689,12.54333333333333
2019-04-03,0.0,15.47333333333333
2019-04-04,0.0,10.36833333333333
2019-04-05,534.548,13.88791666666667
2019-04-06,0.0,10.25125
2019-04-07,0.0,17.21333333333333
2019-04-08,0.0,18.26166666666667
2019-04-09,276.085,16.73521739130435
2019-04-10,0.0,14.04708333333333
2019-04-11,256.189,12.01583333333333
2019-04-12,0.0,15.67217391304348
2019-04-13,316.443,12.16125
2019-04-14,307.804,13.03833333333333
2019-04-15,0.0,13.79041666666667
2019-04-16,248.584,12.38708333333333
2019-04-17,0.0,14.15625
2019-04-18,394.621,13.93625
2019-04-19,0.0,7.055416666666667
2019-04-20,0.0,10.58333333333333
2019-04-21,0.0,8.106666666666667
2019-04-22,429.823,13.43833333333333
2019-04-23,0.0,16.01125
2019-04-24,0.0,17.14608695652174
2019-04-25,377.092,13.90739130434783
2019-04-26,0.0,14.13125
2019-04-27,444.317,18.188
2019-04-28,380.888,
2019-04-29,0.0,10.84833333333333
2019-04-30,0.0,16.88904761904762
2019-05-01,319.554,13.50958333333333
2019-05-02,187.713,14.4395652173913
2019-05-03,0.0,16.19416666666667
2019-05-04,283.926,14.135
2019-05-05,340.399,7.918749999999999
2019-05-06,337.654,9.346666666666666
2019-05-07,451.751,12.12833333333333
2019-05-08,0.0,9.852500000000001
2019-05-09,0.0,9.40125
2019-05-10,0.0,8.659166666666666
2019-05-11,210.912,14.1825
2019-05-12,0.0,12.85
2019-05-13,0.0,18.09130434782609
2019-05-14,0.0,21.49347826086956
2019-05-15,0.0,15.01681818181818
2019-05-16,219.462,14.45791666666667
2019-05-17,0.0,13.76652173913043
2019-05-18,353.456,7.3625
2019-05-19,0.0,11.00625
2019-05-20,0.0,12.73565217391304
2019-05-21,0.0,16.84826086956522
2019-05-22,273.265,15.11086956521739
2019-05-23,0.0,10.85875
2019-05-24,173.924,14.3375
2019-05-25,480.774,13.04916666666667
2019-05-26,0.0,7.416521739130435
2019-05-27,266.618,13.32666666666667
2019-05-28,0.0,10.77708333333333
2019-05-29,508.544,7.797894736842105
2019-05-30,0.0,8.927391304347825
2019-05-31,0.0,7.576666666666666
2019-06-01,342.583,4.866666666666666
2019-06-02,0.0,
2019-06-03,0.0,16.33727272727273
2019-06-04,0.0,13.66875
2019-06-05,120.0,9.281739130434783
2019-06-06,0.0,9.891666666666667
2019-06-07,0.0,13.02333333333333
2019-06-08,251.613,14.89086956521739
2019-06-09,342.575,14.24208333333333
2019-06-10,0.0,9.402142857142858
2019-06-11,517.026,
2019-06-12,359.347,
2019-06-13,0.0,
2019-06-14,0.0,16.8575
2019-06-15,0.0,15.98875
2019-06-16,406.922,13.4525
2019-06-17,166.085,8.237619047619049
2019-06-18,528.0,11.39347826086957
2019-06-19,148.476,6.670869565217392
2019-06-20,0.0,10.67869565217391
2019-06-21,346.534,9.102608695652174
2019-06-22,0.0,8.528333333333334
2019-06-23,0.0,8.312608695652173
2019-06-24,0.0,10.3325
2019-06-25,281.174,14.74956521739131
2019-06-26,75.985,18.28416666666667
2019-06-27,302.373,13.22083333333333
2019-06-28,55.384,14.24208333333333
2019-06-29,0.0,12.08304347826087
2019-06-30,249.596,10.32913043478261
2019-07-01,0.0,10.14826086956522
2019-07-02,0.0,15.58666666666667
2019-07-03,128.954,16.81217391304348
2019-07-04,250.882,18.21833333333333
2019-07-05,101.292,17.91291666666667
2019-07-06,552.25,10.885
2019-07-07,0.0,8.171764705882353
2019-07-08,0.0,10.56583333333333
2019-07-09,280.675,11.97458333333333
2019-07-10,234.174,11.42166666666667
2019-07-11,34.753,12.24083333333333
2019-07-12,323.717,19.1735294117647
2019-07-13,456.364,
2019-07-14,433.865,
2019-07-15,0.0,12.69777777777778
2019-07-16,132.167,15.26173913043478
2019-07-17,197.633,15.74304347826087
2019-07-18,194.518,13.49541666666667
2019-07-19,131.031,10.20791666666667
2019-07-20,260.946,9.228333333333333
2019-07-21,287.448,11.44826086956522
2019-07-22,0.0,11.60458333333333
2019-07-23,0.0,12.27833333333333
2019-07-24,0.0,8.813333333333333
2019-07-25,0.0,13.33652173913043
2019-07-26,286.458,10.89333333333333
2019-07-27,242.282,11.72458333333333
2019-07-28,212.494,11.3225
2019-07-29,146.732,10.85541666666666
2019-07-30,103.994,11.60347826086957
2019-07-31,0.0,8.815416666666666
2019-08-01,163.367,11.99625
2019-08-02,0.0,17.63541666666667
2019-08-03,373.159,10.69826086956522
2019-08-04,454.304,9.790869565217392
2019-08-05,348.129,12.06958333333333
2019-08-06,189.026,10.77416666666667
2019-08-07,396.564,10.88130434782609
2019-08-08,218.341,9.629565217391304
2019-08-09,409.431,13.56166666666667
2019-08-10,310.03,13.12333333333333
2019-08-11,334.683,11.82625
2019-08-12,343.982,12.31117647058823
2019-08-13,529.792,10.79538461538462
2019-08-14,0.0,15.87411764705882
2019-08-15,405.837,22.078
2019-08-16,0.0,15.01166666666666
2019-08-17,0.0,16.25
2019-08-18,263.257,
2019-08-19,211.505,7.802727272727273
2019-08-20,456.831,9.647916666666667
2019-08-21,354.223,8.077916666666667
2019-08-22,212.592,9.8475
2019-08-23,0.0,9.5025
2019-08-24,347.049,9.154583333333333
2019-08-25,445.855,14.578
2019-08-26,310.198,9.61111111111111
2019-08-27,404.446,10.95666666666667
2019-08-28,313.156,10.4825
2019-08-29,351.879,11.80916666666667
2019-08-30,195.86,15.40166666666667
2019-08-31,286.997,20.2025
2019-09-01,0.0,
2019-09-02,143.894,16.38
2019-09-03,375.355,20.29916666666667
2019-09-04,0.0,16.125
2019-09-05,470.497,12.79583333333333
2019-09-06,377.16,18.12190476190476
2019-09-07,211.478,13.05521739130435
2019-09-08,227.605,10.19541666666667
2019-09-09,391.543,11.26416666666667
2019-09-10,587.602,15.90166666666667
2019-09-11,314.011,19.02708333333333
2019-09-12,0.0,17.42083333333333
2019-09-13,435.608,16.17608695652174
2019-09-14,399.013,15.57166666666667
2019-09-15,0.0,14.85458333333333
2019-09-16,321.893,15.66166666666667
2019-09-17,0.0,19.87181818181818
2019-09-18,0.0,18.13277777777778
2019-09-19,0.0,14.72958333333333
2019-09-20,0.0,18.67791666666666
2019-09-21,0.0,20.83541666666667
2019-09-22,473.142,14.01666666666667
2019-09-23,0.0,15.04166666666667
2019-09-24,0.0,12.09833333333333
2019-09-25,435.0,16.93375
2019-09-26,0.0,17.18333333333333
2019-09-27,416.945,13.86583333333333
2019-09-28,0.0,10.53666666666667
2019-09-29,372.625,10.10823529411765
2019-09-30,482.869,12.23125
2019-10-01,434.711,18.2325
2019-10-02,0.0,11.95833333333333
2019-10-03,0.0,14.40090909090909
2019-10-04,0.0,14.5025
2019-10-05,0.0,10.77458333333333
2019-10-06,429.0,7.923333333333333
2019-10-07,0.0,6.609999999999999
2019-10-08,0.0,16.14166666666667
2019-10-09,512.628,16.39
2019-10-10,0.0,12.00833333333333
2019-10-11,0.0,14.68708333333333
2019-10-12,0.0,15.8875
2019-10-13,0.0,13.7795652173913
2019-10-14,189.326,14.31
2019-10-15,0.0,11.63958333333333
2019-10-16,588.0,11.21541666666667
2019-10-17,553.526,16.405
2019-10-18,546.426,19.84833333333333
2019-10-19,0.0,13.68958333333333
2019-10-20,0.0,11.0975
2019-10-21,0.0,9.5575
2019-10-22,589.251,6.255833333333332
2019-10-23,0.0,7.136666666666667
2019-10-24,0.0,13.46916666666667
2019-10-25,490.296,16.34565217391304
2019-10-26,0.0,16.63916666666666
2019-10-27,0.0,10.97541666666667
2019-10-28,0.0,7.146249999999999
2019-10-29,272.408,12.52958333333333
2019-10-30,503.353,14.25791666666667
2019-10-31,0.0,13.4875
2019-11-01,383.092,11.00083333333333
2019-11-02,0.0,6.983333333333333
2019-11-03,353.621,8.930416666666668
2019-11-04,0.0,6.881666666666667
2019-11-05,257.251,7.372083333333333
2019-11-06,445.953,10.22166666666667
2019-11-07,437.411,13.44375
2019-11-08,301.333,12.39791666666667
2019-11-09,457.689,7.11
2019-11-10,714.152,7.271249999999999
2019-11-11,0.0,10.42291666666667
2019-11-12,563.406,8.9035
2019-11-13,0.0,7.42875
2019-11-14,559.0,6.6525
2019-11-15,0.0,5.690714285714286
2019-11-16,0.0,
2019-11-17,344.743,
2019-11-18,349.954,12.94533333333333
2019-11-19,0.0,14.18833333333333
2019-11-20,0.0,9.99375
2019-11-21,529.664,6.301
2019-11-22,0.0,15.31
2019-11-23,513.6,
2019-11-24,288.703,
2019-11-25,368.83,12.15142857142857
2019-11-26,309.815,7.973333333333333
2019-11-27,0.0,8.346363636363636
2019-11-28,0.0,10.61666666666667
2019-11-29,0.0,11.96461538461538
2019-11-30,538.263,10.20666666666667
2019-12-01,0.0,9.26375
2019-12-02,387.876,13.94375
2019-12-03,488.216,14.61458333333333
2019-12-04,538.353,15.41291666666667
2019-12-05,484.809,13.15125
2019-12-06,0.0,9.372916666666667
2019-12-07,0.0,5.840416666666666
2019-12-08,0.0,6.409583333333333
2019-12-09,427.542,12.48583333333333
2019-12-10,0.0,10.35090909090909
2019-12-11,0.0,11.30166666666667
2019-12-12,0.0,9.02875
2019-12-13,496.326,14.59166666666667
2019-12-14,486.724,18.44041666666667
2019-12-15,0.0,18.09375
2019-12-16,402.945,12.82083333333333
2019-12-17,470.66,14.16166666666667
2019-12-18,580.3,15.015
2019-12-19,382.177,12.08875
2019-12-20,0.0,11.0625
2019-12-21,0.0,14.0425
2019-12-22,0.0,8.635833333333332
2019-12-23,475.0,8.333913043478262
2019-12-24,401.386,12.56625
2019-12-25,251.436,7.324583333333333
2019-12-26,330.202,9.314583333333333
2019-12-27,406.605,7.278333333333333
2019-12-28,346.048,8.648333333333333
2019-12-29,407.338,8.026666666666666
2019-12-30,0.0,6.696666666666666
2019-12-31,0.0,7.13695652173913
2020-01-01,0.0,6.614761904761904
2020-01-02,0.0,5.37875
2020-01-03,387.545,6.48125
2020-01-04,383.765,8.950000000000001
2020-01-05,469.655,6.55875
2020-01-06,315.264,5.65625
2020-01-07,0.0,9.704166666666667
2020-01-08,273.034,13.44
2020-01-09,262.97,13.42833333333333
2020-01-10,366.677,9.935333333333334
2020-01-11,339.74,8.63875
2020-01-12,279.786,7.302916666666667
2020-01-13,328.174,10.33666666666667
2020-01-14,380.983,15.23916666666667
2020-01-15,323.957,14.89666666666667
2020-01-16,272.41,13.05173913043478
2020-01-17,289.3,8.7825
2020-01-18,369.431,7.920833333333333
2020-01-19,459.273,9.495416666666667
2020-01-20,448.789,8.96875
2020-01-21,0.0,5.584347826086956
2020-01-22,0.0,5.155833333333333
2020-01-23,0.0,7.625833333333333
2020-01-24,512.165,6.53
2020-01-25,0.0,9.856250000000001
2020-01-26,484.49,9.191666666666666
2020-01-27,0.0,6.075416666666666
2020-01-28,263.571,9.909583333333332
2020-01-29,0.0,8.03
2020-01-30,0.0,10.66583333333333
2020-01-31,0.0,17.1525
2020-02-01,0.0,20.58583333333333
2020-02-02,0.0,12.23791666666667
2020-02-03,366.453,9.166666666666666
2020-02-04,422.83,8.758333333333333
2020-02-05,261.625,15.63125
2020-02-06,268.542,16.43416666666667
2020-02-07,215.204,19.90041666666667
2020-02-08,615.0,13.7725
2020-02-09,491.412,9.273333333333333
2020-02-10,517.019,12.60333333333333
2020-02-11,213.659,18.57666666666667
2020-02-12,541.452,16.87333333333333
2020-02-13,420.994,15.11
