Fecha,Guamani,Centro,ElCamal,Cotocollao,Belisario,LosChillos,Carapungo,SanAntonio,Tumbaco
1/1/2020,,,,,,,,,
1/2/2020,,,,,,525.285,,,
1/3/2020,,435.68,421.335,,428.811,407.629,344.889,312.688,387.545
1/4/2020,277.474,228.448,233.49,310.139,260.225,222.527,322.89,343.883,383.765
1/5/2020,,428.298,454.169,324.03,319.557,493.439,349.625,392.188,469.655
1/6/2020,356,385.459,340.397,308.011,346.641,361.931,321.435,386.244,315.264
1/7/2020,,,,,,,,,
1/8/2020,390.641,459.911,491.477,420.78,342.352,470.11,528.439,435.937,273.034
1/9/2020,435.359,397.791,379.374,490,376.501,334.111,482.877,407.432,262.97
1/10/2020,331.562,416.56,415.953,379.81,430.191,417.019,425.721,385.016,366.677
1/11/2020,465.269,321.188,321.749,333,397.345,295.561,380.589,292.15,339.74
1/12/2020,267.259,423.116,369.582,274.623,352.12,319.544,339.783,409.486,279.786
1/13/2020,294.289,303.191,337.335,269.598,334.043,275.51,248.96,281.837,328.174
1/14/2020,262.154,264.734,284.209,277.464,277.517,339.656,305.993,275.324,380.983
1/15/2020,283.341,313.377,295.959,270.047,283.279,243.517,285.156,283.618,323.957
1/16/2020,484.171,397.726,390.135,477.389,352.921,333.053,437.678,385.381,272.41
1/17/2020,309.905,395.767,388.091,277.541,355.479,415.92,313.587,364.324,289.3
1/18/2020,483.415,447.263,497.782,,397.185,600.04,,452.757,369.431
1/19/2020,366.425,434.515,516.158,361.761,318.668,472.386,386.576,382.837,459.273
1/20/2020,,,,,,501.333,557,501.5,448.789
1/21/2020,,,,,,,,,
1/22/2020,,,,,,,,,
1/23/2020,,,,,,,,,
1/24/2020,577.778,539.667,560.595,514.147,523.067,547.294,501.795,571.634,512.165
1/25/2020,,,,,,,,,
1/26/2020,502.261,536.697,511.043,527.788,502.814,478.663,504.902,456.765,484.49
1/27/2020,,,,,,,,,
1/28/2020,304.731,273.25,271.795,307.382,259.627,265.432,316.589,353.432,263.571
1/29/2020,,,,,,,,,
1/30/2020,,,,,,,,,
1/31/2020,,,,,,,,,
2/1/2020,,,,,,,,,
2/2/2020,499.409,514.492,514.295,,,533.579,,,
2/3/2020,,403.128,389.962,437.37,386.534,322.222,441.103,389.368,366.453
2/4/2020,402.962,466.132,475.186,467.607,414.275,411.97,498.777,540.779,422.83
2/5/2020,280.041,358.747,345.932,95.538,328.864,268.989,180.997,263.851,261.625
2/6/2020,274.346,251.811,275.479,294.8,236.51,283.961,296.836,301.843,268.542
2/7/2020,314.513,291.393,283.523,357.198,279.541,238.114,308.999,309.724,215.204
2/8/2020,,,,,,563.693,521.095,529.493,615
2/9/2020,498.068,552.462,543.711,534.406,540.566,682.708,553.984,570.145,491.412
2/10/2020,,,,,,,,,517.019
2/11/2020,322.806,327.602,335.318,346.74,281.031,283.02,381.875,297.787,213.659
2/12/2020,,568,,350.832,430.74,364.755,341.382,279.883,541.452
2/13/2020,337.087,298.645,303.567,329.303,292.634,284.385,353,290.465,420.994
2/14/2020,227.995,197.978,197.251,283.367,239.164,167.086,344.018,376.004,190.366
2/15/2020,475.536,494.968,506.388,558.654,525.096,554.879,567.24,537.872,574.414
2/16/2020,400.438,378.756,388.201,353.005,346.217,375.454,381.966,316.034,296.722
2/17/2020,,,562,,,562,501.856,,399.921
2/18/2020,423.352,476.173,535.745,371.805,376.037,621.16,447.041,460.517,384.748
2/19/2020,,,,,,525.436,,,483
2/20/2020,,,,,,,,,
2/21/2020,,,,,,,,474.864,
2/22/2020,,,,,,,,,
2/23/2020,,,,,,,,,
2/24/2020,,,,,,,,,
2/25/2020,,,,597,,,511,425.955,556.906
2/26/2020,,,,,,,,,
2/27/2020,,,,,,,,,
2/28/2020,,,,,,585.555,,548.704,566.567
2/29/2020,,462.211,480.779,496.519,427.603,,488.229,427.739,486.182
3/1/2020,496.862,356.331,348.381,460.723,364.764,316.359,426.714,543.43,298.449
3/2/2020,,,,593.089,,,549.196,526.076,
3/3/2020,,447.776,468.303,353.727,352.169,426.588,385.658,479.573,395.307
3/4/2020,,,,,,,,,
3/5/2020,,,,480,,,393.64,385.073,
3/6/2020,,,,,,,,,
3/7/2020,,,,,,,,,
3/8/2020,,,,,,,,,
3/9/2020,375.481,438.995,639.8,476.11,343.856,593.523,515.663,533.942,421.771
3/10/2020,,529,512.564,505,508.298,506.236,480.838,483.231,468.144
3/11/2020,,,,419.689,556.947,,489.922,411.238,
3/12/2020,469.097,,,,,569.064,,,
3/13/2020,,,,,,,,,
3/14/2020,,,,,,,,,
3/15/2020,,,,,,469.605,501,374.321,488
3/16/2020,,,,,,,,,
3/17/2020,,,,,,,,,
3/18/2020,277.267,316.598,323.329,278.658,285.507,265.278,272.813,220.226,262.129
3/19/2020,340.277,390.607,412.224,404.508,318.706,345.731,414.617,432.661,386.808
3/20/2020,,,,,,,,,
3/21/2020,337.775,347.914,348.723,289,326.331,446.41,312.723,279.99,411.258
3/22/2020,157.146,154.998,150.714,333,172.362,109.428,299.191,352.68,89.282
3/23/2020,440.826,550.456,620.647,498.666,482.323,722.184,718.303,624.179,455.232
3/24/2020,492,468.192,455.041,553.601,487.312,380.263,644.303,661.038,419.265
3/25/2020,,588.194,,,584.5,,,,
3/26/2020,,,,627.653,,,619.362,538.942,
3/27/2020,,,,,,,,,
3/28/2020,471.147,,,,,547,,429.175,475.938
3/29/2020,,,,,,,,,
3/30/2020,,,,,,,,,
3/31/2020,,,,,,,,,
4/1/2020,,,,,,,,,
4/2/2020,,,,,,,,,
4/3/2020,351.897,283.325,302.147,305.897,278.358,353.524,342.666,353.658,344.495
4/4/2020,,561.715,602.338,529,491.061,500.707,558.551,668.074,531.646
4/5/2020,,,,,,,,,
4/6/2020,341.416,436.314,433.862,,400.462,409,504.171,,544.992
4/7/2020,,,,,,,,,
