Fecha,O3,PM25,PRE,RS,TMP,VEL,DIR,HUM,LLU,AOD
2019-09-08,31.609999999999996,20.944,763.79,280.698,16.572,1.3820000000000001,152.752,63.036,0.0,299.15666666666664
2019-09-15,30.5775,21.880000000000003,763.235,230.445,16.15,1.4125,143.45499999999998,66.17,0.0,341.48
2019-09-22,33.958,20.368000000000002,764.7719999999999,265.79200000000003,15.354000000000003,1.504,128.88799999999998,74.52000000000001,0.0,335.13
2019-09-29,32.932857142857145,13.781428571428572,764.9257142857143,253.9,15.68857142857143,1.587142857142857,132.90857142857143,75.85285714285715,4.071428571428571,350.98
2019-10-06,32.637142857142855,11.654285714285715,763.9771428571429,250.08714285714288,15.012857142857143,1.6314285714285715,123.68714285714286,81.97428571428573,1.4714285714285715,425.3875
2019-10-13,31.587142857142858,12.278571428571428,763.0028571428571,221.75571428571428,15.56142857142857,1.42,138.34285714285713,76.94714285714285,0.5142857142857143,372.85
2019-10-20,27.275000000000002,14.649999999999999,764.54,231.12833333333333,15.061666666666667,1.4516666666666669,129.54833333333332,77.16666666666667,0.9833333333333334,479.09
2019-10-27,24.497142857142855,11.401428571428571,763.8185714285713,222.20285714285714,15.092857142857143,1.41,142.58714285714285,79.98428571428572,0.6428571428571429,413.03000000000003
2019-11-03,30.11285714285714,9.377142857142857,763.4228571428572,258.8057142857143,15.895714285714288,1.612857142857143,122.26428571428572,80.62142857142858,3.8714285714285714,379.762
2019-11-10,27.548571428571428,8.374285714285715,762.5600000000001,287.8957142857143,16.12142857142857,1.7685714285714285,125.68714285714286,79.78571428571429,0.37142857142857144,385.812
2019-11-17,21.134,6.864,763.5899999999999,208.406,14.854,1.7719999999999998,116.26999999999998,85.70599999999999,1.3599999999999999,373.42
2019-11-24,19.496000000000002,9.744,764.0319999999999,273.754,15.272,1.654,149.68400000000003,81.256,2.6399999999999997,391.3966666666667
2019-12-01,18.655714285714286,8.957142857142857,762.8342857142858,235.58285714285714,15.778571428571428,1.5385714285714285,106.04142857142857,81.89428571428572,0.21428571428571427,411.8833333333334
2019-12-08,23.736,7.55,764.642,254.996,15.336000000000002,1.484,142.99,82.066,4.6,425.68666666666667
2019-12-15,26.10166666666667,10.049999999999999,763.5066666666667,257.7366666666667,15.268333333333333,1.7516666666666667,132.47166666666666,83.24,1.5,525.615
2019-12-22,20.205714285714286,10.46142857142857,762.7157142857143,240.74285714285716,15.532857142857143,1.522857142857143,117.88142857142857,81.90714285714286,0.15714285714285717,440.758
2019-12-29,19.173333333333332,8.283333333333333,762.9433333333333,265.04333333333335,16.43,1.6733333333333331,146.61,79.46,0.0,346.3775
2020-01-05,19.181428571428572,7.13,764.9514285714286,236.54142857142855,15.067142857142857,1.8542857142857143,115.27571428571427,86.41428571428571,0.6857142857142858,371.90250000000003
2020-01-12,22.786666666666665,8.193333333333333,764.4533333333334,299.36333333333334,15.523333333333333,1.7333333333333334,159.25666666666666,80.37666666666667,1.2333333333333334,320.57
2020-01-19,19.266666666666666,10.376666666666667,762.4200000000001,303.97,16.586666666666666,1.5766666666666669,144.51666666666668,71.61,0.0,289.94
2020-01-26,17.965,7.47,765.1016666666666,242.11833333333334,15.42,1.745,132.645,84.40833333333333,3.016666666666667,509.3833333333334
2020-02-02,17.009999999999998,10.104000000000001,765.35,223.956,15.008,1.4780000000000002,130.842,82.84,0.6,290.19
2020-02-09,23.781666666666666,11.795,764.3866666666667,298.21,15.971666666666666,1.7616666666666667,164.96333333333334,77.87833333333333,3.8000000000000003,363.0116666666667
