Fecha,O3,PM25,PRE,RS,TMP,VEL,DIR,HUM,LLU,AOD
2019-09-30,32.86863636363636,18.282727272727275,764.2804545454546,257.96363636363634,15.866363636363637,1.4813636363636364,138.3068181818182,71.25363636363636,1.5136363636363634,344.24
2019-10-31,28.194666666666667,12.203333333333331,763.7413333333333,231.124,15.307333333333332,1.4833333333333334,132.02566666666667,78.90733333333333,0.75,419.77076923076925
2019-11-30,23.736538461538462,8.502692307692307,763.2015384615386,259.4196153846154,15.596923076923076,1.7061538461538461,124.10615384615386,81.78653846153846,1.7961538461538462,386.314
2019-12-31,21.952222222222222,8.94111111111111,763.4262962962962,249.46962962962965,15.585185185185185,1.6288888888888888,129.46555555555557,82.4662962962963,1.3074074074074074,433.5613333333333
2020-01-31,18.5905,8.181000000000001,764.7305,261.0695,15.437000000000001,1.717,136.73250000000002,82.0405,1.4300000000000002,352.59
2020-02-29,23.7235,11.7175,764.0835,274.8515,16.1305,1.6010000000000002,153.082,79.12899999999999,1.475,364.1207692307692
2020-03-31,23.504444444444445,9.085555555555555,764.545,284.8211111111111,16.105,1.8216666666666665,135.89555555555555,83.11444444444444,1.3722222222222222,420.78363636363633
2020-04-30,22.188636363636363,6.882272727272727,765.1336363636364,240.36909090909091,15.860454545454546,1.5654545454545454,118.21454545454547,83.05727272727273,1.9363636363636365,414.41
2020-05-31,17.325454545454548,8.723636363636363,764.9122727272727,222.54818181818183,16.156363636363636,1.4831818181818184,117.78772727272727,80.445,1.3363636363636362,367.678
2020-06-30,19.116190476190475,9.826190476190476,764.5647619047619,219.2504761904762,15.386190476190476,1.4452380952380952,131.02809523809523,80.39571428571428,0.9476190476190476,350.2214285714286
2020-07-31,21.01,10.27,764.4676470588236,194.00235294117647,14.72764705882353,1.42,114.2129411764706,81.54,1.2647058823529411,321.61
2020-08-31,24.598181818181818,11.83,764.1886363636364,254.57818181818183,15.141818181818183,1.5377272727272726,145.665,76.03727272727272,1.0863636363636362,244.79384615384618
2020-09-30,28.157307692307693,13.33,764.1026923076922,251.0296153846154,15.317692307692308,1.3757692307692306,137.64038461538462,75.27192307692307,1.669230769230769,342.75333333333333
2020-10-31,31.359583333333333,11.929583333333333,763.7658333333334,260.7554166666667,15.456249999999999,1.6170833333333334,142.07000000000002,75.88666666666667,1.6583333333333332,345.4830769230769
2020-11-30,30.91388888888889,18.426666666666666,764.2794444444445,255.8722222222222,15.142222222222223,1.5688888888888888,153.77666666666667,74.13,1.3611111111111112,344.34076923076924
2020-12-31,21.906666666666666,8.596666666666666,764.0833333333334,235.01666666666665,14.563333333333333,1.5200000000000002,115.60000000000001,85.62333333333333,6.633333333333333,406.6066666666666
2021-01-31,21.99,8.913333333333334,762.6466666666666,284.48,15.893333333333333,1.76,112.22666666666667,80.40666666666668,0.0,362.17
2021-02-28,22.426086956521736,7.692173913043478,763.6899999999999,261.8021739130435,15.320869565217391,1.7308695652173913,138.40173913043478,82.43391304347826,1.4739130434782608,475.1345454545454
2021-03-31,13.219999999999999,10.28,762.45,229.95499999999998,16.325000000000003,1.25,100.595,77.16499999999999,0.0,
2021-04-30,18.52962962962963,9.92,763.9748148148147,226.79851851851853,15.49185185185185,1.4255555555555557,122.47555555555556,81.54851851851852,2.2629629629629626,386.6054545454545
2021-05-31,16.51448275862069,9.125172413793104,764.751724137931,232.0744827586207,15.491034482758621,1.3844827586206896,122.92793103448275,82.13620689655171,0.8275862068965517,410.2535294117647
2021-06-30,18.743000000000002,12.578,764.99,214.317,15.38,1.491,129.43699999999998,82.51,2.14,287.25666666666666
2021-07-31,23.080000000000002,13.334375,764.9193750000001,209.674375,15.293125,1.37875,124.923125,75.75,0.18125,340.87
2021-08-31,24.770000000000003,14.758181818181818,764.569090909091,212.0181818181818,14.938636363636363,1.4359090909090908,135.6640909090909,77.80681818181819,0.17727272727272728,346.3971428571429
2021-09-30,25.913333333333334,13.427333333333333,764.5713333333333,232.00466666666668,15.077333333333334,1.4046666666666667,143.45666666666665,76.664,1.9666666666666666,440.27200000000005
2021-10-31,26.9644,13.5528,764.7068,237.252,15.1724,1.3684,142.0552,81.814,3.304,333.5084615384615
2021-11-30,23.774347826086956,9.805217391304348,764.3656521739131,249.28782608695653,14.978260869565217,1.6682608695652172,137.71695652173912,82.19043478260869,1.382608695652174,425.562
2021-12-31,22.052727272727275,12.137272727272727,764.3081818181818,262.1972727272727,15.415454545454544,1.8072727272727271,128.28,85.05272727272728,0.6000000000000001,423.9371428571429
2022-01-31,25.75708333333333,13.861666666666666,764.2270833333333,272.74833333333333,15.129583333333334,1.7533333333333332,136.87375,81.64999999999999,0.5791666666666667,246.81111111111113
2022-02-28,28.534666666666666,10.120000000000001,763.7533333333333,261.49733333333336,14.842666666666666,1.7573333333333332,123.64533333333334,86.68599999999999,0.98,328.42
2022-03-31,25.209444444444443,10.066666666666666,764.3544444444444,219.05555555555554,14.763333333333334,1.49,140.60555555555555,85.11111111111111,2.522222222222222,270.1466666666667
2022-04-30,26.523750000000003,11.42375,763.9416666666666,228.73916666666665,15.459166666666667,1.4670833333333333,124.70583333333333,82.79333333333334,1.7791666666666668,331.0209090909091
2022-05-31,20.843809523809526,14.202857142857143,764.6304761904762,212.4652380952381,15.286190476190475,1.31,130.69238095238094,82.59857142857143,1.70952380952381,275.22111111111116
2022-06-30,16.309642857142858,12.231071428571429,765.3978571428571,203.87678571428572,14.321428571428571,1.3339285714285716,137.84571428571428,83.44928571428571,1.6607142857142858,305.21500000000003
