Fecha,Carapungo,SanAntonio,Tumbaco,Guamani,Cotocollao,Belisario,Centro,LosChillos,ElCamal
2018-04-16 14:00,26.56,19.6,10.75,1.07,16.07,18.38,6.07,1.72,17.31
2018-04-17 14:00,16.3,15.8,19.17,8.14,8.28,19.76,19.88,5.41,2.38
2018-04-18 14:00,19.4,23,9.13,3.28,6.84,12.9,16.07,2.87,1.47
2018-04-19 14:00,,10.6,0.44,,,8.59,12.32,4.08,6.11
2018-04-20 14:00,18.99,14.4,1.12,6.98,15.77,7.45,3.14,2.83,3.05
2018-04-21 14:00,15.21,6.7,12.54,,10.21,10.37,11.9,8.7,8.4
2018-04-22 14:00,18.89,24.3,13.69,,21.05,13,14.38,7.29,18.93
2018-04-23 14:00,13.8,22.4,5.68,7.1,9.73,6.71,1.85,2.27,15.18
2018-04-24 14:00,35.81,26,12.06,14.13,16.98,6.8,5.07,7.5,29.83
2018-04-25 14:00,25.78,12.7,7.33,14.55,15.8,15.55,3.12,8.9,1.42
2018-04-26 14:00,26.99,26.9,8.65,7.81,12.95,5.47,18.14,31.75,18.01
2018-04-27 14:00,25.62,25.5,7.97,5.33,27.12,14.99,6.28,21.97,1.16
2018-04-28 14:00,3.46,15.6,5.22,2.46,3.57,5.83,6.48,0,28.85
2018-04-29 14:00,40.29,13.7,27.53,13.11,26.79,31.4,18.25,18.46,9.5
2018-04-30 14:00,31.71,15.9,17.68,23.23,20.58,25,23.47,11.37,47.94
2018-05-01 14:00,14.64,10.6,2.55,21.95,10.6,12.56,8.04,,25.36
2018-05-02 14:00,19.92,,30.52,11.88,12.42,26.95,12.9,8.23,0
2018-05-03 14:00,22.36,26.4,3,28.27,6.91,19.64,16.46,21.5,30.39
2018-05-04 14:00,10.7,24.4,36.78,22.41,16.21,19.09,25.85,19.88,33.96
2018-05-05 14:00,41.33,18.7,19.45,22.53,9.16,18.93,33.02,19.7,29.62
2018-05-06 14:00,13.13,7.8,9.7,17.11,8.84,16.26,9.49,9.34,12.14
2018-05-07 14:00,18.84,6.1,14.06,5.66,33.29,24.79,18.45,1.18,8.25
2018-05-08 14:00,3.44,20.9,7.77,12.73,0,14.65,6.1,6.01,2.72
2018-05-09 14:00,30.18,0.5,21.73,13.53,14.71,14.83,8.24,24.35,2.82
2018-05-10 14:00,18.17,0,35.65,51.45,4.15,30.19,28.44,14.06,2.69
2018-05-11 14:00,25.08,15.5,16.38,6.76,22.89,22.17,8.8,15.9,19.07
2018-05-12 14:00,28.52,11.7,21.66,9.96,14.3,14.09,,17.15,25.33
2018-05-13 14:00,12.59,9.6,5.17,21.58,6.21,20.95,,25.97,22.64
2018-05-14 14:00,7.14,7.3,10.32,22.46,10.19,22.89,20.38,11.61,57.5
2018-05-15 14:00,17.46,-3.2,6.95,21.64,11.67,17.87,,7.86,36.05
2018-05-16 14:00,18.28,16.1,5.96,9.04,19.56,14.55,10.8,12.13,
2018-05-17 14:00,9.93,17.8,11.22,14.81,6.57,9.68,11.72,9.53,26.49
2018-05-18 14:00,12.58,12.6,29.12,,6.27,28.4,29.92,19.75,25.86
2018-05-19 14:00,19.91,9.5,13.44,15.09,14.89,17.2,23.33,19.33,22.62
2018-05-20 14:00,4.82,9.6,12.24,24.13,4.25,7.44,16.26,16.52,27.89
2018-05-21 14:00,21.57,11.8,9.42,17.82,9.44,14.23,30.74,2.85,0.26
2018-05-22 14:00,31.74,17.7,26,27.04,18.03,14.78,11.58,12.86,22.21
2018-05-23 14:00,11.48,14.8,11.2,18.9,8.04,19.73,12.42,12.26,39.49
2018-05-24 14:00,23,13.3,11.74,6.13,12.74,17.98,10.06,5.96,
2018-05-25 14:00,14.06,22.1,3.03,17.79,21.81,13.3,7.8,11.84,23.63
2018-05-26 14:00,11.3,5.3,1.31,15.68,2.89,12.52,11.25,21.2,4.21
2018-05-27 14:00,27.66,9.5,10.44,86.73,20.9,12.37,17.12,33.55,7.44
2018-05-28 14:00,26.36,13,8.67,24.93,15.09,10.59,14.03,23.82,
2018-05-29 14:00,17.31,14.1,8.48,25.85,5.88,11.59,,13.21,
2018-05-30 14:00,35.88,19.8,5.7,21.36,17.62,19.62,24.99,23.95,
2018-05-31 14:00,22.94,13.5,24.25,10.27,20.3,14.99,20.17,18.47,
2018-06-01 14:00,41.1,22.9,15.56,11.89,19.71,26.62,19.9,7.96,
2018-06-02 14:00,10.87,17.4,11.58,5.31,5.6,4.17,6.19,6.33,3.66
2018-06-03 14:00,17.71,12.3,6.11,9.96,15.58,12.56,11.41,5.54,16.34
2018-06-04 14:00,30.51,14.7,3.29,11.09,15.06,14.67,3.46,5.34,8.78
2018-06-05 14:00,23.42,16.2,0.59,4.89,5.79,7.6,7.63,7.21,14.7
2018-06-06 14:00,17.57,17,12.28,7.75,7.25,5.72,3.8,2.05,13.35
2018-06-07 14:00,25.39,16.6,7.62,1.43,16.7,11.28,9.03,6.05,12.8
2018-06-08 14:00,28.63,22.1,3.5,12.64,12.32,8.07,26.91,9.69,20.77
2018-06-09 14:00,14.37,24.6,3.8,5.25,7.25,14.39,,9.48,11.09
2018-06-10 14:00,26.72,9.3,17.02,21.38,9.21,8.97,,14.98,31.46
2018-06-11 14:00,19.27,12.1,7.38,10.72,8.01,15.57,16.76,3.58,
2018-06-12 14:00,18.52,14.8,8.42,,12.69,17.28,13.47,7.79,9.08
2018-06-13 14:00,25.91,17.3,10.49,11.26,15.43,16.83,17.74,8.16,13.57
2018-06-14 14:00,20.77,16.7,,9.33,11.53,12.26,12.98,5.66,10.63
2018-06-15 14:00,17.99,15.1,12.48,0.12,6.76,7.42,12.73,4.72,10.04
2018-06-16 14:00,25.99,20.3,14.04,10.08,7.41,9.9,8.05,5.98,14.64
2018-06-17 14:00,19.05,10,6.73,9.19,12.43,13.48,6,3.09,6.62
2018-06-18 14:00,9.49,20.7,8.37,12.74,13.85,13.17,4.27,6.31,18.57
2018-06-19 14:00,8.15,14,15.63,3.85,6.42,11.1,9.75,3.86,7.37
2018-06-20 14:00,15.44,17.4,7.48,14.93,6.4,3.88,7.54,4.5,21.2
2018-06-21 14:00,34.2,12.9,7.78,6.89,6.83,9.78,18.2,2.86,11.08
2018-06-22 14:00,24.25,25.9,1.98,2.25,11.56,10.69,15.65,3.26,2.43
2018-06-23 14:00,17.23,17.4,10.18,10.01,9.25,23.26,12.31,8.22,24.68
2018-06-24 14:00,26.2,8.5,12.61,3.2,15.27,12.87,10.78,3.13,20.5
2018-06-25 14:00,47.84,12.8,11.03,3.91,12.02,7.34,23.75,3.1,20.12
2018-06-26 14:00,25.72,18.1,13.23,36.17,,14.38,29.21,26.12,39.22
2018-06-27 14:00,16.06,3.7,11.05,9.51,5.58,21.73,20.9,12.63,32.37
