Fecha,Guamani,Centro,ElCamal,Cotocollao,Belisario,LosChillos,Carapungo,SanAntonio,Tumbaco
"Jan 1, 2019",0.42,4.84,5.36,5.59,3.25,4.15,5.40,3.39,2.75
"Jan 2, 2019",6.44,6.19,5.73,6.09,5.40,6.46,5.92,4.69,5.48
"Jan 3, 2019",0.26,0.00,0.13,0.40,0.00,4.06,1.71,0.13,7.70
"Jan 4, 2019",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"Jan 5, 2019",1.84,4.02,8.00,0.90,3.47,9.12,0.85,5.39,7.44
"Jan 6, 2019",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"Jan 7, 2019",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.19
"Jan 8, 2019",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"Jan 9, 2019",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.29
"Jan 10, 2019",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"Jan 11, 2019",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"Jan 12, 2019",1.15,2.75,1.74,3.50,5.48,8.99,2.63,4.32,8.41
"Jan 13, 2019",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"Jan 14, 2019",0.45,0.05,2.40,1.09,1.22,12.98,0.00,0.00,11.44
"Jan 15, 2019",0.00,5.48,6.24,0.00,0.00,0.00,0.00,0.00,0.21
"Jan 16, 2019",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"Jan 17, 2019",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"Jan 18, 2019",1.94,3.44,9.71,4.15,0.90,5.17,4.13,5.05,0.00
"Jan 19, 2019",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"Jan 20, 2019",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"Jan 21, 2019",0.03,1.89,1.86,0.90,1.67,6.83,0.85,3.64,6.55
"Jan 22, 2019",0.88,0.00,0.73,0.00,0.85,1.64,0.00,0.00,6.47
"Jan 23, 2019",6.02,7.28,8.08,6.43,6.89,6.10,5.02,4.77,4.76
"Jan 24, 2019",6.80,0.00,2.37,6.36,0.00,7.86,6.85,0.28,4.39
"Jan 25, 2019",1.31,4.61,4.48,5.17,3.31,5.68,6.49,4.66,5.98
"Jan 26, 2019",2.77,5.63,6.38,5.92,5.10,4.57,6.71,4.51,5.21
"Jan 27, 2019",0.12,8.38,9.24,6.58,5.82,11.09,7.11,3.56,11.94
"Jan 28, 2019",0.00,0.00,0.00,0.00,0.00,2.45,0.00,0.00,0.00
"Jan 29, 2019",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"Jan 30, 2019",0.00,1.54,3.34,0.00,0.52,0.10,0.00,4.24,10.26
"Jan 31, 2019",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"Feb 1, 2019",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"Feb 2, 2019",0.00,0.00,0.11,0.00,0.00,9.15,0.00,0.00,2.56
"Feb 3, 2019",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.00
"Feb 4, 2019",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"Feb 5, 2019",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"Feb 6, 2019",0.00,0.53,2.08,0.00,0.00,0.77,0.00,0.00,0.22
"Feb 7, 2019",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"Feb 8, 2019",0.03,5.38,5.22,2.06,2.66,6.35,0.76,2.69,8.79
"Feb 9, 2019",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"Feb 10, 2019",0.00,0.96,4.88,2.77,2.30,0.01,0.00,1.40,0.00
"Feb 11, 2019",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"Feb 12, 2019",1.72,0.30,7.06,6.71,0.00,1.76,7.92,0.00,0.00
"Feb 13, 2019",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"Feb 14, 2019",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"Feb 15, 2019",5.75,12.64,12.75,8.99,9.29,10.97,9.18,6.76,9.26
"Feb 16, 2019",14.42,10.85,9.28,10.77,11.19,2.56,8.75,2.87,2.60
"Feb 17, 2019",6.18,8.84,9.14,8.49,7.80,6.69,8.59,5.19,6.16
"Feb 18, 2019",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"Feb 19, 2019",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"Feb 20, 2019",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"Feb 21, 2019",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"Feb 22, 2019",0.00,0.21,3.82,0.00,0.00,0.59,0.00,0.00,1.16
"Feb 23, 2019",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"Feb 24, 2019",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"Feb 25, 2019",2.31,0.00,0.00,0.00,0.00,3.61,0.00,0.00,0.07
"Feb 26, 2019",1.03,0.00,0.56,3.25,2.27,4.06,6.39,1.93,8.94
"Feb 27, 2019",0.00,0.00,0.00,0.02,0.00,0.13,0.00,2.71,4.66
"Feb 28, 2019",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"Mar 1, 2019",0.00,7.47,9.63,0.98,5.81,4.60,0.48,1.25,0.00
"Mar 2, 2019",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"Mar 3, 2019",0.00,0.00,0.00,2.48,0.03,0.00,4.64,3.33,1.84
